EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,ShortMidRangeFGA,Arc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3A,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,OffTwoPtRebounds,OffRebounds,Fg3Pct,NonHeaveFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,ShortMidRangeFrequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShortMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,DefTwoPtRebounds,FTDefRebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,Blocked2s,BlockedShortMidRange,Blocks,NonShootingPenaltyNonTakeFouls,Assisted3sPct,PenaltyFg3Pct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,OffThreePtRebounds,BadPassTurnovers,Offensive Fouls Drawn,BlockedAtRim,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,Steals,BadPassSteals,LongMidRangeFGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,LongMidRangeAssists,LostBallSteals,Offensive Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,AtRimPctBlocked,OffAtRimReboundPct,DefCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,DefensiveGoaltends,SecondChanceFg3Pct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SelfOReb,Technical Free Throw Trips,OffensiveGoaltends,OffLongMidRangeReboundPct,SelfORebPct,SecondChanceArc3PctAssisted,Fg3aBlocked,3pt And 1 Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,BlockedLongMidRange,HeaveAttempts,Blocked3s,BlockedCorner3,Defensive 3 Seconds Violations,LongMidRangePctBlocked,StepOutOfBoundsTurnovers,Charge Fouls,Corner3PctBlocked,FTOffRebounds,OffFTReboundPct,team_id,year,season,team_vs
1626220-1628378-202324-202711-203903,1610612762,"Royce O'Neale, Donovan Mitchell, Derrick Favors, Bojan Bogdanovic, Jordan Clarkson","O'Neale, Mitchell, Favors, Bogdanovic, Clarkson",1626220-1628378-202324-202711-203903,UTA,3719.0,9,62.0,4.0,125.0,124.0,30.0,34.0,249.0,14.0,22.0,4.0,4.0,54.0,26.0,49.0,63.0,24.0,154.0,150.0,9.0,13.0,44.0,16.0,36.0,54.0,8.0,25.0,7.0,67.0,23.0,45.0,60.0,10.0,26.0,26.0,29.0,10.0,134.0,44.0,30.0,0.3076923076923077,0.3333333333333333,0.5306122448979592,0.6923076923076923,0.5803571428571429,0.65,0.6169354838709677,0.6875,0.5625,0.92,0.7857142857142857,0.8947368421052632,96.41301425114278,14.736,15.137096774193548,14.232,14.862903225806452,0.19642857142857142,0.6363636363636364,0.6666666666666666,0.5,0.48214285714285715,0.13333333333333333,1.0,0.7589285714285714,0.5250415178571429,0.5244666666666666,0.10483870967741936,0.1724137931034483,0.2857142857142857,6.683673469387755,25.892063492063492,0.24,12.0,20.0,21.0,7.0,26.0,8.0,27.0,21.0,1.0,10.0,15.0,0.4126984126984127,0.4126984126984127,0.02040816326530612,,0.43478260869565216,0.2542372881355932,0.4166666666666667,0.17857142857142858,0.3888888888888889,0.3888888888888889,0.5,0.3888888888888889,0.6446272727272727,8.0,7.0,5.0,9.0,6.0,15.0,7.0,17.0,5.0,51.0,17.0,12.0,5.0,,21.0,1.0,9.0,8.0,6.0,,17.0,3.0,4.0,1.0,4.0,3.0,0.6538461538461539,0.4117647058823529,0.5294117647058824,1.0,0.6774193548387096,0.6153846153846154,0.7142857142857143,0.75,0.4,0.4,,0.0625,0.08035714285714286,0.5555555555555556,0.5555555555555556,1.0,0.5714285714285714,0.5,0.4,3.0,6.0,3.0,6.0,2.0,20.0,4.0,5.0,3.0,3.0,3.0,1.0,0.5,0.6428571428571429,0.6666666666666666,0.1388888888888889,0.15151515151515152,0.25,0.42857142857142855,0.5,0.12987012987012986,5.0,5.0,4.0,1.0,2.0,1.0,,1.0,1.0,,,0.045454545454545456,0.5,1.0,0.5714285714285714,0.5714285714285714,0.25,0.07142857142857142,0.06666666666666667,,1.0,4.0,4.0,3.0,1.0,,2.0,1.0,1.0,3.0,,0.5,,0.3333333333333333,,,0.5714285714285714,0.5,0.045454545454545456,3.0,1.0,1.0,0.3333333333333333,0.05172413793103448,1.0,,,,,,,,,,,,,,,,1610612762,2021,2020-21,False
1626220-1628378-202324-202711-204060,1610612762,"Royce O'Neale, Donovan Mitchell, Derrick Favors, Bojan Bogdanovic, Joe Ingles","O'Neale, Mitchell, Favors, Bogdanovic, Ingles",1626220-1628378-202324-202711-204060,UTA,1118.0,6,19.0,10.0,39.0,37.0,9.0,8.0,76.0,8.0,12.0,,,13.0,14.0,21.0,17.0,8.0,63.0,53.0,1.0,1.0,17.0,8.0,20.0,13.0,4.0,11.0,2.0,29.0,5.0,11.0,15.0,5.0,9.0,6.0,10.0,3.0,59.0,17.0,9.0,0.2857142857142857,0.3333333333333333,0.6666666666666666,1.0,0.7236842105263158,0.875,0.7682926829268293,0.85,0.4473684210526316,0.8333333333333334,0.9090909090909091,0.8333333333333334,97.88908765652953,14.0,15.45945945945946,13.615384615384615,15.054054054054054,0.3157894736842105,0.6666666666666666,0.7272727272727273,0.25,0.34210526315789475,,,0.7631578947368421,0.5378605263157895,0.5039875,0.125,0.13636363636363635,0.2698412698412698,4.523809523809524,26.13529411764706,0.23076923076923078,4.0,7.0,6.0,1.0,9.0,1.0,6.0,6.0,1.0,2.0,4.0,0.5294117647058824,0.5294117647058824,0.047619047619047616,,0.2857142857142857,0.2857142857142857,1.0,0.18421052631578946,0.46153846153846156,0.5454545454545454,0.25,0.46153846153846156,0.5913166666666666,6.0,2.0,3.0,4.0,2.0,5.0,4.0,7.0,3.0,21.0,7.0,4.0,3.0,2.0,5.0,1.0,2.0,,,,2.0,,1.0,,1.0,,0.7777777777777778,0.5714285714285714,1.0,1.0,1.0,1.0,1.0,,0.8571428571428571,0.8571428571428571,0.3333333333333333,0.05263157894736842,0.10526315789473684,0.75,0.75,1.0,0.6666666666666666,0.625,0.4,2.0,3.0,2.0,3.0,,4.0,4.0,2.0,2.0,,1.0,1.0,0.6666666666666666,0.5,0.5,0.2857142857142857,0.3333333333333333,1.0,0.75,0.6666666666666666,0.06349206349206349,1.0,,,,2.0,,1.0,,2.0,1.0,1.0,0.08333333333333333,0.25,,,,,,0.25,,2.0,,,,,,,,,2.0,,,,,,,,1.0,0.1111111111111111,,,,,,,2.0,1.0,0.11764705882352941,0.15384615384615385,,,,,,,,,,,,1610612762,2021,2020-21,False
1626220-1628378-202324-203903-204060,1610612762,"Royce O'Neale, Donovan Mitchell, Derrick Favors, Jordan Clarkson, Joe Ingles","O'Neale, Mitchell, Favors, Clarkson, Ingles",1626220-1628378-202324-203903-204060,UTA,127.0,1,2.0,-4.0,4.0,5.0,4.0,,9.0,,1.0,,1.0,,1.0,2.0,1.0,,2.0,6.0,1.0,2.0,2.0,2.0,,,1.0,1.0,,2.0,,,,1.0,1.0,,,,2.0,2.0,4.0,1.0,1.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,102.04724409448819,14.75,13.6,14.75,13.6,0.3333333333333333,,,,,0.3333333333333333,,0.6666666666666666,0.476,0.476,,,1.0,4.75,24.2,1.0,,1.0,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,1.0,,,1.0,,,,1.0,,,,,,1.0,,,1.0,,,,1.0,1.0,,,,,,,1.0,,,,,,1.0,1.0,1.0,,0.3333333333333333,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,2.0,,,1.0,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,False
1626220-1628378-202711-203497-203903,1610612762,"Royce O'Neale, Donovan Mitchell, Bojan Bogdanovic, Rudy Gobert, Jordan Clarkson","O'Neale, Mitchell, Bogdanovic, Gobert, Clarkson",1626220-1628378-202711-203497-203903,UTA,2505.0,9,42.0,-19.0,74.0,81.0,18.0,10.0,155.0,13.0,21.0,4.0,8.0,29.0,16.0,36.0,33.0,10.0,93.0,112.0,4.0,13.0,23.0,8.0,24.0,29.0,4.0,14.0,4.0,38.0,15.0,25.0,39.0,9.0,15.0,12.0,15.0,5.0,71.0,23.0,18.0,0.25,0.5,0.4444444444444444,0.3076923076923077,0.6014492753623188,0.425,0.6038961038961039,0.4791666666666667,0.4782608695652174,0.625,0.6410256410256411,0.5625,89.10179640718563,16.62162162162162,15.74074074074074,15.905405405405405,14.950617283950617,0.30434782608695654,0.6190476190476191,0.7222222222222222,0.3076923076923077,0.42028985507246375,0.4,0.5,0.782608695652174,0.5498942028985507,0.5865199999999999,0.06756756756756757,0.12195121951219512,0.24731182795698925,5.180555555555555,25.966666666666665,0.24324324324324326,14.0,12.0,16.0,1.0,17.0,1.0,21.0,16.0,3.0,7.0,14.0,0.5151515151515151,0.5151515151515151,0.08333333333333333,,0.3684210526315789,0.4,0.3333333333333333,0.17391304347826086,0.5517241379310345,0.5517241379310345,0.09090909090909091,0.5517241379310345,0.6864166666666667,3.0,3.0,1.0,4.0,2.0,5.0,3.0,7.0,6.0,30.0,10.0,9.0,1.0,,10.0,,10.0,3.0,7.0,1.0,13.0,2.0,1.0,,1.0,2.0,0.5882352941176471,0.42857142857142855,0.7692307692307693,,0.6666666666666666,0.3333333333333333,0.8571428571428571,0.6,0.25,0.25,,0.043478260869565216,0.057971014492753624,0.25,0.25,1.0,0.5625,0.25,0.4,8.0,8.0,8.0,10.0,3.0,22.0,16.0,7.0,3.0,,,1.0,0.8,0.8636363636363636,0.8461538461538461,0.4375,0.46153846153846156,1.0,0.7272727272727273,1.0,0.23655913978494625,6.0,5.0,,,2.0,,1.0,,,3.0,2.0,0.14285714285714285,0.5,0.75,,,,,0.1,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,0.3333333333333333,,,,1.0,0.5,,2.0,,,,0.0625,,,,,,1.0,,,,,,,,,,,1610612762,2021,2020-21,False
1626220-1628378-202711-203497-204060,1610612762,"Royce O'Neale, Donovan Mitchell, Bojan Bogdanovic, Rudy Gobert, Joe Ingles","O'Neale, Mitchell, Bogdanovic, Gobert, Ingles",1626220-1628378-202711-203497-204060,UTA,6135.0,10,102.0,28.0,206.0,205.0,75.0,60.0,411.0,27.0,41.0,7.0,9.0,70.0,46.0,83.0,90.0,45.0,245.0,217.0,15.0,27.0,89.0,38.0,54.0,69.0,19.0,36.0,14.0,89.0,51.0,83.0,102.0,14.0,46.0,50.0,59.0,21.0,224.0,89.0,75.0,0.41304347826086957,0.4318181818181818,0.5542168674698795,0.5555555555555556,0.5780346820809249,0.5476190476190477,0.61,0.5855263157894737,0.5202312138728323,0.864406779661017,0.7941176470588235,0.8636363636363636,96.46943765281173,14.733009708737864,15.121951219512194,14.37864077669903,14.78048780487805,0.23699421965317918,0.6585365853658537,0.6923076923076923,0.5185185185185185,0.4046242774566474,0.14285714285714285,0.7777777777777778,0.7572254335260116,0.5086055232558139,0.47880725806451613,0.11052631578947368,0.21,0.363265306122449,5.9469879518072295,25.914444444444445,0.3640776699029126,19.0,34.0,28.0,2.0,36.0,6.0,57.0,28.0,9.0,7.0,19.0,0.4,0.4044943820224719,0.10843373493975904,0.17647058823529413,0.19444444444444445,0.21839080459770116,0.2777777777777778,0.19653179190751446,0.4,0.4057971014492754,0.18181818181818182,0.4057971014492754,0.5865666666666667,16.0,8.0,8.0,20.0,10.0,26.0,13.0,36.0,20.0,51.0,17.0,10.0,7.0,4.0,30.0,2.0,18.0,9.0,6.0,,27.0,6.0,7.0,3.0,8.0,5.0,0.4722222222222222,0.3611111111111111,0.6666666666666666,1.0,0.6976744186046512,0.6666666666666666,0.7368421052631579,0.6666666666666666,0.47058823529411764,0.5714285714285714,0.25,0.046242774566473986,0.11560693641618497,0.4,0.4,0.875,0.35714285714285715,0.4126984126984127,0.38461538461538464,2.0,4.0,2.0,5.0,11.0,21.0,4.0,12.0,12.0,4.0,4.0,6.0,0.4,0.45454545454545453,0.5882352941176471,0.23529411764705882,0.2682926829268293,0.75,0.36363636363636365,0.5,0.08571428571428572,15.0,10.0,3.0,4.0,10.0,1.0,5.0,2.0,4.0,10.0,10.0,0.04878048780487805,0.07142857142857142,0.8666666666666667,0.375,0.42857142857142855,0.3333333333333333,0.36363636363636365,0.15873015873015872,,3.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,5.0,,,0.3333333333333333,0.1,,,,1.0,0.3,,1.0,1.0,,0.25,0.012987012987012988,,1.0,,0.011111111111111112,0.014285714285714285,,1.0,1.0,1.0,2.0,0.125,,,,,,1610612762,2021,2020-21,False
1626220-1628378-202711-203903-204060,1610612762,"Royce O'Neale, Donovan Mitchell, Bojan Bogdanovic, Jordan Clarkson, Joe Ingles","O'Neale, Mitchell, Bogdanovic, Clarkson, Ingles",1626220-1628378-202711-203903-204060,UTA,3.0,1,,3.0,1.0,,1.0,,1.0,,,,,1.0,,,1.0,,3.0,,,,3.0,,,1.0,,1.0,,3.0,,,,,,,,,3.0,3.0,1.0,,,,,1.5,1.5,1.5,1.5,1.0,,,,480.0,2.0,,2.0,,,,,,1.0,,,1.0,0.49875,0.49875,,,1.0,,26.5,1.0,,,1.0,,1.0,,,1.0,,,,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,1.0,1.0,1.0,1.0,,3.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,False
1626220-1628378-203497-203903-204060,1610612762,"Royce O'Neale, Donovan Mitchell, Rudy Gobert, Jordan Clarkson, Joe Ingles","O'Neale, Mitchell, Gobert, Clarkson, Ingles",1626220-1628378-203497-203903-204060,UTA,262.0,3,4.0,-4.0,9.0,9.0,1.0,6.0,18.0,,,,,6.0,1.0,1.0,6.0,5.0,7.0,11.0,,,,2.0,,6.0,1.0,1.0,,2.0,3.0,4.0,5.0,2.0,2.0,2.0,5.0,1.0,7.0,,1.0,1.0,1.0,1.0,,0.14285714285714285,,0.3888888888888889,,0.8571428571428571,1.0,0.8,1.0,98.93129770992367,15.222222222222221,13.88888888888889,15.0,13.555555555555555,,,,,0.8571428571428571,,,0.8571428571428571,0.4983857142857143,0.47535,0.2222222222222222,0.5,,6.7,26.566666666666666,0.1111111111111111,1.0,1.0,,1.0,,1.0,,,,,1.0,,,,,,0.16666666666666666,,0.14285714285714285,,,1.0,,,1.0,,,,,1.0,,1.0,,,,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,1.0,,0.5,,0.5,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,False
1626220-1629671-202324-202711-204060,1610612762,"Royce O'Neale, Miye Oni, Derrick Favors, Bojan Bogdanovic, Joe Ingles","O'Neale, Oni, Favors, Bogdanovic, Ingles",1626220-1629671-202324-202711-204060,UTA,5.0,2,,-4.0,,2.0,,2.0,2.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,False
1626220-1629671-202711-203497-204060,1610612762,"Royce O'Neale, Miye Oni, Bojan Bogdanovic, Rudy Gobert, Joe Ingles","O'Neale, Oni, Bogdanovic, Gobert, Ingles",1626220-1629671-202711-203497-204060,UTA,3.0,1,,-1.0,,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,480.0,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,False
1626220-1630235-202711-203497-203903,1610612762,"Royce O'Neale, Trent Forrest, Bojan Bogdanovic, Rudy Gobert, Jordan Clarkson","O'Neale, Forrest, Bogdanovic, Gobert, Clarkson",1626220-1630235-202711-203497-203903,UTA,37.0,1,1.0,,2.0,1.0,2.0,1.0,3.0,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,116.75675675675676,7.5,22.0,7.5,22.0,,,,,1.0,,,1.0,0.50715,0.50715,,,,,24.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,False
1626220-201144-202324-202711-204060,1610612762,"Royce O'Neale, Mike Conley, Derrick Favors, Bojan Bogdanovic, Joe Ingles","O'Neale, Conley, Favors, Bogdanovic, Ingles",1626220-201144-202324-202711-204060,UTA,492.0,2,8.0,1.0,14.0,15.0,8.0,2.0,29.0,2.0,3.0,1.0,2.0,6.0,4.0,8.0,6.0,6.0,20.0,19.0,2.0,4.0,16.0,6.0,2.0,6.0,3.0,4.0,2.0,9.0,1.0,6.0,10.0,,2.0,3.0,6.0,1.0,14.0,14.0,7.0,0.75,0.75,0.5,0.5,0.5,0.5555555555555556,0.625,0.7272727272727273,0.42857142857142855,0.5,0.5,,84.87804878048782,16.571428571428573,17.333333333333332,15.857142857142858,15.6,0.21428571428571427,0.6666666666666666,0.6666666666666666,1.0,0.42857142857142855,0.2222222222222222,0.5,0.6428571428571429,0.48258214285714285,0.4914277777777778,0.13333333333333333,0.125,0.8,5.3875,25.96666666666667,0.5714285714285714,3.0,5.0,2.0,,2.0,,3.0,2.0,2.0,3.0,4.0,0.3333333333333333,0.3333333333333333,0.25,0.4,0.75,0.5,0.6666666666666666,0.35714285714285715,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,2.0,,,,2.0,5.0,2.0,5.0,6.0,3.0,1.0,1.0,,1.0,3.0,2.0,,2.0,,,2.0,,1.0,1.0,1.0,,0.5,0.4,,1.0,0.5,,0.75,,0.4,0.6666666666666666,0.5,,,,,,0.5,0.5555555555555556,0.4,1.0,1.0,1.0,1.0,4.0,6.0,,1.0,,,,1.0,1.0,1.0,1.5,0.25,0.25,1.0,1.0,1.0,0.3,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,1.0,,1.0,1.0,,,1.0,,,,1.0,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,False
1626220-201144-202324-203903-204060,1610612762,"Royce O'Neale, Mike Conley, Derrick Favors, Jordan Clarkson, Joe Ingles","O'Neale, Conley, Favors, Clarkson, Ingles",1626220-201144-202324-203903-204060,UTA,265.0,2,4.0,-2.0,7.0,9.0,1.0,,16.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,4.0,,7.0,9.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,1.0,5.0,2.0,4.0,5.0,1.0,2.0,1.0,,,4.0,2.0,1.0,0.5,0.5,0.6666666666666666,1.0,0.5,1.0,0.5,1.0,0.5714285714285714,0.6666666666666666,0.8,0.6666666666666666,86.94339622641509,18.285714285714285,15.222222222222221,18.0,14.88888888888889,0.14285714285714285,1.0,1.0,1.0,0.5714285714285714,1.0,1.0,0.7142857142857143,0.5298428571428572,0.6757,,,0.2857142857142857,8.200000000000001,25.925,0.14285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,0.25,0.25,,,1.0,0.25,1.0,0.14285714285714285,0.25,0.25,1.0,0.25,0.5769,,1.0,,,,,,,,3.0,1.0,1.0,,,2.0,,,1.0,,1.0,1.0,,,,,,1.0,,,,1.0,1.0,1.0,,,,,0.14285714285714285,,,,,1.0,,,,,,,,3.0,,,,,,,,1.5,1.5,,,,,,0.42857142857142855,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612762,2021,2020-21,False
1626220-201144-202711-203497-203903,1610612762,"Royce O'Neale, Mike Conley, Bojan Bogdanovic, Rudy Gobert, Jordan Clarkson","O'Neale, Conley, Bogdanovic, Gobert, Clarkson",1626220-201144-202711-203497-203903,UTA,118.0,3,2.0,1.0,5.0,4.0,,2.0,9.0,,,,,1.0,2.0,2.0,1.0,1.0,8.0,7.0,,,,,4.0,1.0,,1.0,,3.0,1.0,1.0,1.0,,4.0,1.0,1.0,1.0,8.0,,,,,1.0,,1.1666666666666667,,1.3333333333333333,,0.3333333333333333,1.0,1.0,1.0,109.83050847457628,12.4,14.0,12.4,14.0,,,,,0.3333333333333333,,,0.3333333333333333,0.4769833333333333,,0.3333333333333333,0.5,,15.4,25.9,,,1.0,1.0,,1.0,,,1.0,,,,1.0,1.0,,,,,,0.3333333333333333,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,3.0,1.0,1.0,,,,,1.0,1.0,1.0,,2.0,,,,,1.0,1.0,,0.5,,,,,,1.0,1.0,,0.3333333333333333,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,False
1626220-201144-202711-203497-204060,1610612762,"Royce O'Neale, Mike Conley, Bojan Bogdanovic, Rudy Gobert, Joe Ingles","O'Neale, Conley, Bogdanovic, Gobert, Ingles",1626220-201144-202711-203497-204060,UTA,1147.0,3,19.0,-11.0,37.0,36.0,15.0,17.0,73.0,3.0,3.0,1.0,1.0,15.0,5.0,8.0,19.0,11.0,45.0,56.0,2.0,4.0,17.0,,10.0,15.0,,5.0,,15.0,4.0,12.0,15.0,4.0,10.0,7.0,13.0,3.0,42.0,17.0,15.0,,,0.625,0.5,0.6296296296296297,0.5909090909090909,0.6818181818181818,0.6538461538461539,0.7037037037037037,0.8,0.7333333333333333,0.8,91.64777680906712,16.216216216216218,15.194444444444445,15.64864864864865,14.416666666666666,0.1111111111111111,1.0,1.0,,0.5555555555555556,0.09090909090909091,1.0,0.8148148148148148,0.5001055555555556,0.48830909090909097,0.12903225806451613,0.2727272727272727,0.37777777777777777,6.525,25.18421052631579,0.40540540540540543,4.0,5.0,8.0,1.0,8.0,1.0,9.0,8.0,1.0,,3.0,0.42105263157894735,0.42105263157894735,0.125,0.2,,0.23076923076923078,,0.18518518518518517,0.5333333333333333,0.5333333333333333,0.5,0.5333333333333333,0.3746,2.0,,,4.0,3.0,5.0,3.0,7.0,4.0,15.0,5.0,5.0,,,7.0,1.0,5.0,2.0,,,7.0,4.0,,,,2.0,0.625,0.42857142857142855,0.7142857142857143,0.5,0.7,,0.7142857142857143,1.0,0.4,0.5,,,0.14814814814814814,,,,0.625,0.45454545454545453,0.6,1.0,1.0,1.0,1.0,1.0,3.0,,3.0,5.0,,,,1.0,0.5,0.5,0.2727272727272727,0.14285714285714285,,0.5,1.0,0.06666666666666667,1.0,1.0,,,2.0,,,,,2.0,2.0,,,,,,,,0.18181818181818182,,,,,1.0,,1.0,,,,1.0,,,0.5,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,False
