EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,DefThreePtRebounds,Blocked2s,BlockedShortMidRange,Blocks,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,DefThreePtReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Avg2ptShotDistance,PtsUnassisted3s,Travels,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PtsPutbacks,Fg2aBlocked,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,LostBallSteals,ShootingFouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,BlockedAtRim,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceTurnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,SecondChanceArc3FGA,SecondChanceFG3A,OffCorner3ReboundPct,SecondChanceArc3Frequency,StepOutOfBoundsTurnovers,SecondChanceArc3FGM,SecondChanceFG3M,FTOffRebounds,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,AtRimPctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGA,DefensiveGoaltends,SecondChanceCorner3Frequency,Blocked3s,BlockedCorner3,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,Loose Ball Fouls,Charge Fouls,PenaltyCorner3FGM,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,PenaltyCorner3Accuracy,Arc3PctBlocked,Defensive 3 Seconds Violations,HeaveAttempts,BlockedArc3,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,3pt And 1 Free Throw Trips,OffensiveGoaltends,team_id,year,season,team_vs
1627732-1627788-1628396-1629003-201980,1610612755,"Ben Simmons, Furkan Korkmaz, Tony Bradley, Shake Milton, Danny Green","Simmons, Korkmaz, Bradley, Milton, Green",1627732-1627788-1628396-1629003-201980,PHI,173.0,1,3.0,-2.0,6.0,6.0,5.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,4.0,4.0,5.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,99.88439306358381,12.666666666666666,16.166666666666668,12.666666666666666,16.166666666666668,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.51615,0.51615,0.5,1.0,1.0,26.7,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2021,2020-21,True
1627732-1627788-1628396-1629003-202699,1610612755,"Ben Simmons, Furkan Korkmaz, Tony Bradley, Shake Milton, Tobias Harris","Simmons, Korkmaz, Bradley, Milton, Harris",1627732-1627788-1628396-1629003-202699,PHI,125.0,1,2.0,4.0,5.0,4.0,,9.0,,,,,,,,8.0,4.0,,,,,,,,,3.0,,6.0,1.0,2.0,2.0,,,1.0,,1.0,,,1.0,,,,,,8.0,,,,,,,1.0,,1.0,,,1.0,0.5,0.6666666666666666,0.5,,103.67999999999999,13.2,14.75,13.2,14.75,,,,,,,0.25,,0.46405,,,,,,,4.0,1.0,1.0,3.0,3.0,4.0,4.0,6.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.75,0.75,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.75,1.0,1.0,0.6666666666666666,8.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2021,2020-21,True
1627732-1627788-1628396-1629680-202699,1610612755,"Ben Simmons, Furkan Korkmaz, Tony Bradley, Matisse Thybulle, Tobias Harris","Simmons, Korkmaz, Bradley, Thybulle, Harris",1627732-1627788-1628396-1629680-202699,PHI,90.0,1,2.0,4.0,4.0,2.0,,6.0,1.0,2.0,,,1.0,2.0,3.0,6.0,2.0,,,,,,2.0,1.0,,,,,1.0,1.0,1.0,,,,,,1.0,,1.0,,,2.0,3.0,,6.0,,,,0.5,,0.5,0.75,,1.0,,1.0,,1.0,1.0,1.0,,96.0,11.5,22.0,11.25,22.0,1.0,0.5,0.5,,,,1.0,0.5,0.534075,,0.3333333333333333,,,25.6,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2021,2020-21,True
1627732-1627788-1628396-201980-202699,1610612755,"Ben Simmons, Furkan Korkmaz, Tony Bradley, Danny Green, Tobias Harris","Simmons, Korkmaz, Bradley, Green, Harris",1627732-1627788-1628396-201980-202699,PHI,2241.0,2,37.0,-9.0,77.0,77.0,20.0,154.0,5.0,14.0,1.0,2.0,6.0,16.0,17.0,77.0,86.0,1.0,3.0,11.0,26.0,12.0,14.0,5.0,4.0,15.0,3.0,34.0,15.0,28.0,36.0,5.0,1.0,9.0,1.0,7.0,2.0,2.0,11.0,1.0,13.0,14.0,20.0,6.0,63.0,26.0,20.0,0.6666666666666666,0.375,0.3333333333333333,0.375,0.46153846153846156,0.4166666666666667,0.5133333333333333,0.5416666666666666,0.24615384615384617,0.8181818181818182,0.7142857142857143,0.7222222222222222,0.6923076923076923,1.0,98.95582329317268,14.948051948051948,14.155844155844155,14.571428571428571,13.571428571428571,0.2153846153846154,0.35714285714285715,0.35714285714285715,0.6,0.1111111111111111,0.5,0.49230769230769234,0.35714285714285715,0.5003861538461539,0.5167361111111111,0.08450704225352113,0.10909090909090909,0.33766233766233766,25.83125,0.2597402597402597,10.0,12.0,16.0,8.0,21.0,21.0,49.0,22.0,20.0,11.0,6.0,4.0,11.0,4.0,3.0,4.0,0.5238095238095238,0.6111111111111112,0.42857142857142855,0.7333333333333333,1.0,0.24615384615384617,0.75,0.75,0.5,0.3230769230769231,0.38095238095238093,0.42105263157894735,0.5,8.504081632653062,6.0,,,,8.0,2.0,2.0,4.0,8.0,1.0,12.0,1.0,2.0,1.0,3.0,5.0,8.0,14.0,6.0,15.0,6.0,3.0,1.0,1.0,1.0,7.0,2.0,8.0,1.0,4.0,9.0,1.0,1.0,1.0,4.0,1.0,3.0,3.0,0.6,0.4,0.6,0.7777777777777778,0.061224489795918366,0.09523809523809523,0.08333333333333333,1.0,0.25,0.1,0.21052631578947367,0.75,0.23076923076923078,0.09090909090909091,0.1111111111111111,0.6,0.7142857142857143,0.02857142857142857,0.75,0.18461538461538463,0.08333333333333333,0.09090909090909091,1.0,0.03076923076923077,0.5,0.5,1.0,0.4,1.0,0.4444444444444444,0.5,0.05555555555555555,0.5803,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2021,2020-21,True
1627732-1627788-1629003-1629680-1630178,1610612755,"Ben Simmons, Furkan Korkmaz, Shake Milton, Matisse Thybulle, Tyrese Maxey","Simmons, Korkmaz, Milton, Thybulle, Maxey",1627732-1627788-1629003-1629680-1630178,PHI,257.0,4,4.0,-1.0,11.0,10.0,3.0,21.0,2.0,4.0,,2.0,2.0,4.0,2.0,16.0,17.0,,2.0,2.0,2.0,3.0,4.0,2.0,1.0,4.0,1.0,9.0,1.0,3.0,3.0,,,,1.0,,1.0,,1.0,,2.0,2.0,2.0,1.0,16.0,2.0,3.0,0.5,0.5,,0.5,0.7777777777777778,,0.8,0.3333333333333333,0.4444444444444444,,1.0,1.0,,,117.66536964980546,12.272727272727273,12.2,12.272727272727273,12.2,0.4444444444444444,0.5,0.5,0.5,1.0,,0.6666666666666666,0.5,0.5338388888888889,0.507075,0.1,0.16666666666666666,0.125,25.975,0.2727272727272727,3.0,2.0,2.0,2.0,3.0,4.0,5.0,6.0,2.0,3.0,2.0,1.0,2.0,,,,0.75,0.75,0.8,1.0,,0.2222222222222222,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,4.5200000000000005,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2021,2020-21,True
1627732-1627788-1629003-1629680-1630194,1610612755,"Ben Simmons, Furkan Korkmaz, Shake Milton, Matisse Thybulle, Paul Reed","Simmons, Korkmaz, Milton, Thybulle, Reed",1627732-1627788-1629003-1629680-1630194,PHI,281.0,1,5.0,3.0,9.0,9.0,4.0,18.0,1.0,2.0,,1.0,1.0,2.0,8.0,13.0,10.0,,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,,2.0,3.0,1.0,,1.0,,1.0,1.0,,2.0,1.0,2.0,7.0,10.0,4.0,13.0,2.0,4.0,1.0,0.5,,0.5,0.625,,0.75,0.25,0.5,0.5,,0.3333333333333333,,,92.24199288256227,15.222222222222221,16.0,15.222222222222221,14.0,0.5,0.5,0.5,1.0,0.5,,0.75,0.5,0.4725,0.415775,0.5714285714285714,0.8,0.15384615384615385,25.05,0.4444444444444444,2.0,1.0,1.0,,1.0,1.0,2.0,,2.0,,,,1.0,,,,,,0.5,0.5,0.5,0.25,1.0,1.0,,0.25,,,,4.3,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,1.0,1.0,,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2021,2020-21,True
1627732-1627788-1629003-1629680-201980,1610612755,"Ben Simmons, Furkan Korkmaz, Shake Milton, Matisse Thybulle, Danny Green","Simmons, Korkmaz, Milton, Thybulle, Green",1627732-1627788-1629003-1629680-201980,PHI,62.0,1,1.0,-1.0,2.0,2.0,2.0,4.0,,1.0,,1.0,,3.0,2.0,2.0,3.0,,3.0,2.0,2.0,,1.0,,,,,,1.0,1.0,4.0,,,,,,,,,,1.0,1.0,3.0,,1.0,2.0,2.0,,,,,,,0.1,0.1,0.75,,1.0,1.0,,,92.9032258064516,22.5,8.5,22.0,8.5,0.25,,,,0.25,,1.0,,0.6477,0.6477,,,1.0,24.166666666666668,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,2.0,2.0,,1.0,1.0,1.0,,1.0,,,,,2.0,1.0,,3.0,,,,,,1.0,1.0,,,1.0,,,,0.16666666666666666,,,,,1.0,0.6666666666666666,0.75,1.0,,,1.0,1.0,,,,,,,,0.5,,,,0.5,,0.25,,0.5,0.58275,0.5,,,,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2021,2020-21,True
1627732-1627788-1629003-1629680-202699,1610612755,"Ben Simmons, Furkan Korkmaz, Shake Milton, Matisse Thybulle, Tobias Harris","Simmons, Korkmaz, Milton, Thybulle, Harris",1627732-1627788-1629003-1629680-202699,PHI,147.0,2,2.0,1.0,7.0,5.0,,12.0,,,,,,1.0,1.0,7.0,6.0,,,,,,,,,1.0,,2.0,,1.0,1.0,,,1.0,,,,1.0,1.0,,2.0,1.0,2.0,1.0,7.0,,,,,,,0.6,,0.5833333333333334,,0.2,1.0,,1.0,,,117.55102040816325,13.714285714285714,10.2,13.714285714285714,10.2,,,,,,,0.8,,0.61685,,0.16666666666666666,0.2,,23.1,,3.0,3.0,3.0,,1.0,3.0,4.0,2.0,4.0,1.0,1.0,,1.0,,,,0.3333333333333333,0.3333333333333333,0.75,1.0,,0.6,1.0,1.0,0.3333333333333333,0.2,,,,3.1,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2021,2020-21,True
1627732-1627788-1629003-1629680-203118,1610612755,"Ben Simmons, Furkan Korkmaz, Shake Milton, Matisse Thybulle, Mike Scott","Simmons, Korkmaz, Milton, Thybulle, Scott",1627732-1627788-1629003-1629680-203118,PHI,382.0,3,6.0,-9.0,13.0,15.0,3.0,28.0,,2.0,,,,3.0,5.0,13.0,22.0,,1.0,1.0,3.0,,2.0,,,4.0,,8.0,,3.0,5.0,1.0,,1.0,,1.0,2.0,,3.0,1.0,3.0,4.0,7.0,4.0,13.0,3.0,3.0,,,,,0.4,0.5,0.5,0.75,0.3,0.3333333333333333,,1.0,,,105.54973821989529,15.615384615384615,11.933333333333334,15.461538461538462,11.933333333333334,0.2,,,,,,0.7,,0.5523450000000001,0.7105,0.3076923076923077,0.4,0.23076923076923078,26.53333333333333,0.23076923076923078,12.0,3.0,4.0,,2.0,4.0,7.0,8.0,,4.0,3.0,,3.0,,,,1.0,1.0,0.5714285714285714,1.0,,0.4,0.75,0.75,1.0,0.2,,,,6.257142857142857,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,,,,1.0,,2.0,,2.0,,1.0,2.0,1.0,,,,,,,,1.0,,,,,,,0.6666666666666666,,0.3333333333333333,,1.0,,,,1.0,,,0.1,1.0,1.0,1.0,0.1,,,,1.0,,0.5,1.0,0.5,0.8556,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2021,2020-21,True
1627732-1627788-1629003-1629680-203552,1610612755,"Ben Simmons, Furkan Korkmaz, Shake Milton, Matisse Thybulle, Seth Curry","Simmons, Korkmaz, Milton, Thybulle, Curry",1627732-1627788-1629003-1629680-203552,PHI,44.0,1,1.0,4.0,2.0,2.0,,4.0,,,,,,,2.0,4.0,,,,,,,,,,1.0,,2.0,,,,1.0,1.0,,,,,,,,,1.0,2.0,1.0,4.0,,,,,,,1.0,,1.0,,,,,,,,130.9090909090909,9.0,13.0,9.0,13.0,,,,,,,,,0.3916,,0.5,0.5,,,,,,,,,1.0,1.0,2.0,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,20.3,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2021,2020-21,True
