EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PtsAssisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,ShortMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PtsUnassisted2s,OffThreePtRebounds,DefThreePtRebounds,OffRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,LongMidRangePctBlocked,LiveBallTurnoverPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,SecondChanceArc3Frequency,PenaltyOffPossPct,SecondChanceAtRimFGA,SecondChanceFG2A,DefShortMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimFGM,LongMidRangeFGM,Corner3FGM,Arc3FGM,FG3M,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,LongMidRangeAssists,OffTwoPtRebounds,SelfOReb,BadPassSteals,DeadBallTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,ShortMidRangeAssists,FTOffRebounds,FTDefRebounds,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,AtRimPctBlocked,DefFTReboundPct,OffFTReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3M,PenaltyFtPoints,Charge Fouls,Offensive Fouls Drawn,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PtsUnassisted3s,BlockedLongMidRange,OffLongMidRangeReboundPct,Fg3aBlocked,Charge Fouls Drawn,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SecondChanceArc3FGM,Travels,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedCorner3,HeaveAttempts,BlockedShortMidRange,3pt And 1 Free Throw Trips,BlockedArc3,DefensiveGoaltends,Defensive 3 Seconds Violations,Corner3PctBlocked,Clear Path Fouls,OffensiveGoaltends,3SecondViolations,team_id,year,season,team_vs
1626181-1629014-1629642-202683-2546,1610612757,"Norman Powell, Anfernee Simons, Nassir Little, Enes Kanter, Carmelo Anthony","Powell, Simons, Little, Kanter, Anthony",1626181-1629014-1629642-202683-2546,POR,949.0,3,16.0,1.0,29.0,29.0,58.0,8.0,12.0,4.0,9.0,11.0,17.0,12.0,2.0,39.0,38.0,8.0,9.0,2.0,4.0,8.0,2.0,20.0,7.0,10.0,14.0,,,3.0,6.0,5.0,3.0,2.0,33.0,0.36363636363636365,0.4444444444444444,0.6470588235294118,0.6379310344827587,0.65,0.41379310344827586,0.11764705882352941,,0.7777777777777778,0.8333333333333334,0.6666666666666666,88.00842992623815,16.93103448275862,15.793103448275861,16.17241379310345,15.758620689655173,0.41379310344827586,0.6666666666666666,0.8,0.25,0.13793103448275862,0.3103448275862069,0.8275862068965517,0.5727310344827586,0.06666666666666667,0.1111111111111111,4.429411764705883,25.55,7.0,3.0,4.0,3.0,1.0,3.0,1.0,1.0,14.0,1.0,3.0,4.0,1.0,1.0,3.0,,1.0,1.0,1.0,1.0,1.0,7.0,,,0.3333333333333333,1.0,0.14285714285714285,0.23076923076923078,,1.0,1.0,1.0,0.75,0.75,0.034482758620689655,0.10344827586206896,0.25,0.2413793103448276,2.0,3.0,0.75,0.5,2.0,,2.0,3.0,5.0,3.0,,6.0,12.0,4.0,3.0,4.0,2.0,2.0,,2.0,1.0,,2.0,,,,,,0.8,0.4166666666666667,0.4166666666666667,1.0,0.75,0.75,0.3333333333333333,0.5,,0.09090909090909091,,,,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.7948333333333334,,0.15384615384615385,2.0,3.0,2.0,3.0,3.0,4.0,2.0,3.0,14.0,2.0,1.0,,,,,,14.0,,0.6666666666666666,0.75,0.8571428571428571,0.875,0.16666666666666666,,1.0,,0.6666666666666666,,0.42857142857142855,0.6666666666666666,0.42857142857142855,0.6666666666666666,0.5537500000000001,0.358974358974359,,,,,,2.0,2.0,1.0,,,,,,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612757,2021,2020-21,False
1626181-1629014-1629642-203468-2546,1610612757,"Norman Powell, Anfernee Simons, Nassir Little, CJ McCollum, Carmelo Anthony","Powell, Simons, Little, McCollum, Anthony",1626181-1629014-1629642-203468-2546,POR,5.0,1,,2.0,2.0,,2.0,,,,1.0,,,1.0,2.0,2.0,,,1.0,,,,,,,,,,,,,1.0,3.0,,2.0,,,,,0.5,1.0,,,,,,576.0,2.5,,2.5,,,,,,,1.0,1.0,0.3918,0.5,,,24.9,2.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,1.0,,,,1.0,2.0,,,,,,,,2.0,,,,,0.5,,,,,,,,,1.0,,0.3918,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2021,2020-21,False
1626181-1629014-1629642-203496-203994,1610612757,"Norman Powell, Anfernee Simons, Nassir Little, Robert Covington, Jusuf Nurkic","Powell, Simons, Little, Covington, Nurkic",1626181-1629014-1629642-203496-203994,POR,55.0,1,1.0,2.0,2.0,1.0,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,,2.0,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,2.0,,,1.0,0.5,0.5,0.5,,,1.0,1.0,,78.54545454545455,12.0,31.0,12.0,31.0,0.5,1.0,1.0,,,0.5,1.0,0.6756,,,0.4,24.8,2.0,,,,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,2.0,,,,,,,,2.0,,,1.0,0.5,0.5,,,,,,,0.5,1.0,0.5,,0.6756,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2021,2020-21,False
1626181-1629014-1629642-203994-2546,1610612757,"Norman Powell, Anfernee Simons, Nassir Little, Jusuf Nurkic, Carmelo Anthony","Powell, Simons, Little, Nurkic, Anthony",1626181-1629014-1629642-203994-2546,POR,367.0,2,6.0,4.0,13.0,13.0,26.0,1.0,2.0,1.0,4.0,2.0,6.0,4.0,1.0,14.0,10.0,2.0,4.0,,1.0,4.0,1.0,11.0,2.0,7.0,8.0,,,3.0,4.0,3.0,4.0,2.0,14.0,0.5,0.5,0.3333333333333333,0.65,0.5833333333333334,0.4,,,1.0,1.0,,102.01634877384197,14.615384615384615,13.615384615384615,14.384615384615385,13.615384615384615,0.2,0.5,0.5,1.0,0.1,0.4,0.6,0.487,0.16666666666666666,0.25,11.866666666666667,25.825,,,1.0,,3.0,,,,2.0,,4.0,1.0,2.0,2.0,2.0,,,,,,,,,,1.0,1.0,,0.2,,1.0,1.0,,,,0.3,,,,,,,,,1.0,,3.0,3.0,,,,9.0,,3.0,3.0,3.0,,,1.0,,,,1.0,,,,,1.0,0.75,0.75,,,,0.25,,1.0,,0.3333333333333333,0.3333333333333333,,,,,0.75,0.75,1.0,,0.75,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2021,2020-21,False
1626181-1629014-202683-203081-203496,1610612757,"Norman Powell, Anfernee Simons, Enes Kanter, Damian Lillard, Robert Covington","Powell, Simons, Kanter, Lillard, Covington",1626181-1629014-202683-203081-203496,POR,264.0,2,4.0,8.0,10.0,9.0,19.0,2.0,5.0,4.0,3.0,3.0,9.0,5.0,1.0,16.0,8.0,2.0,3.0,4.0,1.0,3.0,,8.0,3.0,5.0,11.0,,,1.0,2.0,1.0,1.0,,12.0,0.3333333333333333,1.0,0.3333333333333333,0.5357142857142857,0.5333333333333333,0.35714285714285715,0.4444444444444444,0.5,0.6,0.6666666666666666,1.0,103.63636363636363,12.4,15.555555555555555,10.2,15.444444444444445,0.35714285714285715,0.4,0.6666666666666666,,0.2857142857142857,0.21428571428571427,0.7142857142857143,0.4983821428571429,,,4.233333333333333,24.52,,,3.0,1.0,,2.0,,,4.0,2.0,1.0,6.0,1.0,,2.0,,,1.0,,1.0,1.0,,,,0.5,1.0,1.0,0.75,1.0,,1.0,1.0,0.25,0.5,,0.14285714285714285,,,4.0,6.0,0.5,0.6666666666666666,2.0,,1.0,2.0,3.0,2.0,,4.0,6.0,4.0,2.0,2.0,1.0,1.0,,4.0,1.0,,1.0,,,,,,0.6666666666666666,0.6,0.6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.25,,,,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5267,,0.25,,,,,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,0.4,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,1610612757,2021,2020-21,False
1626181-1629014-202683-203081-2546,1610612757,"Norman Powell, Anfernee Simons, Enes Kanter, Damian Lillard, Carmelo Anthony","Powell, Simons, Kanter, Lillard, Anthony",1626181-1629014-202683-203081-2546,POR,699.0,6,12.0,-1.0,23.0,24.0,47.0,5.0,6.0,,10.0,7.0,9.0,10.0,6.0,29.0,30.0,8.0,9.0,,4.0,5.0,4.0,11.0,5.0,9.0,9.0,1.0,1.0,1.0,2.0,6.0,7.0,3.0,29.0,0.5714285714285714,0.5714285714285714,0.7777777777777778,0.6052631578947368,0.6590909090909091,0.5263157894736842,,,0.5,0.5333333333333333,1.0,96.82403433476395,14.26086956521739,15.458333333333334,14.26086956521739,14.708333333333334,0.3157894736842105,0.8333333333333334,0.8333333333333334,0.8,,0.5263157894736842,0.8421052631578947,0.5322333333333333,0.14285714285714285,0.2727272727272727,8.100000000000001,30.6,7.0,12.0,,,3.0,,,,6.0,,3.0,,1.0,,3.0,,1.0,2.0,1.0,2.0,,7.0,,,0.3333333333333333,0.6,,,,0.5,0.5,,,,0.15789473684210525,,,0.30434782608695654,,,0.4,,,2.0,,3.0,3.0,,,,3.0,,3.0,1.0,1.0,,,,,,2.0,,,,,,0.3333333333333333,0.3,0.3333333333333333,,,,,,,,0.6666666666666666,0.6666666666666666,,,,,0.3,0.3,0.3333333333333333,,0.3333333333333333,,,,2.0,2.0,1.0,4.0,2.0,3.0,1.0,4.0,9.0,,,1.0,1.0,1.0,,1.0,9.0,,0.25,0.6666666666666666,0.5,0.5625,,1.0,,1.0,,,0.2857142857142857,1.0,0.5714285714285714,0.25,0.531,0.3103448275862069,,,,,,2.0,,,,,,,,,6.0,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,1610612757,2021,2020-21,False
1626181-1629014-202683-203468-203496,1610612757,"Norman Powell, Anfernee Simons, Enes Kanter, CJ McCollum, Robert Covington","Powell, Simons, Kanter, McCollum, Covington",1626181-1629014-202683-203468-203496,POR,120.0,2,2.0,3.0,4.0,4.0,8.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,,5.0,2.0,2.0,1.0,,1.0,2.0,1.0,5.0,3.0,3.0,4.0,,,,,,,,5.0,1.0,1.0,0.3333333333333333,0.625,0.625,0.25,,,0.6,0.5,,96.0,12.5,17.5,12.5,16.0,0.5,0.5,0.5,1.0,0.25,0.25,0.75,0.6172625,,,3.233333333333333,24.8,2.0,1.0,1.0,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,1.0,2.0,,,,,,0.5,,1.0,,1.0,,,,,,0.5,1.0,1.0,0.6666666666666666,1.0,,,,1.0,1.0,,,,3.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,0.5,,1.0,,,,,,,,1.0,1.0,1.0,,1.0,0.7951,,,,,1.0,1.0,,,1.0,1.0,3.0,,,,,,,,3.0,,1.0,,1.5,1.5,,,,,,,,,1.0,1.0,0.55005,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2021,2020-21,False
1626181-1629014-202683-203468-2546,1610612757,"Norman Powell, Anfernee Simons, Enes Kanter, CJ McCollum, Carmelo Anthony","Powell, Simons, Kanter, McCollum, Anthony",1626181-1629014-202683-203468-2546,POR,3225.0,9,54.0,8.0,97.0,98.0,195.0,13.0,19.0,23.0,28.0,35.0,64.0,31.0,22.0,128.0,120.0,32.0,28.0,5.0,16.0,21.0,7.0,47.0,22.0,33.0,50.0,4.0,1.0,11.0,21.0,22.0,24.0,13.0,116.0,0.45714285714285713,0.5161290322580645,0.546875,0.5578947368421052,0.6095238095238096,0.3263157894736842,0.078125,0.08695652173913043,0.6111111111111112,0.6037735849056604,0.6666666666666666,87.06976744186046,17.371134020618555,15.714285714285714,16.804123711340207,14.83673469387755,0.2,0.6842105263157895,0.8125,0.5384615384615384,0.24210526315789474,0.29473684210526313,0.5263157894736842,0.5092813829787234,0.13333333333333333,0.17567567567567569,9.065625,25.94193548387097,5.0,,14.0,7.0,22.0,3.0,2.0,2.0,38.0,4.0,10.0,17.0,3.0,1.0,10.0,1.0,3.0,3.0,1.0,4.0,2.0,5.0,,,0.3,0.5882352941176471,0.2222222222222222,0.3404255319148936,0.2222222222222222,0.5,0.6666666666666666,0.5,0.30434782608695654,0.3333333333333333,0.23157894736842105,0.031578947368421054,0.16666666666666666,0.05154639175257732,7.0,10.0,0.6666666666666666,0.5833333333333334,4.0,15.0,3.0,9.0,12.0,4.0,4.0,12.0,15.0,8.0,9.0,5.0,4.0,1.0,7.0,12.0,,3.0,7.0,2.0,,3.0,,1.0,0.4166666666666667,0.3870967741935484,0.3870967741935484,0.4,0.3333333333333333,0.42857142857142855,0.41379310344827586,0.5,0.5,,0.6818181818181818,0.6818181818181818,0.4666666666666667,1.0,1.0,0.3333333333333333,0.32142857142857145,0.32142857142857145,0.4444444444444444,0.5714285714285714,0.32142857142857145,0.6162799999999999,0.03225806451612903,0.09375,1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,11.0,2.0,1.0,1.0,2.0,1.0,4.0,,11.0,,1.0,0.3333333333333333,0.8,0.9166666666666666,0.15789473684210525,1.0,1.0,0.4,0.2857142857142857,,0.4,0.5,0.4,1.0,0.60664,0.0859375,,,,,,3.0,1.0,,,,,,,,21.0,,0.14285714285714285,,,,,,,,,,2.0,,1.0,1.0,,2.0,1.0,,,,,,,,1610612757,2021,2020-21,False
1626181-1629014-202683-203496-2546,1610612757,"Norman Powell, Anfernee Simons, Enes Kanter, Robert Covington, Carmelo Anthony","Powell, Simons, Kanter, Covington, Anthony",1626181-1629014-202683-203496-2546,POR,15.0,1,,-2.0,,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,96.0,,15.0,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2021,2020-21,False
1626181-1629014-203081-203468-203496,1610612757,"Norman Powell, Anfernee Simons, Damian Lillard, CJ McCollum, Robert Covington","Powell, Simons, Lillard, McCollum, Covington",1626181-1629014-203081-203468-203496,POR,46.0,2,1.0,2.0,2.0,,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,,2.0,,,1.0,,,,,,,,,,,,1.0,,,,2.0,,,1.0,0.5,0.5,0.5,,,,,,62.60869565217391,7.0,,7.0,,0.5,1.0,1.0,,,0.5,1.0,0.44355,,,1.4,26.9,2.0,,,,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,2.0,,,,,,,,2.0,,,1.0,0.5,0.5,,,,,,,0.5,1.0,0.5,,0.44355,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2021,2020-21,False
1626181-1629014-203081-203468-2546,1610612757,"Norman Powell, Anfernee Simons, Damian Lillard, CJ McCollum, Carmelo Anthony","Powell, Simons, Lillard, McCollum, Anthony",1626181-1629014-203081-203468-2546,POR,56.0,3,1.0,5.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,5.0,,,1.0,,,1.0,,3.0,,,,,,,,,,,5.0,,,0.5,0.8333333333333334,0.8333333333333334,0.3333333333333333,,,,,,128.57142857142856,13.333333333333334,8.0,13.333333333333334,7.5,0.3333333333333333,1.0,1.0,,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4676833333333333,,,3.95,23.9,2.0,2.0,,,,,,,2.0,,,,,,,,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,1.0,1.0,,,,3.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,1.0,1.0,,1.0,1.0,1.0,3.0,,,,,,,,3.0,,1.0,,0.75,0.75,,,,,,,,,0.5,1.0,0.413875,0.6,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2021,2020-21,False
1626181-1629014-203081-203496-203994,1610612757,"Norman Powell, Anfernee Simons, Damian Lillard, Robert Covington, Jusuf Nurkic","Powell, Simons, Lillard, Covington, Nurkic",1626181-1629014-203081-203496-203994,POR,750.0,6,12.0,1.0,26.0,28.0,54.0,4.0,6.0,2.0,7.0,6.0,9.0,11.0,3.0,30.0,29.0,8.0,7.0,,4.0,8.0,4.0,20.0,8.0,11.0,11.0,1.0,1.0,4.0,5.0,4.0,4.0,1.0,30.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.675,0.6818181818181818,0.55,,,0.8,0.7857142857142857,1.0,103.68,13.76923076923077,14.0,13.76923076923077,13.428571428571429,0.3,0.6666666666666666,0.6666666666666666,1.0,0.1,0.35,0.85,0.5490225,0.047619047619047616,0.1,5.066666666666666,25.336363636363636,4.0,9.0,,1.0,1.0,4.0,,,4.0,,3.0,,1.0,,4.0,,,,,,,4.0,,,0.25,0.75,,,,,0.6666666666666666,,0.5,0.5,0.05,0.2,,0.15384615384615385,,,1.0,,,1.0,2.0,3.0,5.0,,,,12.0,,3.0,4.0,2.0,2.0,,,,,3.0,,1.0,,,,0.8,0.45454545454545453,0.45454545454545453,,,,,,,,1.0,1.0,,0.5,0.5,1.0,0.42857142857142855,0.42857142857142855,0.6666666666666666,,0.42857142857142855,,,,,,,,1.0,2.0,,1.0,3.0,,,,1.0,,,1.0,3.0,1.0,,0.5,0.3333333333333333,0.375,,,,1.0,,,,,,,0.47386666666666666,0.1,,,,1.0,,1.0,,1.0,,,,,0.3333333333333333,,3.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1610612757,2021,2020-21,False
1626181-1629014-203081-203496-2546,1610612757,"Norman Powell, Anfernee Simons, Damian Lillard, Robert Covington, Carmelo Anthony","Powell, Simons, Lillard, Covington, Anthony",1626181-1629014-203081-203496-2546,POR,154.0,2,3.0,-5.0,7.0,5.0,12.0,1.0,3.0,,1.0,1.0,5.0,1.0,,2.0,7.0,,1.0,,,,,,,2.0,3.0,,,1.0,1.0,,,,2.0,,,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666,,,,0.6666666666666666,,112.2077922077922,9.571428571428571,17.4,8.285714285714286,17.4,0.5,0.3333333333333333,0.3333333333333333,,,0.16666666666666666,0.6666666666666666,0.5311166666666667,,,8.1,25.8,3.0,3.0,2.0,,2.0,,,,2.0,,2.0,1.0,1.0,,1.0,1.0,,1.0,,2.0,1.0,3.0,,,1.0,1.0,,0.2,,,1.0,0.5,,,0.3333333333333333,,,0.42857142857142855,1.0,2.0,,0.5,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,0.25,0.5,,0.2,,,,,,,,,,,,0.6003,,,,,,1.0,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,0.5,,0.50425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,1610612757,2021,2020-21,False
1626181-1629014-203468-203496-203994,1610612757,"Norman Powell, Anfernee Simons, CJ McCollum, Robert Covington, Jusuf Nurkic","Powell, Simons, McCollum, Covington, Nurkic",1626181-1629014-203468-203496-203994,POR,473.0,1,8.0,6.0,17.0,16.0,33.0,5.0,7.0,2.0,3.0,7.0,12.0,5.0,,20.0,14.0,10.0,3.0,1.0,5.0,7.0,4.0,16.0,4.0,5.0,5.0,3.0,,,,,,,17.0,0.7142857142857143,0.7142857142857143,0.5833333333333334,0.5882352941176471,0.5882352941176471,0.29411764705882354,0.08333333333333333,,0.8,0.7142857142857143,1.0,100.46511627906976,13.176470588235293,15.5625,12.941176470588236,15.25,0.4117647058823529,0.7142857142857143,0.8333333333333334,0.8,0.11764705882352941,0.17647058823529413,0.7058823529411765,0.5493676470588236,,,5.808333333333334,24.880000000000003,,,1.0,1.0,3.0,2.0,,1.0,4.0,,1.0,,,,,,,1.0,,1.0,,,,,,0.5,,,,1.0,,,0.5,0.5,0.17647058823529413,0.11764705882352941,,,,,0.5,,,1.0,1.0,1.0,2.0,,,3.0,6.0,,1.0,2.0,1.0,1.0,,,,3.0,,,,,,,1.0,0.4,0.4,,1.5,1.5,,,,,0.3333333333333333,0.3333333333333333,,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,0.4413,,0.15,,,,,,,,,,1.0,,,,,,,,,,,,,0.14285714285714285,,,1.0,1.0,,,,,,,,1.0,1.0,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612757,2021,2020-21,False
1626181-1629014-203468-203496-2546,1610612757,"Norman Powell, Anfernee Simons, CJ McCollum, Robert Covington, Carmelo Anthony","Powell, Simons, McCollum, Covington, Anthony",1626181-1629014-203468-203496-2546,POR,413.0,2,7.0,7.0,14.0,13.0,27.0,1.0,4.0,2.0,7.0,2.0,7.0,8.0,2.0,15.0,8.0,,7.0,1.0,,3.0,,9.0,3.0,7.0,9.0,1.0,1.0,,2.0,2.0,2.0,,15.0,,,0.2857142857142857,0.43333333333333335,0.46875,0.5333333333333333,0.14285714285714285,0.5,1.0,0.875,1.0,94.14043583535108,11.214285714285714,19.692307692307693,10.428571428571429,19.692307692307693,0.26666666666666666,0.25,0.25,,0.13333333333333333,0.4666666666666667,0.8,0.50532,,,5.7,25.8,1.0,10.0,2.0,,1.0,1.0,2.0,2.0,4.0,1.0,4.0,2.0,,,,,,,,,,,1.0,,,0.8,0.2,0.2,0.2,,0.75,,,,0.06666666666666667,0.06666666666666667,1.0,0.07142857142857142,,,1.0,,,1.0,1.0,2.0,3.0,,,,9.0,,2.0,3.0,2.0,1.0,,1.0,1.0,,,1.0,,,,,1.0,0.375,0.375,,,,0.2,0.3333333333333333,,0.1111111111111111,1.0,1.0,,1.0,1.0,1.0,0.2857142857142857,0.2857142857142857,1.0,,0.2857142857142857,0.51225,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,0.13333333333333333,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2021,2020-21,False
