EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyArc3FGA,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,DefThreePtRebounds,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyTsPct,DefThreePtReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PenaltyDefPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGM,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PtsAssisted2s,TwoPtAssists,AtRimAssists,LiveBallTurnovers,BadPassTurnovers,Fouls,Clear Path Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,LiveBallTurnoverPct,DefArc3ReboundPct,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,FTDefRebounds,DefFTReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,PtsPutbacks,ShortMidRangeAssists,LongMidRangeAssists,OffTwoPtRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,Travels,PenaltyTurnovers,SecondChanceFg2Pct,SecondChanceEfgPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3M,Corner3Assists,LostBallTurnovers,StepOutOfBoundsTurnovers,ShootingFouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,ShortMidRangePctBlocked,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceArc3FGM,PtsUnassisted3s,Fg3aBlocked,FTOffRebounds,FG3APctBlocked,Corner3PctBlocked,OffFTReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedLongMidRange,Arc3PctBlocked,Charge Fouls,BlockedAtRim,Loose Ball Fouls Drawn,LostBallOutOfBoundsTurnovers,3SecondViolations,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,DefensiveGoaltends,OffLongMidRangeReboundPct,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimPctAssisted,HeaveAttempts,Blocked3s,BlockedArc3,LongMidRangePctBlocked,OffensiveGoaltends,Defensive 3 Seconds Violations,BlockedCorner3,team_id,year,season,team_vs
1626171-1626192-1627854-201952-203648,1610612749,"Bobby Portis, Pat Connaughton, Bryn Forbes, Jeff Teague, Thanasis Antetokounmpo","Portis, Connaughton, Forbes, Teague, Antetokounmpo",1626171-1626192-1627854-201952-203648,MIL,220.0,1,4.0,11.0,7.0,7.0,1.0,14.0,2.0,2.0,,1.0,1.0,1.0,3.0,6.0,1.0,1.0,2.0,11.0,,1.0,,3.0,2.0,3.0,1.0,1.0,,1.0,3.0,1.0,7.0,,3.0,4.0,1.0,5.0,,,,,,,4.0,4.0,3.0,8.0,1.0,1.0,1.0,0.5,0.6428571428571429,0.6875,1.5,0.14285714285714285,,,1.0,,1.0,,,,,91.63636363636364,12.714285714285714,18.714285714285715,12.0,18.714285714285715,0.2857142857142857,1.0,1.0,,0.14285714285714285,1.0,1.0,1.0,1.0,0.42857142857142855,1.0,0.4946333333333333,0.375,0.42857142857142855,0.2727272727272727,8.083333333333334,38.1,7.0,1.0,1.0,2.0,11.0,1.0,,11.0,7.0,,0.6875,1.0,1.0,,0.14285714285714285,0.4946333333333333,1.0,1.0,,2.0,2.0,1.0,3.0,6.0,1.0,4.0,2.0,1.0,,,1.0,,0.6666666666666666,0.6666666666666666,1.0,0.5,0.6428571428571429,,1.0,0.5,0.2857142857142857,1.0,1.0,,,,,,3.0,1.0,1.0,,,,,1.0,,,,,,,1.5,,,,1.0,,0.42857142857142855,,,,0.14285714285714285,1.0,1.0,1.0,,,,,,,,,1.0,,,,,1.0,,,1.0,2.0,,1.0,,1.0,,,1.0,,,,,,,,,,,1.0,,,1.0,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,False
1626171-1626192-1627854-203114-203507,1610612749,"Bobby Portis, Pat Connaughton, Bryn Forbes, Khris Middleton, Giannis Antetokounmpo","Portis, Connaughton, Forbes, Middleton, Antetokounmpo",1626171-1626192-1627854-203114-203507,MIL,567.0,5,9.0,9.0,19.0,17.0,3.0,36.0,5.0,8.0,2.0,3.0,8.0,2.0,7.0,10.0,4.0,10.0,3.0,29.0,20.0,2.0,1.0,4.0,10.0,12.0,8.0,3.0,1.0,4.0,6.0,3.0,16.0,2.0,3.0,8.0,4.0,12.0,1.0,1.0,,,1.0,,2.0,4.0,2.0,25.0,1.0,0.4,0.4,0.7,0.65,0.6590909090909091,0.5,0.5,0.1,0.125,1.0,0.3333333333333333,0.7777777777777778,0.4444444444444444,0.2,1.0,1.0,91.42857142857143,14.842105263157896,16.764705882352942,14.105263157894736,16.235294117647058,0.4,0.625,0.7142857142857143,0.1,0.4,0.375,0.42857142857142855,1.0,0.6666666666666666,0.9,0.375,0.5658575,0.09090909090909091,0.16666666666666666,0.13793103448275862,3.5700000000000003,25.21,9.0,6.0,7.0,3.0,13.0,4.0,,13.0,9.0,,0.5,0.6666666666666666,1.0,,0.5454545454545454,0.5992909090909091,0.4482758620689655,0.47368421052631576,,2.0,4.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,1.0,,5.0,,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.5,0.45454545454545453,1.0,0.8,0.4,0.36363636363636365,0.5,0.3333333333333333,1.0,1.0,,1.0,2.0,2.0,,,,1.0,,,,2.0,1.0,,,,,0.5,0.6666666666666666,0.6666666666666666,,,0.14285714285714285,0.1,1.0,1.0,,,,,,0.3333333333333333,,0.457875,1.0,,,,1.0,1.0,1.0,1.0,,3.0,,,,,,,,,,,,0.5,,,0.5,0.5,1.0,,,,0.09090909090909091,,1.0,,1.0,,0.1,,,0.5,1.0,,0.125,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,False
1626171-1626192-1628978-200782-203507,1610612749,"Bobby Portis, Pat Connaughton, Donte DiVincenzo, P.J. Tucker, Giannis Antetokounmpo","Portis, Connaughton, DiVincenzo, Tucker, Antetokounmpo",1626171-1626192-1628978-200782-203507,MIL,63.0,2,1.0,-2.0,3.0,3.0,,6.0,,,,,,,,1.0,,,,,2.0,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,2.0,2.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,137.14285714285714,13.333333333333334,7.666666666666667,13.333333333333334,7.666666666666667,,,,,,,,,,,,0.4017,,,,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,False
1626171-1626192-1628978-203114-203507,1610612749,"Bobby Portis, Pat Connaughton, Donte DiVincenzo, Khris Middleton, Giannis Antetokounmpo","Portis, Connaughton, DiVincenzo, Middleton, Antetokounmpo",1626171-1626192-1628978-203114-203507,MIL,465.0,2,8.0,-6.0,15.0,17.0,2.0,32.0,2.0,3.0,,,6.0,,3.0,7.0,,6.0,2.0,8.0,14.0,,2.0,2.0,,,6.0,,1.0,,3.0,,6.0,2.0,6.0,10.0,2.0,12.0,1.0,1.0,,2.0,3.0,,3.0,2.0,1.0,6.0,,,,0.42857142857142855,0.23076923076923078,0.2857142857142857,0.5,0.46153846153846156,0.14285714285714285,,1.0,0.3333333333333333,1.0,0.2,0.3333333333333333,,1.0,99.09677419354838,15.266666666666667,13.882352941176471,15.0,13.882352941176471,0.23076923076923078,0.6666666666666666,0.6666666666666666,,0.46153846153846156,,,,,0.6923076923076923,,0.5072884615384615,0.07142857142857142,0.125,0.25,6.357142857142857,27.599999999999998,,,,,,4.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,6.0,3.0,2.0,1.0,,1.0,,1.0,1.0,,,,0.3333333333333333,1.0,1.0,,,,,,,1.0,1.0,3.0,,1.0,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,0.1111111111111111,0.23076923076923078,0.3333333333333333,0.5,1.0,0.07692307692307693,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,1.0,1.0,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,False
1626171-1626192-1629091-201952-203648,1610612749,"Bobby Portis, Pat Connaughton, Elijah Bryant, Jeff Teague, Thanasis Antetokounmpo","Portis, Connaughton, Bryant, Teague, Antetokounmpo",1626171-1626192-1629091-201952-203648,MIL,207.0,1,3.0,-5.0,6.0,5.0,1.0,11.0,,1.0,,,2.0,1.0,2.0,4.0,,2.0,,4.0,9.0,1.0,,,4.0,,2.0,,,,,,,1.0,,1.0,1.0,2.0,,,,1.0,1.0,,,,,4.0,,,,0.5,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,,,0.5,0.5,0.25,0.5,,,76.52173913043478,17.166666666666668,20.8,15.666666666666666,19.2,0.16666666666666666,,,,0.3333333333333333,,,,1.0,0.5,,0.4487333333333334,,,,6.625,25.45,,,,,,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,0.5,,,,,,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,0.5,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,False
1626171-1626192-1629670-200782-201950,1610612749,"Bobby Portis, Pat Connaughton, Jordan Nwora, P.J. Tucker, Jrue Holiday","Portis, Connaughton, Nwora, Tucker, Holiday",1626171-1626192-1629670-200782-201950,MIL,79.0,1,1.0,2.0,3.0,3.0,1.0,6.0,1.0,2.0,,,,,1.0,3.0,,,,2.0,,,,2.0,2.0,,,,1.0,,,,,,1.0,2.0,1.0,3.0,1.0,1.0,,1.0,1.0,,,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,0.5,1.0,,0.6666666666666666,0.5,,,1.0,109.36708860759494,13.0,13.333333333333334,12.666666666666666,11.666666666666666,0.6666666666666666,0.5,1.0,,,,,,,0.6666666666666666,,0.6424,,,1.0,3.3666666666666667,,,,,,,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,1.0,1.0,,1.0,,,1.0,1.0,2.0,,,1.0,,1.0,,,1.0,1.0,0.5,1.0,,,,0.3333333333333333,,,,,,,,1.0,1.0,0.8274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,False
1626171-1626192-1629670-200782-201952,1610612749,"Bobby Portis, Pat Connaughton, Jordan Nwora, P.J. Tucker, Jeff Teague","Portis, Connaughton, Nwora, Tucker, Teague",1626171-1626192-1629670-200782-201952,MIL,55.0,1,1.0,,1.0,2.0,,3.0,,,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,,1.0,,2.0,,,1.0,,1.0,,,,,,,,,,2.0,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,78.54545454545455,23.0,16.0,23.0,16.0,,,,,,,,,,,,0.3942,,,,17.1,,1.0,,,,2.0,1.0,,2.0,1.0,,1.0,1.0,,,,0.3942,1.0,1.0,,,,,1.0,1.0,,2.0,1.0,,,,,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,False
1626171-1626192-200782-201572-201950,1610612749,"Bobby Portis, Pat Connaughton, P.J. Tucker, Brook Lopez, Jrue Holiday","Portis, Connaughton, Tucker, Lopez, Holiday",1626171-1626192-200782-201572-201950,MIL,64.0,1,1.0,,2.0,2.0,,4.0,,,,,2.0,,,,,2.0,,,,,,,,,2.0,,,,,,,,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,90.0,21.0,11.0,21.0,11.0,,,,,1.0,,,,,1.0,,0.5091,,,,,25.6,,,,,,1.0,,,,,,1.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,False
1626171-1626192-200782-201950-201952,1610612749,"Bobby Portis, Pat Connaughton, P.J. Tucker, Jrue Holiday, Jeff Teague","Portis, Connaughton, Tucker, Holiday, Teague",1626171-1626192-200782-201950-201952,MIL,218.0,2,4.0,3.0,7.0,6.0,2.0,13.0,3.0,3.0,,1.0,2.0,,3.0,6.0,1.0,2.0,2.0,11.0,8.0,,2.0,4.0,6.0,,2.0,1.0,1.0,,,,,1.0,,1.0,2.0,3.0,1.0,,1.0,,,,2.0,4.0,1.0,7.0,,0.5,0.5,0.5,0.5625,0.55,1.0,0.25,0.16666666666666666,,,1.0,0.5,0.5,1.0,,,85.87155963302753,20.285714285714285,12.666666666666666,18.857142857142858,12.333333333333334,0.375,1.0,1.0,,0.25,0.5,0.5,,,0.625,0.5,0.5174625,0.1111111111111111,0.14285714285714285,0.36363636363636365,7.5,25.5,4.0,,,,4.0,1.0,1.0,4.0,4.0,1.0,0.4,0.5,,,,0.44965,0.36363636363636365,0.5714285714285714,2.0,2.0,2.0,,2.0,4.0,,,,,,,1.0,,,,,0.5,0.5,,0.5,,0.5,1.0,,,,1.0,1.0,,2.0,,1.0,1.0,1.0,2.0,,,1.0,,,,,1.0,1.0,0.3333333333333333,,0.5,,,0.25,,,,0.125,,,,1.0,1.0,0.857,,,,,,,,,,1.0,,,,,,,,,,,,,0.5,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,False
1626171-1626192-200782-201950-203114,1610612749,"Bobby Portis, Pat Connaughton, P.J. Tucker, Jrue Holiday, Khris Middleton","Portis, Connaughton, Tucker, Holiday, Middleton",1626171-1626192-200782-201950-203114,MIL,1344.0,10,22.0,-4.0,44.0,44.0,4.0,88.0,2.0,4.0,7.0,6.0,9.0,1.0,8.0,21.0,10.0,16.0,7.0,53.0,57.0,2.0,,3.0,6.0,24.0,9.0,6.0,2.0,8.0,13.0,4.0,34.0,3.0,8.0,17.0,4.0,21.0,2.0,2.0,,3.0,7.0,1.0,8.0,7.0,4.0,50.0,0.8,0.625,0.625,0.38095238095238093,0.6216216216216216,0.6625,0.5,0.43243243243243246,0.09523809523809523,0.25,0.8,0.5,0.8421052631578947,0.2222222222222222,0.3333333333333333,0.6666666666666666,0.5,94.28571428571429,14.159090909090908,16.386363636363637,13.477272727272727,15.681818181818182,0.10810810810810811,0.5,0.6666666666666666,0.1891891891891892,0.24324324324324326,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5405405405405406,0.6666666666666666,0.49589864864864863,0.1,0.16666666666666666,0.05660377358490566,9.433333333333334,25.0125,15.0,3.0,4.0,2.0,17.0,8.0,,17.0,15.0,,0.7727272727272727,0.8888888888888888,0.75,,0.3,0.48574,0.32075471698113206,0.3409090909090909,9.0,1.0,1.0,2.0,3.0,6.0,3.0,10.0,5.0,2.0,4.0,4.0,8.0,,0.625,0.625,0.75,0.5,0.75,0.5714285714285714,0.8888888888888888,1.0,0.1,1.0,0.6666666666666666,1.0,1.0,,,5.0,12.0,1.0,5.0,,1.0,,2.0,1.0,1.0,1.0,2.0,,3.0,,0.5,0.08333333333333333,0.5,,1.0,0.0625,0.32432432432432434,0.4166666666666667,0.45454545454545453,0.4,0.13513513513513514,0.2,0.2,1.0,,,0.4614,4.0,1.0,1.0,1.0,1.0,1.0,4.0,,,6.0,,,,,1.0,,1.0,1.0,1.0,1.0,,0.5,0.08333333333333333,1.0,0.5714285714285714,0.5714285714285714,1.0,0.3333333333333333,1.0,1.0,0.1,1.0,,6.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1610612749,2021,2020-21,False
1626171-1626192-200782-201950-203507,1610612749,"Bobby Portis, Pat Connaughton, P.J. Tucker, Jrue Holiday, Giannis Antetokounmpo","Portis, Connaughton, Tucker, Holiday, Antetokounmpo",1626171-1626192-200782-201950-203507,MIL,946.0,9,16.0,-5.0,29.0,35.0,5.0,64.0,4.0,7.0,4.0,4.0,10.0,2.0,6.0,14.0,5.0,14.0,2.0,29.0,34.0,3.0,,5.0,6.0,12.0,10.0,4.0,1.0,4.0,7.0,3.0,18.0,4.0,6.0,14.0,8.0,22.0,,,,4.0,7.0,1.0,5.0,4.0,1.0,24.0,0.8,0.35714285714285715,0.35714285714285715,0.42857142857142855,0.48214285714285715,0.48333333333333334,0.35714285714285715,0.5,0.07142857142857142,0.14285714285714285,0.75,0.4444444444444444,0.8235294117647058,0.4666666666666667,0.5,0.3333333333333333,1.0,97.42071881606765,14.689655172413794,14.857142857142858,13.206896551724139,14.028571428571428,0.25,0.5714285714285714,0.6666666666666666,0.14285714285714285,0.35714285714285715,0.4,0.4,0.75,0.2857142857142857,0.75,0.4,0.49693571428571426,0.034482758620689655,0.06666666666666667,0.1724137931034483,8.364285714285714,25.75714285714286,20.0,7.0,9.0,2.0,19.0,8.0,1.0,19.0,20.0,1.0,0.5,0.8888888888888888,0.3333333333333333,,0.4117647058823529,0.5029852941176471,0.6551724137931034,0.6896551724137931,13.0,3.0,4.0,2.0,4.0,8.0,3.0,6.0,3.0,2.0,3.0,2.0,6.0,,0.5,0.5,0.3333333333333333,0.5,0.5,0.42857142857142855,0.8888888888888888,0.5,0.23529411764705882,0.75,0.2857142857142857,,,1.0,3.0,,3.0,2.0,4.0,1.0,4.0,,,1.0,3.0,1.0,1.0,,4.0,0.25,0.35714285714285715,0.5,0.6666666666666666,0.5,1.0,0.07142857142857142,0.10714285714285714,,,,0.14285714285714285,0.5,0.5,0.5,0.42857142857142855,0.3333333333333333,0.4903125,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,3.0,1.0,,1.0,1.0,,,,,,,1.0,0.3333333333333333,,,0.25,0.25,1.0,0.14285714285714285,1.0,1.0,0.11764705882352941,0.5,,3.0,,1.0,,,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,1610612749,2021,2020-21,False
1626171-1626192-200782-201952-203114,1610612749,"Bobby Portis, Pat Connaughton, P.J. Tucker, Jeff Teague, Khris Middleton","Portis, Connaughton, Tucker, Teague, Middleton",1626171-1626192-200782-201952-203114,MIL,247.0,3,4.0,,9.0,11.0,1.0,20.0,1.0,1.0,1.0,2.0,4.0,1.0,3.0,4.0,2.0,5.0,,12.0,12.0,1.0,,3.0,4.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,,,1.0,,2.0,,,9.0,0.5,0.4,0.4,0.75,0.6666666666666666,0.6666666666666666,1.5,0.5555555555555556,0.25,,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.25,,1.0,1.0,116.59919028340082,14.333333333333334,10.727272727272727,14.222222222222221,10.636363636363637,0.1111111111111111,1.0,1.0,0.1111111111111111,0.4444444444444444,0.5,0.5,0.5,1.0,0.6666666666666666,0.5,0.5071388888888889,,,0.25,10.275,25.240000000000002,1.0,,,,2.0,,,2.0,1.0,,1.0,,,,,0.4168,0.16666666666666666,0.1111111111111111,1.0,,,,1.0,1.0,,2.0,1.0,,1.0,1.0,4.0,,0.3333333333333333,0.3333333333333333,,1.0,1.0,1.0,,,,,,1.0,1.0,,,1.0,2.0,1.0,1.0,,,,,1.0,,1.0,,,,,1.5,,,,,0.3333333333333333,0.2222222222222222,0.5,1.0,,0.1111111111111111,1.0,1.0,1.0,,,,,,,,,1.0,,,,3.0,,,,,,,,,,,,1.0,0.5,,,,,,,,,,1.0,3.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,False
1626171-1626192-200782-203114-203507,1610612749,"Bobby Portis, Pat Connaughton, P.J. Tucker, Khris Middleton, Giannis Antetokounmpo","Portis, Connaughton, Tucker, Middleton, Antetokounmpo",1626171-1626192-200782-203114-203507,MIL,235.0,4,4.0,6.0,8.0,6.0,2.0,14.0,3.0,4.0,,2.0,5.0,1.0,3.0,5.0,2.0,5.0,,12.0,6.0,1.0,,5.0,6.0,6.0,5.0,2.0,,2.0,2.0,2.0,6.0,1.0,1.0,3.0,2.0,5.0,,,,,,,2.0,,,7.0,1.0,0.4,0.4,0.6,0.6,0.6,1.25,0.5,,,1.0,0.3333333333333333,0.75,0.4,0.3333333333333333,,1.0,85.7872340425532,13.375,21.333333333333332,13.25,21.333333333333332,0.4,0.75,0.75,,0.5,0.4,0.4,1.0,0.5,0.9,0.4,0.57396,,,0.4166666666666667,3.54,25.14,3.0,2.0,2.0,,2.0,2.0,,2.0,3.0,,0.3333333333333333,0.6666666666666666,,,0.6666666666666666,0.61255,0.16666666666666666,0.375,4.0,1.0,1.0,,1.0,1.0,,,,,,,5.0,,,,,1.0,0.3333333333333333,,0.6666666666666666,,0.3333333333333333,1.0,,,,1.0,1.0,,1.0,,,1.0,1.0,2.0,,,1.0,,,,,1.0,1.25,0.5,,1.0,,,0.1,,,,,,,,0.5,1.0,0.7882,,,,,,1.0,,,,2.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,False
1626171-1626192-201572-201950-201952,1610612749,"Bobby Portis, Pat Connaughton, Brook Lopez, Jrue Holiday, Jeff Teague","Portis, Connaughton, Lopez, Holiday, Teague",1626171-1626192-201572-201950-201952,MIL,111.0,1,2.0,1.0,4.0,3.0,,7.0,1.0,2.0,1.0,,,,1.0,2.0,1.0,1.0,2.0,7.0,6.0,,,,2.0,3.0,,,,1.0,1.0,,3.0,,,,,,1.0,,1.0,,,,2.0,2.0,1.0,7.0,1.0,1.0,1.0,0.5,0.8333333333333334,0.875,,0.3333333333333333,,,,,,,,,,90.8108108108108,16.25,15.333333333333334,16.25,15.333333333333334,0.6666666666666666,0.5,0.5,0.3333333333333333,,,,,,1.0,,0.4443333333333333,0.25,0.3333333333333333,,3.2,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,False
