EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,DefThreePtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,Fouls,Offensive Fouls,Blocked3s,BlockedArc3,Blocks,RecoveredBlocks,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,PlusMinus,SecondChanceOffPoss,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,OffRebounds,ShootingFouls,FirstChancePoints,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,DefTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,PenaltyOffPoss,ShortMidRangeFGM,ShortMidRangeFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,Fg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,FTDefRebounds,DefFTReboundPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PtsAssisted2s,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ShortMidRangeAssists,OffTwoPtRebounds,Steals,BadPassSteals,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,OffTwoPtReboundPct,OffShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,LostBallTurnovers,PenaltyTurnovers,LiveBallTurnoverPct,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFtPoints,PtsUnassisted3s,PtsPutbacks,AtRimAssists,LongMidRangeAssists,FTOffRebounds,SelfOReb,LostBallSteals,BadPassTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,OffFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,SelfORebPct,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,Charge Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,BlockedLongMidRange,PenaltyAtRimFGM,PenaltyAtRimAccuracy,DefensiveGoaltends,HeaveAttempts,Arc3PctBlocked,LongMidRangePctBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,OffensiveGoaltends,3SecondViolations,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,team_id,year,season,team_vs
101108-1626163-1626164-1626166-1627846,1610612756,"Chris Paul, Frank Kaminsky, Devin Booker, Cameron Payne, Abdel Nader","Paul, Kaminsky, Booker, Payne, Nader",101108-1626163-1626164-1626166-1627846,PHX,46.0,1,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,93.91304347826086,1.0,15.0,15.5,15.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,True
101108-1626163-1626164-1626166-1628470,1610612756,"Chris Paul, Frank Kaminsky, Devin Booker, Cameron Payne, Torrey Craig","Paul, Kaminsky, Booker, Payne, Craig",101108-1626163-1626164-1626166-1628470,PHX,202.0,1,3.0,5.0,5.0,,10.0,1.0,3.0,4.0,,,2.0,,,,,,0.5,0.75,,71.2871287128713,,21.4,19.0,18.8,16.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,6.0,6.0,5.0,1.0,1.0,3.0,6.0,5.0,1.0,2.0,2.0,1.0,1.0,6.0,1.0,2.0,1.0,1.0,3.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.5,1.5,0.5,1.5,1.0,1.0,0.25,0.25,0.25,1.0,1.0,0.5,0.16666666666666666,1.0,1.0,1.0,0.8333333333333334,0.2,0.2,1.0,1.0,1.0,1.0,1.0,0.2,0.503675,0.5847,0.5,27.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,True
101108-1626163-1626164-1626166-1629661,1610612756,"Chris Paul, Frank Kaminsky, Devin Booker, Cameron Payne, Cameron Johnson","Paul, Kaminsky, Booker, Payne, Johnson",101108-1626163-1626164-1626166-1629661,PHX,205.0,2,3.0,6.0,8.0,2.0,14.0,2.0,2.0,2.0,1.0,1.0,3.0,,,,,,1.0,1.0,1.0,98.34146341463415,,17.166666666666668,12.75,17.166666666666668,12.75,-5.0,,1.0,1.0,,,1.0,2.0,2.0,3.0,10.0,15.0,,,,6.0,2.0,1.0,2.0,2.0,1.0,1.0,6.0,,,,2.0,10.0,1.0,0.6666666666666666,,0.6666666666666666,1.0,,1.0,,0.75,,,,,,,,0.25,1.0,1.0,1.0,0.5,0.5,0.5,1.0,,,,0.75,0.5,0.5481125,,,25.46666666666667,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,10.0,2.0,2.0,2.0,1.0,10.0,5.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.25,1.0,0.5,0.5,0.5481125,0.2,0.5,1.0,5.2,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,True
101108-1626163-1626164-1627745-1628969,1610612756,"Chris Paul, Frank Kaminsky, Devin Booker, Damian Jones, Mikal Bridges","Paul, Kaminsky, Booker, Jones, Bridges",101108-1626163-1626164-1627745-1628969,PHX,50.0,1,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,,1.0,,57.599999999999994,,27.0,23.0,27.0,23.0,,,,,,,,2.0,,2.0,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,1.0,,,,,,,1.0,,0.3987,,,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,True
101108-1626163-1626164-1627846-1629028,1610612756,"Chris Paul, Frank Kaminsky, Devin Booker, Abdel Nader, Deandre Ayton","Paul, Kaminsky, Booker, Nader, Ayton",101108-1626163-1626164-1627846-1629028,PHX,28.0,1,,1.0,2.0,,3.0,,1.0,1.0,,,,,,,,,,,,154.28571428571428,,16.0,6.0,16.0,6.0,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,,0.5301,,,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,True
101108-1626163-1626164-1627846-202734,1610612756,"Chris Paul, Frank Kaminsky, Devin Booker, Abdel Nader, E'Twaun Moore","Paul, Kaminsky, Booker, Nader, Moore",101108-1626163-1626164-1627846-202734,PHX,9.0,1,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,160.0,,,9.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,True
101108-1626163-1626164-1628470-1628969,1610612756,"Chris Paul, Frank Kaminsky, Devin Booker, Torrey Craig, Mikal Bridges","Paul, Kaminsky, Booker, Craig, Bridges",101108-1626163-1626164-1628470-1628969,PHX,243.0,2,4.0,9.0,9.0,,18.0,2.0,6.0,7.0,,,1.0,,,,,,1.0,1.0,1.0,106.66666666666667,,14.88888888888889,12.11111111111111,14.444444444444445,11.88888888888889,9.0,1.0,2.0,3.0,,,,1.0,2.0,4.0,14.0,5.0,,,2.0,6.0,1.0,,2.0,3.0,,2.0,8.0,,4.0,1.0,,12.0,1.0,0.5,,0.5,0.7,1.0,0.7,1.0,0.4,1.0,,0.25,,1.0,1.0,,0.3,0.6666666666666666,1.0,1.0,0.1,,,,,,,0.7,,0.562395,0.8578,0.14285714285714285,24.125,,2.0,3.0,,,,,4.0,6.0,,,,,,,,6.0,1.0,,,,,,,0.6666666666666666,,,,0.3,0.6666666666666666,1.0,,,,,,,,,4.1000000000000005,,,,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,1.0,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,1.0,0.3,0.6666666666666666,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,True
101108-1626163-1626164-1628470-1629661,1610612756,"Chris Paul, Frank Kaminsky, Devin Booker, Torrey Craig, Cameron Johnson","Paul, Kaminsky, Booker, Craig, Johnson",101108-1626163-1626164-1628470-1629661,PHX,192.0,1,3.0,7.0,7.0,3.0,14.0,1.0,4.0,4.0,1.0,2.0,2.0,,,,,,1.0,1.0,1.0,105.0,,10.714285714285714,16.714285714285715,10.714285714285714,16.714285714285715,2.0,,,,,,2.0,4.0,2.0,4.0,8.0,6.0,,,,6.0,4.0,2.0,2.0,2.0,2.0,,6.0,,3.0,,1.0,8.0,1.0,0.5,,0.5,0.75,,0.6666666666666666,,1.0,1.0,,,,1.0,1.0,,,,,,1.0,0.5,0.5,1.0,,,,1.0,0.5,0.5368875,,,26.675,5.0,,,,,,2.0,,,2.0,,,,2.0,2.0,2.0,,3.0,4.0,2.0,2.0,5.0,,,,,,0.25,,,,,,1.0,,0.55065,0.3333333333333333,1.0,0.25,,0.7142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,True
101108-1626163-1626164-1628470-203109,1610612756,"Chris Paul, Frank Kaminsky, Devin Booker, Torrey Craig, Jae Crowder","Paul, Kaminsky, Booker, Craig, Crowder",101108-1626163-1626164-1628470-203109,PHX,72.0,1,1.0,3.0,2.0,,5.0,,,,,1.0,,,,,,,,,,100.0,,12.0,18.0,12.0,18.0,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,2.0,,,,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,0.39735,,,,3.0,1.0,2.0,,,,,1.0,2.0,,1.0,2.0,,,,2.0,2.0,,,,2.0,3.0,,,0.5,0.5,0.5,0.5,1.0,0.5,0.5,,,,,0.39735,,,1.0,8.95,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,True
101108-1626163-1626164-1628969-1629028,1610612756,"Chris Paul, Frank Kaminsky, Devin Booker, Mikal Bridges, Deandre Ayton","Paul, Kaminsky, Booker, Bridges, Ayton",101108-1626163-1626164-1628969-1629028,PHX,9840.0,13,164.0,332.0,329.0,10.0,661.0,43.0,100.0,154.0,16.0,31.0,37.0,1.0,,,13.0,5.0,0.8958333333333334,0.7518796992481203,0.9090909090909091,96.73170731707317,0.38461538461538464,15.283132530120483,14.486322188449847,14.466867469879517,14.267477203647417,-28.0,43.0,5.0,22.0,1.0,4.0,27.0,102.0,32.0,124.0,371.0,399.0,6.0,18.0,57.0,78.0,102.0,27.0,26.0,79.0,21.0,5.0,184.0,19.0,57.0,54.0,21.0,314.0,0.8125,0.25806451612903225,0.3333333333333333,0.25806451612903225,0.48328267477203646,0.5102040816326531,0.5196629213483146,0.5480769230769231,0.3768996960486322,0.6705882352941176,0.20652173913043478,0.27419354838709675,0.18666666666666668,0.7142857142857143,0.9,0.8666666666666667,0.0668693009118541,0.22727272727272727,0.22727272727272727,1.0,0.3100303951367781,0.2647058823529412,0.2647058823529412,0.7777777777777778,0.08163265306122448,0.25,1.0,0.662613981762918,0.2647058823529412,0.5378952887537993,0.623125,0.15363881401617252,25.575806451612905,12.0,26.0,67.0,,,2.0,7.0,111.0,205.0,53.0,1.0,5.0,2.0,7.0,1.0,9.0,116.0,53.0,65.0,36.0,9.0,12.0,1.0,0.2857142857142857,0.5414634146341464,0.2,0.3333333333333333,0.34615384615384615,0.20364741641337386,0.3880597014925373,0.43333333333333335,,,0.5833333333333334,0.2857142857142857,0.5145458333333334,0.10140845070422536,0.15584415584415584,0.02425876010781671,7.34780487804878,0.03614457831325301,,,67.0,94.0,12.0,19.0,16.0,31.0,106.0,14.0,,53.0,11.0,32.0,32.0,22.0,0.4774774774774775,0.5196078431372549,0.5161290322580645,,0.06829268292682927,0.07446808510638298,0.1044776119402985,,0.3404255319148936,0.36585365853658536,0.2857142857142857,0.7127659574468085,0.7701149425287356,0.4230769230769231,0.3877551020408163,0.631578947368421,15.0,5.0,3.0,,0.4838709677419355,1.0,18.0,44.0,5.0,14.0,7.0,18.0,18.0,33.0,9.0,3.0,6.0,10.0,12.0,2.0,2.0,2.0,2.0,1.0,3.0,10.0,1.0,1.0,13.0,8.0,5.0,1.0,0.75,0.4444444444444444,0.19230769230769232,0.29411764705882354,0.391304347826087,0.03488372093023256,0.4925373134328358,0.1337386018237082,0.4090909090909091,0.4090909090909091,0.5,0.25,0.2857142857142857,0.35714285714285715,1.0,0.08333333333333333,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,True
