EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Minutes,SecondChanceOffPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,FtPoints,OpponentPoints,SecondChanceFG2A,PenaltyFtPoints,Fg2aBlocked,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,SelfORebPct,AtRimFrequency,ShortMidRangeFrequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ShortMidRangeFGM,Arc3FGM,Arc3FGA,FG3M,FG3A,PtsAssisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,BadPassSteals,DeadBallTurnovers,ShootingFouls,Charge Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangePctBlocked,DefThreePtReboundPct,DefArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,PtsAssisted3s,ThreePtAssists,Arc3Assists,Charge Fouls Drawn,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Assisted3sPct,Arc3PctAssisted,ThreePtShootingFoulsDrawnPct,AtRimFGM,AtRimAssists,BadPassOutOfBoundsTurnovers,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFGM,Corner3FGA,SecondChanceCorner3FGA,SecondChanceFG2M,SecondChanceFG3A,SecondChancePoints,PtsPutbacks,Fg3aBlocked,OffThreePtRebounds,SecondChanceTurnovers,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,Arc3PctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,Corner3Frequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChancePointsPct,DefLongMidRangeReboundPct,PenaltyAtRimFGM,PenaltyCorner3FGA,SecondChanceArc3FGA,PenaltyFG3A,Offensive Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,ShortMidRangePctBlocked,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFG3M,Corner3Assists,BadPassTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,FTDefRebounds,DefFTReboundPct,OffLongMidRangeReboundPct,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyArc3Frequency,PenaltyArc3Accuracy,Blocked3s,BlockedArc3,Loose Ball Fouls Drawn,Defensive 3 Seconds Violations,LostBallOutOfBoundsTurnovers,Corner3PctBlocked,SecondChanceArc3FGM,2pt And 1 Free Throw Trips,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,Technical Free Throw Trips,BlockedCorner3,SecondChanceAtRimPctAssisted,DefensiveGoaltends,Travels,team_id,year,season,team_vs
1628369-1628400-1629641-1629684-1630202,1610612738,"Jayson Tatum, Semi Ojeleye, Romeo Langford, Grant Williams, Payton Pritchard","Tatum, Ojeleye, Langford, Williams, Pritchard",1628369-1628400-1629641-1629684-1630202,BOS,8.0,1,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,360.0,5.0,3.0,5.0,3.0,1.0,1.0,1.0,0.383,0.383,1.0,18.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2021,2020-21,True
1628369-1628400-1629684-1630202-203953,1610612738,"Jayson Tatum, Semi Ojeleye, Grant Williams, Payton Pritchard, Jabari Parker","Tatum, Ojeleye, Williams, Pritchard, Parker",1628369-1628400-1629684-1630202-203953,BOS,138.0,1,-3.0,5.0,5.0,5.0,5.0,10.0,,1.0,,4.0,2.0,,4.0,2.0,,2.0,2.0,5.0,,,,,0.2,0.2,104.34782608695653,13.8,13.8,10.6,13.8,0.25,,,0.408725,0.408725,1.0,9.625,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.25,1.0,1.0,1.0,0.25,0.5,0.25,0.5,1.0,0.3333333333333333,0.25,0.5,0.5,0.25,0.25,0.4092,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2021,2020-21,True
1628369-1629057-1629641-202689-203935,1610612738,"Jayson Tatum, Robert Williams III, Romeo Langford, Kemba Walker, Marcus Smart","Tatum, Williams III, Langford, Walker, Smart",1628369-1629057-1629641-202689-203935,BOS,249.0,1,-2.0,10.0,9.0,,,19.0,2.0,3.0,3.0,6.0,9.0,,,,2.0,9.0,,,0.5,,0.5,,0.5,,109.87951807228914,14.7,11.333333333333334,14.7,11.333333333333334,0.3333333333333333,0.6666666666666666,1.0,0.4917222222222223,,,10.766666666666666,,4.0,,1.0,,,2.0,,11.0,,,1.0,,,3.0,,3.0,,1.0,,,,1.0,,4.0,,,,,,0.16666666666666666,,,,,1.0,,,,,0.1111111111111111,0.2222222222222222,,,0.4444444444444444,,,,1.0,1.0,3.0,1.0,3.0,4.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,4.0,3.0,1.0,1.0,2.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5,0.5,1.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,25.933333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2021,2020-21,True
1628369-1629057-1630174-1630202-203953,1610612738,"Jayson Tatum, Robert Williams III, Aaron Nesmith, Payton Pritchard, Jabari Parker","Tatum, Williams III, Nesmith, Pritchard, Parker",1628369-1629057-1630174-1630202-203953,BOS,107.0,1,7.0,4.0,4.0,,,8.0,,,,3.0,7.0,,,,,7.0,,,,,0.6,,0.7,,107.66355140186916,16.25,10.5,16.0,10.5,,,,0.59008,,,2.8000000000000003,,2.0,1.0,2.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,2.0,,,,,,,,,,4.0,1.0,,,0.3333333333333333,0.5,,,0.3333333333333333,1.0,0.3333333333333333,1.0,,,0.4,0.2,1.0,,0.8,0.6601,0.2,,,2.0,2.0,2.0,2.0,,3.0,2.0,2.0,,1.0,,,3.0,1.0,,,,,,,1.0,1.0,0.4,,1.0,1.0,,,,,0.4,1.0,1.0,1.0,24.95,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2021,2020-21,True
1628369-1629057-1630174-202689-203935,1610612738,"Jayson Tatum, Robert Williams III, Aaron Nesmith, Kemba Walker, Marcus Smart","Tatum, Williams III, Nesmith, Walker, Smart",1628369-1629057-1630174-202689-203935,BOS,35.0,1,2.0,2.0,1.0,,1.0,3.0,,,1.0,1.0,2.0,,,,,2.0,,,1.0,,1.0,,1.0,,123.42857142857142,4.5,26.0,4.5,26.0,,,,0.8269,,,0.6,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,2.0,,,,1.0,1.0,,,2.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2021,2020-21,True
1628369-1629057-1630174-202689-203953,1610612738,"Jayson Tatum, Robert Williams III, Aaron Nesmith, Kemba Walker, Jabari Parker","Tatum, Williams III, Nesmith, Walker, Parker",1628369-1629057-1630174-202689-203953,BOS,133.0,1,,3.0,2.0,,,5.0,,,1.0,4.0,2.0,,,,2.0,,,,0.25,,0.16666666666666666,,0.16666666666666666,,54.13533834586466,26.333333333333332,27.0,23.333333333333332,27.0,,,,0.5891333333333334,,,1.525,,2.0,3.0,3.0,1.0,,1.0,,2.0,2.0,,1.0,2.0,,1.0,4.0,5.0,,,,,,1.0,,1.0,,,,,,0.25,0.3333333333333333,,,0.6666666666666666,1.0,0.8,,,,0.5,0.16666666666666666,0.3333333333333333,,0.8333333333333334,0.5421,,,,,1.0,,2.0,,,1.0,,,,,,,1.0,,1.0,1.0,,,,,,0.3333333333333333,,1.0,1.0,,,,,0.16666666666666666,,,,24.15,,,,,,,,,,,1.0,,,0.3333333333333333,0.5,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2021,2020-21,True
1628369-1629057-1630174-203095-203935,1610612738,"Jayson Tatum, Robert Williams III, Aaron Nesmith, Evan Fournier, Marcus Smart","Tatum, Williams III, Nesmith, Fournier, Smart",1628369-1629057-1630174-203095-203935,BOS,32.0,1,-2.0,1.0,2.0,,,3.0,,,,1.0,,,,,,,,,,,,,,,135.0,10.0,11.0,10.0,11.0,,,,0.6007,,,2.1,,1.0,,1.0,,,,,2.0,,,1.0,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,1.0,1.0,,1.0,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2021,2020-21,True
1628369-1629057-1630174-203935-203953,1610612738,"Jayson Tatum, Robert Williams III, Aaron Nesmith, Marcus Smart, Jabari Parker","Tatum, Williams III, Nesmith, Smart, Parker",1628369-1629057-1630174-203935-203953,BOS,335.0,1,-5.0,9.0,10.0,4.0,5.0,19.0,1.0,1.0,2.0,7.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,0.2857142857142857,0.6666666666666666,0.18181818181818182,0.5,0.18181818181818182,0.5,81.67164179104478,21.0,14.6,18.88888888888889,14.2,0.09090909090909091,1.0,1.0,0.5041772727272728,0.5050625,1.0,8.342857142857143,0.4444444444444444,6.0,1.0,2.0,1.0,1.0,4.0,,9.0,2.0,,2.0,1.0,2.0,4.0,3.0,7.0,,,,,,1.0,,2.0,,,,,,0.2857142857142857,0.5,,0.4,0.2,0.5,0.3333333333333333,,0.5,,0.18181818181818182,0.36363636363636365,0.3333333333333333,0.25,0.5454545454545454,0.5172,,,,,3.0,,4.0,,,3.0,,,,,,,2.0,,1.0,,,,,,,0.36363636363636365,,0.6666666666666666,0.5,,,,,0.2727272727272727,,,,24.7,,,,,,,,,,,1.0,,,0.5,1.0,,,1.0,,,1.0,,,,2.0,,,,,,,0.5,1.0,0.6666666666666666,,0.09090909090909091,,,,,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,0.25,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2021,2020-21,True
1628369-1629057-1630202-203935-203953,1610612738,"Jayson Tatum, Robert Williams III, Payton Pritchard, Marcus Smart, Jabari Parker","Tatum, Williams III, Pritchard, Smart, Parker",1628369-1629057-1630202-203935-203953,BOS,22.0,1,2.0,1.0,,,,1.0,,,,,2.0,,,,,2.0,,,,,,,1.0,,65.45454545454545,22.0,,22.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2021,2020-21,True
1628369-1629057-202689-203095-203935,1610612738,"Jayson Tatum, Robert Williams III, Kemba Walker, Evan Fournier, Marcus Smart","Tatum, Williams III, Walker, Fournier, Smart",1628369-1629057-202689-203095-203935,BOS,460.0,3,-5.0,12.0,15.0,10.0,7.0,27.0,,2.0,3.0,9.0,15.0,3.0,7.0,14.0,2.0,9.0,14.0,10.0,0.3333333333333333,0.42857142857142855,0.375,0.5,0.46875,0.5833333333333334,84.52173913043478,21.75,13.266666666666667,20.416666666666668,12.8,0.16666666666666666,,,0.5920416666666667,0.6084888888888889,0.9333333333333333,7.077777777777778,0.8333333333333334,8.0,3.0,5.0,2.0,4.0,2.0,6.0,20.0,2.0,5.0,3.0,3.0,3.0,4.0,4.0,8.0,,2.0,1.0,1.0,,1.0,1.0,4.0,1.0,4.0,8.0,2.0,1.0,0.3333333333333333,0.4,1.0,0.6,0.5,0.5714285714285714,0.5,0.5,0.5,,0.4166666666666667,0.16666666666666666,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.5314,0.14285714285714285,0.18181818181818182,,,1.0,1.0,3.0,4.0,,1.0,,2.0,3.0,,,7.0,1.0,1.0,,1.0,,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.25,0.5,0.5,0.5,,,,,0.08333333333333333,,,,23.7,3.0,1.0,,,,,,1.0,,,3.0,2.0,,0.6,1.0,0.6666666666666666,1.0,2.0,1.0,1.0,1.0,6.0,2.0,,1.0,,0.5,0.8333333333333334,0.75,,,0.5,1.0,,1.0,0.16666666666666666,0.5,0.3333333333333333,0.4,1.0,3.0,2.0,,2.0,,2.0,,2.0,2.0,1.0,,0.5,,0.5,,0.75,0.2222222222222222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2021,2020-21,True
