EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Corner3Assists,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Charge Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGA,PenaltyCorner3FGM,Blocked3s,BlockedArc3,BlockedLongMidRange,OffCorner3ReboundPct,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,HeaveAttempts,FTOffRebounds,LongMidRangePctBlocked,OffFTReboundPct,DefensiveGoaltends,Arc3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,BlockedCorner3,OffensiveGoaltends,team_id,year,season,team_vs
1628407-1628976-1629643-1630175-203914,1610612753,"Dwayne Bacon, Wendell Carter Jr., Chuma Okeke, Cole Anthony, Gary Harris","Bacon, Carter Jr., Okeke, Anthony, Harris",1628407-1628976-1629643-1630175-203914,ORL,4492.0,6,75.0,-38.0,149.0,151.0,47.0,22.0,9.0,300.0,23.0,46.0,2.0,4.0,10.0,17.0,9.0,25.0,7.0,23.0,6.0,2.0,9.0,26.0,3.0,6.0,39.0,94.0,9.0,32.0,35.0,140.0,178.0,3.0,7.0,5.0,11.0,14.0,30.0,3.0,8.0,22.0,59.0,40.0,38.0,15.0,12.0,4.0,26.0,9.0,8.0,20.0,5.0,25.0,5.0,13.0,5.0,2.0,55.0,2.0,11.0,17.0,28.0,3.0,48.0,13.0,61.0,3.0,16.0,12.0,4.0,8.0,4.0,5.0,4.0,2.0,13.0,1.0,2.0,11.0,24.0,1.0,2.0,30.0,2.0,44.0,3.0,15.0,1.0,7.0,4.0,3.0,1.0,4.0,2.0,1.0,129.0,59.0,47.0,6.0,0.5128205128205128,0.5405405405405406,0.5555555555555556,0.28125,0.375,0.28125,0.4148936170212766,0.42857142857142855,0.4666666666666667,0.4166666666666667,0.42857142857142855,0.4868421052631579,0.4794520547945205,0.55,0.59,0.25396825396825395,0.0851063829787234,0.13043478260869565,0.08,0.6153846153846154,1.0,0.7368421052631579,0.2037037037037037,0.7083333333333334,0.08695652173913043,0.7258064516129032,0.16883116883116883,0.2608695652173913,0.1875,0.13333333333333333,0.11764705882352941,0.5833333333333334,0.7222222222222222,1.0,0.7368421052631579,0.6,0.043478260869565216,96.17097061442566,0.5,15.563758389261745,14.390728476821192,15.328859060402685,13.900662251655628,0.36507936507936506,0.5,0.575,0.5652173913043478,0.1984126984126984,0.36,0.391304347826087,0.5555555555555556,0.18253968253968253,0.30434782608695654,0.30434782608695654,0.2857142857142857,0.047619047619047616,0.20634920634920634,0.34615384615384615,0.34615384615384615,0.5555555555555556,0.5714285714285714,0.5,0.4473684210526316,0.5882352941176471,0.05263157894736842,0.15789473684210525,0.5,0.6190476190476191,0.34615384615384615,0.49985039682539684,0.6079333333333333,0.5023421052631578,0.11510791366906475,0.14150943396226415,0.030303030303030304,0.07857142857142857,0.42142857142857143,7.847872340425533,25.29375,0.31543624161073824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2021,2020-21,False
1628407-1628976-1629021-1630175-203914,1610612753,"Dwayne Bacon, Wendell Carter Jr., Moritz Wagner, Cole Anthony, Gary Harris","Bacon, Carter Jr., Wagner, Anthony, Harris",1628407-1628976-1629021-1630175-203914,ORL,4487.0,7,75.0,-47.0,152.0,155.0,8.0,12.0,22.0,307.0,17.0,34.0,7.0,11.0,1.0,2.0,15.0,39.0,10.0,21.0,5.0,,12.0,42.0,,,42.0,94.0,13.0,47.0,16.0,139.0,186.0,9.0,15.0,3.0,24.0,2.0,5.0,,,2.0,6.0,36.0,48.0,39.0,,10.0,42.0,12.0,8.0,18.0,13.0,31.0,12.0,10.0,3.0,5.0,75.0,5.0,18.0,29.0,31.0,5.0,65.0,23.0,88.0,5.0,8.0,5.0,3.0,17.0,8.0,9.0,9.0,2.0,26.0,2.0,3.0,15.0,27.0,1.0,,23.0,,23.0,3.0,11.0,,1.0,3.0,,3.0,3.0,2.0,,115.0,6.0,8.0,1.0,0.42857142857142855,0.4864864864864865,1.0,0.2765957446808511,,0.2765957446808511,0.44680851063829785,0.6,0.4,0.43617021276595747,0.5526315789473685,0.4,0.45666666666666667,0.5714285714285714,0.5,0.3333333333333333,0.0851063829787234,0.14705882352941177,0.07692307692307693,0.6538461538461539,0.8333333333333334,0.6595744680851063,0.34615384615384615,0.8055555555555556,0.14705882352941177,0.7228915662650602,0.26744186046511625,0.4117647058823529,0.2916666666666667,0.36363636363636365,0.16666666666666666,0.38461538461538464,0.68,1.0,0.7857142857142857,0.875,0.0641025641025641,98.52462669935369,0.6666666666666666,15.342105263157896,13.903225806451612,14.578947368421053,13.361290322580645,0.24113475177304963,0.5,0.5862068965517241,0.5882352941176471,0.2765957446808511,0.38461538461538464,0.4166666666666667,0.2,0.14893617021276595,0.47619047619047616,0.47619047619047616,0.5,0.03546099290780142,0.2978723404255319,0.2857142857142857,0.2857142857142857,1.0,0.5789473684210527,0.6363636363636364,0.4,0.5,,,,0.574468085106383,0.2857142857142857,0.510659219858156,0.616175,0.48390000000000005,0.0738255033557047,0.10784313725490197,,0.17266187050359713,0.04316546762589928,8.156382978723405,25.52553191489362,0.05263157894736842,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.25,0.2,0.2,1.0,0.2857142857142857,0.21052631578947367,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2021,2020-21,False
1630175-202696-203095-203516-203932,1610612753,"Cole Anthony, Nikola Vucevic, Evan Fournier, James Ennis III, Aaron Gordon","Anthony, Vucevic, Fournier, Ennis III, Gordon",1630175-202696-203095-203516-203932,ORL,4129.0,6,69.0,1.0,138.0,137.0,13.0,7.0,14.0,275.0,15.0,27.0,4.0,7.0,2.0,3.0,11.0,33.0,3.0,14.0,8.0,2.0,24.0,45.0,3.0,8.0,29.0,74.0,28.0,53.0,21.0,163.0,162.0,6.0,10.0,3.0,18.0,2.0,4.0,4.0,10.0,1.0,17.0,22.0,36.0,75.0,9.0,8.0,45.0,24.0,4.0,11.0,25.0,36.0,21.0,6.0,3.0,2.0,97.0,4.0,12.0,21.0,29.0,2.0,52.0,16.0,68.0,2.0,8.0,4.0,4.0,10.0,7.0,6.0,3.0,,16.0,,,9.0,21.0,1.0,1.0,28.0,1.0,30.0,4.0,14.0,2.0,,8.0,3.0,4.0,9.0,5.0,,145.0,17.0,13.0,,0.3793103448275862,0.44,0.8928571428571429,0.5283018867924528,0.4,0.5283018867924528,0.3918918918918919,0.6,0.5,0.5590551181102362,0.5769230769230769,0.5714285714285714,0.5863309352517986,0.6,0.5666666666666667,0.41732283464566927,0.05405405405405406,0.07407407407407407,0.06060606060606061,0.625,0.6666666666666666,0.6744186046511628,0.26666666666666666,0.8076923076923077,0.16,0.7246376811594203,0.22857142857142856,0.25,0.36363636363636365,0.09090909090909091,0.14285714285714285,0.6666666666666666,0.5294117647058824,0.9090909090909091,0.7916666666666666,1.0,0.030303030303030304,95.90699927343182,0.5555555555555556,15.55072463768116,14.474452554744525,14.978260869565217,13.89051094890511,0.2125984251968504,0.5555555555555556,0.6,0.4,0.25984251968503935,0.3333333333333333,0.3548387096774194,0.2727272727272727,0.11023622047244094,0.21428571428571427,0.21428571428571427,0.6666666666666666,0.06299212598425197,0.3543307086614173,0.5333333333333333,0.5333333333333333,0.875,0.5384615384615384,0.5714285714285714,0.21428571428571427,0.6666666666666666,0.14285714285714285,0.5714285714285714,0.375,0.6299212598425197,0.5333333333333333,0.5218307086614172,0.576975,0.5242714285714286,0.11510791366906475,0.16666666666666666,0.03636363636363636,0.11042944785276074,0.10429447852760736,7.598648648648648,25.49433962264151,0.09420289855072464,4.0,1.0,2.0,1.0,3.0,4.0,4.0,1.0,,,3.0,,,,0.3333333333333333,0.5,0.5,1.0,0.25,0.15384615384615385,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.07692307692307693,0.5,,,,,,,,,,,,,,,,,1610612753,2021,2020-21,False
1628407-1630175-202696-203516-203932,1610612753,"Dwayne Bacon, Cole Anthony, Nikola Vucevic, James Ennis III, Aaron Gordon","Bacon, Anthony, Vucevic, Ennis III, Gordon",1628407-1630175-202696-203516-203932,ORL,3421.0,6,57.0,28.0,116.0,115.0,4.0,4.0,13.0,231.0,16.0,32.0,2.0,7.0,1.0,1.0,11.0,28.0,13.0,20.0,5.0,,12.0,26.0,,,40.0,80.0,14.0,31.0,13.0,135.0,107.0,4.0,13.0,3.0,11.0,1.0,1.0,,,5.0,7.0,30.0,50.0,39.0,3.0,,26.0,12.0,6.0,15.0,13.0,28.0,11.0,6.0,3.0,6.0,69.0,4.0,11.0,22.0,23.0,,45.0,15.0,60.0,4.0,11.0,9.0,2.0,8.0,6.0,7.0,2.0,,15.0,,1.0,9.0,18.0,,2.0,20.0,1.0,16.0,4.0,8.0,,2.0,3.0,1.0,2.0,3.0,2.0,,124.0,7.0,4.0,2.0,0.375,0.375,0.9285714285714286,0.45161290322580644,,0.45161290322580644,0.5,0.3076923076923077,1.0,0.5495495495495496,0.2857142857142857,1.0,0.5769230769230769,0.36666666666666664,1.1666666666666667,0.27927927927927926,0.075,0.09375,0.10714285714285714,0.5333333333333333,,0.7931034482758621,0.275,0.9565217391304348,0.25,0.8653846153846154,0.26785714285714285,0.3125,0.29411764705882354,0.14285714285714285,0.23076923076923078,0.7272727272727273,0.7692307692307693,1.0,0.9411764705882353,1.0,0.08,97.2347266881029,0.6666666666666666,15.241379310344827,14.373913043478261,14.672413793103448,14.069565217391304,0.2882882882882883,0.5,0.5517241379310345,0.375,0.25225225225225223,0.39285714285714285,0.44,0.2727272727272727,0.18018018018018017,0.65,0.65,0.46153846153846156,0.04504504504504504,0.23423423423423423,0.46153846153846156,0.46153846153846156,0.9166666666666666,0.5,0.2857142857142857,1.0,1.0,,,,0.5675675675675675,0.46153846153846156,0.5163117117117118,0.57045,0.5772,0.06956521739130435,0.09523809523809523,,0.08148148148148149,0.05185185185185185,7.811249999999999,25.73548387096774,0.034482758620689655,2.0,,,,1.0,2.0,1.0,,,,2.0,,,,,0.4,0.4,1.0,0.5,,,,1.0,,,,,0.3333333333333333,0.07142857142857142,,1.0,,,,,,,,,,,,,,,,1610612753,2021,2020-21,False
1628365-1628407-202696-203095-203932,1610612753,"Markelle Fultz, Dwayne Bacon, Nikola Vucevic, Evan Fournier, Aaron Gordon","Fultz, Bacon, Vucevic, Fournier, Gordon",1628365-1628407-202696-203095-203932,ORL,3264.0,5,54.0,-31.0,118.0,118.0,8.0,,9.0,236.0,20.0,26.0,4.0,4.0,,1.0,16.0,35.0,4.0,16.0,4.0,,6.0,22.0,1.0,2.0,40.0,77.0,8.0,26.0,16.0,120.0,151.0,6.0,7.0,2.0,14.0,1.0,5.0,1.0,2.0,,5.0,32.0,48.0,24.0,,8.0,22.0,6.0,6.0,16.0,8.0,24.0,6.0,9.0,5.0,2.0,56.0,4.0,4.0,15.0,22.0,2.0,39.0,8.0,47.0,,12.0,11.0,1.0,10.0,2.0,7.0,8.0,,17.0,1.0,1.0,8.0,18.0,1.0,2.0,22.0,,21.0,5.0,11.0,1.0,,3.0,,2.0,3.0,1.0,,106.0,5.0,8.0,,0.4,0.4444444444444444,1.0,0.3076923076923077,0.5,0.3076923076923077,0.5194805194805194,0.8571428571428571,0.2,0.5048543689320388,0.8571428571428571,0.35714285714285715,0.5409090909090909,0.875,0.35714285714285715,0.2524271844660194,0.07792207792207792,0.038461538461538464,0.14285714285714285,0.5882352941176471,1.0,0.7333333333333333,0.10810810810810811,0.75,0.2222222222222222,0.74,0.14545454545454545,0.16666666666666666,0.10526315789473684,0.08333333333333333,0.1875,0.6,0.7333333333333333,0.8,0.7647058823529411,0.6666666666666666,,104.11764705882354,0.3333333333333333,14.271186440677965,13.389830508474576,14.067796610169491,12.847457627118644,0.2524271844660194,0.7692307692307693,0.8,0.45,0.33980582524271846,0.45714285714285713,0.5333333333333333,0.3125,0.1553398058252427,0.25,0.25,0.5,0.038834951456310676,0.21359223300970873,0.2727272727272727,0.2727272727272727,1.0,0.5714285714285714,1.0,0.14285714285714285,,,0.2857142857142857,0.5,0.5048543689320388,0.2727272727272727,0.4933247572815534,0.5313,0.45757857142857145,0.10909090909090909,0.13253012048192772,0.037037037037037035,0.11666666666666667,0.041666666666666664,7.99090909090909,25.180769230769233,0.06779661016949153,2.0,,,,,2.0,2.0,1.0,1.0,,,1.0,,,,0.5,0.6666666666666666,1.0,0.25,,,,,,,,1.0,0.5,,,,1.0,0.038461538461538464,0.25,,,,,,,,,,,,,1610612753,2021,2020-21,False
1628407-1629109-203082-203920-203932,1610612753,"Dwayne Bacon, Gary Clark, Terrence Ross, Khem Birch, Aaron Gordon","Bacon, Clark, Ross, Birch, Gordon",1628407-1629109-203082-203920-203932,ORL,3130.0,6,52.0,17.0,107.0,103.0,27.0,14.0,15.0,210.0,11.0,16.0,3.0,4.0,2.0,4.0,9.0,26.0,7.0,22.0,8.0,3.0,10.0,26.0,3.0,8.0,27.0,64.0,13.0,34.0,28.0,121.0,104.0,5.0,11.0,3.0,19.0,5.0,12.0,4.0,11.0,12.0,34.0,30.0,24.0,33.0,6.0,4.0,25.0,10.0,9.0,15.0,11.0,26.0,8.0,6.0,4.0,5.0,63.0,6.0,14.0,24.0,18.0,1.0,43.0,21.0,64.0,2.0,11.0,8.0,3.0,9.0,5.0,7.0,4.0,,16.0,2.0,5.0,8.0,15.0,,2.0,26.0,3.0,34.0,,8.0,3.0,4.0,6.0,3.0,3.0,6.0,3.0,,102.0,34.0,27.0,3.0,0.5555555555555556,0.6,0.8461538461538461,0.38235294117647056,0.36363636363636365,0.3939393939393939,0.421875,0.45454545454545453,0.4166666666666667,0.4744897959183674,0.42105263157894735,0.4782608695652174,0.5309734513274337,0.45,0.5862068965517241,0.3469387755102041,0.140625,0.1875,0.15384615384615385,0.5625,1.0,0.72,0.3888888888888889,0.8275862068965517,0.3157894736842105,0.7777777777777778,0.36363636363636365,0.4,0.4117647058823529,0.35714285714285715,0.2857142857142857,0.9090909090909091,0.5,0.75,0.8181818181818182,0.8571428571428571,0.0425531914893617,96.61341853035144,0.5,14.990654205607477,14.815533980582524,13.598130841121495,14.223300970873787,0.16326530612244897,0.6875,0.8461538461538461,0.5454545454545454,0.2653061224489796,0.34615384615384615,0.4090909090909091,0.4444444444444444,0.22448979591836735,0.3181818181818182,0.35,0.7142857142857143,0.08163265306122448,0.2653061224489796,0.38461538461538464,0.38461538461538464,0.8,0.21052631578947367,0.75,0.17391304347826086,0.5,0.13043478260869565,0.34782608695652173,0.375,0.5102040816326531,0.4,0.48594587628865976,0.5347607142857143,0.4722477272727273,0.10091743119266056,0.1111111111111111,0.08108108108108109,0.15702479338842976,0.2809917355371901,10.4359375,26.279411764705884,0.2523364485981308,3.0,2.0,7.0,2.0,8.0,3.0,2.0,,1.0,,1.0,1.0,,1.0,0.25,0.375,0.375,1.0,0.3333333333333333,0.3684210526315789,0.2857142857142857,0.5,1.0,1.0,,,,0.4,0.05263157894736842,0.3333333333333333,1.0,,,,1.0,1.0,0.09090909090909091,0.3333333333333333,,,,,,,,,1610612753,2021,2020-21,False
1629109-1630175-202696-203095-203516,1610612753,"Gary Clark, Cole Anthony, Nikola Vucevic, Evan Fournier, James Ennis III","Clark, Anthony, Vucevic, Fournier, Ennis III",1629109-1630175-202696-203095-203516,ORL,3051.0,6,51.0,10.0,106.0,103.0,12.0,23.0,11.0,209.0,16.0,20.0,3.0,4.0,1.0,2.0,15.0,27.0,5.0,13.0,5.0,,13.0,32.0,1.0,3.0,36.0,60.0,14.0,37.0,17.0,131.0,121.0,4.0,6.0,1.0,15.0,3.0,8.0,1.0,3.0,,9.0,48.0,24.0,42.0,,6.0,32.0,13.0,3.0,24.0,14.0,38.0,13.0,11.0,9.0,4.0,90.0,4.0,6.0,17.0,23.0,1.0,41.0,10.0,51.0,,4.0,3.0,1.0,10.0,6.0,5.0,4.0,,15.0,1.0,2.0,12.0,19.0,,1.0,20.0,2.0,20.0,5.0,10.0,1.0,,5.0,3.0,2.0,5.0,3.0,,116.0,9.0,12.0,,0.6666666666666666,0.7272727272727273,1.0,0.3783783783783784,0.3333333333333333,0.3783783783783784,0.6,0.6666666666666666,0.375,0.5876288659793815,0.7,0.4090909090909091,0.6262135922330098,0.75,0.4090909090909091,0.38144329896907214,0.05,0.05,0.07407407407407407,0.6666666666666666,1.0,0.696969696969697,0.25,1.0,0.17391304347826086,0.8,0.2127659574468085,0.25,0.25,0.25,0.21052631578947367,0.5833333333333334,0.75,0.7777777777777778,1.0,1.0,,98.64306784660766,0.6,14.99056603773585,14.194174757281553,14.481132075471699,14.067961165048544,0.20618556701030927,0.8,0.8421052631578947,0.6875,0.27835051546391754,0.5555555555555556,0.6,0.6,0.13402061855670103,0.38461538461538464,0.38461538461538464,0.8,0.05154639175257732,0.32989690721649484,0.40625,0.40625,1.0,0.4,0.75,0.18181818181818182,0.5,,0.2727272727272727,0.3333333333333333,0.5876288659793815,0.40625,0.4992505154639176,0.67032,0.48085,0.10679611650485436,0.15384615384615385,0.02631578947368421,0.11450381679389313,0.06870229007633588,8.375,25.756756756756758,0.11320754716981132,1.0,2.0,3.0,2.0,4.0,1.0,1.0,2.0,,,3.0,2.0,1.0,1.0,0.5,0.2,0.2,1.0,,0.3,0.6666666666666666,1.0,1.0,,,,,,0.1,,,,,,,,,,,,,,,,,,1610612753,2021,2020-21,False
1628407-1630175-202696-203082-203920,1610612753,"Dwayne Bacon, Cole Anthony, Nikola Vucevic, Terrence Ross, Khem Birch","Bacon, Anthony, Vucevic, Ross, Birch",1628407-1630175-202696-203082-203920,ORL,3015.0,16,50.0,-69.0,89.0,96.0,20.0,16.0,18.0,185.0,9.0,19.0,2.0,7.0,2.0,3.0,9.0,24.0,3.0,16.0,5.0,1.0,6.0,26.0,,6.0,21.0,59.0,6.0,31.0,8.0,68.0,137.0,4.0,12.0,2.0,19.0,6.0,10.0,,7.0,3.0,15.0,14.0,28.0,15.0,3.0,6.0,26.0,6.0,7.0,7.0,5.0,12.0,5.0,2.0,3.0,2.0,29.0,3.0,19.0,17.0,14.0,1.0,32.0,22.0,54.0,6.0,5.0,3.0,2.0,9.0,5.0,9.0,4.0,2.0,18.0,4.0,3.0,9.0,21.0,1.0,1.0,10.0,,12.0,,5.0,,1.0,1.0,1.0,,1.0,1.0,1.0,49.0,15.0,20.0,1.0,0.3333333333333333,0.3888888888888889,0.8333333333333334,0.1935483870967742,,0.1935483870967742,0.3559322033898305,0.3333333333333333,0.6,0.3333333333333333,0.5,0.35294117647058826,0.3541666666666667,0.5277777777777778,0.39473684210526316,0.34444444444444444,0.11864406779661017,0.2631578947368421,0.08333333333333333,0.5,1.0,0.56,0.5,0.7727272727272727,0.125,0.6595744680851063,0.3548387096774194,0.6,0.5333333333333333,0.38461538461538464,0.15789473684210525,0.5,0.625,0.5555555555555556,0.75,1.0,0.10909090909090909,88.35820895522389,1.0,17.640449438202246,15.052083333333334,16.93258426966292,13.989583333333334,0.2111111111111111,0.47368421052631576,0.6428571428571429,0.2222222222222222,0.26666666666666666,0.375,0.4090909090909091,0.3333333333333333,0.17777777777777778,0.1875,0.1875,0.6666666666666666,0.05555555555555555,0.28888888888888886,0.23076923076923078,0.23076923076923078,0.8333333333333334,0.4117647058823529,0.2857142857142857,0.17647058823529413,0.6666666666666666,0.058823529411764705,0.35294117647058826,,0.5555555555555556,0.23076923076923078,0.5075144444444444,0.5775625,0.5051235294117646,0.05263157894736842,0.078125,,0.27941176470588236,0.22058823529411764,9.18135593220339,25.31935483870968,0.2247191011235955,,3.0,4.0,3.0,5.0,,1.0,1.0,,1.0,,,,2.0,0.6,,,,,0.23529411764705882,0.75,1.0,1.0,,,,,,0.058823529411764705,,1.0,,,,,,,,,,,,,,,,1610612753,2021,2020-21,False
1626184-1628414-1629649-1629743-1630181,1610612753,"Chasson Randle, Sindarius Thornwell, Ignas Brazdeikis, Donta Hall, R.J. Hampton","Randle, Thornwell, Brazdeikis, Hall, Hampton",1626184-1628414-1629649-1629743-1630181,ORL,2883.0,4,48.0,2.0,98.0,101.0,21.0,20.0,9.0,199.0,19.0,28.0,3.0,3.0,5.0,5.0,5.0,16.0,5.0,11.0,4.0,,6.0,21.0,1.0,3.0,29.0,55.0,7.0,25.0,16.0,95.0,93.0,4.0,4.0,2.0,13.0,7.0,11.0,1.0,3.0,5.0,22.0,30.0,28.0,18.0,3.0,6.0,20.0,6.0,5.0,15.0,6.0,21.0,5.0,13.0,1.0,1.0,48.0,2.0,7.0,18.0,21.0,,39.0,9.0,48.0,,9.0,7.0,2.0,9.0,8.0,8.0,1.0,2.0,17.0,1.0,6.0,8.0,18.0,1.0,1.0,17.0,1.0,24.0,1.0,10.0,1.0,1.0,6.0,3.0,2.0,6.0,5.0,1.0,82.0,22.0,21.0,1.0,0.5172413793103449,0.5769230769230769,0.8571428571428571,0.28,0.3333333333333333,0.2916666666666667,0.5272727272727272,1.0,0.6363636363636364,0.49375,0.9166666666666666,0.6071428571428571,0.521978021978022,0.8125,0.6111111111111112,0.3125,0.09090909090909091,0.10714285714285714,0.125,0.5294117647058824,,0.7,0.2692307692307692,0.75,0.11764705882352941,0.7222222222222222,0.20930232558139536,0.3333333333333333,0.18181818181818182,0.3333333333333333,0.14285714285714285,0.5833333333333334,0.6666666666666666,1.0,0.85,0.25,,99.39646201873049,0.8333333333333334,14.346938775510203,14.623762376237623,13.989795918367347,14.198019801980198,0.35,0.6785714285714286,0.76,0.6842105263157895,0.2,0.3125,0.35714285714285715,0.2,0.1375,0.45454545454545453,0.45454545454545453,0.2,0.05,0.2625,0.2857142857142857,0.2857142857142857,0.8333333333333334,0.5,1.0,0.35714285714285715,1.0,,0.21428571428571427,0.3333333333333333,0.6625,0.3,0.521053164556962,0.6814749999999999,0.5050178571428571,0.12222222222222222,0.15625,0.038461538461538464,0.1368421052631579,0.23157894736842105,7.225454545454545,26.928,0.21428571428571427,1.0,1.0,2.0,1.0,2.0,1.0,,2.0,1.0,,1.0,,,,0.5,0.25,0.25,1.0,,0.3333333333333333,0.5,1.0,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,1610612753,2021,2020-21,False
