EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Travels,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,BlockedAtRim,DefCorner3ReboundPct,LongMidRangeAssists,ShortMidRangePctBlocked,LongMidRangePctAssisted,PenaltyArc3FGM,LostBallSteals,PenaltyArc3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Clear Path Fouls,Offensive Fouls Drawn,SecondChanceFg3Pct,OffCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Loose Ball Fouls,DefensiveGoaltends,Charge Fouls Drawn,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,3SecondViolations,Defensive 3 Seconds Violations,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,BlockedLongMidRange,Corner3PctBlocked,OffensiveGoaltends,LongMidRangePctBlocked,3pt And 1 Free Throw Trips,BlockedCorner3,HeaveMakes,team_id,year,season,team_vs
1626153-1627741-1627745-1629056-1629713,1610612758,"Delon Wright, Buddy Hield, Damian Jones, Terence Davis, Justin James","Wright, Hield, Jones, Davis, James",1626153-1627741-1627745-1629056-1629713,SAC,597.0,4,10.0,10.0,22.0,23.0,12.0,3.0,1.0,45.0,1.0,4.0,,1.0,1.0,3.0,5.0,5.0,3.0,,1.0,,,1.0,4.0,,3.0,9.0,12.0,1.0,5.0,6.0,27.0,17.0,,1.0,,2.0,2.0,4.0,6.0,1.0,3.0,1.0,12.0,6.0,12.0,3.0,,,4.0,1.0,,3.0,1.0,4.0,1.0,,1.0,9.0,1.0,1.0,7.0,2.0,,9.0,2.0,11.0,1.0,3.0,3.0,1.0,2.0,1.0,3.0,,4.0,,2.0,1.0,3.0,,5.0,1.0,7.0,1.0,4.0,,,,,,,,25.0,12.0,12.0,,,0.3333333333333333,0.3333333333333333,1.0,0.2,0.3333333333333333,0.2,0.75,,0.6666666666666666,0.6176470588235294,,0.6111111111111112,0.675,0.5,0.6,0.29411764705882354,,,0.25,,1.0,0.3333333333333333,1.0,0.25,1.0,0.2857142857142857,0.3333333333333333,,,0.3333333333333333,,1.0,,1.0,0.14285714285714285,108.5427135678392,,11.363636363636363,15.08695652173913,11.363636363636363,15.08695652173913,0.23529411764705882,0.25,0.25,1.0,0.29411764705882354,1.0,1.0,0.17647058823529413,0.058823529411764705,,,,0.23529411764705882,0.25,0.25,1.0,1.0,,,,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,0.5294117647058824,0.25,0.46942058823529415,,0.43445,0.2,0.26666666666666666,0.07407407407407407,0.4444444444444444,8.975,24.86,0.5454545454545454,3.0,,1.0,1.0,,1.0,1.0,,0.3333333333333333,1.0,,0.3333333333333333,,,1.0,1.0,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2021,2020-21,True
1626153-1627741-1627745-1629056-1630169,1610612758,"Delon Wright, Buddy Hield, Damian Jones, Terence Davis, Tyrese Haliburton","Wright, Hield, Jones, Davis, Haliburton",1626153-1627741-1627745-1629056-1630169,SAC,308.0,2,5.0,-7.0,10.0,10.0,7.0,3.0,2.0,20.0,1.0,1.0,,,1.0,1.0,1.0,3.0,3.0,,,,,,1.0,1.0,,4.0,7.0,,1.0,1.0,9.0,16.0,,,1.0,1.0,1.0,3.0,5.0,,,1.0,7.0,8.0,,,,,1.0,,,4.0,,4.0,,,1.0,8.0,,,2.0,1.0,,3.0,2.0,5.0,,,,,,,1.0,,1.0,,1.0,,,,1.0,,2.0,,1.0,,,,,,,,8.0,7.0,7.0,,,1.0,1.0,,,,,0.5714285714285714,,0.6,0.5,,0.6,0.5,0.25,0.5833333333333334,0.125,,,,,1.0,,1.0,,1.0,,,,,,,1.0,,1.0,,93.5064935064935,,17.1,13.7,15.1,13.7,0.125,1.0,1.0,1.0,0.375,0.3333333333333333,0.3333333333333333,0.375,,,,,0.125,,,,,,,1.0,0.2,1.0,,,,0.25,,0.45108125,0.53595,0.45267999999999997,0.1111111111111111,0.125,0.1111111111111111,0.7777777777777778,10.700000000000001,26.9,0.7,2.0,,0.6666666666666666,0.6666666666666666,,,2.0,,1.0,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,2.0,0.6666666666666666,,,,,,,,,,,,,,,1610612758,2021,2020-21,True
1626153-1627741-1627745-1629056-1630186,1610612758,"Delon Wright, Buddy Hield, Damian Jones, Terence Davis, Jahmi'us Ramsey","Wright, Hield, Jones, Davis, Ramsey",1626153-1627741-1627745-1629056-1630186,SAC,286.0,3,5.0,-8.0,12.0,11.0,2.0,,1.0,23.0,2.0,3.0,,,,,1.0,3.0,,,1.0,,,,2.0,,,3.0,6.0,,3.0,3.0,9.0,17.0,1.0,1.0,,1.0,3.0,,1.0,,,1.0,1.0,4.0,2.0,,,,2.0,,,2.0,,2.0,,,2.0,4.0,,,3.0,,,3.0,,3.0,,1.0,1.0,1.0,,1.0,,,1.0,,,,2.0,,3.0,,5.0,1.0,2.0,1.0,,,,,,,6.0,1.0,2.0,,1.0,0.6666666666666666,0.6666666666666666,,,,,0.5,1.0,,0.3333333333333333,1.0,,0.4090909090909091,1.5,0.25,0.3333333333333333,,,1.0,,,,1.0,,0.6,,,,,,,,,1.0,,115.8041958041958,,12.833333333333334,12.0,11.916666666666666,10.272727272727273,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.1111111111111111,,,,0.2222222222222222,,,,,,,,,,,,,0.6666666666666666,,0.5112888888888889,0.4077,0.41,0.2,0.2857142857142857,0.3333333333333333,0.1111111111111111,3.6666666666666665,25.866666666666664,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2021,2020-21,True
1626153-1627741-1627745-1629056-1630218,1610612758,"Delon Wright, Buddy Hield, Damian Jones, Terence Davis, Robert Woodard II","Wright, Hield, Jones, Davis, Woodard II",1626153-1627741-1627745-1629056-1630218,SAC,53.0,1,1.0,-1.0,2.0,2.0,,,,4.0,,,,,,,,,,,,,,1.0,2.0,,,,,1.0,2.0,,3.0,4.0,,,,,,,,,,,,,,3.0,,,2.0,1.0,,,1.0,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,3.0,,,,,,,1.0,0.5,,0.5,,,,0.75,,,0.75,,,1.0,,,,,,,,,,,,,,,,,,,,108.67924528301887,,13.5,13.0,13.5,13.0,,,,,,,,,,,,,1.0,0.5,0.5,1.0,,,,,,,,,,1.0,0.5,0.5286,,,,,,,,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2021,2020-21,True
1626153-1627741-1627745-1629056-203084,1610612758,"Delon Wright, Buddy Hield, Damian Jones, Terence Davis, Harrison Barnes","Wright, Hield, Jones, Davis, Barnes",1626153-1627741-1627745-1629056-203084,SAC,153.0,1,3.0,4.0,6.0,5.0,,,,11.0,2.0,2.0,,,,,,,1.0,,1.0,,,1.0,1.0,,,3.0,3.0,1.0,2.0,,9.0,5.0,,,,,,,,,,,,4.0,2.0,,3.0,,1.0,1.0,,2.0,,2.0,,,2.0,4.0,,,1.0,2.0,,3.0,,3.0,,,,,,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,9.0,,,,,0.6666666666666666,0.6666666666666666,,0.5,,0.5,1.0,,,0.9,,,0.9,,,0.4,,,,,1.0,,1.0,,1.0,,,,,,1.0,,,,,103.52941176470588,,10.5,18.0,10.5,18.0,0.4,1.0,1.0,1.0,,,,0.2,0.2,,,,0.2,1.0,1.0,,,,,,,,,,,0.8,1.0,0.52206,,,,,,,8.6,27.8,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2021,2020-21,True
1626153-1627741-1627745-1629056-203090,1610612758,"Delon Wright, Buddy Hield, Damian Jones, Terence Davis, Maurice Harkless","Wright, Hield, Jones, Davis, Harkless",1626153-1627741-1627745-1629056-203090,SAC,1486.0,7,25.0,8.0,52.0,53.0,23.0,10.0,8.0,105.0,13.0,19.0,4.0,4.0,5.0,8.0,6.0,12.0,2.0,1.0,3.0,1.0,3.0,7.0,12.0,1.0,3.0,21.0,33.0,8.0,15.0,6.0,72.0,64.0,5.0,5.0,2.0,,13.0,10.0,16.0,2.0,6.0,3.0,29.0,20.0,22.0,18.0,6.0,8.0,12.0,7.0,3.0,10.0,6.0,16.0,5.0,1.0,6.0,38.0,2.0,6.0,14.0,5.0,,19.0,8.0,27.0,1.0,2.0,2.0,5.0,1.0,4.0,3.0,1.0,8.0,1.0,3.0,,5.0,,6.0,,9.0,1.0,3.0,2.0,3.0,1.0,1.0,,4.0,2.0,59.0,29.0,23.0,1.0,2.0,0.47619047619047616,0.5882352941176471,0.75,0.5333333333333333,0.3333333333333333,0.5333333333333333,0.6363636363636364,1.0,0.625,0.6875,0.9285714285714286,0.5909090909090909,0.6923076923076923,0.9285714285714286,0.58,0.3125,0.09090909090909091,0.10526315789473684,0.625,,0.625,0.5,0.875,0.2857142857142857,0.7916666666666666,0.42105263157894735,0.6666666666666666,0.3333333333333333,,0.2,0.6,1.0,,0.9230769230769231,0.0625,101.74966352624496,0.5,14.076923076923077,14.226415094339623,13.807692307692308,13.547169811320755,0.3958333333333333,0.6842105263157895,0.7647058823529411,0.46153846153846156,0.25,0.5,0.5454545454545454,0.041666666666666664,0.0625,0.3333333333333333,0.3333333333333333,1.0,0.25,0.5833333333333334,0.5833333333333334,0.7142857142857143,0.5714285714285714,1.0,,0.14285714285714285,0.36363636363636365,0.625,0.13636363636363635,0.3333333333333333,0.13636363636363635,0.7083333333333334,0.5833333333333334,0.53345625,0.59185,0.5199045454545455,0.06,0.08571428571428572,0.18055555555555555,0.4027777777777778,4.83030303030303,25.233333333333334,0.4423076923076923,2.0,,1.0,1.0,3.0,0.6666666666666666,1.0,0.08333333333333333,0.5,1.0,,0.3333333333333333,,1.0,3.0,1.0,1.0,,,0.5,0.5,0.5,,,,,,,,,,1.0,0.14285714285714285,,,,,1.0,1.0,1.0,,,,,,,,,,,,1610612758,2021,2020-21,True
1626153-1627741-1627745-1629663-1630186,1610612758,"Delon Wright, Buddy Hield, Damian Jones, Louis King, Jahmi'us Ramsey","Wright, Hield, Jones, King, Ramsey",1626153-1627741-1627745-1629663-1630186,SAC,176.0,1,3.0,-3.0,7.0,6.0,,4.0,2.0,13.0,,,,,,,1.0,3.0,,,1.0,,,1.0,2.0,,,1.0,3.0,1.0,3.0,,5.0,8.0,,,1.0,,,,,,,,,2.0,,3.0,,,2.0,1.0,,1.0,1.0,2.0,1.0,,,5.0,1.0,1.0,1.0,2.0,,3.0,2.0,5.0,,,,2.0,1.0,1.0,1.0,1.0,3.0,1.0,,,1.0,,1.0,,,,,,,,,,,,5.0,,,,,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,,0.4166666666666667,,,0.4166666666666667,,,0.5,,,0.6666666666666666,,1.0,0.5,1.0,0.5,1.0,0.5,,0.5,,1.0,1.0,1.0,,1.0,,106.36363636363637,,13.571428571428571,13.5,12.571428571428571,13.5,,,,,0.5,0.3333333333333333,0.3333333333333333,,0.16666666666666666,,,,0.3333333333333333,0.5,0.5,1.0,,,,,,,,,,0.5,0.5,0.4935,0.6258,,,,,,8.866666666666667,25.96666666666667,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1610612758,2021,2020-21,True
1626153-1627741-1627745-1630169-203084,1610612758,"Delon Wright, Buddy Hield, Damian Jones, Tyrese Haliburton, Harrison Barnes","Wright, Hield, Jones, Haliburton, Barnes",1626153-1627741-1627745-1630169-203084,SAC,431.0,3,7.0,7.0,14.0,14.0,,,2.0,28.0,4.0,5.0,1.0,2.0,,,2.0,3.0,2.0,,1.0,,,1.0,3.0,,,7.0,10.0,1.0,4.0,,17.0,10.0,1.0,2.0,,,2.0,,,,,,,8.0,6.0,,3.0,,3.0,1.0,,4.0,,4.0,,,4.0,8.0,2.0,,4.0,2.0,,6.0,2.0,8.0,,2.0,1.0,1.0,1.0,1.0,1.0,,2.0,,,1.0,2.0,,2.0,,,,,,,,,,,,15.0,,,,,0.5714285714285714,0.5714285714285714,,0.25,,0.25,0.7,0.5,,0.6071428571428571,0.5,,0.6071428571428571,0.5,,0.2857142857142857,,,0.5,,0.6666666666666666,,0.8,0.6666666666666666,0.75,0.3333333333333333,,,,1.0,1.0,0.5,,0.6666666666666666,,93.54988399071925,,14.5,16.285714285714285,12.857142857142858,15.285714285714286,0.35714285714285715,0.8,0.8,1.0,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.14285714285714285,0.07142857142857142,,,,0.21428571428571427,0.3333333333333333,0.3333333333333333,,1.0,0.5,1.0,,,,,,,0.6428571428571429,0.3333333333333333,0.5002035714285714,0.5614,,,,0.11764705882352941,,6.779999999999999,25.5,,1.0,,0.5,0.5,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2021,2020-21,True
1626153-1627741-1627745-1630169-203090,1610612758,"Delon Wright, Buddy Hield, Damian Jones, Tyrese Haliburton, Maurice Harkless","Wright, Hield, Jones, Haliburton, Harkless",1626153-1627741-1627745-1630169-203090,SAC,93.0,1,2.0,1.0,2.0,3.0,2.0,,1.0,5.0,,,,,,,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,5.0,4.0,,,1.0,,3.0,1.0,1.0,1.0,2.0,,5.0,2.0,,3.0,,,1.0,1.0,,1.0,1.0,2.0,1.0,,,5.0,1.0,,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,2.0,5.0,2.0,,,1.0,1.0,1.0,0.5,0.5,0.5,1.0,,1.0,0.8333333333333334,1.5,0.8333333333333334,0.8333333333333334,1.5,0.8333333333333334,0.6666666666666666,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,,,77.41935483870968,,19.0,18.333333333333332,17.5,18.333333333333332,,,,,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,1.0,,,,1.0,,,0.3333333333333333,,0.3333333333333333,0.6666666666666666,1.0,0.5214166666666666,,0.5214166666666666,,,0.6,1.0,4.2,24.0,1.0,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2021,2020-21,True
1626153-1627741-1628368-1629002-203084,1610612758,"Delon Wright, Buddy Hield, De'Aaron Fox, Chimezie Metu, Harrison Barnes","Wright, Hield, Fox, Metu, Barnes",1626153-1627741-1628368-1629002-203084,SAC,375.0,2,6.0,1.0,12.0,11.0,,,1.0,23.0,,1.0,,,,,1.0,2.0,2.0,,,,,3.0,7.0,1.0,,3.0,5.0,3.0,7.0,,15.0,14.0,,,1.0,,,,,,,,,4.0,2.0,9.0,,,7.0,3.0,,2.0,3.0,5.0,3.0,,,13.0,1.0,,2.0,2.0,,4.0,1.0,5.0,,,,,,,1.0,,1.0,,,,,,2.0,,,,,,,,,,,,15.0,,,,,0.6666666666666666,0.6666666666666666,1.0,0.42857142857142855,,0.42857142857142855,0.6,,,0.625,,,0.625,,,0.5833333333333334,,,,,0.6666666666666666,,1.0,0.25,0.8,0.16666666666666666,,,,0.25,1.0,0.5,,1.0,,88.32,,17.333333333333332,15.181818181818182,16.166666666666668,15.090909090909092,0.08333333333333333,,,,0.16666666666666666,0.5,0.5,0.16666666666666666,,,,,0.5833333333333334,0.42857142857142855,0.42857142857142855,1.0,,,,1.0,,,,,,0.6666666666666666,0.42857142857142855,0.49592083333333337,,,,,,,10.74,26.514285714285712,,2.0,,1.0,1.0,,,1.0,,0.5,,,,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2021,2020-21,True
1626153-1627741-1628368-1630169-203084,1610612758,"Delon Wright, Buddy Hield, De'Aaron Fox, Tyrese Haliburton, Harrison Barnes","Wright, Hield, Fox, Haliburton, Barnes",1626153-1627741-1628368-1630169-203084,SAC,536.0,2,9.0,-1.0,19.0,19.0,5.0,14.0,1.0,38.0,3.0,5.0,,1.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,,,1.0,2.0,,,6.0,10.0,2.0,4.0,,18.0,19.0,,1.0,,,,4.0,5.0,,,,8.0,4.0,8.0,6.0,,,2.0,1.0,,2.0,2.0,4.0,1.0,1.0,2.0,10.0,,1.0,3.0,4.0,,7.0,1.0,8.0,,,,4.0,2.0,3.0,2.0,1.0,6.0,,,2.0,3.0,,1.0,,,,,,2.0,,,1.0,2.0,2.0,18.0,8.0,5.0,,,0.3333333333333333,0.3333333333333333,1.0,0.5,,0.5,0.6,,0.8,0.6428571428571429,,0.8,0.6428571428571429,,0.8,0.2857142857142857,,,0.6666666666666666,,0.8,0.25,0.75,,0.7777777777777778,0.16666666666666666,,1.0,,,1.0,0.6666666666666666,,0.75,,102.08955223880596,1.0,16.210526315789473,12.0,16.157894736842106,11.631578947368421,0.35714285714285715,0.6,0.6,0.6666666666666666,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.14285714285714285,0.14285714285714285,0.5,0.5,1.0,0.14285714285714285,0.5,0.5,1.0,1.0,,,,0.4,1.0,,,,0.6428571428571429,0.5,0.5174035714285714,0.8354,0.5287200000000001,,,,0.4444444444444444,6.87,25.875,0.2631578947368421,1.0,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612758,2021,2020-21,True
1626153-1627741-1628368-202355-203084,1610612758,"Delon Wright, Buddy Hield, De'Aaron Fox, Hassan Whiteside, Harrison Barnes","Wright, Hield, Fox, Whiteside, Barnes",1626153-1627741-1628368-202355-203084,SAC,347.0,2,6.0,2.0,11.0,12.0,4.0,5.0,3.0,23.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,,1.0,,,1.0,3.0,,1.0,6.0,8.0,1.0,4.0,1.0,16.0,14.0,1.0,2.0,,1.0,3.0,2.0,2.0,1.0,1.0,,7.0,6.0,6.0,3.0,,,3.0,1.0,1.0,3.0,1.0,4.0,1.0,,1.0,9.0,2.0,1.0,2.0,2.0,,4.0,3.0,7.0,,,,1.0,,1.0,1.0,,2.0,,1.0,2.0,2.0,,2.0,,2.0,,1.0,,1.0,,,,1.0,1.0,13.0,7.0,4.0,,,0.5,0.5,1.0,0.25,1.0,0.25,0.75,0.5,1.0,0.625,0.5,1.1666666666666667,0.6153846153846154,0.5,1.1666666666666667,0.3333333333333333,0.125,,0.5,,1.0,0.5,1.0,0.6666666666666666,1.0,0.6,,1.0,,0.5,1.0,1.0,,1.0,,95.44668587896254,1.0,14.363636363636363,15.75,13.545454545454545,15.75,0.16666666666666666,1.0,1.0,0.5,0.3333333333333333,0.75,1.0,0.16666666666666666,0.08333333333333333,,,,0.25,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,1.0,,0.3333333333333333,1.0,,,0.3333333333333333,0.5,0.3333333333333333,0.46612499999999996,0.3677,0.5409333333333334,0.07692307692307693,0.1111111111111111,0.1875,0.4375,7.9625,26.625,0.36363636363636365,1.0,,0.5,0.5,1.0,,,0.25,,1.0,,1.0,,,2.0,,,,1.0,,1.0,0.6666666666666666,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612758,2021,2020-21,True
1626153-1627741-1628368-202355-203090,1610612758,"Delon Wright, Buddy Hield, De'Aaron Fox, Hassan Whiteside, Maurice Harkless","Wright, Hield, Fox, Whiteside, Harkless",1626153-1627741-1628368-202355-203090,SAC,232.0,1,4.0,,7.0,7.0,,1.0,,14.0,1.0,1.0,,,,,2.0,2.0,1.0,,,,,1.0,3.0,,,4.0,4.0,1.0,3.0,,11.0,11.0,,,,,,,,,,,,4.0,4.0,3.0,,,3.0,1.0,,2.0,1.0,3.0,1.0,,,7.0,,,1.0,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,11.0,,,,,0.5,0.5,1.0,0.3333333333333333,,0.3333333333333333,1.0,,,0.7857142857142857,,,0.7857142857142857,,,0.42857142857142855,,,,,,,1.0,,0.5,,,,,,,,,1.0,,86.89655172413794,,14.571428571428571,18.571428571428573,14.571428571428571,17.428571428571427,0.14285714285714285,1.0,1.0,,0.2857142857142857,1.0,1.0,0.14285714285714285,,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,0.5714285714285714,0.3333333333333333,0.47360714285714284,,,,,,,10.05,28.333333333333332,,1.0,,1.0,1.0,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,1610612758,2021,2020-21,True
1626153-1627741-1628368-203084-203090,1610612758,"Delon Wright, Buddy Hield, De'Aaron Fox, Harrison Barnes, Maurice Harkless","Wright, Hield, Fox, Barnes, Harkless",1626153-1627741-1628368-203084-203090,SAC,310.0,2,5.0,-1.0,10.0,10.0,2.0,,1.0,20.0,1.0,2.0,,,,,2.0,2.0,1.0,,2.0,,,2.0,2.0,1.0,,4.0,5.0,2.0,4.0,2.0,16.0,17.0,,,1.0,,3.0,2.0,2.0,,,,4.0,6.0,2.0,3.0,3.0,,2.0,2.0,1.0,3.0,1.0,4.0,1.0,,1.0,9.0,,1.0,1.0,1.0,,2.0,1.0,3.0,,,,,,,1.0,,1.0,,,2.0,3.0,,1.0,,2.0,,1.0,,,,,,,,13.0,4.0,2.0,,,0.75,0.75,0.5,0.5,,0.5,0.8,,1.0,0.7777777777777778,1.5,1.0,0.8,1.5,1.0,0.4444444444444444,0.2,0.5,,,1.0,1.0,1.0,,1.0,0.3333333333333333,1.0,,,,,,1.0,1.0,,92.9032258064516,,15.9,15.1,15.9,15.1,0.2222222222222222,0.5,1.0,1.0,0.2222222222222222,1.0,1.0,0.1111111111111111,0.2222222222222222,,,,0.2222222222222222,1.0,1.0,0.5,,,,1.0,,,,,,0.6666666666666666,1.0,0.5303222222222223,0.501,0.3969,0.1,0.16666666666666666,0.1875,0.25,7.140000000000001,25.35,0.2,1.0,,1.0,1.0,,,1.0,,1.0,,,,1.0,1.0,1.0,,,,,1.0,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1610612758,2021,2020-21,True
