EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DeadBallTurnovers,Fouls,Offensive Fouls,PenaltyDefPoss,BadPassOutOfBoundsTurnovers,BadPassTurnovers,Blocked3s,BlockedArc3,Blocks,RecoveredBlocks,BlocksRecoveredPct,SecondChanceOffPoss,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted3s,ThreePtAssists,Arc3Assists,Corner3Assists,OffThreePtRebounds,FTOffRebounds,OffRebounds,BadPassSteals,Loose Ball Fouls,Charge Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffFTReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,SecondChancePointsPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,OffTwoPtRebounds,SelfOReb,OffTwoPtReboundPct,OffAtRimReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,Fg2aBlocked,FG2APctBlocked,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,FTDefRebounds,DefFTReboundPct,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,LongMidRangeAssists,SecondChanceTurnovers,LongMidRangePctAssisted,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,ShootingFouls,LongMidRangePctBlocked,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,OffCorner3ReboundPct,ShortMidRangeAssists,Travels,ShortMidRangePctAssisted,Charge Fouls,Loose Ball Fouls Drawn,SecondChanceFtPoints,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffLongMidRangeReboundPct,HeaveAttempts,BlockedCorner3,Technical Free Throw Trips,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,team_id,year,season,team_vs
1628455-1628971-201142-201933-202681,1610612751,"Mike James, Bruce Brown, Kevin Durant, Blake Griffin, Kyrie Irving","James, Brown, Durant, Griffin, Irving",1628455-1628971-201142-201933-202681,BKN,666.0,3,11.0,-13.0,22.0,22.0,9.0,44.0,3.0,5.0,,2.0,4.0,,,2.0,6.0,2.0,3.0,5.0,12.0,2.0,6.0,1.0,17.0,30.0,1.0,5.0,2.0,3.0,,8.0,4.0,6.0,3.0,6.0,2.0,2.0,3.0,1.0,7.0,3.0,4.0,7.0,9.0,,,3.0,2.0,4.0,2.0,3.0,4.0,,2.0,15.0,8.0,9.0,0.4,0.4,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.4166666666666667,0.2,0.4444444444444444,0.5,0.425,0.5,0.3333333333333333,0.75,0.8,0.75,0.7777777777777778,0.6666666666666666,1.0,95.13513513513514,13.136363636363637,17.136363636363637,13.045454545454545,16.954545454545453,0.2777777777777778,0.6,0.6,0.3333333333333333,0.2222222222222222,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,,,0.375,0.6666666666666666,0.6111111111111112,0.3333333333333333,0.5544388888888889,0.531575,0.1,0.14285714285714285,0.47058823529411764,7.125,25.866666666666664,0.4090909090909091,1.0,2.0,1.0,,,1.0,,,1.0,1.0,1.0,2.0,1.0,1.0,3.0,,,,,1.0,1.0,,,2.0,3.0,1.0,1.0,,,1.0,2.0,,,,,1.0,,,1.0,,,0.5,,1.0,1.0,1.0,0.5,,0.09090909090909091,,1.0,,0.5,0.25,0.25,0.16666666666666666,0.3333333333333333,0.3333333333333333,,,,0.5,,,,,0.11764705882352941,,,1.0,1.0,,1.0,,0.14285714285714285,0.5,,1.0,1.0,0.7418,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2021,2020-21,True
1628455-1628971-201142-201933-203925,1610612751,"Mike James, Bruce Brown, Kevin Durant, Blake Griffin, Joe Harris","James, Brown, Durant, Griffin, Harris",1628455-1628971-201142-201933-203925,BKN,53.0,1,1.0,,2.0,2.0,,4.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,108.67924528301887,16.5,10.0,16.5,10.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,,0.6771,,,,,1.1,,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2021,2020-21,True
1628455-1628971-201933-202681-203925,1610612751,"Mike James, Bruce Brown, Blake Griffin, Kyrie Irving, Joe Harris","James, Brown, Griffin, Irving, Harris",1628455-1628971-201933-202681-203925,BKN,396.0,2,7.0,-4.0,12.0,12.0,3.0,24.0,3.0,3.0,1.0,1.0,3.0,,,1.0,4.0,,1.0,3.0,6.0,1.0,4.0,,9.0,13.0,1.0,1.0,,1.0,,2.0,6.0,,,4.0,1.0,3.0,4.0,3.0,9.0,2.0,5.0,7.0,7.0,,,,,2.0,1.0,7.0,,,,9.0,2.0,3.0,1.0,1.0,0.25,,0.25,0.5,1.0,0.45,0.5,0.45,0.5,0.4,,0.8333333333333334,0.6666666666666666,0.7777777777777778,1.0,1.0,87.27272727272728,16.5,16.5,16.5,14.916666666666666,0.3,1.0,1.0,1.0,0.3,,0.4,0.25,0.25,0.5,1.0,,0.5,,0.7,0.25,0.527135,0.598375,,,0.2222222222222222,4.933333333333334,25.3,0.25,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,3.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,0.5,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2021,2020-21,True
1628455-1629013-1629651-201142-201145,1610612751,"Mike James, Landry Shamet, Nicolas Claxton, Kevin Durant, Jeff Green","James, Shamet, Claxton, Durant, Green",1628455-1629013-1629651-201142-201145,BKN,93.0,1,2.0,,3.0,2.0,3.0,5.0,,,,,,1.0,1.0,,,,,1.0,2.0,,1.0,,2.0,2.0,1.0,2.0,,1.0,,2.0,2.0,,,,,1.0,1.0,,2.0,2.0,,2.0,2.0,,,,,,,,,,,2.0,2.0,3.0,1.0,1.0,,,,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,1.0,1.0,,1.0,77.41935483870968,16.333333333333332,22.0,16.333333333333332,22.0,,,,,,0.3333333333333333,,,,,,0.3333333333333333,,,0.3333333333333333,,0.4716833333333333,0.4716833333333333,,,1.0,16.65,23.1,1.0,,1.0,,2.0,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,1.0,,1.0,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2021,2020-21,True
1628455-1629013-1629651-201142-202681,1610612751,"Mike James, Landry Shamet, Nicolas Claxton, Kevin Durant, Kyrie Irving","James, Shamet, Claxton, Durant, Irving",1628455-1629013-1629651-201142-202681,BKN,781.0,4,13.0,6.0,27.0,28.0,6.0,55.0,5.0,7.0,1.0,1.0,8.0,3.0,,3.0,6.0,2.0,3.0,9.0,17.0,4.0,9.0,4.0,34.0,28.0,1.0,2.0,2.0,3.0,2.0,10.0,4.0,14.0,6.0,6.0,3.0,2.0,4.0,2.0,10.0,4.0,8.0,12.0,18.0,2.0,1.0,4.0,3.0,5.0,2.0,8.0,7.0,2.0,3.0,26.0,10.0,6.0,0.2222222222222222,0.2857142857142857,0.4444444444444444,0.6666666666666666,0.4444444444444444,0.5294117647058824,0.5,0.5769230769230769,0.8,0.6071428571428571,0.8333333333333334,0.34615384615384615,0.8,0.8,1.0,0.8571428571428571,0.6666666666666666,1.0,101.40845070422534,14.0,14.392857142857142,13.148148148148149,14.392857142857142,0.2692307692307692,0.7142857142857143,0.8333333333333334,0.4,0.3076923076923077,0.11538461538461539,0.23076923076923078,0.5,0.5,0.2,1.0,,0.6,0.6666666666666666,0.6153846153846154,0.5,0.5195,0.47592,0.14814814814814814,0.16666666666666666,0.29411764705882354,6.117647058823529,25.577777777777776,0.2222222222222222,1.0,4.0,,17.0,,1.0,,,,,,5.0,4.0,,2.0,1.0,,,,4.0,5.0,,,8.0,6.0,2.0,1.0,1.0,3.0,,6.0,1.0,,,1.0,,,,,,1.0,0.5,,0.8,0.8,0.8,,0.6,0.46153846153846156,0.6666666666666666,0.75,1.0,1.0,0.5,0.8,0.07692307692307693,,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,,,0.23529411764705882,1.0,0.1111111111111111,2.0,3.0,4.0,3.0,,0.375,0.5,,0.6,0.6666666666666666,0.47290000000000004,4.0,0.23529411764705882,0.375,0.5,,,1.0,0.14285714285714285,,,,,1.0,1.0,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,1610612751,2021,2020-21,True
1628455-1629013-1629651-201142-203925,1610612751,"Mike James, Landry Shamet, Nicolas Claxton, Kevin Durant, Joe Harris","James, Shamet, Claxton, Durant, Harris",1628455-1629013-1629651-201142-203925,BKN,317.0,3,5.0,-12.0,12.0,10.0,11.0,22.0,,2.0,,2.0,1.0,,,,1.0,,1.0,1.0,3.0,,1.0,1.0,3.0,15.0,1.0,3.0,,1.0,1.0,3.0,2.0,,,1.0,,1.0,1.0,,2.0,,3.0,3.0,3.0,,,2.0,1.0,5.0,4.0,2.0,2.0,,1.0,3.0,3.0,11.0,1.0,1.0,,,,0.3333333333333333,0.3333333333333333,0.25,0.25,0.3,0.3,0.25,0.4,0.75,,0.75,1.0,,99.93690851735016,12.333333333333334,16.9,11.333333333333334,16.7,0.5,,,,0.25,,0.25,,,0.5,,,0.25,,0.75,,0.429775,0.429775,0.2,0.25,1.0,4.833333333333333,28.1,0.9166666666666666,3.0,3.0,1.0,6.0,,1.0,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,0.5,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1610612751,2021,2020-21,True
1628455-1629013-1629651-201145-202681,1610612751,"Mike James, Landry Shamet, Nicolas Claxton, Jeff Green, Kyrie Irving","James, Shamet, Claxton, Green, Irving",1628455-1629013-1629651-201145-202681,BKN,98.0,1,2.0,-8.0,3.0,4.0,,7.0,,1.0,,,,,,,1.0,,,,1.0,,1.0,,,8.0,,,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,,1.0,1.0,,102.85714285714286,15.666666666666666,12.75,15.666666666666666,12.75,0.5,,,,,,0.5,,,,,,,,1.0,,0.4542,,,,,3.4,26.9,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2021,2020-21,True
1628455-1629013-201142-201145-201935,1610612751,"Mike James, Landry Shamet, Kevin Durant, Jeff Green, James Harden","James, Shamet, Durant, Green, Harden",1628455-1629013-201142-201145-201935,BKN,106.0,1,2.0,1.0,2.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,1.0,,1.0,1.0,3.0,2.0,1.0,1.0,,1.0,,2.0,,2.0,,1.0,,,,,,1.0,1.0,2.0,3.0,,,,,,,2.0,4.0,,2.0,3.0,2.0,2.0,,,,,,1.0,1.0,0.5,0.5,0.375,0.3333333333333333,0.5,,1.0,1.0,1.0,,,67.9245283018868,25.5,18.333333333333332,22.5,18.333333333333332,0.5,1.0,1.0,,,,0.5,,,0.5,1.0,,0.5,,1.0,,0.60945,0.60945,0.5,0.6666666666666666,0.6666666666666666,1.0,25.1,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.4794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2021,2020-21,True
1628455-1629013-201142-201145-203925,1610612751,"Mike James, Landry Shamet, Kevin Durant, Jeff Green, Joe Harris","James, Shamet, Durant, Green, Harris",1628455-1629013-201142-201145-203925,BKN,51.0,1,1.0,,2.0,1.0,,3.0,,,,,1.0,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,0.5,,,1.0,1.0,,1.0,84.70588235294117,17.0,17.0,15.0,17.0,,,,,0.5,,0.5,,,,,,,,0.5,,0.4282,,,,,7.6,27.2,,2.0,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,0.4932,,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612751,2021,2020-21,True
1628455-1629013-201142-201933-202681,1610612751,"Mike James, Landry Shamet, Kevin Durant, Blake Griffin, Kyrie Irving","James, Shamet, Durant, Griffin, Irving",1628455-1629013-201142-201933-202681,BKN,146.0,1,2.0,-1.0,5.0,5.0,,10.0,2.0,4.0,,,2.0,,,,2.0,,,3.0,6.0,,2.0,,6.0,7.0,,,,,,,2.0,4.0,,2.0,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,5.0,,,,,,,,,,,4.0,,,0.3333333333333333,0.5,,,,0.5,,0.375,,0.375,,0.25,,1.0,1.0,1.0,1.0,1.0,98.63013698630138,14.6,14.6,13.4,14.6,0.5,0.5,0.5,0.5,0.25,,0.25,,,,,,,,0.75,,0.571625,,,,,3.9333333333333336,25.8,,,,,5.0,,,,,,,,2.0,1.0,,,,,,,1.0,3.0,,,2.0,,,,,1.0,,3.0,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.5,0.6,0.5,,,,0.5,0.5,,,,,,,,,,,,0.3333333333333333,,,1.0,3.0,2.0,2.0,1.0,0.6666666666666666,0.5,0.2,1.0,0.3333333333333333,0.6275,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2021,2020-21,True
1628455-1629013-201142-202681-203925,1610612751,"Mike James, Landry Shamet, Kevin Durant, Kyrie Irving, Joe Harris","James, Shamet, Durant, Irving, Harris",1628455-1629013-201142-202681-203925,BKN,70.0,2,1.0,-5.0,1.0,3.0,1.0,4.0,,,,,,,,,1.0,,1.0,,,,1.0,,,5.0,,,,1.0,,,,,,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,1.0,,1.0,82.28571428571428,8.0,20.666666666666668,8.0,20.666666666666668,,,,,,,1.0,,,,,,1.0,,1.0,,0.3786,0.3786,,,,,25.4,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2021,2020-21,True
1628455-1629651-201142-202681-203925,1610612751,"Mike James, Nicolas Claxton, Kevin Durant, Kyrie Irving, Joe Harris","James, Claxton, Durant, Irving, Harris",1628455-1629651-201142-202681-203925,BKN,235.0,3,4.0,-1.0,8.0,7.0,3.0,15.0,1.0,1.0,1.0,1.0,2.0,,,1.0,1.0,,,2.0,4.0,1.0,1.0,,7.0,8.0,1.0,2.0,,,,2.0,,4.0,,1.0,1.0,,1.0,,3.0,2.0,1.0,3.0,4.0,,,1.0,,3.0,1.0,2.0,2.0,,1.0,7.0,2.0,3.0,,,1.0,,1.0,0.5,0.5,0.7,0.5,0.5833333333333334,0.5,0.2,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,91.91489361702128,13.375,18.285714285714285,13.0,18.285714285714285,0.2,1.0,1.0,,0.4,,0.2,1.0,1.0,0.5,1.0,,,,0.4,1.0,0.41574,0.37925,0.16666666666666666,0.2,0.2857142857142857,9.9,27.0,0.375,2.0,2.0,1.0,,1.0,1.0,,,,,,1.0,1.0,,1.0,,,,,,1.0,,,,3.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,0.5,0.5,0.2,,,,,,1.0,,,,,,,,,,,,,,,,,,0.3716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2021,2020-21,True
1628455-1629651-201933-202681-203925,1610612751,"Mike James, Nicolas Claxton, Blake Griffin, Kyrie Irving, Joe Harris","James, Claxton, Griffin, Irving, Harris",1628455-1629651-201933-202681-203925,BKN,169.0,1,3.0,1.0,6.0,6.0,,12.0,3.0,4.0,,,1.0,,,,1.0,,,4.0,5.0,,1.0,2.0,10.0,9.0,,,,,,,4.0,4.0,,1.0,,2.0,2.0,1.0,4.0,,2.0,3.0,4.0,,,,,,,3.0,3.0,1.0,2.0,8.0,,,0.5,0.6666666666666666,,,,0.8,,0.6666666666666666,,0.7142857142857143,,0.16666666666666666,,1.0,,1.0,1.0,,102.24852071005917,14.5,13.666666666666666,14.5,13.666666666666666,0.6666666666666666,0.75,0.75,0.3333333333333333,0.16666666666666666,,0.16666666666666666,,,,,,,,0.8333333333333334,,0.6443666666666666,,0.2857142857142857,0.3333333333333333,,1.9,26.2,,,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,2.0,,,,,,,1.0,,,,,1.0,,,1.0,,,,,1.0,1.0,1.0,,,0.5,,,,,1.0,1.0,,,,,,,,,,,,0.2,,,1.0,1.0,2.0,1.0,,1.0,1.0,,1.0,1.0,0.7442,,,,,1.0,1.0,,,,,,,,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,1610612751,2021,2020-21,True
1628455-201142-201145-201933-203925,1610612751,"Mike James, Kevin Durant, Jeff Green, Blake Griffin, Joe Harris","James, Durant, Green, Griffin, Harris",1628455-201142-201145-201933-203925,BKN,752.0,2,13.0,12.0,26.0,27.0,2.0,53.0,8.0,9.0,1.0,1.0,1.0,4.0,,,8.0,,1.0,8.0,11.0,2.0,12.0,2.0,24.0,12.0,1.0,1.0,,1.0,1.0,3.0,8.0,8.0,,8.0,,4.0,6.0,4.0,14.0,7.0,7.0,14.0,16.0,3.0,1.0,2.0,,4.0,,4.0,3.0,1.0,2.0,19.0,3.0,2.0,0.5,0.5714285714285714,0.16666666666666666,,0.16666666666666666,0.7272727272727273,1.0,0.4782608695652174,0.5,0.5,0.75,0.5217391304347826,0.5,1.0,1.0,1.0,1.0,1.0,101.48936170212767,13.961538461538462,14.407407407407407,13.615384615384615,14.407407407407407,0.391304347826087,0.8888888888888888,0.8888888888888888,0.5,0.043478260869565216,0.17391304347826086,0.34782608695652173,,,0.5,1.0,,0.5,,0.9130434782608695,,0.5521782608695652,0.47495,0.08333333333333333,0.16666666666666666,0.125,4.036363636363636,25.21666666666667,0.07692307692307693,2.0,6.0,1.0,4.0,1.0,2.0,,,2.0,2.0,1.0,2.0,,,1.0,2.0,,,,2.0,2.0,,,5.0,6.0,2.0,,2.0,1.0,,2.0,2.0,,,,2.0,,,2.0,,,1.0,,1.0,1.0,1.25,,0.1,0.15384615384615385,,1.0,1.0,,,,0.043478260869565216,,,0.5,0.5,1.0,,,,,,0.20833333333333334,,,2.0,2.0,2.0,1.0,2.0,0.3333333333333333,1.0,0.15384615384615385,1.0,1.0,0.7279,,,,,,,,,,,,,,2.0,,1.0,,0.5,,,,,,1.0,0.5,,,,,,,,,,,,,,1610612751,2021,2020-21,True
1628455-201142-201145-201935-203925,1610612751,"Mike James, Kevin Durant, Jeff Green, James Harden, Joe Harris","James, Durant, Green, Harden, Harris",1628455-201142-201145-201935-203925,BKN,112.0,2,2.0,2.0,4.0,6.0,4.0,10.0,,,,,3.0,,,,,,,2.0,3.0,,,1.0,5.0,3.0,2.0,3.0,,,1.0,5.0,4.0,,,,,2.0,2.0,,4.0,1.0,1.0,3.0,3.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,4.0,1.0,1.0,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.8333333333333334,,,1.0,1.0,1.0,1.0,,128.57142857142856,17.5,7.0,17.5,7.0,,,,,1.0,,,,,,,,,,,,0.42486666666666667,0.42486666666666667,0.3333333333333333,0.3333333333333333,1.0,7.566666666666666,,1.0,1.0,1.0,1.0,5.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,1610612751,2021,2020-21,True
1628455-201142-201933-202681-203925,1610612751,"Mike James, Kevin Durant, Blake Griffin, Kyrie Irving, Joe Harris","James, Durant, Griffin, Irving, Harris",1628455-201142-201933-202681-203925,BKN,858.0,4,14.0,7.0,30.0,30.0,16.0,60.0,4.0,4.0,2.0,2.0,6.0,3.0,1.0,2.0,9.0,1.0,5.0,10.0,16.0,3.0,12.0,2.0,31.0,24.0,5.0,7.0,1.0,6.0,2.0,15.0,6.0,14.0,3.0,9.0,2.0,3.0,5.0,1.0,12.0,8.0,9.0,17.0,18.0,2.0,,1.0,1.0,2.0,2.0,6.0,6.0,2.0,3.0,28.0,15.0,16.0,0.3,0.3,0.25,0.16666666666666666,0.25,0.625,0.7142857142857143,0.5178571428571429,0.5,0.5166666666666667,0.5,0.42857142857142855,0.5,0.75,0.8888888888888888,0.8095238095238095,0.8,0.8888888888888888,100.6993006993007,12.933333333333334,15.666666666666666,12.766666666666667,14.7,0.14285714285714285,1.0,1.0,0.25,0.21428571428571427,0.10714285714285714,0.32142857142857145,0.2222222222222222,0.2222222222222222,0.15384615384615385,1.0,0.07692307692307693,0.38461538461538464,0.2,0.5714285714285714,0.2222222222222222,0.49218392857142856,0.47470384615384614,0.10344827586206896,0.17647058823529413,0.4838709677419355,9.41875,25.241666666666664,0.5333333333333333,1.0,1.0,,,1.0,,,,2.0,1.0,0.5,1.0,2.0,4.0,6.0,1.0,,,,,,1.0,1.0,3.0,6.0,2.0,1.0,1.0,1.0,,1.0,2.0,1.0,,1.0,2.0,1.0,1.0,,,1.0,0.6666666666666666,1.0,,1.5,1.5,,0.1111111111111111,0.06666666666666667,0.14285714285714285,0.75,0.6666666666666666,,0.3333333333333333,0.3333333333333333,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.5,,,,,0.0967741935483871,,,,,,,,,,,,,,,,,,,,,,1.0,,0.25,,,,,1.0,,,1.0,,0.5,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1610612751,2021,2020-21,True
