EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceArc3FGA,FG2M,FG2A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,AtRimAssists,DefTwoPtRebounds,LostBallSteals,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,PenaltyEfgPct,DefTwoPtReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,SecondChanceArc3Frequency,Avg2ptShotDistance,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG2A,PenaltyFG3M,Fg2aBlocked,Corner3Assists,OffTwoPtRebounds,FTDefRebounds,DeadBallTurnovers,LostBallTurnovers,Offensive Fouls,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,PenaltyFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,PenaltyArc3FGM,SecondChanceFG2M,PtsUnassisted3s,FTOffRebounds,SelfOReb,Loose Ball Fouls,SecondChanceFg2Pct,SecondChanceEfgPct,OffFTReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,SecondChanceAtRimAccuracy,PenaltyArc3Accuracy,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,Charge Fouls,OffShortMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceAtRimPctAssisted,PtsPutbacks,LongMidRangeAssists,ThreePtShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,OffLongMidRangeReboundPct,BlocksRecoveredPct,LongMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Travels,SecondChanceTurnovers,StepOutOfBoundsTurnovers,Technical Free Throw Trips,3SecondViolations,DefensiveGoaltends,Blocked3s,BlockedArc3,HeaveMakes,HeaveAttempts,Defensive 3 Seconds Violations,BlockedLongMidRange,3pt And 1 Free Throw Trips,BlockedCorner3,LongMidRangePctBlocked,OffensiveGoaltends,Clear Path Fouls,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,team_id,year,season,team_vs
1626179-1628370-1628970-1628984-1629023,1610612766,"Terry Rozier, Malik Monk, Miles Bridges, Devonte' Graham, P.J. Washington","Rozier, Monk, Bridges, Graham, Washington",1626179-1628370-1628970-1628984-1629023,CHA,145.0,1,2.0,3.0,6.0,5.0,3.0,5.0,1.0,11.0,2.0,3.0,1.0,2.0,3.0,3.0,9.0,6.0,2.0,2.0,1.0,2.0,2.0,6.0,3.0,2.0,2.0,2.0,2.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,7.0,2.0,3.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.9,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,109.24137931034484,13.833333333333334,12.4,13.833333333333334,12.4,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0.5529499999999999,0.5046,0.25,1.0,0.2222222222222222,0.2222222222222222,25.366666666666664,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2021,2020-21,False
1626179-1628370-1628970-1628984-202330,1610612766,"Terry Rozier, Malik Monk, Miles Bridges, Devonte' Graham, Gordon Hayward","Rozier, Monk, Bridges, Graham, Hayward",1626179-1628370-1628970-1628984-202330,CHA,22.0,1,,3.0,2.0,,2.0,,,2.0,,,,,,3.0,3.0,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,3.0,,4.0,,2.0,3.0,,,,,,,,0.75,,0.75,,,,,,,,,130.9090909090909,11.0,,11.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2021,2020-21,False
1626179-1628370-1628970-1628984-202687,1610612766,"Terry Rozier, Malik Monk, Miles Bridges, Devonte' Graham, Bismack Biyombo","Rozier, Monk, Bridges, Graham, Biyombo",1626179-1628370-1628970-1628984-202687,CHA,300.0,3,5.0,-1.0,12.0,11.0,2.0,1.0,1.0,23.0,1.0,4.0,,1.0,5.0,,13.0,14.0,,,,,4.0,3.0,4.0,1.0,1.0,3.0,1.0,7.0,1.0,2.0,3.0,1.0,4.0,1.0,,2.0,2.0,2.0,,,,1.0,1.0,,,,13.0,4.0,2.0,,1.0,0.2,0.2,0.5416666666666666,0.5416666666666666,,1.0,0.4166666666666667,1.0,1.0,0.25,1.0,0.16666666666666666,,1.0,110.4,12.25,13.909090909090908,11.916666666666666,13.909090909090908,0.3333333333333333,0.25,0.25,1.0,,0.6666666666666666,0.25,0.5031666666666667,0.35055,,,,0.3076923076923077,25.34,0.16666666666666666,2.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,5.0,7.0,1.0,2.0,2.0,4.0,6.0,2.0,2.0,1.0,1.0,0.4,0.4,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.6666666666666666,0.6666666666666666,1.0,0.25,0.6666666666666666,0.6666666666666666,0.08333333333333333,1.0,1.0,0.08333333333333333,1.0,5.528571428571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2021,2020-21,False
1626179-1628370-1628970-1628984-203469,1610612766,"Terry Rozier, Malik Monk, Miles Bridges, Devonte' Graham, Cody Zeller","Rozier, Monk, Bridges, Graham, Zeller",1626179-1628370-1628970-1628984-203469,CHA,388.0,2,6.0,-3.0,15.0,15.0,11.0,8.0,1.0,30.0,,1.0,1.0,1.0,2.0,3.0,12.0,15.0,,,2.0,3.0,8.0,3.0,1.0,,1.0,2.0,,5.0,,3.0,7.0,1.0,8.0,,,3.0,2.0,4.0,2.0,5.0,6.0,3.0,,4.0,2.0,,12.0,8.0,11.0,,1.0,0.5,0.5,0.45,0.5,,0.4,0.2,0.75,1.0,,0.6666666666666666,0.16666666666666666,,1.0,111.34020618556701,13.0,12.866666666666667,12.333333333333334,11.6,0.1,,,,0.125,0.7,,0.539875,0.51399375,0.16666666666666666,0.2,,0.6666666666666666,24.7,0.7333333333333333,3.0,5.0,,2.0,,1.0,1.0,,3.0,8.0,,1.0,6.0,2.0,4.0,1.0,1.0,1.0,,0.3333333333333333,0.3333333333333333,0.375,0.16666666666666666,0.3125,0.3333333333333333,,0.5,,0.5,0.6,0.6,0.3333333333333333,0.2,,,0.1,,,0.1,,5.125,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.125,0.5,1.0,0.2,0.5,1.0,1.0,1.0,1.0,0.375,0.3333333333333333,0.125,1.0,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2021,2020-21,False
1626179-1628370-1628970-1628997-202687,1610612766,"Terry Rozier, Malik Monk, Miles Bridges, Caleb Martin, Bismack Biyombo","Rozier, Monk, Bridges, Martin, Biyombo",1626179-1628370-1628970-1628997-202687,CHA,223.0,2,4.0,1.0,6.0,7.0,1.0,,2.0,13.0,2.0,3.0,1.0,2.0,3.0,,8.0,7.0,,2.0,1.0,,3.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,,,3.0,2.0,5.0,,,,,,,1.0,2.0,3.0,1.0,2.0,1.0,,6.0,3.0,1.0,,0.5,0.6666666666666666,0.6666666666666666,0.5714285714285714,0.5,0.5,1.5,0.42857142857142855,,,,0.375,0.25,,,83.94618834080717,13.833333333333334,20.0,13.166666666666666,17.571428571428573,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,0.6666666666666666,0.5736071428571429,0.38355,0.125,0.2,0.25,0.375,26.3,0.16666666666666666,1.0,4.0,,,,,,,1.0,4.0,,,,,2.0,,,3.0,,,,0.25,,1.5,0.6,,,,0.5714285714285714,0.25,0.25,,,,,,,,,,1.425,2.0,,,,,,2.0,1.0,,,1.0,,,,,,1.0,1.0,1.0,1.0,,,,0.3333333333333333,0.3333333333333333,,,,1.0,,,,,0.51955,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.25,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2021,2020-21,False
1626179-1628370-1628970-1628998-1629023,1610612766,"Terry Rozier, Malik Monk, Miles Bridges, Cody Martin, P.J. Washington","Rozier, Monk, Bridges, Martin, Washington",1626179-1628370-1628970-1628998-1629023,CHA,858.0,3,14.0,-1.0,26.0,25.0,3.0,2.0,1.0,51.0,1.0,6.0,,1.0,6.0,2.0,27.0,28.0,,,,2.0,4.0,3.0,6.0,1.0,1.0,9.0,1.0,19.0,,4.0,9.0,1.0,10.0,2.0,,1.0,1.0,4.0,,2.0,7.0,5.0,,2.0,1.0,,27.0,4.0,3.0,,1.0,0.16666666666666666,0.16666666666666666,0.5681818181818182,0.5869565217391305,,0.5,0.2727272727272727,0.25,0.8,,0.7272727272727273,0.1,,0.6666666666666666,85.59440559440559,15.538461538461538,18.16,15.307692307692308,18.12,0.2727272727272727,0.16666666666666666,0.16666666666666666,1.0,,0.6818181818181818,0.16666666666666666,0.4938181818181819,0.4278,0.043478260869565216,0.058823529411764705,,0.14814814814814814,26.016666666666666,0.11538461538461539,7.0,9.0,4.0,7.0,,,,,11.0,16.0,,1.0,3.0,16.0,6.0,8.0,5.0,4.0,2.0,0.7272727272727273,0.7272727272727273,0.6875,0.3333333333333333,0.3333333333333333,0.6666666666666666,,0.5,1.0,0.4090909090909091,0.7777777777777778,0.7777777777777778,0.7142857142857143,0.3181818181818182,0.5714285714285714,0.5714285714285714,,,,,,4.2,1.0,,1.0,,,,1.0,,,,1.0,1.0,3.0,,,2.0,1.0,1.0,1.0,,,,1.0,0.2,,,,,1.0,0.3333333333333333,,,,0.4319,,,,,,,,,,,0.6666666666666666,1.0,,,,3.0,2.0,1.0,0.3333333333333333,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2021,2020-21,False
1626179-1628370-1628970-1628998-202687,1610612766,"Terry Rozier, Malik Monk, Miles Bridges, Cody Martin, Bismack Biyombo","Rozier, Monk, Bridges, Martin, Biyombo",1626179-1628370-1628970-1628998-202687,CHA,748.0,4,12.0,13.0,28.0,27.0,7.0,11.0,2.0,55.0,2.0,5.0,,3.0,8.0,3.0,40.0,27.0,,3.0,1.0,2.0,8.0,6.0,5.0,2.0,2.0,10.0,1.0,22.0,2.0,9.0,11.0,2.0,13.0,3.0,3.0,1.0,,3.0,2.0,1.0,3.0,5.0,,6.0,2.0,2.0,37.0,8.0,7.0,1.0,0.6666666666666666,0.375,0.375,0.74,0.7142857142857143,0.75,0.8,0.32,0.3333333333333333,1.0,0.4,0.7857142857142857,0.25,0.6666666666666666,1.0,105.88235294117646,12.214285714285714,15.037037037037036,11.857142857142858,14.592592592592593,0.2,0.4,0.4,0.5,,0.76,0.4,0.551756,0.5665375,0.07692307692307693,0.1111111111111111,0.075,0.2,26.3375,0.25,9.0,11.0,5.0,6.0,,,3.0,,14.0,17.0,1.0,3.0,3.0,16.0,12.0,8.0,8.0,2.0,,0.5714285714285714,0.5714285714285714,0.8235294117647058,1.0,0.75,0.4,,,1.0,0.44,0.8181818181818182,0.8181818181818182,0.8888888888888888,0.24,0.8333333333333334,0.8333333333333334,,,,0.12,,4.123529411764705,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,2.0,1.0,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,0.5,0.25,1.0,0.25,,,,,,3.0,,,,,0.75,,1.0,0.3333333333333333,,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2021,2020-21,False
1626179-1628370-1628970-1629023-1629667,1610612766,"Terry Rozier, Malik Monk, Miles Bridges, P.J. Washington, Jalen McDaniels","Rozier, Monk, Bridges, Washington, McDaniels",1626179-1628370-1628970-1629023-1629667,CHA,201.0,2,3.0,3.0,6.0,5.0,,,1.0,11.0,,,,1.0,2.0,,9.0,6.0,,2.0,,,,3.0,,,1.0,3.0,,7.0,1.0,,1.0,1.0,2.0,2.0,1.0,1.0,,1.0,,1.0,2.0,2.0,,,,,7.0,,,,1.0,0.5,0.5,0.75,0.75,1.0,,0.3333333333333333,1.0,,1.0,1.0,0.5,,,78.80597014925372,18.0,18.6,16.166666666666668,18.6,,,,,,0.6666666666666666,,0.5569083333333333,,,,0.2222222222222222,,23.15,,1.0,2.0,2.0,2.0,,,2.0,,3.0,4.0,,,,4.0,2.0,2.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.75,,,1.0,1.0,,,0.3333333333333333,0.5,0.5,1.0,0.3333333333333333,1.0,1.0,,,,0.3333333333333333,,3.275,1.0,,,1.0,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,0.5,0.5,1.0,1.0,,,,,,1.0,,1.0,,,,,1.0,1.0,,1.0,,,1.0,,1.0,,,,0.5,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2021,2020-21,False
1626179-1628370-1628970-1629023-1630163,1610612766,"Terry Rozier, Malik Monk, Miles Bridges, P.J. Washington, LaMelo Ball","Rozier, Monk, Bridges, Washington, Ball",1626179-1628370-1628970-1629023-1630163,CHA,958.0,7,16.0,10.0,36.0,37.0,5.0,20.0,5.0,73.0,7.0,12.0,2.0,8.0,13.0,11.0,55.0,45.0,,7.0,2.0,5.0,12.0,18.0,12.0,7.0,6.0,11.0,5.0,28.0,1.0,6.0,14.0,5.0,19.0,2.0,2.0,5.0,4.0,6.0,,3.0,10.0,10.0,,14.0,7.0,,48.0,12.0,5.0,,0.75,0.6153846153846154,0.6153846153846154,0.7096774193548387,0.7638888888888888,0.7,1.0,0.41935483870967744,0.8333333333333334,0.8571428571428571,0.3333333333333333,0.7692307692307693,0.45454545454545453,0.3333333333333333,0.75,109.72860125260961,12.555555555555555,13.675675675675675,12.027777777777779,13.27027027027027,0.3870967741935484,0.5833333333333334,0.5833333333333334,0.7142857142857143,0.4,0.8387096774193549,0.5833333333333334,0.5422870967741935,0.44207,0.2222222222222222,0.3181818181818182,0.12727272727272726,0.21818181818181817,26.45384615384615,0.1388888888888889,9.0,13.0,,3.0,1.0,2.0,1.0,1.0,10.0,18.0,2.0,2.0,3.0,10.0,10.0,5.0,4.0,4.0,,0.5,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.7,0.6666666666666666,,0.6666666666666666,1.0,0.41935483870967744,0.6923076923076923,0.75,0.4444444444444444,0.0967741935483871,,,0.06451612903225806,0.5,0.5,0.03225806451612903,0.2,4.194444444444445,3.0,2.0,3.0,1.0,,,3.0,1.0,2.0,1.0,4.0,4.0,1.0,1.0,,1.0,2.0,1.0,2.0,0.5,0.1111111111111111,0.3333333333333333,1.0,0.5,0.25,1.0,1.0,1.0,0.6,0.6,0.6666666666666666,,,0.6465,2.0,1.0,2.0,6.0,,,,0.6666666666666666,0.7,,0.5,1.0,,0.6666666666666666,0.5,,1.0,,0.6666666666666666,,1.0,1.0,1.0,,,3.0,0.5,0.2,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,0.07692307692307693,1.0,0.5,1.0,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2021,2020-21,False
1626179-1628370-1628970-1629023-202330,1610612766,"Terry Rozier, Malik Monk, Miles Bridges, P.J. Washington, Gordon Hayward","Rozier, Monk, Bridges, Washington, Hayward",1626179-1628370-1628970-1629023-202330,CHA,1441.0,5,24.0,3.0,48.0,44.0,14.0,5.0,3.0,92.0,8.0,18.0,6.0,13.0,26.0,11.0,70.0,67.0,,6.0,9.0,5.0,21.0,33.0,18.0,8.0,11.0,18.0,6.0,47.0,1.0,5.0,15.0,2.0,17.0,1.0,1.0,1.0,1.0,1.0,,3.0,7.0,12.0,,13.0,6.0,,64.0,21.0,14.0,,0.8461538461538461,0.5,0.5,0.7023809523809523,0.7446808510638298,1.0,0.75,0.6190476190476191,1.0,0.7142857142857143,0.07692307692307693,0.6363636363636364,0.10526315789473684,0.1,0.75,91.93615544760583,14.979166666666666,16.40909090909091,14.541666666666666,14.954545454545455,0.42857142857142855,0.4444444444444444,0.4444444444444444,0.75,0.5,0.8095238095238095,0.4444444444444444,0.5468309523809524,0.590175,0.14893617021276595,0.3,0.08571428571428572,0.3,25.557692307692307,0.2916666666666667,6.0,8.0,2.0,6.0,2.0,2.0,8.0,1.0,10.0,16.0,2.0,2.0,3.0,14.0,6.0,7.0,6.0,9.0,,0.7,0.7,0.625,0.6666666666666666,0.6666666666666666,0.6,,0.7142857142857143,0.6666666666666666,0.19047619047619047,0.75,1.0,1.0,0.14285714285714285,0.3333333333333333,0.4,0.047619047619047616,1.0,1.0,0.19047619047619047,0.3333333333333333,6.80625,1.0,2.0,2.0,5.0,2.0,3.0,1.0,4.0,3.0,5.0,1.0,1.0,,,,1.0,5.0,4.0,5.0,0.4444444444444444,0.1875,0.16666666666666666,1.0,0.16666666666666666,,0.625,0.625,1.0,0.3333333333333333,0.16666666666666666,1.0,0.25,0.6666666666666666,0.512625,,2.0,,6.0,,,,,1.0,,0.6,0.3333333333333333,,,0.3333333333333333,1.0,,,0.25,0.5,1.0,1.0,2.0,,,2.0,1.0,0.3333333333333333,1.0,1.0,,,,1.0,1.0,4.0,,0.25,,0.8,,0.037037037037037035,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1610612766,2021,2020-21,False
