EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Fouls,FTA,Technical Free Throw Trips,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,Arc3FGM,FG3M,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,DefThreePtRebounds,DefTwoPtRebounds,FoulsDrawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,ShootingFouls,DefShortMidRangeReboundPct,Fg2aBlocked,ThreePtShootingFoulsDrawn,FG2APctBlocked,ShortMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Fg3aBlocked,Corner3Assists,LongMidRangeAssists,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,Loose Ball Fouls,Blocked3s,BlockedArc3,RecoveredBlocks,SecondChanceFg3Pct,FG3APctBlocked,AtRimPctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,PtsPutbacks,BadPassOutOfBoundsTurnovers,BadPassTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,LongMidRangePctBlocked,Travels,NonShootingFoulsDrawn,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,LostBallOutOfBoundsTurnovers,Offensive Fouls,3pt And 1 Free Throw Trips,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,BlockedCorner3,OffensiveGoaltends,FTOffRebounds,OffFTReboundPct,HeaveAttempts,Corner3PctBlocked,Clear Path Fouls,HeaveMakes,team_id,year,season,team_vs
1626195-1628366-1628404-1629638-1630184,1610612740,"Willy Hernangomez, Lonzo Ball, Josh Hart, Nickeil Alexander-Walker, Kira Lewis Jr.","Hernangomez, Ball, Hart, Alexander-Walker, Lewis Jr.",1626195-1628366-1628404-1629638-1630184,NOP,84.0,1,1.0,3.0,4.0,3.0,,2.0,7.0,1.0,3.0,2.0,,,1.0,1.0,,1.0,3.0,3.0,,5.0,2.0,2.0,1.0,,,,,,1.0,,1.0,,3.0,1.0,2.0,,1.0,3.0,4.0,1.0,,,,3.0,,,,,0.3333333333333333,,0.4166666666666667,,0.4166666666666667,,0.5,,1.0,0.5,0.75,1.0,,0.25,120.00000000000001,11.5,12.666666666666666,10.25,12.666666666666666,0.5,0.3333333333333333,0.3333333333333333,,0.16666666666666666,0.6666666666666666,0.3333333333333333,,,,1.0,0.6903583333333333,0.8576,,,0.43333333333333335,24.900000000000002,,,1.0,,,2.0,,1.0,1.0,,2.0,,2.0,3.0,,1.0,,,,1.0,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,1.0,,1.0,,1.0,,,,,,,0.3333333333333333,,,,0.5,,,,,0.4,,,,,,,,,,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,1.0,,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2021,2020-21,True
1626195-1628366-1628404-1629638-200755,1610612740,"Willy Hernangomez, Lonzo Ball, Josh Hart, Nickeil Alexander-Walker, JJ Redick","Hernangomez, Ball, Hart, Alexander-Walker, Redick",1626195-1628366-1628404-1629638-200755,NOP,33.0,1,1.0,,1.0,1.0,,,2.0,,,,,,,,,1.0,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,87.27272727272727,17.0,16.0,17.0,14.0,,,,,,,,,,,,0.3736,,,,10.5,,,,,1.0,1.0,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2021,2020-21,True
1626195-1628366-1628404-1629740-200755,1610612740,"Willy Hernangomez, Lonzo Ball, Josh Hart, Nicolo Melli, JJ Redick","Hernangomez, Ball, Hart, Melli, Redick",1626195-1628366-1628404-1629740-200755,NOP,105.0,1,2.0,8.0,3.0,2.0,,1.0,5.0,1.0,1.0,,,,1.0,1.0,,2.0,2.0,2.0,1.0,8.0,,,1.0,,,,,4.0,1.0,2.0,2.0,1.0,4.0,1.0,,,2.0,1.0,3.0,,,1.0,,5.0,,,1.0,1.0,1.0,,0.875,,1.0,,0.5,,,1.0,1.0,,,,68.57142857142857,14.666666666666666,30.5,10.333333333333334,30.5,0.25,1.0,1.0,1.0,0.25,,1.0,,,,0.75,0.5311,,,,4.35,25.1,,,,1.0,1.0,1.0,1.0,1.0,,,3.0,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,0.5,0.5,,1.5,1.5,1.0,1.0,1.0,,,,1.0,0.25,1.0,1.0,1.0,0.25,1.0,1.0,,,,1.0,0.25,0.5,0.375,,,,,,,,,,,1.0,1.0,3.0,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2021,2020-21,True
1626195-1628366-1628411-1629117-1630184,1610612740,"Willy Hernangomez, Lonzo Ball, Wes Iwundu, Wenyen Gabriel, Kira Lewis Jr.","Hernangomez, Ball, Iwundu, Gabriel, Lewis Jr.",1626195-1628366-1628411-1629117-1630184,NOP,75.0,1,1.0,7.0,3.0,2.0,,,5.0,,,,,,1.0,,,1.0,1.0,2.0,1.0,9.0,2.0,,,,,,,2.0,1.0,1.0,3.0,,8.0,,,,1.0,,1.0,,,1.0,1.0,9.0,,,1.0,1.0,1.0,,1.3333333333333333,,1.3333333333333333,,0.6666666666666666,,,,,,,,96.0,9.333333333333334,23.5,9.333333333333334,23.5,,,,,0.3333333333333333,,,,,,0.6666666666666666,0.5208166666666666,,,,21.7,24.65,,,,,,1.0,1.0,2.0,,,,,,6.0,1.0,2.0,1.0,,,1.0,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,1.0,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2021,2020-21,True
1626195-1628366-1628411-1629117-1630230,1610612740,"Willy Hernangomez, Lonzo Ball, Wes Iwundu, Wenyen Gabriel, Naji Marshall","Hernangomez, Ball, Iwundu, Gabriel, Marshall",1626195-1628366-1628411-1629117-1630230,NOP,36.0,1,1.0,-3.0,1.0,2.0,,,3.0,,,,,,,,,,2.0,,,,3.0,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,0.5,,0.5,,,,120.0,28.0,4.0,28.0,4.0,,,,,,,,,,,,0.417,,,,11.95,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,0.5,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2021,2020-21,True
1626195-1628366-1628411-1629117-202339,1610612740,"Willy Hernangomez, Lonzo Ball, Wes Iwundu, Wenyen Gabriel, Eric Bledsoe","Hernangomez, Ball, Iwundu, Gabriel, Bledsoe",1626195-1628366-1628411-1629117-202339,NOP,128.0,1,2.0,3.0,4.0,4.0,4.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,,2.0,1.0,2.0,3.0,,8.0,5.0,1.0,,1.0,2.0,3.0,8.0,,2.0,,2.0,,6.0,,1.0,1.0,2.0,1.0,3.0,,2.0,,,6.0,8.0,4.0,,,0.5,0.5,0.8,0.8,0.8,0.8,0.6,1.0,1.0,,0.5,,,,90.0,16.0,16.0,16.0,16.0,0.2,1.0,1.0,,0.4,1.0,,0.2,1.0,0.4,0.8,0.56967,0.7648,0.56967,1.0,9.5,24.96666666666667,1.0,4.0,1.0,,,1.0,1.0,2.0,1.0,,2.0,,2.0,6.0,1.0,2.0,1.0,,1.0,,,,,,,,,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,,0.2,0.5,0.5,1.0,1.0,,0.5,,,0.25,1.0,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,0.2,,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,2.0,2.0,,,,,,,,,1.0,0.6666666666666666,,,,,0.2,1.0,0.5,,,,,,,,,,,,,,,,,,,,1610612740,2021,2020-21,True
1626195-1628366-1628411-1629627-1630230,1610612740,"Willy Hernangomez, Lonzo Ball, Wes Iwundu, Zion Williamson, Naji Marshall","Hernangomez, Ball, Iwundu, Williamson, Marshall",1626195-1628366-1628411-1629627-1630230,NOP,28.0,1,,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,,,,1.0,2.0,,,2.0,,1.0,,1.0,2.0,,2.0,2.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,2.0,2.0,2.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,,,,,,,,,154.28571428571428,6.0,16.0,3.0,16.0,1.0,0.5,0.5,1.0,,1.0,,1.0,0.5,,1.0,0.66355,0.5437,0.66355,1.0,1.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2021,2020-21,True
1626195-1628366-1628411-1629627-202738,1610612740,"Willy Hernangomez, Lonzo Ball, Wes Iwundu, Zion Williamson, Isaiah Thomas","Hernangomez, Ball, Iwundu, Williamson, Thomas",1626195-1628366-1628411-1629627-202738,NOP,166.0,1,3.0,3.0,8.0,8.0,6.0,,16.0,1.0,1.0,,1.0,1.0,3.0,,3.0,2.0,2.0,4.0,2.0,12.0,9.0,,,1.0,1.0,3.0,7.0,2.0,3.0,1.0,2.0,1.0,5.0,,,2.0,3.0,,3.0,,3.0,4.0,,12.0,7.0,6.0,0.5,0.5,1.0,1.0,0.8333333333333334,0.625,0.75,0.5833333333333334,0.6666666666666666,1.0,,,,,,,138.79518072289156,9.875,10.875,9.875,10.875,0.16666666666666666,1.0,1.0,1.0,0.5,,,0.25,1.0,0.75,0.8333333333333334,0.49538333333333334,,0.4955875,0.5833333333333334,6.45,26.0,0.75,4.0,,1.0,1.0,1.0,1.0,2.0,,,,2.0,2.0,3.0,1.0,1.0,1.0,,,1.0,3.0,,1.0,1.0,1.0,,1.0,0.5,0.5,0.5,,,,1.0,,1.0,,1.0,,,0.16666666666666666,1.0,1.0,,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,0.14285714285714285,0.3333333333333333,,,,,,,,,,,1.0,,,3.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,1.0,,,2.0,0.3333333333333333,,,,,,,0.3333333333333333,,,1.0,,1.0,,,,,,,,,,,,,,,1610612740,2021,2020-21,True
1626195-1628366-1628411-1629637-1630230,1610612740,"Willy Hernangomez, Lonzo Ball, Wes Iwundu, Jaxson Hayes, Naji Marshall","Hernangomez, Ball, Iwundu, Hayes, Marshall",1626195-1628366-1628411-1629637-1630230,NOP,134.0,1,2.0,8.0,6.0,6.0,6.0,,12.0,,1.0,,,1.0,2.0,,2.0,,1.0,3.0,2.0,8.0,,,,,1.0,3.0,8.0,,2.0,,1.0,,3.0,,,,3.0,,3.0,,,2.0,,8.0,8.0,6.0,,,,,0.75,0.75,0.8,0.8,0.75,,,,,,,,128.955223880597,11.166666666666666,11.166666666666666,11.166666666666666,11.166666666666666,0.25,,,,0.5,,,0.25,,0.5,1.0,0.492475,,0.492475,1.0,3.1,25.666666666666668,1.0,,,,,1.0,2.0,2.0,,,,2.0,,3.0,2.0,1.0,1.0,,2.0,1.0,2.0,,,,,,,0.5,0.6666666666666666,0.6666666666666666,,,,1.0,1.0,1.0,,,1.0,,,,,,0.25,1.0,1.0,0.5,,,1.0,,,,,1.0,,,,,,,,,,,3.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,,,,,,,1.0,,,,0.6666666666666666,,,,,0.25,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,1610612740,2021,2020-21,True
1626195-1628366-1628411-1629637-202339,1610612740,"Willy Hernangomez, Lonzo Ball, Wes Iwundu, Jaxson Hayes, Eric Bledsoe","Hernangomez, Ball, Iwundu, Hayes, Bledsoe",1626195-1628366-1628411-1629637-202339,NOP,342.0,1,6.0,1.0,10.0,11.0,,1.0,21.0,6.0,7.0,1.0,,,1.0,,,6.0,8.0,1.0,,12.0,11.0,1.0,,,,,,6.0,1.0,3.0,3.0,3.0,6.0,,1.0,,4.0,1.0,5.0,,2.0,,,10.0,,,0.5,0.6,0.75,,0.6666666666666666,,0.6666666666666666,,0.1111111111111111,,0.5,,0.3333333333333333,1.0,,,88.42105263157895,14.4,18.0,14.4,17.90909090909091,0.7777777777777778,0.8571428571428571,0.8571428571428571,0.5,0.1111111111111111,1.0,,,,,0.8888888888888888,0.5385055555555556,0.8172,,,4.3875,29.3,,,1.0,,,,,,1.0,,2.0,,6.0,,,,,,2.0,2.0,1.0,,,1.0,1.0,,1.0,,,,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,,0.5,1.0,,,,,,,,,,1.0,,,,,0.16666666666666666,,1.0,1.0,,0.125,,,,1.0,,,,,,,,1.0,,1.0,1.0,1.0,,,2.0,,,,1.0,,,,,0.5,,,1.0,0.1111111111111111,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612740,2021,2020-21,True
1626195-1628366-1628411-1630184-201949,1610612740,"Willy Hernangomez, Lonzo Ball, Wes Iwundu, Kira Lewis Jr., James Johnson","Hernangomez, Ball, Iwundu, Lewis Jr., Johnson",1626195-1628366-1628411-1630184-201949,NOP,63.0,1,1.0,2.0,3.0,2.0,,1.0,5.0,,,,,,1.0,,,1.0,1.0,1.0,2.0,4.0,2.0,,,,,,,2.0,1.0,1.0,1.0,,2.0,1.0,,,1.0,1.0,2.0,,,2.0,,2.0,,,1.0,1.0,1.0,,0.5,,0.6666666666666666,,0.5,,,1.0,1.0,,1.0,,114.28571428571428,14.666666666666666,9.5,12.0,9.5,,,,,0.5,,,,,,0.5,0.50465,,,,10.4,25.2,,,,1.0,1.0,,,,,2.0,2.0,,,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,1.0,1.0,,1.0,,1.0,,,0.5,1.0,1.0,1.0,,,,,,,,0.3333333333333333,0.5,0.5,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2021,2020-21,True
1626195-1628366-1628411-1630230-201949,1610612740,"Willy Hernangomez, Lonzo Ball, Wes Iwundu, Naji Marshall, James Johnson","Hernangomez, Ball, Iwundu, Marshall, Johnson",1626195-1628366-1628411-1630230-201949,NOP,195.0,1,3.0,-9.0,5.0,5.0,2.0,,10.0,,1.0,,,,1.0,,,,2.0,2.0,2.0,5.0,14.0,,,,1.0,,2.0,,1.0,,1.0,,3.0,,,,,,,,2.0,4.0,,5.0,2.0,2.0,,,,,0.375,,0.4166666666666667,0.3333333333333333,0.5,,,,,,,,73.84615384615384,23.4,15.6,23.4,15.6,0.25,,,,0.25,,,,,,0.75,0.43415,,0.3458,0.4,4.85,25.6,0.4,3.0,,,1.0,1.0,1.0,1.0,,,,2.0,,3.0,1.0,1.0,1.0,,,,3.0,,1.0,,,,,1.0,0.5,0.5,,,,,,,,,,,0.25,,,,0.25,1.0,1.0,1.0,,,1.0,0.2,0.3333333333333333,,2.0,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1610612740,2021,2020-21,True
1626195-1628366-1628411-1630230-202339,1610612740,"Willy Hernangomez, Lonzo Ball, Wes Iwundu, Naji Marshall, Eric Bledsoe","Hernangomez, Ball, Iwundu, Marshall, Bledsoe",1626195-1628366-1628411-1630230-202339,NOP,2.0,1,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,720.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2021,2020-21,True
1626195-1628366-1628411-201949-202339,1610612740,"Willy Hernangomez, Lonzo Ball, Wes Iwundu, James Johnson, Eric Bledsoe","Hernangomez, Ball, Iwundu, Johnson, Bledsoe",1626195-1628366-1628411-201949-202339,NOP,220.0,2,4.0,3.0,7.0,6.0,,2.0,13.0,1.0,1.0,,,,4.0,1.0,,2.0,4.0,4.0,,7.0,4.0,,1.0,,,,,4.0,4.0,2.0,3.0,1.0,7.0,1.0,1.0,,3.0,2.0,5.0,,1.0,,,7.0,,,1.0,1.0,0.5,,0.4375,,0.4375,,0.5,,0.5,0.3333333333333333,0.4,,0.3333333333333333,,85.0909090909091,17.428571428571427,16.333333333333332,15.571428571428571,15.333333333333334,0.125,1.0,1.0,1.0,0.5,,1.0,,,,0.625,0.49829285714285715,0.48405,,,5.0,31.4,,2.0,,1.0,3.0,,1.0,1.0,,,,,,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,1.0,1.0,,1.0,1.0,0.25,0.25,,,,0.6666666666666666,0.5,0.6,0.5,,1.0,,0.375,0.3333333333333333,0.3333333333333333,1.0,,0.25,0.25,1.0,,,0.25,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2021,2020-21,True
1626195-1628366-1629117-1630184-1630230,1610612740,"Willy Hernangomez, Lonzo Ball, Wenyen Gabriel, Kira Lewis Jr., Naji Marshall","Hernangomez, Ball, Gabriel, Lewis Jr., Marshall",1626195-1628366-1629117-1630184-1630230,NOP,358.0,3,6.0,15.0,12.0,10.0,5.0,1.0,22.0,2.0,2.0,,2.0,2.0,2.0,,2.0,8.0,9.0,3.0,,22.0,7.0,1.0,,2.0,3.0,2.0,7.0,10.0,2.0,5.0,6.0,1.0,13.0,,,,7.0,1.0,8.0,,,,,20.0,7.0,5.0,0.625,0.625,0.8888888888888888,0.6666666666666666,0.9166666666666666,0.7,0.9166666666666666,0.7,0.25,,,,,,,,88.49162011173185,13.416666666666666,19.7,12.833333333333334,18.5,0.16666666666666666,1.0,1.0,0.5,0.16666666666666666,,,0.4,1.0,0.4,0.4166666666666667,0.48067499999999996,0.4298,0.51613,0.3181818181818182,10.18888888888889,25.866666666666664,0.4166666666666667,,,6.0,6.0,1.0,1.0,2.0,1.0,,2.0,,6.0,3.0,1.0,1.0,,4.0,2.0,5.0,,,,1.0,1.0,,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.7142857142857143,0.6666666666666666,0.7,,0.5,1.0,0.5,0.5,1.0,1.0,0.6666666666666666,0.08333333333333333,0.5,0.5,,,,0.5,,,0.09090909090909091,,1.0,,,,,,,1.0,1.0,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,0.08333333333333333,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,0.5,,,,,,,0.5,,,,,,,,,,,,,,1.0,1.0,,,,,1610612740,2021,2020-21,True
1626195-1628366-1629117-1630230-202339,1610612740,"Willy Hernangomez, Lonzo Ball, Wenyen Gabriel, Naji Marshall, Eric Bledsoe","Hernangomez, Ball, Gabriel, Marshall, Bledsoe",1626195-1628366-1629117-1630230-202339,NOP,87.0,2,1.0,-3.0,4.0,3.0,4.0,,7.0,1.0,1.0,,1.0,1.0,2.0,,2.0,1.0,1.0,2.0,2.0,4.0,7.0,,,1.0,1.0,2.0,4.0,,2.0,,,,,,,,,,,,3.0,2.0,,4.0,4.0,4.0,,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.6666666666666666,,,,,,,,115.86206896551724,15.25,8.666666666666666,15.25,8.666666666666666,0.3333333333333333,1.0,1.0,,0.6666666666666666,,,0.3333333333333333,1.0,0.6666666666666666,1.0,0.4799166666666667,,0.4799166666666667,1.0,0.7,26.5,1.0,3.0,,,,,,,,,,2.0,2.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.5,,3.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2021,2020-21,True
1626195-1628366-1629627-1630184-1630230,1610612740,"Willy Hernangomez, Lonzo Ball, Zion Williamson, Kira Lewis Jr., Naji Marshall","Hernangomez, Ball, Williamson, Lewis Jr., Marshall",1626195-1628366-1629627-1630184-1630230,NOP,403.0,2,7.0,-7.0,15.0,14.0,,,29.0,5.0,5.0,,,,3.0,,,6.0,8.0,5.0,,15.0,22.0,,,,,,,6.0,3.0,3.0,4.0,3.0,9.0,,,,2.0,,2.0,,4.0,,,15.0,,,0.5,0.5,0.75,,0.5769230769230769,,0.5769230769230769,,0.38461538461538464,,,,,,,,103.62282878411911,15.666666666666666,12.0,15.666666666666666,12.0,0.38461538461538464,1.0,1.0,0.6,0.23076923076923078,,,,,,0.7692307692307693,0.5323384615384615,,,,5.15,25.080000000000002,,,,1.0,3.0,2.0,1.0,1.0,,,,,6.0,3.0,1.0,1.0,1.0,,,2.0,,,,1.0,1.0,,1.0,1.0,0.2,0.2,,,,1.0,,1.0,,1.0,,,0.23076923076923078,0.3333333333333333,0.3333333333333333,,0.15384615384615385,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,,,,4.0,,,,,,,,,,,,,,,,1.0,1.0,,2.0,,,,2.0,,,,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2021,2020-21,True
1626195-1628366-1629627-1630184-201949,1610612740,"Willy Hernangomez, Lonzo Ball, Zion Williamson, Kira Lewis Jr., James Johnson","Hernangomez, Ball, Williamson, Lewis Jr., Johnson",1626195-1628366-1629627-1630184-201949,NOP,24.0,1,,-2.0,1.0,2.0,,,3.0,,,,,,1.0,,,,,1.0,,,2.0,,,,,,,,1.0,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,180.0,14.0,5.0,14.0,5.0,,,,,1.0,,,,,,1.0,0.52935,,,,,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2021,2020-21,True
