EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,Points,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Steals,BadPassSteals,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGA,FG2A,OpponentPoints,PenaltyFG2A,LongMidRangeFrequency,Avg2ptShotDistance,Minutes,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FtPoints,PenaltyFG2M,PenaltyFtPoints,PtsUnassisted2s,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,FoulsDrawn,FTA,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,PenaltyFg2Pct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsAssisted2s,PtsAssisted3s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,FTDefRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls Drawn,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,LiveBallTurnoverPct,DefFTReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Fg2aBlocked,ShortMidRangeAssists,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctAssisted,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,Fg3aBlocked,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,LostBallSteals,LostBallTurnovers,Travels,Charge Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedAtRim,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,Arc3PctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,OffAtRimReboundPct,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,StepOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked3s,BlockedArc3,SecondChanceFg3Pct,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,TwoPtShootingFoulsDrawnPct,SecondChanceCorner3FGA,SelfOReb,SelfORebPct,SecondChanceCorner3Frequency,Charge Fouls,HeaveAttempts,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,LongMidRangePctBlocked,Corner3PctBlocked,SecondChanceAtRimPctAssisted,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Defensive 3 Seconds Violations,OffensiveGoaltends,3SecondViolations,BlockedCorner3,Clear Path Fouls,team_id,year,season,team_vs
1626171-1626192-1629121-201571-203648,1610612749,"Bobby Portis, Pat Connaughton, Jaylen Adams, D.J. Augustin, Thanasis Antetokounmpo","Portis, Connaughton, Adams, Augustin, Antetokounmpo",1626171-1626192-1629121-201571-203648,MIL,37.0,1,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,77.83783783783784,20.0,17.0,20.0,17.0,,,,,,1.0,,0.52,0.52,,,1.0,,1.0,,1.0,,2.1,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,False
1626171-1626192-1629670-201571-203648,1610612749,"Bobby Portis, Pat Connaughton, Jordan Nwora, D.J. Augustin, Thanasis Antetokounmpo","Portis, Connaughton, Nwora, Augustin, Antetokounmpo",1626171-1626192-1629670-201571-203648,MIL,15.0,1,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,,14.0,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,False
1626171-1626192-1629670-201952-203648,1610612749,"Bobby Portis, Pat Connaughton, Jordan Nwora, Jeff Teague, Thanasis Antetokounmpo","Portis, Connaughton, Nwora, Teague, Antetokounmpo",1626171-1626192-1629670-201952-203648,MIL,56.0,1,-2.0,2.0,2.0,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,102.85714285714286,17.5,10.5,17.5,10.5,,,,,,,,,,,,1.0,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,2.0,2.0,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,False
1626171-1626192-1630241-201950-203507,1610612749,"Bobby Portis, Pat Connaughton, Sam Merrill, Jrue Holiday, Giannis Antetokounmpo","Portis, Connaughton, Merrill, Holiday, Antetokounmpo",1626171-1626192-1630241-201950-203507,MIL,249.0,1,2.0,8.0,7.0,3.0,2.0,15.0,1.0,2.0,,,3.0,4.0,12.0,1.0,1.0,4.0,,2.0,1.0,,,10.0,4.0,3.0,0.75,1.0,0.75,0.6875,0.75,0.6666666666666666,0.6666666666666666,0.5,86.74698795180723,16.75,16.428571428571427,16.5,15.0,0.25,0.5,0.5,,,0.75,0.5,0.5132,0.498725,0.3333333333333333,24.75,0.375,,4.0,10.0,1.0,,6.575,4.0,1.0,2.0,,,1.0,1.0,,1.0,2.0,1.0,,1.0,2.0,2.0,2.0,,,0.25,,,0.25,0.25,,0.25,0.25,0.5,0.5,,,,2.0,,2.0,2.0,1.0,1.0,,9.0,,3.0,3.0,1.0,2.0,,9.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,0.25,,,,,0.25,1.0,1.0,1.0,1.0,0.5,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,0.3333333333333333,,0.25,,,,,1.0,1.0,0.5346,0.1111111111111111,,0.16666666666666666,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,0.2,,1.0,0.25,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,False
1626171-1626192-200782-201950-201952,1610612749,"Bobby Portis, Pat Connaughton, P.J. Tucker, Jrue Holiday, Jeff Teague","Portis, Connaughton, Tucker, Holiday, Teague",1626171-1626192-200782-201950-201952,MIL,549.0,3,5.0,19.0,19.0,6.0,2.0,38.0,3.0,6.0,1.0,1.0,4.0,9.0,27.0,1.0,1.0,11.0,,6.0,3.0,1.0,1.0,24.0,11.0,6.0,0.4444444444444444,1.0,0.4444444444444444,0.55,0.9,0.5869565217391305,0.9166666666666666,0.45,99.67213114754098,14.631578947368421,14.263157894736842,13.631578947368421,14.263157894736842,0.3,0.5,0.5,0.2,1.0,0.65,0.5,0.51537,0.48563999999999996,0.4074074074074074,25.333333333333332,0.3157894736842105,,11.0,22.0,4.0,,7.027272727272727,9.0,2.0,4.0,1.0,1.0,5.0,5.0,3.0,2.0,6.0,4.0,5.0,9.0,12.0,4.0,6.0,1.0,,0.45454545454545453,0.75,0.8333333333333334,0.8,0.8181818181818182,1.0,1.0,0.2,0.5,0.5,0.2,1.0,3.0,7.0,,1.0,3.0,,,4.0,12.0,2.0,4.0,6.0,3.0,1.0,2.0,16.0,,,,,,,,1.0,2.0,,,,,,,0.4,0.4,1.0,,,0.5,1.0,0.5,,1.0,0.35,0.42857142857142855,0.42857142857142855,,,0.15,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,,,,3.0,,1.0,,1.0,3.0,,,,3.0,,3.0,,,,,,,,,0.5,0.5,,,,0.6,0.2727272727272727,,0.6666666666666666,0.5,,0.3333333333333333,,,0.09090909090909091,,0.1111111111111111,,,,,,1.0,2.0,,,1.0,,,,,2.0,,,0.5,,,,,,0.15384615384615385,2.0,,,0.6666666666666666,,,,1.0,,,,,,1.0,0.5,1.0,,,,,,1610612749,2021,2020-21,False
1626171-1626192-200782-201950-203114,1610612749,"Bobby Portis, Pat Connaughton, P.J. Tucker, Jrue Holiday, Khris Middleton","Portis, Connaughton, Tucker, Holiday, Middleton",1626171-1626192-200782-201950-203114,MIL,513.0,5,-20.0,17.0,17.0,8.0,8.0,34.0,1.0,3.0,,,1.0,5.0,11.0,,1.0,6.0,,3.0,1.0,1.0,1.0,11.0,6.0,8.0,0.2,,0.2,0.32142857142857145,0.4,0.34375,0.42857142857142855,0.35714285714285715,95.43859649122807,16.529411764705884,13.647058823529411,16.529411764705884,13.0,0.21428571428571427,0.3333333333333333,0.3333333333333333,,,0.5,0.3333333333333333,0.5032785714285714,0.45015,0.5454545454545454,25.380000000000003,0.47058823529411764,4.0,9.0,31.0,4.0,0.2857142857142857,11.344444444444443,9.0,,2.0,,1.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,3.0,4.0,2.0,5.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.42857142857142855,,0.6666666666666666,0.14285714285714285,,,0.2,,2.0,3.0,1.0,,2.0,,1.0,2.0,3.0,1.0,1.0,2.0,1.0,,,5.0,,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,,,,,,,0.3333333333333333,0.3333333333333333,1.0,0.5,,0.5,,,,,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.25,0.25,0.14285714285714285,,,,1.0,0.2,,,1.0,,,0.5,1.0,,1.0,,1.0,,,,,,1.0,1.0,,,,,,1.0,,,,,,,0.16666666666666666,,0.1,,,,,1.0,,0.8277,0.06666666666666667,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,False
1626171-1626192-200782-201950-203507,1610612749,"Bobby Portis, Pat Connaughton, P.J. Tucker, Jrue Holiday, Giannis Antetokounmpo","Portis, Connaughton, Tucker, Holiday, Antetokounmpo",1626171-1626192-200782-201950-203507,MIL,633.0,6,,20.0,22.0,14.0,14.0,42.0,2.0,8.0,2.0,7.0,3.0,10.0,26.0,3.0,8.0,22.0,,8.0,2.0,,,20.0,22.0,14.0,0.3,0.375,0.3,0.6052631578947368,0.7,0.65,0.7333333333333333,0.5263157894736842,95.54502369668246,14.65,15.454545454545455,13.65,15.318181818181818,0.42105263157894735,0.25,0.25,0.4666666666666667,0.2857142857142857,0.631578947368421,0.25,0.4756763157894737,0.47093999999999997,0.8461538461538461,26.02,0.7,3.0,9.0,26.0,7.0,0.15789473684210525,8.966666666666667,11.0,2.0,2.0,2.0,2.0,7.0,3.0,6.0,1.0,8.0,3.0,5.0,8.0,11.0,2.0,3.0,,,0.7777777777777778,0.8571428571428571,1.0,0.75,0.8888888888888888,1.0,0.6666666666666666,0.10526315789473684,1.0,1.0,0.13333333333333333,1.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,6.0,9.0,3.0,3.0,6.0,2.0,1.0,2.0,15.0,,,,,,,,3.0,6.0,,,,,,,0.42857142857142855,0.5,1.0,,,1.0,1.0,1.0,,1.0,0.21052631578947367,0.75,0.75,0.6666666666666666,0.6666666666666666,0.10526315789473684,0.5,0.5,1.0,1.0,0.06666666666666667,1.0,,1.0,,,0.3333333333333333,3.0,,,1.0,1.0,6.0,2.0,,,2.0,,3.0,,,,,,,,1.0,0.8333333333333334,1.0,,,,0.2857142857142857,0.2222222222222222,,0.3333333333333333,,,,,0.51075,0.1,,0.23076923076923078,,,,,1.0,1.0,2.0,1.0,,,,,1.0,,2.0,,,0.5,,,0.3333333333333333,,,0.2,1.0,,,0.3333333333333333,,,,1.0,,,,1.0,0.3333333333333333,1.0,1.0,1.0,,,,,,1610612749,2021,2020-21,False
1626171-1626192-200782-201950-203648,1610612749,"Bobby Portis, Pat Connaughton, P.J. Tucker, Jrue Holiday, Thanasis Antetokounmpo","Portis, Connaughton, Tucker, Holiday, Antetokounmpo",1626171-1626192-200782-201950-203648,MIL,66.0,2,-3.0,2.0,2.0,,,4.0,,1.0,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,0.5,87.27272727272727,20.0,13.0,20.0,13.0,0.5,,,,,0.5,,0.4656,,,26.4,,,1.0,3.0,,,6.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,False
1626171-1626192-200782-201952-203114,1610612749,"Bobby Portis, Pat Connaughton, P.J. Tucker, Jeff Teague, Khris Middleton","Portis, Connaughton, Tucker, Teague, Middleton",1626171-1626192-200782-201952-203114,MIL,580.0,5,9.0,20.0,18.0,8.0,7.0,38.0,2.0,3.0,2.0,3.0,3.0,4.0,27.0,2.0,3.0,12.0,3.0,3.0,2.0,2.0,1.0,25.0,12.0,8.0,0.75,0.6666666666666666,0.75,0.6944444444444444,0.75,0.7105263157894737,0.75,0.2222222222222222,94.3448275862069,13.7,17.0,13.5,16.27777777777778,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.375,0.6666666666666666,0.3888888888888889,0.6666666666666666,0.4456833333333333,0.44778125,0.4444444444444444,25.75,0.4,7.0,14.0,18.0,5.0,0.3888888888888889,11.992857142857144,10.0,3.0,3.0,1.0,1.0,8.0,2.0,3.0,,14.0,2.0,4.0,7.0,9.0,1.0,2.0,,,0.5714285714285714,0.6,0.6666666666666666,0.5,0.6,0.6666666666666666,0.3333333333333333,0.16666666666666666,1.0,1.0,0.125,1.0,2.0,4.0,3.0,1.0,1.0,,,2.0,6.0,1.0,2.0,3.0,1.0,1.0,,8.0,1.0,3.0,,,,3.0,2.0,2.0,2.0,,,,,,,0.125,0.125,0.6666666666666666,1.0,1.0,0.6666666666666666,,1.0,,,0.2222222222222222,0.5,0.6666666666666666,0.42857142857142855,0.5,0.05555555555555555,1.0,1.0,1.0,0.5,,,2.0,1.0,0.14285714285714285,,0.5,2.0,1.0,1.0,1.0,1.0,2.0,,,,,2.0,2.0,1.0,3.0,,,,,,1.0,1.0,1.0,,,0.3333333333333333,,0.3333333333333333,0.5,,,,1.0,1.0,0.3774,0.05263157894736842,,0.07407407407407407,,,1.0,,,,,,,,,,,,1.0,,,,0.25,,,,,0.06666666666666667,,,,,,,,,0.14285714285714285,,,,,,,,,,,,,1610612749,2021,2020-21,False
1626171-1626192-200782-201952-203507,1610612749,"Bobby Portis, Pat Connaughton, P.J. Tucker, Jeff Teague, Giannis Antetokounmpo","Portis, Connaughton, Tucker, Teague, Antetokounmpo",1626171-1626192-200782-201952-203507,MIL,382.0,3,-1.0,14.0,16.0,8.0,7.0,30.0,1.0,4.0,,2.0,3.0,6.0,16.0,2.0,4.0,8.0,,4.0,1.0,4.0,3.0,16.0,8.0,8.0,0.5,0.5,0.5,0.5,0.5,0.5333333333333333,0.5,0.46153846153846156,113.0890052356021,14.0,11.625,13.928571428571429,11.375,0.3076923076923077,0.25,0.25,0.25,,0.8461538461538461,0.25,0.5382538461538462,0.4853375,0.5,25.28333333333333,0.5714285714285714,1.0,7.0,17.0,4.0,0.07692307692307693,4.957142857142857,6.0,2.0,5.0,1.0,2.0,2.0,3.0,1.0,,,3.0,,3.0,4.0,4.0,4.0,,,0.2857142857142857,0.25,,1.0,0.6,,1.0,0.38461538461538464,0.4,0.4,0.25,0.5,,1.0,,2.0,2.0,2.0,2.0,4.0,9.0,2.0,3.0,5.0,1.0,2.0,2.0,13.0,,1.0,,1.0,,1.0,1.0,2.0,3.0,1.0,,,,,,1.0,1.0,1.0,1.0,,,,1.0,,1.0,0.07692307692307693,,,,,0.15384615384615385,1.0,1.0,1.0,1.0,0.25,1.0,,,,,,1.0,,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,0.6242,0.13333333333333333,,,,,,,,,,,,,,,,,2.0,,,,,,,,,0.2222222222222222,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,1610612749,2021,2020-21,False
1626171-1626192-200782-201952-203648,1610612749,"Bobby Portis, Pat Connaughton, P.J. Tucker, Jeff Teague, Thanasis Antetokounmpo","Portis, Connaughton, Tucker, Teague, Antetokounmpo",1626171-1626192-200782-201952-203648,MIL,218.0,3,5.0,8.0,8.0,3.0,4.0,16.0,1.0,1.0,,,2.0,2.0,13.0,,,4.0,,1.0,1.0,,,10.0,4.0,3.0,1.0,,1.0,1.0,1.0,0.9285714285714286,1.0,0.3333333333333333,105.68807339449542,12.125,15.125,11.75,14.875,0.16666666666666666,1.0,1.0,,,0.3333333333333333,1.0,0.4803583333333334,0.4203,0.3076923076923077,24.1,0.375,1.0,4.0,8.0,2.0,0.16666666666666666,8.525,4.0,,,,,3.0,1.0,2.0,,2.0,2.0,1.0,3.0,4.0,1.0,2.0,,,0.75,1.0,1.0,0.6666666666666666,0.75,1.0,1.0,,,,,,3.0,3.0,,1.0,1.0,,,4.0,6.0,2.0,2.0,4.0,1.0,1.0,,10.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,0.6666666666666666,0.6666666666666666,1.0,1.0,,,,0.5,,,0.5,1.0,1.0,,,0.16666666666666666,1.0,1.0,1.0,1.0,,,,2.0,,,0.6666666666666666,1.0,,,,,3.0,,,,,1.0,1.0,,,,,,,,,1.5,1.5,,,1.0,,1.0,1.0,,,,,,0.5895,0.14285714285714285,,0.23076923076923078,,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,1.0,,,1.0,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,False
1626171-1626192-201571-201572-201950,1610612749,"Bobby Portis, Pat Connaughton, D.J. Augustin, Brook Lopez, Jrue Holiday","Portis, Connaughton, Augustin, Lopez, Holiday",1626171-1626192-201571-201572-201950,MIL,258.0,2,1.0,8.0,7.0,8.0,2.0,15.0,1.0,2.0,1.0,2.0,1.0,3.0,7.0,1.0,3.0,7.0,3.0,2.0,1.0,,,7.0,7.0,8.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2777777777777778,0.2777777777777778,0.3181818181818182,0.3181818181818182,0.3333333333333333,83.72093023255815,15.875,18.714285714285715,14.25,18.714285714285715,0.2222222222222222,0.5,0.5,0.2222222222222222,0.5,0.4444444444444444,0.5,0.43705555555555553,0.43705555555555553,1.0,25.766666666666666,1.0,2.0,6.0,6.0,6.0,0.2222222222222222,9.333333333333334,4.0,,1.0,,1.0,1.0,2.0,1.0,2.0,,2.0,2.0,4.0,7.0,2.0,4.0,2.0,1.0,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,0.1111111111111111,,,0.1111111111111111,,,3.0,1.0,,1.0,,1.0,2.0,,1.0,,1.0,,,,2.0,,1.0,,1.0,,1.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,0.3333333333333333,,,0.5,1.0,0.1111111111111111,,,,,0.1111111111111111,,4.0,,0.6666666666666666,,,3.0,,,,1.0,,,,1.0,,3.0,3.0,,,,,,,,,,,,,0.6,,0.42857142857142855,1.0,,,1.0,,,0.452375,,,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,0.6666666666666666,,,,,1.0,,,0.5,,,,,0.5,,,,,,,,,,,,,1610612749,2021,2020-21,False
1626171-1626192-201571-201572-203114,1610612749,"Bobby Portis, Pat Connaughton, D.J. Augustin, Brook Lopez, Khris Middleton","Portis, Connaughton, Augustin, Lopez, Middleton",1626171-1626192-201571-201572-203114,MIL,1204.0,8,-17.0,43.0,48.0,18.0,5.0,91.0,1.0,6.0,1.0,3.0,3.0,9.0,40.0,2.0,4.0,18.0,,6.0,1.0,2.0,2.0,34.0,18.0,18.0,0.3333333333333333,0.5,0.3333333333333333,0.5285714285714286,0.6923076923076923,0.5555555555555556,0.6923076923076923,0.2571428571428571,108.83720930232558,13.790697674418604,12.729166666666666,13.348837209302326,12.208333333333334,0.17142857142857143,0.16666666666666666,0.16666666666666666,0.23076923076923078,0.3333333333333333,0.4857142857142857,0.16666666666666666,0.4851214285714286,0.49835384615384615,0.45,25.666666666666668,0.4186046511627907,7.0,26.0,57.0,9.0,0.2,9.680769230769231,20.0,6.0,8.0,1.0,2.0,14.0,3.0,6.0,,18.0,8.0,12.0,20.0,24.0,5.0,3.0,,,0.5384615384615384,0.6666666666666666,0.7058823529411765,1.0,0.8,0.6666666666666666,1.0,0.22857142857142856,0.75,0.8571428571428571,0.15384615384615385,0.5,4.0,11.0,4.0,2.0,3.0,1.0,1.0,10.0,9.0,5.0,3.0,8.0,1.0,2.0,4.0,19.0,,5.0,1.0,2.0,6.0,11.0,6.0,2.0,7.0,1.0,3.0,,1.0,3.0,2.0,0.35714285714285715,0.35714285714285715,1.0,0.45454545454545453,,0.5,1.0,1.0,0.6666666666666666,0.6666666666666666,0.3142857142857143,0.36363636363636365,0.4,0.5714285714285714,0.5714285714285714,0.08571428571428572,0.6666666666666666,0.6666666666666666,1.0,1.0,0.07692307692307693,1.0,2.0,,0.07692307692307693,0.125,,4.0,2.0,2.0,3.0,3.0,6.0,,,1.0,1.0,3.0,4.0,,3.0,2.0,,,,2.0,1.0,0.75,0.75,,,0.25,0.16666666666666666,0.2222222222222222,0.3333333333333333,,1.0,0.25,0.5,1.0,0.4868666666666666,0.05555555555555555,,0.15,,1.0,,,1.0,,1.0,,,2.0,1.0,,1.0,,2.0,,,,0.09090909090909091,0.2857142857142857,0.25,,,0.07407407407407407,,1.0,0.0625,,1.0,,,1.0,,,1.0,,,,,,,,,,,1610612749,2021,2020-21,False
1626171-1626192-201571-201950-203114,1610612749,"Bobby Portis, Pat Connaughton, D.J. Augustin, Jrue Holiday, Khris Middleton","Portis, Connaughton, Augustin, Holiday, Middleton",1626171-1626192-201571-201950-203114,MIL,596.0,5,12.0,22.0,19.0,11.0,6.0,41.0,3.0,5.0,2.0,4.0,3.0,6.0,29.0,2.0,5.0,13.0,,5.0,3.0,3.0,3.0,27.0,13.0,11.0,0.5,0.4,0.5,0.625,0.5,0.6590909090909091,0.5416666666666666,0.3,99.06040268456375,12.363636363636363,17.05263157894737,12.272727272727273,17.05263157894737,0.25,0.6,0.6,0.4,0.5,0.65,0.6,0.5422100000000001,0.564685,0.4482758620689655,25.366666666666664,0.5,3.0,14.0,17.0,5.0,0.15,6.7,10.0,5.0,7.0,1.0,3.0,8.0,4.0,2.0,3.0,6.0,7.0,2.0,9.0,11.0,5.0,6.0,,,0.5714285714285714,0.4,1.0,1.0,1.0,,1.0,0.35,0.7142857142857143,0.7142857142857143,0.3,0.3333333333333333,2.0,4.0,1.0,,1.0,,1.0,10.0,9.0,5.0,3.0,8.0,3.0,,5.0,19.0,,1.0,1.0,,2.0,3.0,,3.0,5.0,,,,,,,0.625,0.625,1.0,0.3333333333333333,,1.0,,1.0,,1.0,0.2,0.5,0.5,0.3333333333333333,0.3333333333333333,0.05,,,,1.0,0.1,,,,,,,2.0,,,,1.0,2.0,,,,1.0,1.0,2.0,,1.0,,,,,,,,0.5,,,0.2,0.3333333333333333,0.25,,,1.0,,,,0.2679,0.18181818181818182,,0.06896551724137931,,,1.0,,,,,2.0,,,,,2.0,,4.0,,,,,0.5,,,,0.25,,,,,,,,1.0,,,,,,,,,,,,,,1610612749,2021,2020-21,False
