EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,FoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Arc3Frequency,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FtPoints,OpponentPoints,Fg2aBlocked,OffTwoPtRebounds,DefThreePtRebounds,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,3SecondViolations,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyDefPoss,SecondChanceAtRimFGA,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG2A,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceAtRimFGM,Corner3FGM,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PtsUnassisted3s,PtsPutbacks,Corner3Assists,Fouls,Loose Ball Fouls Drawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChancePointsPct,LostBallSteals,LongMidRangeFGA,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,ShootingFouls,Offensive Fouls Drawn,LiveBallTurnoverPct,LongMidRangeFrequency,Technical Free Throw Trips,SecondChanceArc3FGA,LostBallTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Blocked3s,BlockedArc3,SecondChanceArc3Frequency,LongMidRangeFGM,ShortMidRangeAssists,LongMidRangeAssists,SelfOReb,Charge Fouls,SelfORebPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,BadPassOutOfBoundsTurnovers,DefensiveGoaltends,FTDefRebounds,DefFTReboundPct,PenaltyFtPoints,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,OffLongMidRangeReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Travels,LongMidRangePctBlocked,FTOffRebounds,OffFTReboundPct,Fg3aBlocked,BlockedCorner3,FG3APctBlocked,Corner3PctBlocked,HeaveAttempts,team_id,year,season,team_vs
1626145-1628960-1629001-1630214-1630217,1610612763,"Tyus Jones, Grayson Allen, De'Anthony Melton, Xavier Tillman, Desmond Bane","Jones, Allen, Melton, Tillman, Bane",1626145-1628960-1629001-1630214-1630217,MEM,108.0,1,2.0,-1.0,4.0,3.0,4.0,,7,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,5.0,,1.0,2.0,2.0,5.0,,2.0,1.0,,1.0,,3.0,,1.0,1.0,,1.0,,,,,,,,,5.0,5.0,4.0,,,0.5,0.5,0.625,0.625,0.625,0.625,0.5,1.0,,1.0,,,,1.0,,93.33333333333333,,12.75,19.0,12.75,19.0,,,,,0.25,1.0,1.0,0.25,0.25,,,,0.25,0.25,0.5,0.46895,,0.46895,1.0,12.6,24.0,1.0,,6.0,,,,,,,,,,,,,,,,,,,3.0,,,,1.0,,1.0,3.0,,1.0,,1.0,0.5,0.5,0.5,,,,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2021,2020-21,False
1626145-1628960-1629001-1630214-202685,1610612763,"Tyus Jones, Grayson Allen, De'Anthony Melton, Xavier Tillman, Jonas Valanciunas","Jones, Allen, Melton, Tillman, Valanciunas",1626145-1628960-1629001-1630214-202685,MEM,29.0,1,,,1.0,1.0,,,2,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,99.3103448275862,,23.0,6.0,23.0,6.0,,,,,1.0,,,,,,,,,,,0.32,,,,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2021,2020-21,False
1626145-1628960-1629001-202685-203937,1610612763,"Tyus Jones, Grayson Allen, De'Anthony Melton, Jonas Valanciunas, Kyle Anderson","Jones, Allen, Melton, Valanciunas, Anderson",1626145-1628960-1629001-202685-203937,MEM,362.0,2,6.0,,13.0,13.0,,1.0,26,1.0,1.0,,,2.0,6.0,1.0,,,5.0,,3.0,7.0,6.0,15.0,,,,,,2.0,4.0,5.0,1.0,4.0,,11.0,,1.0,5.0,1.0,6.0,2.0,1.0,2.0,,,,,,13.0,,,0.3333333333333333,0.5,0.42857142857142855,,0.5769230769230769,,0.5769230769230769,,0.46153846153846156,1.0,,1.0,0.14285714285714285,,1.0,,,103.42541436464089,,13.846153846153847,14.0,13.846153846153847,14.0,0.07692307692307693,1.0,1.0,,0.46153846153846156,0.3333333333333333,0.3333333333333333,0.07692307692307693,0.38461538461538464,,,,,,0.5384615384615384,0.5027307692307692,0.7877,,,7.1571428571428575,25.516666666666666,,,15.0,,1.0,4.0,1.0,1.0,,,,,,,,0.25,1.0,,1.0,,,,1.0,2.0,,3.0,1.0,,9.0,2.0,3.0,2.0,1.0,0.5,,0.5,,0.25,0.4,0.4,1.0,1.0,,0.4,1.0,1.0,1.0,,2.0,,2.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13333333333333333,1.0,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2021,2020-21,False
1626145-1628991-1629001-1630217-203937,1610612763,"Tyus Jones, Jaren Jackson Jr., De'Anthony Melton, Desmond Bane, Kyle Anderson","Jones, Jackson Jr., Melton, Bane, Anderson",1626145-1628991-1629001-1630217-203937,MEM,234.0,1,4.0,-2.0,8.0,8.0,,,16,,,,,2.0,3.0,2.0,,,1.0,,2.0,5.0,3.0,7.0,,,,,,2.0,2.0,1.0,1.0,2.0,,5.0,,1.0,3.0,,3.0,,,1.0,,,,1.0,,7.0,,,0.5,0.5,0.4,,0.4375,,0.4375,,0.375,0.5,,0.75,,,,0.5,,98.46153846153847,,14.5,14.75,14.5,14.75,,,,,0.375,0.6666666666666666,0.6666666666666666,0.25,0.125,,,,,,0.375,0.45789375,,,,11.84,26.03333333333333,,,9.0,,,2.0,,,,,,,,,,,1.0,,1.0,,,,,1.0,,1.0,,,3.0,1.0,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,,,1.0,1.0,1.0,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,2.0,,,,1.0,,,0.25,,,,,,,1.0,1.0,,,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2021,2020-21,False
1626145-1629001-1630217-202685-203937,1610612763,"Tyus Jones, De'Anthony Melton, Desmond Bane, Jonas Valanciunas, Kyle Anderson","Jones, Melton, Bane, Valanciunas, Anderson",1626145-1629001-1630217-202685-203937,MEM,64.0,1,1.0,1.0,3.0,3.0,,,6,,,,,,,1.0,,,1.0,,,,2.0,3.0,,,,,,,,1.0,,1.0,,3.0,,,1.0,,1.0,1.0,,,,,,,,3.0,,,,,,,0.75,,0.75,,1.0,,,0.5,,,,,,135.0,,6.0,15.333333333333334,6.0,15.333333333333334,,,,,,,,0.5,0.5,,,,,,1.0,0.5571,,,,,24.65,,,2.0,,,1.0,,1.0,,,,,,,,,0.5,,,,,,,1.0,,1.0,,,3.0,1.0,1.0,1.0,1.0,0.5,,0.5,,,1.0,1.0,1.0,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2021,2020-21,False
1628415-1628960-1628991-1629001-1629630,1610612763,"Dillon Brooks, Grayson Allen, Jaren Jackson Jr., De'Anthony Melton, Ja Morant","Brooks, Allen, Jackson Jr., Melton, Morant",1628415-1628960-1628991-1629001-1629630,MEM,161.0,2,3.0,-8.0,5.0,7.0,3.0,,12,,,,,,2.0,,,,2.0,2.0,,2.0,2.0,3.0,,,,2.0,3.0,,,2.0,,1.0,,3.0,,,,,,1.0,,1.0,,,,,,3.0,3.0,3.0,,,,,0.375,0.75,0.375,0.75,0.5,,,,,,,,,107.32919254658385,,12.6,14.0,12.6,10.857142857142858,,,,,0.5,,,,0.5,,,,,1.0,0.5,0.38315,,0.38445,1.0,6.95,28.65,0.6,,11.0,1.0,,,,1.0,,,,,,0.5,,,,,,,,4.0,,1.0,1.0,1.0,,1.0,3.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,,0.5,0.5,1.0,,0.5,0.5,,,,,,,,,4.0,,,,,,,,,,,1.0,,1.0,1.0,,2.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2021,2020-21,False
1628415-1628960-1628991-1629630-1629634,1610612763,"Dillon Brooks, Grayson Allen, Jaren Jackson Jr., Ja Morant, Brandon Clarke","Brooks, Allen, Jackson Jr., Morant, Clarke",1628415-1628960-1628991-1629630-1629634,MEM,148.0,1,2.0,2.0,5.0,5.0,,1.0,10,1.0,1.0,,,,2.0,1.0,,,1.0,,1.0,3.0,2.0,4.0,,,,,,2.0,,1.0,1.0,1.0,1.0,2.0,,,1.0,1.0,2.0,2.0,,2.0,,,,,,2.0,,,1.0,1.0,0.3333333333333333,,0.2,,0.3333333333333333,,0.4,,,1.0,0.25,,,,,97.29729729729729,,15.0,14.6,12.8,14.6,0.2,1.0,1.0,1.0,0.4,,,0.2,0.2,,,,,,0.6,0.5411900000000001,,,,6.033333333333334,24.0,,2.0,2.0,,1.0,1.0,,,,2.0,,1.0,,,,0.5,1.0,,1.0,0.16666666666666666,0.25,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,2.0,2.0,,,,1.0,,,,1.0,,,,,,0.5,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2021,2020-21,False
1628415-1628960-1628991-1629630-1630217,1610612763,"Dillon Brooks, Grayson Allen, Jaren Jackson Jr., Ja Morant, Desmond Bane","Brooks, Allen, Jackson Jr., Morant, Bane",1628415-1628960-1628991-1629630-1630217,MEM,297.0,2,5.0,-2.0,9.0,10.0,5.0,,19,4.0,4.0,2.0,2.0,,2.0,,,,2.0,1.0,4.0,6.0,2.0,11.0,,2.0,3.0,1.0,7.0,6.0,2.0,2.0,3.0,3.0,3.0,6.0,,,3.0,,3.0,2.0,2.0,1.0,,,,,,11.0,7.0,5.0,0.75,0.75,0.6666666666666666,0.6666666666666666,0.6875,0.875,0.6875,0.875,0.25,,,0.75,,,,,,92.12121212121212,,14.666666666666666,16.5,14.666666666666666,14.8,0.5,1.0,1.0,0.75,0.25,,,,0.25,,0.5,1.0,,0.25,0.75,0.51586875,,0.5642,0.6363636363636364,4.183333333333334,25.25,0.5555555555555556,,13.0,1.0,,3.0,,2.0,,,,,,0.16666666666666666,,,0.75,,0.75,,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,,0.5,1.0,0.5,0.5,,0.5,0.5,,,1.0,0.5,,,,,,3.0,,,2.0,,,,,,,,,,,,,2.0,,,1.0,,1.0,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2021,2020-21,False
1628415-1628960-1628991-1629630-202685,1610612763,"Dillon Brooks, Grayson Allen, Jaren Jackson Jr., Ja Morant, Jonas Valanciunas","Brooks, Allen, Jackson Jr., Morant, Valanciunas",1628415-1628960-1628991-1629630-202685,MEM,55.0,1,1.0,-4.0,2.0,2.0,,,4,1.0,1.0,,,,,,,,,,1.0,2.0,,2.0,,,,,,2.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,2.0,,,1.0,1.0,0.5,,0.5,,0.5,,,,,,,,,,,104.72727272727273,,17.0,10.5,17.0,10.5,0.5,1.0,1.0,1.0,,,,,,,,,,,0.5,0.57825,,,,9.45,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2021,2020-21,False
1628415-1628960-1629001-1629630-202685,1610612763,"Dillon Brooks, Grayson Allen, De'Anthony Melton, Ja Morant, Jonas Valanciunas","Brooks, Allen, Melton, Morant, Valanciunas",1628415-1628960-1629001-1629630-202685,MEM,447.0,1,7.0,2.0,13.0,13.0,,3.0,26,3.0,3.0,,,1.0,5.0,1.0,,,6.0,,4.0,8.0,7.0,16.0,,,,,,2.0,6.0,6.0,1.0,2.0,1.0,5.0,2.0,6.0,8.0,3.0,11.0,,,2.0,1.0,1.0,,1.0,1.0,10.0,,,0.25,0.5,0.5,,0.4666666666666667,,0.5,,0.4666666666666667,1.0,0.4,0.875,0.3333333333333333,0.25,1.0,1.0,1.0,83.75838926174497,1.0,14.153846153846153,20.23076923076923,13.615384615384615,20.0,0.2,1.0,1.0,0.3333333333333333,0.3333333333333333,0.2,0.25,0.06666666666666667,0.4,,,,,,0.6666666666666666,0.5234466666666667,0.64465,,,5.7875,25.25714285714286,,2.0,14.0,1.0,1.0,1.0,,,,2.0,,1.0,,0.125,,0.25,0.5,,1.0,0.0625,0.1111111111111111,7.0,2.0,2.0,,2.0,3.0,,3.0,2.0,1.0,1.0,0.5,0.2857142857142857,,0.2857142857142857,0.2,0.25,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,,0.3333333333333333,2.0,,3.0,,6.0,3.0,4.0,,3.0,,1.0,1.0,1.0,,,,,1.0,0.375,,,,,,3.0,,,,,,,,,,,,,,,,1.0,,0.125,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1610612763,2021,2020-21,False
1628415-1628960-1629630-1630214-1630217,1610612763,"Dillon Brooks, Grayson Allen, Ja Morant, Xavier Tillman, Desmond Bane","Brooks, Allen, Morant, Tillman, Bane",1628415-1628960-1629630-1630214-1630217,MEM,152.0,1,3.0,-1.0,5.0,6.0,5.0,,11,,,,,1.0,1.0,,,,,,3.0,3.0,,8.0,,3.0,3.0,,8.0,2.0,4.0,,1.0,1.0,,2.0,,,,,,1.0,1.0,1.0,,,,,,8.0,8.0,5.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,104.21052631578948,,10.6,16.5,10.6,16.5,,,,,0.3333333333333333,1.0,1.0,,,,,,,,,0.4145666666666667,,0.4145666666666667,1.0,12.299999999999999,,1.0,2.0,9.0,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,,1.0,,,0.6666666666666666,,,,1.0,,1.0,,,,2.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,1610612763,2021,2020-21,False
1628415-1628960-1629630-1630217-202685,1610612763,"Dillon Brooks, Grayson Allen, Ja Morant, Desmond Bane, Jonas Valanciunas","Brooks, Allen, Morant, Bane, Valanciunas",1628415-1628960-1629630-1630217-202685,MEM,1598.0,4,27.0,-3.0,60.0,61.0,30.0,5.0,121,12.0,18.0,7.0,10.0,9.0,15.0,,,,16.0,8.0,24.0,37.0,16.0,73.0,2.0,13.0,19.0,8.0,43.0,18.0,30.0,16.0,9.0,14.0,4.0,33.0,1.0,10.0,22.0,5.0,27.0,5.0,2.0,9.0,2.0,,2.0,2.0,1.0,67.0,43.0,30.0,0.375,0.4090909090909091,0.6486486486486487,0.6842105263157895,0.5943396226415094,0.7037037037037037,0.6403508771929824,0.7413793103448276,0.3018867924528302,0.9090909090909091,0.09090909090909091,0.9565217391304348,0.20833333333333334,0.09090909090909091,0.75,1.0,1.0,109.03629536921152,0.5,13.1,13.311475409836065,12.683333333333334,13.311475409836065,0.33962264150943394,0.6666666666666666,0.75,0.3333333333333333,0.2830188679245283,0.6,0.6923076923076923,,0.3018867924528302,,0.37037037037037035,0.7,,0.2962962962962963,0.6415094339622641,0.4849471698113208,0.65066,0.4993444444444445,0.589041095890411,6.437837837837837,25.8125,0.5,10.0,76.0,4.0,4.0,12.0,2.0,7.0,,10.0,2.0,5.0,,0.10810810810810811,0.1111111111111111,0.3076923076923077,1.0,0.6666666666666666,1.0,0.08928571428571429,0.125,25.0,3.0,5.0,4.0,5.0,4.0,4.0,15.0,5.0,5.0,5.0,1.0,0.3125,0.5,0.3125,0.13333333333333333,,0.3125,0.3125,1.0,0.5,0.5,0.3125,2.0,,3.0,,6.0,,4.0,,10.0,,0.75,0.5,0.5,1.0,,,,0.6666666666666666,0.0821917808219178,3.0,4.0,5.0,5.0,1.0,6.0,,0.7142857142857143,0.07547169811320754,,2.0,,3.0,,,,,0.3333333333333333,3.0,3.0,2.0,2.0,,0.1,0.3333333333333333,0.75,0.75,0.6666666666666666,,,,,,,,,5.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,1610612763,2021,2020-21,False
1628415-1628960-1629630-202685-203937,1610612763,"Dillon Brooks, Grayson Allen, Ja Morant, Jonas Valanciunas, Kyle Anderson","Brooks, Allen, Morant, Valanciunas, Anderson",1628415-1628960-1629630-202685-203937,MEM,825.0,3,14.0,-11.0,24.0,25.0,5.0,5.0,49,6.0,9.0,1.0,1.0,3.0,8.0,2.0,1.0,,8.0,2.0,9.0,18.0,10.0,26.0,3.0,1.0,3.0,2.0,2.0,6.0,12.0,8.0,3.0,5.0,2.0,12.0,2.0,1.0,10.0,7.0,17.0,2.0,2.0,6.0,,,,,,21.0,2.0,5.0,0.3333333333333333,0.375,0.5,0.3333333333333333,0.42857142857142855,0.2,0.43333333333333335,0.2,0.35714285714285715,0.2,0.2857142857142857,0.5714285714285714,0.4375,0.4,,0.25,,85.52727272727273,,17.375,16.32,15.708333333333334,15.76,0.32142857142857145,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.2857142857142857,0.375,0.42857142857142855,0.07142857142857142,0.2857142857142857,0.2,0.2,1.0,,0.4,0.6785714285714286,0.5005714285714286,0.5712333333333334,0.36631,0.07692307692307693,5.199999999999999,25.04,0.20833333333333334,2.0,37.0,1.0,5.0,7.0,,2.0,1.0,4.0,,2.0,,0.05555555555555555,,0.5555555555555556,0.7777777777777778,0.6666666666666666,0.75,0.06666666666666667,0.1,7.0,1.0,2.0,,2.0,2.0,,6.0,2.0,2.0,2.0,1.0,0.2,,0.2,0.125,0.4,0.25,0.25,1.0,0.2,,0.25,1.0,,1.0,,5.0,,2.0,,9.0,,0.5,0.5,0.5,1.0,,,,1.0,0.19230769230769232,,1.0,2.0,1.0,,8.0,,1.0,0.03571428571428571,,2.0,1.0,,,,,,0.4,,1.0,,,,,0.3333333333333333,,,,,,,,,,2.0,1.0,,,,,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,,,,,,,,,,,,1610612763,2021,2020-21,False
1628415-1628991-1629001-1629630-202685,1610612763,"Dillon Brooks, Jaren Jackson Jr., De'Anthony Melton, Ja Morant, Jonas Valanciunas","Brooks, Jackson Jr., Melton, Morant, Valanciunas",1628415-1628991-1629001-1629630-202685,MEM,27.0,1,,2.0,1.0,1.0,,,2,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,2.0,,,,,,,,,1.0,,,1.0,,1.0,,,,,1.0,106.66666666666666,,5.0,22.0,5.0,22.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2021,2020-21,False
1628415-1628991-1629001-1629630-203937,1610612763,"Dillon Brooks, Jaren Jackson Jr., De'Anthony Melton, Ja Morant, Kyle Anderson","Brooks, Jackson Jr., Melton, Morant, Anderson",1628415-1628991-1629001-1629630-203937,MEM,195.0,2,3.0,5.0,8.0,6.0,,1.0,14,1.0,2.0,,,,1.0,3.0,,,1.0,,1.0,4.0,4.0,7.0,,,,,,2.0,,1.0,1.0,2.0,1.0,5.0,,2.0,4.0,1.0,5.0,,,1.0,,,,,,5.0,,,1.0,1.0,0.25,,0.3125,,0.3888888888888889,,0.5,1.0,,1.0,0.16666666666666666,,1.0,1.0,,103.38461538461539,,13.125,15.0,12.0,15.0,0.25,0.5,1.0,1.0,0.125,,,0.375,0.125,,,,,,0.75,0.5359375,0.7547,,,5.55,23.85,,2.0,2.0,1.0,1.0,2.0,,,,3.0,,,,0.25,0.5,0.3333333333333333,1.0,,1.0,0.1111111111111111,,,1.0,,,1.0,1.0,,3.0,,1.0,,1.0,0.25,,0.25,,,,,,1.0,,,1.0,1.0,1.0,,2.0,,,1.0,2.0,,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.2857142857142857,,1.0,,,,1.0,,,0.125,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,0.2,,,,,,,,,,1610612763,2021,2020-21,False
1628415-1628991-1629630-1629634-1630217,1610612763,"Dillon Brooks, Jaren Jackson Jr., Ja Morant, Brandon Clarke, Desmond Bane","Brooks, Jackson Jr., Morant, Clarke, Bane",1628415-1628991-1629630-1629634-1630217,MEM,252.0,1,4.0,2.0,8.0,7.0,,,15,2.0,4.0,,,1.0,1.0,,,,1.0,,4.0,6.0,1.0,10.0,,,,,,,8.0,1.0,,,,,,2.0,4.0,,4.0,,,2.0,,,,,,10.0,,,,,0.6666666666666666,,0.5714285714285714,,0.625,,0.14285714285714285,0.6666666666666666,,0.6666666666666666,,,0.5,,1.0,85.71428571428571,,12.0,22.285714285714285,12.0,20.428571428571427,0.5714285714285714,0.5,0.6666666666666666,,0.14285714285714285,1.0,1.0,,0.14285714285714285,,,,,,0.7142857142857143,0.5877785714285714,,,,4.966666666666667,26.7,,2.0,8.0,1.0,,2.0,,,,2.0,,1.0,,0.16666666666666666,0.25,,0.6666666666666666,,0.6666666666666666,0.125,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.14285714285714285,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2021,2020-21,False
1628415-1628991-1629630-1630217-202685,1610612763,"Dillon Brooks, Jaren Jackson Jr., Ja Morant, Desmond Bane, Jonas Valanciunas","Brooks, Jackson Jr., Morant, Bane, Valanciunas",1628415-1628991-1629630-1630217-202685,MEM,151.0,2,3.0,-2.0,5.0,5.0,,1.0,10,1.0,1.0,,,1.0,1.0,,,,2.0,,2.0,3.0,2.0,7.0,1.0,,,,,,4.0,2.0,,1.0,,3.0,,1.0,1.0,1.0,2.0,,,1.0,,,,,,4.0,,,,,0.6666666666666666,,0.7,,0.7,,0.4,1.0,,0.5,0.5,,,1.0,,95.36423841059603,,17.8,12.4,17.4,12.0,0.2,1.0,1.0,,0.2,1.0,1.0,,0.4,,,,,,0.6,0.5053099999999999,0.5724,,,9.1,25.15,,,9.0,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,1.0,,,3.0,1.0,1.0,1.0,1.0,0.5,,0.5,,,0.5,0.5,1.0,,,0.5,,,,,3.0,,,,2.0,,,1.5,1.5,,,,,,0.42857142857142855,,1.0,1.0,1.0,,1.0,,1.0,0.2,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,1610612763,2021,2020-21,False
