EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,OffFTReboundPct,BlockedLongMidRange,3SecondViolations,OffensiveGoaltends,Defensive 3 Seconds Violations,HeaveAttempts,Clear Path Fouls,HeaveMakes,BlockedCorner3,team_id,year,season,team_vs
1628389-1629130-1629134-202710-2772,1610612748,"Bam Adebayo, Duncan Robinson, Kendrick Nunn, Jimmy Butler, Trevor Ariza","Adebayo, Robinson, Nunn, Butler, Ariza",1628389-1629130-1629134-202710-2772,MIA,12158.0,16,203.0,-24.0,401.0,400.0,30.0,14.0,38.0,801.0,71.0,100.0,16.0,20.0,5.0,6.0,29.0,69.0,14.0,33.0,15.0,34.0,1.0,3.0,2.0,2.0,42.0,109.0,1.0,4.0,2.0,7.0,114.0,202.0,57.0,143.0,52.0,451.0,475.0,18.0,24.0,2.0,7.0,10.0,52.0,7.0,12.0,4.0,9.0,10.0,36.0,124.0,104.0,162.0,9.0,24.0,109.0,42.0,14.0,3.0,62.0,54.0,116.0,39.0,15.0,39.0,14.0,9.0,286.0,18.0,24.0,79.0,61.0,6.0,146.0,42.0,188.0,4.0,31.0,25.0,6.0,52.0,7.0,39.0,23.0,1.0,13.0,3.0,1.0,75.0,6.0,7.0,39.0,75.0,6.0,1.0,4.0,68.0,1.0,2.0,6.0,64.0,11.0,1.0,2.0,31.0,3.0,2.0,14.0,2.0,2.0,10.0,4.0,16.0,11.0,399.0,36.0,30.0,1.0,0.543859649122807,0.6078431372549019,0.9473684210526315,0.3986013986013986,0.2857142857142857,0.4444444444444444,0.3986013986013986,0.5643564356435643,0.75,0.5833333333333334,0.5782608695652174,0.6774193548387096,0.6190476190476191,0.6084010840108401,0.7027027027027027,0.6923076923076923,0.4144927536231884,0.02097902097902098,0.06930693069306931,0.06,0.08695652173913043,0.06060606060606061,0.029411764705882353,0.01834862385321101,0.6933333333333334,1.0,0.7625,0.2727272727272727,0.8777777777777778,0.21176470588235294,0.8235294117647058,0.24277456647398843,0.3103448275862069,0.325,0.10526315789473684,0.16666666666666666,0.3684210526315789,0.7105263157894737,0.7407407407407407,0.9333333333333333,0.9242424242424242,0.75,0.025477707006369428,94.87086691890114,0.6875,15.54862842892768,14.8075,15.097256857855362,14.4625,0.2898550724637681,0.71,0.7553191489361702,0.5492957746478874,0.2,0.42028985507246375,0.4603174603174603,0.4827586206896552,0.09565217391304348,0.42424242424242425,0.45161290322580644,0.6428571428571429,0.09855072463768116,0.4411764705882353,0.45454545454545453,1.0,0.3159420289855073,0.3853211009174312,0.3925233644859813,0.9285714285714286,0.6451612903225806,0.8,0.25,0.0967741935483871,0.3333333333333333,1.0,0.12903225806451613,0.25,1.0,0.2857142857142857,0.8333333333333334,0.09523809523809523,1.0,0.3333333333333333,0.2857142857142857,0.7043478260869566,0.3853211009174312,0.5348130434782609,0.6398380952380952,0.5321119047619047,0.09264305177111716,0.13963963963963963,0.020689655172413793,0.11529933481152993,0.07982261640798226,6.356435643564357,25.52867132867133,0.07481296758104738,,,,,,,,,,,,,1610612748,2021,2020-21,True
1628389-1629130-1629134-202710-203482,1610612748,"Bam Adebayo, Duncan Robinson, Kendrick Nunn, Jimmy Butler, Kelly Olynyk","Adebayo, Robinson, Nunn, Butler, Olynyk",1628389-1629130-1629134-202710-203482,MIA,11876.0,17,198.0,-15.0,384.0,384.0,16.0,21.0,26.0,768.0,56.0,94.0,4.0,13.0,2.0,2.0,25.0,54.0,14.0,26.0,25.0,51.0,2.0,2.0,,3.0,38.0,110.0,2.0,4.0,1.0,3.0,95.0,174.0,63.0,161.0,49.0,428.0,443.0,7.0,17.0,4.0,6.0,4.0,30.0,2.0,3.0,1.0,6.0,7.0,14.0,108.0,82.0,168.0,21.0,6.0,110.0,38.0,10.0,1.0,54.0,56.0,110.0,34.0,22.0,34.0,13.0,7.0,276.0,11.0,20.0,64.0,84.0,8.0,156.0,32.0,188.0,6.0,22.0,20.0,2.0,24.0,12.0,14.0,32.0,4.0,10.0,4.0,5.0,56.0,5.0,2.0,40.0,70.0,,3.0,1.0,62.0,,5.0,7.0,59.0,8.0,,,29.0,1.0,3.0,20.0,,,15.0,5.0,20.0,11.0,398.0,14.0,16.0,3.0,0.5684210526315789,0.5869565217391305,0.8888888888888888,0.391304347826087,0.6666666666666666,0.16666666666666666,0.391304347826087,0.5459770114942529,0.4117647058823529,0.6666666666666666,0.5656716417910448,0.5652173913043478,0.3888888888888889,0.5944444444444444,0.6,0.5384615384615384,0.48059701492537316,0.006211180124223602,0.05747126436781609,0.0425531914893617,0.1111111111111111,,,0.00909090909090909,0.42857142857142855,1.0,0.7241379310344828,0.25316455696202533,0.810126582278481,0.1134020618556701,0.7589743589743589,0.17613636363636365,0.2894736842105263,0.27586206896551724,0.08333333333333333,0.1267605633802817,0.07692307692307693,0.5897435897435898,0.7692307692307693,0.84,0.8166666666666667,0.7894736842105263,0.03636363636363636,93.12226338834624,0.55,15.098958333333334,15.828125,14.7578125,15.260416666666666,0.28059701492537314,0.5957446808510638,0.6222222222222222,0.6071428571428571,0.16119402985074627,0.46296296296296297,0.5208333333333334,0.52,0.07761194029850746,0.5384615384615384,0.5384615384615384,0.5,0.15223880597014924,0.49019607843137253,0.49019607843137253,0.88,0.3283582089552239,0.34545454545454546,0.3486238532110092,0.8947368421052632,0.5652173913043478,0.3076923076923077,0.25,0.08695652173913043,1.0,0.5,0.17391304347826086,0.5,1.0,0.2222222222222222,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.7611940298507462,0.34545454545454546,0.536028656716418,0.614621875,0.5330222222222223,0.08403361344537816,0.14871794871794872,0.006172839506172839,0.07009345794392523,0.03271028037383177,6.147701149425288,25.203105590062112,0.041666666666666664,1.0,1.0,2.0,0.125,,,,,,,,,1610612748,2021,2020-21,True
1628389-1629130-1629639-202710-203482,1610612748,"Bam Adebayo, Duncan Robinson, Tyler Herro, Jimmy Butler, Kelly Olynyk","Adebayo, Robinson, Herro, Butler, Olynyk",1628389-1629130-1629639-202710-203482,MIA,5766.0,13,96.0,-34.0,198.0,198.0,31.0,39.0,19.0,396.0,23.0,40.0,5.0,8.0,2.0,3.0,18.0,49.0,7.0,18.0,6.0,16.0,1.0,1.0,,,22.0,60.0,,2.0,6.0,13.0,48.0,107.0,28.0,76.0,26.0,206.0,240.0,7.0,13.0,1.0,3.0,3.0,20.0,6.0,12.0,6.0,13.0,8.0,38.0,36.0,60.0,72.0,12.0,14.0,60.0,22.0,7.0,3.0,18.0,24.0,42.0,18.0,6.0,8.0,8.0,2.0,108.0,5.0,14.0,41.0,27.0,3.0,71.0,19.0,90.0,4.0,8.0,7.0,1.0,11.0,4.0,8.0,9.0,1.0,3.0,,1.0,20.0,2.0,4.0,20.0,35.0,1.0,,,29.0,1.0,2.0,2.0,33.0,3.0,,,15.0,,3.0,6.0,1.0,1.0,4.0,1.0,7.0,4.0,186.0,38.0,31.0,3.0,0.375,0.43902439024390244,0.8571428571428571,0.3684210526315789,0.3333333333333333,0.46153846153846156,0.3684210526315789,0.4485981308411215,0.5384615384615384,0.5,0.4918032786885246,0.53125,0.6,0.5202020202020202,0.5555555555555556,0.6333333333333333,0.41530054644808745,0.039473684210526314,0.06542056074766354,0.05,0.10204081632653061,,0.125,0.016666666666666666,0.55,1.0,0.675,0.23728813559322035,0.8723404255319149,0.10638297872340426,0.7816091954022989,0.1792452830188679,0.23529411764705882,0.2903225806451613,0.09090909090909091,0.13513513513513514,,0.375,0.7272727272727273,0.8,0.8529411764705882,0.9230769230769231,0.041666666666666664,98.89698231009366,0.5714285714285714,15.681818181818182,13.43939393939394,15.237373737373737,13.186868686868687,0.2185792349726776,0.575,0.6052631578947368,0.34782608695652173,0.2677595628415301,0.3673469387755102,0.4090909090909091,0.4444444444444444,0.09836065573770492,0.3888888888888889,0.3888888888888889,0.2857142857142857,0.08743169398907104,0.375,0.42857142857142855,1.0,0.32786885245901637,0.36666666666666664,0.3728813559322034,0.8181818181818182,0.5,0.625,,0.0625,1.0,1.0,0.125,,,0.12,0.6666666666666666,,,0.52,0.46153846153846156,0.6338797814207651,0.36666666666666664,0.4925696721311475,0.5618818181818181,0.474474,0.07692307692307693,0.12605042016806722,,0.0970873786407767,0.18446601941747573,7.562616822429907,25.817105263157895,0.15656565656565657,,,5.0,,1.0,,,,,,,,1610612748,2021,2020-21,True
1628389-1629130-1629216-1629639-2738,1610612748,"Bam Adebayo, Duncan Robinson, Gabe Vincent, Tyler Herro, Andre Iguodala","Adebayo, Robinson, Vincent, Herro, Iguodala",1628389-1629130-1629216-1629639-2738,MIA,5728.0,13,95.0,-14.0,179.0,177.0,15.0,25.0,25.0,356.0,25.0,48.0,8.0,15.0,1.0,2.0,17.0,40.0,8.0,11.0,4.0,14.0,,1.0,,,17.0,47.0,,,2.0,4.0,50.0,99.0,21.0,61.0,28.0,191.0,205.0,13.0,22.0,,1.0,3.0,29.0,3.0,6.0,2.0,4.0,5.0,17.0,58.0,42.0,57.0,6.0,10.0,47.0,17.0,12.0,,29.0,19.0,48.0,16.0,3.0,13.0,11.0,5.0,115.0,14.0,13.0,31.0,30.0,1.0,62.0,27.0,89.0,3.0,11.0,10.0,1.0,15.0,6.0,11.0,21.0,,4.0,2.0,2.0,36.0,2.0,3.0,18.0,49.0,2.0,4.0,6.0,37.0,,3.0,1.0,32.0,5.0,1.0,2.0,16.0,1.0,1.0,7.0,,,4.0,3.0,7.0,4.0,162.0,17.0,15.0,1.0,0.58,0.6444444444444445,0.9047619047619048,0.3442622950819672,,0.5,0.3442622950819672,0.5050505050505051,0.5909090909090909,0.5,0.509375,0.5652173913043478,0.6,0.5494186046511628,0.6041666666666666,0.6538461538461539,0.38125,,0.12121212121212122,0.10416666666666667,0.175,,,,0.4166666666666667,1.0,0.7317073170731707,0.2765957446808511,0.7209302325581395,0.358974358974359,0.7261904761904762,0.313953488372093,0.3181818181818182,0.2727272727272727,,0.3103448275862069,0.5,0.6428571428571429,0.7894736842105263,0.75,0.7714285714285715,0.5,0.04,89.4972067039106,0.5714285714285714,16.614525139664803,15.559322033898304,15.782122905027933,14.779661016949152,0.3,0.5208333333333334,0.5813953488372093,0.52,0.25,0.425,0.5151515151515151,0.6470588235294118,0.06875,0.7272727272727273,0.7272727272727273,0.625,0.0875,0.2857142857142857,0.2857142857142857,0.75,0.29375,0.3617021276595745,0.3617021276595745,0.9411764705882353,0.6521739130434783,0.5333333333333333,0.25,0.043478260869565216,,,,,,0.2,0.5,,,0.4,0.5,0.68125,0.3617021276595745,0.4997109375,0.5311692307692307,0.417415,0.09941520467836257,0.14545454545454545,0.01639344262295082,0.1518324607329843,0.08900523560209424,6.136363636363637,25.562295081967214,0.08379888268156424,,,1.0,,,1.0,,,,,,,1610612748,2021,2020-21,True
1628389-1629130-1629639-202710-2738,1610612748,"Bam Adebayo, Duncan Robinson, Tyler Herro, Jimmy Butler, Andre Iguodala","Adebayo, Robinson, Herro, Butler, Iguodala",1628389-1629130-1629639-202710-2738,MIA,4618.0,20,77.0,-8.0,152.0,151.0,29.0,53.0,13.0,303.0,26.0,36.0,5.0,5.0,5.0,7.0,12.0,32.0,6.0,11.0,5.0,18.0,,1.0,,3.0,14.0,39.0,2.0,3.0,2.0,5.0,44.0,79.0,19.0,57.0,15.0,160.0,168.0,6.0,8.0,2.0,4.0,,18.0,9.0,15.0,2.0,8.0,8.0,32.0,42.0,46.0,42.0,15.0,8.0,39.0,14.0,7.0,1.0,21.0,14.0,35.0,9.0,5.0,10.0,7.0,4.0,84.0,7.0,6.0,27.0,20.0,3.0,50.0,13.0,63.0,4.0,12.0,9.0,3.0,13.0,2.0,8.0,8.0,,5.0,1.0,2.0,21.0,2.0,2.0,9.0,35.0,2.0,5.0,,30.0,1.0,2.0,3.0,16.0,4.0,,,7.0,,3.0,4.0,,,,3.0,4.0,4.0,142.0,26.0,26.0,,0.4772727272727273,0.525,0.7368421052631579,0.3333333333333333,0.5,0.25,0.3333333333333333,0.5569620253164557,0.75,0.6,0.5330882352941176,0.75,0.5217391304347826,0.5633802816901409,0.75,0.5925925925925926,0.41911764705882354,0.017543859649122806,0.08860759493670886,0.05555555555555555,0.125,0.09090909090909091,,0.02564102564102564,0.6190476190476191,1.0,0.7692307692307693,0.17647058823529413,0.7941176470588235,0.18421052631578946,0.7833333333333333,0.18055555555555555,0.4,0.1,,0.16,0.23076923076923078,0.42857142857142855,0.8461538461538461,1.0,0.9166666666666666,0.5,0.06153846153846154,94.48245993936769,1.0,15.368421052631579,15.112582781456954,14.717105263157896,14.57615894039735,0.2647058823529412,0.7222222222222222,0.7647058823529411,0.38461538461538464,0.23529411764705882,0.375,0.42857142857142855,0.5833333333333334,0.08088235294117647,0.5454545454545454,0.6,0.6666666666666666,0.1323529411764706,0.2777777777777778,0.2777777777777778,1.0,0.2867647058823529,0.358974358974359,0.3684210526315789,0.6428571428571429,0.4166666666666667,1.0,0.2,0.08333333333333333,,,0.25,0.6666666666666666,1.0,0.30434782608695654,0.7142857142857143,0.13043478260869565,,0.21739130434782608,0.4,0.6838235294117647,0.358974358974359,0.5050908088235294,0.49789375,0.49810000000000004,0.050359712230215826,0.08536585365853659,,0.1125,0.2,6.818987341772153,25.601754385964913,0.19078947368421054,,,4.0,,1.0,,1.0,,,,,,1610612748,2021,2020-21,True
1628389-1629130-201609-202710-2772,1610612748,"Bam Adebayo, Duncan Robinson, Goran Dragic, Jimmy Butler, Trevor Ariza","Adebayo, Robinson, Dragic, Butler, Ariza",1628389-1629130-201609-202710-2772,MIA,3635.0,11,61.0,-11.0,118.0,121.0,22.0,17.0,14.0,239.0,24.0,35.0,5.0,5.0,4.0,4.0,8.0,14.0,3.0,10.0,2.0,10.0,,,,1.0,11.0,33.0,2.0,5.0,2.0,5.0,35.0,59.0,13.0,43.0,19.0,128.0,139.0,5.0,6.0,2.0,5.0,1.0,17.0,6.0,9.0,2.0,6.0,6.0,24.0,38.0,32.0,36.0,3.0,6.0,33.0,11.0,3.0,,19.0,12.0,31.0,10.0,2.0,12.0,6.0,1.0,74.0,9.0,6.0,24.0,13.0,3.0,40.0,15.0,55.0,,10.0,6.0,4.0,10.0,4.0,7.0,10.0,1.0,3.0,,,20.0,1.0,3.0,14.0,27.0,1.0,1.0,2.0,21.0,,3.0,1.0,28.0,2.0,,2.0,10.0,,4.0,4.0,,,4.0,,4.0,3.0,111.0,22.0,21.0,3.0,0.5428571428571428,0.59375,0.9230769230769231,0.3023255813953488,0.4,0.3333333333333333,0.3023255813953488,0.5932203389830508,0.8333333333333334,0.6666666666666666,0.5343137254901961,0.7272727272727273,0.6,0.5526315789473685,0.7083333333333334,0.6,0.4215686274509804,,0.05084745762711865,0.05714285714285714,,0.1,,,0.5,1.0,0.8125,0.25,0.9230769230769231,0.3,0.8809523809523809,0.2777777777777778,0.36363636363636365,0.16666666666666666,0.14285714285714285,0.2727272727272727,0.375,0.6666666666666666,1.0,1.0,1.0,0.7142857142857143,,94.67950481430536,0.75,15.610169491525424,14.818181818181818,15.016949152542374,14.727272727272727,0.3431372549019608,0.6857142857142857,0.7272727272727273,0.5,0.13725490196078433,0.5714285714285714,0.5714285714285714,0.75,0.09803921568627451,0.3,0.3333333333333333,0.3333333333333333,0.09803921568627451,0.2,0.2,1.0,0.3235294117647059,0.3333333333333333,0.3333333333333333,0.9090909090909091,0.45454545454545453,1.0,,,,,0.45454545454545453,0.4,1.0,0.26666666666666666,1.0,0.06666666666666667,,0.3333333333333333,0.4,0.7647058823529411,0.3333333333333333,0.5364225490196078,0.5601071428571428,0.49853666666666663,0.09090909090909091,0.14925373134328357,,0.1328125,0.1875,5.944067796610169,25.325581395348838,0.1864406779661017,,1.0,1.0,,,,,,,,,,1610612748,2021,2020-21,True
1629130-1629134-1629644-202710-203482,1610612748,"Duncan Robinson, Kendrick Nunn, KZ Okpala, Jimmy Butler, Kelly Olynyk","Robinson, Nunn, Okpala, Butler, Olynyk",1629130-1629134-1629644-202710-203482,MIA,3416.0,7,57.0,-2.0,111.0,113.0,8.0,6.0,11.0,224.0,18.0,27.0,3.0,6.0,1.0,1.0,6.0,18.0,2.0,4.0,6.0,9.0,,,,,13.0,35.0,,4.0,,3.0,26.0,49.0,19.0,44.0,16.0,125.0,127.0,3.0,6.0,,4.0,2.0,8.0,3.0,3.0,,3.0,1.0,7.0,30.0,22.0,48.0,9.0,6.0,35.0,13.0,4.0,,15.0,16.0,31.0,10.0,6.0,8.0,5.0,2.0,78.0,4.0,10.0,32.0,15.0,1.0,48.0,14.0,62.0,2.0,4.0,2.0,2.0,16.0,4.0,4.0,10.0,,12.0,1.0,,26.0,2.0,2.0,12.0,20.0,2.0,,2.0,22.0,1.0,1.0,1.0,20.0,4.0,,1.0,9.0,1.0,1.0,2.0,,,2.0,,2.0,1.0,117.0,7.0,8.0,1.0,0.5769230769230769,0.6521739130434783,0.8421052631578947,0.4318181818181818,,,0.4318181818181818,0.5306122448979592,0.5,1.0,0.5860215053763441,0.3,0.5,0.625,0.36363636363636365,0.5,0.4731182795698925,,0.08163265306122448,0.07407407407407407,0.1111111111111111,,,,0.6153846153846154,1.0,0.8333333333333334,0.43478260869565216,0.8205128205128205,0.16,0.8245614035087719,0.2916666666666667,0.5555555555555556,0.4166666666666667,,0.13636363636363635,0.3333333333333333,0.7777777777777778,0.875,1.0,0.7931034482758621,0.9,0.045454545454545456,94.42622950819673,0.5,15.513513513513514,14.991150442477876,14.90990990990991,14.610619469026549,0.2903225806451613,0.6666666666666666,0.72,0.4444444444444444,0.1935483870967742,0.3333333333333333,0.375,0.8333333333333334,0.043010752688172046,0.5,0.5,1.0,0.0967741935483871,0.6666666666666666,0.6666666666666666,1.0,0.3763440860215054,0.37142857142857144,0.37142857142857144,0.7692307692307693,0.6,0.5,,,,,0.4,,,0.16666666666666666,1.0,,,0.5,,0.7634408602150538,0.37142857142857144,0.5379677419354839,0.56735,0.4859,0.10101010101010101,0.16666666666666666,0.022222222222222223,0.064,0.056,5.457142857142856,24.970454545454547,0.07207207207207207,,,,,,,,1.0,,,,,1610612748,2021,2020-21,True
1628389-1629130-202710-203506-2772,1610612748,"Bam Adebayo, Duncan Robinson, Jimmy Butler, Victor Oladipo, Trevor Ariza","Adebayo, Robinson, Butler, Oladipo, Ariza",1628389-1629130-202710-203506-2772,MIA,3029.0,4,50.0,-15.0,108.0,107.0,,11.0,11.0,215.0,18.0,27.0,2.0,5.0,,,6.0,11.0,5.0,10.0,2.0,6.0,,3.0,,,8.0,31.0,,1.0,,,29.0,48.0,10.0,37.0,16.0,104.0,119.0,3.0,7.0,,4.0,1.0,7.0,,,,,,,32.0,26.0,27.0,3.0,6.0,31.0,8.0,3.0,,16.0,9.0,25.0,7.0,2.0,10.0,4.0,2.0,59.0,6.0,5.0,17.0,18.0,3.0,38.0,11.0,49.0,1.0,12.0,9.0,3.0,15.0,3.0,15.0,13.0,4.0,,1.0,1.0,28.0,,,13.0,25.0,2.0,2.0,,16.0,1.0,,,17.0,2.0,,,8.0,1.0,,2.0,1.0,1.0,,1.0,3.0,2.0,97.0,,,,0.5517241379310345,0.6153846153846154,0.9,0.2702702702702703,,,0.2702702702702703,0.6041666666666666,0.42857142857142855,,0.5176470588235295,0.2727272727272727,,0.5652173913043478,0.3181818181818182,,0.43529411764705883,,0.0625,0.037037037037037035,0.09090909090909091,0.1,,,0.5357142857142857,1.0,0.8571428571428571,0.2631578947368421,0.7727272727272727,0.2222222222222222,0.813953488372093,0.2391304347826087,0.2222222222222222,0.4,0.2,0.2608695652173913,,0.75,0.8,1.0,0.9090909090909091,0.6363636363636364,0.023255813953488372,102.21195113898976,0.6666666666666666,14.194444444444445,13.981308411214954,13.824074074074074,13.672897196261681,0.3176470588235294,0.6666666666666666,0.6923076923076923,0.5555555555555556,0.12941176470588237,0.5454545454545454,0.6,0.6666666666666666,0.11764705882352941,0.5,0.5555555555555556,0.4,0.07058823529411765,0.3333333333333333,0.3333333333333333,1.0,0.36470588235294116,0.25806451612903225,0.25806451612903225,0.875,0.45454545454545453,0.4,,0.2727272727272727,,,0.09090909090909091,,,,,,,,,0.7529411764705882,0.25806451612903225,0.5348358823529412,0.62897,,0.08791208791208792,0.14814814814814814,,0.0673076923076923,,6.535416666666666,25.772972972972973,,,,,,1.0,,1.0,1.0,,,,,1610612748,2021,2020-21,True
1628389-1629130-1629134-201609-2738,1610612748,"Bam Adebayo, Duncan Robinson, Kendrick Nunn, Goran Dragic, Andre Iguodala","Adebayo, Robinson, Nunn, Dragic, Iguodala",1628389-1629130-1629134-201609-2738,MIA,2881.0,12,48.0,-8.0,100.0,104.0,27.0,39.0,10.0,204.0,16.0,28.0,2.0,7.0,5.0,7.0,7.0,17.0,6.0,10.0,4.0,12.0,,2.0,1.0,3.0,8.0,21.0,,,2.0,5.0,29.0,55.0,12.0,33.0,18.0,112.0,120.0,3.0,9.0,,2.0,2.0,8.0,6.0,12.0,3.0,8.0,12.0,33.0,34.0,24.0,30.0,6.0,4.0,21.0,8.0,3.0,1.0,17.0,10.0,27.0,6.0,4.0,8.0,6.0,3.0,64.0,5.0,7.0,19.0,16.0,,35.0,12.0,47.0,,9.0,6.0,3.0,6.0,4.0,3.0,7.0,2.0,3.0,,1.0,13.0,,2.0,10.0,23.0,,1.0,,22.0,1.0,2.0,2.0,25.0,,1.0,,7.0,1.0,5.0,2.0,,,2.0,,2.0,,104.0,31.0,26.0,3.0,0.5862068965517241,0.6296296296296297,0.8333333333333334,0.36363636363636365,,0.375,0.36363636363636365,0.5272727272727272,0.3333333333333333,0.5,0.5340909090909091,0.2727272727272727,0.525,0.56,0.3333333333333333,0.5689655172413793,0.375,0.030303030303030304,0.05454545454545454,0.10714285714285714,,,0.08333333333333333,,0.46153846153846156,,0.7272727272727273,0.2692307692307692,0.8636363636363636,0.25,0.7954545454545454,0.2608695652173913,0.25,0.4,,0.25,0.25,0.6666666666666666,0.8,0.8,1.0,0.7272727272727273,,101.96459562651857,,14.57,13.692307692307692,14.03,13.182692307692308,0.3181818181818182,0.5714285714285714,0.64,0.5,0.19318181818181818,0.4117647058823529,0.4117647058823529,0.8571428571428571,0.11363636363636363,0.6,0.6,0.5,0.13636363636363635,0.3333333333333333,0.36363636363636365,1.0,0.23863636363636365,0.38095238095238093,0.38095238095238093,0.75,0.6363636363636364,0.2857142857142857,,0.18181818181818182,,,,,,0.35,0.7142857142857143,0.15,0.3333333333333333,0.25,0.4,0.6931818181818182,0.38095238095238093,0.5253590909090909,0.6176166666666667,0.52889,0.08421052631578947,0.11290322580645161,0.030303030303030304,0.07142857142857142,0.29464285714285715,6.407272727272727,25.021212121212123,0.27,,,4.0,,,,,,,,,,1610612748,2021,2020-21,True
