EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,PenaltyAtRimFGA,PenaltyFG2A,ShortMidRangeAssists,OffTwoPtRebounds,OffRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,PenaltyOffPossExcludingTakeFouls,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,ShortMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyShotQualityAvg,PenaltyOffPossPct,LongMidRangeFGA,SecondChanceFG2A,DefThreePtRebounds,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,DefThreePtReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,SecondChanceShotQualityAvg,LongMidRangeFGM,SecondChanceArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG3A,SecondChancePoints,PtsUnassisted3s,Fg2aBlocked,LongMidRangeAssists,OffThreePtRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Corner3FGA,LostBallSteals,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,OffCorner3ReboundPct,Corner3Frequency,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,Offensive Fouls,PenaltyPointsExcludingTakeFouls,PenaltyFg3Pct,PenaltyEfgPct,PenaltyTsPct,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyPointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LostBallTurnovers,DefensiveGoaltends,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,Loose Ball Fouls Drawn,SecondChanceFtPoints,PenaltyFtPoints,Corner3FGM,PenaltyCorner3FGA,PenaltyFG2M,PtsPutbacks,Corner3Assists,SelfOReb,Loose Ball Fouls,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,OffLongMidRangeReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyAtRimFGM,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,FTOffRebounds,LostBallOutOfBoundsTurnovers,NonShootingPenaltyNonTakeFouls,OffFTReboundPct,FTDefRebounds,DefFTReboundPct,PenaltyCorner3FGM,HeaveMakes,HeaveAttempts,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceFG3M,Blocked3s,BlockedArc3,BlockedLongMidRange,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Travels,Charge Fouls,Charge Fouls Drawn,OffensiveGoaltends,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,Fg3aBlocked,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,3SecondViolations,team_id,year,season,team_vs
101108-1626163-1628969-1629661-203109,1610612756,"Chris Paul, Frank Kaminsky, Mikal Bridges, Cameron Johnson, Jae Crowder","Paul, Kaminsky, Bridges, Johnson, Crowder",101108-1626163-1628969-1629661-203109,PHX,13.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,True
101108-1626164-1626166-1628470-1629028,1610612756,"Chris Paul, Devin Booker, Cameron Payne, Torrey Craig, Deandre Ayton","Paul, Booker, Payne, Craig, Ayton",101108-1626164-1626166-1628470-1629028,PHX,48.0,1,1.0,-5.0,1.0,2.0,3.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,90.0,13.0,17.5,13.0,17.5,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,True
101108-1626164-1626166-1628470-1629661,1610612756,"Chris Paul, Devin Booker, Cameron Payne, Torrey Craig, Cameron Johnson","Paul, Booker, Payne, Craig, Johnson",101108-1626164-1626166-1628470-1629661,PHX,14.0,1,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.85714285714286,,14.0,,14.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,True
101108-1626164-1626166-1629028-1629661,1610612756,"Chris Paul, Devin Booker, Cameron Payne, Deandre Ayton, Cameron Johnson","Paul, Booker, Payne, Ayton, Johnson",101108-1626164-1626166-1629028-1629661,PHX,156.0,2,3.0,-3.0,3.0,5.0,8.0,,1.0,1.0,2.0,,1.0,1.0,3.0,,1.0,2.0,5.0,2.0,,,1.0,,1.0,,1.0,,,2.0,1.0,1.0,2.0,,,,2.0,2.0,1.0,1.0,,,,0.3333333333333333,0.25,0.25,0.25,1.0,1.0,1.0,73.84615384615384,27.666666666666668,14.6,27.666666666666668,14.6,0.25,,,,0.5,0.5,0.5,0.25,,,,0.5,,0.4392625,6.8,25.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,0.5,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,True
101108-1626164-1626166-1629661-203109,1610612756,"Chris Paul, Devin Booker, Cameron Payne, Cameron Johnson, Jae Crowder","Paul, Booker, Payne, Johnson, Crowder",101108-1626164-1626166-1629661-203109,PHX,15.0,1,,,1.0,1.0,2.0,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,192.0,2.0,13.0,2.0,13.0,,,,,,,,1.0,,,,1.0,,0.2604,,27.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,0.2604,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,True
101108-1626164-1627846-1629028-1629661,1610612756,"Chris Paul, Devin Booker, Abdel Nader, Deandre Ayton, Cameron Johnson","Paul, Booker, Nader, Ayton, Johnson",101108-1626164-1627846-1629028-1629661,PHX,144.0,2,2.0,-1.0,4.0,4.0,8.0,,,,1.0,,1.0,,1.0,,2.0,1.0,2.0,,,,1.0,,,,,,,,,1.0,2.0,,,,,,,,,,,,,0.1,0.6666666666666666,,0.5,,80.0,18.75,17.25,18.25,17.25,,,,,0.3333333333333333,,,0.3333333333333333,,,,0.6666666666666666,,0.5041166666666667,6.0,25.0,2.0,2.0,1.0,,,,,1.0,,,,,,2.0,,,0.3333333333333333,,,,0.4842,0.5,,,1.0,,,,,1.0,,,,,,,,,1.0,,,1.0,,,,1.0,,,3.0,4.0,2.0,,,0.5,,,0.5,1.0,1.0,,,,,0.4,0.6666666666666666,1.0,1.0,,,,,0.3333333333333333,,1.0,,1.0,1.0,,1.0,,,0.16666666666666666,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,True
101108-1626164-1628470-1628969-1629028,1610612756,"Chris Paul, Devin Booker, Torrey Craig, Mikal Bridges, Deandre Ayton","Paul, Booker, Craig, Bridges, Ayton",101108-1626164-1628470-1628969-1629028,PHX,951.0,6,16.0,-13.0,33.0,30.0,63.0,4.0,9.0,1.0,6.0,1.0,6.0,6.0,19.0,3.0,11.0,27.0,40.0,6.0,6.0,6.0,6.0,1.0,3.0,2.0,5.0,,2.0,12.0,4.0,8.0,11.0,2.0,1.0,2.0,4.0,25.0,0.5,0.6,0.6666666666666666,0.2727272727272727,0.2727272727272727,0.3157894736842105,0.35,0.3939393939393939,0.36666666666666664,0.4444444444444444,0.6153846153846154,0.5,95.39432176656152,16.606060606060606,13.433333333333334,15.878787878787879,12.9,0.3,0.4444444444444444,0.5714285714285714,0.5,0.2,0.16666666666666666,0.16666666666666666,0.2,0.16666666666666666,0.16666666666666666,,0.6666666666666666,0.16666666666666666,0.5031599999999999,7.3999999999999995,24.863636363636363,9.0,,4.0,1.0,4.0,1.0,3.0,3.0,2.0,1.0,2.0,,,9.0,1.0,0.23076923076923078,0.14285714285714285,0.4,1.0,0.125,0.48188125,0.2727272727272727,4.0,3.0,4.0,1.0,,1.0,1.0,1.0,0.3333333333333333,0.5,,1.0,0.13333333333333333,0.4953,1.0,1.0,6.0,1.0,1.0,2.0,3.0,2.0,,,,,8.0,8.0,2.0,0.3333333333333333,0.25,0.25,0.10526315789473684,0.2222222222222222,,,1.0,0.25,0.25,,0.25,0.06451612903225806,0.1,0.07407407407407407,5.0,1.0,,1.0,,0.16666666666666666,,3.0,,4.0,8.0,,8.0,,0.25,0.35,0.375,,0.2962962962962963,1.0,1.0,1.0,,0.25,1.0,,,,,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,0.5,0.3333333333333333,0.05263157894736842,0.4,0.4,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,True
101108-1626164-1628470-1628969-1629661,1610612756,"Chris Paul, Devin Booker, Torrey Craig, Mikal Bridges, Cameron Johnson","Paul, Booker, Craig, Bridges, Johnson",101108-1626164-1628470-1628969-1629661,PHX,136.0,2,2.0,2.0,4.0,4.0,8.0,1.0,1.0,,,1.0,3.0,1.0,1.0,1.0,3.0,7.0,5.0,2.0,,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,,,,1.0,5.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.625,0.7,0.75,1.0,1.0,1.0,84.70588235294117,15.25,18.75,14.5,18.75,0.25,1.0,1.0,1.0,,,,0.75,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.50415,2.6,27.099999999999998,2.0,2.0,1.0,1.0,1.0,,,1.0,,,,,,2.0,,,0.5,,,0.3333333333333333,0.5146000000000001,0.5,,1.0,,,,,,,,,,,,,,,2.0,1.0,,2.0,,,,1.0,,,1.0,2.0,1.0,1.0,1.0,1.0,,,0.5,0.5,,,,,,0.2,0.5,0.2857142857142857,,,,,,,1.0,2.0,1.0,2.0,5.0,,5.0,0.5,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.5,0.7142857142857143,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,True
101108-1626164-1628470-1628969-203109,1610612756,"Chris Paul, Devin Booker, Torrey Craig, Mikal Bridges, Jae Crowder","Paul, Booker, Craig, Bridges, Crowder",101108-1626164-1628470-1628969-203109,PHX,281.0,3,5.0,-3.0,12.0,10.0,22.0,4.0,4.0,,1.0,,2.0,4.0,6.0,,3.0,11.0,14.0,6.0,2.0,,2.0,,3.0,,3.0,,3.0,6.0,,2.0,4.0,,,,2.0,8.0,0.75,1.0,,,,0.6666666666666666,0.4444444444444444,0.5,0.3333333333333333,,0.6666666666666666,,112.74021352313167,11.333333333333334,14.5,11.333333333333334,13.1,0.4444444444444444,1.0,1.0,0.75,0.1111111111111111,,,0.2222222222222222,,,,0.7777777777777778,,0.5209277777777778,4.883333333333334,24.3,10.0,4.0,2.0,4.0,5.0,,1.0,2.0,1.0,,2.0,1.0,,10.0,0.5,0.5,0.2,,,0.5,0.54200625,0.8333333333333334,1.0,1.0,2.0,,,,,0.6666666666666666,,,1.0,,0.1111111111111111,0.6005,,,3.0,1.0,,3.0,,,,,,1.0,3.0,5.0,2.0,1.0,1.0,1.5,,,,,,,,,,0.2,0.2857142857142857,0.2727272727272727,1.0,,,1.0,,0.1111111111111111,,2.0,,3.0,11.0,,11.0,,0.5,0.55,0.25,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,3.0,,1.0,4.0,2.0,,,,,1.0,,1.0,0.8,1.0,,,,,0.125,4.0,,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,True
101108-1626164-1628470-1628969-203967,1610612756,"Chris Paul, Devin Booker, Torrey Craig, Mikal Bridges, Dario Saric","Paul, Booker, Craig, Bridges, Saric",101108-1626164-1628470-1628969-203967,PHX,356.0,4,6.0,,11.0,10.0,21.0,1.0,3.0,2.0,2.0,,2.0,3.0,6.0,,4.0,8.0,8.0,4.0,2.0,,2.0,,2.0,,2.0,,1.0,4.0,3.0,5.0,6.0,2.0,1.0,,1.0,8.0,0.6666666666666666,0.6666666666666666,,,,0.5,0.3,0.36363636363636365,0.4,0.75,0.7142857142857143,1.0,84.9438202247191,15.636363636363637,18.4,15.636363636363637,18.0,0.3,0.3333333333333333,0.5,1.0,0.2,1.0,1.0,0.2,,,,0.7,,0.5163599999999999,8.316666666666666,24.9,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,,,,0.5,0.3333333333333333,0.14285714285714285,0.5,0.5,,,,1.0,,2.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,1.0,1.0,0.1,,,,2.0,,,,,1.0,,,,1.0,2.0,3.0,2.0,,,,0.16666666666666666,0.3333333333333333,,,0.5,,,,,0.18181818181818182,0.2857142857142857,,2.0,1.0,,1.0,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,True
101108-1626164-1628470-1629028-1629661,1610612756,"Chris Paul, Devin Booker, Torrey Craig, Deandre Ayton, Cameron Johnson","Paul, Booker, Craig, Ayton, Johnson",101108-1626164-1628470-1629028-1629661,PHX,389.0,4,6.0,11.0,13.0,13.0,26.0,4.0,4.0,2.0,4.0,2.0,3.0,6.0,8.0,2.0,4.0,22.0,11.0,4.0,8.0,6.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,10.0,5.0,6.0,7.0,1.0,1.0,1.0,4.0,20.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.75,0.75,0.7857142857142857,0.3333333333333333,0.7142857142857143,0.7142857142857143,,96.24678663239075,14.538461538461538,15.384615384615385,13.923076923076923,15.0,0.3333333333333333,1.0,1.0,0.5,0.3333333333333333,0.5,0.5,0.25,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.5399958333333333,5.3875,24.725,6.0,10.0,1.0,3.0,3.0,,,1.0,,,,,,6.0,,,0.25,,,0.6,0.59371,0.46153846153846156,,1.0,,,,,,,0.5,1.0,,,,,,,4.0,1.0,,2.0,,,,1.0,,,3.0,4.0,1.0,1.0,1.0,1.0,,,0.5,,,,,,,0.07692307692307693,0.1111111111111111,0.09090909090909091,1.0,,,,1.0,0.08333333333333333,2.0,2.0,2.0,2.0,14.0,,14.0,1.0,1.2,1.1666666666666667,0.4,1.0,0.6363636363636364,,,,,,,,,,,2.0,,,3.0,,,,1.0,,1.0,,1.0,1.0,,,,,,,3.0,,1.0,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,True
101108-1626164-1628470-1629028-203109,1610612756,"Chris Paul, Devin Booker, Torrey Craig, Deandre Ayton, Jae Crowder","Paul, Booker, Craig, Ayton, Crowder",101108-1626164-1628470-1629028-203109,PHX,667.0,2,11.0,-5.0,20.0,19.0,39.0,1.0,2.0,1.0,2.0,4.0,11.0,3.0,5.0,4.0,13.0,22.0,27.0,2.0,4.0,9.0,11.0,4.0,1.0,3.0,4.0,3.0,1.0,11.0,3.0,6.0,7.0,1.0,1.0,1.0,1.0,22.0,0.3333333333333333,0.3333333333333333,0.75,0.3076923076923077,0.3076923076923077,0.6,0.5,0.55,0.7222222222222222,0.6,0.5,0.3333333333333333,84.19790104947526,14.8,19.526315789473685,14.25,18.63157894736842,0.1111111111111111,0.5,0.5,1.0,0.1111111111111111,0.5,1.0,0.6111111111111112,0.36363636363636365,0.36363636363636365,0.75,0.8333333333333334,0.36363636363636365,0.49981388888888895,7.4,26.0,2.0,2.0,1.0,,,,,1.0,1.0,1.0,1.0,,,2.0,1.0,,0.09090909090909091,,,,0.441675,0.1,1.0,1.0,2.0,,,,,0.4,,1.0,,,0.05555555555555555,,1.0,,4.0,,,,3.0,1.0,,1.0,,,3.0,5.0,3.0,,,,0.2,,0.1111111111111111,,0.4,1.0,1.0,,,0.15,0.42857142857142855,,2.0,,,1.0,0.5,0.1111111111111111,,2.0,,2.0,,,,,,,1.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,True
101108-1626164-1628470-1629661-203109,1610612756,"Chris Paul, Devin Booker, Torrey Craig, Cameron Johnson, Jae Crowder","Paul, Booker, Craig, Johnson, Crowder",101108-1626164-1628470-1629661-203109,PHX,285.0,1,5.0,,8.0,8.0,16.0,4.0,4.0,,1.0,1.0,3.0,4.0,6.0,1.0,3.0,12.0,12.0,4.0,4.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,4.0,,,1.0,1.0,12.0,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6111111111111112,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,,80.84210526315789,18.625,17.0,18.0,16.625,0.4444444444444444,1.0,1.0,0.5,0.1111111111111111,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.7777777777777778,0.3333333333333333,0.5505833333333334,5.75,27.900000000000002,1.0,1.0,,,,,1.0,2.0,,,,,,1.0,,0.5,0.5,,,,,0.125,1.0,,1.0,,,,,0.5,1.0,,,,0.1111111111111111,0.53955,,1.0,1.0,,1.0,,,,,1.0,,,2.0,1.0,1.0,,,,,,0.5,0.5,0.5,,,,1.0,0.1111111111111111,0.16666666666666666,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,True
101108-1626164-1628470-1629661-203967,1610612756,"Chris Paul, Devin Booker, Torrey Craig, Cameron Johnson, Dario Saric","Paul, Booker, Craig, Johnson, Saric",101108-1626164-1628470-1629661-203967,PHX,631.0,4,11.0,-2.0,21.0,20.0,41.0,4.0,5.0,,1.0,2.0,4.0,4.0,8.0,5.0,8.0,25.0,27.0,4.0,4.0,12.0,2.0,1.0,2.0,4.0,6.0,2.0,2.0,16.0,5.0,7.0,7.0,1.0,,3.0,6.0,25.0,0.5,0.5,0.8,0.625,0.5714285714285714,0.5,0.71875,0.78125,0.5,0.8333333333333334,0.7,,93.56576862123613,16.428571428571427,14.3,16.428571428571427,14.15,0.3125,0.8,0.8,0.5,0.0625,,,0.25,0.5,0.5,1.0,0.8125,0.5,0.5407766666666666,6.675,27.2875,4.0,3.0,,,,,,,3.0,2.0,5.0,,1.0,4.0,0.6,,,,,,0.5388,0.19047619047619047,2.0,,2.0,,,,,0.5,1.0,0.6666666666666666,,,0.125,,,,2.0,,,,3.0,1.0,,,1.0,2.0,6.0,2.0,1.0,,,,0.125,,,,0.6666666666666666,,,,,0.125,0.125,,4.0,1.0,1.0,1.0,,0.25,1.0,2.0,2.0,3.0,6.0,1.0,6.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.5,0.24,,,1.0,,,,1.0,,,,,3.0,1.0,,,2.0,,,,,,,,,,0.75,0.75,0.6666666666666666,0.3333333333333333,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,True
101108-1626164-1628470-203109-203967,1610612756,"Chris Paul, Devin Booker, Torrey Craig, Jae Crowder, Dario Saric","Paul, Booker, Craig, Crowder, Saric",101108-1626164-1628470-203109-203967,PHX,57.0,1,1.0,-3.0,2.0,2.0,4.0,,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,101.05263157894737,8.0,20.5,8.0,14.0,,,,,,,,,,,,1.0,,0.5415,,24.8,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,True
101108-1626164-1628969-1629028-1629661,1610612756,"Chris Paul, Devin Booker, Mikal Bridges, Deandre Ayton, Cameron Johnson","Paul, Booker, Bridges, Ayton, Johnson",101108-1626164-1628969-1629028-1629661,PHX,2068.0,14,34.0,9.0,66.0,61.0,127.0,16.0,26.0,7.0,12.0,5.0,24.0,24.0,39.0,6.0,25.0,74.0,65.0,14.0,34.0,18.0,24.0,5.0,7.0,6.0,13.0,5.0,6.0,32.0,14.0,24.0,34.0,8.0,4.0,5.0,15.0,59.0,0.2916666666666667,0.35,1.0,0.24,0.24,0.6153846153846154,0.515625,0.5285714285714286,0.390625,0.7,0.7096774193548387,0.5,88.43326885880077,14.318181818181818,18.40983606557377,13.303030303030303,17.40983606557377,0.40625,0.6153846153846154,0.7272727272727273,0.375,0.1875,0.5833333333333334,0.5833333333333334,0.375,0.20833333333333334,0.20833333333333334,1.0,0.796875,0.20833333333333334,0.53211171875,4.551282051282051,25.848000000000003,15.0,5.0,12.0,2.0,4.0,1.0,6.0,10.0,3.0,1.0,5.0,1.0,1.0,15.0,0.6,0.42857142857142855,0.30303030303030304,0.4444444444444444,0.14285714285714285,0.18181818181818182,0.4913863636363636,0.22727272727272727,1.0,8.0,8.0,4.0,2.0,5.0,2.0,0.7272727272727273,1.0,0.6,1.0,0.4,0.015625,0.6352666666666666,1.0,2.0,8.0,5.0,2.0,15.0,,4.0,,4.0,1.0,2.0,10.0,13.0,6.0,0.625,0.65,0.6818181818181818,0.10256410256410256,0.15384615384615385,0.21052631578947367,0.21052631578947367,0.7,1.0,1.0,,0.2,0.08695652173913043,0.13636363636363635,0.20270270270270271,1.0,4.0,,1.0,,0.015625,3.0,6.0,4.0,7.0,21.0,1.0,21.0,0.5714285714285714,0.8181818181818182,0.75,0.5454545454545454,0.5,0.28378378378378377,5.0,7.0,2.0,,0.7,0.7142857142857143,,0.4,,2.0,3.0,1.0,1.0,3.0,8.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.75,,0.034482758620689655,1.0,1.0,1.0,0.09090909090909091,2.0,0.2,1.0,,,,,2.0,1.0,1.0,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,True
