EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,FG2M,FG2A,Points,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,LongMidRangeFGM,LongMidRangeFGA,FtPoints,OpponentPoints,LongMidRangeAssists,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ShortMidRangeFGA,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,Arc3FGA,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,OffThreePtRebounds,OffRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,Avg3ptShotDistance,PenaltyOffPoss,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,Corner3FGA,SecondChanceFtPoints,FTDefRebounds,ShootingFouls,2pt And 1 Free Throw Trips,DefFTReboundPct,OffCorner3ReboundPct,Corner3Frequency,PenaltyFtPoints,PenaltyPoints,PenaltyTurnovers,NonShootingFoulsDrawn,PenaltyTsPct,PenaltyPointsPct,PenaltyDefPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,OffTwoPtRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Travels,Clear Path Fouls,Loose Ball Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,AtRimPctBlocked,PenaltyCorner3FGM,PenaltyCorner3Accuracy,OffShortMidRangeReboundPct,RecoveredBlocks,BlocksRecoveredPct,LostBallTurnovers,SecondChanceTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SelfOReb,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,BlockedAtRim,DefensiveGoaltends,SecondChanceFg3Pct,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,Arc3PctBlocked,Defensive 3 Seconds Violations,Charge Fouls,FTOffRebounds,StepOutOfBoundsTurnovers,OffFTReboundPct,BlockedLongMidRange,OffensiveGoaltends,HeaveAttempts,team_id,year,season,team_vs
1627732-1627788-1629003-1629680-201588,1610612755,"Ben Simmons, Furkan Korkmaz, Shake Milton, Matisse Thybulle, George Hill","Simmons, Korkmaz, Milton, Thybulle, Hill",1627732-1627788-1629003-1629680-201588,PHI,38.0,1,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,75.78947368421053,17.0,21.0,17.0,12.0,1.0,1.0,1.0,1.0,1.0,0.6644,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2021,2020-21,True
1627732-1627788-1629003-1630178-203118,1610612755,"Ben Simmons, Furkan Korkmaz, Shake Milton, Tyrese Maxey, Mike Scott","Simmons, Korkmaz, Milton, Maxey, Scott",1627732-1627788-1629003-1630178-203118,PHI,82.0,1,1.0,,2.0,2.0,4.0,,,1.0,1.0,4.0,2.0,1.0,1.0,,2.0,,4.0,1.0,1.0,1.0,1.0,1.0,70.2439024390244,19.0,22.0,19.0,22.0,,,,,,0.4148,15.6,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2021,2020-21,True
1627732-1627788-1629003-1630178-2730,1610612755,"Ben Simmons, Furkan Korkmaz, Shake Milton, Tyrese Maxey, Dwight Howard","Simmons, Korkmaz, Milton, Maxey, Howard",1627732-1627788-1629003-1630178-2730,PHI,44.0,1,1.0,3.0,3.0,2.0,5.0,,,,1.0,3.0,,,,,,,3.0,,,,,0.5,163.63636363636365,5.0,14.5,5.0,14.5,,,,,,0.4091,5.0,,,3.0,,,2.0,4.0,2.0,,,,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2021,2020-21,True
1627732-1627788-1629003-202699-2730,1610612755,"Ben Simmons, Furkan Korkmaz, Shake Milton, Tobias Harris, Dwight Howard","Simmons, Korkmaz, Milton, Harris, Howard",1627732-1627788-1629003-202699-2730,PHI,122.0,1,2.0,-1.0,4.0,4.0,8.0,2.0,2.0,3.0,3.0,6.0,2.0,1.0,1.0,1.0,2.0,,4.0,0.3333333333333333,0.5,1.0,0.75,0.75,94.42622950819673,13.5,17.0,13.5,16.0,0.5,1.0,1.0,0.5,0.75,0.667475,3.0,,,,7.0,,1.0,,,,,,,,,1.0,,1.0,1.0,2.0,0.5,,0.5,,,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.5,1.0,1.0,0.25,1.0,1.0,0.3333333333333333,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2021,2020-21,True
1627732-1627788-1629003-203552-203954,1610612755,"Ben Simmons, Furkan Korkmaz, Shake Milton, Seth Curry, Joel Embiid","Simmons, Korkmaz, Milton, Curry, Embiid",1627732-1627788-1629003-203552-203954,PHI,8.0,1,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,180.0,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2021,2020-21,True
1627732-1627788-1629680-1630178-201588,1610612755,"Ben Simmons, Furkan Korkmaz, Matisse Thybulle, Tyrese Maxey, George Hill","Simmons, Korkmaz, Thybulle, Maxey, Hill",1627732-1627788-1629680-1630178-201588,PHI,68.0,1,1.0,,2.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,,,,,,2.0,,,,1.0,0.3333333333333333,0.5,84.70588235294117,24.0,10.0,24.0,10.0,0.3333333333333333,1.0,1.0,,1.0,0.6415833333333333,,,,1.0,3.0,,1.0,1.0,1.0,,,,,0.3333333333333333,1.0,,,,1.0,2.0,,,,,,,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,,,,1.0,1.0,1.5,0.6666666666666666,0.5,0.5,,,,,0.3333333333333333,1.0,1.0,1.0,25.75,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2021,2020-21,True
1627732-1627788-1629680-201588-203954,1610612755,"Ben Simmons, Furkan Korkmaz, Matisse Thybulle, George Hill, Joel Embiid","Simmons, Korkmaz, Thybulle, Hill, Embiid",1627732-1627788-1629680-201588-203954,PHI,79.0,1,1.0,-7.0,3.0,4.0,7.0,,,,2.0,,,,,,,2.0,,,,,,,127.59493670886076,14.0,9.25,14.0,9.25,,,,,0.3333333333333333,0.47186666666666666,11.9,,,,7.0,,,,,,,,,,,2.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,0.6666666666666666,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,0.3333333333333333,,,,,,,0.3333333333333333,,,,26.3,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2021,2020-21,True
1627732-1627788-1629680-202699-203954,1610612755,"Ben Simmons, Furkan Korkmaz, Matisse Thybulle, Tobias Harris, Joel Embiid","Simmons, Korkmaz, Thybulle, Harris, Embiid",1627732-1627788-1629680-202699-203954,PHI,26.0,1,,2.0,2.0,,2.0,,,,,2.0,,,,,,,2.0,,,,,1.0,110.76923076923076,13.0,,13.0,,,,,,,,,,,2.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2021,2020-21,True
1627732-1627788-1629680-203552-203954,1610612755,"Ben Simmons, Furkan Korkmaz, Matisse Thybulle, Seth Curry, Joel Embiid","Simmons, Korkmaz, Thybulle, Curry, Embiid",1627732-1627788-1629680-203552-203954,PHI,1205.0,5,20.0,-2.0,46.0,44.0,90.0,5.0,11.0,13.0,27.0,45.0,10.0,5.0,8.0,2.0,19.0,13.0,39.0,0.38461538461538464,0.45454545454545453,0.48148148148148145,0.4634146341463415,0.5,107.55186721991701,13.695652173913043,13.068181818181818,13.456521739130435,12.522727272727273,0.2682926829268293,0.45454545454545453,0.45454545454545453,0.4,0.6097560975609756,0.5354914634146342,7.37037037037037,3.0,6.0,7.0,47.0,1.0,7.0,10.0,2.0,0.14634146341463414,0.5,0.6,0.3333333333333333,0.046511627906976744,0.06896551724137931,10.0,8.0,6.0,17.0,21.0,0.75,0.7272727272727273,0.7368421052631579,,0.6666666666666666,0.24390243902439024,3.0,2.0,2.0,5.0,10.0,14.0,3.0,3.0,6.0,16.0,4.0,10.0,2.0,4.0,,2.0,5.0,1.0,0.75,0.75,0.34146341463414637,0.2,0.16666666666666666,0.14285714285714285,0.5,0.5,0.5555555555555556,0.24390243902439024,0.5,1.0,0.13333333333333333,25.535714285714285,23.0,23.0,0.5,4.0,,3.0,5.0,,0.75,0.3333333333333333,0.0975609756097561,6.0,29.0,2.0,2.0,0.58,0.6444444444444445,24.0,4.0,6.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,1.0,10.0,18.0,1.0,3.0,9.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,5.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,29.0,3.0,2.0,0.75,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.5555555555555556,0.5476190476190477,0.07142857142857142,0.07407407407407407,0.1,0.16666666666666666,0.25,0.6,0.14285714285714285,0.16666666666666666,0.3333333333333333,1.0,1.0,0.4,0.25,0.3333333333333333,1.0,0.3,0.3,0.6666666666666666,0.25,0.2857142857142857,0.6666666666666666,0.047619047619047616,0.09523809523809523,0.5,0.3,0.575575,0.5095809523809524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2021,2020-21,True
1627732-1627788-1630178-201588-203118,1610612755,"Ben Simmons, Furkan Korkmaz, Tyrese Maxey, George Hill, Mike Scott","Simmons, Korkmaz, Maxey, Hill, Scott",1627732-1627788-1630178-201588-203118,PHI,101.0,1,2.0,-6.0,5.0,4.0,9.0,,,,2.0,2.0,,,,,,2.0,2.0,,,,,0.3333333333333333,128.31683168316832,9.2,13.75,8.8,13.5,,,,,,0.43245,8.25,,,2.0,8.0,,1.0,2.0,1.0,,,,,0.3333333333333333,0.3333333333333333,2.0,,1.0,1.0,1.0,1.0,,0.5,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2021,2020-21,True
