EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FTA,Technical Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyDefPoss,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PtsAssisted2s,TwoPtAssists,LongMidRangeAssists,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,PenaltyOffPoss,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceFG2M,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted3s,PtsPutbacks,AtRimAssists,OffTwoPtRebounds,Steals,BadPassSteals,FoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PenaltyArc3FGA,PenaltyFG3A,SelfOReb,DeadBallTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,DefCorner3ReboundPct,SelfORebPct,PenaltyArc3Frequency,PenaltyCorner3FGA,PenaltyFtPoints,Fg2aBlocked,ShortMidRangeAssists,FTDefRebounds,LostBallSteals,Charge Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Corner3FGM,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,BadPassOutOfBoundsTurnovers,Blocked3s,BlockedCorner3,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,2pt And 1 Free Throw Trips,Corner3Assists,Corner3PctAssisted,LongMidRangePctBlocked,BlockedArc3,OffCorner3ReboundPct,Charge Fouls Drawn,AtRimPctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3FGA,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,OffensiveGoaltends,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Travels,DefensiveGoaltends,SecondChanceTurnovers,HeaveAttempts,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,FTOffRebounds,OffFTReboundPct,BlockedLongMidRange,Corner3PctBlocked,team_id,year,season,team_vs
1626171-1626192-1627854-201952-203648,1610612749,"Bobby Portis, Pat Connaughton, Bryn Forbes, Jeff Teague, Thanasis Antetokounmpo","Portis, Connaughton, Forbes, Teague, Antetokounmpo",1626171-1626192-1627854-201952-203648,MIL,220.0,1,4.0,-11.0,7.0,7.0,,14.0,,,,,1.0,,,,4.0,,1.0,,,11.0,,,,,,,,1.0,,,,,,,,3.0,4.0,,4.0,,,,2.0,3.0,4.0,,,,,,,,,,,,,,,,,0.2,,1.0,,,1.0,,,,,91.63636363636364,,18.714285714285715,12.714285714285714,18.714285714285715,12.0,,,,0.2,,,,,,,,0.2,,0.39336000000000004,,13.175,26.4,7.0,,2.0,,,,,,,,0.4,,,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,0.4,,,,,,,,,,,,,2.0,,,,,,,,1.0,,1.0,,,1.0,1.0,,,,,,0.25,,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,True
1626171-1626192-1627854-203114-203507,1610612749,"Bobby Portis, Pat Connaughton, Bryn Forbes, Khris Middleton, Giannis Antetokounmpo","Portis, Connaughton, Forbes, Middleton, Antetokounmpo",1626171-1626192-1627854-203114-203507,MIL,567.0,5,9.0,-9.0,17.0,19.0,1.0,36.0,2.0,3.0,,2.0,7.0,,1.0,5.0,8.0,2.0,8.0,4.0,20.0,29.0,,,1.0,2.0,2.0,4.0,6.0,7.0,2.0,2.0,5.0,2.0,12.0,2.0,4.0,1.0,6.0,2.0,8.0,1.0,1.0,,1.0,2.0,2.0,5.0,,1.0,1.0,2.0,1.0,18.0,1.0,0.25,,0.25,0.625,0.5,,0.5555555555555556,0.5,0.5,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5555555555555556,0.2222222222222222,0.2,0.3333333333333333,0.8,91.42857142857143,0.5,16.764705882352942,14.842105263157896,16.235294117647058,14.105263157894736,0.1875,0.6666666666666666,0.6666666666666666,0.4375,0.2857142857142857,0.2857142857142857,1.0,,1.0,,,0.6875,0.2857142857142857,0.5111866666666667,0.1,10.0125,27.65,9.0,1.0,3.0,1.0,6.0,3.0,,,0.6,0.6,0.1875,0.3333333333333333,0.3333333333333333,,0.0625,,,,,2.0,2.0,,,,,,,1.0,,1.0,,5.0,,,,,,,,,,0.5,0.125,1.0,1.0,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,3.0,,,,,,1.0,,,,1.0,,,0.16666666666666666,0.3,,,,,,1.0,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,True
1626171-1626192-1628978-200782-203507,1610612749,"Bobby Portis, Pat Connaughton, Donte DiVincenzo, P.J. Tucker, Giannis Antetokounmpo","Portis, Connaughton, DiVincenzo, Tucker, Antetokounmpo",1626171-1626192-1628978-200782-203507,MIL,63.0,2,1.0,2.0,3.0,3.0,,6.0,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,2.0,,1.0,2.0,,1.0,,1.0,1.0,2.0,,,,,,,,1.0,,,0.5,1.0,,,1.0,,,,,137.14285714285714,1.0,7.666666666666667,13.333333333333334,7.666666666666667,13.333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,True
1626171-1626192-1628978-203114-203507,1610612749,"Bobby Portis, Pat Connaughton, Donte DiVincenzo, Khris Middleton, Giannis Antetokounmpo","Portis, Connaughton, DiVincenzo, Middleton, Antetokounmpo",1626171-1626192-1628978-203114-203507,MIL,465.0,2,8.0,6.0,17.0,15.0,,32.0,,5.0,,2.0,5.0,,,3.0,9.0,2.0,6.0,2.0,14.0,8.0,,,,,,6.0,6.0,5.0,2.0,2.0,2.0,2.0,6.0,,4.0,4.0,8.0,,8.0,1.0,1.0,,1.0,1.0,3.0,2.0,,1.0,,1.0,1.0,14.0,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.4,,0.4375,,0.4,1.0,1.0,0.6666666666666666,,0.8,,,1.0,0.6666666666666666,99.09677419354838,1.0,13.882352941176471,15.266666666666667,13.882352941176471,15.0,0.3333333333333333,,,0.3333333333333333,0.4,0.4,1.0,,,,,0.7333333333333333,0.4,0.48841999999999997,,7.444444444444445,26.71666666666667,,1.0,2.0,1.0,,,,,,,0.13333333333333333,0.5,0.5,,0.06666666666666667,,,,,2.0,2.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,0.13333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,,1.0,,0.1111111111111111,,,,1.0,1.0,,,,0.0625,0.1,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,True
1626171-1626192-1629091-201952-203648,1610612749,"Bobby Portis, Pat Connaughton, Elijah Bryant, Jeff Teague, Thanasis Antetokounmpo","Portis, Connaughton, Bryant, Teague, Antetokounmpo",1626171-1626192-1629091-201952-203648,MIL,207.0,1,3.0,5.0,5.0,6.0,1.0,11.0,,,,1.0,3.0,,,3.0,3.0,1.0,3.0,,9.0,4.0,1.0,,,,2.0,4.0,3.0,3.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,2.0,3.0,1.0,4.0,,,,,,,,,,,,,7.0,1.0,0.3333333333333333,,0.3333333333333333,1.0,0.75,1.0,0.75,1.0,0.5,,1.0,0.5,0.5,0.75,0.5,0.5,1.0,0.5,76.52173913043478,,20.8,17.166666666666668,19.2,15.666666666666666,,,,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,,0.5,0.3333333333333333,0.429575,0.2222222222222222,7.933333333333334,26.933333333333334,,,,,2.0,1.0,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,3.0,3.0,1.0,,,,,,,,,,2.0,,,1.0,,,,,,,,0.5,1.0,1.0,,,,0.2554,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,True
1626171-1626192-1629670-200782-201950,1610612749,"Bobby Portis, Pat Connaughton, Jordan Nwora, P.J. Tucker, Jrue Holiday","Portis, Connaughton, Nwora, Tucker, Holiday",1626171-1626192-1629670-200782-201950,MIL,79.0,1,1.0,-2.0,3.0,3.0,1.0,6.0,,1.0,1.0,,2.0,,,,1.0,,2.0,,,2.0,1.0,,,,,,,2.0,,,,,,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,0.6666666666666666,1.0,0.5,,0.5,0.5,0.3333333333333333,0.5,,,109.36708860759494,,13.333333333333334,13.0,11.666666666666666,12.666666666666666,0.3333333333333333,,,0.6666666666666666,,,,1.0,,,,1.0,,0.5332,,2.3,27.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,True
1626171-1626192-1629670-200782-201952,1610612749,"Bobby Portis, Pat Connaughton, Jordan Nwora, P.J. Tucker, Jeff Teague","Portis, Connaughton, Nwora, Tucker, Teague",1626171-1626192-1629670-200782-201952,MIL,55.0,1,1.0,,2.0,1.0,,3.0,1.0,1.0,,,1.0,,,1.0,1.0,,1.0,,2.0,2.0,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,0.5,,0.5,,0.5,,,,,,,,,,78.54545454545455,,16.0,23.0,16.0,23.0,0.5,1.0,1.0,0.5,,,,,,,,1.0,,0.476275,,3.5,25.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,True
1626171-1626192-200782-201572-201950,1610612749,"Bobby Portis, Pat Connaughton, P.J. Tucker, Brook Lopez, Jrue Holiday","Portis, Connaughton, Tucker, Lopez, Holiday",1626171-1626192-200782-201572-201950,MIL,64.0,1,1.0,,2.0,2.0,,4.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.5,,,1.0,,1.0,,,,1.0,90.0,,11.0,21.0,11.0,21.0,,,,,,,,,,,,0.5,,0.418425,,4.2,24.0,,,,1.0,,,,,,,,,,,0.5,2.0,,,,,1.0,,,1.0,,,,,,,,,,2.0,,,,,,,,,0.5,,,,,,,0.418425,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,True
1626171-1626192-200782-201950-201952,1610612749,"Bobby Portis, Pat Connaughton, P.J. Tucker, Jrue Holiday, Jeff Teague","Portis, Connaughton, Tucker, Holiday, Teague",1626171-1626192-200782-201950-201952,MIL,218.0,2,4.0,-3.0,6.0,7.0,1.0,13.0,3.0,3.0,1.0,,2.0,,,3.0,3.0,,2.0,2.0,8.0,11.0,1.0,,,,2.0,,,2.0,,,3.0,,6.0,1.0,,2.0,2.0,1.0,3.0,1.0,,1.0,1.0,1.0,2.0,2.0,,1.0,,1.0,,6.0,,,,,1.0,0.6,1.0,0.6666666666666666,1.0,0.4,1.0,0.6666666666666666,,0.5,0.5,0.5,0.5,,,85.87155963302753,,12.666666666666666,20.285714285714285,12.333333333333334,18.857142857142858,0.6,1.0,1.0,0.4,,,,1.0,,,,1.0,,0.61179,0.25,1.7666666666666666,26.35,4.0,,,,6.0,3.0,,1.0,1.0,1.0,,,,,,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,4.0,,,3.0,,,,1.0,4.0,2.0,1.0,1.0,0.5,0.6666666666666666,,,,1.0,,,,1.0,0.5,1.0,,0.703075,0.5,0.3333333333333333,1.0,1.0,,,,,,,0.5,,2.0,,,,,,,,,1.0,,1.0,,,,,,0.5,1.0,,1.0,,0.16666666666666666,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,True
1626171-1626192-200782-201950-203114,1610612749,"Bobby Portis, Pat Connaughton, P.J. Tucker, Jrue Holiday, Khris Middleton","Portis, Connaughton, Tucker, Holiday, Middleton",1626171-1626192-200782-201950-203114,MIL,1344.0,10,22.0,4.0,44.0,44.0,4.0,88.0,6.0,8.0,,6.0,15.0,1.0,2.0,13.0,23.0,8.0,17.0,7.0,57.0,53.0,1.0,2.0,3.0,,8.0,14.0,12.0,15.0,6.0,4.0,10.0,2.0,24.0,1.0,3.0,11.0,16.0,3.0,19.0,2.0,2.0,,4.0,4.0,8.0,8.0,,2.0,1.0,2.0,1.0,49.0,0.5,0.47058823529411764,0.6666666666666666,0.47058823529411764,0.5652173913043478,0.625,1.0,0.6627906976744186,1.0,0.425,0.5,0.9166666666666666,0.5,0.1111111111111111,0.7777777777777778,0.15789473684210525,0.1111111111111111,0.5,0.6666666666666666,94.28571428571429,0.5,16.386363636363637,14.159090909090908,15.681818181818182,13.477272727272727,0.2,0.75,0.75,0.375,0.4,0.4,0.3333333333333333,,0.5,0.5,,0.625,0.4,0.47745625,0.14035087719298245,8.330434782608695,25.99411764705882,15.0,3.0,7.0,2.0,12.0,6.0,2.0,,0.46153846153846156,0.46153846153846156,0.175,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.05,9.0,,,,4.0,8.0,1.0,1.0,3.0,8.0,12.0,,2.0,2.0,4.0,4.0,8.0,8.0,9.0,1.0,0.3333333333333333,0.4166666666666667,0.5,0.2,,0.25,0.3333333333333333,0.2,0.5,0.5714285714285714,,,,0.5438666666666666,0.45387500000000003,0.14035087719298245,0.20454545454545456,2.0,3.0,,2.0,,1.0,0.3333333333333333,,0.3333333333333333,1.0,3.0,1.0,2.0,2.0,,,,,,6.0,,1.0,,0.043478260869565216,0.125,1.0,0.5,1.0,1.0,0.5,,0.16666666666666666,0.13953488372093023,0.23076923076923078,2.0,1.0,,1.0,,,,0.3333333333333333,1.0,1.0,1.0,,3.0,2.0,1.0,,,,,,1.0,1.0,1.0,2.0,1.0,0.25,1.0,1.0,,,,,,,,,,,,,,,1610612749,2021,2020-21,True
1626171-1626192-200782-201950-203507,1610612749,"Bobby Portis, Pat Connaughton, P.J. Tucker, Jrue Holiday, Giannis Antetokounmpo","Portis, Connaughton, Tucker, Holiday, Antetokounmpo",1626171-1626192-200782-201950-203507,MIL,946.0,9,16.0,5.0,35.0,29.0,4.0,64.0,3.0,4.0,,3.0,12.0,1.0,3.0,9.0,17.0,4.0,13.0,4.0,34.0,29.0,1.0,1.0,3.0,,5.0,10.0,9.0,12.0,3.0,3.0,7.0,2.0,17.0,1.0,5.0,3.0,8.0,3.0,11.0,,,,4.0,1.0,5.0,8.0,,1.0,1.0,1.0,1.0,29.0,0.75,0.3076923076923077,0.3333333333333333,0.3076923076923077,0.5294117647058824,0.5,0.625,0.5,0.625,0.43333333333333335,,0.5,0.5555555555555556,0.1111111111111111,0.5333333333333333,0.17647058823529413,0.1111111111111111,0.3333333333333333,0.5,97.42071881606765,1.0,14.857142857142858,14.689655172413794,14.028571428571428,13.206896551724139,0.13333333333333333,0.75,0.75,0.4,0.25,0.25,0.6666666666666666,,0.75,0.3333333333333333,,0.5666666666666667,0.25,0.47848448275862066,0.14705882352941177,10.217647058823529,26.892307692307693,20.0,2.0,5.0,1.0,8.0,4.0,1.0,1.0,0.4444444444444444,0.4444444444444444,0.16666666666666666,0.4,0.4,0.5,0.03333333333333333,13.0,,2.0,3.0,4.0,8.0,1.0,4.0,8.0,15.0,3.0,,2.0,2.0,3.0,2.0,6.0,15.0,13.0,1.0,0.5,0.6363636363636364,0.625,0.25,,0.6666666666666666,0.6666666666666666,0.26666666666666666,0.5,0.5,,0.2727272727272727,0.6666666666666666,0.5183333333333333,0.4585772727272727,0.4411764705882353,0.37142857142857144,2.0,3.0,,4.0,,2.0,0.6666666666666666,,0.18181818181818182,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,3.0,1.0,,1.0,,,,,0.5,1.0,0.25,,0.09090909090909091,0.09090909090909091,0.15,1.0,1.0,1.0,2.0,1.0,,,0.6666666666666666,1.0,1.0,1.0,0.5,,1.0,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612749,2021,2020-21,True
1626171-1626192-200782-201952-203114,1610612749,"Bobby Portis, Pat Connaughton, P.J. Tucker, Jeff Teague, Khris Middleton","Portis, Connaughton, Tucker, Teague, Middleton",1626171-1626192-200782-201952-203114,MIL,247.0,3,4.0,,11.0,9.0,1.0,20.0,2.0,4.0,1.0,,,,,4.0,7.0,,,4.0,12.0,12.0,1.0,,,,,4.0,,,,,2.0,,4.0,,2.0,1.0,3.0,1.0,4.0,1.0,1.0,,1.0,,2.0,6.0,,1.0,,1.0,1.0,12.0,,,,,0.5714285714285714,0.5714285714285714,,0.6,,,1.0,1.0,0.6666666666666666,,0.75,0.3333333333333333,,,1.0,116.59919028340082,1.0,10.727272727272727,14.333333333333334,10.636363636363637,14.222222222222221,0.5714285714285714,0.5,0.5,,,,,1.0,,,,0.5714285714285714,,0.5997714285714286,,7.671428571428572,,1.0,2.0,2.0,,4.0,2.0,1.0,,0.5,0.5,0.2857142857142857,1.0,1.0,0.5,,1.0,,,,,1.0,,,,1.0,,,1.0,1.0,1.0,1.0,4.0,1.0,1.0,,,,0.5,0.3333333333333333,1.0,,0.5,0.14285714285714285,,,,,,0.7691,,0.08333333333333333,0.09090909090909091,,,,,,,,,,,1.0,,,,,,,,,3.0,,1.0,,,,,,1.0,,,,,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,True
1626171-1626192-200782-203114-203507,1610612749,"Bobby Portis, Pat Connaughton, P.J. Tucker, Khris Middleton, Giannis Antetokounmpo","Portis, Connaughton, Tucker, Middleton, Antetokounmpo",1626171-1626192-200782-203114-203507,MIL,235.0,5,4.0,-6.0,6.0,8.0,,14.0,1.0,2.0,,,3.0,,,2.0,3.0,,3.0,2.0,6.0,12.0,,,,,,2.0,,3.0,,,1.0,,2.0,1.0,2.0,1.0,3.0,1.0,4.0,,,,2.0,,2.0,3.0,,,,,,6.0,,,,,0.6666666666666666,0.3333333333333333,,0.42857142857142855,,0.5,,0.5,0.6666666666666666,0.3333333333333333,0.6,0.25,0.3333333333333333,1.0,0.6666666666666666,85.7872340425532,,21.333333333333332,13.375,21.333333333333332,13.25,0.3333333333333333,0.5,0.5,0.5,,,,,,,,0.8333333333333334,,0.554625,,5.133333333333334,26.53333333333333,3.0,,,,2.0,1.0,,,0.5,0.5,,,,,,4.0,,,1.0,1.0,1.0,,1.0,2.0,2.0,,,1.0,,,,5.0,2.0,4.0,,0.5,0.3333333333333333,0.3333333333333333,,,,1.0,0.16666666666666666,1.0,1.0,,0.3333333333333333,,,0.5424666666666667,0.3333333333333333,0.6666666666666666,1.0,1.0,,2.0,,2.0,,,0.3333333333333333,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,0.2857142857142857,0.5,,,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,1610612749,2021,2020-21,True
1626171-1626192-201572-201950-201952,1610612749,"Bobby Portis, Pat Connaughton, Brook Lopez, Jrue Holiday, Jeff Teague","Portis, Connaughton, Lopez, Holiday, Teague",1626171-1626192-201572-201950-201952,MIL,111.0,1,2.0,-1.0,3.0,4.0,,7.0,,,,2.0,2.0,,,,,2.0,2.0,,6.0,7.0,,,,,,,6.0,2.0,2.0,2.0,2.0,2.0,6.0,,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,2.0,,,,,,,6.0,1.0,1.0,,1.0,,1.5,,1.5,,1.0,1.0,1.0,,,1.0,,,1.0,,90.8108108108108,,15.333333333333334,16.25,15.333333333333334,16.25,,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,0.51105,,,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,True
1626171-1626192-201572-201950-203114,1610612749,"Bobby Portis, Pat Connaughton, Brook Lopez, Jrue Holiday, Khris Middleton","Portis, Connaughton, Lopez, Holiday, Middleton",1626171-1626192-201572-201950-203114,MIL,1542.0,8,26.0,-10.0,53.0,56.0,7.0,109.0,8.0,12.0,3.0,5.0,14.0,,,17.0,31.0,6.0,16.0,8.0,60.0,70.0,6.0,,,,8.0,18.0,15.0,14.0,5.0,5.0,13.0,4.0,31.0,3.0,6.0,12.0,18.0,8.0,26.0,7.0,1.0,6.0,10.0,3.0,10.0,8.0,,3.0,1.0,5.0,4.0,52.0,0.8333333333333334,0.375,,0.375,0.5483870967741935,0.5531914893617021,0.6666666666666666,0.5882352941176471,0.6666666666666666,0.3404255319148936,0.7,0.8,0.6666666666666666,0.3,0.75,0.3333333333333333,0.3333333333333333,1.0,0.625,101.7898832684825,0.8,15.358490566037736,13.0,14.773584905660377,12.803571428571429,0.2553191489361702,0.6666666666666666,0.7272727272727273,0.2978723404255319,0.35714285714285715,0.35714285714285715,0.8,0.5,,,,0.5957446808510638,0.35714285714285715,0.5148606382978723,0.13333333333333333,8.829032258064515,26.5375,16.0,4.0,9.0,2.0,16.0,8.0,1.0,,0.47058823529411764,0.5333333333333333,0.19148936170212766,0.4444444444444444,0.4444444444444444,0.25,0.0425531914893617,8.0,3.0,,,5.0,10.0,4.0,1.0,1.0,14.0,3.0,4.0,4.0,5.0,5.0,4.0,7.0,14.0,8.0,0.6666666666666666,1.0,1.3333333333333333,1.1666666666666667,0.35714285714285715,0.4,0.2,0.5,0.2127659574468085,0.5,0.625,1.0,,,0.52858,0.5006,0.23333333333333334,0.1509433962264151,2.0,2.0,,3.0,,2.0,1.0,,0.6666666666666666,,6.0,3.0,3.0,,1.0,,1.0,,,3.0,1.0,2.0,1.0,0.0967741935483871,0.2,,0.5,0.7272727272727273,1.0,0.6,,,0.06,0.08823529411764706,1.0,,2.0,2.0,1.0,2.0,,1.0,0.5,0.5,,1.0,,1.0,1.0,,2.0,,,0.08333333333333333,,,,,,,,,,,2.0,,,,,,,,,,,,1610612749,2021,2020-21,True
1626171-1626192-201572-201950-203507,1610612749,"Bobby Portis, Pat Connaughton, Brook Lopez, Jrue Holiday, Giannis Antetokounmpo","Portis, Connaughton, Lopez, Holiday, Antetokounmpo",1626171-1626192-201572-201950-203507,MIL,229.0,2,4.0,-6.0,8.0,7.0,2.0,15.0,,1.0,,1.0,3.0,,1.0,2.0,5.0,1.0,5.0,,7.0,13.0,1.0,,1.0,,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,5.0,,1.0,,1.0,2.0,3.0,,,,,2.0,3.0,,,,,,,5.0,1.0,0.2,,0.2,0.4,0.35,0.5,0.35,0.5,0.5,,,1.0,,0.25,0.2857142857142857,,,1.0,94.32314410480349,,14.5,16.142857142857142,13.0,15.0,0.1,,,0.3,0.3333333333333333,0.3333333333333333,1.0,,0.5,,,0.6,0.3333333333333333,0.48789,0.2857142857142857,10.7,25.46,2.0,1.0,2.0,2.0,2.0,1.0,,,0.5,0.5,0.2,0.5,0.5,,0.2,1.0,,,,1.0,2.0,1.0,1.0,2.0,2.0,,,,2.0,,,,2.0,1.0,1.0,0.5,0.5,0.5,0.6666666666666666,,1.0,,0.2,0.5,0.5,,,,0.48455,0.422,0.2857142857142857,0.125,,,1.0,,,,,0.14285714285714285,,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,True
