EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,PenaltyOffPoss,TotalPoss,FtPoints,Points,PenaltyFtPoints,PenaltyPoints,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,TsPct,PenaltyTsPct,Pace,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,PenaltyPointsPct,PenaltyOffPossPct,Minutes,DefPoss,SecondChanceOffPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,PenaltyDefPoss,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,Steals,BadPassSteals,LostBallSteals,LostBallOutOfBoundsTurnovers,PenaltyPointsExcludingTakeFouls,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,SecondChanceFtPoints,PtsUnassisted2s,PtsPutbacks,AtRimAssists,LiveBallTurnovers,BadPassTurnovers,Charge Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFoulsDrawn,LiveBallTurnoverPct,OffAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Corner3FGM,Corner3FGA,PtsAssisted3s,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Assisted3sPct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceArc3FGA,SecondChanceFG3A,Loose Ball Fouls,Loose Ball Fouls Drawn,AtRimPctBlocked,LongMidRangePctBlocked,DefAtRimReboundPct,SecondChanceArc3Frequency,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,PenaltyCorner3FGA,NonShootingPenaltyNonTakeFouls,PenaltyCorner3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,Offensive Fouls Drawn,Blocked3s,BlockedCorner3,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,BlockedShortMidRange,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,SelfOReb,SelfORebPct,BlockedArc3,Technical Free Throw Trips,SecondChanceAtRimPctAssisted,FTOffRebounds,FTDefRebounds,Travels,DefFTReboundPct,OffFTReboundPct,OffCorner3ReboundPct,HeaveAttempts,3pt And 1 Free Throw Trips,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,team_id,year,season,team_vs
1626181-1629014-202683-203468-203496,1610612757,"Norman Powell, Anfernee Simons, Enes Kanter, CJ McCollum, Robert Covington","Powell, Simons, Kanter, McCollum, Covington",1626181-1629014-202683-203468-203496,POR,100.0,1,-2.0,3,2.0,6,,2.0,,2.0,,,,2.0,2.0,0.3333333333333333,0.3333333333333333,86.39999999999999,13.666666666666666,13.666666666666666,1.0,0.6666666666666666,2.0,3.0,,,,,,1.0,1.0,2.0,,1.0,4.0,,,,,,1.0,,1.0,,,,,,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,0.5,,0.3333333333333333,,,0.3333333333333333,0.5,,0.5,1.0,,,0.5,0.5,,,,1.0,,19.666666666666668,18.0,,,,,,0.3333333333333333,,,1.0,,0.5504,,,,,,2.25,26.9,,,,,,,,1.0,1.0,2.0,,1.0,,,,,2.0,,0.5,0.3333333333333333,0.3333333333333333,,0.5504,1.0,2.0,,,1.0,2.0,,,2.0,,,,,,,,,1.0,0.6666666666666666,0.5,1.0,,,,,,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2021,2020-21,True
1626181-1629014-202683-203468-2546,1610612757,"Norman Powell, Anfernee Simons, Enes Kanter, CJ McCollum, Carmelo Anthony","Powell, Simons, Kanter, McCollum, Anthony",1626181-1629014-202683-203468-2546,POR,608.0,2,16.0,19,,38,2.0,33.0,,,3.0,2.0,,28.0,,0.7857142857142857,,90.0,12.894736842105264,12.105263157894736,,,10.0,19.0,2.0,2.0,4.0,6.0,3.0,5.0,11.0,15.0,3.0,5.0,17.0,1.0,2.0,5.0,10.0,3.0,5.0,3.0,,5.0,7.0,2.0,16.0,1.0,2.0,5.0,2.0,7.0,3.0,10.0,2.0,6.0,1.0,,0.45454545454545453,0.5,0.6,0.6,0.7333333333333333,0.5,0.775,0.8333333333333334,0.8333333333333334,0.25,,,0.6666666666666666,0.5,0.625,0.5,0.6363636363636364,0.5,0.5,0.5,,1.0,0.5,19.105263157894736,18.263157894736842,0.1,0.3,0.6666666666666666,0.6666666666666666,0.5,0.25,0.6,0.6,0.6,0.6,0.4877175,0.615325,0.047619047619047616,0.0625,,0.15151515151515152,8.906666666666666,25.660000000000004,,1.0,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,5.0,7.0,1.0,2.0,,,2.0,,12.0,2.0,3.0,1.0,,,,,1.0,0.5,0.35,0.7142857142857143,0.7142857142857143,0.6,1.0,1.0,0.6666666666666666,0.5,,,,,6.0,2.0,2.0,,,,1.0,0.6666666666666666,,1.0,,,,,,0.6666666666666666,1.0,1.0,,,,,,0.3333333333333333,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2021,2020-21,True
1626181-1629014-203081-203468-2546,1610612757,"Norman Powell, Anfernee Simons, Damian Lillard, CJ McCollum, Carmelo Anthony","Powell, Simons, Lillard, McCollum, Anthony",1626181-1629014-203081-203468-2546,POR,33.0,2,2.0,2,2.0,5,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,218.18181818181816,2.0,2.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,1.0,,1.0,9.666666666666666,9.666666666666666,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2021,2020-21,True
1626181-1629014-203081-203496-203994,1610612757,"Norman Powell, Anfernee Simons, Damian Lillard, Robert Covington, Jusuf Nurkic","Powell, Simons, Lillard, Covington, Nurkic",1626181-1629014-203081-203496-203994,POR,443.0,2,1.0,14,7.0,28,3.0,21.0,,12.0,3.0,5.0,,14.0,7.0,0.5833333333333334,0.75,91.0158013544018,15.285714285714286,14.428571428571429,0.5714285714285714,0.5,7.0,14.0,3.0,4.0,1.0,2.0,1.0,4.0,6.0,11.0,2.0,5.0,20.0,2.0,3.0,7.0,,,4.0,1.0,1.0,,2.0,,6.0,1.0,3.0,2.0,3.0,5.0,4.0,9.0,,1.0,3.0,,,,0.4,0.4,0.5454545454545454,0.6666666666666666,0.5625,0.875,0.875,0.3125,0.09090909090909091,,1.0,0.6,1.0,0.3333333333333333,1.0,0.5,,0.3333333333333333,1.0,1.0,1.0,16.357142857142858,16.357142857142858,0.25,0.125,0.5,0.5,,0.25,0.25,0.25,0.625,0.25,0.532184375,0.5004166666666666,0.16666666666666666,0.23076923076923078,,0.3333333333333333,6.554545454545454,25.3,,1.0,,1.0,,4.0,1.0,2.0,3.0,5.0,2.0,3.0,1.0,1.0,,,12.0,0.6666666666666666,0.6,0.75,0.25,0.5,0.61779375,4.0,5.0,1.0,1.0,3.0,3.0,1.0,,12.0,2.0,,1.0,1.0,,1.0,,1.0,1.0,0.3125,0.8,1.0,,0.25,0.25,0.25,1.0,0.375,1.0,1.0,1.0,6.0,2.0,1.0,1.0,,,,1.0,0.6666666666666666,,,0.0625,1.0,1.0,1.0,1.0,,1.0,,,0.2,,,,1.0,,1.0,1.0,1.0,1.0,,0.125,,1.0,,,,1.0,,,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1610612757,2021,2020-21,True
1626181-1629014-203081-203496-2546,1610612757,"Norman Powell, Anfernee Simons, Damian Lillard, Robert Covington, Carmelo Anthony","Powell, Simons, Lillard, Covington, Anthony",1626181-1629014-203081-203496-2546,POR,117.0,1,2.0,4,4.0,8,4.0,6.0,4.0,6.0,2.0,4.0,,6.0,4.0,0.75,0.75,98.46153846153847,17.0,17.0,1.0,1.0,2.0,4.0,,1.0,,,,,1.0,2.0,,,4.0,,,,,,,,,,,,,,,2.0,,2.0,,2.0,,2.0,2.0,,,,,,0.5,,0.5,,,,,,,,1.0,,1.0,,,,,,1.0,12.25,12.25,0.5,,,,,,,,0.5,,0.5079,,0.5,0.5,,,2.85,,,,,,,4.0,,,1.0,2.0,,,,,,,6.0,,0.5,0.5,,,0.5079,1.0,1.0,,,1.0,1.0,,,2.0,,,,,,,,,,0.5,1.0,1.0,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2021,2020-21,True
1626181-1629014-203081-203994-2546,1610612757,"Norman Powell, Anfernee Simons, Damian Lillard, Jusuf Nurkic, Carmelo Anthony","Powell, Simons, Lillard, Nurkic, Anthony",1626181-1629014-203081-203994-2546,POR,532.0,2,,16,4.0,33,2.0,21.0,1.0,3.0,5.0,4.0,1.0,20.0,4.0,0.5526315789473685,0.25,89.32330827067669,17.125,16.0625,0.14285714285714285,0.25,9.0,17.0,2.0,,1.0,3.0,1.0,7.0,5.0,7.0,3.0,10.0,21.0,,,1.0,4.0,,7.0,1.0,,2.0,5.0,,13.0,2.0,1.0,2.0,4.0,6.0,3.0,9.0,2.0,3.0,1.0,,0.4,0.4,0.3,0.3,0.7142857142857143,,0.5588235294117647,,0.16666666666666666,0.5882352941176471,,,0.8,0.5,0.6666666666666666,0.2857142857142857,0.75,0.3333333333333333,0.5,0.3333333333333333,1.0,1.0,0.6666666666666666,15.176470588235293,15.0,,0.17647058823529413,0.3333333333333333,0.3333333333333333,,0.4117647058823529,0.14285714285714285,0.14285714285714285,0.8235294117647058,0.14285714285714285,0.542235294117647,0.582075,0.05555555555555555,0.125,,0.047619047619047616,8.585714285714285,24.759999999999998,,,,,,7.0,,1.0,1.0,3.0,,2.0,1.0,1.0,,,3.0,,0.3333333333333333,0.2,0.2,,0.54147,4.0,4.0,,,1.0,1.0,,1.0,6.0,,2.0,,,,,1.0,,,0.23529411764705882,1.0,1.0,0.5,,,,,0.2,1.0,2.0,3.0,9.0,3.0,1.0,2.0,,,,1.0,,,,0.17647058823529413,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,2.0,,2.0,,,0.6666666666666666,0.5,1.0,1.0,1.0,,,1.0,,0.2,,,,,,,,,,1.0,,,0.5,,,,1.0,0.1111111111111111,,,,,,,,,,,,,,,1610612757,2021,2020-21,True
1626181-1629014-203468-203496-2546,1610612757,"Norman Powell, Anfernee Simons, CJ McCollum, Robert Covington, Carmelo Anthony","Powell, Simons, McCollum, Covington, Anthony",1626181-1629014-203468-203496-2546,POR,319.0,1,6.0,8,,17,4.0,14.0,,,4.0,5.0,,8.0,,0.6363636363636364,,76.7398119122257,17.25,16.0,,,5.0,9.0,3.0,,,2.0,,3.0,2.0,5.0,2.0,5.0,8.0,1.0,2.0,6.0,2.0,,3.0,,1.0,1.0,3.0,,8.0,2.0,1.0,2.0,3.0,5.0,3.0,8.0,1.0,1.0,2.0,1.0,0.5,1.0,0.4,0.4,0.4,0.5,0.5,0.8333333333333334,1.0,0.5,0.2,,0.75,0.3333333333333333,1.0,0.6666666666666666,0.8333333333333334,0.5,0.5,0.6666666666666666,1.0,1.0,1.0,20.11111111111111,19.11111111111111,,0.2,,,,0.3,,,0.8,,0.48784,0.372,0.2727272727272727,0.4,0.16666666666666666,0.42857142857142855,9.14,25.119999999999997,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,2.0,3.0,1.0,1.0,,,,1.0,2.0,2.0,1.0,,,,2.0,,,,0.3,0.6666666666666666,1.0,0.5,,,0.3333333333333333,1.0,,,2.0,2.0,6.0,2.0,,2.0,,,,1.0,,,,0.2,1.0,1.0,1.0,,,1.0,,,0.3333333333333333,,,,1.0,1.0,2.0,1.0,0.5,,,,,1.0,,1.0,,1.0,,,1.0,1.0,,,0.3333333333333333,1.0,1.0,,1.0,0.2,1.0,,,,,,,,,,,,,,1610612757,2021,2020-21,True
1626181-1629014-203468-203994-2546,1610612757,"Norman Powell, Anfernee Simons, CJ McCollum, Jusuf Nurkic, Carmelo Anthony","Powell, Simons, McCollum, Nurkic, Anthony",1626181-1629014-203468-203994-2546,POR,497.0,2,-2.0,15,,30,3.0,18.0,,,2.0,3.0,,16.0,,0.6071428571428571,,86.92152917505031,16.533333333333335,15.933333333333334,,,8.0,15.0,1.0,1.0,,2.0,2.0,5.0,3.0,7.0,3.0,6.0,20.0,1.0,1.0,2.0,6.0,,5.0,2.0,1.0,3.0,6.0,,15.0,,2.0,5.0,1.0,6.0,2.0,8.0,1.0,4.0,1.0,,1.0,1.0,0.5,0.5,0.42857142857142855,1.0,0.5769230769230769,1.0,1.0,0.46153846153846156,0.14285714285714285,,0.2,0.5,0.8333333333333334,,0.5454545454545454,0.2857142857142857,,,,1.0,0.8,16.6,15.533333333333333,0.07692307692307693,0.15384615384615385,,,,0.38461538461538464,0.4,0.4,0.7692307692307693,0.4,0.5393307692307693,0.4641,0.07142857142857142,0.125,,0.1111111111111111,7.271428571428571,25.21666666666667,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,1.0,1.0,,,,,,,3.0,1.0,1.0,,,,0.5,1.0,0.3076923076923077,0.75,1.0,1.0,,,1.0,1.0,,,1.0,1.0,9.0,3.0,2.0,1.0,,,,1.0,1.0,1.0,,0.07692307692307693,1.0,1.0,1.0,1.0,,,1.0,,0.25,,,,1.0,1.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,0.16666666666666666,1.0,1.0,1.0,,,,,,,,,,,,1610612757,2021,2020-21,True
1626181-202683-203081-203468-203496,1610612757,"Norman Powell, Enes Kanter, Damian Lillard, CJ McCollum, Robert Covington","Powell, Kanter, Lillard, McCollum, Covington",1626181-202683-203081-203468-203496,POR,991.0,3,14.0,31,7.0,61,3.0,48.0,1.0,11.0,10.0,5.0,,36.0,7.0,0.7058823529411765,0.55,88.63773965691222,17.967741935483872,17.258064516129032,0.22916666666666666,0.22580645161290322,17.0,30.0,5.0,6.0,2.0,5.0,4.0,7.0,12.0,21.0,7.0,11.0,34.0,3.0,4.0,12.0,16.0,3.0,7.0,4.0,2.0,8.0,14.0,2.0,34.0,1.0,4.0,6.0,5.0,12.0,6.0,18.0,5.0,9.0,3.0,,0.6666666666666666,0.8888888888888888,0.6363636363636364,0.6363636363636364,0.5714285714285714,0.75,0.703125,1.0,1.0,0.34375,0.09523809523809523,0.3333333333333333,0.8333333333333334,0.4444444444444444,0.6666666666666666,0.3333333333333333,0.7333333333333333,0.4166666666666667,,,0.75,1.0,0.6,14.466666666666667,13.333333333333334,0.1875,0.15625,0.4,0.4,1.0,0.21875,0.5714285714285714,0.5714285714285714,0.65625,0.5714285714285714,0.529325,0.5883700000000001,0.08823529411764706,0.13043478260869565,,0.25,7.023809523809524,24.563636363636363,3.0,4.0,,,,12.0,1.0,2.0,2.0,6.0,2.0,3.0,1.0,1.0,,1.0,11.0,0.6666666666666666,0.3333333333333333,0.5555555555555556,0.2222222222222222,0.5,0.4712166666666666,9.0,10.0,3.0,3.0,1.0,1.0,1.0,,8.0,6.0,5.0,1.0,,,1.0,,0.25,1.0,0.3125,0.9,0.9,0.5555555555555556,0.16666666666666666,0.25,0.5,1.0,0.1111111111111111,1.0,3.0,4.0,18.0,6.0,3.0,3.0,1.0,,1.0,0.8571428571428571,0.6,0.75,1.0,0.125,0.75,0.75,1.0,0.75,1.0,2.0,2.0,2.0,,,,0.16666666666666666,2.0,,2.0,2.0,1.0,1.0,,0.1111111111111111,1.0,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.16666666666666666,1.0,1.0,1.0,1.0,0.1,,,,1.0,1.0,1.0,1.0,0.5,1.0,,,,,,1610612757,2021,2020-21,True
1626181-202683-203081-203468-2546,1610612757,"Norman Powell, Enes Kanter, Damian Lillard, CJ McCollum, Carmelo Anthony","Powell, Kanter, Lillard, McCollum, Anthony",1626181-202683-203081-203468-2546,POR,221.0,2,5.0,7,,12,3.0,13.0,,,1.0,3.0,,13.0,,0.9285714285714286,,78.19004524886878,17.142857142857142,17.142857142857142,,,4.0,5.0,,,,1.0,2.0,3.0,2.0,3.0,2.0,3.0,8.0,,,,4.0,,3.0,2.0,,2.0,4.0,,10.0,,,1.0,1.0,2.0,,2.0,,,,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.8333333333333334,,,0.5,,,0.5,,1.0,,0.6666666666666666,,,,1.0,,1.0,20.2,20.2,,0.16666666666666666,,,,0.5,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.49069999999999997,,0.14285714285714285,,0.25,,6.866666666666667,25.633333333333336,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,2.0,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,6.0,2.0,2.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2021,2020-21,True
1626181-203081-203468-203496-203994,1610612757,"Norman Powell, Damian Lillard, CJ McCollum, Robert Covington, Jusuf Nurkic","Powell, Lillard, McCollum, Covington, Nurkic",1626181-203081-203468-203496-203994,POR,6711.0,6,-47.0,220,31.0,443,22.0,235.0,4.0,22.0,45.0,32.0,2.0,196.0,31.0,0.5316742081447964,0.44,95.05587840858293,16.054545454545455,15.409090909090908,0.09361702127659574,0.1409090909090909,112.0,223.0,28.0,36.0,8.0,19.0,26.0,70.0,54.0,119.0,35.0,88.0,282.0,12.0,19.0,39.0,44.0,18.0,69.0,26.0,17.0,22.0,51.0,3.0,131.0,10.0,21.0,33.0,40.0,78.0,32.0,110.0,25.0,46.0,11.0,3.0,0.4074074074074074,0.4888888888888889,0.3977272727272727,0.40229885057471265,0.453781512605042,0.631578947368421,0.5144927536231884,0.65,0.65,0.4251207729468599,0.14285714285714285,0.19444444444444445,0.7547169811320755,0.3333333333333333,0.7674418604651163,0.19607843137254902,0.7604166666666666,0.2719298245614035,0.2727272727272727,0.19047619047619047,0.7307692307692307,0.9230769230769231,0.7096774193548387,14.25560538116592,13.811659192825113,0.17391304347826086,0.09178743961352658,0.42105263157894735,0.4444444444444444,0.375,0.33816425120772947,0.37142857142857144,0.37142857142857144,0.7342995169082126,0.37681159420289856,0.5158776960784314,0.586609090909091,0.0639269406392694,0.08527131782945736,0.03333333333333333,0.16595744680851063,6.552100840336135,25.925,17.0,35.0,2.0,7.0,7.0,43.0,2.0,13.0,6.0,10.0,2.0,13.0,10.0,6.0,4.0,2.0,22.0,0.15384615384615385,0.6,0.391304347826087,0.5652173913043478,0.15384615384615385,0.5012714285714286,37.0,64.0,11.0,14.0,3.0,4.0,9.0,,64.0,18.0,15.0,18.0,7.0,3.0,1.0,2.0,0.5142857142857142,0.3076923076923077,0.30917874396135264,0.578125,0.6727272727272727,0.40540540540540543,0.25,0.3103448275862069,0.4666666666666667,0.7857142857142857,0.17391304347826086,0.75,9.0,18.0,87.0,29.0,20.0,9.0,4.0,6.0,11.0,0.8285714285714286,0.38461538461538464,0.9166666666666666,0.4444444444444444,0.08695652173913043,0.5,0.5,1.0,0.7692307692307693,9.0,11.0,3.0,,0.140625,0.05263157894736842,0.6428571428571429,0.3,11.0,4.0,11.0,6.0,0.5454545454545454,,5.0,,4.0,5.0,3.0,,,0.45454545454545453,0.4444444444444444,1.0,1.0,2.0,,7.0,0.06666666666666667,0.5,1.0,,4.0,0.04081632653061224,,,0.18181818181818182,1.0,5.0,,1.0,0.25,0.2222222222222222,1.0,1.0,2.0,1.0,2.0,1610612757,2021,2020-21,True
1626181-203081-203468-203496-2546,1610612757,"Norman Powell, Damian Lillard, CJ McCollum, Robert Covington, Carmelo Anthony","Powell, Lillard, McCollum, Covington, Anthony",1626181-203081-203468-203496-2546,POR,1278.0,5,-16.0,46,28.0,93,12.0,56.0,12.0,37.0,12.0,15.0,7.0,47.0,24.0,0.5833333333333334,0.6379310344827587,104.78873239436619,15.91304347826087,15.608695652173912,0.6607142857142857,0.6086956521739131,21.0,47.0,5.0,8.0,,3.0,5.0,11.0,10.0,25.0,8.0,16.0,72.0,3.0,7.0,9.0,10.0,3.0,9.0,5.0,1.0,5.0,12.0,,31.0,1.0,6.0,8.0,5.0,13.0,8.0,21.0,2.0,6.0,1.0,,0.5,0.625,0.5,0.5714285714285714,0.4,0.42857142857142855,0.5365853658536586,0.5625,0.5625,0.3902439024390244,0.04,,0.8333333333333334,0.4,0.7272727272727273,0.2,0.7647058823529411,0.35,,,1.0,0.5,0.5714285714285714,11.617021276595745,11.297872340425531,0.1951219512195122,0.07317073170731707,,,,0.2682926829268293,0.45454545454545453,0.45454545454545453,0.7317073170731707,0.5555555555555556,0.526823076923077,0.6628428571428572,0.024390243902439025,0.04,,0.16071428571428573,6.132000000000001,28.1,1.0,4.0,,4.0,,8.0,2.0,6.0,5.0,12.0,5.0,10.0,4.0,3.0,1.0,,31.0,0.5,0.4166666666666667,0.5681818181818182,0.2727272727272727,0.3333333333333333,0.5153,7.0,14.0,3.0,7.0,3.0,7.0,3.0,,10.0,4.0,4.0,3.0,1.0,,1.0,3.0,0.75,0.5714285714285714,0.34146341463414637,0.5,0.5384615384615384,0.5714285714285714,0.375,0.375,0.875,0.42857142857142855,0.3181818181818182,0.42857142857142855,3.0,5.0,21.0,7.0,4.0,3.0,1.0,,2.0,0.875,0.4,1.0,0.3333333333333333,0.12195121951219512,0.6,0.6,1.0,0.8,,1.0,1.0,,0.07142857142857142,,1.0,,,,,,,4.0,,0.18181818181818182,,1.0,,,,1.0,,,1.0,1.0,3.0,,0.125,1.0,1.0,0.75,3.0,0.15789473684210525,,,0.3333333333333333,1.0,,1.0,,0.2,0.5,2.0,,,,,1610612757,2021,2020-21,True
1626181-203081-203468-203994-2546,1610612757,"Norman Powell, Damian Lillard, CJ McCollum, Jusuf Nurkic, Carmelo Anthony","Powell, Lillard, McCollum, Nurkic, Anthony",1626181-203081-203468-203994-2546,POR,568.0,4,6.0,17,,34,,24.0,,,2.0,1.0,,22.0,,0.6,,86.19718309859155,16.529411764705884,15.411764705882353,,,9.0,17.0,3.0,3.0,,3.0,3.0,4.0,6.0,14.0,4.0,6.0,18.0,1.0,4.0,2.0,10.0,,4.0,3.0,1.0,5.0,9.0,,22.0,1.0,2.0,4.0,2.0,8.0,3.0,11.0,1.0,4.0,1.0,,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.25,0.6,0.25,0.25,0.3,0.07142857142857142,0.3333333333333333,0.4,0.25,0.5714285714285714,0.5,0.5,0.3,,,0.6666666666666666,,0.5714285714285714,16.88235294117647,15.529411764705882,0.15,0.15,,,,0.2,0.75,0.75,0.7,0.75,0.54711,0.5502333333333334,0.05,0.07142857142857142,,0.08333333333333333,5.757142857142857,25.2,1.0,1.0,,,,5.0,,,,,,,2.0,1.0,1.0,,,,,,,,,5.0,8.0,1.0,2.0,,,1.0,,2.0,,5.0,,,,1.0,,,0.6666666666666666,0.4,0.625,0.625,1.0,0.3333333333333333,0.5,0.5,0.5,,,1.0,2.0,12.0,4.0,3.0,1.0,,,,1.0,,,,0.1,0.5,0.5,1.0,1.0,,,2.0,,,,,,2.0,1.0,2.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,1.0,0.1111111111111111,,,1.0,,2.0,1.0,1.0,,1.0,,,,,,1610612757,2021,2020-21,True
