EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,Technical Free Throw Trips,3SecondViolations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls Drawn,Clear Path Fouls,Blocked3s,BlockedCorner3,FTOffRebounds,OffFTReboundPct,BlockedArc3,3pt And 1 Free Throw Trips,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,HeaveAttempts,Defensive 3 Seconds Violations,Corner3PctBlocked,OffensiveGoaltends,team_id,year,season,team_vs
1626174-1629645-1630256-202322-203482,1610612745,"Christian Wood, Kevin Porter Jr., Jae'Sean Tate, John Wall, Kelly Olynyk","Wood, Porter Jr., Tate, Wall, Olynyk",1626174-1629645-1630256-202322-203482,HOU,7484.0,6,125,-13.0,265,265,46.0,40.0,30.0,530,47.0,68.0,11.0,14.0,10.0,12.0,19.0,47.0,9.0,24.0,8.0,26.0,2.0,1.0,4.0,34.0,77.0,3.0,6.0,3.0,10.0,75.0,139.0,42.0,103.0,35.0,311.0,324.0,13.0,23.0,3.0,8.0,5.0,40.0,17.0,24.0,4.0,14.0,9.0,55.0,74.0,76.0,102.0,24.0,18.0,77.0,34.0,12.0,37.0,34.0,71.0,26.0,8.0,22.0,8.0,7.0,176.0,13.0,21.0,34.0,46.0,9.0,89.0,34.0,123.0,8.0,21.0,12.0,9.0,25.0,4.0,16.0,14.0,2.0,9.0,3.0,2.0,39.0,1.0,7.0,28.0,47.0,1.0,2.0,2.0,37.0,4.0,3.0,41.0,5.0,17.0,1.0,5.0,11.0,5.0,1.0,5.0,11.0,7.0,3.0,271.0,53.0,45.0,3.0,3.0,0.49333333333333335,0.5606060606060606,0.8095238095238095,0.4077669902912621,0.375,0.2857142857142857,0.4077669902912621,0.539568345323741,0.5652173913043478,0.7083333333333334,0.5702479338842975,0.5645161290322581,0.6052631578947368,0.5980769230769231,0.6060606060606061,0.6547619047619048,0.4256198347107438,0.08633093525179857,0.07352941176470588,0.1276595744680851,0.041666666666666664,0.6410256410256411,0.9,0.7076923076923077,0.328125,0.6071428571428571,0.21666666666666667,0.6611570247933884,0.27419354838709675,0.23809523809523808,0.4642857142857143,0.2,0.21428571428571427,0.2222222222222222,0.6896551724137931,0.6666666666666666,0.8333333333333334,0.575,0.6875,0.07142857142857142,101.9775521111705,0.6363636363636364,14.573584905660377,13.667924528301887,13.947169811320755,12.860377358490567,0.2809917355371901,0.6911764705882353,0.746031746031746,0.46808510638297873,0.19421487603305784,0.40425531914893614,0.4634146341463415,0.42105263157894735,0.09917355371900827,0.375,0.391304347826087,0.7777777777777778,0.10743801652892562,0.3076923076923077,0.3076923076923077,1.0,0.3181818181818182,0.44155844155844154,0.44155844155844154,0.7647058823529411,0.45161290322580644,0.7857142857142857,0.2727272727272727,0.06451612903225806,0.1935483870967742,0.5,0.3333333333333333,0.3157894736842105,0.8333333333333334,0.10526315789473684,0.25,0.2631578947368421,0.3,0.7066115702479339,0.44155844155844154,0.5213731404958678,0.6025363636363636,0.49984078947368427,0.07058823529411765,0.11258278145695365,0.009615384615384616,0.12861736334405144,0.17684887459807075,7.071223021582734,25.684466019417474,0.17358490566037735,,,,,,,,,,,,,,,,,,,,,1610612745,2021,2020-21,True
1626174-1629645-1630256-202340-203482,1610612745,"Christian Wood, Kevin Porter Jr., Jae'Sean Tate, Avery Bradley, Kelly Olynyk","Wood, Porter Jr., Tate, Bradley, Olynyk",1626174-1629645-1630256-202340-203482,HOU,4520.0,5,75,-10.0,159,159,46.0,51.0,14.0,318,27.0,42.0,3.0,5.0,9.0,15.0,11.0,20.0,8.0,21.0,5.0,10.0,1.0,1.0,2.0,19.0,43.0,,2.0,2.0,13.0,46.0,83.0,24.0,53.0,24.0,188.0,198.0,5.0,10.0,1.0,3.0,2.0,15.0,14.0,24.0,3.0,15.0,15.0,52.0,48.0,44.0,63.0,9.0,6.0,43.0,19.0,5.0,24.0,21.0,45.0,16.0,5.0,15.0,6.0,3.0,111.0,4.0,11.0,21.0,24.0,5.0,50.0,15.0,65.0,1.0,14.0,8.0,6.0,12.0,2.0,6.0,14.0,1.0,6.0,,3.0,26.0,1.0,6.0,19.0,42.0,2.0,3.0,4.0,32.0,2.0,,31.0,6.0,12.0,,6.0,7.0,2.0,,5.0,7.0,4.0,,173.0,52.0,46.0,3.0,7.0,0.5217391304347826,0.5581395348837209,0.875,0.4528301886792453,0.3333333333333333,0.2,0.4528301886792453,0.5542168674698795,0.5,0.5833333333333334,0.6029411764705882,0.5,0.47435897435897434,0.6317567567567568,0.5357142857142857,0.5425531914893617,0.3897058823529412,0.060240963855421686,0.047619047619047616,0.1,0.047619047619047616,0.46153846153846156,1.0,0.7058823529411765,0.2972972972972973,0.75,0.14814814814814814,0.7258064516129032,0.234375,0.3333333333333333,0.3333333333333333,0.23076923076923078,0.09090909090909091,0.4,0.6666666666666666,0.7222222222222222,0.75,0.8260869565217391,0.4,0.01694915254237288,101.30973451327434,0.5714285714285714,14.81132075471698,13.616352201257861,14.339622641509434,13.132075471698114,0.3088235294117647,0.6428571428571429,0.675,0.5555555555555556,0.14705882352941177,0.55,0.6111111111111112,0.5454545454545454,0.15441176470588236,0.38095238095238093,0.4,0.375,0.07352941176470588,0.5,0.5,1.0,0.3161764705882353,0.4418604651162791,0.4418604651162791,0.8421052631578947,0.38461538461538464,0.6,,0.07692307692307693,0.15384615384615385,,,0.38461538461538464,0.6,0.05128205128205128,0.5,0.3333333333333333,0.15384615384615385,0.6985294117647058,0.4418604651162791,0.5118297794117648,0.49861500000000003,0.5075371794871795,0.08450704225352113,0.1348314606741573,,0.0797872340425532,0.2765957446808511,7.554216867469879,25.758490566037736,0.2893081761006289,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1610612745,2021,2020-21,True
1626174-1628021-200782-201935-202322,1610612745,"Christian Wood, David Nwaba, P.J. Tucker, James Harden, John Wall","Wood, Nwaba, Tucker, Harden, Wall",1626174-1628021-200782-201935-202322,HOU,3500.0,4,58,32.0,117,114,1.0,13.0,18.0,231,19.0,32.0,7.0,10.0,,,8.0,20.0,7.0,16.0,4.0,8.0,,,,11.0,29.0,,,,,34.0,68.0,15.0,37.0,30.0,143.0,111.0,11.0,19.0,,,1.0,23.0,,,,,1.0,1.0,44.0,24.0,39.0,6.0,6.0,29.0,11.0,7.0,22.0,13.0,35.0,9.0,4.0,14.0,3.0,5.0,83.0,7.0,13.0,26.0,20.0,5.0,51.0,20.0,71.0,4.0,13.0,11.0,2.0,6.0,2.0,5.0,12.0,,1.0,1.0,3.0,18.0,2.0,,10.0,25.0,1.0,2.0,4.0,27.0,2.0,1.0,35.0,5.0,19.0,,,1.0,1.0,,,1.0,1.0,,120.0,1.0,1.0,1.0,,0.6470588235294118,0.7096774193548387,0.8666666666666667,0.40540540540540543,,,0.40540540540540543,0.5,0.5789473684210527,,0.5380952380952381,0.5789473684210527,,0.592436974789916,0.6052631578947368,0.5,0.3523809523809524,0.10294117647058823,0.15625,0.1,,0.3333333333333333,1.0,0.9523809523809523,0.38235294117647056,0.8387096774193549,0.3181818181818182,0.8846153846153846,0.35714285714285715,0.38461538461538464,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.25,0.875,1.0,1.0,0.8695652173913043,0.75,0.08163265306122448,95.03999999999999,1.0,15.0,15.307017543859649,13.957264957264957,14.842105263157896,0.3047619047619048,0.59375,0.7037037037037037,0.7368421052631579,0.19047619047619047,0.4,0.4444444444444444,0.375,0.1523809523809524,0.4375,0.4375,0.7142857142857143,0.0761904761904762,0.5,0.5,1.0,0.2761904761904762,0.3793103448275862,0.3793103448275862,0.8181818181818182,0.5263157894736842,0.7,0.5714285714285714,,,,,,,,,,,0.6571428571428571,0.3793103448275862,0.5243457142857143,0.45995384615384616,,0.15966386554621848,0.23170731707317074,,0.16083916083916083,0.006993006993006993,7.883823529411765,25.84864864864865,0.008547008547008548,,2.0,,,,1.0,,,,,,,,,,,,,,,1610612745,2021,2020-21,True
1626174-1627863-1628425-1629645-1630256,1610612745,"Christian Wood, Danuel House Jr., Sterling Brown, Kevin Porter Jr., Jae'Sean Tate","Wood, House Jr., Brown, Porter Jr., Tate",1626174-1627863-1628425-1629645-1630256,HOU,3310.0,4,55,21.0,118,118,13.0,25.0,12.0,236,27.0,36.0,4.0,7.0,2.0,3.0,4.0,13.0,1.0,6.0,8.0,15.0,,1.0,1.0,14.0,33.0,1.0,2.0,4.0,5.0,32.0,55.0,22.0,48.0,18.0,148.0,127.0,4.0,7.0,1.0,2.0,5.0,16.0,2.0,3.0,5.0,6.0,3.0,22.0,40.0,24.0,63.0,3.0,8.0,33.0,14.0,3.0,20.0,21.0,41.0,13.0,8.0,19.0,1.0,,103.0,5.0,8.0,23.0,17.0,4.0,44.0,13.0,57.0,3.0,11.0,8.0,3.0,10.0,2.0,7.0,9.0,2.0,3.0,1.0,,19.0,1.0,4.0,14.0,29.0,1.0,1.0,1.0,18.0,1.0,,24.0,4.0,14.0,,,2.0,1.0,,1.0,3.0,1.0,1.0,132.0,22.0,13.0,2.0,,0.625,0.7142857142857143,0.9545454545454546,0.4583333333333333,0.5,0.8333333333333334,0.4583333333333333,0.5818181818181818,0.5714285714285714,0.6666666666666666,0.6310679611650486,0.6111111111111112,1.0555555555555556,0.6548672566371682,0.6666666666666666,1.1,0.46601941747572817,0.05454545454545454,0.027777777777777776,0.15384615384615385,,0.5263157894736842,0.8,0.8095238095238095,0.34782608695652173,0.8846153846153846,0.2,0.851063829787234,0.2708333333333333,0.4444444444444444,0.3333333333333333,0.2,0.1111111111111111,0.42857142857142855,0.7777777777777778,0.7777777777777778,1.0,0.9047619047619048,0.8,0.06666666666666667,102.67069486404834,0.3333333333333333,13.457627118644067,14.59322033898305,13.0,14.296610169491526,0.34951456310679613,0.75,0.7714285714285715,0.7037037037037037,0.1262135922330097,0.3076923076923077,0.36363636363636365,0.25,0.05825242718446602,0.16666666666666666,0.16666666666666666,,0.14563106796116504,0.5333333333333333,0.5333333333333333,1.0,0.32038834951456313,0.42424242424242425,0.42424242424242425,0.9285714285714286,0.7777777777777778,0.5714285714285714,,,0.2222222222222222,0.5,1.0,0.3333333333333333,0.6666666666666666,0.1111111111111111,1.0,0.5555555555555556,0.8,0.8155339805825242,0.42424242424242425,0.5647694174757282,0.7001642857142858,0.5702888888888888,0.12389380530973451,0.2153846153846154,,0.10810810810810811,0.14864864864864866,4.9363636363636365,25.102083333333336,0.11016949152542373,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1610612745,2021,2020-21,True
1627863-1628021-1628425-1630256-201569,1610612745,"Danuel House Jr., David Nwaba, Sterling Brown, Jae'Sean Tate, Eric Gordon","House Jr., Nwaba, Brown, Tate, Gordon",1627863-1628021-1628425-1630256-201569,HOU,3173.0,10,53,12.0,111,107,16.0,32.0,12.0,218,20.0,28.0,4.0,9.0,4.0,4.0,10.0,23.0,4.0,11.0,1.0,5.0,1.0,,2.0,12.0,31.0,,1.0,1.0,3.0,34.0,62.0,13.0,36.0,24.0,131.0,119.0,4.0,10.0,,2.0,6.0,14.0,7.0,9.0,1.0,5.0,2.0,19.0,30.0,38.0,30.0,9.0,6.0,31.0,12.0,5.0,15.0,10.0,25.0,9.0,1.0,10.0,4.0,1.0,60.0,7.0,9.0,20.0,24.0,1.0,45.0,17.0,62.0,2.0,5.0,4.0,1.0,8.0,2.0,3.0,10.0,3.0,5.0,,,18.0,1.0,1.0,11.0,23.0,,2.0,2.0,29.0,3.0,1.0,29.0,3.0,15.0,,,6.0,4.0,,2.0,6.0,3.0,,117.0,19.0,16.0,1.0,,0.4411764705882353,0.4838709677419355,0.7692307692307693,0.3611111111111111,,0.2,0.3611111111111111,0.5483870967741935,0.4,0.7777777777777778,0.5459183673469388,0.3333333333333333,0.6071428571428571,0.5863636363636363,0.4666666666666667,0.59375,0.3673469387755102,0.08064516129032258,0.07142857142857142,0.08695652173913043,0.09090909090909091,0.4444444444444444,1.0,0.6857142857142857,0.3333333333333333,0.8333333333333334,0.3181818181818182,0.7457627118644068,0.32653061224489793,0.625,0.25,0.14285714285714285,0.2777777777777778,0.5,0.6956521739130435,0.625,0.75,0.8125,0.875,0.044444444444444446,98.93476205483769,0.5,14.90990990990991,14.186915887850468,14.54054054054054,13.813084112149532,0.2857142857142857,0.7142857142857143,0.7692307692307693,0.5,0.23469387755102042,0.43478260869565216,0.47619047619047616,0.4,0.11224489795918367,0.36363636363636365,0.4,0.25,0.05102040816326531,0.2,0.2,1.0,0.3163265306122449,0.3870967741935484,0.3870967741935484,0.75,0.75,0.4444444444444444,,0.08333333333333333,0.08333333333333333,,,0.2857142857142857,1.0,0.14285714285714285,,0.21428571428571427,0.3333333333333333,0.6530612244897959,0.3870967741935484,0.504219387755102,0.5908666666666667,0.486525,0.13636363636363635,0.20270270270270271,,0.10687022900763359,0.1450381679389313,6.969354838709678,25.65277777777778,0.14414414414414414,,2.0,2.0,,,,,,,1.0,0.5,,,,,,,,,,1610612745,2021,2020-21,True
1630256-200782-201569-202322-202326,1610612745,"Jae'Sean Tate, P.J. Tucker, Eric Gordon, John Wall, DeMarcus Cousins","Tate, Tucker, Gordon, Wall, Cousins",1630256-200782-201569-202322-202326,HOU,2614.0,6,44,18.0,81,79,4.0,3.0,5.0,160,17.0,23.0,1.0,2.0,1.0,1.0,8.0,14.0,3.0,9.0,5.0,11.0,,1.0,1.0,10.0,16.0,2.0,3.0,,,28.0,46.0,15.0,27.0,14.0,115.0,97.0,1.0,3.0,2.0,3.0,,8.0,2.0,2.0,1.0,1.0,,7.0,28.0,28.0,45.0,,,16.0,10.0,,14.0,15.0,29.0,10.0,5.0,9.0,2.0,3.0,73.0,3.0,4.0,16.0,14.0,1.0,31.0,7.0,38.0,2.0,1.0,,1.0,4.0,2.0,3.0,5.0,1.0,1.0,,,9.0,,1.0,10.0,19.0,1.0,1.0,1.0,15.0,,1.0,19.0,2.0,10.0,,,3.0,2.0,,1.0,3.0,2.0,,107.0,7.0,4.0,,,0.5,0.5,1.0,0.5555555555555556,0.6666666666666666,1.0,0.5555555555555556,0.6086956521739131,0.3333333333333333,1.0,0.6917808219178082,0.6666666666666666,1.1666666666666667,0.7037037037037037,0.6666666666666666,1.1666666666666667,0.3698630136986301,,,,,0.4444444444444444,1.0,0.7,0.2222222222222222,0.64,0.25,0.6666666666666666,0.23333333333333334,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.7142857142857143,1.0,0.5714285714285714,1.0,0.06666666666666667,88.1407804131599,0.6666666666666666,15.135802469135802,17.569620253164558,14.296296296296296,16.60759493670886,0.3150684931506849,0.7391304347826086,0.7391304347826086,0.5294117647058824,0.1917808219178082,0.5714285714285714,0.5714285714285714,0.25,0.1232876712328767,0.3333333333333333,0.3333333333333333,1.0,0.1506849315068493,0.45454545454545453,0.45454545454545453,1.0,0.2191780821917808,0.625,0.625,1.0,0.3333333333333333,0.5,,,0.5,0.6666666666666666,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,,,0.684931506849315,0.625,0.5257369863013699,0.5696333333333333,0.46951666666666664,0.12345679012345678,0.18518518518518517,,0.06956521739130435,0.06086956521739131,7.2956521739130435,24.63703703703704,0.04938271604938271,,1.0,,,,,,,,,,,,,,,,,,,1610612745,2021,2020-21,True
1626174-1627863-1630256-202322-203506,1610612745,"Christian Wood, Danuel House Jr., Jae'Sean Tate, John Wall, Victor Oladipo","Wood, House Jr., Tate, Wall, Oladipo",1626174-1627863-1630256-202322-203506,HOU,2287.0,2,38,-4.0,77,78,12.0,6.0,10.0,155,6.0,12.0,1.0,3.0,2.0,2.0,7.0,20.0,2.0,9.0,4.0,8.0,2.0,1.0,1.0,7.0,22.0,2.0,2.0,1.0,3.0,15.0,41.0,11.0,30.0,13.0,76.0,80.0,2.0,6.0,3.0,4.0,,13.0,2.0,3.0,2.0,4.0,5.0,15.0,12.0,18.0,33.0,,2.0,22.0,7.0,4.0,6.0,11.0,17.0,7.0,4.0,3.0,2.0,1.0,45.0,4.0,9.0,18.0,9.0,2.0,29.0,13.0,42.0,4.0,9.0,5.0,4.0,4.0,1.0,2.0,6.0,,2.0,,2.0,10.0,2.0,2.0,11.0,14.0,,1.0,,12.0,,,19.0,,7.0,1.0,1.0,3.0,2.0,,1.0,3.0,2.0,,63.0,14.0,11.0,,,0.4,0.42857142857142855,1.0,0.36666666666666664,0.75,0.5,0.36666666666666664,0.36585365853658536,0.3333333333333333,0.6666666666666666,0.44366197183098594,0.65,0.7142857142857143,0.475,0.5909090909090909,0.75,0.4225352112676056,0.0975609756097561,0.08333333333333333,0.1,0.1111111111111111,0.4,0.6666666666666666,0.75,0.34615384615384615,0.8571428571428571,0.21052631578947367,0.8181818181818182,0.28888888888888886,0.6666666666666666,0.23076923076923078,0.2857142857142857,0.13333333333333333,0.5,0.6666666666666666,1.0,0.6666666666666666,0.9230769230769231,0.75,0.0975609756097561,97.59510275470048,0.6666666666666666,16.415584415584416,13.115384615384615,15.727272727272727,12.615384615384615,0.16901408450704225,0.5,0.5454545454545454,0.5,0.28169014084507044,0.35,0.3888888888888889,0.2857142857142857,0.1267605633802817,0.2222222222222222,0.25,0.5,0.11267605633802817,0.5,0.5,1.0,0.30985915492957744,0.3181818181818182,0.3181818181818182,1.0,0.3,0.3333333333333333,,0.2,0.2,1.0,1.0,0.2857142857142857,1.0,0.14285714285714285,1.0,0.42857142857142855,0.3333333333333333,0.5915492957746479,0.3181818181818182,0.48691690140845073,0.5785250000000001,0.45142857142857146,0.10126582278481013,0.14583333333333334,0.03225806451612903,0.17105263157894737,0.19736842105263158,8.882926829268293,25.40666666666667,0.15584415584415584,1.0,,1.0,0.5,1.0,,,,,,,,,,,,,,,,1610612745,2021,2020-21,True
1626174-1629717-1630256-202322-203482,1610612745,"Christian Wood, Armoni Brooks, Jae'Sean Tate, John Wall, Kelly Olynyk","Wood, Brooks, Tate, Wall, Olynyk",1626174-1629717-1630256-202322-203482,HOU,2212.0,3,37,17.0,80,79,9.0,10.0,8.0,159,17.0,30.0,3.0,5.0,1.0,2.0,1.0,11.0,4.0,6.0,1.0,6.0,1.0,,,9.0,20.0,,1.0,,,22.0,47.0,10.0,26.0,11.0,85.0,68.0,3.0,6.0,1.0,2.0,2.0,11.0,3.0,5.0,,,4.0,10.0,28.0,16.0,21.0,9.0,2.0,20.0,9.0,3.0,14.0,7.0,21.0,6.0,1.0,14.0,,,49.0,2.0,8.0,20.0,14.0,1.0,35.0,10.0,45.0,1.0,10.0,9.0,1.0,6.0,4.0,4.0,6.0,,2.0,,,12.0,1.0,2.0,8.0,16.0,,1.0,2.0,10.0,,,11.0,1.0,4.0,,2.0,3.0,3.0,,,3.0,3.0,,74.0,8.0,8.0,2.0,1.0,0.6363636363636364,0.6666666666666666,0.7,0.38461538461538464,0.5,,0.38461538461538464,0.46808510638297873,0.5,0.6,0.5068493150684932,0.5625,0.6,0.5448717948717948,0.6111111111111112,0.7142857142857143,0.3561643835616438,0.06382978723404255,0.06666666666666667,0.09090909090909091,,0.5,1.0,0.8235294117647058,0.32,0.7692307692307693,0.125,0.7906976744186046,0.24390243902439024,0.38461538461538464,0.3,,0.18181818181818182,,0.8888888888888888,0.75,,0.8235294117647058,0.6666666666666666,0.02631578947368421,103.50813743218806,1.0,14.1625,13.658227848101266,13.5375,13.10126582278481,0.410958904109589,0.5666666666666667,0.6071428571428571,0.8235294117647058,0.1506849315068493,0.09090909090909091,0.1,,0.0821917808219178,0.6666666666666666,0.6666666666666666,,0.0821917808219178,0.16666666666666666,0.16666666666666666,1.0,0.273972602739726,0.45,0.45,0.6666666666666666,0.625,0.6,0.3333333333333333,0.125,0.125,,,0.4,0.5,,,,,0.7671232876712328,0.45,0.5434061643835616,0.6342416666666667,0.43266,0.05263157894736842,0.08,,0.12941176470588237,0.11764705882352941,5.429787234042553,25.33076923076923,0.1125,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1610612745,2021,2020-21,True
1626174-1630256-200782-202322-203506,1610612745,"Christian Wood, Jae'Sean Tate, P.J. Tucker, John Wall, Victor Oladipo","Wood, Tate, Tucker, Wall, Oladipo",1626174-1630256-200782-202322-203506,HOU,2203.0,3,37,-3.0,79,79,6.0,6.0,8.0,158,9.0,20.0,1.0,2.0,1.0,2.0,12.0,19.0,3.0,8.0,2.0,4.0,,,,7.0,20.0,1.0,2.0,,2.0,24.0,47.0,9.0,24.0,5.0,80.0,83.0,4.0,6.0,1.0,2.0,1.0,12.0,2.0,3.0,,2.0,2.0,6.0,20.0,28.0,27.0,,,20.0,7.0,4.0,10.0,9.0,19.0,7.0,2.0,5.0,5.0,,47.0,4.0,5.0,22.0,10.0,1.0,33.0,9.0,42.0,2.0,8.0,4.0,4.0,5.0,3.0,2.0,9.0,,3.0,1.0,1.0,14.0,,,3.0,9.0,2.0,,1.0,8.0,1.0,1.0,7.0,1.0,3.0,,1.0,5.0,2.0,,3.0,6.0,4.0,,68.0,6.0,6.0,1.0,1.0,0.4166666666666667,0.4166666666666667,1.0,0.375,0.5,,0.375,0.5106382978723404,0.6666666666666666,0.6666666666666666,0.528169014084507,0.6875,0.4,0.5405405405405406,0.6666666666666666,0.5,0.3380281690140845,0.0851063829787234,0.1,0.10526315789473684,,0.35714285714285715,1.0,0.8333333333333334,0.21739130434782608,0.8461538461538461,0.26666666666666666,0.8421052631578947,0.23684210526315788,0.2727272727272727,,0.4,0.23076923076923078,0.5,1.0,0.5,1.0,0.8333333333333334,0.875,0.058823529411764705,103.27734906945075,0.6666666666666666,13.79746835443038,14.08860759493671,13.037974683544304,13.848101265822784,0.28169014084507044,0.45,0.5,0.5555555555555556,0.2676056338028169,0.631578947368421,0.7058823529411765,0.4166666666666667,0.11267605633802817,0.375,0.375,,0.056338028169014086,0.5,0.5,1.0,0.28169014084507044,0.35,0.35,1.0,0.25,0.5,1.0,,0.25,0.5,1.0,0.4,0.5,,,0.4,,0.6197183098591549,0.35,0.5132591549295775,0.4906875,0.5378499999999999,0.0410958904109589,0.061224489795918366,,0.15,0.075,8.185106382978724,25.179166666666664,0.0759493670886076,,,,,,,,1.0,,,,1.0,,,,,,,,,1610612745,2021,2020-21,True
