EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,SecondChanceFG2A,SecondChanceFtPoints,PtsUnassisted3s,SelfOReb,Blocked2s,BlockedShortMidRange,Blocks,OffAtRimReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimFGM,LongMidRangeFGM,Arc3FGM,PenaltyArc3FGM,SecondChanceFG2M,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,Arc3Assists,AtRimAssists,DefTwoPtRebounds,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,FG2APctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,BadPassSteals,PenaltyTurnovers,Offensive Fouls,AtRimPctBlocked,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LiveBallTurnoverPct,DefFTReboundPct,LostBallTurnovers,Offensive Fouls Drawn,Technical Free Throw Trips,BlockedAtRim,NonShootingPenaltyNonTakeFouls,DefCorner3ReboundPct,SecondChanceArc3FGM,SecondChanceArc3FGA,LongMidRangeAssists,OffThreePtRebounds,Travels,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,RecoveredBlocks,DefensiveGoaltends,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,LongMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,Fg3aBlocked,BlockedLongMidRange,FG3APctBlocked,Corner3PctBlocked,HeaveAttempts,FTOffRebounds,OffFTReboundPct,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedCorner3,3SecondViolations,team_id,year,season,team_vs
101141-1629671-1629744-1629752-1630235,1610612762,"Ersan Ilyasova, Miye Oni, Matt Thomas, Juwan Morgan, Trent Forrest","Ilyasova, Oni, Thomas, Morgan, Forrest",101141-1629671-1629744-1629752-1630235,UTA,206.0,1,3.0,4.0,7.0,6.0,7.0,3.0,1.0,13.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,2.0,3.0,12.0,8.0,1.0,1.0,3.0,3.0,4.0,1.0,2.0,3.0,12.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,9.0,12.0,7.0,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,0.5,0.5,0.75,0.75,0.75,1.5,0.75,0.8571428571428571,1.5,0.8571428571428571,0.3333333333333333,1.0,1.0,1.0,0.5,1.0,1.0,90.873786407767,16.0,15.666666666666666,14.428571428571429,15.666666666666666,0.16666666666666666,1.0,1.0,0.3333333333333333,1.0,1.0,0.5,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,1.0,0.16666666666666666,1.0,0.16666666666666666,0.5,0.48491666666666666,0.56415,0.48491666666666666,0.2857142857142857,0.4,0.25,1.0,9.275,25.35,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,True
1626220-1627777-1628378-202324-203903,1610612762,"Royce O'Neale, Georges Niang, Donovan Mitchell, Derrick Favors, Jordan Clarkson","O'Neale, Niang, Mitchell, Favors, Clarkson",1626220-1627777-1628378-202324-203903,UTA,165.0,2,3.0,8.0,5.0,5.0,,,1.0,10.0,,2.0,,,2.0,2.0,,1.0,1.0,,,,,,,2.0,4.0,1.0,1.0,4.0,11.0,3.0,,,2.0,,,,,,,,4.0,,,,,,,,,2.0,4.0,4.0,2.0,6.0,,,2.0,4.0,,2.0,9.0,,,,,,1.0,,,1.0,0.5,,0.7,,,0.7857142857142857,0.5,,0.2,1.0,1.0,0.8,1.0,,1.0,87.27272727272727,14.8,18.2,14.8,17.0,0.4,,,0.4,1.0,1.0,,,0.2,1.0,1.0,,,,,,,,,,,0.6,0.54107,0.7404,,0.2857142857142857,0.3333333333333333,0.18181818181818182,,6.475,23.4,,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,True
1626220-1627777-1628378-203497-203903,1610612762,"Royce O'Neale, Georges Niang, Donovan Mitchell, Rudy Gobert, Jordan Clarkson","O'Neale, Niang, Mitchell, Gobert, Clarkson",1626220-1627777-1628378-203497-203903,UTA,481.0,4,8.0,2.0,17.0,16.0,6.0,5.0,2.0,33.0,2.0,3.0,,,,3.0,4.0,,,,,,,3.0,1.0,3.0,10.0,2.0,3.0,7.0,19.0,17.0,,,4.0,1.0,3.0,1.0,1.0,5.0,10.0,2.0,4.0,3.0,3.0,1.0,1.0,2.0,,,5.0,2.0,3.0,5.0,2.0,7.0,2.0,3.0,6.0,9.0,1.0,3.0,15.0,10.0,6.0,0.3333333333333333,0.5,0.5,0.6666666666666666,,1.0,0.6666666666666666,0.3,0.3333333333333333,0.46153846153846156,1.0,0.625,0.5588235294117647,1.0,0.7142857142857143,0.23076923076923078,0.2857142857142857,1.0,1.0,0.25,0.3333333333333333,1.0,98.79417879417879,15.764705882352942,13.3125,15.529411764705882,13.3125,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.23076923076923078,,,,0.3076923076923077,,,,,0.23076923076923078,,,,,,,,0.25,0.46153846153846156,0.4346423076923077,0.5281,0.4014625,0.2,0.25,0.21052631578947367,0.5263157894736842,10.040000000000001,25.333333333333332,0.35294117647058826,1.0,1.0,2.0,3.0,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.1,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.5,0.25,0.25,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,True
1626220-1627777-201144-202324-203903,1610612762,"Royce O'Neale, Georges Niang, Mike Conley, Derrick Favors, Jordan Clarkson","O'Neale, Niang, Conley, Favors, Clarkson",1626220-1627777-201144-202324-203903,UTA,251.0,1,4.0,-1.0,9.0,9.0,9.0,3.0,1.0,18.0,,1.0,,1.0,2.0,4.0,2.0,,,,,,,1.0,1.0,4.0,7.0,1.0,1.0,2.0,13.0,14.0,,,,4.0,7.0,1.0,1.0,2.0,13.0,2.0,6.0,3.0,1.0,1.0,1.0,2.0,,1.0,5.0,1.0,,1.0,1.0,2.0,1.0,2.0,1.0,2.0,,,13.0,13.0,9.0,0.25,0.25,1.0,1.0,,1.0,1.0,0.5714285714285714,0.5714285714285714,0.6875,,0.6875,0.7222222222222222,,0.7222222222222222,0.125,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,,103.26693227091633,11.88888888888889,16.0,11.555555555555555,16.0,0.125,,,0.5,0.5,0.6666666666666666,0.5,0.25,,,,,0.125,,,,0.125,,,,0.125,0.25,0.41325625,0.5087,0.41325625,,,,1.0,9.957142857142857,28.8,1.0,1.0,1.0,,,,,,,,,1.0,,2.0,1.0,1.0,,,1.0,2.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,0.2857142857142857,0.25,0.5,0.5,0.5,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,True
1626220-1627777-202324-203903-204060,1610612762,"Royce O'Neale, Georges Niang, Derrick Favors, Jordan Clarkson, Joe Ingles","O'Neale, Niang, Favors, Clarkson, Ingles",1626220-1627777-202324-203903-204060,UTA,195.0,3,3.0,2.0,8.0,7.0,6.0,2.0,,15.0,3.0,3.0,3.0,3.0,1.0,3.0,,,,,,,,,,4.0,6.0,,,2.0,10.0,8.0,,,,4.0,5.0,,,2.0,10.0,2.0,6.0,,,1.0,,1.0,,1.0,2.0,,2.0,3.0,,3.0,1.0,1.0,2.0,2.0,2.0,2.0,10.0,10.0,6.0,0.25,0.25,,,,,,0.6666666666666666,0.8,0.6666666666666666,,0.8,0.8333333333333334,,1.0,,,1.0,1.0,,,1.0,110.76923076923077,13.125,12.857142857142858,13.125,12.857142857142858,0.5,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,0.6,1.0,,,,0.5,0.48095,,0.48705999999999994,0.3333333333333333,0.3333333333333333,,1.0,5.683333333333334,,0.75,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,True
1626220-1627777-203497-203903-204060,1610612762,"Royce O'Neale, Georges Niang, Rudy Gobert, Jordan Clarkson, Joe Ingles","O'Neale, Niang, Gobert, Clarkson, Ingles",1626220-1627777-203497-203903-204060,UTA,545.0,5,9.0,4.0,18.0,19.0,12.0,11.0,1.0,37.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,,1.0,,,,1.0,3.0,1.0,6.0,10.0,3.0,4.0,6.0,27.0,23.0,,,2.0,4.0,7.0,1.0,2.0,6.0,17.0,6.0,6.0,6.0,3.0,3.0,2.0,5.0,,1.0,12.0,1.0,6.0,7.0,1.0,8.0,1.0,4.0,4.0,6.0,1.0,1.0,25.0,17.0,12.0,0.5,0.6,0.6666666666666666,0.75,,0.5,0.75,0.6,0.5714285714285714,0.75,1.0,0.6111111111111112,0.8125,1.0,0.7272727272727273,0.2857142857142857,0.25,1.0,0.875,0.2,0.3333333333333333,1.0,97.76146788990825,10.555555555555555,18.68421052631579,10.555555555555555,18.526315789473685,0.2857142857142857,1.0,1.0,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.5,0.21428571428571427,0.07142857142857142,,,,0.21428571428571427,,,,0.3333333333333333,1.0,0.1111111111111111,,0.1111111111111111,0.5714285714285714,0.48546428571428574,0.6353,0.46760555555555555,0.07142857142857142,0.1,0.07407407407407407,0.6296296296296297,7.87,25.275,0.6666666666666666,1.0,1.0,,3.0,,1.0,,1.0,,,1.0,1.0,,3.0,1.0,1.0,2.0,3.0,,2.0,2.0,1.0,1.0,,,2.0,4.0,2.0,1.0,1.0,,,0.5,,1.0,,0.5,,,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,3.0,1.0,,,2.0,,1.0,0.5,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,True
1626220-1628378-1629671-202711-203497,1610612762,"Royce O'Neale, Donovan Mitchell, Miye Oni, Bojan Bogdanovic, Rudy Gobert","O'Neale, Mitchell, Oni, Bogdanovic, Gobert",1626220-1628378-1629671-202711-203497,UTA,12.0,1,,3.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,3.0,,,,,,,1.0,1.0,,3.0,,,3.0,1.0,,1.0,1.0,,,3.0,,,,,,,,,,,,3.0,3.0,1.0,,,1.0,1.0,,1.0,1.0,,,1.5,,1.5,1.5,,1.5,1.0,,,,,,,120.0,11.0,,11.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,0.306,,0.306,,,,1.0,,28.1,1.0,,,,,,,,,,,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,True
1626220-1628378-201144-202324-202711,1610612762,"Royce O'Neale, Donovan Mitchell, Mike Conley, Derrick Favors, Bojan Bogdanovic","O'Neale, Mitchell, Conley, Favors, Bogdanovic",1626220-1628378-201144-202324-202711,UTA,138.0,2,2.0,-5.0,5.0,4.0,,,,9.0,,,,,1.0,1.0,2.0,,,,,,,2.0,,1.0,3.0,,2.0,,2.0,7.0,,,,,,,,,,2.0,,,2.0,1.0,,1.0,,1.0,2.0,,1.0,1.0,,1.0,1.0,2.0,1.0,,,,2.0,,,1.0,1.0,,,,,,0.3333333333333333,,0.2,,,0.2,,,0.4,,1.0,1.0,,,1.0,93.91304347826087,18.6,11.25,18.6,11.25,,,,0.2,1.0,1.0,1.0,0.4,,,,,0.4,,,,,,,,,0.4,0.47199,,,,,,,15.133333333333333,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,True
1626220-1628378-201144-202711-203497,1610612762,"Royce O'Neale, Donovan Mitchell, Mike Conley, Bojan Bogdanovic, Rudy Gobert","O'Neale, Mitchell, Conley, Bogdanovic, Gobert",1626220-1628378-201144-202711-203497,UTA,4202.0,5,70.0,-21.0,134.0,139.0,19.0,38.0,16.0,273.0,26.0,36.0,1.0,3.0,24.0,42.0,9.0,5.0,9.0,,1.0,,,28.0,4.0,54.0,87.0,17.0,37.0,17.0,176.0,197.0,1.0,3.0,22.0,3.0,7.0,1.0,4.0,7.0,16.0,48.0,60.0,39.0,28.0,24.0,13.0,37.0,5.0,12.0,87.0,13.0,18.0,43.0,18.0,61.0,11.0,32.0,20.0,20.0,,7.0,154.0,16.0,19.0,0.4444444444444444,0.5106382978723404,0.7647058823529411,0.4594594594594595,0.3333333333333333,0.25,0.4594594594594595,0.6206896551724138,0.42857142857142855,0.6411290322580645,0.75,0.4090909090909091,0.6578947368421053,0.7333333333333333,0.5333333333333333,0.29838709677419356,0.3939393939393939,0.6666666666666666,0.65,0.33962264150943394,0.2,0.7727272727272727,93.55544978581628,14.462686567164178,16.287769784172664,13.992537313432836,15.712230215827338,0.2903225806451613,0.7222222222222222,0.7222222222222222,0.3387096774193548,0.5714285714285714,0.6486486486486487,0.5,0.07258064516129033,0.07258064516129033,0.5555555555555556,0.5555555555555556,1.0,0.22580645161290322,0.07142857142857142,,,0.2727272727272727,0.3333333333333333,,,0.36363636363636365,0.5887096774193549,0.5292508064516129,0.6417166666666666,0.4718090909090909,0.05343511450381679,0.07446808510638298,0.125,0.09090909090909091,6.432183908045977,24.97837837837838,0.1417910447761194,7.0,11.0,1.0,12.0,4.0,6.0,2.0,6.0,0.3,0.08333333333333333,0.5,6.0,4.0,12.0,1.0,9.0,14.0,12.0,5.0,8.0,10.0,21.0,11.0,6.0,,9.0,19.0,2.0,2.0,0.8181818181818182,0.05747126436781609,0.11904761904761904,0.6363636363636364,0.5,0.5555555555555556,1.0,0.38461538461538464,0.4444444444444444,0.4444444444444444,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.8571428571428571,0.25,0.42857142857142855,5.0,6.0,5.0,,4.0,10.0,7.0,1.0,0.5263157894736842,1.0,3.0,,2.0,4.0,3.0,0.2,1.0,2.0,2.0,5.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,0.25,0.25,0.25,0.6666666666666666,0.5,0.5,0.14285714285714285,0.5,1.0,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,True
1626220-1628378-201144-203497-203903,1610612762,"Royce O'Neale, Donovan Mitchell, Mike Conley, Rudy Gobert, Jordan Clarkson","O'Neale, Mitchell, Conley, Gobert, Clarkson",1626220-1628378-201144-203497-203903,UTA,55.0,1,1.0,1.0,2.0,2.0,2.0,1.0,,4.0,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,1.0,2.0,,3.0,2.0,,,,,,1.0,2.0,,3.0,,,3.0,1.0,,1.0,1.0,,,3.0,,,,,,1.0,1.0,,,,,3.0,3.0,2.0,,,1.0,0.5,,0.5,0.5,,,0.75,,0.75,0.75,,0.75,1.0,,,,,,,104.72727272727273,21.0,6.5,21.0,6.0,,,,,,,,,0.5,,,,0.5,,,,,,0.5,,0.5,1.0,0.5088,,0.5088,,,,1.0,,25.3,1.0,,,,,,,,,,,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,True
