EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,Fouls,OpponentPoints,NonShootingPenaltyNonTakeFouls,FtPoints,PenaltyFtPoints,Loose Ball Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,DefLongMidRangeReboundPct,LongMidRangeFGA,Fg2aBlocked,FTDefRebounds,Steals,BadPassSteals,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted3s,TwoPtAssists,ShortMidRangeAssists,OffTwoPtRebounds,OffRebounds,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,AtRimAssists,AtRimPctAssisted,OffensiveGoaltends,DefShortMidRangeReboundPct,SelfOReb,BadPassTurnovers,Charge Fouls,BlockedShortMidRange,RecoveredBlocks,OffShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,PenaltyTurnovers,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,PtsPutbacks,HeaveAttempts,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,BlockedLongMidRange,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,SecondChanceFg3Pct,ShortMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3SecondViolations,FTOffRebounds,OffFTReboundPct,team_id,year,season,team_vs
1628373-1628995-1629628-1630167-1630193,1610612752,"Frank Ntilikina, Kevin Knox II, RJ Barrett, Obi Toppin, Immanuel Quickley","Ntilikina, Knox II, Barrett, Toppin, Quickley",1628373-1628995-1629628-1630167-1630193,NYK,152.0,1,3.0,5.0,5.0,5.0,5.0,10,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,1.0,2.0,5.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,1.0,0.5,0.5,0.5,0.5,0.5,0.625,0.625,0.625,0.625,0.5,0.6666666666666666,1.0,0.75,0.6666666666666666,1.0,94.73684210526316,11.4,19.0,11.4,18.8,0.25,1.0,1.0,0.25,0.5,0.5,0.5,1.0,0.25,1.0,0.5,0.5,0.75,0.5,0.5909625,0.5909625,0.25,0.5,1.0,3.75,24.95,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2021,2020-21,False
1628373-1629628-201565-203457-203944,1610612752,"Frank Ntilikina, RJ Barrett, Derrick Rose, Nerlens Noel, Julius Randle","Ntilikina, Barrett, Rose, Noel, Randle",1628373-1629628-201565-203457-203944,NYK,25.0,1,,,,1.0,,1,,,,,,,1.0,,1.0,,,,1.0,,,,,1.0,,,,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,57.599999999999994,,23.0,,23.0,,,,,1.0,,,,,,1.0,,1.0,,0.33045,0.33045,,,,,24.7,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2021,2020-21,False
1628373-1629628-203457-203493-203944,1610612752,"Frank Ntilikina, RJ Barrett, Nerlens Noel, Reggie Bullock, Julius Randle","Ntilikina, Barrett, Noel, Bullock, Randle",1628373-1629628-203457-203493-203944,NYK,23.0,1,,,,1.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.60869565217391,,23.0,,23.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2021,2020-21,False
1628373-201959-202692-203493-203944,1610612752,"Frank Ntilikina, Taj Gibson, Alec Burks, Reggie Bullock, Julius Randle","Ntilikina, Gibson, Burks, Bullock, Randle",1628373-201959-202692-203493-203944,NYK,9.0,1,,-2.0,,1.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,,9.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2021,2020-21,False
1628373-202692-203457-203493-203944,1610612752,"Frank Ntilikina, Alec Burks, Nerlens Noel, Reggie Bullock, Julius Randle","Ntilikina, Burks, Noel, Bullock, Randle",1628373-202692-203457-203493-203944,NYK,2.0,1,,-2.0,,1.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2021,2020-21,False
1628995-1629628-1630167-1630193-202692,1610612752,"Kevin Knox II, RJ Barrett, Obi Toppin, Immanuel Quickley, Alec Burks","Knox II, Barrett, Toppin, Quickley, Burks",1628995-1629628-1630167-1630193-202692,NYK,33.0,1,1.0,4.0,2.0,2.0,2.0,4,,,,,,,,,,,,,,4.0,,,,,4.0,,,,,,,,,,1.0,1.0,1.0,3.0,4.0,,1.0,,,,4.0,4.0,2.0,,,,,,,,,1.0,1.0,,1.0,,1.0,,,174.54545454545453,6.0,10.5,6.0,10.5,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,4.0,4.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2021,2020-21,False
1628995-1629628-1630167-202692-203944,1610612752,"Kevin Knox II, RJ Barrett, Obi Toppin, Alec Burks, Julius Randle","Knox II, Barrett, Toppin, Burks, Randle",1628995-1629628-1630167-202692-203944,NYK,25.0,1,,,1.0,,,1,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,2.0,,1.0,,,,2.0,,,,,,,,,,,1.0,,,,,,,,57.599999999999994,9.0,,9.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2021,2020-21,False
1629628-1630167-1630193-201959-202692,1610612752,"RJ Barrett, Obi Toppin, Immanuel Quickley, Taj Gibson, Alec Burks","Barrett, Toppin, Quickley, Gibson, Burks",1629628-1630167-1630193-201959-202692,NYK,91.0,1,2.0,-3.0,3.0,4.0,,7,,1.0,,,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,1.0,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,110.76923076923077,15.333333333333334,11.25,15.333333333333334,11.25,0.3333333333333333,,,0.3333333333333333,,,,,,,,,0.3333333333333333,,0.5051333333333333,,,,,8.933333333333334,,,,1.0,3.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2021,2020-21,False
1629628-1630167-1630193-202692-203457,1610612752,"RJ Barrett, Obi Toppin, Immanuel Quickley, Alec Burks, Nerlens Noel","Barrett, Toppin, Quickley, Burks, Noel",1629628-1630167-1630193-202692-203457,NYK,382.0,1,6.0,1.0,12.0,12.0,,24,1.0,3.0,,,2.0,2.0,3.0,,,3.0,7.0,2.0,4.0,14.0,,,,,,4.0,3.0,3.0,2.0,1.0,2.0,1.0,5.0,3.0,,3.0,5.0,3.0,2.0,,1.0,,,,12.0,,,0.5,0.5,,0.5,0.42857142857142855,,0.5454545454545454,,0.5833333333333334,,0.36363636363636365,,1.0,1.0,,,90.47120418848168,16.583333333333332,15.25,15.333333333333334,15.25,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.18181818181818182,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.5,,,,,0.6363636363636364,0.6666666666666666,0.5003954545454545,,0.08333333333333333,0.125,,8.128571428571428,25.65,,,3.0,13.0,,2.0,,1.0,1.0,,,,2.0,,,1.0,,,,,1.0,0.18181818181818182,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.3333333333333333,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.09090909090909091,1.0,0.5,0.5981,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2021,2020-21,False
1629628-1630167-1630193-203457-203493,1610612752,"RJ Barrett, Obi Toppin, Immanuel Quickley, Nerlens Noel, Reggie Bullock","Barrett, Toppin, Quickley, Noel, Bullock",1629628-1630167-1630193-203457-203493,NYK,25.0,1,,,1.0,,,1,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.599999999999994,18.0,,18.0,,,,,,,,,,,,,,,,0.3943,,,,,16.2,,,,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2021,2020-21,False
