EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,LongMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFtPoints,PtsAssisted2s,PtsPutbacks,TwoPtAssists,AtRimAssists,OffThreePtRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedShortMidRange,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChancePointsPct,PenaltyAtRimFGM,Loose Ball Fouls,ShortMidRangePctBlocked,PenaltyAtRimAccuracy,Charge Fouls Drawn,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,OffCorner3ReboundPct,LongMidRangePctAssisted,Fg3aBlocked,ShortMidRangeAssists,FG3APctBlocked,Arc3PctBlocked,ShortMidRangePctAssisted,HeaveAttempts,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,Charge Fouls,FTOffRebounds,OffFTReboundPct,DefensiveGoaltends,BlockedCorner3,OffensiveGoaltends,Corner3PctBlocked,Clear Path Fouls,3SecondViolations,HeaveMakes,team_id,year,season,team_vs
1626161-1626196-1627827-1628467-1628973,1610612742,"Willie Cauley-Stein, Josh Richardson, Dorian Finney-Smith, Maxi Kleber, Jalen Brunson","Cauley-Stein, Richardson, Finney-Smith, Kleber, Brunson",1626161-1626196-1627827-1628467-1628973,DAL,397.0,2,7.0,-8.0,13.0,12.0,4.0,3.0,1.0,25.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,5.0,1.0,2.0,1.0,6.0,3.0,6.0,1.0,12.0,20.0,1.0,1.0,1.0,2.0,3.0,2.0,6.0,3.0,5.0,2.0,1.0,2.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,12.0,3.0,4.0,0.6666666666666666,0.5,0.5,0.5,0.16666666666666666,0.4583333333333333,0.5,0.46153846153846156,0.5,0.5,0.16666666666666666,1.0,1.0,1.0,0.5,0.2,0.5,0.5,0.125,1.0,0.6666666666666666,0.5,90.68010075566751,0.6666666666666666,18.384615384615383,13.166666666666666,17.846153846153847,12.083333333333334,0.08333333333333333,0.08333333333333333,1.0,1.0,0.3333333333333333,0.08333333333333333,1.0,1.0,1.0,0.4166666666666667,0.4,0.4,0.5,0.6666666666666666,0.5,0.5833333333333334,0.4,0.5034958333333334,0.3836,0.47918333333333335,0.07692307692307693,0.14285714285714285,0.25,12.766666666666666,26.28333333333333,0.3076923076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2021,2020-21,False
1626161-1626196-1627827-1628467-1629029,1610612742,"Willie Cauley-Stein, Josh Richardson, Dorian Finney-Smith, Maxi Kleber, Luka Doncic","Cauley-Stein, Richardson, Finney-Smith, Kleber, Doncic",1626161-1626196-1627827-1628467-1629029,DAL,2223.0,5,37.0,11.0,75.0,75.0,18.0,21.0,8.0,150.0,14.0,3.0,12.0,5.0,4.0,7.0,9.0,25.0,1.0,2.0,16.0,31.0,13.0,32.0,15.0,86.0,75.0,3.0,7.0,3.0,4.0,15.0,16.0,36.0,3.0,25.0,9.0,,12.0,20.0,8.0,4.0,52.0,3.0,12.0,18.0,2.0,32.0,8.0,40.0,7.0,6.0,9.0,6.0,11.0,6.0,5.0,11.0,16.0,20.0,8.0,6.0,,,2.0,6.0,5.0,72.0,15.0,18.0,0.9230769230769231,0.40625,0.75,0.40625,0.5161290322580645,0.5634920634920635,0.5,0.5902777777777778,0.5,0.5079365079365079,,,0.8181818181818182,1.0,0.75,0.2,0.8571428571428571,0.7894736842105263,0.23529411764705882,,0.6666666666666666,1.0,97.16599190283402,0.8333333333333334,15.386666666666667,14.253333333333334,14.6,13.92,0.2222222222222222,0.19047619047619047,0.25,0.25,0.07936507936507936,0.1111111111111111,0.5714285714285714,0.5714285714285714,1.0,0.3968253968253968,0.36,0.36,0.8888888888888888,0.18181818181818182,0.5,0.7301587301587301,0.36,0.5268555555555555,0.5651833333333333,0.4855318181818182,0.11428571428571428,0.21052631578947367,0.1744186046511628,6.819354838709677,25.7,0.24,12.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,2.0,14.0,1.0,4.0,16.0,2.0,8.0,8.0,5.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,0.5,0.5333333333333333,0.5,1.0,0.14285714285714285,0.8571428571428571,0.875,0.2631578947368421,0.2222222222222222,0.25,0.3125,0.7777777777777778,0.8333333333333334,0.6666666666666666,0.029411764705882353,0.8571428571428571,0.8571428571428571,0.6666666666666666,0.2,0.2,0.42857142857142855,1.0,0.6666666666666666,0.14285714285714285,1.0,1.0,0.42857142857142855,0.3333333333333333,1.0,0.09090909090909091,0.18181818181818182,1.0,0.16279069767441862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2021,2020-21,False
1626161-1626196-1627827-1628973-1629029,1610612742,"Willie Cauley-Stein, Josh Richardson, Dorian Finney-Smith, Jalen Brunson, Luka Doncic","Cauley-Stein, Richardson, Finney-Smith, Brunson, Doncic",1626161-1626196-1627827-1628973-1629029,DAL,865.0,6,14.0,-8.0,27.0,29.0,7.0,6.0,1.0,56.0,5.0,4.0,7.0,2.0,,1.0,1.0,6.0,,1.0,9.0,14.0,1.0,7.0,5.0,26.0,34.0,,1.0,,2.0,5.0,12.0,,3.0,6.0,1.0,2.0,,3.0,,,6.0,1.0,7.0,4.0,,11.0,2.0,13.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,5.0,11.0,9.0,2.0,1.0,,,1.0,1.0,1.0,26.0,4.0,6.0,,0.14285714285714285,,0.14285714285714285,0.6428571428571429,0.5,0.3333333333333333,0.52,0.4166666666666667,0.3333333333333333,0.14285714285714285,,0.6666666666666666,,0.6666666666666666,0.2,1.0,0.8461538461538461,0.18181818181818182,,1.0,1.0,93.22543352601157,1.0,16.48148148148148,14.482758620689655,15.88888888888889,13.931034482758621,0.23809523809523808,0.3333333333333333,0.5714285714285714,0.8,0.09523809523809523,0.047619047619047616,,,,0.2857142857142857,0.16666666666666666,0.16666666666666666,,0.3333333333333333,,0.5714285714285714,0.16666666666666666,0.5096738095238096,0.43815,0.63325,0.09090909090909091,0.13333333333333333,0.19230769230769232,7.785714285714286,25.557142857142857,0.25925925925925924,5.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,1.0,3.0,6.0,,3.0,3.0,1.0,,2.0,1.0,1.0,1.0,,,,1.0,,3.0,,,1.0,2.0,0.3333333333333333,0.3333333333333333,,,1.0,,,0.16666666666666666,0.3333333333333333,,0.2,0.5,,1.0,,1.0,1.0,0.6,,,,,,,,,1.0,,,0.3333333333333333,0.3333333333333333,,,1.0,1.0,0.2857142857142857,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2021,2020-21,False
1626161-1626196-1627827-1628973-201949,1610612742,"Willie Cauley-Stein, Josh Richardson, Dorian Finney-Smith, Jalen Brunson, James Johnson","Cauley-Stein, Richardson, Finney-Smith, Brunson, Johnson",1626161-1626196-1627827-1628973-201949,DAL,234.0,3,4.0,-3.0,6.0,9.0,3.0,,,15.0,2.0,1.0,1.0,,,1.0,,1.0,,,3.0,3.0,,2.0,1.0,7.0,10.0,,2.0,,,5.0,4.0,,,1.0,,,,1.0,,,2.0,,2.0,1.0,,3.0,,3.0,,,,,,,1.0,1.0,4.0,4.0,1.0,,,,,,,7.0,5.0,3.0,,,,,1.0,0.6,1.0,0.5,0.625,0.4,,,,,1.0,,0.6666666666666666,0.75,,,,0.5,92.3076923076923,,15.333333333333334,15.777777777777779,15.333333333333334,13.0,0.4,0.2,1.0,1.0,,0.2,,,,0.2,,,,,,0.8,,0.5313100000000001,,0.5766,0.16666666666666666,0.25,0.7142857142857143,4.6000000000000005,24.65,0.5,2.0,,,2.0,,,,,,,,,,,,,2.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,1.0,0.3333333333333333,0.3333333333333333,,,1.0,,,,,,,1.0,,1.0,,1.0,1.0,0.5,,,,,,,,,,,,1.0,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2021,2020-21,False
1626161-1626196-1627827-1628973-203501,1610612742,"Willie Cauley-Stein, Josh Richardson, Dorian Finney-Smith, Jalen Brunson, Tim Hardaway Jr.","Cauley-Stein, Richardson, Finney-Smith, Brunson, Hardaway Jr.",1626161-1626196-1627827-1628973-203501,DAL,1587.0,8,26.0,25.0,53.0,48.0,16.0,11.0,10.0,101.0,12.0,4.0,12.0,4.0,5.0,9.0,5.0,14.0,1.0,4.0,15.0,28.0,10.0,23.0,9.0,69.0,44.0,5.0,9.0,1.0,5.0,14.0,22.0,27.0,3.0,14.0,5.0,,9.0,13.0,4.0,5.0,35.0,6.0,8.0,13.0,2.0,23.0,9.0,32.0,1.0,1.0,3.0,2.0,6.0,3.0,6.0,11.0,14.0,11.0,6.0,2.0,,,1.0,2.0,2.0,49.0,14.0,16.0,0.9,0.43478260869565216,0.2,0.43478260869565216,0.5357142857142857,0.5882352941176471,0.39285714285714285,0.6160714285714286,0.4375,0.45098039215686275,,,0.5,1.0,0.7647058823529411,0.46153846153846156,0.8,0.7777777777777778,0.34615384615384615,0.6666666666666666,1.0,0.8571428571428571,91.64461247637051,1.0,14.981132075471699,16.520833333333332,14.132075471698114,15.979166666666666,0.23529411764705882,0.23529411764705882,0.3333333333333333,0.3333333333333333,0.0784313725490196,0.17647058823529413,0.5555555555555556,0.5555555555555556,1.0,0.27450980392156865,0.35714285714285715,0.35714285714285715,0.8,0.2857142857142857,0.25,0.6862745098039216,0.35714285714285715,0.5376019607843138,0.7183916666666667,0.5509464285714286,0.10714285714285714,0.18181818181818182,0.2028985507246377,6.903571428571429,24.82608695652174,0.3018867924528302,9.0,3.0,4.0,5.0,2.0,1.0,1.0,,1.0,2.0,3.0,4.0,3.0,4.0,3.0,20.0,4.0,3.0,8.0,6.0,4.0,3.0,3.0,1.0,,,3.0,1.0,1.0,1.0,2.0,1.0,,,1.0,,,,0.26666666666666666,0.3333333333333333,0.75,0.8,0.4444444444444444,0.9444444444444444,1.0,0.23076923076923078,0.375,0.5,0.1111111111111111,0.7272727272727273,0.6666666666666666,0.6666666666666666,0.038461538461538464,0.75,0.75,0.3333333333333333,0.5,0.5,0.4444444444444444,0.75,,0.1111111111111111,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.35714285714285715,0.07142857142857142,,0.2898550724637681,3.0,1.0,,0.6,,1.0,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,1610612742,2021,2020-21,False
1626161-1626196-1627827-1628973-203504,1610612742,"Willie Cauley-Stein, Josh Richardson, Dorian Finney-Smith, Jalen Brunson, Trey Burke","Cauley-Stein, Richardson, Finney-Smith, Brunson, Burke",1626161-1626196-1627827-1628973-203504,DAL,453.0,3,8.0,-7.0,15.0,17.0,,1.0,2.0,32.0,2.0,1.0,3.0,1.0,,,1.0,6.0,,,2.0,6.0,1.0,6.0,4.0,11.0,18.0,1.0,,,,,2.0,,3.0,6.0,1.0,,,1.0,,,2.0,2.0,2.0,5.0,,7.0,2.0,9.0,,,1.0,1.0,3.0,,2.0,3.0,3.0,4.0,2.0,,,,,,,9.0,,,,0.16666666666666666,,0.16666666666666666,0.3333333333333333,0.2916666666666667,,0.39285714285714285,,0.5,,,0.3333333333333333,,1.0,0.5,1.0,1.0,0.2222222222222222,,1.0,1.0,101.72185430463577,,15.6,12.882352941176471,15.533333333333333,12.470588235294118,0.16666666666666666,0.25,0.3333333333333333,0.3333333333333333,0.08333333333333333,,,,,0.5,0.16666666666666666,0.2,,,,0.6666666666666666,0.16666666666666666,0.5300874999999999,0.8422,,0.14285714285714285,0.25,,5.916666666666667,26.016666666666666,,1.0,1.0,1.0,,,,,,,,,1.0,,,,2.0,,,2.0,2.0,1.0,,,1.0,,1.0,2.0,,,,1.0,,,,,,,,0.5,1.0,,1.0,,1.0,1.0,,1.0,,,1.0,1.0,,0.125,0.5,0.5,,,,1.0,1.0,,,,,,,,,,,0.18181818181818182,,,,,,,,1.0,,,,1.0,1.0,0.16666666666666666,0.16666666666666666,1.0,,,,,,,,,,,,,,,,,,1610612742,2021,2020-21,False
1626161-1626196-1627827-1628973-204001,1610612742,"Willie Cauley-Stein, Josh Richardson, Dorian Finney-Smith, Jalen Brunson, Kristaps Porzingis","Cauley-Stein, Richardson, Finney-Smith, Brunson, Porzingis",1626161-1626196-1627827-1628973-204001,DAL,187.0,1,3.0,-6.0,5.0,6.0,5.0,2.0,1.0,11.0,2.0,,1.0,,,,,1.0,,1.0,2.0,3.0,,1.0,,4.0,10.0,1.0,3.0,,1.0,4.0,2.0,,,1.0,,,,1.0,,,2.0,,1.0,,,1.0,1.0,2.0,,,2.0,1.0,2.0,2.0,2.0,4.0,,,,,,,,,,2.0,4.0,5.0,,,,,0.6666666666666666,0.5,0.5,0.5,0.5,0.25,,,1.0,,,,1.0,1.0,0.5,,,1.0,84.70588235294117,,20.6,14.0,20.6,14.0,0.5,0.25,,,,,,,,0.25,,,,0.25,,0.75,,0.537675,,0.537675,,,1.0,3.966666666666667,24.5,1.0,2.0,1.0,1.0,2.0,,,,,,,,1.0,,,,2.0,2.0,,2.0,2.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,0.5,1.0,,1.0,0.6666666666666666,1.0,1.0,1.0,,,1.0,,,,,1.0,1.0,0.5,,,1.0,1.0,,,,,,,,0.5,,,0.5,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2021,2020-21,False
1626161-1626196-1627827-1629029-200755,1610612742,"Willie Cauley-Stein, Josh Richardson, Dorian Finney-Smith, Luka Doncic, JJ Redick","Cauley-Stein, Richardson, Finney-Smith, Doncic, Redick",1626161-1626196-1627827-1629029-200755,DAL,69.0,1,1.0,-4.0,2.0,3.0,,,,5.0,,1.0,1.0,,,,,1.0,,,1.0,1.0,,1.0,,2.0,6.0,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,1.0,0.5,,0.5,,0.5,,,,,,,,,,,,,104.34782608695653,,13.5,14.0,13.5,14.0,,0.5,1.0,1.0,,,,,,0.5,,,,,,0.5,,0.504725,,,,,,10.7,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2021,2020-21,False
1626161-1626196-1627827-1629029-201949,1610612742,"Willie Cauley-Stein, Josh Richardson, Dorian Finney-Smith, Luka Doncic, James Johnson","Cauley-Stein, Richardson, Finney-Smith, Doncic, Johnson",1626161-1626196-1627827-1629029-201949,DAL,452.0,2,8.0,-5.0,15.0,16.0,,2.0,2.0,31.0,5.0,,2.0,,,2.0,2.0,4.0,,,4.0,7.0,2.0,6.0,3.0,17.0,22.0,1.0,,,,,4.0,3.0,3.0,4.0,2.0,,1.0,3.0,1.0,,7.0,,3.0,2.0,,5.0,2.0,7.0,,,2.0,2.0,3.0,,2.0,4.0,3.0,4.0,2.0,,,,,,,17.0,,,0.5,0.3333333333333333,,0.3333333333333333,0.5714285714285714,0.5384615384615384,,0.5714285714285714,,0.46153846153846156,,,0.6666666666666666,,1.0,,0.75,0.8333333333333334,0.2857142857142857,,1.0,0.6666666666666666,98.76106194690266,,15.6,13.625,14.066666666666666,12.9375,0.38461538461538464,0.15384615384615385,,,,0.15384615384615385,,,,0.3076923076923077,0.5,0.5,0.5,,,0.8461538461538461,0.5,0.5494423076923077,,,0.14285714285714285,0.25,,4.8,25.433333333333334,,4.0,,1.0,,,,,,,,,,,,,,,,4.0,,2.0,2.0,2.0,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,0.5,0.5,,,,,,0.5,,,1.0,,,1.0,,0.8,0.8,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2021,2020-21,False
1626161-1626196-1627827-1629029-203501,1610612742,"Willie Cauley-Stein, Josh Richardson, Dorian Finney-Smith, Luka Doncic, Tim Hardaway Jr.","Cauley-Stein, Richardson, Finney-Smith, Doncic, Hardaway Jr.",1626161-1626196-1627827-1629029-203501,DAL,6523.0,19,109.0,26.0,215.0,220.0,8.0,49.0,24.0,435.0,50.0,20.0,46.0,21.0,5.0,12.0,28.0,65.0,1.0,3.0,67.0,117.0,33.0,77.0,28.0,261.0,235.0,15.0,7.0,1.0,3.0,11.0,76.0,72.0,27.0,63.0,28.0,7.0,24.0,53.0,19.0,5.0,130.0,15.0,46.0,36.0,10.0,92.0,23.0,115.0,17.0,8.0,21.0,14.0,31.0,1.0,18.0,36.0,34.0,39.0,18.0,13.0,,,7.0,13.0,7.0,223.0,11.0,8.0,0.7272727272727273,0.42857142857142855,0.3333333333333333,0.44,0.5726495726495726,0.6005154639175257,0.55,0.6161137440758294,0.55,0.39690721649484534,0.05982905982905983,0.06,0.6774193548387096,1.0,0.6666666666666666,0.30612244897959184,0.8070175438596491,0.7387387387387387,0.25842696629213485,0.38461538461538464,0.42105263157894735,0.8367346938775511,96.02943430936685,0.5384615384615384,15.12093023255814,14.872727272727273,14.753488372093024,14.413636363636364,0.25773195876288657,0.23711340206185566,0.43478260869565216,0.47619047619047616,0.10824742268041238,0.061855670103092786,0.4166666666666667,0.4166666666666667,1.0,0.33505154639175255,0.4307692307692308,0.4307692307692308,0.6785714285714286,0.3,0.3333333333333333,0.654639175257732,0.4444444444444444,0.512459375,0.6767875,0.5857125,0.0947867298578199,0.13533834586466165,0.0421455938697318,7.470940170940171,26.416883116883117,0.037209302325581395,37.0,12.0,13.0,6.0,10.0,,,,,2.0,3.0,14.0,2.0,3.0,4.0,38.0,4.0,,58.0,20.0,29.0,19.0,8.0,5.0,9.0,4.0,10.0,7.0,2.0,2.0,2.0,2.0,1.0,,5.0,,9.0,,0.43283582089552236,0.5087719298245614,0.6666666666666666,0.9333333333333333,0.5714285714285714,0.9444444444444444,0.8636363636363636,0.2,0.32,0.18181818181818182,0.18181818181818182,0.7857142857142857,0.8571428571428571,0.625,0.06097560975609756,0.74,0.7872340425531915,0.5135135135135135,0.47619047619047616,0.47619047619047616,0.7222222222222222,0.9230769230769231,0.08333333333333333,,,,0.16666666666666666,0.6666666666666666,1.0,0.6,,,0.14559386973180077,4.0,3.0,0.08695652173913043,0.6666666666666666,1.0,5.0,,2.0,1.0,0.2857142857142857,0.5,,5.0,,,0.25,2.0,1.0,1.0,2.0,1.0,0.02564102564102564,,,,,,,,,,,,1610612742,2021,2020-21,False
