EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGA,FG2A,OpponentPoints,SecondChanceFG2A,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,Fouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,ShortMidRangeFGA,FG2M,FtPoints,Points,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,AtRimFG3AFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ShortMidRangeFGM,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,OffTwoPtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,BadPassTurnovers,SecondChanceTurnovers,PenaltyTurnovers,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,Loose Ball Fouls Drawn,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,SecondChancePointsPct,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,FTDefRebounds,Offensive Fouls,DefFTReboundPct,OffAtRimReboundPct,2pt And 1 Free Throw Trips,BlockedAtRim,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,PtsPutbacks,LostBallSteals,ShootingFouls,OffensiveGoaltends,SecondChanceFg2Pct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceFtPoints,AtRimPctBlocked,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Fg3aBlocked,OffThreePtRebounds,Travels,Offensive Fouls Drawn,Technical Free Throw Trips,Blocked3s,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,Corner3Frequency,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,HeaveAttempts,DefensiveGoaltends,Corner3FGM,Corner3Assists,DefLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,3SecondViolations,OffLongMidRangeReboundPct,Loose Ball Fouls,LongMidRangeAssists,LongMidRangePctAssisted,LongMidRangePctBlocked,Charge Fouls Drawn,Charge Fouls,Defensive 3 Seconds Violations,PenaltyCorner3FGM,FTOffRebounds,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,OffFTReboundPct,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,team_id,year,season,team_vs
1626161-1626196-1627827-1628467-1628973,1610612742,"Willie Cauley-Stein, Josh Richardson, Dorian Finney-Smith, Maxi Kleber, Jalen Brunson","Cauley-Stein, Richardson, Finney-Smith, Kleber, Brunson",1626161-1626196-1627827-1628467-1628973,DAL,82.0,2,1.0,-2.0,4.0,4.0,1.0,3.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,140.4878048780488,9.75,10.75,8.25,10.75,1.0,0.4227,0.4227,19.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2021,2020-21,False
1626161-1626196-1627827-1628467-1629029,1610612742,"Willie Cauley-Stein, Josh Richardson, Dorian Finney-Smith, Maxi Kleber, Luka Doncic","Cauley-Stein, Richardson, Finney-Smith, Kleber, Doncic",1626161-1626196-1627827-1628467-1629029,DAL,127.0,2,2.0,-4.0,4.0,5.0,,5.0,,9.0,,2.0,8.0,,,,,,,,1.0,1.0,,1.0,,,,,,,102.04724409448819,16.75,12.0,16.75,12.0,,0.3889,,5.9,,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,0.5,0.5,0.6666666666666666,0.5,1.0,1.0,1.0,0.5,0.5,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2021,2020-21,False
1626161-1626196-1627827-1628973-1629029,1610612742,"Willie Cauley-Stein, Josh Richardson, Dorian Finney-Smith, Jalen Brunson, Luka Doncic","Cauley-Stein, Richardson, Finney-Smith, Brunson, Doncic",1626161-1626196-1627827-1628973-1629029,DAL,479.0,2,8.0,-4.0,13.0,12.0,6.0,4.0,2.0,25.0,,6.0,18.0,1.0,1.0,3.0,4.0,6.0,1.0,,2.0,2.0,6.0,,0.5,0.6,1.0,0.6666666666666666,,,75.15657620041753,18.923076923076923,19.416666666666668,18.615384615384617,17.416666666666668,,0.41718500000000003,0.3182,6.433333333333334,0.46153846153846156,,,6.0,2.0,4.0,14.0,2.0,1.0,2.0,,5.0,,1.0,4.0,6.0,2.0,14.0,0.5,0.5,0.3333333333333333,0.5,0.5384615384615384,,,,,0.6,0.4,0.16666666666666666,0.25,2.0,2.0,4.0,1.0,2.0,4.0,1.0,4.0,1.0,2.0,4.0,2.0,3.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.5,0.5,0.5,0.25,0.2,0.3333333333333333,0.4,0.16666666666666666,0.16666666666666666,0.5,0.3333333333333333,0.5,0.75,1.0,0.4,1.0,0.3333333333333333,0.4,0.5,0.4,0.5,0.5,0.5,0.2,0.5,0.36202999999999996,0.2857142857142857,25.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2021,2020-21,False
1626161-1626196-1627827-1628973-203501,1610612742,"Willie Cauley-Stein, Josh Richardson, Dorian Finney-Smith, Jalen Brunson, Tim Hardaway Jr.","Cauley-Stein, Richardson, Finney-Smith, Brunson, Hardaway Jr.",1626161-1626196-1627827-1628973-203501,DAL,123.0,1,2.0,6.0,2.0,3.0,1.0,1.0,1.0,5.0,,2.0,,1.0,1.0,1.0,2.0,4.0,,,,1.0,1.0,,,1.0,0.3333333333333333,0.5,,0.3333333333333333,58.53658536585366,23.0,25.666666666666668,16.0,25.0,,0.43405,0.511575,11.15,0.5,,,2.0,,,6.0,,,1.0,,3.0,,,3.0,,,3.0,,,,0.75,0.75,,,,,0.5,0.5,,,,2.0,2.0,1.0,2.0,2.0,,,1.0,,3.0,,3.0,3.0,2.0,2.0,,1.0,1.0,,2.0,2.0,1.0,,,,,,,,,,,3.0,,0.5,1.0,1.0,,1.5,1.5,0.5,,,1.0,1.0,1.0,1.0,,0.5,,,,,0.5,1.0,1.0,0.5,1.0,1.0,0.36705,0.5,25.65,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.75,0.75,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2021,2020-21,False
1626161-1626196-1627827-1628973-203504,1610612742,"Willie Cauley-Stein, Josh Richardson, Dorian Finney-Smith, Jalen Brunson, Trey Burke","Cauley-Stein, Richardson, Finney-Smith, Brunson, Burke",1626161-1626196-1627827-1628973-203504,DAL,94.0,1,2.0,-7.0,4.0,4.0,,,,8.0,1.0,4.0,9.0,,,,,,,,,,,,,,,,,,122.55319148936171,14.75,8.75,14.75,8.75,0.25,0.4116,,10.025,,,,3.0,1.0,,2.0,,,,,,,,,,,2.0,,,0.25,0.25,0.25,,,,,0.75,,,,1.0,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.3333333333333333,,,,,,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2021,2020-21,False
1626161-1626196-1627827-1629029-203501,1610612742,"Willie Cauley-Stein, Josh Richardson, Dorian Finney-Smith, Luka Doncic, Tim Hardaway Jr.","Cauley-Stein, Richardson, Finney-Smith, Doncic, Hardaway Jr.",1626161-1626196-1627827-1629029-203501,DAL,167.0,1,3.0,1.0,6.0,5.0,6.0,5.0,,11.0,1.0,2.0,6.0,,2.0,,2.0,2.0,,,,1.0,6.0,1.0,,,1.0,1.0,,1.0,94.8502994011976,14.0,16.6,14.0,16.6,0.25,0.467825,,9.25,1.0,1.0,1.0,,2.0,,7.0,2.0,1.0,1.0,1.0,2.0,,,1.0,2.0,1.0,7.0,0.5,0.5,1.0,0.875,0.7,0.25,1.0,1.0,1.0,,0.75,0.2,0.3333333333333333,,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,,7.0,2.0,,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,7.0,,,0.5,0.5,1.0,0.875,0.7,0.5,,,,,,,1.0,,,,,,0.5,0.5,0.5,,0.5,0.5,0.467825,1.0,26.3,,,1.0,,,,1.0,,,0.5,,,,,,0.5,,1.0,1.0,1.0,1.0,1.0,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2021,2020-21,False
1626161-1626196-1628467-1628973-1629029,1610612742,"Willie Cauley-Stein, Josh Richardson, Maxi Kleber, Jalen Brunson, Luka Doncic","Cauley-Stein, Richardson, Kleber, Brunson, Doncic",1626161-1626196-1628467-1628973-1629029,DAL,88.0,2,1.0,-4.0,3.0,4.0,3.0,4.0,,7.0,,2.0,6.0,,,,1.0,1.0,,,1.0,1.0,3.0,,,,,,,,114.54545454545455,17.333333333333332,9.0,17.333333333333332,9.0,,0.41285,,7.3,1.0,,,2.0,1.0,,2.0,2.0,1.0,1.0,,2.0,,1.0,1.0,,,2.0,1.0,1.0,0.5,0.5,0.5,,,,,1.0,,,,1.0,,,,,,1.0,2.0,,,2.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,2.0,,,,,0.5,0.5,0.5,,,,,,,,,,,0.5,0.5,1.0,,,,,,,0.41285,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2021,2020-21,False
1626161-1626196-1628467-1628973-203501,1610612742,"Willie Cauley-Stein, Josh Richardson, Maxi Kleber, Jalen Brunson, Tim Hardaway Jr.","Cauley-Stein, Richardson, Kleber, Brunson, Hardaway Jr.",1626161-1626196-1628467-1628973-203501,DAL,159.0,1,3.0,-2.0,5.0,4.0,,,,9.0,,5.0,4.0,,,2.0,2.0,3.0,,,,1.0,,,,1.0,,0.6666666666666666,,,81.50943396226415,19.0,16.0,19.0,14.5,,0.4857666666666667,,8.0,,,1.0,4.0,1.0,,2.0,2.0,1.0,1.0,,2.0,,,,,,2.0,1.0,1.0,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666,,,,0.6666666666666666,0.3333333333333333,,,1.0,,1.0,,,1.0,,,,,,,,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,0.16666666666666666,0.2,0.25,0.25,0.2,,1.0,,,1.0,0.25,0.3333333333333333,1.0,0.16666666666666666,,,,,,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2021,2020-21,False
1626161-1626196-1628467-1629029-203501,1610612742,"Willie Cauley-Stein, Josh Richardson, Maxi Kleber, Luka Doncic, Tim Hardaway Jr.","Cauley-Stein, Richardson, Kleber, Doncic, Hardaway Jr.",1626161-1626196-1628467-1629029-203501,DAL,119.0,1,2.0,,3.0,3.0,2.0,,1.0,6.0,,5.0,3.0,2.0,,1.0,1.0,3.0,,,,,2.0,,,0.5,,0.3333333333333333,1.0,,72.60504201680672,19.333333333333332,20.333333333333332,17.0,17.333333333333332,,0.43574,0.45765,5.88,0.6666666666666666,1.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,,,1.0,1.0,1.0,3.0,1.0,1.0,0.2,0.2,0.3,0.4,0.5,0.5,1.0,0.6,0.4,0.2,0.2,,,,,,,,4.0,,,,,,,,,2.0,,,,2.0,2.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,0.4,0.6666666666666666,0.5,0.5,0.3333333333333333,,,,1.0,,,,,,,,,,0.452525,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.25,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2021,2020-21,False
1626161-1626196-1628973-1629029-1629740,1610612742,"Willie Cauley-Stein, Josh Richardson, Jalen Brunson, Luka Doncic, Nicolo Melli","Cauley-Stein, Richardson, Brunson, Doncic, Melli",1626161-1626196-1628973-1629029-1629740,DAL,383.0,2,6.0,-8.0,12.0,12.0,1.0,6.0,1.0,24.0,3.0,10.0,22.0,1.0,,1.0,2.0,3.0,1.0,,2.0,4.0,1.0,,0.5,1.0,,1.0,,,90.23498694516971,17.25,14.666666666666666,17.166666666666668,14.666666666666666,0.25,0.41147727272727275,0.3043,8.08,0.08333333333333333,3.0,4.0,3.0,7.0,,14.0,2.0,1.0,1.0,1.0,2.0,,1.0,2.0,,,12.0,0.14285714285714285,0.16666666666666666,0.7,0.5833333333333334,0.5833333333333334,0.3333333333333333,0.75,0.75,0.3333333333333333,0.25,0.5,,,2.0,,2.0,1.0,,2.0,,,1.0,,,12.0,,,2.0,,1.0,,,,1.0,1.0,,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,0.16666666666666666,0.1,0.3333333333333333,0.3333333333333333,0.25,1.0,1.0,,,,0.6666666666666666,1.0,,0.16666666666666666,,,,1.0,,,,31.6,,,,,,2.0,,,,,1.0,1.0,,,,,0.14285714285714285,,,2.0,0.6666666666666666,0.6666666666666666,,,1.0,,1.0,,,,1.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2021,2020-21,False
