EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGA,FG3A,Fouls,NonShootingPenaltyNonTakeFouls,FG3APct,Corner3Frequency,AtRimFG3AFrequency,Avg3ptShotDistance,SecondChanceOffPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Charge Fouls Drawn,Offensive Fouls Drawn,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceAtRimFGA,OffShortMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceCorner3FGM,SecondChanceCorner3FGA,BlockedAtRim,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2M,SecondChanceFtPoints,PtsPutbacks,FTOffRebounds,SelfOReb,ThreePtShootingFoulsDrawn,SecondChanceFg2Pct,OffFTReboundPct,SelfORebPct,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3FGA,Fg2aBlocked,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked3s,BlockedArc3,FG2APctBlocked,AtRimPctBlocked,OffCorner3ReboundPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Loose Ball Fouls,Offensive Fouls,DefensiveGoaltends,ShortMidRangePctBlocked,Travels,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,BlockedCorner3,OffensiveGoaltends,team_id,year,season,team_vs
1628389-1629134-1629639-202710-2738,1610612748,"Bam Adebayo, Kendrick Nunn, Tyler Herro, Jimmy Butler, Andre Iguodala","Adebayo, Nunn, Herro, Butler, Iguodala",1628389-1629134-1629639-202710-2738,MIA,611.0,2,10.0,-5.0,22.0,22.0,8.0,1.0,44,1.0,1.0,5.0,12.0,2.0,24.0,29.0,4.0,6.0,2.0,13.0,4.0,2.0,5.0,,13.0,3.0,2.0,1.0,22.0,13.0,8.0,1.0,0.4,0.4,0.4166666666666667,0.6666666666666666,0.5,0.6875,0.5217391304347826,0.7222222222222222,103.69885433715221,14.909090909090908,12.863636363636363,14.590909090909092,11.772727272727273,0.045454545454545456,1.0,1.0,,0.5114204545454546,0.545225,0.5416666666666666,7.7749999999999995,0.36363636363636365,1.0,10.0,3.0,,0.45454545454545453,0.045454545454545456,0.5909090909090909,25.689999999999998,2.0,3.0,3.0,1.0,8.0,,4.0,9.0,,,1.0,2.0,4.0,1.0,,,2.0,1.0,2.0,6.0,9.0,3.0,9.0,4.0,3.0,3.0,,1.0,1.0,2.0,1.0,5.0,2.0,,7.0,3.0,10.0,1.0,,1.0,1.0,,,1.0,,1.0,2.0,,1.0,,1.0,,,,,,0.75,0.4,,0.5,0.4,,0.5,0.5,,0.25,0.14285714285714285,0.7142857142857143,0.3333333333333333,0.4666666666666667,0.23076923076923078,,0.2,,0.3333333333333333,1.0,0.8,0.5,,0.13636363636363635,1.0,1.0,0.3333333333333333,0.36363636363636365,0.125,0.125,1.0,,,,0.4090909090909091,0.4444444444444444,0.4444444444444444,0.75,,,,0.25,0.5,0.4444444444444444,,,,0.08333333333333333,,0.14285714285714285,,,,,,,,,3.0,3.0,,2.0,,,1.0,,,,0.07692307692307693,,0.375,1.0,,,,,,1.0,,1.0,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,1610612748,2021,2020-21,False
1628389-1629134-1629639-202710-2772,1610612748,"Bam Adebayo, Kendrick Nunn, Tyler Herro, Jimmy Butler, Trevor Ariza","Adebayo, Nunn, Herro, Butler, Ariza",1628389-1629134-1629639-202710-2772,MIA,105.0,1,2.0,-5.0,5.0,5.0,1.0,3.0,10,,1.0,1.0,2.0,2.0,4.0,9.0,1.0,1.0,,2.0,2.0,1.0,1.0,,2.0,1.0,2.0,,4.0,2.0,1.0,,1.0,1.0,0.5,1.0,0.25,1.0,0.4,1.0,137.14285714285714,13.0,8.0,13.0,5.4,0.25,,,,0.4914,0.4116,0.5,15.3,0.2,1.0,2.0,2.0,,0.5,0.25,0.5,25.1,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,1.0,1.0,1.0,,,,0.25,,,,,,,,,,,0.2,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2021,2020-21,False
1628389-1629134-201609-202710-2738,1610612748,"Bam Adebayo, Kendrick Nunn, Goran Dragic, Jimmy Butler, Andre Iguodala","Adebayo, Nunn, Dragic, Butler, Iguodala",1628389-1629134-201609-202710-2738,MIA,324.0,1,5.0,-1.0,9.0,8.0,,,17,1.0,1.0,4.0,8.0,,11.0,12.0,,,,,8.0,4.0,5.0,1.0,11.0,2.0,,,11.0,,,,1.0,1.0,0.5,,0.5,,0.5,,75.55555555555556,18.88888888888889,19.25,18.0,18.75,0.09090909090909091,1.0,1.0,1.0,0.47710909090909087,,,9.2625,,1.0,3.0,2.0,,0.2727272727272727,0.09090909090909091,0.36363636363636365,25.066666666666666,3.0,,1.0,3.0,6.0,1.0,,2.0,,1.0,,,1.0,1.0,,1.0,,,,,3.0,,2.0,,1.0,,1.0,,3.0,1.0,2.0,1.0,1.0,,2.0,3.0,5.0,,,,,1.0,,1.0,,,1.0,,1.0,1.0,,,1.0,,1.0,,1.0,0.3333333333333333,,,0.3333333333333333,,,,,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,,1.0,,,1.0,,0.09090909090909091,,,,0.5454545454545454,0.5,0.6,1.0,1.0,1.0,1.0,0.18181818181818182,,,,0.5,,,,,,0.6824,,,,1.0,0.6666666666666666,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,0.125,,,,,,,,0.16666666666666666,,,,,,1610612748,2021,2020-21,False
1628389-1629134-202710-203473-2738,1610612748,"Bam Adebayo, Kendrick Nunn, Jimmy Butler, Dewayne Dedmon, Andre Iguodala","Adebayo, Nunn, Butler, Dedmon, Iguodala",1628389-1629134-202710-203473-2738,MIA,28.0,1,,-2.0,1.0,1.0,1.0,1.0,2,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,102.85714285714286,5.0,23.0,5.0,23.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2021,2020-21,False
1628389-1629134-202710-2738-2772,1610612748,"Bam Adebayo, Kendrick Nunn, Jimmy Butler, Andre Iguodala, Trevor Ariza","Adebayo, Nunn, Butler, Iguodala, Ariza",1628389-1629134-202710-2738-2772,MIA,8.0,1,,-2.0,,1.0,,1.0,1,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,180.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2021,2020-21,False
1628389-1629639-201609-202357-202710,1610612748,"Bam Adebayo, Tyler Herro, Goran Dragic, Nemanja Bjelica, Jimmy Butler","Adebayo, Herro, Dragic, Bjelica, Butler",1628389-1629639-201609-202357-202710,MIA,93.0,1,2.0,-2.0,2.0,3.0,1.0,,5,,,,,2.0,5.0,7.0,,,,3.0,,,1.0,,3.0,1.0,2.0,,3.0,3.0,1.0,,,,,,0.5,1.5,0.625,1.5,77.41935483870968,22.5,16.0,18.0,16.0,,,,,0.5882999999999999,0.6147,0.6,,0.5,2.0,3.0,1.0,,1.0,0.6666666666666666,1.0,24.366666666666664,1.0,,,,,1.0,,1.0,,1.0,,,1.0,,,1.0,2.0,1.0,1.0,,3.0,,1.0,,1.0,,1.0,,,2.0,,,,,,2.0,2.0,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,0.3333333333333333,,1.0,0.3333333333333333,,0.5,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,0.5,0.5,1.0,0.3333333333333333,,,,1.0,,,,,,,0.25,1.0,0.4,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1610612748,2021,2020-21,False
1628389-1629639-201609-202710-203473,1610612748,"Bam Adebayo, Tyler Herro, Goran Dragic, Jimmy Butler, Dewayne Dedmon","Adebayo, Herro, Dragic, Butler, Dedmon",1628389-1629639-201609-202710-203473,MIA,203.0,1,3.0,-1.0,6.0,6.0,6.0,6.0,12,1.0,2.0,3.0,4.0,1.0,10.0,11.0,3.0,4.0,1.0,10.0,6.0,3.0,4.0,1.0,9.0,1.0,2.0,1.0,8.0,10.0,6.0,1.0,1.0,1.0,0.75,0.75,0.9,0.9,0.8333333333333334,0.8333333333333334,85.1231527093596,15.5,18.333333333333332,14.333333333333334,14.666666666666666,0.4,0.5,0.5,1.0,0.47851999999999995,0.47851999999999995,1.0,14.175,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.4,23.1,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,2.0,1.0,1.0,,3.0,,,,1.0,,1.0,1.0,1.0,,1.0,2.0,,,2.0,1.0,3.0,,,,,,,1.0,,,1.0,1.0,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,0.5,,0.5,1.0,,,,,,0.5,,,0.2,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,0.352,,,0.2,,,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,0.2,1.0,,1.0,1.0,,,,,,,,,,,,,0.2,1.0,,,,,1.0,1.0,,,,1610612748,2021,2020-21,False
1628389-1629639-201609-202710-2738,1610612748,"Bam Adebayo, Tyler Herro, Goran Dragic, Jimmy Butler, Andre Iguodala","Adebayo, Herro, Dragic, Butler, Iguodala",1628389-1629639-201609-202710-2738,MIA,159.0,3,3.0,-2.0,6.0,6.0,1.0,,12,,,1.0,1.0,2.0,7.0,9.0,,,1.0,1.0,2.0,1.0,2.0,,5.0,3.0,4.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.625,,0.5833333333333334,0.5,108.67924528301887,9.666666666666666,16.833333333333332,8.5,15.833333333333334,,,,,0.5609,,0.14285714285714285,2.3,0.16666666666666666,,3.0,1.0,,0.75,,1.0,26.366666666666664,1.0,1.0,1.0,,,,1.0,3.0,,1.0,,,1.0,,,1.0,,,,,3.0,,3.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,1.0,3.0,,3.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,0.3333333333333333,,,0.3333333333333333,,,,1.0,0.5,,1.0,,0.6666666666666666,,,,1.0,,,1.0,,1.0,0.25,1.0,1.0,1.0,,,,,,,,0.75,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,0.3333333333333333,0.6471,0.2,0.5,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612748,2021,2020-21,False
1628389-1629639-201609-202710-2772,1610612748,"Bam Adebayo, Tyler Herro, Goran Dragic, Jimmy Butler, Trevor Ariza","Adebayo, Herro, Dragic, Butler, Ariza",1628389-1629639-201609-202710-2772,MIA,440.0,3,7.0,-10.0,17.0,18.0,5.0,7.0,35,,2.0,4.0,12.0,3.0,11.0,21.0,1.0,3.0,2.0,4.0,4.0,2.0,2.0,,4.0,5.0,3.0,,9.0,4.0,5.0,,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.25,0.25,0.3235294117647059,0.4,114.54545454545455,15.705882352941176,9.61111111111111,15.647058823529411,9.444444444444445,0.125,,,,0.497740625,0.54515,0.36363636363636365,9.258333333333333,0.29411764705882354,,4.0,4.0,,0.25,,0.375,25.575,2.0,1.0,2.0,3.0,8.0,,,4.0,,,,1.0,,2.0,,,2.0,,1.0,4.0,,,4.0,,,,,,2.0,,2.0,1.0,4.0,,5.0,2.0,7.0,2.0,,2.0,2.0,,2.0,,,,2.0,1.0,4.0,,1.0,2.0,,,,,,,,,,0.5,0.5,1.0,,1.0,0.25,0.5,,0.8333333333333334,0.16666666666666666,,,1.0,1.0,,0.5,,,0.125,0.5,0.5,,0.5,0.375,0.375,0.6666666666666666,,,,0.25,,,,,,,0.25,,,0.7941,0.11764705882352941,0.15384615384615385,0.18181818181818182,2.0,0.2,1.0,,,,,,,1.0,1.0,1.0,1.0,,2.0,,,,0.5,,,0.5,0.25,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,0.5,,,,1610612748,2021,2020-21,False
1628389-1629639-202357-202710-2738,1610612748,"Bam Adebayo, Tyler Herro, Nemanja Bjelica, Jimmy Butler, Andre Iguodala","Adebayo, Herro, Bjelica, Butler, Iguodala",1628389-1629639-202357-202710-2738,MIA,167.0,1,3.0,-2.0,5.0,5.0,5.0,5.0,10,,1.0,2.0,3.0,,7.0,9.0,2.0,3.0,,7.0,4.0,2.0,3.0,,7.0,,,,7.0,7.0,5.0,,1.0,1.0,0.6666666666666666,0.6666666666666666,0.875,0.875,0.875,0.875,86.22754491017965,16.8,16.6,16.8,16.6,0.25,,,,0.5042125,0.5042125,1.0,6.666666666666667,1.0,,1.0,2.0,,0.25,,0.5,28.7,,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,1.0,1.0,,3.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,1.0,2.0,,2.0,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,1.0,1.0,,,,1.0,,,1.0,,1.0,,,,,,,,1.0,,0.25,1.0,1.0,1.0,0.25,1.0,1.0,1.0,,,,0.25,1.0,1.0,1.0,,,,0.25,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,0.25,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612748,2021,2020-21,False
1628389-201609-202710-2738-2772,1610612748,"Bam Adebayo, Goran Dragic, Jimmy Butler, Andre Iguodala, Trevor Ariza","Adebayo, Dragic, Butler, Iguodala, Ariza",1628389-201609-202710-2738-2772,MIA,24.0,1,,-1.0,1.0,2.0,1.0,2.0,3,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,180.0,3.0,10.5,3.0,10.5,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2021,2020-21,False
1629130-1629134-202710-203473-2738,1610612748,"Duncan Robinson, Kendrick Nunn, Jimmy Butler, Dewayne Dedmon, Andre Iguodala","Robinson, Nunn, Butler, Dedmon, Iguodala",1629130-1629134-202710-203473-2738,MIA,93.0,1,2.0,-4.0,2.0,3.0,,3.0,5,,1.0,,1.0,,,4.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,77.41935483870968,22.5,16.0,22.5,16.0,1.0,,,,0.417,,,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612748,2021,2020-21,False
1629130-1629134-202710-203473-2772,1610612748,"Duncan Robinson, Kendrick Nunn, Jimmy Butler, Dewayne Dedmon, Trevor Ariza","Robinson, Nunn, Butler, Dedmon, Ariza",1629130-1629134-202710-203473-2772,MIA,31.0,2,1.0,-2.0,,1.0,,,1,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,46.4516129032258,,21.0,,17.0,,,,,0.4529,,,3.9,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1610612748,2021,2020-21,False
1629130-1629639-201609-203473-2738,1610612748,"Duncan Robinson, Tyler Herro, Goran Dragic, Dewayne Dedmon, Andre Iguodala","Robinson, Herro, Dragic, Dedmon, Iguodala",1629130-1629639-201609-203473-2738,MIA,9.0,1,,,1.0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,9.0,,9.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1610612748,2021,2020-21,False
1629130-1629639-202710-203473-2738,1610612748,"Duncan Robinson, Tyler Herro, Jimmy Butler, Dewayne Dedmon, Andre Iguodala","Robinson, Herro, Butler, Dedmon, Iguodala",1629130-1629639-202710-203473-2738,MIA,60.0,1,1.0,,2.0,2.0,,,4,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,96.0,23.0,7.0,23.0,7.0,,,,,0.587525,,,1.6,,,1.0,,,0.5,,1.0,29.3,,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,0.5,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2021,2020-21,False
1629130-1629639-202710-203473-2772,1610612748,"Duncan Robinson, Tyler Herro, Jimmy Butler, Dewayne Dedmon, Trevor Ariza","Robinson, Herro, Butler, Dedmon, Ariza",1629130-1629639-202710-203473-2772,MIA,418.0,3,7.0,2.0,13.0,15.0,3.0,4.0,28,1.0,2.0,3.0,10.0,6.0,18.0,16.0,,5.0,2.0,2.0,4.0,2.0,4.0,1.0,10.0,4.0,6.0,1.0,18.0,2.0,3.0,1.0,0.6666666666666666,0.6666666666666666,0.3,,0.42857142857142855,,0.5294117647058824,0.14285714285714285,96.45933014354067,15.384615384615385,14.533333333333333,14.692307692307692,14.266666666666667,0.14285714285714285,0.5,0.5,1.0,0.5205071428571428,0.5756,0.1111111111111111,7.3,0.23076923076923078,1.0,4.0,4.0,1.0,0.2857142857142857,0.07142857142857142,0.7142857142857143,25.25,1.0,2.0,6.0,,2.0,1.0,1.0,3.0,,1.0,,1.0,2.0,3.0,,1.0,,,1.0,2.0,6.0,,3.0,1.0,2.0,1.0,1.0,1.0,,1.0,4.0,2.0,2.0,,4.0,5.0,9.0,1.0,1.0,,,,,1.0,,,1.0,1.0,2.0,1.0,,2.0,,,,,1.0,0.5,,,0.5,,,,,0.5,0.5714285714285714,0.6666666666666666,0.5,0.5714285714285714,0.5555555555555556,0.75,0.5,0.3333333333333333,1.0,,1.0,0.5,,0.42857142857142855,0.3333333333333333,0.4,0.5,0.14285714285714285,,,,1.0,1.0,1.0,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,0.25,,,0.16666666666666666,,0.3333333333333333,0.651825,0.125,0.16666666666666666,,3.0,0.5,0.75,,,,,,,,,3.0,,,,,,,,,,,0.5,,,,,1.0,1.0,1.0,,,,,,,0.1,0.16666666666666666,,,,1.0,,,,,,,,,1610612748,2021,2020-21,False
1629130-201609-202710-203473-2738,1610612748,"Duncan Robinson, Goran Dragic, Jimmy Butler, Dewayne Dedmon, Andre Iguodala","Robinson, Dragic, Butler, Dedmon, Iguodala",1629130-201609-202710-203473-2738,MIA,66.0,1,1.0,,2.0,2.0,,,4,,1.0,1.0,3.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,87.27272727272727,16.5,16.5,16.0,16.5,0.3333333333333333,,,,0.5090666666666667,,,6.3999999999999995,,,,2.0,,,,0.6666666666666666,,1.0,1.0,2.0,,,,,,,,,,,1.0,,,2.0,,,2.0,,,,,,,,,,,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,0.5,,,1.0,0.5,1.0,,,1.0,,,,,0.6666666666666666,0.5,0.5,,,,,,,,,,,,,,,,,,,0.5005,,,1.0,1.0,,1.0,,,,,,,1.0,,,1.0,,2.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2021,2020-21,False
1629130-201609-202710-203473-2772,1610612748,"Duncan Robinson, Goran Dragic, Jimmy Butler, Dewayne Dedmon, Trevor Ariza","Robinson, Dragic, Butler, Dedmon, Ariza",1629130-201609-202710-203473-2772,MIA,458.0,3,8.0,-6.0,15.0,15.0,2.0,2.0,30,1.0,4.0,3.0,11.0,2.0,14.0,20.0,,1.0,2.0,2.0,4.0,2.0,3.0,,7.0,3.0,2.0,,10.0,2.0,2.0,,0.6666666666666666,0.6666666666666666,0.2727272727272727,,0.4,,0.4375,0.3333333333333333,94.32314410480349,16.133333333333333,14.4,15.066666666666666,14.0,0.26666666666666666,0.25,0.25,,0.4927566666666667,0.474275,0.14285714285714285,8.572727272727272,0.13333333333333333,,4.0,3.0,,0.26666666666666666,,0.5333333333333333,26.05,4.0,2.0,4.0,,3.0,,2.0,4.0,,,,1.0,2.0,3.0,,,4.0,,1.0,2.0,3.0,3.0,4.0,2.0,1.0,1.0,,2.0,,1.0,2.0,3.0,2.0,,5.0,3.0,8.0,1.0,,1.0,2.0,,2.0,,,,2.0,,,1.0,,1.0,,,,,0.5,0.5,,,0.5,0.3333333333333333,0.5,1.0,,1.0,0.25,0.75,0.5,0.8333333333333334,0.3,0.5,0.5,,,1.0,0.5,1.0,,0.26666666666666666,0.5,0.6666666666666666,1.0,0.2,,,,,,,0.26666666666666666,0.5,0.5,0.5,,,,0.5,,0.5,0.5894,0.0625,0.08333333333333333,0.2857142857142857,2.0,0.3333333333333333,0.6666666666666666,,,,,,,1.0,,1.0,1.0,2.0,,,,,0.3333333333333333,,,0.5,0.5,,,,,3.0,,,,,,,,,0.2727272727272727,0.25,,,,,,,0.6666666666666666,,,1.0,,,1610612748,2021,2020-21,False
