EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyArc3FGM,Charge Fouls,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,OffLongMidRangeReboundPct,PenaltyArc3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,LongMidRangePctBlocked,HeaveAttempts,3pt And 1 Free Throw Trips,BlockedCorner3,Corner3PctBlocked,team_id,year,season,team_vs
1628976-1629632-1630172-202066-203897,1610612741,"Wendell Carter Jr., Coby White, Patrick Williams, Garrett Temple, Zach LaVine","Carter Jr., White, Williams, Temple, LaVine",1628976-1629632-1630172-202066-203897,CHI,8268.0,14,138,9.0,290.0,288,44.0,17.0,24.0,578,58.0,83.0,11.0,13.0,10.0,15.0,27.0,58.0,12.0,31.0,12.0,23.0,1.0,2.0,3.0,6.0,20.0,64.0,1.0,5.0,6.0,97.0,172.0,32.0,87.0,47.0,337.0,328.0,13.0,16.0,2.0,7.0,6.0,38.0,14.0,27.0,3.0,12.0,8.0,45.0,86.0,108.0,90.0,6.0,16.0,64.0,20.0,11.0,1.0,43.0,30.0,73.0,19.0,11.0,29.0,9.0,5.0,176.0,7.0,19.0,1.0,49.0,53.0,3.0,105.0,27.0,132.0,6.0,23.0,18.0,5.0,19.0,8.0,14.0,15.0,1.0,5.0,2.0,34.0,1.0,6.0,22.0,46.0,1.0,2.0,4.0,56.0,1.0,2.0,1.0,66.0,12.0,1.0,34.0,1.0,3.0,23.0,1.0,1.0,16.0,2.0,5.0,24.0,12.0,299.0,45.0,44.0,1.0,2.0,0.44329896907216493,0.48314606741573035,0.9375,0.367816091954023,0.2857142857142857,0.25,0.367816091954023,0.563953488372093,0.8125,0.5185185185185185,0.5598455598455598,0.6956521739130435,0.47435897435897434,0.5894736842105263,0.7307692307692307,0.5232558139534884,0.3359073359073359,0.011494252873563218,0.06395348837209303,0.12048192771084337,0.017241379310344827,0.015625,0.5588235294117647,1.0,0.09090909090909091,0.726027397260274,0.25333333333333335,0.8909090909090909,0.12727272727272726,0.796875,0.2,0.32,0.3548387096774194,0.11363636363636363,0.18181818181818182,0.6333333333333333,0.7142857142857143,0.8636363636363636,0.9318181818181818,0.7272727272727273,0.05084745762711865,100.6676342525399,0.5,14.306896551724138,14.302083333333334,14.027586206896551,13.76736111111111,0.3204633204633205,0.6987951807228916,0.7945205479452054,0.5,0.22393822393822393,0.46551724137931033,0.47368421052631576,0.3333333333333333,0.11969111969111969,0.3870967741935484,0.3870967741935484,0.4166666666666667,0.0888030888030888,0.5217391304347826,0.5217391304347826,0.9166666666666666,0.2471042471042471,0.3125,0.31746031746031744,0.95,0.5652173913043478,0.8461538461538461,0.2727272727272727,0.08695652173913043,0.5,0.21739130434782608,0.2,1.0,0.38461538461538464,0.6666666666666666,0.15384615384615385,0.5,0.15384615384615385,0.6563706563706564,0.3125,0.5322492277992278,0.5958842105263158,0.539874358974359,0.12411347517730496,0.17525773195876287,0.011363636363636364,0.11275964391691394,0.13353115727002968,6.783139534883722,25.342528735632186,0.15172413793103448,,,,,,,,,,,,,,,1610612741,2021,2020-21,True
1628464-1629632-1630172-202066-202696,1610612741,"Daniel Theis, Coby White, Patrick Williams, Garrett Temple, Nikola Vucevic","Theis, White, Williams, Temple, Vucevic",1628464-1629632-1630172-202066-202696,CHI,7885.0,10,131,54.0,272.0,266,21.0,16.0,18.0,538,41.0,69.0,5.0,7.0,1.0,1.0,13.0,42.0,18.0,36.0,13.0,23.0,,,1.0,3.0,32.0,74.0,2.0,4.0,7.0,72.0,147.0,45.0,97.0,37.0,316.0,262.0,6.0,13.0,2.0,4.0,2.0,20.0,2.0,6.0,5.0,10.0,5.0,24.0,88.0,56.0,120.0,15.0,8.0,74.0,32.0,14.0,,44.0,40.0,84.0,28.0,12.0,29.0,5.0,10.0,208.0,4.0,15.0,,55.0,56.0,4.0,115.0,19.0,134.0,,18.0,12.0,6.0,15.0,1.0,9.0,14.0,2.0,6.0,2.0,29.0,1.0,2.0,13.0,30.0,,3.0,4.0,39.0,1.0,3.0,6.0,41.0,4.0,2.0,20.0,1.0,,7.0,,,6.0,1.0,,7.0,6.0,296.0,24.0,21.0,1.0,,0.6111111111111112,0.6470588235294118,0.8888888888888888,0.4639175257731959,0.5,0.5,0.4639175257731959,0.4897959183673469,0.46153846153846156,0.3333333333333333,0.5717213114754098,0.5294117647058824,0.59375,0.6015325670498084,0.5555555555555556,0.631578947368421,0.3975409836065574,,0.09523809523809523,0.11594202898550725,0.14285714285714285,,0.5172413793103449,1.0,,0.7671232876712328,0.2,0.8088235294117647,0.07692307692307693,0.7872340425531915,0.14960629921259844,0.21428571428571427,0.20689655172413793,0.047619047619047616,0.2,0.7307692307692307,0.68,0.9090909090909091,0.8490566037735849,0.6666666666666666,,98.25237793278377,0.8571428571428571,13.830882352941176,15.5,13.452205882352942,15.180451127819548,0.2827868852459016,0.5942028985507246,0.6721311475409836,0.7073170731707317,0.1721311475409836,0.30952380952380953,0.3611111111111111,0.38461538461538464,0.14754098360655737,0.5,0.5,0.5555555555555556,0.0942622950819672,0.5652173913043478,0.5652173913043478,0.9230769230769231,0.30327868852459017,0.43243243243243246,0.43243243243243246,0.875,0.4117647058823529,0.7142857142857143,0.2,,,0.23529411764705882,0.5,1.0,0.0625,1.0,0.1875,0.3333333333333333,0.4375,0.680327868852459,0.43243243243243246,0.5319659836065573,0.5311115384615385,0.50535625,0.08045977011494253,0.12269938650306748,0.01020408163265306,0.06329113924050633,0.0759493670886076,7.751020408163266,25.15360824742268,0.07720588235294118,4.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.5714285714285714,,,,,,,,1610612741,2021,2020-21,True
1630172-201152-202696-203107-203897,1610612741,"Patrick Williams, Thaddeus Young, Nikola Vucevic, Tomas Satoransky, Zach LaVine","Williams, Young, Vucevic, Satoransky, LaVine",1630172-201152-202696-203107-203897,CHI,6954.0,10,116,-3.0,229.0,228,11.0,17.0,27.0,457,45.0,71.0,11.0,16.0,2.0,5.0,23.0,48.0,11.0,30.0,6.0,15.0,2.0,3.0,2.0,2.0,17.0,59.0,3.0,6.0,2.0,79.0,149.0,23.0,74.0,30.0,257.0,260.0,12.0,21.0,5.0,9.0,5.0,44.0,4.0,7.0,2.0,4.0,6.0,20.0,84.0,74.0,63.0,6.0,18.0,59.0,17.0,16.0,1.0,42.0,21.0,63.0,15.0,6.0,24.0,10.0,8.0,147.0,11.0,24.0,,31.0,52.0,1.0,84.0,35.0,119.0,6.0,19.0,16.0,3.0,18.0,4.0,12.0,9.0,1.0,6.0,2.0,27.0,1.0,,11.0,22.0,,1.0,1.0,33.0,,,1.0,35.0,5.0,,19.0,,1.0,17.0,1.0,1.0,11.0,,6.0,18.0,7.0,213.0,20.0,11.0,,1.0,0.5316455696202531,0.6,0.9130434782608695,0.3108108108108108,0.5555555555555556,0.5,0.3108108108108108,0.5302013422818792,0.5714285714285714,0.5714285714285714,0.5089686098654709,0.65,0.6363636363636364,0.5399159663865546,0.6875,0.7142857142857143,0.33183856502242154,0.013513513513513514,0.10738255033557047,0.1267605633802817,0.14583333333333334,0.01694915254237288,0.6666666666666666,1.0,,0.7027027027027027,0.34285714285714286,0.8378378378378378,0.22,0.7477477477477478,0.2916666666666667,0.5769230769230769,0.24,0.21951219512195122,0.2222222222222222,0.5,0.7272727272727273,1.0,0.88,0.75,0.05825242718446602,94.63330457290768,0.3888888888888889,15.161572052401747,15.271929824561404,14.541484716157205,14.833333333333334,0.3183856502242152,0.6338028169014085,0.7258064516129032,0.5333333333333333,0.21524663677130046,0.4791666666666667,0.5609756097560976,0.43478260869565216,0.13452914798206278,0.36666666666666664,0.36666666666666664,0.7272727272727273,0.06726457399103139,0.4,0.4,1.0,0.2645739910313901,0.288135593220339,0.29310344827586204,0.8823529411764706,0.5333333333333333,0.6875,0.18181818181818182,0.1,0.6666666666666666,0.2,0.5,1.0,0.45454545454545453,0.4,0.18181818181818182,1.0,0.18181818181818182,0.6502242152466368,0.288135593220339,0.5249161434977578,0.6143809523809524,0.5238136363636363,0.08016877637130802,0.1165644171779141,,0.17120622568093385,0.07782101167315175,7.132214765100671,25.62027027027027,0.048034934497816595,,,,,,0.15789473684210525,,1.0,,,,,,,1610612741,2021,2020-21,True
1628374-1628976-1629632-1630172-203897,1610612741,"Lauri Markkanen, Wendell Carter Jr., Coby White, Patrick Williams, Zach LaVine","Markkanen, Carter Jr., White, Williams, LaVine",1628374-1628976-1629632-1630172-203897,CHI,6213.0,10,104,24.0,219.0,222,8.0,,19.0,441,44.0,65.0,4.0,5.0,3.0,4.0,21.0,40.0,13.0,26.0,3.0,15.0,,,,2.0,16.0,56.0,2.0,6.0,1.0,78.0,131.0,19.0,71.0,19.0,232.0,208.0,6.0,11.0,2.0,6.0,,18.0,3.0,5.0,,3.0,,6.0,84.0,72.0,42.0,15.0,2.0,56.0,16.0,13.0,,42.0,14.0,56.0,11.0,3.0,31.0,7.0,4.0,126.0,8.0,12.0,1.0,44.0,46.0,2.0,92.0,21.0,113.0,1.0,20.0,13.0,7.0,13.0,3.0,11.0,14.0,2.0,2.0,,27.0,2.0,,19.0,45.0,,1.0,5.0,31.0,,1.0,3.0,27.0,7.0,,16.0,,1.0,12.0,,,10.0,,2.0,12.0,4.0,214.0,6.0,8.0,,,0.5384615384615384,0.5454545454545454,0.7368421052631579,0.2676056338028169,0.3333333333333333,,0.2676056338028169,0.5954198473282443,0.5454545454545454,0.6,0.5272277227722773,0.5294117647058824,0.375,0.5471698113207547,0.5,0.375,0.35148514851485146,,0.09923664122137404,0.15384615384615385,0.075,,0.48148148148148145,1.0,0.2,0.71875,0.22641509433962265,0.9361702127659575,0.15384615384615385,0.8108108108108109,0.19047619047619047,0.38095238095238093,0.21052631578947367,0.15,0.16666666666666666,0.5416666666666666,0.7777777777777778,0.9230769230769231,0.9411764705882353,0.9230769230769231,0.010869565217391304,102.21149203283439,0.3333333333333333,13.986301369863014,14.18918918918919,13.438356164383562,13.756756756756756,0.3217821782178218,0.676923076923077,0.8,0.7045454545454546,0.19801980198019803,0.525,0.5675675675675675,0.3333333333333333,0.12871287128712872,0.5,0.5,0.3076923076923077,0.07425742574257425,0.2,0.2,1.0,0.27722772277227725,0.2857142857142857,0.2857142857142857,0.6875,0.29411764705882354,0.8,0.5,,,0.35294117647058826,0.3333333333333333,1.0,0.5,0.75,0.25,,0.125,0.6732673267326733,0.2857142857142857,0.5406339108910891,0.547125,0.57648125,0.07582938388625593,0.11428571428571428,,0.07758620689655173,0.02586206896551724,6.8274809160305345,25.163380281690138,0.0365296803652968,,2.0,1.0,,,,,,1.0,,,,,,1610612741,2021,2020-21,True
1628374-1630172-201152-203107-203897,1610612741,"Lauri Markkanen, Patrick Williams, Thaddeus Young, Tomas Satoransky, Zach LaVine","Markkanen, Williams, Young, Satoransky, LaVine",1628374-1630172-201152-203107-203897,CHI,5221.0,9,87,-10.0,178.0,178,6.0,,26.0,356,37.0,69.0,11.0,17.0,1.0,1.0,14.0,30.0,4.0,12.0,4.0,11.0,1.0,2.0,,,18.0,49.0,2.0,4.0,2.0,55.0,111.0,22.0,60.0,24.0,200.0,210.0,12.0,18.0,3.0,6.0,1.0,34.0,1.0,2.0,,2.0,,2.0,58.0,52.0,51.0,15.0,18.0,49.0,18.0,10.0,,29.0,17.0,46.0,13.0,4.0,20.0,8.0,1.0,109.0,6.0,22.0,,23.0,32.0,3.0,58.0,28.0,86.0,4.0,17.0,13.0,4.0,13.0,5.0,11.0,10.0,,2.0,1.0,23.0,3.0,3.0,13.0,22.0,,,1.0,28.0,1.0,2.0,1.0,31.0,7.0,,19.0,,,13.0,1.0,1.0,10.0,,3.0,14.0,10.0,166.0,2.0,6.0,,,0.5272727272727272,0.6304347826086957,0.7727272727272727,0.36666666666666664,0.5,,0.36666666666666664,0.4954954954954955,0.6666666666666666,0.5,0.5146198830409356,0.6875,0.25,0.546448087431694,0.68,0.25,0.3508771929824561,,0.09009009009009009,0.10144927536231885,0.06666666666666667,,0.5652173913043478,1.0,,0.6808510638297872,0.39285714285714285,0.8518518518518519,0.15789473684210525,0.7432432432432432,0.2978723404255319,0.46875,0.4375,0.12903225806451613,0.2857142857142857,0.6086956521739131,0.7,1.0,0.8095238095238095,1.0,0.047619047619047616,98.18808657345336,0.7142857142857143,14.758426966292134,14.573033707865168,14.151685393258427,13.960674157303371,0.40350877192982454,0.5362318840579711,0.5967741935483871,0.5405405405405406,0.17543859649122806,0.4666666666666667,0.5,0.5714285714285714,0.07017543859649122,0.3333333333333333,0.36363636363636365,0.25,0.06432748538011696,0.36363636363636365,0.36363636363636365,1.0,0.28654970760233917,0.3673469387755102,0.3673469387755102,0.7222222222222222,0.7083333333333334,0.6470588235294118,0.18181818181818182,0.08333333333333333,0.5,0.16666666666666666,0.5,1.0,0.25,1.0,,,0.5,0.7543859649122807,0.3673469387755102,0.5563058479532164,0.6780526315789474,0.55365,0.10382513661202186,0.15447154471544716,,0.17,0.01,5.025225225225225,25.328333333333333,0.033707865168539325,,,1.0,,,,,1.0,1.0,0.08333333333333333,,,,,1610612741,2021,2020-21,True
1628976-1629632-1630172-203490-203897,1610612741,"Wendell Carter Jr., Coby White, Patrick Williams, Otto Porter Jr., Zach LaVine","Carter Jr., White, Williams, Porter Jr., LaVine",1628976-1629632-1630172-203490-203897,CHI,4052.0,13,68,40.0,145.0,143,13.0,7.0,13.0,288,18.0,29.0,4.0,7.0,,,10.0,21.0,12.0,19.0,4.0,14.0,,,,2.0,22.0,48.0,,1.0,4.0,40.0,69.0,26.0,62.0,34.0,192.0,152.0,6.0,11.0,,1.0,4.0,16.0,2.0,3.0,2.0,6.0,10.0,20.0,42.0,38.0,63.0,15.0,6.0,48.0,22.0,4.0,,21.0,21.0,42.0,17.0,4.0,8.0,5.0,8.0,105.0,4.0,11.0,,18.0,31.0,4.0,53.0,15.0,68.0,4.0,12.0,7.0,5.0,7.0,1.0,5.0,4.0,1.0,2.0,1.0,11.0,,1.0,14.0,21.0,,2.0,,34.0,1.0,1.0,2.0,42.0,3.0,,18.0,1.0,3.0,6.0,,,5.0,,1.0,6.0,5.0,176.0,20.0,13.0,,3.0,0.525,0.5675675675675675,0.8076923076923077,0.41935483870967744,,0.3333333333333333,0.41935483870967744,0.5797101449275363,0.5454545454545454,0.6666666666666666,0.6030534351145038,0.5,0.5555555555555556,0.64,0.5714285714285714,0.7142857142857143,0.4732824427480916,,0.057971014492753624,0.06896551724137931,0.09523809523809523,,0.6363636363636364,1.0,,0.7209302325581395,0.3793103448275862,0.75,0.1111111111111111,0.7313432835820896,0.23076923076923078,0.36363636363636365,0.5454545454545454,0.038461538461538464,0.3,0.5384615384615384,0.7857142857142857,0.8125,0.7368421052631579,0.8,0.06557377049180328,102.34945705824285,0.8333333333333334,13.710344827586207,14.433566433566433,13.241379310344827,14.055944055944057,0.22137404580152673,0.6206896551724138,0.6666666666666666,0.4444444444444444,0.16030534351145037,0.47619047619047616,0.5263157894736842,0.5,0.1450381679389313,0.631578947368421,0.631578947368421,0.6666666666666666,0.10687022900763359,0.2857142857142857,0.2857142857142857,1.0,0.366412213740458,0.4583333333333333,0.4583333333333333,0.7727272727272727,0.5833333333333334,0.5714285714285714,,,,0.08333333333333333,,,,,0.2222222222222222,,0.4444444444444444,0.6946564885496184,0.4583333333333333,0.5401110687022901,0.5892909090909091,0.5147444444444444,0.1292517006802721,0.21428571428571427,0.015873015873015872,0.08333333333333333,0.10416666666666667,7.849275362318841,25.287096774193547,0.0896551724137931,2.0,1.0,,,,0.14285714285714285,0.5,,,,,,,,1610612741,2021,2020-21,True
1628374-1629632-1630172-201152-203897,1610612741,"Lauri Markkanen, Coby White, Patrick Williams, Thaddeus Young, Zach LaVine","Markkanen, White, Williams, Young, LaVine",1628374-1629632-1630172-201152-203897,CHI,3402.0,12,57,8.0,116.0,120,28.0,7.0,15.0,236,24.0,39.0,3.0,4.0,7.0,12.0,8.0,25.0,8.0,14.0,1.0,5.0,,1.0,,1.0,6.0,21.0,,1.0,5.0,40.0,78.0,7.0,26.0,38.0,139.0,131.0,4.0,9.0,,2.0,9.0,17.0,9.0,18.0,2.0,6.0,11.0,35.0,36.0,44.0,15.0,6.0,6.0,21.0,6.0,7.0,,18.0,5.0,23.0,4.0,1.0,12.0,2.0,4.0,51.0,3.0,14.0,1.0,22.0,20.0,1.0,43.0,18.0,61.0,3.0,8.0,6.0,2.0,6.0,3.0,3.0,5.0,1.0,3.0,,11.0,1.0,3.0,10.0,18.0,,1.0,,28.0,2.0,5.0,,43.0,4.0,,15.0,3.0,4.0,7.0,,,6.0,1.0,,7.0,4.0,122.0,35.0,28.0,,4.0,0.45,0.4864864864864865,0.7142857142857143,0.2692307692307692,,0.3333333333333333,0.2692307692307692,0.5128205128205128,0.4444444444444444,0.5,0.4855769230769231,0.36363636363636365,0.5,0.569672131147541,0.53125,0.5833333333333334,0.25,,0.08974358974358974,0.15384615384615385,0.04,,0.5454545454545454,1.0,0.25,0.7407407407407407,0.3684210526315789,0.6666666666666666,0.15789473684210525,0.7,0.2982456140350877,0.4666666666666667,0.29411764705882354,0.2,,0.7058823529411765,0.75,0.8333333333333334,0.7037037037037037,0.5,0.06,99.89417989417989,0.5714285714285714,13.344827586206897,15.45,12.586206896551724,14.866666666666667,0.375,0.6153846153846154,0.7272727272727273,0.5,0.2403846153846154,0.32,0.3333333333333333,0.25,0.1346153846153846,0.5714285714285714,0.5714285714285714,0.5,0.04807692307692308,0.2,0.2,1.0,0.20192307692307693,0.2857142857142857,0.2857142857142857,0.6666666666666666,0.36363636363636365,0.75,,0.09090909090909091,,0.09090909090909091,,,0.5,0.5833333333333334,0.041666666666666664,,0.20833333333333334,0.625,0.2857142857142857,0.536341826923077,0.5179,0.5668354166666667,0.15254237288135594,0.16853932584269662,0.10344827586206896,0.1223021582733813,0.2517985611510791,6.969230769230769,25.411538461538463,0.2413793103448276,2.0,1.0,,,,0.3333333333333333,0.4,,,,,,,,1610612741,2021,2020-21,True
1629632-1630172-201152-202066-202696,1610612741,"Coby White, Patrick Williams, Thaddeus Young, Garrett Temple, Nikola Vucevic","White, Williams, Young, Temple, Vucevic",1629632-1630172-201152-202066-202696,CHI,3386.0,11,56,-43.0,111.0,113,39.0,43.0,8.0,224,17.0,23.0,1.0,2.0,10.0,10.0,13.0,24.0,5.0,9.0,,10.0,,,,3.0,8.0,29.0,1.0,1.0,10.0,35.0,56.0,8.0,39.0,20.0,114.0,157.0,4.0,5.0,1.0,1.0,,11.0,16.0,22.0,1.0,13.0,14.0,49.0,38.0,32.0,15.0,9.0,2.0,29.0,8.0,2.0,1.0,19.0,5.0,24.0,5.0,,11.0,7.0,1.0,53.0,4.0,3.0,,16.0,24.0,3.0,43.0,7.0,50.0,1.0,4.0,3.0,1.0,8.0,1.0,7.0,4.0,1.0,1.0,1.0,12.0,2.0,1.0,10.0,21.0,1.0,2.0,,26.0,1.0,1.0,,28.0,6.0,,12.0,,5.0,9.0,,,4.0,1.0,4.0,9.0,5.0,103.0,49.0,39.0,,5.0,0.5428571428571428,0.5588235294117647,0.625,0.20512820512820512,1.0,0.07692307692307693,0.20512820512820512,0.625,0.8,0.7272727272727273,0.49473684210526314,0.9166666666666666,0.5,0.5377358490566038,0.9166666666666666,0.5833333333333334,0.4105263157894737,0.02564102564102564,0.03571428571428571,0.043478260869565216,0.041666666666666664,0.034482758620689655,0.6666666666666666,0.75,,0.6857142857142857,0.15,0.64,0.13333333333333333,0.6666666666666666,0.14,0.16666666666666666,0.18181818181818182,0.2,,0.7142857142857143,0.5882352941176471,1.0,0.7222222222222222,0.42857142857142855,0.02127659574468085,95.26284701712936,0.5555555555555556,15.225225225225225,15.008849557522124,15.0,14.230088495575222,0.24210526315789474,0.7391304347826086,0.7727272727272727,0.6470588235294118,0.25263157894736843,0.5416666666666666,0.5652173913043478,0.5384615384615384,0.09473684210526316,0.5555555555555556,0.5555555555555556,0.2,0.10526315789473684,,,,0.30526315789473685,0.27586206896551724,0.2857142857142857,0.625,0.3333333333333333,0.5,,,,0.16666666666666666,1.0,1.0,0.2857142857142857,1.0,0.08571428571428572,,0.2857142857142857,0.6526315789473685,0.27586206896551724,0.5321893617021276,0.5732666666666667,0.5368147058823529,0.1188118811881188,0.1935483870967742,,0.09649122807017543,0.4298245614035088,7.4696428571428575,25.110256410256408,0.35135135135135137,1.0,,,,2.0,,0.1,,,,,,,,1610612741,2021,2020-21,True
1628374-1629632-1629655-1630172-203897,1610612741,"Lauri Markkanen, Coby White, Daniel Gafford, Patrick Williams, Zach LaVine","Markkanen, White, Gafford, Williams, LaVine",1628374-1629632-1629655-1630172-203897,CHI,3071.0,8,51,49.0,105.0,101,4.0,,9.0,206,27.0,39.0,3.0,5.0,1.0,1.0,14.0,21.0,5.0,10.0,1.0,3.0,,,,,12.0,29.0,3.0,5.0,,46.0,70.0,13.0,32.0,13.0,144.0,95.0,3.0,7.0,3.0,5.0,1.0,16.0,2.0,2.0,,,3.0,7.0,50.0,42.0,33.0,6.0,4.0,29.0,12.0,2.0,,25.0,11.0,36.0,10.0,1.0,16.0,7.0,2.0,83.0,3.0,11.0,,26.0,13.0,1.0,40.0,14.0,54.0,1.0,7.0,4.0,3.0,7.0,2.0,6.0,5.0,1.0,1.0,1.0,12.0,,1.0,8.0,12.0,,1.0,1.0,18.0,1.0,,,18.0,5.0,,9.0,1.0,1.0,3.0,,,3.0,,,3.0,2.0,128.0,7.0,4.0,,1.0,0.5434782608695652,0.5681818181818182,0.8461538461538461,0.40625,0.6,,0.40625,0.6571428571428571,0.42857142857142855,1.0,0.6421568627450981,0.625,1.0,0.6666666666666666,0.6153846153846154,1.1666666666666667,0.3137254901960784,,0.02857142857142857,0.05128205128205128,,,0.5833333333333334,1.0,,0.65,0.4583333333333333,0.9629629629629629,0.15789473684210525,0.8297872340425532,0.32558139534883723,0.4166666666666667,0.42857142857142855,0.11764705882352941,0.5,0.5555555555555556,0.4,1.0,0.9523809523809523,1.0,0.024390243902439025,96.5939433409313,0.6666666666666666,14.904761904761905,14.910891089108912,14.295238095238096,14.673267326732674,0.38235294117647056,0.6923076923076923,0.7297297297297297,0.5925925925925926,0.20588235294117646,0.6666666666666666,0.6666666666666666,0.5,0.09803921568627451,0.5,0.5,0.4,0.029411764705882353,0.3333333333333333,0.3333333333333333,1.0,0.28431372549019607,0.41379310344827586,0.41379310344827586,0.8333333333333334,0.4166666666666667,0.6,,,,0.4166666666666667,0.6,1.0,0.5,1.0,,,,0.696078431372549,0.41379310344827586,0.5468230392156863,0.577,0.56295,0.09345794392523364,0.12162162162162163,0.030303030303030304,0.1111111111111111,0.04861111111111111,5.864285714285714,25.55625,0.0380952380952381,,,1.0,,2.0,0.6,,,,,,,,,1610612741,2021,2020-21,True
