EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,Corner3FGA,FG2A,FG3A,OpponentPoints,SecondChanceFG2A,Fg2aBlocked,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,Corner3Frequency,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyCorner3FGA,PenaltyFG3A,PenaltyOffPossExcludingTakeFouls,PenaltyCorner3Frequency,PenaltyShotQualityAvg,PenaltyOffPossPct,Arc3FGA,PenaltyArc3FGA,NonHeaveArc3FGA,FoulsDrawn,Arc3Frequency,PenaltyArc3Frequency,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,Points,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,FirstChancePoints,PenaltyPointsExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyPointsPct,FtPoints,PenaltyFtPoints,FTA,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangeFGA,Loose Ball Fouls,Offensive Fouls,NonShootingPenaltyNonTakeFouls,LongMidRangeFrequency,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,LiveBallTurnovers,BadPassTurnovers,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,LiveBallTurnoverPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,AtRimFGM,LongMidRangeFGM,Corner3FGM,PtsAssisted2s,TwoPtAssists,Corner3Assists,AtRimAssists,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,DefCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ShortMidRangeAssists,ShortMidRangePctAssisted,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,LongMidRangeAssists,OffThreePtRebounds,Technical Free Throw Trips,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffArc3ReboundPct,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChancePointsPct,BadPassSteals,Charge Fouls Drawn,ShortMidRangePctBlocked,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyCorner3Accuracy,PtsUnassisted3s,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,PenaltyArc3FGM,PenaltyTurnovers,2pt And 1 Free Throw Trips,LongMidRangePctBlocked,PenaltyArc3Accuracy,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,SelfOReb,Travels,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockedShortMidRange,DefensiveGoaltends,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SelfORebPct,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceAtRimPctAssisted,Blocked3s,BlockedArc3,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,OffCorner3ReboundPct,SecondChanceArc3Accuracy,team_id,year,season,team_vs
1629628-1630167-201959-202692-203493,1610612752,"RJ Barrett, Obi Toppin, Taj Gibson, Alec Burks, Reggie Bullock","Barrett, Toppin, Gibson, Burks, Bullock",1629628-1630167-201959-202692-203493,NYK,117.0,1,2.0,-2.0,3.0,4.0,,,7,,,,3.0,,6.0,,,,,1.0,,1.0,,1.0,,,,1.0,1.0,,,,,0.5,,,0.5,,,,,86.15384615384616,14.666666666666666,18.25,14.666666666666666,16.75,,,,,0.44236666666666663,,13.266666666666666,,,,,,,,,,,,,,,2.0,2.0,2.0,4.0,,,,2.0,4.0,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,1.0,1.0,,,,,,,1.0,,,,0.3333333333333333,,,,,,1.0,,2.0,,,,,,,,,,,0.5,,,,,,,,,,2.0,1.0,,,,,,,,0.5,0.5,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2021,2020-21,True
1629628-1630167-202692-203493-203944,1610612752,"RJ Barrett, Obi Toppin, Alec Burks, Reggie Bullock, Julius Randle","Barrett, Toppin, Burks, Bullock, Randle",1629628-1630167-202692-203493-203944,NYK,240.0,1,4.0,3.0,6.0,5.0,,1.0,11,2.0,1.0,,5.0,2.0,7.0,1.0,,,1.0,,,1.0,1.0,2.0,,,,,1.0,0.2857142857142857,,,,,,1.0,1.0,0.3333333333333333,,,,66.0,25.5,17.4,25.5,17.4,0.2857142857142857,,1.0,0.5714285714285714,0.4941285714285714,,8.5,28.3,,,,,,,,2.0,,2.0,,0.2857142857142857,,,1.0,3.0,10.0,,,,2.0,8.0,,0.6,,0.6428571428571429,,0.6428571428571429,,0.14285714285714285,,,,1.0,,1.0,,,2.0,,,,0.2857142857142857,1.0,1.0,3.0,1.0,1.0,3.0,1.0,7.0,,,,,,,1.0,0.5,0.5,,,,,0.5,0.5,1.0,0.5,2.0,1.0,,4.0,2.0,,1.0,,,,,,0.6666666666666666,1.0,1.0,1.0,1.0,0.5,0.5,0.5,,,,,,,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2021,2020-21,True
1629628-1630193-201565-203457-203944,1610612752,"RJ Barrett, Immanuel Quickley, Derrick Rose, Nerlens Noel, Julius Randle","Barrett, Quickley, Rose, Noel, Randle",1629628-1630193-201565-203457-203944,NYK,214.0,1,4.0,-2.0,8.0,8.0,,,16,2.0,,2.0,3.0,4.0,9.0,,1.0,,1.0,,,1.0,,1.0,,,1.0,1.0,1.0,0.5714285714285714,0.3333333333333333,,,,,1.0,0.5,,,,1.0,107.66355140186916,13.625,13.125,13.625,12.5,0.2857142857142857,0.2857142857142857,,0.8571428571428571,0.5671857142857143,,3.4333333333333336,26.05,,,,,,,,2.0,,2.0,1.0,0.2857142857142857,,,1.0,2.0,7.0,,,,2.0,7.0,,0.6666666666666666,,0.5,,0.5,,0.14285714285714285,,,,,,,,,,,,,,1.0,1.0,3.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,,,,,1.0,0.25,0.25,1.0,,,,0.5,0.5,1.0,0.5,2.0,,,2.0,1.0,,1.0,1.0,,,,,0.5,0.5,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2021,2020-21,True
1629628-1630193-201959-202692-203944,1610612752,"RJ Barrett, Immanuel Quickley, Taj Gibson, Alec Burks, Julius Randle","Barrett, Quickley, Gibson, Burks, Randle",1629628-1630193-201959-202692-203944,NYK,103.0,1,2.0,1.0,4.0,4.0,4.0,,8,1.0,,,1.0,1.0,5.0,,,,,,2.0,2.0,,2.0,,,,1.0,2.0,0.5,,,1.0,,,,,,,,,111.84466019417476,13.0,12.75,13.0,12.75,0.5,,,1.0,0.613275,,1.4,24.5,2.0,,,2.0,,0.6933,0.5,1.0,,1.0,3.0,0.5,,,,1.0,6.0,1.0,1.0,4.0,,6.0,4.0,1.0,1.0,0.5,1.0,0.75,1.0,,,,0.6666666666666666,4.0,2.0,4.0,,,,,,1.0,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,1.0,,,2.0,1.0,,1.0,1.0,1.0,,,2.0,1.0,1.0,,1.0,1.0,1.0,,,,,,0.5,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2021,2020-21,True
1629628-1630193-202692-203457-203944,1610612752,"RJ Barrett, Immanuel Quickley, Alec Burks, Nerlens Noel, Julius Randle","Barrett, Quickley, Burks, Noel, Randle",1629628-1630193-202692-203457-203944,NYK,99.0,1,2.0,,4.0,4.0,4.0,,8,1.0,,2.0,2.0,2.0,5.0,,,,1.0,,,1.0,,1.0,,,,1.0,1.0,0.5,,,,,,1.0,1.0,,,,1.0,116.36363636363637,15.75,9.0,15.75,9.0,0.25,0.5,,0.75,0.491075,,9.25,23.15,4.0,2.0,2.0,4.0,0.5,0.491075,1.0,,,,,,,,,1.0,5.0,1.0,2.0,5.0,2.0,5.0,5.0,0.5,0.5,0.625,0.625,0.625,0.625,,,,1.0,,,,,,1.0,,,,0.25,,1.0,3.0,,1.0,1.0,,3.0,,,,,,,1.0,0.5,0.5,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.25,,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2021,2020-21,True
1629628-1630193-203457-203493-203944,1610612752,"RJ Barrett, Immanuel Quickley, Nerlens Noel, Reggie Bullock, Julius Randle","Barrett, Quickley, Noel, Bullock, Randle",1629628-1630193-203457-203493-203944,NYK,84.0,1,1.0,4.0,4.0,3.0,,,7,,,,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,1.0,,,,,,,,,120.00000000000001,11.75,12.333333333333334,11.75,12.333333333333334,,,,0.5,0.474425,,5.2,25.9,,,,,,,,1.0,,1.0,1.0,0.5,,,1.0,,5.0,,,,,5.0,,,,0.75,,0.8333333333333334,,0.5,,,,2.0,,3.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,3.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2021,2020-21,True
1629628-201565-201959-202692-203944,1610612752,"RJ Barrett, Derrick Rose, Taj Gibson, Alec Burks, Julius Randle","Barrett, Rose, Gibson, Burks, Randle",1629628-201565-201959-202692-203944,NYK,597.0,2,10.0,-8.0,18.0,20.0,14.0,,38,,,2.0,7.0,9.0,29.0,,1.0,,3.0,2.0,,5.0,,5.0,1.0,,1.0,2.0,3.0,0.5625,0.14285714285714285,,,0.3333333333333333,,0.42857142857142855,0.38461538461538464,,,1.0,0.25,91.65829145728644,14.277777777777779,17.0,14.277777777777779,14.15,,0.125,,0.5625,0.467465625,,14.557142857142859,25.466666666666665,7.0,2.0,3.0,7.0,0.4,0.48146000000000005,0.3888888888888889,7.0,1.0,7.0,4.0,0.4375,0.2,2.0,2.0,3.0,21.0,1.0,2.0,14.0,6.0,21.0,14.0,0.42857142857142855,0.5,0.5625,1.1,0.6176470588235294,1.1666666666666667,0.125,1.0,1.0,0.6666666666666666,3.0,3.0,3.0,1.0,1.0,5.0,,,,0.3125,2.0,4.0,6.0,2.0,2.0,2.0,1.0,6.0,,,1.0,1.0,1.0,,0.5,0.4444444444444444,0.4444444444444444,,,,,0.2857142857142857,0.2857142857142857,0.5,0.2857142857142857,,1.0,2.0,,,1.0,,1.0,,1.0,,1.0,,,0.6666666666666666,,,,0.2,0.25,1.0,1.0,0.5,0.0625,0.14285714285714285,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,3.0,1.0,1.0,6.0,,,1.0,1.0,1.0,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2021,2020-21,True
1629628-201565-201959-203493-203944,1610612752,"RJ Barrett, Derrick Rose, Taj Gibson, Reggie Bullock, Julius Randle","Barrett, Rose, Gibson, Bullock, Randle",1629628-201565-201959-203493-203944,NYK,4675.0,5,78.0,26.0,153.0,152.0,12.0,19.0,305,39.0,7.0,15.0,93.0,53.0,154.0,12.0,4.0,12.0,28.0,38.0,1.0,67.0,20.0,87.0,5.0,1.0,17.0,9.0,23.0,0.363013698630137,0.043010752688172046,0.07692307692307693,1.0,0.6333333333333333,0.3157894736842105,0.875,0.717391304347826,0.26666666666666666,0.3,0.6818181818181818,0.8695652173913043,93.94652406417111,14.816993464052288,15.842105263157896,14.320261437908497,15.151315789473685,0.2671232876712329,0.10273972602739725,0.4117647058823529,0.6301369863013698,0.5351729452054794,0.556645,7.296774193548387,25.515094339622642,19.0,1.0,7.0,19.0,0.07142857142857142,0.5372642857142857,0.12418300653594772,38.0,6.0,38.0,25.0,0.2602739726027397,0.42857142857142855,17.0,41.0,54.0,180.0,3.0,7.0,25.0,50.0,164.0,25.0,0.5806451612903226,0.42857142857142855,0.5342465753424658,0.5357142857142857,0.5746753246753247,0.6666666666666666,0.2808219178082192,0.4146341463414634,0.425,0.1388888888888889,24.0,10.0,28.0,,,13.0,2.0,1.0,1.0,0.08904109589041095,11.0,16.0,36.0,11.0,12.0,41.0,7.0,94.0,12.0,6.0,10.0,8.0,10.0,3.0,0.75,0.3018867924528302,0.3018867924528302,0.7058823529411765,0.48,0.8461538461538461,0.3,0.2894736842105263,0.2894736842105263,0.6363636363636364,0.2894736842105263,29.0,8.0,5.0,58.0,29.0,5.0,22.0,9.0,6.0,,6.0,9.0,0.5370370370370371,0.5686274509803921,0.8888888888888888,0.7435897435897436,0.8055555555555556,0.7586206896551724,0.6153846153846154,0.6153846153846154,0.3333333333333333,0.3333333333333333,1.0,0.07142857142857142,0.09090909090909091,5.0,0.29411764705882354,4.0,7.0,16.0,6.0,2.0,8.0,3.0,0.5833333333333334,0.4117647058823529,0.4444444444444444,0.21621621621621623,0.2962962962962963,0.25,0.5714285714285714,0.08888888888888889,3.0,,0.024390243902439025,2.0,4.0,0.2857142857142857,0.5,1.0,3.0,0.42857142857142855,1.0,12.0,2.0,0.03636363636363636,2.0,2.0,3.0,,0.3333333333333333,2.0,3.0,5.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.30434782608695654,0.4,0.04225352112676056,0.11764705882352941,0.17647058823529413,,,,,,,,,,,,1610612752,2021,2020-21,True
1629628-201565-202692-203457-203944,1610612752,"RJ Barrett, Derrick Rose, Alec Burks, Nerlens Noel, Julius Randle","Barrett, Rose, Burks, Noel, Randle",1629628-201565-202692-203457-203944,NYK,387.0,2,6.0,7.0,12.0,13.0,12.0,1.0,25,2.0,1.0,1.0,5.0,6.0,12.0,1.0,,,3.0,4.0,,7.0,1.0,8.0,,,,1.0,3.0,0.5454545454545454,,,,0.8,,0.75,0.7777777777777778,0.2,,1.0,,93.02325581395348,13.5,17.307692307692307,13.333333333333334,16.692307692307693,0.18181818181818182,0.09090909090909091,1.0,0.7272727272727273,0.5345454545454545,,10.7,26.333333333333332,9.0,1.0,5.0,9.0,0.1111111111111111,0.5459277777777778,0.75,5.0,4.0,5.0,4.0,0.45454545454545453,0.4444444444444444,,1.0,3.0,19.0,2.0,4.0,12.0,4.0,19.0,12.0,0.6,0.5,0.6818181818181818,0.5555555555555556,0.7307692307692307,0.6,0.09090909090909091,,,0.631578947368421,4.0,2.0,4.0,,,2.0,,,1.0,0.18181818181818182,2.0,3.0,6.0,2.0,2.0,3.0,1.0,8.0,,,2.0,2.0,2.0,1.0,0.6666666666666666,0.5,0.5,,0.6666666666666666,1.0,0.5,0.4,0.4,0.5,0.4,1.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,2.0,0.3333333333333333,0.3333333333333333,0.75,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.15384615384615385,0.2857142857142857,,,,,,,,1.0,,,,,0.3333333333333333,0.3333333333333333,,,,,,,1.0,2.0,0.2222222222222222,0.5,1.0,2.0,0.4,1.0,3.0,,,1.0,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2021,2020-21,True
1629628-201565-202692-203493-203944,1610612752,"RJ Barrett, Derrick Rose, Alec Burks, Reggie Bullock, Julius Randle","Barrett, Rose, Burks, Bullock, Randle",1629628-201565-202692-203493-203944,NYK,73.0,1,1.0,,4.0,3.0,3.0,1.0,7,2.0,1.0,1.0,2.0,3.0,3.0,1.0,,1.0,,1.0,,1.0,2.0,3.0,,,,,1.0,0.6,,,,1.0,0.5,,1.0,0.5,0.5,,,138.08219178082192,15.0,4.333333333333333,14.75,4.333333333333333,0.4,0.2,1.0,1.0,0.52286,,1.25,27.833333333333332,4.0,1.0,3.0,4.0,0.2,0.52286,1.0,2.0,2.0,2.0,,0.4,0.4,,,,3.0,,2.0,3.0,,3.0,3.0,,,0.3,0.3,0.3,0.3,,,,1.0,,,,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,1.0,,,0.5,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.5,1.0,,,,,,,,2.0,0.4,,,1.0,0.3333333333333333,,3.0,,,1.0,,,,0.5,,,,,1.0,,,,,,,,,,0.25,,,,,,,,,,,,,,1610612752,2021,2020-21,True
1629628-201565-203457-203493-203944,1610612752,"RJ Barrett, Derrick Rose, Nerlens Noel, Reggie Bullock, Julius Randle","Barrett, Rose, Noel, Bullock, Randle",1629628-201565-203457-203493-203944,NYK,739.0,5,12.0,12.0,23.0,25.0,3.0,1.0,48,6.0,1.0,,14.0,8.0,16.0,2.0,1.0,2.0,6.0,6.0,,12.0,3.0,15.0,,,1.0,2.0,4.0,0.36363636363636365,0.07142857142857142,0.16666666666666666,,0.75,0.3333333333333333,0.8571428571428571,0.8,0.25,,0.5,1.0,93.53179972936401,14.304347826086957,16.4,13.869565217391305,16.12,0.2727272727272727,,0.5,0.6363636363636364,0.5293295454545455,0.4777,6.821428571428571,26.3375,3.0,,3.0,3.0,,0.5356500000000001,0.13043478260869565,8.0,3.0,8.0,8.0,0.36363636363636365,1.0,2.0,6.0,8.0,28.0,,,6.0,8.0,26.0,6.0,0.5714285714285714,,0.5,1.0,0.5384615384615384,1.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.21428571428571427,6.0,,8.0,,,2.0,,,,0.09090909090909091,2.0,2.0,6.0,2.0,2.0,6.0,2.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,1.0,0.75,1.0,1.0,0.25,0.25,1.0,0.25,5.0,1.0,,8.0,4.0,,3.0,2.0,,,,4.0,0.5,0.5,0.5,0.8333333333333334,1.0,0.6,0.5,0.5,,,,0.15384615384615385,0.2222222222222222,,,1.0,1.0,2.0,,1.0,1.0,,0.5,0.5,0.5,0.16666666666666666,0.16666666666666666,1.0,1.0,0.07142857142857142,2.0,,,,,,,,2.0,0.6666666666666666,,,,,2.0,,,,0.6666666666666666,,,,,1.0,,,,1.0,1.0,,,0.5,,0.09090909090909091,,,1.0,,,,,,,,,,,1610612752,2021,2020-21,True
1629628-201959-202692-203493-203944,1610612752,"RJ Barrett, Taj Gibson, Alec Burks, Reggie Bullock, Julius Randle","Barrett, Gibson, Burks, Bullock, Randle",1629628-201959-202692-203493-203944,NYK,343.0,1,6.0,-5.0,9.0,10.0,10.0,,19,1.0,,,3.0,3.0,16.0,,,,1.0,1.0,,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,0.5,,,,1.0,,0.3333333333333333,0.5,,,,0.3333333333333333,79.7667638483965,21.77777777777778,14.7,21.77777777777778,14.3,0.16666666666666666,,,0.6666666666666666,0.45422500000000005,,10.633333333333333,28.96666666666667,8.0,,2.0,8.0,,0.43998,0.8888888888888888,3.0,2.0,3.0,3.0,0.5,0.4,1.0,1.0,2.0,11.0,2.0,3.0,11.0,4.0,11.0,11.0,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.7,0.6875,0.7857142857142857,0.16666666666666666,1.0,1.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,,,,0.16666666666666666,1.0,1.0,,1.0,,,,,,,,,1.0,,,0.3333333333333333,0.3333333333333333,,1.0,,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,1.0,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,0.14285714285714285,0.25,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.2,1.0,,1.0,0.5,,3.0,,,1.0,1.0,,,0.5,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1610612752,2021,2020-21,True
1629628-202692-203457-203493-203944,1610612752,"RJ Barrett, Alec Burks, Nerlens Noel, Reggie Bullock, Julius Randle","Barrett, Burks, Noel, Bullock, Randle",1629628-202692-203457-203493-203944,NYK,493.0,2,8.0,-1.0,13.0,13.0,7.0,1.0,26,2.0,1.0,1.0,6.0,6.0,21.0,1.0,,,1.0,3.0,,4.0,2.0,6.0,,,1.0,2.0,5.0,0.5,,,,0.75,,1.0,0.8,0.3333333333333333,,,1.0,75.94320486815415,18.692307692307693,19.23076923076923,17.692307692307693,19.076923076923077,0.16666666666666666,0.08333333333333333,0.5,0.6666666666666666,0.5183791666666667,,7.0,26.5,7.0,,3.0,7.0,,0.45535,0.5384615384615384,5.0,3.0,5.0,4.0,0.4166666666666667,0.6,3.0,4.0,3.0,20.0,1.0,2.0,12.0,,20.0,12.0,0.5,0.5,0.625,0.8,0.7142857142857143,0.8571428571428571,0.3333333333333333,0.75,0.75,0.6,5.0,4.0,5.0,,,,,,,,2.0,3.0,6.0,2.0,2.0,5.0,1.0,12.0,1.0,1.0,,,,,0.6666666666666666,0.5,0.5,1.0,1.0,1.0,,0.4,0.4,0.5,0.4,,,1.0,6.0,3.0,1.0,,,,,,3.0,1.0,1.0,,,,,,,1.0,1.0,1.0,0.21428571428571427,0.375,3.0,1.0,,,,,,2.0,,,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,2.0,0.6666666666666666,,3.0,,,2.0,,1.0,,0.6666666666666666,,1.0,1.0,,,,,,,,,,,,,,0.5,,,,,,,,,,,,1610612752,2021,2020-21,True
1629628-203457-203493-203901-203944,1610612752,"RJ Barrett, Nerlens Noel, Reggie Bullock, Elfrid Payton, Julius Randle","Barrett, Noel, Bullock, Payton, Randle",1629628-203457-203493-203901-203944,NYK,784.0,2,13.0,9.0,27.0,26.0,,2.0,53,5.0,1.0,3.0,13.0,10.0,18.0,1.0,,,4.0,12.0,,16.0,2.0,18.0,3.0,,5.0,2.0,2.0,0.43478260869565216,,,,0.9230769230769231,,1.0,0.9411764705882353,0.16666666666666666,,1.0,1.0,97.34693877551021,14.296296296296296,15.307692307692308,14.148148148148149,15.307692307692308,0.21739130434782608,0.13043478260869565,1.0,0.6521739130434783,0.5354978260869565,,10.061538461538463,25.31,,,,,,,,7.0,,7.0,3.0,0.30434782608695654,,2.0,2.0,7.0,27.0,,,,10.0,24.0,,0.5384615384615384,,0.5652173913043478,,0.5625,,0.08695652173913043,1.0,1.0,,1.0,,2.0,,,6.0,,,,0.2608695652173913,3.0,4.0,9.0,3.0,3.0,5.0,2.0,13.0,2.0,2.0,1.0,,1.0,,0.75,0.4,0.4,0.4,0.5,1.0,,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.42857142857142855,3.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,,1.0,0.2857142857142857,0.3333333333333333,1.0,0.6,0.6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.041666666666666664,0.07142857142857142,,,1.0,1.0,3.0,2.0,1.0,2.0,,1.0,1.0,0.75,0.3333333333333333,0.5,0.5,1.0,0.1111111111111111,,,,,,,,,,,,3.0,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,1610612752,2021,2020-21,True
1630167-1630193-201565-201959-202692,1610612752,"Obi Toppin, Immanuel Quickley, Derrick Rose, Taj Gibson, Alec Burks","Toppin, Quickley, Rose, Gibson, Burks",1630167-1630193-201565-201959-202692,NYK,943.0,4,16.0,-7.0,30.0,30.0,7.0,1.0,60,3.0,,3.0,13.0,13.0,34.0,,2.0,1.0,4.0,7.0,,11.0,1.0,12.0,2.0,,5.0,3.0,8.0,0.5,0.15384615384615385,,,0.6363636363636364,0.14285714285714285,1.0,0.7333333333333333,0.0625,,0.6666666666666666,1.0,91.62248144220572,15.4,16.033333333333335,15.133333333333333,15.466666666666667,0.11538461538461539,0.11538461538461539,,0.6153846153846154,0.5118711538461539,0.4314,10.161538461538461,24.846153846153847,,,,,,,,10.0,,10.0,5.0,0.38461538461538464,,2.0,6.0,6.0,27.0,,,,6.0,27.0,,0.46153846153846156,,0.46153846153846156,,0.5,,0.23076923076923078,0.3333333333333333,0.5,,3.0,,3.0,,,4.0,,,,0.15384615384615385,3.0,4.0,9.0,3.0,3.0,6.0,2.0,15.0,3.0,2.0,6.0,4.0,6.0,4.0,0.75,0.3076923076923077,0.3076923076923077,0.6,0.6,0.6666666666666666,0.6666666666666666,0.3,0.3,0.6666666666666666,0.3,2.0,2.0,1.0,6.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,1.0,0.07692307692307693,0.15384615384615385,2.0,1.0,,,,,,,1.0,,,,,,,,,1.0,,0.3333333333333333,,,,,,,,,3.0,,,,,2.0,,,,1.0,1.0,,,,,,,,2.0,,0.25,,,,1.0,,,,,,,,,,,,1610612752,2021,2020-21,True
