EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,FG2M,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,Steals,BadPassSteals,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,AtRimFGA,Corner3FGA,Fg2aBlocked,FG2APctBlocked,ShortMidRangePctBlocked,DefLongMidRangeReboundPct,AtRimFrequency,Corner3Frequency,AtRimFGM,PtsAssisted2s,TwoPtAssists,AtRimAssists,ShootingFouls,Fouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,DefAtRimReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeAssists,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Offensive Fouls,Technical Free Throw Trips,LongMidRangePctAssisted,Offensive Fouls Drawn,SecondChanceOffPoss,SecondChanceAtRimFGA,Corner3FGM,SecondChanceFG2A,Corner3Assists,OffTwoPtRebounds,OffRebounds,LostBallSteals,LostBallOutOfBoundsTurnovers,Travels,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,BlockedShortMidRange,DefCorner3ReboundPct,SecondChanceArc3FGA,SecondChanceFG3A,SelfOReb,OffShortMidRangeReboundPct,SelfORebPct,SecondChanceArc3Frequency,PtsUnassisted3s,PenaltyTurnovers,ShortMidRangeAssists,Loose Ball Fouls,ShortMidRangePctAssisted,FTDefRebounds,DefFTReboundPct,SecondChanceAtRimFGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChancePoints,PenaltyFG3A,PtsPutbacks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,SecondChancePointsPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,HeaveAttempts,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls Drawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,AtRimPctBlocked,OffLongMidRangeReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGA,PenaltyCorner3FGA,PenaltyFtPoints,OffThreePtRebounds,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyAtRimFGA,PenaltyAtRimFrequency,PenaltyArc3FGM,PenaltyFG3M,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyFg3Pct,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyAtRimFGM,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,SecondChanceCorner3FGM,Fg3aBlocked,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGM,Charge Fouls,Charge Fouls Drawn,BlockedLongMidRange,Defensive 3 Seconds Violations,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3,Corner3PctBlocked,BlockedCorner3,DefensiveGoaltends,team_id,year,season,team_vs
101108-1626163-1628969-1629661-203109,1610612756,"Chris Paul, Frank Kaminsky, Mikal Bridges, Cameron Johnson, Jae Crowder","Paul, Kaminsky, Bridges, Johnson, Crowder",101108-1626163-1628969-1629661-203109,PHX,13.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,False
101108-1626164-1626166-1628470-1629028,1610612756,"Chris Paul, Devin Booker, Cameron Payne, Torrey Craig, Deandre Ayton","Paul, Booker, Payne, Craig, Ayton",101108-1626164-1626166-1628470-1629028,PHX,48.0,1,1.0,5.0,2.0,1.0,3.0,,1.0,1.0,1.0,1.0,1.0,,5.0,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,5.0,,1.0,1.0,1.25,1.25,0.5,,,,,,,90.0,17.5,13.0,17.5,13.0,,0.5,1.0,1.0,,1.0,1.0,0.56355,,,1.5,25.4,,1.0,,,,1.0,,,,2.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,0.5,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,False
101108-1626164-1626166-1628470-1629661,1610612756,"Chris Paul, Devin Booker, Cameron Payne, Torrey Craig, Cameron Johnson","Paul, Booker, Payne, Craig, Johnson",101108-1626164-1626166-1628470-1629661,PHX,14.0,1,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,102.85714285714286,14.0,,14.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,False
101108-1626164-1626166-1629028-1629661,1610612756,"Chris Paul, Devin Booker, Cameron Payne, Deandre Ayton, Cameron Johnson","Paul, Booker, Payne, Ayton, Johnson",101108-1626164-1626166-1629028-1629661,PHX,156.0,2,3.0,3.0,5.0,3.0,8.0,2.0,,,3.0,1.0,1.0,,5.0,2.0,3.0,,,1.0,2.0,,5.0,1.0,1.0,2.0,2.0,,,1.0,2.0,,,5.0,1.0,1.0,1.0,0.625,0.625,0.25,,0.5,1.0,0.6666666666666666,,1.0,73.84615384615384,14.6,27.666666666666668,14.6,27.666666666666668,0.5,,,,,0.25,,0.439625,,,14.433333333333332,23.1,1.0,,1.0,1.0,,1.0,,1.0,,,,,,1.0,0.3333333333333333,,,,0.25,1.0,1.0,,,0.3815,,0.2,,1.0,,,,,,0.25,,2.0,1.0,,,1.0,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,,1.0,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,False
101108-1626164-1626166-1629661-203109,1610612756,"Chris Paul, Devin Booker, Cameron Payne, Cameron Johnson, Jae Crowder","Paul, Booker, Payne, Johnson, Crowder",101108-1626164-1626166-1629661-203109,PHX,15.0,1,,,1.0,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,192.0,13.0,2.0,13.0,2.0,,,,,,,,0.4146,,,9.6,,1.0,1.0,,1.0,,,,1.0,,,,,,1.0,,,,,1.0,,,,,0.4146,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,False
101108-1626164-1627846-1629028-1629661,1610612756,"Chris Paul, Devin Booker, Abdel Nader, Deandre Ayton, Cameron Johnson","Paul, Booker, Nader, Ayton, Johnson",101108-1626164-1627846-1629028-1629661,PHX,144.0,2,2.0,1.0,4.0,4.0,8.0,1.0,,1.0,3.0,,1.0,,2.0,1.0,,1.0,,,,,,1.0,1.0,4.0,5.0,,,1.0,,,,,,,,0.25,0.25,0.25,,1.0,0.5,0.6666666666666666,1.0,,80.0,17.25,18.75,17.25,18.25,0.25,0.25,,,,0.75,,0.4869,,,8.133333333333333,31.1,2.0,2.0,,,,1.0,,1.0,,2.0,,,,2.0,0.3333333333333333,,,,,,,,,0.38075,,0.5,2.0,,,,,,0.5,,1.0,,,,2.0,3.0,,,,,,,,,,0.5,0.5,,,1.0,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,1.0,1.0,0.5,1.0,,,,1.0,0.7826,,1.0,,,1.0,,0.5,,,,,,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,False
101108-1626164-1628470-1628969-1629028,1610612756,"Chris Paul, Devin Booker, Torrey Craig, Mikal Bridges, Deandre Ayton","Paul, Booker, Craig, Bridges, Ayton",101108-1626164-1628470-1628969-1629028,PHX,951.0,6,16.0,13.0,30.0,33.0,63.0,6.0,3.0,8.0,22.0,4.0,9.0,2.0,40.0,27.0,9.0,7.0,3.0,3.0,10.0,2.0,23.0,8.0,10.0,21.0,26.0,2.0,1.0,3.0,4.0,3.0,2.0,34.0,0.75,0.4444444444444444,0.5,0.6129032258064516,0.625,0.2903225806451613,0.6666666666666666,0.7692307692307693,1.0,0.8571428571428571,1.0,1.0,95.39432176656152,13.433333333333334,16.606060606060606,12.9,15.878787878787879,0.1935483870967742,0.25806451612903225,0.375,0.375,0.6666666666666666,0.6129032258064516,0.42857142857142855,0.52779,0.0625,0.08695652173913043,8.181818181818182,31.977777777777778,,9.0,4.0,6.0,2.0,13.0,,,,12.0,2.0,1.0,,,0.5909090909090909,,,,0.1935483870967742,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,,,,10.0,1.0,1.0,0.045454545454545456,,0.6666666666666666,0.3225806451612903,0.03225806451612903,7.0,14.0,7.0,5.0,2.0,8.0,1.0,2.0,2.0,2.0,1.0,0.5384615384615384,0.5384615384615384,0.6,0.5,0.7,0.7777777777777778,0.7142857142857143,1.0,1.0,1.0,,,,0.5,,4.0,,1.0,1.0,1.0,5.0,5.0,1.0,,,0.5555555555555556,0.38461538461538464,0.6666666666666666,1.0,1.0,1.0,,0.521725,,1.0,1.0,1.0,,0.5,,0.5,3.0,,1.0,,0.25,3.0,1.0,,,1.0,6.0,,,1.0,1.25,1.0,,,0.15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.1,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,False
101108-1626164-1628470-1628969-1629661,1610612756,"Chris Paul, Devin Booker, Torrey Craig, Mikal Bridges, Cameron Johnson","Paul, Booker, Craig, Bridges, Johnson",101108-1626164-1628470-1628969-1629661,PHX,136.0,2,2.0,-2.0,4.0,4.0,8.0,2.0,,1.0,2.0,1.0,2.0,,5.0,7.0,3.0,1.0,,1.0,1.0,,3.0,1.0,,1.0,1.0,,,,1.0,,,5.0,1.0,0.5,0.5,0.625,0.625,0.5,,,0.5,0.5,,0.5,84.70588235294117,18.75,15.25,18.75,14.5,0.5,0.25,,,,0.5,,0.3988,,,15.8,25.1,2.0,2.0,,,1.0,1.0,1.0,1.0,2.0,2.0,,,2.0,2.0,0.5,1.0,0.5,0.5,,,,0.5,0.5,0.33645,0.4,0.5,,1.0,,,,,,0.25,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,False
101108-1626164-1628470-1628969-203109,1610612756,"Chris Paul, Devin Booker, Torrey Craig, Mikal Bridges, Jae Crowder","Paul, Booker, Craig, Bridges, Crowder",101108-1626164-1628470-1628969-203109,PHX,281.0,3,5.0,3.0,10.0,12.0,22.0,,1.0,2.0,3.0,2.0,5.0,2.0,14.0,11.0,6.0,2.0,1.0,2.0,4.0,1.0,10.0,3.0,1.0,5.0,6.0,,,,2.0,2.0,,14.0,1.0,0.4,0.4,0.75,0.7777777777777778,0.625,,0.5,1.0,0.8,1.0,1.0,112.74021352313167,14.5,11.333333333333334,13.1,11.333333333333334,,0.25,0.5,0.5,1.0,0.875,0.5,0.5213375,,,5.933333333333334,24.6,4.0,10.0,1.0,1.0,,3.0,,,2.0,2.0,1.0,,2.0,4.0,1.0,,,0.3333333333333333,0.125,1.0,1.0,,,0.50745,0.14285714285714285,0.4,2.0,3.0,,,,,0.25,0.375,2.0,4.0,2.0,2.0,2.0,3.0,,,,,,0.6666666666666666,0.6666666666666666,,,1.0,1.0,1.0,,,,,,,,,1.0,,1.0,,1.0,,1.0,1.0,,,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,1.0,,,,1.0,,1.0,,,,,,,,,,1.0,0.5,,1.0,,,2.0,,,,,,0.5,,,,,,,,,1.0,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,False
101108-1626164-1628470-1628969-203967,1610612756,"Chris Paul, Devin Booker, Torrey Craig, Mikal Bridges, Dario Saric","Paul, Booker, Craig, Bridges, Saric",101108-1626164-1628470-1628969-203967,PHX,356.0,4,6.0,,10.0,11.0,21.0,1.0,1.0,3.0,5.0,2.0,5.0,,8.0,8.0,6.0,3.0,1.0,2.0,2.0,1.0,6.0,4.0,2.0,6.0,8.0,2.0,1.0,2.0,1.0,,,6.0,1.0,0.4,0.4,0.4,0.4,0.5,1.0,0.6666666666666666,1.0,0.8571428571428571,,1.0,84.9438202247191,18.4,15.636363636363637,18.0,15.636363636363637,0.1,0.3,0.3333333333333333,0.3333333333333333,1.0,0.7,0.3333333333333333,0.52233,,,8.34,26.4,,,,2.0,,1.0,,,,2.0,1.0,1.0,,,0.2,,,,0.2,,,,,,,,2.0,2.0,1.0,0.2,0.5,1.0,0.2,0.2,1.0,,,,2.0,2.0,,1.0,1.0,1.0,,,,0.5,,0.5,0.5,,,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,0.25,0.2857142857142857,,0.5,0.5,1.0,0.5,0.5856,,1.0,1.0,1.0,,0.5,,0.5,,,,,,,,1.0,,1.0,2.0,,2.0,1.0,0.5,0.5,1.0,,0.25,,,,,,,,,,,,,,,,,1.0,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,False
101108-1626164-1628470-1629028-1629661,1610612756,"Chris Paul, Devin Booker, Torrey Craig, Deandre Ayton, Cameron Johnson","Paul, Booker, Craig, Ayton, Johnson",101108-1626164-1628470-1629028-1629661,PHX,389.0,4,6.0,-11.0,13.0,13.0,26.0,1.0,1.0,1.0,10.0,1.0,1.0,4.0,11.0,22.0,3.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0,3.0,5.0,1.0,1.0,1.0,4.0,5.0,1.0,11.0,1.0,1.0,1.0,0.3181818181818182,0.39285714285714285,0.09090909090909091,1.0,1.0,0.5,0.75,1.0,1.0,96.24678663239075,15.384615384615385,14.538461538461538,15.0,13.923076923076923,0.09090909090909091,0.09090909090909091,1.0,1.0,1.0,0.45454545454545453,1.0,0.4740818181818182,0.08333333333333333,0.09090909090909091,7.7700000000000005,25.7,10.0,6.0,2.0,5.0,,2.0,1.0,8.0,6.0,2.0,,,6.0,10.0,0.2,0.125,0.125,0.2727272727272727,0.45454545454545453,0.4,0.4,,,0.4891875,0.5454545454545454,0.7692307692307693,4.0,,,,,,0.36363636363636365,,,2.0,1.0,,1.0,3.0,,,,,,0.5,0.5,,,,,,,,,,,,,,1.0,2.0,,2.0,,2.0,2.0,,,,0.2857142857142857,0.2857142857142857,0.5,,,,1.0,0.6407,,,,,,,,,,1.0,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,4.0,,2.0,2.0,,,,,4.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,False
101108-1626164-1628470-1629028-203109,1610612756,"Chris Paul, Devin Booker, Torrey Craig, Deandre Ayton, Jae Crowder","Paul, Booker, Craig, Ayton, Crowder",101108-1626164-1628470-1629028-203109,PHX,667.0,2,11.0,5.0,19.0,20.0,39.0,4.0,3.0,8.0,13.0,3.0,8.0,2.0,27.0,22.0,3.0,8.0,3.0,1.0,3.0,1.0,7.0,8.0,2.0,11.0,16.0,1.0,1.0,2.0,1.0,2.0,,22.0,0.3333333333333333,0.375,0.375,0.5952380952380952,0.6190476190476191,0.38095238095238093,0.5,1.0,0.8888888888888888,0.9090909090909091,1.0,1.0,84.19790104947526,19.526315789473685,14.8,18.63157894736842,14.25,0.19047619047619047,0.38095238095238093,0.375,0.375,0.3333333333333333,0.5238095238095238,0.375,0.47029523809523816,0.047619047619047616,,10.930769230769231,26.5,2.0,2.0,4.0,6.0,1.0,8.0,,1.0,3.0,12.0,1.0,1.0,3.0,2.0,0.6153846153846154,,0.75,0.75,0.2857142857142857,0.6666666666666666,0.6666666666666666,0.25,0.25,0.449725,0.1111111111111111,0.10526315789473684,3.0,,,,,,0.14285714285714285,,3.0,4.0,2.0,1.0,3.0,3.0,,1.0,,1.0,1.0,0.25,0.2857142857142857,1.0,1.0,1.0,1.0,0.3333333333333333,,1.0,,,,1.0,,,4.0,1.0,,1.0,,2.0,5.0,,,,0.4,0.5,,,,,0.25,0.568575,1.0,0.5,3.0,3.0,,,,0.75,6.0,,1.0,,0.25,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,0.625,0.625,1.0,0.5,0.18518518518518517,1.0,1.0,,,,,,,0.3333333333333333,,0.6666666666666666,0.3333333333333333,1.0,,,,3.0,,,0.6,0.6,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,False
101108-1626164-1628470-1629661-203109,1610612756,"Chris Paul, Devin Booker, Torrey Craig, Cameron Johnson, Jae Crowder","Paul, Booker, Craig, Johnson, Crowder",101108-1626164-1628470-1629661-203109,PHX,285.0,1,5.0,,8.0,8.0,16.0,1.0,2.0,4.0,3.0,2.0,4.0,2.0,12.0,12.0,6.0,4.0,2.0,2.0,3.0,2.0,8.0,1.0,1.0,2.0,3.0,,,1.0,1.0,2.0,1.0,12.0,1.0,0.5,0.5,0.7142857142857143,0.75,0.5714285714285714,,0.5,0.5,0.5,,0.5,80.84210526315789,17.0,18.625,16.625,18.0,0.14285714285714285,0.5714285714285714,0.5,0.5,1.0,0.8571428571428571,0.5,0.4963285714285714,0.125,0.25,6.533333333333334,26.3,1.0,1.0,,,1.0,2.0,1.0,1.0,2.0,2.0,,,2.0,1.0,0.6666666666666666,1.0,1.0,1.0,,,,1.0,1.0,0.3827,0.16666666666666666,0.125,2.0,,,,,1.0,0.2857142857142857,,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,0.5,0.5,,,0.5,0.5,1.0,,1.0,,,,,,,1.0,1.0,,1.0,,,1.0,,1.0,,,0.3333333333333333,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,False
101108-1626164-1628470-1629661-203967,1610612756,"Chris Paul, Devin Booker, Torrey Craig, Cameron Johnson, Dario Saric","Paul, Booker, Craig, Johnson, Saric",101108-1626164-1628470-1629661-203967,PHX,631.0,4,11.0,2.0,20.0,21.0,41.0,2.0,1.0,4.0,16.0,1.0,5.0,4.0,27.0,25.0,3.0,4.0,1.0,1.0,5.0,1.0,11.0,3.0,4.0,7.0,10.0,1.0,,2.0,6.0,4.0,3.0,25.0,1.0,0.2,0.2,0.5476190476190477,0.6136363636363636,0.23809523809523808,0.5,1.0,1.0,1.0,1.0,1.0,93.56576862123613,14.3,16.428571428571427,14.15,16.428571428571427,0.09523809523809523,0.19047619047619047,0.25,0.25,1.0,0.6190476190476191,0.25,0.55305,0.13636363636363635,0.17647058823529413,6.825,26.04,3.0,4.0,3.0,6.0,2.0,10.0,1.0,1.0,4.0,12.0,3.0,2.0,4.0,3.0,0.625,1.0,0.3333333333333333,0.5,0.2857142857142857,0.5,0.5,1.0,1.0,0.6224166666666667,0.14814814814814814,0.15,8.0,1.0,,,,1.0,0.38095238095238093,0.047619047619047616,5.0,8.0,4.0,4.0,2.0,6.0,2.0,1.0,,1.0,1.0,0.4,0.4,1.0,1.0,0.625,0.625,0.8,,1.0,1.0,,1.0,,,1.0,3.0,2.0,,2.0,,1.0,3.0,1.0,,,0.16666666666666666,0.3,,,,,1.0,0.7244,1.0,1.0,,,1.0,0.3333333333333333,0.1,,,,,,,,,1.0,1.0,1.0,2.0,2.0,,0.5,0.5,0.5,0.5,0.3333333333333333,0.07407407407407407,,,,,,1.0,,,,,,,,,1.0,2.0,2.0,,,0.5,0.3333333333333333,,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,False
101108-1626164-1628470-203109-203967,1610612756,"Chris Paul, Devin Booker, Torrey Craig, Jae Crowder, Dario Saric","Paul, Booker, Craig, Crowder, Saric",101108-1626164-1628470-203109-203967,PHX,57.0,1,1.0,3.0,2.0,2.0,4.0,,1.0,1.0,,1.0,1.0,,3.0,,,1.0,1.0,,,,,1.0,,1.0,1.0,1.0,,1.0,,,,3.0,,1.0,1.0,1.5,1.5,1.0,1.0,,1.0,1.0,,,101.05263157894737,20.5,8.0,14.0,8.0,,1.0,1.0,1.0,,1.0,1.0,0.42405,,,,28.1,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2021,2020-21,False
101108-1626164-1628969-1629028-1629661,1610612756,"Chris Paul, Devin Booker, Mikal Bridges, Deandre Ayton, Cameron Johnson","Paul, Booker, Bridges, Ayton, Johnson",101108-1626164-1628969-1629028-1629661,PHX,2068.0,14,34.0,-9.0,61.0,66.0,127.0,11.0,3.0,15.0,42.0,6.0,19.0,5.0,65.0,74.0,15.0,13.0,3.0,5.0,13.0,2.0,31.0,15.0,8.0,24.0,33.0,8.0,4.0,10.0,15.0,7.0,5.0,54.0,0.8333333333333334,0.3157894736842105,0.35294117647058826,0.4918032786885246,0.5158730158730159,0.3114754098360656,0.8,0.5714285714285714,0.7894736842105263,0.696969696969697,0.6,0.7894736842105263,88.43326885880077,18.40983606557377,14.318181818181818,17.40983606557377,13.303030303030303,0.18032786885245902,0.2459016393442623,0.2,0.21428571428571427,0.6666666666666666,0.5245901639344263,0.23076923076923078,0.48435169491525426,0.07936507936507936,0.11363636363636363,9.428571428571429,28.59473684210526,5.0,15.0,8.0,18.0,6.0,21.0,,2.0,2.0,26.0,3.0,1.0,2.0,5.0,0.5,,,0.2,0.29508196721311475,0.4444444444444444,0.5,0.5454545454545454,0.6,0.3246833333333333,0.03076923076923077,0.08196721311475409,13.0,4.0,4.0,0.09523809523809523,0.1111111111111111,,0.21311475409836064,0.06557377049180328,7.0,16.0,8.0,5.0,6.0,10.0,3.0,4.0,4.0,4.0,3.0,0.38095238095238093,0.4,0.5555555555555556,0.75,0.5384615384615384,0.5833333333333334,0.7142857142857143,1.0,2.0,4.0,,,,0.16666666666666666,1.0,8.0,4.0,3.0,7.0,3.0,6.0,9.0,2.0,,,0.3,0.2903225806451613,,0.75,0.75,1.0,0.5,0.5481285714285714,,,,1.0,2.0,0.4,0.07407407407407407,,3.0,1.0,2.0,,0.25,1.0,1.0,2.0,2.0,4.0,11.0,2.0,2.0,0.5714285714285714,0.6875,0.6875,0.5,0.5,0.16923076923076924,,1.0,,2.0,,1.0,1.0,1.0,1.0,0.07692307692307693,0.5,,,1.0,,2.0,3.0,,,0.2727272727272727,0.3,0.125,,,,,,,,,,,,,0.5,,1.0,1.0,0.05263157894736842,0.09090909090909091,0.06666666666666667,1.0,1.0,,,,,,,,,,,,1610612756,2021,2020-21,False
