EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,PenaltyOffPoss,TotalPoss,FtPoints,Points,PenaltyFtPoints,PenaltyPoints,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,TsPct,PenaltyTsPct,Pace,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,PenaltyPointsPct,PenaltyOffPossPct,Minutes,DefPoss,PenaltyDefPoss,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FG2M,FG2A,FG3A,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PtsUnassisted2s,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,Steals,BadPassSteals,ShootingFouls,Fouls,TwoPtShootingFoulsDrawn,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG3APct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShortMidRangeFGM,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,SecondChanceFG3A,PtsAssisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefShortMidRangeReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,AtRimAssists,AtRimPctAssisted,HeaveAttempts,ShortMidRangeAssists,Offensive Fouls,ShortMidRangePctAssisted,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,Corner3FGM,PenaltyCorner3FGM,PenaltyFG3M,PtsAssisted3s,ThreePtAssists,Corner3Assists,LostBallTurnovers,NonShootingPenaltyNonTakeFouls,Assisted3sPct,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,DefCorner3ReboundPct,Technical Free Throw Trips,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,PenaltyArc3FGM,Arc3Assists,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,BlockedAtRim,Arc3PctAssisted,PenaltyArc3Accuracy,FTDefRebounds,DefFTReboundPct,OffArc3ReboundPct,DefensiveGoaltends,BlockedLongMidRange,Defensive 3 Seconds Violations,SecondChanceCorner3FGA,FTOffRebounds,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,3SecondViolations,Blocked3s,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,Corner3PctBlocked,LongMidRangePctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedCorner3,Clear Path Fouls,team_id,year,season,team_vs
1065-26-275-84-913,1610612752,"Erick Strickland, Luc Longley, Allan Houston, Latrell Sprewell, Larry Johnson","Strickland, Longley, Houston, Sprewell, Johnson",1065-26-275-84-913,NYK,169.0,1,1.0,5.0,2.0,9.0,,4.0,,2.0,,,2.0,2.0,2.0,0.2857142857142857,0.5,76.68639053254438,18.0,14.4,0.5,0.4,3.0,4.0,2.0,1.0,1.0,2.0,5.0,0.3333333333333333,1.0,0.5,1.0,1.0,19.75,19.25,3.0,,2.0,,1.0,,,4.0,1.0,1.0,,,2.0,7.0,,3.0,1.0,2.0,,2.0,1.0,2.0,,2.0,,,3.0,3.0,1.0,1.0,,,,0.2857142857142857,0.5,0.5,0.2857142857142857,0.5,0.5,0.5,,0.6,,0.6,0.5,,,,0.2857142857142857,,,0.5714285714285714,0.14285714285714285,1.0,1.0,,0.5,,,,,0.2857142857142857,0.44335714285714284,0.44865,0.3169,,,0.5,8.414285714285715,,,,,,1.0,,,,,,,2.0,,,,,1.0,1.0,,2.0,,,,,,,0.5,0.5,,,,,,,,0.25,0.25,,,,,,,,,,,1.0,,1.0,,0.6666666666666666,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2001,2000-01,False
1065-26-369-779-913,1610612752,"Erick Strickland, Luc Longley, Charlie Ward, Glen Rice, Larry Johnson","Strickland, Longley, Ward, Rice, Johnson",1065-26-369-779-913,NYK,201.0,1,6.0,7.0,1.0,14.0,,9.0,,2.0,,,9.0,2.0,1.0,0.5625,1.0,100.29850746268656,16.142857142857142,15.428571428571429,0.2222222222222222,0.14285714285714285,3.0,7.0,7.0,,2.0,2.0,3.0,0.6666666666666666,,0.6666666666666666,1.0,,12.571428571428571,11.142857142857142,1.0,2.0,2.0,,,1.0,1.0,1.0,1.0,3.0,,,3.0,6.0,2.0,3.0,,1.0,,,1.0,1.0,,4.0,,,1.0,1.0,,,,1.0,,0.5,,1.0,0.5625,,1.0,,0.25,0.3333333333333333,,0.25,,,,0.5,0.25,1.0,1.0,0.125,0.375,0.3333333333333333,0.3333333333333333,,,,1.0,1.0,,0.5,0.456425,0.4247,0.5523,,,,9.25,27.3,,,,,,1.0,2.0,,,1.0,,2.0,,2.0,1.0,1.0,1.0,2.0,,5.0,,,,,,,0.3333333333333333,0.3333333333333333,0.5,0.5,0.16666666666666666,,,,,,,,0.25,0.5,0.5,,,0.5,1.0,0.5,,,,,1.0,1.0,,,,3.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2001,2000-01,False
1065-26-703-779-84,1610612752,"Erick Strickland, Luc Longley, Kurt Thomas, Glen Rice, Latrell Sprewell","Strickland, Longley, Thomas, Rice, Sprewell",1065-26-703-779-84,NYK,135.0,1,3.0,3.0,,6.0,,7.0,,,,,5.0,,,0.7,,64.0,28.666666666666668,24.333333333333332,,,2.0,3.0,,,1.0,1.0,3.0,1.0,,1.0,,,16.333333333333332,16.333333333333332,1.0,1.0,2.0,1.0,2.0,,,1.0,,,1.0,,2.0,3.0,2.0,4.0,1.0,2.0,,2.0,,,,2.0,2.0,1.0,1.0,2.0,,,,,,0.6666666666666666,0.5,,0.7,0.5,,0.5,0.4,1.0,1.0,1.0,1.0,,,1.0,0.4,0.5,0.5,0.2,,,,0.2,1.0,0.5,,,,0.8,0.49584,0.5788,,,,0.2857142857142857,4.466666666666667,24.3,,,,,1.0,,1.0,,,1.0,,2.0,,1.0,,,1.0,2.0,,5.0,1.0,,,,,,0.5,1.0,0.5,0.5,,,,,0.5,1.0,1.0,,0.2,,,,,,,,,1.0,,1.0,,,1.0,,,3.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2001,2000-01,False
1065-26-779-84-913,1610612752,"Erick Strickland, Luc Longley, Glen Rice, Latrell Sprewell, Larry Johnson","Strickland, Longley, Rice, Sprewell, Johnson",1065-26-779-84-913,NYK,203.0,1,2.0,6.0,,12.0,2.0,7.0,,,4.0,,4.0,,,0.4375,,85.1231527093596,17.833333333333332,17.333333333333332,,,3.0,6.0,,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,16.0,16.0,1.0,1.0,3.0,,1.0,,,,,2.0,,,1.0,5.0,1.0,5.0,,1.0,,3.0,,,,2.0,,,2.0,2.0,,,,,2.0,0.2,,,0.4166666666666667,0.75,,0.75,0.16666666666666666,0.5,,0.5,1.0,,,,0.5,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,,,0.5,,,,,0.6666666666666666,0.5220250000000001,0.559925,,0.25,0.2857142857142857,0.42857142857142855,6.5,25.3,,,1.0,,,1.0,1.0,1.0,,1.0,1.0,,3.0,1.0,1.0,,,,,,1.0,,1.0,1.0,,,,,1.0,1.0,,,1.0,,0.25,,,,0.16666666666666666,1.0,1.0,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,1610612752,2001,2000-01,False
1065-275-280-369-969,1610612752,"Erick Strickland, Allan Houston, Felton Spencer, Charlie Ward, Travis Knight","Strickland, Houston, Spencer, Ward, Knight",1065-275-280-369-969,NYK,145.0,1,1.0,5.0,4.0,10.0,2.0,5.0,2.0,5.0,4.0,1.0,5.0,5.0,4.0,0.5,0.625,99.3103448275862,9.4,9.4,1.0,0.8,2.0,5.0,,2.0,,2.0,2.0,,1.0,1.0,,1.0,19.6,19.6,,,,,,,,,,1.0,,,,1.0,2.0,4.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,,,0.5,,0.5,,0.6666666666666666,,,,,,,,,,,,0.3333333333333333,,,,,,,,,0.6666666666666666,0.39418333333333333,,0.39418333333333333,0.25,0.5,,19.4,26.0,,,,,,1.0,2.0,,2.0,1.0,,,3.0,2.0,1.0,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,0.6666666666666666,0.5,0.5,,0.6666666666666666,0.5,,,,,,,,,,,1.0,,,,,,,0.5,,,,,1.0,,,,,,,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2001,2000-01,False
1065-275-369-703-779,1610612752,"Erick Strickland, Allan Houston, Charlie Ward, Kurt Thomas, Glen Rice","Strickland, Houston, Ward, Thomas, Rice",1065-275-369-703-779,NYK,162.0,1,-1.0,6.0,6.0,12.0,2.0,4.0,2.0,4.0,2.0,1.0,4.0,4.0,6.0,0.3333333333333333,0.3333333333333333,106.66666666666666,14.0,13.333333333333334,1.0,1.0,3.0,6.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,,13.0,13.0,1.0,1.0,2.0,,,1.0,2.0,1.0,,1.0,,,1.0,4.0,1.0,5.0,,1.0,,,1.0,4.0,1.0,2.0,,,1.0,1.0,,,1.0,1.0,,0.25,,0.25,0.2,,0.2,,0.2,0.3333333333333333,,0.3333333333333333,,1.0,,,0.4,0.5,0.5,0.2,0.2,,,,,,0.4,0.5,,0.6,0.4811,0.4085,0.4811,,,,7.35,39.9,,1.0,2.0,2.0,,,1.0,,1.0,,,,,1.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,0.5,,0.3333333333333333,,,,0.2,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2001,2000-01,False
1065-275-369-703-913,1610612752,"Erick Strickland, Allan Houston, Charlie Ward, Kurt Thomas, Larry Johnson","Strickland, Houston, Ward, Thomas, Johnson",1065-275-369-703-913,NYK,159.0,2,-5.0,3.0,,8.0,,2.0,,,,,,,,0.25,,72.45283018867924,24.666666666666668,24.333333333333332,,,3.0,5.0,1.0,,1.0,1.0,2.0,0.25,,0.25,,,17.0,11.8,1.0,1.0,3.0,1.0,1.0,,,1.0,,,,,1.0,4.0,,7.0,1.0,1.0,,2.0,,,,2.0,2.0,,1.0,1.0,,,,,,0.25,1.0,,0.25,1.0,,1.0,,0.3333333333333333,,0.3333333333333333,0.5,,,,0.75,0.3333333333333333,0.3333333333333333,0.25,,,,,1.0,1.0,,,,0.75,0.488525,0.4873,,,,1.0,2.625,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2001,2000-01,False
1065-275-369-703-948,1610612752,"Erick Strickland, Allan Houston, Charlie Ward, Kurt Thomas, Marcus Camby","Strickland, Houston, Ward, Thomas, Camby",1065-275-369-703-948,NYK,544.0,3,-4.0,19.0,6.0,36.0,2.0,16.0,2.0,4.0,2.0,,16.0,4.0,6.0,0.5,0.5,95.29411764705883,16.473684210526315,16.263157894736842,0.25,0.3157894736842105,9.0,17.0,15.0,2.0,4.0,6.0,7.0,1.0,1.0,1.0,,1.0,13.588235294117647,13.588235294117647,1.0,,4.0,,1.0,,1.0,1.0,4.0,7.0,,,4.0,12.0,3.0,20.0,,1.0,,,1.0,3.0,,6.0,,,1.0,1.0,,,1.0,2.0,1.0,0.3333333333333333,,0.3333333333333333,0.4666666666666667,,0.3333333333333333,,0.2,0.125,,0.1111111111111111,,,,1.0,0.26666666666666666,,,0.06666666666666667,0.4666666666666667,0.5714285714285714,0.5714285714285714,,1.0,,0.3333333333333333,,,0.4666666666666667,0.47637,0.6279,0.4523333333333333,0.0625,0.07692307692307693,,11.65,24.2,,,4.0,2.0,,2.0,3.0,,,2.0,,2.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,5.0,,,4.0,3.0,1.0,,0.25,0.25,0.6666666666666666,0.6666666666666666,0.08333333333333333,0.25,1.0,1.0,,,,0.25,0.2,0.6666666666666666,0.6666666666666666,,,0.6666666666666666,,,,,,,,1.0,,,,3.0,1.0,,1.0,1.0,0.5,,,,,,1.0,,,,,,,,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2001,2000-01,False
1065-275-369-779-913,1610612752,"Erick Strickland, Allan Houston, Charlie Ward, Glen Rice, Larry Johnson","Strickland, Houston, Ward, Rice, Johnson",1065-275-369-779-913,NYK,155.0,3,-1.0,7.0,4.0,12.0,,7.0,,7.0,,,3.0,7.0,4.0,0.4375,0.5833333333333334,111.48387096774194,13.285714285714286,12.857142857142858,1.0,0.5714285714285714,3.0,5.0,2.0,,1.0,2.0,4.0,1.0,,1.0,,,12.4,12.4,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,2.0,5.0,3.0,8.0,2.0,2.0,,4.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,,,1.0,3.0,,0.4,1.0,0.5,0.4375,1.0,0.5833333333333334,1.0,0.375,0.5,0.5,0.5,,,,1.0,0.25,0.5,0.5,0.125,0.25,0.5,0.5,0.125,0.5,1.0,0.16666666666666666,1.0,,0.625,0.4051875,0.6089,0.36366666666666664,,,0.5714285714285714,9.08,25.133333333333336,1.0,1.0,1.0,,,1.0,2.0,,2.0,1.0,,2.0,3.0,2.0,1.0,,1.0,1.0,1.0,2.0,,,,,,,0.5,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,1.0,0.25,0.5,0.5,,0.3333333333333333,0.5,,,,,,,,1.0,,,1.0,,,,,2.0,,0.5,,,,,,,,,,,,1.0,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2001,2000-01,False
1065-275-369-84-913,1610612752,"Erick Strickland, Allan Houston, Charlie Ward, Latrell Sprewell, Larry Johnson","Strickland, Houston, Ward, Sprewell, Johnson",1065-275-369-84-913,NYK,171.0,2,1.0,4.0,4.0,9.0,3.0,5.0,3.0,5.0,3.0,1.0,5.0,5.0,4.0,0.625,0.625,75.78947368421052,14.0,14.0,1.0,1.0,3.0,5.0,4.0,2.0,1.0,3.0,3.0,0.5,0.6666666666666666,0.6,,0.6666666666666666,23.0,17.4,,1.0,1.0,,,1.0,1.0,,,1.0,,,1.0,2.0,1.0,4.0,,,,,1.0,2.0,1.0,,,,,,,,,1.0,1.0,0.5,,0.5,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,,,,,,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,,,0.3333333333333333,1.0,,0.6666666666666666,0.41255,,0.41255,0.3333333333333333,0.5,,8.95,24.7,,,,,,,1.0,,1.0,,,2.0,,1.0,,,1.0,1.0,,2.0,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,0.3333333333333333,,,,0.3333333333333333,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2001,2000-01,False
1065-275-369-913-948,1610612752,"Erick Strickland, Allan Houston, Charlie Ward, Larry Johnson, Marcus Camby","Strickland, Houston, Ward, Johnson, Camby",1065-275-369-913-948,NYK,697.0,3,11.0,22.0,13.0,46.0,8.0,25.0,5.0,16.0,8.0,1.0,20.0,16.0,13.0,0.631578947368421,0.6666666666666666,95.03586800573888,17.09090909090909,15.727272727272727,0.64,0.5909090909090909,12.0,24.0,15.0,2.0,7.0,11.0,13.0,0.7777777777777778,1.0,0.8181818181818182,0.75,1.0,13.375,12.958333333333334,2.0,3.0,5.0,,,2.0,2.0,5.0,1.0,4.0,1.0,1.0,7.0,14.0,2.0,14.0,1.0,1.0,,5.0,4.0,8.0,2.0,10.0,,1.0,1.0,2.0,3.0,3.0,5.0,7.0,3.0,0.5,1.0,0.5,0.53125,1.25,0.55,1.25,0.125,0.14285714285714285,1.0,0.25,,,,1.0,0.3125,0.6,0.75,0.3125,0.25,0.25,0.25,0.0625,,,0.2,1.0,0.1,0.4375,0.464353125,0.3668,0.46504500000000004,0.16666666666666666,0.1875,0.2,8.114285714285714,24.05,1.0,1.0,5.0,3.0,3.0,,1.0,,1.0,1.0,1.0,4.0,,1.0,,1.0,2.0,3.0,,7.0,,,4.0,3.0,,1.0,0.2857142857142857,0.2857142857142857,0.5,0.5,0.07142857142857142,0.2,0.8,0.6666666666666666,,0.6,0.6,,0.0625,,,,0.1,,1.0,0.3333333333333333,,1.0,,0.3333333333333333,,0.5,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,,1.0,2.0,2.0,2.0,1.0,0.5,,,,,,,,,2.0,1.0,1.0,,,,1.0,,,,0.5,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,1610612752,2001,2000-01,False
1065-275-703-779-84,1610612752,"Erick Strickland, Allan Houston, Kurt Thomas, Glen Rice, Latrell Sprewell","Strickland, Houston, Thomas, Rice, Sprewell",1065-275-703-779-84,NYK,596.0,2,11.0,17.0,1.0,34.0,3.0,17.0,2.0,2.0,6.0,,17.0,2.0,1.0,0.6071428571428571,1.0,82.14765100671141,11.235294117647058,11.235294117647058,0.11764705882352941,0.058823529411764705,10.0,17.0,,3.0,4.0,7.0,7.0,0.5714285714285714,0.6,0.5833333333333334,,1.0,23.823529411764707,20.941176470588236,,3.0,3.0,,,,,3.0,,1.0,,,4.0,7.0,4.0,6.0,,,,,,,,4.0,,,,,5.0,3.0,,2.0,3.0,0.5714285714285714,,,0.6363636363636364,,,,0.36363636363636365,,,,,,,0.5,0.2727272727272727,1.0,1.0,0.2727272727272727,0.09090909090909091,,,,,,,,,0.6363636363636364,0.5288272727272727,,,0.21428571428571427,0.3,,5.957142857142857,25.475,,2.0,3.0,,1.0,2.0,4.0,,,2.0,,4.0,,4.0,2.0,1.0,2.0,4.0,,10.0,,2.0,1.0,,1.0,,0.5,0.5,0.5,0.5,0.14285714285714285,,0.3333333333333333,0.6,,0.3333333333333333,0.5,,0.36363636363636365,0.5,0.5,,,0.5,2.0,0.6666666666666666,,,1.0,,0.3333333333333333,,,,,6.0,2.0,,1.0,,1.0,,,,,,0.5,,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2001,2000-01,False
1065-275-703-779-913,1610612752,"Erick Strickland, Allan Houston, Kurt Thomas, Glen Rice, Larry Johnson","Strickland, Houston, Thomas, Rice, Johnson",1065-275-703-779-913,NYK,641.0,5,-4.0,18.0,2.0,34.0,,14.0,,2.0,,,14.0,2.0,2.0,0.4117647058823529,1.0,76.38065522620904,19.333333333333332,17.333333333333332,0.14285714285714285,0.1111111111111111,11.0,16.0,2.0,1.0,3.0,5.0,6.0,0.6,1.0,0.6666666666666666,1.0,1.0,18.3125,18.25,2.0,,2.0,,,,,3.0,3.0,8.0,1.0,,4.0,13.0,4.0,18.0,,2.0,,,1.0,1.0,,4.0,,1.0,,1.0,,,2.0,7.0,,0.3076923076923077,,1.0,0.4117647058823529,,1.0,,0.23529411764705882,,0.5,0.09090909090909091,,,1.0,1.0,0.11764705882352941,,,0.17647058823529413,0.47058823529411764,0.375,0.375,0.058823529411764705,,,,,,0.35294117647058826,0.41752352941176474,0.3316,0.4003,,,,13.23076923076923,24.45,1.0,2.0,2.0,1.0,1.0,2.0,3.0,,,2.0,,4.0,,3.0,2.0,2.0,2.0,4.0,2.0,10.0,,,,,1.0,,0.5,0.5,0.5,0.5,0.15384615384615385,0.5,,,,0.3333333333333333,0.5,0.6666666666666666,0.17647058823529413,0.6666666666666666,0.6666666666666666,,,0.6666666666666666,,,,,1.0,,0.3333333333333333,,,,,6.0,2.0,,,2.0,1.0,,,,,,,,3.0,3.0,3.0,,,,2.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2001,2000-01,False
1065-275-703-84-913,1610612752,"Erick Strickland, Allan Houston, Kurt Thomas, Latrell Sprewell, Larry Johnson","Strickland, Houston, Thomas, Sprewell, Johnson",1065-275-703-84-913,NYK,691.0,3,3.0,19.0,5.0,40.0,4.0,21.0,1.0,5.0,6.0,2.0,13.0,5.0,5.0,0.4772727272727273,0.4166666666666667,83.3574529667149,15.368421052631579,14.368421052631579,0.23809523809523808,0.2631578947368421,12.0,21.0,6.0,3.0,4.0,7.0,13.0,0.6666666666666666,1.0,0.7777777777777778,1.0,1.0,19.0,17.904761904761905,6.0,5.0,6.0,3.0,3.0,1.0,1.0,6.0,,4.0,1.0,,7.0,16.0,3.0,18.0,4.0,5.0,,8.0,2.0,4.0,1.0,12.0,6.0,1.0,5.0,6.0,3.0,3.0,2.0,6.0,1.0,0.4375,0.8,0.5,0.4473684210526316,0.6666666666666666,0.4,0.6666666666666666,0.15789473684210525,0.5555555555555556,0.5,0.5454545454545454,1.0,0.75,,0.6,0.3157894736842105,0.8333333333333334,0.8333333333333334,0.3157894736842105,0.21052631578947367,,,0.05263157894736842,0.5,1.0,0.2,1.0,,0.47368421052631576,0.47488947368421053,0.5581699999999999,0.44393000000000005,0.05,0.058823529411764705,0.38095238095238093,8.76875,24.53333333333333,1.0,2.0,3.0,,2.0,,2.0,1.0,1.0,1.0,1.0,2.0,,2.0,,,1.0,2.0,,5.0,1.0,,1.0,1.0,,,0.14285714285714285,0.25,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,,0.09090909090909091,0.3333333333333333,0.3333333333333333,,0.10526315789473684,,,0.16666666666666666,0.2,,1.0,0.2,,,,,,0.25,1.0,,,3.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2001,2000-01,False
1065-275-703-84-948,1610612752,"Erick Strickland, Allan Houston, Kurt Thomas, Latrell Sprewell, Marcus Camby","Strickland, Houston, Thomas, Sprewell, Camby",1065-275-703-84-948,NYK,472.0,3,7.0,12.0,1.0,24.0,5.0,19.0,1.0,1.0,7.0,,16.0,1.0,1.0,0.6785714285714286,0.16666666666666666,73.22033898305085,19.833333333333332,17.916666666666668,0.05263157894736842,0.08333333333333333,8.0,12.0,,1.0,5.0,6.0,9.0,0.8333333333333334,1.0,0.8571428571428571,,1.0,19.5,19.416666666666668,2.0,4.0,5.0,1.0,1.0,,1.0,1.0,3.0,4.0,,,7.0,10.0,1.0,12.0,1.0,1.0,1.0,3.0,,1.0,1.0,2.0,,1.0,2.0,3.0,,,1.0,4.0,4.0,0.7,1.0,,0.6363636363636364,1.0,,0.75,0.09090909090909091,0.6666666666666666,1.0,0.75,1.0,,,0.8333333333333334,0.45454545454545453,0.8,0.8,0.09090909090909091,0.36363636363636365,0.75,0.75,,1.0,1.0,0.5,,,0.5454545454545454,0.48826818181818177,0.7114,0.467675,0.2857142857142857,0.3076923076923077,0.15789473684210525,8.959999999999999,25.0,,2.0,2.0,1.0,,,1.0,,1.0,,,12.0,,1.0,,,6.0,6.0,2.0,12.0,,,,,,1.0,0.8571428571428571,0.8571428571428571,,,,,,,,,,0.6666666666666666,0.09090909090909091,,,,0.5,,4.0,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612752,2001,2000-01,False
