EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,PenaltyOffPoss,TotalPoss,FtPoints,Points,PenaltyFtPoints,PenaltyPoints,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,TsPct,PenaltyTsPct,Pace,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,PenaltyPointsPct,PenaltyOffPossPct,Minutes,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,DefensiveGoaltends,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceFG2A,SecondChanceShotQualityAvg,ShortMidRangeFGM,DefThreePtRebounds,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,DefThreePtReboundPct,DefArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,FG3M,PtsAssisted3s,ThreePtAssists,Corner3Assists,BadPassSteals,LostBallOutOfBoundsTurnovers,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,OffAtRimReboundPct,DefAtRimReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,NonHeaveArc3FGM,Arc3Assists,BadPassTurnovers,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,SecondChancePointsPct,Clear Path Fouls,SelfOReb,SelfORebPct,LongMidRangeFGM,SecondChanceFG2M,LongMidRangeAssists,ThreePtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg2Pct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PtsPutbacks,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,Loose Ball Fouls,PenaltyCorner3FGA,ShortMidRangeAssists,BlockedLongMidRange,ShortMidRangePctAssisted,PenaltyCorner3Frequency,2pt And 1 Free Throw Trips,OffCorner3ReboundPct,BadPassOutOfBoundsTurnovers,AtRimPctBlocked,LongMidRangePctBlocked,DefCorner3ReboundPct,BlockedAtRim,3SecondViolations,SecondChanceFtPoints,PtsUnassisted3s,Travels,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,OffFTReboundPct,Defensive 3 Seconds Violations,HeaveAttempts,HeaveMakes,OffensiveGoaltends,Blocked3s,BlockedArc3,3pt And 1 Free Throw Trips,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedCorner3,team_id,year,season,team_vs
1562-1838-43-436-63,1610612764,"Gerard King, Tyrone Nesby, Chris Whitney, Juwan Howard, Michael Smith","King, Nesby, Whitney, Howard, Smith",1562-1838-43-436-63,WAS,43.0,1,2.0,1.0,1.0,3.0,,2.0,,2.0,,,2.0,2.0,1.0,1.0,1.0,100.46511627906976,22.0,22.0,1.0,1.0,1.0,2.0,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,1.0,1.0,,2.0,,,,1.0,1.0,1.0,2.0,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,,1.0,10.5,10.5,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,0.4991,0.4991,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2001,2000-01,True
1562-1838-43-461-63,1610612764,"Gerard King, Tyrone Nesby, Chris Whitney, Popeye Jones, Michael Smith","King, Nesby, Whitney, Jones, Smith",1562-1838-43-461-63,WAS,471.0,2,-1.0,13.0,,27.0,6.0,19.0,,,7.0,,16.0,,,0.6785714285714286,,82.54777070063695,16.307692307692307,16.307692307692307,,,8.0,14.0,1.0,1.0,1.0,1.0,,,3.0,5.0,2.0,,5.0,9.0,2.0,20.0,,,,6.0,4.0,2.0,,3.0,4.0,,9.0,,4.0,1.0,5.0,1.0,6.0,,,,,,,,,4.0,6.0,,,0.6,0.75,0.5555555555555556,,0.5909090909090909,,0.18181818181818182,,,,0.5,0.8,,0.6666666666666666,,,,,1.0,18.5,17.214285714285715,0.09090909090909091,1.0,1.0,,0.2727272727272727,0.45454545454545453,0.18181818181818182,,,,0.2727272727272727,0.43681818181818177,,13.566666666666666,24.9,1.0,0.4871,2.0,,,4.0,,,0.6666666666666666,0.6666666666666666,0.2857142857142857,0.3333333333333333,1.0,,,1.0,3.0,1.0,,,,1.0,1.0,0.5,0.5,,0.5,,,,,1.0,1.0,,,,,3.0,1.0,1.0,,,1.0,1.5,0.5,0.5,1.0,,,,0.5,0.15789473684210525,,,,2.0,1.0,1.0,,,,,,1.0,,0.4,0.4,0.5,,1.0,,,,1.0,,2.0,,,,,,,2.0,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1610612764,2001,2000-01,True
1562-1838-43-461-782,1610612764,"Gerard King, Tyrone Nesby, Chris Whitney, Popeye Jones, Mitch Richmond","King, Nesby, Whitney, Jones, Richmond",1562-1838-43-461-782,WAS,45.0,1,3.0,3.0,,5.0,,7.0,,,,,3.0,,,0.875,,160.0,10.0,7.666666666666667,,,1.0,2.0,,2.0,1.0,1.0,,,1.0,1.0,1.0,,2.0,3.0,1.0,4.0,,,,,4.0,-1.0,,,1.0,,3.0,1.0,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,0.6666666666666666,,0.875,,0.25,,,,,,1.0,,1.0,1.0,,,,7.5,7.5,0.25,1.0,1.0,,0.25,0.25,0.25,,,,0.5,0.4163333333333334,,6.3999999999999995,69.1,2.0,0.5034,,,,,,,,,,,1.0,,,1.0,3.0,1.0,,,,,1.0,1.0,,,,,,,,0.5,1.0,,,,,4.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,0.5714285714285714,,1.0,1.0,1.0,2.0,,,,,,,1.0,,1.0,1.0,,,1.0,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1610612764,2001,2000-01,True
1562-1888-1916-393-436,1610612764,"Gerard King, Richard Hamilton, Calvin Booth, Rod Strickland, Juwan Howard","King, Hamilton, Booth, Strickland, Howard",1562-1888-1916-393-436,WAS,855.0,2,2.0,30.0,8.0,59.0,7.0,29.0,2.0,12.0,9.0,1.0,22.0,12.0,8.0,0.46774193548387094,0.75,99.36842105263158,12.3,12.2,0.41379310344827586,0.26666666666666666,14.0,29.0,23.0,4.0,8.0,14.0,4.0,4.0,4.0,6.0,3.0,2.0,11.0,24.0,3.0,27.0,5.0,5.0,2.0,6.0,16.0,3.0,5.0,3.0,3.0,2.0,6.0,4.0,8.0,1.0,10.0,4.0,14.0,2.0,2.0,1.0,2.0,,3.0,,,4.0,10.0,,,0.2727272727272727,0.3333333333333333,0.4583333333333333,1.0,0.4074074074074074,0.7142857142857143,0.1111111111111111,0.20833333333333334,0.5,0.3333333333333333,1.0,0.5333333333333333,0.3076923076923077,0.5625,0.26666666666666666,0.3333333333333333,,0.3333333333333333,0.6666666666666666,16.75862068965517,15.137931034482758,0.5185185185185185,0.5714285714285714,0.6666666666666666,0.25,0.14814814814814814,0.2222222222222222,0.1111111111111111,0.5714285714285714,1.0,0.2857142857142857,0.6296296296296297,0.5007055555555555,0.5431714285714285,6.2375,25.666666666666668,2.0,0.55175,1.0,1.0,,4.0,1.0,,0.25,0.5,0.13333333333333333,0.14814814814814814,2.0,,,,,,,,,2.0,,,,0.5,0.6666666666666666,,,,,1.0,,,,,,7.0,,,1.0,,1.0,0.875,,,,,,,,0.2413793103448276,,1.0,0.1,2.0,2.0,1.0,,2.0,1.0,2.0,2.0,1.0,1.0,0.3333333333333333,0.4,0.5,,2.0,,,,1.0,,4.0,,,,,,,,,,,1.0,,1.0,0.14285714285714285,0.16666666666666666,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,1610612764,2001,2000-01,True
1562-1888-1916-393-63,1610612764,"Gerard King, Richard Hamilton, Calvin Booth, Rod Strickland, Michael Smith","King, Hamilton, Booth, Strickland, Smith",1562-1888-1916-393-63,WAS,93.0,1,2.0,3.0,,5.0,,2.0,,,,,2.0,,,0.5,,77.41935483870968,16.333333333333332,16.333333333333332,,,2.0,2.0,,,,,,,1.0,1.0,,,1.0,2.0,,,,,,2.0,,,,1.0,1.0,,2.0,,1.0,,1.0,,1.0,,,1.0,1.0,,2.0,,,,1.0,,,1.0,1.0,0.5,,0.5,,,,,0.5,,0.3333333333333333,,0.3333333333333333,,,,,1.0,22.0,14.5,,,,,0.5,0.5,,,,,,0.32945,,12.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2001,2000-01,True
1562-1888-1916-393-782,1610612764,"Gerard King, Richard Hamilton, Calvin Booth, Rod Strickland, Mitch Richmond","King, Hamilton, Booth, Strickland, Richmond",1562-1888-1916-393-782,WAS,107.0,1,2.0,3.0,3.0,7.0,2.0,4.0,2.0,4.0,2.0,,4.0,4.0,3.0,0.4,0.4,94.2056074766355,20.333333333333332,15.333333333333334,1.0,1.0,2.0,4.0,,1.0,1.0,1.0,1.0,1.0,2.0,,,,1.0,3.0,1.0,2.0,1.0,3.0,1.0,,2.0,,1.0,,,,,1.0,1.0,,1.0,2.0,3.0,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,0.3333333333333333,0.5,,,1.0,0.5,1.0,0.6666666666666666,0.5,,1.0,,11.5,11.5,0.25,1.0,1.0,,0.5,,,0.25,1.0,,0.5,0.510425,0.510425,4.633333333333334,23.4,1.0,0.5997,,,,1.0,,,,,0.2,0.25,,,1.0,,,,,,,,,,,,,0.25,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,0.25,,1.0,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,1610612764,2001,2000-01,True
1562-1888-1916-43-436,1610612764,"Gerard King, Richard Hamilton, Calvin Booth, Chris Whitney, Juwan Howard","King, Hamilton, Booth, Whitney, Howard",1562-1888-1916-43-436,WAS,803.0,4,-3.0,25.0,11.0,51.0,10.0,31.0,6.0,15.0,10.0,1.0,31.0,15.0,11.0,0.6739130434782609,0.6818181818181818,91.45703611457037,17.48,16.84,0.4838709677419355,0.44,13.0,26.0,10.0,1.0,1.0,2.0,,1.0,5.0,8.0,2.0,1.0,9.0,15.0,3.0,34.0,3.0,7.0,1.0,4.0,14.0,2.0,2.0,2.0,3.0,,7.0,,7.0,,7.0,1.0,8.0,1.0,,2.0,1.0,,3.0,,,3.0,6.0,,,0.2222222222222222,0.2222222222222222,0.6,0.42857142857142855,0.5833333333333334,0.5625,0.16666666666666666,0.13333333333333333,0.4,0.6666666666666666,,0.7777777777777778,,0.7,0.125,,,0.75,1.0,14.076923076923077,13.73076923076923,0.1111111111111111,0.5,0.5,,0.2777777777777778,0.4444444444444444,0.1111111111111111,0.125,,0.125,0.2777777777777778,0.4308166666666666,0.42635625,13.106666666666666,25.2,1.0,,1.0,,,4.0,,,0.2,0.3333333333333333,0.18181818181818182,0.21052631578947367,,,1.0,1.0,3.0,1.0,,1.0,,1.0,1.0,0.3333333333333333,0.3333333333333333,,0.5,0.05555555555555555,,,,,1.0,,,,,,1.0,1.0,2.0,,,,0.5,0.5,1.0,,,,0.5,,,,,7.0,,2.0,,,,,,,,0.875,0.875,0.2857142857142857,,,1.0,0.5,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,1610612764,2001,2000-01,True
1562-1888-1916-43-63,1610612764,"Gerard King, Richard Hamilton, Calvin Booth, Chris Whitney, Michael Smith","King, Hamilton, Booth, Whitney, Smith",1562-1888-1916-43-63,WAS,1026.0,4,5.0,33.0,10.0,67.0,9.0,28.0,4.0,9.0,12.0,2.0,28.0,9.0,10.0,0.5,0.5,94.03508771929823,15.212121212121213,15.212121212121213,0.32142857142857145,0.30303030303030304,17.0,34.0,6.0,,4.0,4.0,1.0,1.0,9.0,5.0,1.0,,8.0,18.0,5.0,23.0,1.0,3.0,3.0,12.0,4.0,1.0,3.0,6.0,7.0,4.0,15.0,,13.0,,14.0,,14.0,3.0,,4.0,2.0,2.0,6.0,,1.0,1.0,6.0,2.0,,0.75,0.75,0.4444444444444444,0.3333333333333333,0.41304347826086957,0.4166666666666667,0.21739130434782608,0.16666666666666666,0.3333333333333333,0.6666666666666666,,0.7222222222222222,,0.7368421052631579,,,,0.7777777777777778,0.8571428571428571,15.411764705882353,15.264705882352942,0.17391304347826086,1.0,1.0,1.0,0.391304347826087,0.21739130434782608,0.043478260869565216,0.16666666666666666,1.0,,0.391304347826087,0.4401152173913044,0.4675416666666667,9.600000000000001,23.6,,,2.0,1.0,,5.0,1.0,1.0,0.2222222222222222,0.3333333333333333,0.19230769230769232,0.23809523809523808,,1.0,4.0,1.0,3.0,1.0,1.0,3.0,,,1.0,0.2,0.2,,,0.17391304347826086,0.25,0.25,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,2.0,,,,1.0,1.0,1.0,1.0,,1.0,0.4,0.4,,,,,,,,,,,1.0,0.3333333333333333,,,3.0,2.0,,1.0,0.5,2.0,,,,,,,,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,1610612764,2001,2000-01,True
1562-1888-1916-436-461,1610612764,"Gerard King, Richard Hamilton, Calvin Booth, Juwan Howard, Popeye Jones","King, Hamilton, Booth, Howard, Jones",1562-1888-1916-436-461,WAS,38.0,1,,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,1.0,1.0,151.57894736842107,12.0,12.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,7.0,7.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2001,2000-01,True
1562-1888-1916-436-63,1610612764,"Gerard King, Richard Hamilton, Calvin Booth, Juwan Howard, Michael Smith","King, Hamilton, Booth, Howard, Smith",1562-1888-1916-436-63,WAS,113.0,1,-1.0,3.0,1.0,6.0,1.0,1.0,,,2.0,1.0,1.0,,1.0,0.25,,76.46017699115045,19.333333333333332,14.0,,0.3333333333333333,2.0,3.0,,1.0,,,,,1.0,,,,,1.0,,2.0,,,,,,,,,,,,1.0,1.0,,1.0,1.0,2.0,1.0,,1.0,1.0,,2.0,1.0,1.0,,3.0,1.0,,,,,,,,,,,0.5,,1.0,1.0,1.0,1.0,1.0,,,1.0,18.333333333333332,18.333333333333332,,,,,1.0,,,,,,,0.3739,,9.1,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2001,2000-01,True
1562-1888-1918-1919-43,1610612764,"Gerard King, Richard Hamilton, Obinna Ekezie, Laron Profit, Chris Whitney","King, Hamilton, Ekezie, Profit, Whitney",1562-1888-1918-1919-43,WAS,244.0,1,-5.0,10.0,10.0,20.0,2.0,6.0,2.0,6.0,2.0,,6.0,6.0,10.0,0.42857142857142855,0.42857142857142855,118.03278688524591,14.0,14.0,1.0,1.0,4.0,10.0,1.0,,,,,,3.0,2.0,1.0,1.0,2.0,5.0,1.0,11.0,2.0,5.0,1.0,,4.0,1.0,,,,,,,4.0,,5.0,,5.0,,,1.0,1.0,,2.0,,2.0,1.0,2.0,1.0,,,,0.4,0.4,0.3333333333333333,0.3333333333333333,0.16666666666666666,,,0.5,,0.6666666666666666,,0.7142857142857143,,,,0.6,,10.4,10.0,,,,,0.5,0.3333333333333333,0.16666666666666666,,,0.16666666666666666,0.16666666666666666,0.4028833333333333,0.4028833333333333,13.12,26.3,,,2.0,1.0,,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.14285714285714285,0.16666666666666666,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2001,2000-01,True
1562-1888-1918-393-436,1610612764,"Gerard King, Richard Hamilton, Obinna Ekezie, Rod Strickland, Juwan Howard","King, Hamilton, Ekezie, Strickland, Howard",1562-1888-1918-393-436,WAS,208.0,1,-3.0,6.0,6.0,13.0,,3.0,,3.0,,,3.0,3.0,6.0,0.5,0.5,90.0,18.0,18.0,1.0,1.0,3.0,7.0,7.0,,,,,,1.0,1.0,,,,2.0,1.0,6.0,,2.0,1.0,,,,,,1.0,,3.0,,1.0,,2.0,,2.0,,,2.0,1.0,2.0,3.0,,3.0,,2.0,,,,,,,0.5,0.5,0.3333333333333333,,,0.6666666666666666,,1.0,,1.0,,,,,1.0,14.285714285714286,14.285714285714286,,,,,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,0.4465666666666666,0.4465666666666666,16.0,22.9,,,,1.0,,,1.0,,,,,,,1.0,1.0,1.0,3.0,1.0,1.0,,,2.0,1.0,1.0,1.0,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,0.3333333333333333,,,,,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1610612764,2001,2000-01,True
1562-1888-1918-393-63,1610612764,"Gerard King, Richard Hamilton, Obinna Ekezie, Rod Strickland, Michael Smith","King, Hamilton, Ekezie, Strickland, Smith",1562-1888-1918-393-63,WAS,84.0,1,-1.0,2.0,,4.0,,,,,,,,,,,,68.57142857142857,30.0,21.0,,,1.0,2.0,,1.0,,,,,,1.0,2.0,,,1.0,2.0,1.0,,,,,,2.0,,,,,,1.0,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,0.6666666666666666,,,,,,1.0,,0.3333333333333333,,1.0,,,12.0,12.0,,,,,,0.3333333333333333,0.6666666666666666,,,,0.6666666666666666,0.4585166666666667,,17.6,26.2,,0.50715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2001,2000-01,True
1562-1888-1918-43-436,1610612764,"Gerard King, Richard Hamilton, Obinna Ekezie, Chris Whitney, Juwan Howard","King, Hamilton, Ekezie, Whitney, Howard",1562-1888-1918-43-436,WAS,144.0,2,5.0,5.0,,10.0,2.0,9.0,,,2.0,,7.0,,,1.125,,100.0,12.2,8.4,,,2.0,5.0,5.0,1.0,1.0,1.0,,,1.0,,1.0,,2.0,2.0,1.0,4.0,,,,,4.0,1.0,,,1.0,,3.0,,2.0,,2.0,,2.0,1.0,,1.0,,1.0,1.0,,,,1.0,,,,,1.0,,1.1666666666666667,,0.3333333333333333,,,1.0,,1.0,,0.6666666666666666,,,,1.0,,16.6,15.0,0.3333333333333333,1.0,1.0,,0.3333333333333333,,0.3333333333333333,,,,0.6666666666666666,0.6150833333333333,,3.75,25.4,,,1.0,,,1.0,,,1.0,1.0,0.25,0.3333333333333333,,,,1.0,3.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,,2.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,1.0,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1610612764,2001,2000-01,True
1562-1888-1918-43-63,1610612764,"Gerard King, Richard Hamilton, Obinna Ekezie, Chris Whitney, Michael Smith","King, Hamilton, Ekezie, Whitney, Smith",1562-1888-1918-43-63,WAS,1186.0,8,-8.0,38.0,6.0,74.0,8.0,37.0,1.0,3.0,9.0,1.0,35.0,3.0,6.0,0.5285714285714286,0.25,89.84822934232716,13.947368421052632,13.368421052631579,0.08108108108108109,0.15789473684210525,20.0,36.0,5.0,4.0,5.0,8.0,,1.0,7.0,12.0,5.0,2.0,13.0,27.0,5.0,45.0,1.0,4.0,2.0,14.0,12.0,4.0,1.0,7.0,8.0,2.0,17.0,3.0,11.0,,12.0,4.0,16.0,2.0,1.0,2.0,3.0,1.0,5.0,,1.0,2.0,12.0,3.0,,0.5384615384615384,0.5833333333333334,0.48148148148148145,0.25,0.453125,0.16666666666666666,0.15625,0.037037037037037035,0.14285714285714285,0.4,,0.6111111111111112,0.21428571428571427,0.631578947368421,0.17647058823529413,,0.16666666666666666,0.8333333333333334,0.5,18.22222222222222,17.13888888888889,0.25,0.625,0.625,0.4,0.21875,0.375,0.15625,0.16666666666666666,,0.3333333333333333,0.40625,0.4773741935483871,0.45221,10.237037037037036,28.68,3.0,0.4364375,2.0,1.0,1.0,4.0,1.0,,0.2857142857142857,0.3333333333333333,0.11764705882352941,0.13793103448275862,1.0,,,1.0,3.0,1.0,,1.0,,1.0,1.0,0.2,0.25,0.6666666666666666,0.5,,,,,0.25,1.0,,1.0,,1.0,2.0,1.0,1.0,1.0,,0.25,0.25,0.2,0.2,1.0,0.25,,,0.25,0.05405405405405406,,,,6.0,1.0,5.0,,5.0,3.0,5.0,3.0,0.3333333333333333,0.6,0.5,0.5,0.8333333333333334,,1.0,,,,1.0,,2.0,,,,,2.0,,,,,,2.0,,,,,1.0,2.0,,,,,,,,,,,,1.0,0.5,,1.0,,,,,,,,,,1610612764,2001,2000-01,True
1562-1888-1918-43-685,1610612764,"Gerard King, Richard Hamilton, Obinna Ekezie, Chris Whitney, Cherokee Parks","King, Hamilton, Ekezie, Whitney, Parks",1562-1888-1918-43-685,WAS,137.0,1,3.0,5.0,5.0,10.0,1.0,5.0,1.0,5.0,2.0,1.0,5.0,5.0,5.0,0.625,0.625,105.1094890510949,11.4,11.4,1.0,1.0,2.0,5.0,5.0,,,,,,1.0,2.0,,,2.0,3.0,,2.0,2.0,3.0,,4.0,,,,2.0,2.0,,4.0,,2.0,,2.0,,2.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,1.0,,1.0,,1.0,,,,1.0,1.0,16.0,16.0,,,,,0.3333333333333333,0.6666666666666666,,,,,,0.36336666666666667,0.36336666666666667,15.299999999999999,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2001,2000-01,True
1562-1888-1919-43-63,1610612764,"Gerard King, Richard Hamilton, Laron Profit, Chris Whitney, Michael Smith","King, Hamilton, Profit, Whitney, Smith",1562-1888-1919-43-63,WAS,153.0,1,-6.0,5.0,5.0,10.0,1.0,3.0,1.0,3.0,2.0,,3.0,3.0,5.0,0.75,0.75,94.11764705882354,18.0,18.0,1.0,1.0,3.0,5.0,,,,,,,,1.0,,,1.0,1.0,,9.0,1.0,1.0,,2.0,,,,1.0,1.0,,2.0,,,,,,,1.0,,1.0,2.0,,3.0,,3.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,0.3333333333333333,,,,,,,,,,12.6,12.6,,,,,,1.0,,,,,,0.4242,0.4242,22.6,,,,,,,1.0,,,,,0.5,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612764,2001,2000-01,True
