EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,AtRimAssists,DeadBallTurnovers,Offensive Fouls,OffensiveGoaltends,DefAtRimReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,OffThreePtRebounds,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyDefPoss,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,LostBallOutOfBoundsTurnovers,PenaltyFg3Pct,PenaltyArc3Frequency,PenaltyArc3Accuracy,PtsUnassisted2s,FTDefRebounds,Steals,LostBallSteals,DefFTReboundPct,ShortMidRangeFGM,PtsAssisted3s,ThreePtAssists,Arc3Assists,Assisted3sPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3PctAssisted,PenaltyAtRimFGA,OffLongMidRangeReboundPct,PenaltyAtRimFrequency,PtsPutbacks,SelfOReb,BadPassSteals,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,OffAtRimReboundPct,SelfORebPct,BlocksRecoveredPct,PenaltyAtRimFGM,ShortMidRangeAssists,ShortMidRangePctAssisted,PenaltyAtRimAccuracy,Corner3FGA,PenaltyCorner3FGA,Fg3aBlocked,BlockedAtRim,DefensiveGoaltends,Defensive 3 Seconds Violations,FG3APctBlocked,Corner3PctBlocked,Corner3Frequency,PenaltyCorner3Frequency,Loose Ball Fouls,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3FGA,BlockedLongMidRange,OffCorner3ReboundPct,SecondChanceCorner3Frequency,Corner3FGM,Corner3Assists,3SecondViolations,LongMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3FGM,SecondChanceFG3M,Travels,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Arc3PctBlocked,PenaltyCorner3FGM,PenaltyCorner3Accuracy,HeaveAttempts,Blocked3s,BlockedCorner3,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedArc3,team_id,year,season,team_vs
1065-1134-1710-1722-2031,1610612763,"Erick Strickland, Ike Austin, Mike Bibby, Michael Dickerson, Stromile Swift","Strickland, Austin, Bibby, Dickerson, Swift",1065-1134-1710-1722-2031,VAN,245.0,2,4.0,-2.0,8.0,7.0,2.0,1.0,15.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,5.0,7.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,4.0,4.0,3.0,1.0,4.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,0.25,1.0,0.5,1.0,0.5,1.0,0.2,0.5,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,88.16326530612245,21.75,10.142857142857142,18.875,10.142857142857142,0.4,0.4,0.5,0.5,1.0,0.2,1.0,1.0,0.2,1.0,0.37743000000000004,0.3645,0.4085,0.4,11.575,25.8,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2001,2000-01,True
1065-1134-1710-1722-949,1610612763,"Erick Strickland, Ike Austin, Mike Bibby, Michael Dickerson, Shareef Abdur-Rahim","Strickland, Austin, Bibby, Dickerson, Abdur-Rahim",1065-1134-1710-1722-949,VAN,206.0,1,3.0,1.0,7.0,7.0,,,14.0,,1.0,2.0,,,3.0,4.0,,,6.0,5.0,,,,,6.0,,,,,3.0,3.0,1.0,6.0,,2.0,3.0,5.0,,5.0,1.0,1.0,,3.0,,,2.0,6.0,,,1.0,1.0,,,0.75,,0.75,,0.75,,,,,0.3333333333333333,1.0,,0.6666666666666666,0.8333333333333334,,,1.0,0.6666666666666666,,97.86407766990291,10.0,19.428571428571427,10.0,18.428571428571427,,0.5,0.5,0.5,1.0,,,,0.5,,0.553,,,,9.5,,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2001,2000-01,True
1065-1134-1710-1800-2031,1610612763,"Erick Strickland, Ike Austin, Mike Bibby, Damon Jones, Stromile Swift","Strickland, Austin, Bibby, Jones, Swift",1065-1134-1710-1800-2031,VAN,122.0,1,2.0,3.0,2.0,3.0,,1.0,5.0,1.0,,,,1.0,2.0,3.0,,1.0,5.0,2.0,1.0,,,,4.0,,1.0,,1.0,2.0,2.0,,4.0,1.0,2.0,,2.0,2.0,4.0,,,,,,,1.0,2.0,,,1.0,1.0,,,0.6666666666666666,,0.5,,0.625,,0.25,0.3333333333333333,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,59.016393442622956,28.0,22.0,19.0,22.0,0.25,,,,,0.25,,,0.75,,0.4358125,0.16905,,,2.6333333333333333,34.4,,2.0,2.0,2.0,,,,,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.5,0.75,1.0,1.0,0.5,1.0,1.0,0.5,0.25,0.3333333333333333,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2001,2000-01,True
1065-1134-1710-2031-236,1610612763,"Erick Strickland, Ike Austin, Mike Bibby, Stromile Swift, Kevin Edwards","Strickland, Austin, Bibby, Swift, Edwards",1065-1134-1710-2031-236,VAN,76.0,1,1.0,,4.0,3.0,4.0,,7.0,,,,1.0,1.0,,,1.0,1.0,4.0,4.0,,,,4.0,,3.0,1.0,1.0,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,2.0,2.0,,,4.0,4.0,4.0,,,1.0,1.0,,,1.5,1.5,1.0,1.0,1.0,,,0.5,1.0,,,1.0,,,1.0,,,132.63157894736844,10.25,11.666666666666666,10.25,11.666666666666666,,,,,,1.0,1.0,1.0,1.0,1.0,0.53715,,0.53715,1.0,,26.4,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,2.0,,1.0,,,,,,,,,,0.5,1.0,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2001,2000-01,True
1065-1134-1722-2031-51,1610612763,"Erick Strickland, Ike Austin, Michael Dickerson, Stromile Swift, Mahmoud Abdul-Rauf","Strickland, Austin, Dickerson, Swift, Abdul-Rauf",1065-1134-1722-2031-51,VAN,98.0,1,2.0,-2.0,3.0,3.0,,,6.0,,,1.0,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,1.0,,,88.16326530612245,23.0,9.666666666666666,23.0,9.666666666666666,,0.5,,,,,,,0.5,,0.47975,,,,7.7,,,,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2001,2000-01,True
1065-1134-1722-51-949,1610612763,"Erick Strickland, Ike Austin, Michael Dickerson, Mahmoud Abdul-Rauf, Shareef Abdur-Rahim","Strickland, Austin, Dickerson, Abdul-Rauf, Abdur-Rahim",1065-1134-1722-51-949,VAN,89.0,1,1.0,5.0,5.0,4.0,1.0,,9.0,,,,,1.0,4.0,4.0,,1.0,8.0,3.0,,,,,4.0,,1.0,,,2.0,2.0,,4.0,,,1.0,2.0,,2.0,,,,,,,,8.0,,1.0,0.5,0.5,,,1.0,,0.8,,0.8,,0.2,,,,1.0,,,1.0,,,1.0,,,145.61797752808988,7.6,12.75,7.6,12.75,,,,,,0.2,,,1.0,,0.5972,,,,,39.9,0.2,4.0,4.0,2.0,,,,,,0.8,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,1.0,,4.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2001,2000-01,True
1065-1134-1800-2031-949,1610612763,"Erick Strickland, Ike Austin, Damon Jones, Stromile Swift, Shareef Abdur-Rahim","Strickland, Austin, Jones, Swift, Abdur-Rahim",1065-1134-1800-2031-949,VAN,165.0,1,3.0,1.0,4.0,5.0,1.0,,9.0,1.0,,1.0,1.0,2.0,1.0,2.0,1.0,2.0,5.0,4.0,,,,3.0,,,2.0,1.0,,,1.0,,3.0,,1.0,2.0,3.0,,3.0,,,,,,1.0,1.0,5.0,3.0,1.0,,,0.5,0.5,0.5,,0.625,1.5,0.625,1.5,0.5,,,,1.0,,1.0,1.0,,,1.0,1.0,,78.54545454545455,21.0,16.2,21.0,16.2,0.25,0.25,,,,0.5,0.5,0.5,0.5,0.5,0.40515,,0.3303,0.6,14.35,25.5,0.25,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,2.0,,,,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2001,2000-01,True
1065-1134-2031-236-51,1610612763,"Erick Strickland, Ike Austin, Stromile Swift, Kevin Edwards, Mahmoud Abdul-Rauf","Strickland, Austin, Swift, Edwards, Abdul-Rauf",1065-1134-2031-236-51,VAN,112.0,1,2.0,1.0,3.0,3.0,3.0,1.0,6.0,,,2.0,1.0,1.0,,3.0,1.0,1.0,3.0,2.0,1.0,,3.0,3.0,,,1.0,1.0,,,1.0,,3.0,1.0,,2.0,2.0,1.0,3.0,,,,,,,,3.0,3.0,3.0,,,1.0,1.0,,,0.375,0.375,0.375,0.375,0.25,,,,0.6666666666666666,0.3333333333333333,,0.6666666666666666,0.3333333333333333,,,,,77.14285714285714,19.666666666666668,17.666666666666668,19.666666666666668,15.333333333333334,,0.5,,,,0.25,1.0,1.0,0.5,1.0,0.33335,0.1998,0.33335,1.0,14.633333333333333,25.3,1.0,,1.0,,,,,,1.0,0.25,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,3.0,1.0,1.0,1.0,1.0,,,1.0,0.25,1.0,,,,,,,3.0,1.0,1.0,1.0,,,1.0,1.0,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2001,2000-01,True
1065-1134-2031-51-949,1610612763,"Erick Strickland, Ike Austin, Stromile Swift, Mahmoud Abdul-Rauf, Shareef Abdur-Rahim","Strickland, Austin, Swift, Abdul-Rauf, Abdur-Rahim",1065-1134-2031-51-949,VAN,1001.0,4,17.0,17.0,34.0,30.0,8.0,4.0,64.0,3.0,6.0,13.0,1.0,4.0,13.0,26.0,1.0,4.0,35.0,18.0,2.0,1.0,8.0,7.0,18.0,,4.0,1.0,1.0,9.0,10.0,6.0,21.0,4.0,2.0,11.0,14.0,4.0,18.0,2.0,2.0,,5.0,,1.0,7.0,31.0,7.0,8.0,0.6923076923076923,0.75,0.25,0.25,0.5,0.125,0.48333333333333334,0.125,0.5151515151515151,0.3,0.13333333333333333,0.038461538461538464,,0.4,0.8461538461538461,0.3333333333333333,0.6666666666666666,0.8125,0.26666666666666666,,0.9,0.6666666666666666,,92.06793206793206,12.735294117647058,18.933333333333334,12.588235294117647,17.633333333333333,0.1,0.43333333333333335,0.46153846153846156,0.46153846153846156,1.0,0.13333333333333333,0.25,0.25,0.4666666666666667,0.25,0.4961066666666667,0.48835,0.4242625,0.2,9.776923076923076,25.975,0.23529411764705882,6.0,10.0,3.0,3.0,2.0,,1.0,0.5,0.3333333333333333,0.6,0.6666666666666666,0.5,1.0,2.0,,6.0,1.0,,2.0,4.0,,7.0,,2.0,0.5,0.5,0.6666666666666666,,,1.0,0.5,,,0.0625,0.07142857142857142,0.11428571428571428,12.0,,,,,5.0,,,,,8.0,1.0,5.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,3.0,0.42857142857142855,0.375,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.1,0.25,0.14285714285714285,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2001,2000-01,True
1065-1710-1722-1800-2031,1610612763,"Erick Strickland, Mike Bibby, Michael Dickerson, Damon Jones, Stromile Swift","Strickland, Bibby, Dickerson, Jones, Swift",1065-1710-1722-1800-2031,VAN,4.0,1,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2001,2000-01,True
