EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Blocked2s,BlockedAtRim,Blocks,PenaltyOffPoss,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,AtRimPctBlocked,LongMidRangePctBlocked,OffFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,PenaltyCorner3FGA,SecondChanceCorner3Accuracy,PenaltyCorner3Frequency,HeaveAttempts,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,OffensiveGoaltends,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,SecondChanceCorner3PctAssisted,HeaveMakes,Corner3PctBlocked,team_id,year,season,team_vs
1000-1005-1508-1509-1883,1610612745,"Shandon Anderson, Walt Williams, Maurice Taylor, Kelvin Cato, Steve Francis","Anderson, Williams, Taylor, Cato, Francis",1000-1005-1508-1509-1883,HOU,307.0,3,5.0,-4.0,9.0,9.0,8.0,2.0,18,1.0,4.0,1.0,2.0,1.0,3.0,2.0,9.0,2.0,6.0,10.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,6.0,1.0,1.0,1.0,0.2222222222222222,0.2222222222222222,0.3,0.1111111111111111,0.5,1.0,1.0,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.5,0.5,0.16666666666666666,84.4299674267101,17.22222222222222,16.88888888888889,16.333333333333332,15.444444444444445,0.4444444444444444,0.25,0.25,1.0,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.5,0.4444444444444444,0.4842666666666666,0.5079,0.1,0.1,7.98888888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2001,2000-01,False
1000-1005-1508-1509-983,1610612745,"Shandon Anderson, Walt Williams, Maurice Taylor, Kelvin Cato, Moochie Norris","Anderson, Williams, Taylor, Cato, Norris",1000-1005-1508-1509-983,HOU,15.0,1,,-2.0,,1.0,1.0,,1,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,96.0,,15.0,,15.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2001,2000-01,False
1000-1005-1508-165-1883,1610612745,"Shandon Anderson, Walt Williams, Maurice Taylor, Hakeem Olajuwon, Steve Francis","Anderson, Williams, Taylor, Olajuwon, Francis",1000-1005-1508-165-1883,HOU,18742.0,25,312.0,-65.0,588.0,589.0,39.0,62.0,1177,103.0,158.0,26.0,139.0,60.0,145.0,220.0,442.0,79.0,585.0,650.0,48.0,260.0,27.0,130.0,147.0,60.0,37.0,311.0,59.0,164.0,9.0,204.0,71.0,275.0,10.0,55.0,34.0,108.0,49.0,136.0,105.0,55.0,526.0,6.0,0.5909090909090909,0.625,0.497737556561086,0.49705304518664045,0.5271739130434783,0.06108597285067873,0.050359712230215826,0.5092592592592593,0.8181818181818182,0.7321428571428571,0.2669683257918552,0.7330827067669173,0.2593984962406015,0.2909090909090909,0.32926829268292684,0.7934782608695652,0.04184100418410042,90.43218439867677,16.450680272108844,15.397283531409169,15.782312925170068,14.762308998302208,0.3104125736738703,0.6518987341772152,0.7202797202797203,0.5825242718446602,0.2730844793713163,0.28487229862475444,0.41379310344827586,0.42857142857142855,0.6166666666666667,0.45614035087719296,0.44204322200392926,0.4732975442043222,0.49761176470588236,0.10018214936247723,0.11410788381742738,9.000452488687783,29.0,13.0,29.0,32.0,15.0,9.0,11.0,57.0,5.0,17.0,1.0,17.0,50.0,1.0,8.0,2.0,22.0,67.0,23.0,1.0,9.0,10.0,59.0,15.0,25.0,2.0,9.0,39.0,180.0,51.0,15.0,24.0,50.0,17.0,17.0,12.0,5.0,33.0,10.0,2.0,31.0,47.0,24.0,23.0,16.0,53.0,3.0,21.0,6.0,9.0,4.0,1.0,6.0,16.0,15.0,4.0,3.0,1.0,15.0,18.0,2.0,3.0,2.0,39.0,32.0,0.7727272727272727,0.3283582089552239,0.1111111111111111,0.3283582089552239,0.4791666666666667,0.6,0.4298245614035088,0.5555555555555556,0.47580645161290325,0.6290322580645161,0.13163064833005894,0.0949367088607595,0.034482758620689655,0.13333333333333333,0.7380952380952381,0.2222222222222222,0.19047619047619047,0.18181818181818182,0.3333333333333333,0.5869565217391305,0.7441860465116279,0.7777777777777778,0.6666666666666666,0.6206896551724138,0.41007194244604317,0.4318181818181818,0.5789473684210527,0.03339882121807466,0.29411764705882354,0.29411764705882354,1.0,0.09823182711198428,0.34,0.34,0.7058823529411765,0.5769230769230769,0.2,0.017543859649122806,0.14035087719298245,0.125,1.0,0.4074074074074074,0.8181818181818182,0.07407407407407407,0.34,0.45308333333333334,0.10085470085470086,0.06666666666666667,24.65373134328358,0.05442176870748299,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2001,2000-01,False
1000-1005-1508-165-983,1610612745,"Shandon Anderson, Walt Williams, Maurice Taylor, Hakeem Olajuwon, Moochie Norris","Anderson, Williams, Taylor, Olajuwon, Norris",1000-1005-1508-165-983,HOU,2064.0,6,34.0,1.0,62.0,65.0,12.0,6.0,127,4.0,11.0,2.0,12.0,5.0,18.0,17.0,41.0,11.0,60.0,59.0,4.0,22.0,2.0,11.0,16.0,3.0,5.0,37.0,6.0,20.0,5.0,28.0,8.0,36.0,2.0,8.0,2.0,12.0,10.0,15.0,12.0,3.0,52.0,2.0,0.6470588235294118,0.6470588235294118,0.4146341463414634,0.46226415094339623,0.5084745762711864,0.04878048780487805,,0.6666666666666666,1.0,0.6451612903225806,0.2608695652173913,0.6571428571428571,0.26666666666666666,0.2857142857142857,0.6666666666666666,0.6153846153846154,0.07142857142857142,88.6046511627907,17.306451612903224,15.246153846153845,16.548387096774192,14.307692307692308,0.20754716981132076,0.36363636363636365,0.4,0.75,0.22641509433962265,0.33962264150943394,0.2777777777777778,0.29411764705882354,1.0,0.4,0.4339622641509434,0.47157264150943395,0.5422666666666667,0.05357142857142857,0.06818181818181818,10.417073170731708,8.0,3.0,8.0,6.0,,,1.0,8.0,1.0,3.0,1.0,4.0,9.0,,,,5.0,12.0,1.0,,1.0,6.0,8.0,1.0,5.0,,6.0,8.0,12.0,15.0,,,9.0,4.0,5.0,4.0,1.0,3.0,2.0,,3.0,3.0,2.0,1.0,1.0,4.0,,6.0,1.0,,2.0,,,1.0,,,3.0,2.0,3.0,3.0,,,,8.0,6.0,1.0,0.4166666666666667,,0.4166666666666667,0.25,0.2,0.2,0.2,0.5,0.5,0.22641509433962265,0.09090909090909091,0.05555555555555555,,0.75,0.2857142857142857,0.15384615384615385,0.2,0.5,0.4,0.7692307692307693,0.6666666666666666,1.0,0.375,0.6666666666666666,0.6666666666666666,0.375,0.05660377358490566,0.3333333333333333,0.3333333333333333,1.0,0.16981132075471697,0.4444444444444444,0.4444444444444444,1.0,,,0.2,,,,0.2,,,0.4444444444444444,0.42713999999999996,0.13333333333333333,0.13333333333333333,24.40833333333333,0.0967741935483871,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2001,2000-01,False
1000-1005-1508-1749-1883,1610612745,"Shandon Anderson, Walt Williams, Maurice Taylor, Cuttino Mobley, Steve Francis","Anderson, Williams, Taylor, Mobley, Francis",1000-1005-1508-1749-1883,HOU,616.0,2,10.0,9.0,18.0,19.0,1.0,1.0,37,,1.0,,1.0,1.0,3.0,2.0,5.0,3.0,22.0,13.0,,2.0,1.0,1.0,6.0,,1.0,17.0,1.0,7.0,,9.0,1.0,10.0,,1.0,1.0,3.0,1.0,4.0,5.0,2.0,19.0,,0.5,0.5,0.4,0.6785714285714286,0.65625,0.2,,0.3333333333333333,,0.7777777777777778,0.3333333333333333,0.8181818181818182,0.14285714285714285,,,1.0,,86.49350649350649,16.61111111111111,16.68421052631579,15.61111111111111,16.05263157894737,0.07142857142857142,,,,0.07142857142857142,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,,0.7142857142857143,0.5327857142857143,0.5667,0.125,0.2857142857142857,13.52,,,,3.0,,,1.0,1.0,2.0,2.0,,3.0,7.0,1.0,1.0,,5.0,9.0,,1.0,1.0,,3.0,,1.0,,,,2.0,15.0,,,7.0,3.0,5.0,3.0,2.0,,,,2.0,3.0,1.0,2.0,,2.0,,,,,2.0,,,2.0,,1.0,,,,,,,,,3.0,1.0,0.5555555555555556,1.0,0.5555555555555556,,,1.5,,1.5,,0.6428571428571429,1.0,,,1.0,,0.5,,,0.6666666666666666,0.8,1.0,1.0,,1.0,1.0,,0.14285714285714285,1.0,1.0,1.0,0.5,0.42857142857142855,0.5,1.0,,,,1.0,1.0,1.0,1.0,,,0.42857142857142855,0.6162,0.13636363636363635,,24.655555555555555,0.16666666666666666,1.0,0.1111111111111111,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,1610612745,2001,2000-01,False
1000-1005-1508-1749-983,1610612745,"Shandon Anderson, Walt Williams, Maurice Taylor, Cuttino Mobley, Moochie Norris","Anderson, Williams, Taylor, Mobley, Norris",1000-1005-1508-1749-983,HOU,156.0,2,3.0,5.0,6.0,5.0,4.0,,11,3.0,3.0,,1.0,,,3.0,4.0,3.0,9.0,4.0,,4.0,1.0,2.0,2.0,2.0,,4.0,,3.0,,3.0,,3.0,,,,,1.0,2.0,3.0,2.0,9.0,1.0,0.6666666666666666,0.6666666666666666,0.75,0.6,0.75,0.25,1.0,,,0.6,,0.6,,,,1.0,,101.53846153846153,13.166666666666666,15.4,13.166666666666666,13.0,0.6,1.0,1.0,0.6666666666666666,0.2,,,,,,0.8,0.5864,,0.3333333333333333,0.4,3.125,,,,2.0,,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,1.0,1.0,,3.0,5.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,5.0,2.0,,,,,,1.0,,1.0,,1.25,0.2,,,,,,,,,,0.6666666666666666,,,,,,,,,,,0.2,,,,,,,,,,1.0,1.0,,,0.5772,,0.5555555555555556,25.1,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2001,2000-01,False
1000-1005-1508-1883-1903,1610612745,"Shandon Anderson, Walt Williams, Maurice Taylor, Steve Francis, Kenny Thomas","Anderson, Williams, Taylor, Francis, Thomas",1000-1005-1508-1883-1903,HOU,1372.0,6,23.0,12.0,43.0,46.0,,5.0,89,8.0,11.0,2.0,9.0,4.0,11.0,18.0,31.0,5.0,53.0,41.0,3.0,20.0,2.0,10.0,12.0,6.0,2.0,26.0,6.0,17.0,1.0,22.0,9.0,31.0,,4.0,2.0,8.0,5.0,7.0,7.0,2.0,44.0,,0.5555555555555556,0.5882352941176471,0.5806451612903226,0.5714285714285714,0.5909090909090909,0.06451612903225806,,0.5,1.0,0.8095238095238095,0.46153846153846156,0.8076923076923077,0.45,0.6666666666666666,,0.8461538461538461,,93.41107871720116,15.883720930232558,14.978260869565217,14.744186046511627,14.478260869565217,0.2619047619047619,0.7272727272727273,0.8888888888888888,0.75,0.21428571428571427,0.2619047619047619,0.36363636363636365,0.36363636363636365,0.5,0.3333333333333333,0.5238095238095238,0.5026607142857143,0.54112,0.046511627906976744,0.0625,9.051612903225807,3.0,2.0,3.0,7.0,1.0,2.0,2.0,6.0,2.0,3.0,1.0,2.0,8.0,,2.0,,4.0,11.0,2.0,1.0,3.0,2.0,9.0,4.0,5.0,1.0,2.0,10.0,16.0,6.0,6.0,2.0,8.0,2.0,2.0,1.0,1.0,2.0,3.0,,4.0,3.0,2.0,1.0,,4.0,,2.0,1.0,1.0,,,,,1.0,2.0,1.0,,1.0,2.0,,,,10.0,7.0,0.5,0.36363636363636365,0.3333333333333333,0.36363636363636365,0.6666666666666666,0.8,0.5833333333333334,0.6666666666666666,0.6428571428571429,0.7142857142857143,0.2619047619047619,0.18181818181818182,,,0.8,0.42857142857142855,0.5714285714285714,0.5,,1.0,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.07142857142857142,0.6666666666666666,0.6666666666666666,0.5,0.19047619047619047,0.25,0.25,0.5,0.5,,0.16666666666666666,0.3333333333333333,,,0.3333333333333333,1.0,,0.25,0.5175333333333333,0.16981132075471697,0.18867924528301888,24.627272727272725,0.16279069767441862,,,,1.0,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,1610612745,2001,2000-01,False
1000-1005-1508-1883-2044,1610612745,"Shandon Anderson, Walt Williams, Maurice Taylor, Steve Francis, Jason Collier","Anderson, Williams, Taylor, Francis, Collier",1000-1005-1508-1883-2044,HOU,439.0,3,7.0,-2.0,15.0,15.0,3.0,2.0,30,1.0,5.0,1.0,3.0,2.0,3.0,3.0,11.0,6.0,12.0,14.0,2.0,2.0,2.0,1.0,1.0,,1.0,2.0,2.0,6.0,,7.0,2.0,9.0,1.0,1.0,1.0,3.0,,2.0,6.0,1.0,10.0,,0.3333333333333333,0.5,0.2727272727272727,0.25,0.4,0.18181818181818182,0.6666666666666666,0.3333333333333333,,1.0,0.25,1.0,0.25,0.5,,1.0,0.16666666666666666,98.40546697038725,14.933333333333334,14.333333333333334,14.466666666666667,14.333333333333334,0.4166666666666667,0.2,0.2,,0.25,0.25,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.4737727272727273,0.51895,0.07692307692307693,0.08333333333333333,7.181818181818182,2.0,2.0,2.0,3.0,1.0,,1.0,,,,,,1.0,,,1.0,,1.0,1.0,,,,2.0,,1.0,1.0,4.0,4.0,4.0,,,2.0,,,,,,,,,1.0,1.0,,1.0,1.0,2.0,,,,,,,,1.0,,,2.0,,,2.0,1.0,,,4.0,3.0,,,,,0.5,,0.5,,0.5,0.5,0.08333333333333333,,,,1.0,,,,,1.0,1.0,1.0,,1.0,,,,,,,,0.08333333333333333,,,,1.0,,,,,,0.5,,0.5,,0.6106,0.16666666666666666,0.3333333333333333,40.1,0.2,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612745,2001,2000-01,False
1000-1005-1508-1883-672,1610612745,"Shandon Anderson, Walt Williams, Maurice Taylor, Steve Francis, Matt Bullard","Anderson, Williams, Taylor, Francis, Bullard",1000-1005-1508-1883-672,HOU,168.0,1,3.0,-5.0,6.0,6.0,,,12,,1.0,,,,1.0,,2.0,,3.0,8.0,,,,,,,,,,2.0,,3.0,,3.0,,,,2.0,,,,,3.0,,,,,0.375,0.375,,,,,1.0,,0.75,,,,,,102.85714285714286,14.666666666666666,13.333333333333334,14.666666666666666,12.833333333333334,0.25,,,,,0.25,,,,,0.75,0.5660125,,,,9.7,1.0,1.0,1.0,,,,,,,,,1.0,2.0,,,,1.0,2.0,,,,,,,,,,,,,3.0,,2.0,1.0,,,,,,,1.0,,,,,2.0,1.0,,,,,,,,,,,,,1.0,,,,,,,0.5,,0.5,,,,,,,0.5,,,,0.5,,,,,1.0,1.0,0.5,,1.0,,,,,,,,0.5,0.5,0.5,,,,,,,,,,,0.5,,,,24.05,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2001,2000-01,False
1000-1005-1508-1883-983,1610612745,"Shandon Anderson, Walt Williams, Maurice Taylor, Steve Francis, Moochie Norris","Anderson, Williams, Taylor, Francis, Norris",1000-1005-1508-1883-983,HOU,79.0,1,1.0,-2.0,5.0,4.0,3.0,,9,2.0,2.0,,,,,2.0,2.0,,4.0,6.0,,,,,,,,,,1.0,,1.0,,1.0,,1.0,1.0,2.0,1.0,3.0,,,4.0,2.0,,,1.0,0.6666666666666666,0.6666666666666666,,,0.5,,0.5,,0.5,,,,1.0,,164.0506329113924,7.2,10.75,7.2,9.5,0.6666666666666666,1.0,1.0,,,,,,,,1.0,0.54115,,,,,1.0,1.0,1.0,5.0,,2.0,2.0,,,,,,1.0,,,1.0,,1.0,,,,,,2.0,2.0,1.0,,4.0,4.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,4.0,5.0,,,,,,1.0,,0.6666666666666666,,0.6666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,0.6666666666666666,1.0,0.3333333333333333,,0.54115,,1.0,28.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2001,2000-01,False
