EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,PtsAssisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGA,OpponentPoints,Fouls,AtRimFrequency,AtRimFG3AFrequency,SecondChanceOffPoss,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,Arc3FGA,SecondChanceArc3FGA,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,Steals,LostBallSteals,DeadBallTurnovers,ShootingFouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyArc3FGA,PenaltyFG3A,FTDefRebounds,DefFTReboundPct,PenaltyArc3Frequency,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,PenaltyFG3M,PtsAssisted3s,ThreePtAssists,Corner3Assists,BadPassSteals,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,NonShootingPenaltyNonTakeFouls,NonShootingFoulsDrawn,LostBallTurnovers,BlockedAtRim,BlockedShortMidRange,BadPassOutOfBoundsTurnovers,OffArc3ReboundPct,Arc3FGM,NonHeaveArc3FGM,Arc3Assists,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,HeaveAttempts,Travels,LongMidRangePctBlocked,PenaltyArc3FGM,AtRimPctBlocked,PenaltyArc3Accuracy,PtsUnassisted3s,FTOffRebounds,OffFTReboundPct,OffAtRimReboundPct,SecondChanceAtRimPctAssisted,DefensiveGoaltends,Blocked3s,BlockedArc3,SecondChanceTurnovers,LostBallOutOfBoundsTurnovers,3SecondViolations,Defensive 3 Seconds Violations,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,OffensiveGoaltends,Clear Path Fouls,BlockedCorner3,HeaveMakes,team_id,year,season,team_vs
1533-1714-1723-2036-445,1610612739,"Anthony Johnson, Robert Traylor, Matt Harpring, Chris Mihm, Wesley Person","Johnson, Traylor, Harpring, Mihm, Person",1533-1714-1723-2036-445,CLE,246.0,1,4.0,-1.0,6.0,6.0,6.0,6.0,12.0,2.0,5.0,2.0,5.0,6.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,,,,,6.0,6.0,1.0,1.0,0.4,0.3333333333333333,0.42857142857142855,,0.6666666666666666,0.6666666666666666,1.0,70.2439024390244,22.0,19.0,20.333333333333332,19.0,0.8333333333333334,0.4,0.5,1.0,0.37294999999999995,18.06,1.0,,7.0,,,0.16666666666666666,1.0,,,,,,,,,1.0,,1.0,2.0,,1.0,,,,2.0,5.0,2.0,6.0,,,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,,,,,2.0,,,1.0,2.0,1.0,2.0,1.0,6.0,,0.4,,0.3333333333333333,,0.42857142857142855,0.16666666666666666,0.2,,0.3333333333333333,,,0.25,,0.3333333333333333,,,1.0,,,0.5,,,,,,,,,0.16666666666666666,,,,,,0.2907,0.37294999999999995,0.14285714285714285,0.16666666666666666,,1.0,25.4,1.0,1.0,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2001,2000-01,True
1533-1714-1723-221-441,1610612739,"Anthony Johnson, Robert Traylor, Matt Harpring, Clar. Weatherspoon, Lamond Murray","Johnson, Traylor, Harpring, Weatherspoon, Murray",1533-1714-1723-221-441,CLE,60.0,2,1.0,1.0,3.0,5.0,3.0,3.0,8.0,,,1.0,1.0,2.0,2.0,1.0,1.0,,2.0,,2.0,2.0,,,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.5,0.5,,,,,192.0,7.0,7.8,7.0,7.4,,,,,0.62295,0.9,1.0,1.0,1.0,2.0,0.5,1.0,,1.0,,,1.0,1.0,,,,1.0,,1.0,,,,,,,1.0,1.0,,2.0,,,1.0,,1.0,,,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,2.0,,1.0,,0.5,,0.5,0.5,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,0.5,,,,0.5,1.0,,0.62295,0.5,1.0,,1.0,25.9,1.0,1.0,2.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2001,2000-01,True
1533-1714-1889-1892-221,1610612739,"Anthony Johnson, Robert Traylor, Andre Miller, Trajan Langdon, Clar. Weatherspoon","Johnson, Traylor, Miller, Langdon, Weatherspoon",1533-1714-1889-1892-221,CLE,91.0,1,2.0,1.0,4.0,3.0,4.0,,7.0,2.0,2.0,2.0,2.0,7.0,4.0,2.0,3.0,2.0,7.0,,,,,,1.0,1.0,7.0,4.0,1.0,1.0,1.0,1.1666666666666667,1.1666666666666667,,,,,110.76923076923077,14.75,10.666666666666666,14.75,10.666666666666666,0.6666666666666666,1.0,1.0,1.0,0.4099333333333333,16.95,1.0,,6.0,,,0.3333333333333333,,,,,,,,,1.0,,,1.0,,,,,,,2.0,2.0,,7.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,7.0,,1.0,,1.1666666666666667,,1.1666666666666667,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,0.4099333333333333,,,,1.0,23.1,,1.0,,,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2001,2000-01,True
1533-1714-1889-221-441,1610612739,"Anthony Johnson, Robert Traylor, Andre Miller, Clar. Weatherspoon, Lamond Murray","Johnson, Traylor, Miller, Weatherspoon, Murray",1533-1714-1889-221-441,CLE,84.0,1,1.0,1.0,5.0,5.0,5.0,,10.0,,,,1.0,3.0,,,,,,3.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,5.0,,,,,0.5,1.0,1.0,1.0,1.0,171.42857142857144,5.4,11.4,5.4,11.4,,,,,0.5639,3.1,1.0,1.0,2.0,,1.0,1.0,,,,,,1.0,,,,,,,3.0,,,,,,,1.0,3.0,3.0,,,,1.0,,,,,,,,1.0,1.0,,,,,4.0,,,1.0,1.0,,1.0,1.0,3.0,,,,,,0.5,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,0.5639,0.5,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2001,2000-01,True
1533-1714-1892-2036-441,1610612739,"Anthony Johnson, Robert Traylor, Trajan Langdon, Chris Mihm, Lamond Murray","Johnson, Traylor, Langdon, Mihm, Murray",1533-1714-1892-2036-441,CLE,284.0,2,5.0,-4.0,9.0,9.0,,3.0,18.0,2.0,3.0,2.0,6.0,4.0,4.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,1.0,,4.0,,4.0,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.5,0.42857142857142855,1.0,91.26760563380282,16.444444444444443,15.11111111111111,16.444444444444443,13.555555555555555,0.5,0.6666666666666666,0.6666666666666666,1.0,0.41008333333333336,11.450000000000001,,2.0,8.0,2.0,0.3333333333333333,0.3333333333333333,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,1.0,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,0.16666666666666666,,0.25,,,0.25,1.0,,,,0.5,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2001,2000-01,True
1533-1714-1892-2036-754,1610612739,"Anthony Johnson, Robert Traylor, Trajan Langdon, Chris Mihm, Jim Jackson","Johnson, Traylor, Langdon, Mihm, Jackson",1533-1714-1892-2036-754,CLE,117.0,1,2.0,-2.0,4.0,5.0,4.0,5.0,9.0,,1.0,1.0,2.0,2.0,2.0,1.0,1.0,,2.0,2.0,3.0,3.0,,,1.0,1.0,2.0,4.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,,0.6666666666666666,0.75,1.0,110.76923076923077,11.25,14.4,11.25,13.8,0.3333333333333333,,,,0.51825,7.85,1.0,1.0,4.0,,0.3333333333333333,0.6666666666666666,,1.0,,,1.0,1.0,,,,1.0,,1.0,,,,,,,1.0,2.0,,2.0,,,1.0,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,2.0,,0.5,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,,,1.0,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,0.3333333333333333,,,,0.3333333333333333,1.0,,0.51825,,,,1.0,25.9,1.0,1.0,,,0.3333333333333333,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2001,2000-01,True
1533-1714-1892-221-441,1610612739,"Anthony Johnson, Robert Traylor, Trajan Langdon, Clar. Weatherspoon, Lamond Murray","Johnson, Traylor, Langdon, Weatherspoon, Murray",1533-1714-1892-221-441,CLE,228.0,3,4.0,5.0,9.0,9.0,4.0,2.0,18.0,,,3.0,3.0,8.0,4.0,2.0,2.0,,4.0,4.0,4.0,4.0,,,3.0,1.0,8.0,4.0,0.6666666666666666,0.6666666666666666,1.0,0.75,0.6666666666666666,,0.5714285714285714,0.5714285714285714,,113.6842105263158,6.666666666666667,18.666666666666668,6.666666666666667,16.666666666666668,,,,,0.491825,1.6666666666666667,0.4444444444444444,3.0,3.0,2.0,0.75,1.0,,3.0,,,,,,,,1.0,,1.0,2.0,,,,,,,,2.0,2.0,2.0,,1.0,,2.0,,,,,,,1.0,1.0,3.0,1.0,,1.0,4.0,,,,1.0,,1.0,1.0,2.0,,,,,,0.3333333333333333,0.25,,,,,,,,,,0.75,0.5,,,1.0,1.0,1.0,0.6666666666666666,,,,,,0.25,,,,,,,0.1455,,,,0.25,29.6,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1610612739,2001,2000-01,True
1533-1714-1892-221-754,1610612739,"Anthony Johnson, Robert Traylor, Trajan Langdon, Clar. Weatherspoon, Jim Jackson","Johnson, Traylor, Langdon, Weatherspoon, Jackson",1533-1714-1892-221-754,CLE,189.0,1,3.0,1.0,4.0,4.0,,,8.0,2.0,2.0,3.0,4.0,6.0,6.0,3.0,3.0,2.0,6.0,,,,,,,,6.0,,1.0,1.0,0.75,0.75,0.75,,,,,60.952380952380956,21.0,26.25,21.0,22.0,0.5,1.0,1.0,1.0,0.478225,12.9,,1.0,5.0,2.0,0.25,0.25,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2001,2000-01,True
1533-1714-1892-359-441,1610612739,"Anthony Johnson, Robert Traylor, Trajan Langdon, Chucky Brown, Lamond Murray","Johnson, Traylor, Langdon, Brown, Murray",1533-1714-1892-359-441,CLE,156.0,1,3.0,3.0,6.0,6.0,6.0,6.0,12.0,1.0,2.0,3.0,7.0,6.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,6.0,0.3333333333333333,0.5,0.42857142857142855,0.375,0.375,1.0,0.5,0.5,,110.76923076923076,13.166666666666666,12.833333333333334,12.0,12.333333333333334,0.25,0.5,0.5,1.0,0.5625625,6.371428571428572,1.0,4.0,3.0,2.0,0.5,0.625,2.0,2.0,1.0,2.0,2.0,4.0,,1.0,,1.0,,1.0,,1.0,3.0,,,2.0,3.0,7.0,,6.0,4.0,2.0,1.0,2.0,,,,3.0,,3.0,,2.0,2.0,,1.0,1.0,,,,,,1.0,,1.0,,6.0,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.375,0.3333333333333333,0.375,0.125,0.2857142857142857,1.0,0.75,,,0.6,1.0,1.0,,,1.0,,,,0.5,0.6666666666666666,,0.125,,,,,0.125,0.6666666666666666,0.5,,0.5,0.5,0.6025,0.5625625,,,0.3333333333333333,1.0,24.1,1.0,1.0,,,0.125,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,0.25,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2001,2000-01,True
1533-1714-1892-423-441,1610612739,"Anthony Johnson, Robert Traylor, Trajan Langdon, Chris Gatling, Lamond Murray","Johnson, Traylor, Langdon, Gatling, Murray",1533-1714-1892-423-441,CLE,2259.0,7,38.0,-12.0,71.0,74.0,13.0,15.0,145.0,9.0,20.0,20.0,45.0,66.0,26.0,13.0,14.0,5.0,29.0,22.0,26.0,38.0,12.0,9.0,15.0,1.0,54.0,13.0,0.65,0.6842105263157895,0.4444444444444444,0.38392857142857145,0.4852941176470588,0.8,0.6875,0.6842105263157895,0.5555555555555556,92.43027888446215,16.0,15.175675675675675,15.183098591549296,14.108108108108109,0.35714285714285715,0.45,0.45,0.5555555555555556,0.4661419642857143,10.877777777777778,0.18309859154929578,11.0,78.0,21.0,0.19642857142857142,0.39285714285714285,12.0,6.0,2.0,3.0,2.0,3.0,5.0,14.0,3.0,8.0,,11.0,23.0,5.0,10.0,1.0,2.0,12.0,5.0,6.0,8.0,18.0,14.0,2.0,8.0,5.0,6.0,2.0,2.0,10.0,4.0,12.0,1.0,6.0,3.0,3.0,13.0,1.0,1.0,27.0,2.0,1.0,13.0,9.0,,9.0,6.0,18.0,0.5,0.8333333333333334,0.45454545454545453,0.5555555555555556,0.5,0.6923076923076923,0.19642857142857142,0.1111111111111111,0.14285714285714285,0.4,0.6666666666666666,0.2,0.34285714285714286,0.5555555555555556,0.2727272727272727,,0.6923076923076923,0.8,0.5,0.03333333333333333,0.6666666666666666,0.5454545454545454,0.75,1.0,0.25,0.35714285714285715,0.4166666666666667,0.4,0.05357142857142857,0.14285714285714285,0.2727272727272727,0.6666666666666666,,0.3333333333333333,0.6666666666666666,0.4704,0.5194666666666667,0.19402985074626866,0.23214285714285715,0.18181818181818182,0.2727272727272727,24.336363636363636,3.0,3.0,,,0.3333333333333333,1.0,,,1.0,,3.0,1.0,1.0,3.0,1.0,0.09090909090909091,,0.09090909090909091,1.0,0.3333333333333333,0.3333333333333333,1.0,,,1.0,1.0,3.0,5.0,4.0,1.0,0.25,,,,,,,,,,,,0.2727272727272727,,,,,0.4,1.0,,,,1.0,,,,,,,1.0,0.09090909090909091,,,,,,,,,,,,,,,,1610612739,2001,2000-01,True
1533-1714-1892-423-754,1610612739,"Anthony Johnson, Robert Traylor, Trajan Langdon, Chris Gatling, Jim Jackson","Johnson, Traylor, Langdon, Gatling, Jackson",1533-1714-1892-423-754,CLE,75.0,1,1.0,1.0,3.0,3.0,,,6.0,,,,,3.0,,,,,,2.0,2.0,2.0,1.0,,1.0,,3.0,,,,,,0.75,1.0,1.0,1.0,,115.2,8.333333333333334,16.666666666666668,8.333333333333334,16.666666666666668,,,,,,,,,2.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2001,2000-01,True
1533-1714-2036-754-902,1610612739,"Anthony Johnson, Robert Traylor, Chris Mihm, Jim Jackson, Bimbo Coles","Johnson, Traylor, Mihm, Jackson, Coles",1533-1714-2036-754-902,CLE,23.0,1,,,1.0,1.0,,1.0,2.0,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,125.21739130434781,18.0,5.0,15.0,5.0,,,,,0.6157,1.25,,2.0,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,0.5,,,,,,,,,,,,,,,,,,1.0,,,,,0.713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2001,2000-01,True
1533-1714-221-441-445,1610612739,"Anthony Johnson, Robert Traylor, Clar. Weatherspoon, Lamond Murray, Wesley Person","Johnson, Traylor, Weatherspoon, Murray, Person",1533-1714-221-441-445,CLE,84.0,1,1.0,,3.0,3.0,,3.0,6.0,2.0,2.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,4.0,,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,102.85714285714286,15.333333333333334,12.666666666666666,15.333333333333334,12.666666666666666,0.6666666666666666,1.0,1.0,0.5,0.38556666666666667,15.133333333333333,,,4.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2001,2000-01,True
1533-1714-221-441-754,1610612739,"Anthony Johnson, Robert Traylor, Clar. Weatherspoon, Lamond Murray, Jim Jackson","Johnson, Traylor, Weatherspoon, Murray, Jackson",1533-1714-221-441-754,CLE,271.0,2,5.0,1.0,7.0,7.0,4.0,3.0,14.0,1.0,2.0,1.0,4.0,10.0,2.0,1.0,3.0,1.0,8.0,1.0,1.0,3.0,,,1.0,,10.0,4.0,1.0,1.0,0.25,0.6666666666666666,0.625,,1.0,1.0,,74.39114391143912,18.428571428571427,20.285714285714285,15.714285714285714,20.285714285714285,0.3333333333333333,0.5,0.5,1.0,0.520675,8.9,0.5714285714285714,2.0,9.0,2.0,0.3333333333333333,0.6666666666666666,1.0,,,1.0,,1.0,,,1.0,1.0,,2.0,2.0,,1.0,,,,,1.0,2.0,5.0,,,1.0,,,,,2.0,,2.0,,,,1.0,1.0,,,4.0,,,2.0,,,,,5.0,,,,0.75,,0.625,0.3333333333333333,,,0.6666666666666666,,,0.6666666666666666,,1.0,,1.0,,,,,,,,,,,,0.16666666666666666,0.16666666666666666,1.0,,,0.5,,0.6799,0.555275,0.25,0.3333333333333333,,0.5,24.65,1.0,1.0,,,0.5,1.0,,,2.0,1.0,6.0,2.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,,,0.5,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612739,2001,2000-01,True
1533-1714-359-754-902,1610612739,"Anthony Johnson, Robert Traylor, Chucky Brown, Jim Jackson, Bimbo Coles","Johnson, Traylor, Brown, Jackson, Coles",1533-1714-359-754-902,CLE,421.0,1,7.0,,11.0,10.0,,1.0,21.0,,1.0,4.0,10.0,8.0,4.0,2.0,2.0,,4.0,4.0,4.0,6.0,1.0,,3.0,,6.0,,0.5,0.6666666666666666,0.4,0.4,0.4,0.3333333333333333,1.0,1.0,,71.8289786223278,19.545454545454547,20.6,19.363636363636363,20.6,0.1,,,,0.5465099999999999,5.279999999999999,,6.0,8.0,3.0,0.6,0.6,2.0,3.0,1.0,2.0,,,1.0,3.0,,,,,,1.0,2.0,,,2.0,,,,,4.0,2.0,,2.0,2.0,,,2.0,,2.0,,,,2.0,,,,,,,,,,,,,0.5,,0.5,,0.5,,,0.2,,0.3333333333333333,,,0.3333333333333333,0.5,,,,1.0,,,,0.5,0.75,0.6666666666666666,0.3,0.3333333333333333,0.3333333333333333,,,,1.0,0.5,,,,0.69945,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,0.3333333333333333,,,,,0.3333333333333333,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612739,2001,2000-01,True
1533-1714-423-441-445,1610612739,"Anthony Johnson, Robert Traylor, Chris Gatling, Lamond Murray, Wesley Person","Johnson, Traylor, Gatling, Murray, Person",1533-1714-423-441-445,CLE,87.0,1,1.0,4.0,3.0,3.0,,,6.0,1.0,2.0,2.0,3.0,4.0,4.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,,,,,4.0,,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,,1.0,0.5,,99.3103448275862,6.0,23.0,6.0,21.333333333333332,0.6666666666666666,0.5,0.5,1.0,0.6039666666666667,12.700000000000001,,1.0,,1.0,0.3333333333333333,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2001,2000-01,True
1533-1714-423-441-754,1610612739,"Anthony Johnson, Robert Traylor, Chris Gatling, Lamond Murray, Jim Jackson","Johnson, Traylor, Gatling, Murray, Jackson",1533-1714-423-441-754,CLE,28.0,1,,-1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.42857142857143,,28.0,,17.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2001,2000-01,True
1533-1723-1892-2036-423,1610612739,"Anthony Johnson, Matt Harpring, Trajan Langdon, Chris Mihm, Chris Gatling","Johnson, Harpring, Langdon, Mihm, Gatling",1533-1723-1892-2036-423,CLE,162.0,1,3.0,7.0,6.0,6.0,6.0,6.0,12.0,1.0,1.0,2.0,2.0,13.0,2.0,1.0,3.0,1.0,8.0,,2.0,2.0,,,,,13.0,6.0,0.5,0.5,1.0,1.25,1.0833333333333333,,,,,106.66666666666666,14.5,12.5,14.5,12.166666666666666,0.25,1.0,1.0,1.0,0.5561625,8.0,1.0,1.0,6.0,2.0,0.25,0.75,,1.0,,,1.0,1.0,,,,2.0,,2.0,3.0,,,,,,2.0,2.0,3.0,13.0,2.0,,2.0,,,,,,,,,1.0,,,1.0,1.0,,4.0,,,,,,,,13.0,,1.0,,1.25,,1.0833333333333333,0.5,,,,,,,,,,,,,,,1.0,1.0,,,,,,,0.5,,,,0.25,1.0,,0.5561625,,,,1.0,24.6,2.0,2.0,2.0,1.0,0.5,,,,2.0,2.0,6.0,2.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,2.0,,,,,,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2001,2000-01,True
