EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsUnassisted2s,DefTwoPtRebounds,DefRebounds,Rebounds,FirstChancePoints,Fg2Pct,EfgPct,TsPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShotQualityAvg,Avg2ptShotDistance,LongMidRangeFGA,Steals,BadPassSteals,DeadBallTurnovers,Travels,Turnovers,Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefAtRimReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,PlusMinus,FtPoints,FTDefRebounds,FTA,TwoPtShootingFoulsDrawn,DefFTReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,AtRimFGA,LongMidRangeFGM,Arc3FGM,Arc3FGA,FG3M,FG3A,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,DefThreePtReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,PenaltyOffPoss,SecondChanceOffPoss,SecondChanceFG2A,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,Fg2aBlocked,OffTwoPtRebounds,OffRebounds,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,NonShootingFoulsDrawn,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,AtRimFGM,AtRimAssists,ShortMidRangeAssists,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,ShootingFouls,SecondChanceAtRimFGA,SecondChanceFtPoints,SecondChancePoints,OffThreePtRebounds,LostBallSteals,Technical Free Throw Trips,SecondChanceTsPct,AtRimPctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,SecondChanceAtRimFrequency,SecondChancePointsPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2M,PenaltyFG2M,PtsPutbacks,LiveBallTurnovers,BadPassTurnovers,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,LiveBallTurnoverPct,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Corner3FGA,BadPassOutOfBoundsTurnovers,Corner3Frequency,LostBallTurnovers,PenaltyArc3FGA,PenaltyFG3A,2pt And 1 Free Throw Trips,PenaltyArc3Frequency,DefCorner3ReboundPct,PtsUnassisted3s,SelfOReb,BlockedLongMidRange,LongMidRangePctBlocked,SelfORebPct,SecondChanceAtRimPctAssisted,OffCorner3ReboundPct,SecondChanceCorner3FGA,SecondChanceFG3A,SecondChanceCorner3Frequency,Corner3FGM,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,Corner3Assists,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedArc3,DefensiveGoaltends,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3FGM,PenaltyFG3M,FTOffRebounds,Defensive 3 Seconds Violations,PenaltyFg3Pct,OffFTReboundPct,PenaltyArc3Accuracy,PenaltyCorner3FGA,PenaltyCorner3Frequency,OffensiveGoaltends,PenaltyCorner3FGM,PenaltyCorner3Accuracy,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedCorner3,Clear Path Fouls,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,HeaveAttempts,Corner3PctBlocked,HeaveMakes,team_id,year,season,team_vs
1890-2091-467-915-960,1610612756,"Shawn Marion, Daniel Santiago, Jason Kidd, Rodney Rogers, Tony Delk","Marion, Santiago, Kidd, Rogers, Delk",1890-2091-467-915-960,PHX,3361.0,16,56.0,117.0,114.0,52.0,231.0,4.0,20.0,35.0,90.0,102.0,115.0,28.0,29.0,40.0,56.0,87.0,0.3888888888888889,0.41414141414141414,0.4590909090909091,0.725,0.7307692307692307,0.6875,98.97054448080928,14.957264957264957,14.131578947368421,14.418803418803419,13.74561403508772,0.20202020202020202,0.2,0.2222222222222222,0.46879591836734696,9.814444444444444,38.0,9.0,5.0,13.0,3.0,26.0,32.0,7.0,4.0,2.0,8.0,6.0,0.6923076923076923,0.75,0.3838383838383838,-13.0,20.0,2.0,25.0,8.0,1.0,0.0761904761904762,0.08333333333333333,32.0,13.0,2.0,7.0,4.0,9.0,42.0,9.0,6.0,2.0,21.0,3.0,24.0,1.0,8.0,51.0,9.0,0.6,0.6774193548387096,0.75,0.4444444444444444,0.5,0.09090909090909091,0.75,0.8181818181818182,0.7777777777777778,0.32323232323232326,0.34210526315789475,0.35135135135135137,0.6153846153846154,0.0707070707070707,0.2857142857142857,0.2857142857142857,0.5,0.41414141414141414,0.3333333333333333,28.066666666666666,60.0,13.0,11.0,44.0,14.0,52.0,6.0,14.0,16.0,4.0,14.0,5.0,5.0,,52.0,60.0,0.4642857142857143,0.06666666666666667,0.1,0.2692307692307692,0.2857142857142857,0.13333333333333333,0.2608695652173913,0.5180166666666667,0.45520319148936167,0.5098039215686274,0.5128205128205128,18.0,11.0,2.0,7.0,10.0,0.5625,0.6206896551724138,0.6111111111111112,0.5,9.0,7.0,,15.0,2.0,4.0,1.0,0.625,0.09375,0.5,0.42857142857142855,0.5,0.5833333333333334,0.14705882352941177,4.0,8.0,19.0,6.0,16.0,8.0,13.0,10.0,0.5454545454545454,0.36363636363636365,0.625,0.3958333333333333,0.5,0.5714285714285714,0.3958333333333333,0.42105263157894735,2.0,4.0,0.020202020202020204,3.0,4.0,4.0,2.0,0.08333333333333333,0.6666666666666666,3.0,,1.0,0.02631578947368421,,,,1.0,1.0,0.08333333333333333,2.0,1.0,,,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,2.0,,,0.5,,0.5,,,,,,,,,,,,,,1.0,,,1610612756,2001,2000-01,True
1890-2091-467-916-960,1610612756,"Shawn Marion, Daniel Santiago, Jason Kidd, Corie Blount, Tony Delk","Marion, Santiago, Kidd, Blount, Delk",1890-2091-467-916-960,PHX,33.0,1,1.0,1.0,1.0,1.0,2.0,,,1.0,1.0,3.0,,2.0,,,,3.0,1.0,1.0,1.0,,,,87.27272727272727,29.0,4.0,29.0,4.0,,,,0.4075,21.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,3.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2001,2000-01,True
1890-2091-53-915-960,1610612756,"Shawn Marion, Daniel Santiago, Mario Elie, Rodney Rogers, Tony Delk","Marion, Santiago, Elie, Rogers, Delk",1890-2091-53-915-960,PHX,224.0,2,4.0,6.0,7.0,,13.0,1.0,3.0,3.0,7.0,6.0,8.0,2.0,1.0,1.0,2.0,6.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.5,0.5,,83.57142857142857,19.833333333333332,15.0,19.833333333333332,14.571428571428571,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.4175285714285714,8.385714285714286,2.0,,,,,,1.0,,,,,,,,0.2857142857142857,-2.0,,,,,,,,2.0,1.0,,,,,4.0,,,,2.0,,2.0,,1.0,4.0,,0.6666666666666666,0.6666666666666666,,,,,,1.0,,0.2857142857142857,0.5,0.5,1.0,,,,,0.2857142857142857,,,,,,,,,,1.0,1.0,,,,,,,,,,,0.25,0.25,,,,,,,1.0,1.0,,,,0.5,0.5,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612756,2001,2000-01,True
1890-2092-2101-361-960,1610612756,"Shawn Marion, Ruben Garces, Paul McPherson, Clifford Robinson, Tony Delk","Marion, Garces, McPherson, Robinson, Delk",1890-2092-2101-361-960,PHX,6.0,1,,1.0,,,1.0,,,,,1.0,,,,,,1.0,,,0.5,,,,240.0,6.0,,6.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,1.0,1.0,0.5,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2001,2000-01,True
1890-2092-2101-467-960,1610612756,"Shawn Marion, Ruben Garces, Paul McPherson, Jason Kidd, Tony Delk","Marion, Garces, McPherson, Kidd, Delk",1890-2092-2101-467-960,PHX,320.0,1,5.0,16.0,16.0,15.0,32.0,,,1.0,3.0,11.0,28.0,,1.0,2.0,2.0,11.0,0.3333333333333333,0.2,0.5,0.3333333333333333,0.25,,144.0,12.125,7.875,12.125,7.375,,,,0.40547000000000005,13.966666666666667,2.0,1.0,1.0,4.0,2.0,6.0,7.0,1.0,,1.0,1.0,1.0,,1.0,0.4,-17.0,9.0,1.0,11.0,1.0,0.5,0.16666666666666666,0.25,1.0,,,2.0,,2.0,2.0,,2.0,,1.0,,1.0,,,2.0,,1.0,1.0,,,,0.4,,1.0,,0.2,,,,0.4,,,,0.6,,24.75,12.0,,,1.0,6.0,6.0,,,,,6.0,2.0,4.0,,6.0,12.0,0.5,,,,,,,,0.355675,0.5454545454545454,0.75,1.0,1.0,,,1.0,1.0,1.0,1.0,,3.0,,,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,0.3333333333333333,,,,,,,2.0,1.0,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2001,2000-01,True
1890-2092-2101-53-960,1610612756,"Shawn Marion, Ruben Garces, Paul McPherson, Mario Elie, Tony Delk","Marion, Garces, McPherson, Elie, Delk",1890-2092-2101-53-960,PHX,60.0,1,1.0,1.0,2.0,,3.0,,,,,1.0,4.0,,,,,1.0,,,0.5,,,,72.0,21.0,19.5,21.0,12.5,,,,,,,,,,,1.0,,,,,,,,,,-3.0,1.0,,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,1.0,,,,1.0,1.0,0.5,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2001,2000-01,True
1890-2092-2101-915-960,1610612756,"Shawn Marion, Ruben Garces, Paul McPherson, Rodney Rogers, Tony Delk","Marion, Garces, McPherson, Rogers, Delk",1890-2092-2101-915-960,PHX,167.0,1,3.0,6.0,5.0,,11.0,1.0,1.0,1.0,3.0,2.0,7.0,2.0,,2.0,2.0,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.5,,94.8502994011976,16.666666666666668,13.4,16.666666666666668,13.4,0.3333333333333333,1.0,1.0,0.44470000000000004,7.333333333333333,1.0,,,2.0,,3.0,1.0,,,,,,,,0.3333333333333333,-5.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,1.0,0.3333333333333333,,,,,,,,0.3333333333333333,,,6.0,,,3.0,,2.0,,,,,3.0,,,,2.0,6.0,0.3333333333333333,,,,,,,,0.44470000000000004,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2001,2000-01,True
1890-2092-2101-916-960,1610612756,"Shawn Marion, Ruben Garces, Paul McPherson, Corie Blount, Tony Delk","Marion, Garces, McPherson, Blount, Delk",1890-2092-2101-916-960,PHX,110.0,1,2.0,4.0,4.0,4.0,8.0,,,1.0,3.0,4.0,2.0,2.0,2.0,2.0,4.0,1.0,0.3333333333333333,0.25,0.3,0.5,0.5,1.0,104.72727272727273,9.75,17.75,9.25,17.0,,,,0.46655,7.3,1.0,1.0,,1.0,,1.0,,,,,,,0.3333333333333333,,0.25,2.0,2.0,,3.0,,,,,2.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,0.25,,,,0.5,,,,0.25,,,,0.75,,24.9,3.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,,1.0,,1.0,,3.0,3.0,0.5,0.3333333333333333,,1.0,0.6666666666666666,,1.0,0.5539,0.44875,0.75,0.75,1.0,,,,,0.5,1.0,,,,1.0,1.0,3.0,,1.0,1.0,0.75,0.5,,1.0,,1.0,0.75,1.0,1.0,2.0,1.0,1.0,2.0,,,1.0,0.5,1.0,0.5,,1.0,1.0,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2001,2000-01,True
1890-2092-361-467-960,1610612756,"Shawn Marion, Ruben Garces, Clifford Robinson, Jason Kidd, Tony Delk","Marion, Garces, Robinson, Kidd, Delk",1890-2092-361-467-960,PHX,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2001,2000-01,True
1890-2092-361-53-960,1610612756,"Shawn Marion, Ruben Garces, Clifford Robinson, Mario Elie, Tony Delk","Marion, Garces, Robinson, Elie, Delk",1890-2092-361-53-960,PHX,63.0,1,1.0,3.0,3.0,,6.0,,,1.0,2.0,2.0,,,1.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,137.14285714285714,8.666666666666666,12.333333333333334,8.666666666666666,12.333333333333334,,,,0.56855,,,1.0,1.0,,,,,,,,,,,,,2.0,,,,,,,,2.0,,,,,,2.0,,,,1.0,,1.0,,,2.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,1.0,,,2.0,,,2.0,,2.0,1.0,,,,,,,,2.0,2.0,0.5,0.5,,,,,,,0.56855,1.0,0.6666666666666666,1.0,1.0,,,,0.5,1.0,1.0,,,,,,,,,,0.5,,,,,,,1.0,2.0,,1.0,,,,,0.5,,0.5,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2001,2000-01,True
1890-2092-467-915-960,1610612756,"Shawn Marion, Ruben Garces, Jason Kidd, Rodney Rogers, Tony Delk","Marion, Garces, Kidd, Rogers, Delk",1890-2092-467-915-960,PHX,264.0,2,4.0,8.0,7.0,,15.0,,,5.0,5.0,14.0,7.0,,,,,14.0,1.0,0.8333333333333334,0.875,,,,81.81818181818181,13.0,22.857142857142858,13.0,18.857142857142858,,,,0.49033333333333334,11.379999999999999,3.0,2.0,1.0,,,,3.0,1.0,,,1.0,,,,0.5,7.0,4.0,,4.0,2.0,,0.25,0.2857142857142857,2.0,3.0,,1.0,,1.0,10.0,,1.0,,5.0,,5.0,,3.0,10.0,,1.0,1.0,,,,0.16666666666666666,,,,0.3333333333333333,1.0,1.0,1.0,0.16666666666666666,,,,0.5,,25.6,2.0,,,,2.0,2.0,,,,,,,,,2.0,2.0,0.5,,,,,,,,0.393,0.14285714285714285,0.25,2.0,2.0,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2001,2000-01,True
1890-2101-339-386-915,1610612756,"Shawn Marion, Paul McPherson, Tom Gugliotta, Elliot Perry, Rodney Rogers","Marion, McPherson, Gugliotta, Perry, Rogers",1890-2101-339-386-915,PHX,610.0,3,10.0,18.0,18.0,3.0,36.0,1.0,2.0,7.0,14.0,17.0,22.0,6.0,4.0,6.0,7.0,15.0,0.5,0.4666666666666667,0.5,0.8,0.8571428571428571,1.0,84.98360655737706,17.944444444444443,15.944444444444445,17.944444444444443,15.666666666666666,0.13333333333333333,0.5,0.5,0.53296,7.414285714285714,4.0,1.0,1.0,2.0,,2.0,2.0,,,,,,1.0,,0.26666666666666666,-5.0,3.0,,4.0,2.0,,0.11764705882352941,0.125,8.0,1.0,,1.0,,1.0,8.0,,1.0,,4.0,,4.0,,,8.0,2.0,0.5714285714285714,0.6666666666666666,,,,0.06666666666666667,1.0,,1.0,0.5333333333333333,0.25,0.25,,0.06666666666666667,,,,0.6,,26.8,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,0.07142857142857142,,0.14285714285714285,0.125,,,0.6753,,,,5.0,3.0,1.0,,,0.625,0.7142857142857143,0.6,1.0,1.0,1.0,,2.0,,,,1.0,0.125,,0.3333333333333333,,1.0,0.11764705882352941,1.0,,,1.0,,2.0,,,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2001,2000-01,True
1890-2101-339-386-960,1610612756,"Shawn Marion, Paul McPherson, Tom Gugliotta, Elliot Perry, Tony Delk","Marion, McPherson, Gugliotta, Perry, Delk",1890-2101-339-386-960,PHX,46.0,1,1.0,2.0,2.0,2.0,4.0,,,,2.0,2.0,,,,2.0,3.0,,,,0.3333333333333333,,0.5,,125.21739130434781,14.0,9.0,14.0,6.0,,,,0.4877,7.95,1.0,,,,,,1.0,,,,,,,,0.5,2.0,2.0,1.0,2.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,0.5,,,,,,,,0.5,,,2.0,1.0,,2.0,2.0,2.0,,1.0,1.0,,,,,,2.0,2.0,0.3333333333333333,,,0.5,0.5,,,,0.4877,1.0,1.0,,,,,,,,,,1.0,,2.0,2.0,,,,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2001,2000-01,True
1890-2101-339-467-915,1610612756,"Shawn Marion, Paul McPherson, Tom Gugliotta, Jason Kidd, Rodney Rogers","Marion, McPherson, Gugliotta, Kidd, Rogers",1890-2101-339-467-915,PHX,304.0,2,5.0,10.0,10.0,4.0,20.0,1.0,3.0,3.0,7.0,8.0,8.0,2.0,4.0,4.0,6.0,6.0,0.42857142857142855,0.375,0.4444444444444444,1.0,1.0,1.0,94.73684210526316,15.8,14.6,14.2,14.6,0.375,0.3333333333333333,0.3333333333333333,0.44501875,12.671428571428573,3.0,1.0,1.0,1.0,1.0,3.0,1.0,,,,,,1.0,,0.375,,2.0,,2.0,1.0,,0.1111111111111111,0.125,1.0,1.0,,,,1.0,4.0,,,,2.0,,2.0,,1.0,4.0,,0.6666666666666666,0.6666666666666666,,,,0.125,,1.0,,0.125,0.3333333333333333,0.3333333333333333,1.0,,,,,0.25,,22.7,3.0,2.0,1.0,1.0,2.0,4.0,,1.0,2.0,1.0,1.0,,,,4.0,3.0,0.6666666666666666,,,0.25,0.4,0.5,,0.331,0.453425,0.5,0.3,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,2.0,1.0,,,1.0,,1.0,,,,0.25,,,,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,,,,1.0,,0.125,1.0,,1.0,,,,,1.0,,,0.2,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,1610612756,2001,2000-01,True
1890-2101-339-467-960,1610612756,"Shawn Marion, Paul McPherson, Tom Gugliotta, Jason Kidd, Tony Delk","Marion, McPherson, Gugliotta, Kidd, Delk",1890-2101-339-467-960,PHX,468.0,2,8.0,11.0,14.0,9.0,25.0,2.0,5.0,5.0,10.0,17.0,13.0,4.0,5.0,7.0,10.0,15.0,0.5,0.5416666666666666,0.6153846153846154,0.45454545454545453,0.5384615384615384,0.6,76.92307692307692,21.454545454545453,16.571428571428573,20.181818181818183,14.928571428571429,0.4166666666666667,0.4,0.4,0.44637499999999997,4.24,,,,,,1.0,1.0,1.0,1.0,,1.0,,0.25,,,4.0,4.0,,4.0,1.0,,0.08333333333333333,0.1,5.0,,1.0,2.0,1.0,2.0,6.0,3.0,2.0,1.0,3.0,1.0,4.0,1.0,,9.0,2.0,0.6,0.6,1.0,0.5,0.5,0.16666666666666666,1.0,0.5,1.0,0.4166666666666667,,,,0.16666666666666666,0.5,0.5,1.0,0.5833333333333334,0.5,26.2,2.0,2.0,3.0,,2.0,5.0,,3.0,3.0,,,,1.0,,5.0,2.0,1.25,,,0.6,0.5,0.6666666666666666,,0.5654,0.35715,0.29411764705882354,0.18181818181818182,3.0,2.0,1.0,,,0.6,0.6,0.6666666666666666,0.5,1.0,3.0,,2.0,,,1.0,0.3333333333333333,,,0.5,,1.0,0.11764705882352941,1.0,,,1.0,,,1.0,,0.3333333333333333,,0.3333333333333333,1.5,1.0,0.3333333333333333,,,,,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,1610612756,2001,2000-01,True
1890-2101-339-915-960,1610612756,"Shawn Marion, Paul McPherson, Tom Gugliotta, Rodney Rogers, Tony Delk","Marion, McPherson, Gugliotta, Rogers, Delk",1890-2101-339-915-960,PHX,269.0,2,4.0,9.0,9.0,4.0,18.0,,1.0,3.0,7.0,9.0,10.0,2.0,1.0,4.0,5.0,9.0,0.42857142857142855,0.5,0.5,0.5,0.5,,96.35687732342008,15.0,14.88888888888889,13.222222222222221,13.333333333333334,0.1111111111111111,,,0.48392777777777773,9.728571428571428,3.0,1.0,,,,1.0,6.0,,,,,,,,0.3333333333333333,-1.0,,3.0,,,0.75,,,3.0,2.0,1.0,2.0,1.0,2.0,4.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,7.0,,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5,0.2222222222222222,,1.0,,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.2222222222222222,0.5,0.5,1.0,0.5555555555555556,0.5,25.5,4.0,1.0,1.0,1.0,,5.0,1.0,1.0,1.0,,1.0,,,,5.0,4.0,0.8333333333333334,0.14285714285714285,,0.25,0.2,,,0.3632,0.5199833333333334,0.5555555555555556,0.4444444444444444,1.0,,,,3.0,0.3333333333333333,0.5,,,1.0,,,,,1.0,,,0.3333333333333333,,0.5,,,,,1.0,1.0,,1.0,,1.0,1.0,,1.0,,0.8333333333333334,1.0,,0.3333333333333333,1.0,,,,,2.0,2.0,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,0.5,,0.5,,,,,,,,,,,,,,,,,1610612756,2001,2000-01,True
1890-2101-339-916-960,1610612756,"Shawn Marion, Paul McPherson, Tom Gugliotta, Corie Blount, Tony Delk","Marion, McPherson, Gugliotta, Blount, Delk",1890-2101-339-916-960,PHX,164.0,1,3.0,5.0,4.0,,9.0,1.0,1.0,4.0,5.0,11.0,4.0,4.0,1.0,1.0,2.0,9.0,0.8,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,79.02439024390243,16.8,20.0,15.8,20.0,0.16666666666666666,1.0,1.0,0.4588833333333333,14.16,3.0,1.0,,,,,1.0,,,,,,,,0.5,7.0,,,,,,,,1.0,3.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,7.0,,0.5,0.5,1.0,1.0,1.0,0.16666666666666666,,,,0.16666666666666666,1.0,1.0,0.3333333333333333,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,1.0,26.6,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,0.4551,,,,,,1.0,,,,,,1.0,,,,2.0,,1.0,,1.0,,,1.0,,,0.18181818181818182,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2001,2000-01,True
1890-2101-361-386-915,1610612756,"Shawn Marion, Paul McPherson, Clifford Robinson, Elliot Perry, Rodney Rogers","Marion, McPherson, Robinson, Perry, Rogers",1890-2101-361-386-915,PHX,96.0,1,2.0,3.0,2.0,2.0,5.0,,,2.0,2.0,4.0,2.0,4.0,,,,4.0,1.0,1.0,0.6666666666666666,,,,75.0,14.333333333333334,26.5,14.333333333333334,26.5,,,,0.51125,8.05,1.0,,,,,,,,,,,,,,0.5,2.0,,,3.0,2.0,,0.6666666666666666,0.6666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2001,2000-01,True
