EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,ShortMidRangeFGA,FG2M,FG2A,PenaltyFG2A,PtsAssisted2s,TwoPtAssists,AtRimAssists,Steals,BadPassSteals,ShootingFouls,Fouls,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,DefTwoPtRebounds,DefRebounds,Rebounds,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,LongMidRangeFGM,LongMidRangeFGA,PtsUnassisted2s,LongMidRangeAssists,DefAtRimReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Loose Ball Fouls,SecondChanceOffPoss,SecondChanceArc3FGA,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,BadPassOutOfBoundsTurnovers,Offensive Fouls,Technical Free Throw Trips,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,LongMidRangePctBlocked,OffLongMidRangeReboundPct,ShortMidRangeFGM,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3FGM,Corner3FGA,Corner3Assists,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,FTDefRebounds,LostBallSteals,DefFTReboundPct,HeaveAttempts,BlockedAtRim,Defensive 3 Seconds Violations,ShortMidRangeAssists,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,BlockedLongMidRange,LiveBallTurnoverPct,ShortMidRangePctAssisted,SecondChanceTurnovers,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG2M,SecondChanceFG3M,PtsUnassisted3s,PtsPutbacks,Fg3aBlocked,FTOffRebounds,Travels,Blocked3s,BlockedCorner3,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG3APctBlocked,AtRimPctBlocked,Arc3PctBlocked,OffFTReboundPct,OffAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SelfOReb,OffCorner3ReboundPct,SelfORebPct,3SecondViolations,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedArc3,DefensiveGoaltends,OffensiveGoaltends,team_id,year,season,team_vs
1032-1501-1747-281-283,1610612749,"Darvin Ham, Tim Thomas, Rafer Alston, Scott Williams, Lindsey Hunter","Ham, Thomas, Alston, Williams, Hunter",1032-1501-1747-281-283,MIL,52.0,1,1.0,-2.0,3.0,3.0,3.0,3.0,6,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,7.0,1.0,1.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,5.0,3.0,1.0,1.0,1.0,1.0,1.5,1.5,1.25,1.25,1.0,166.15384615384616,9.666666666666666,7.666666666666667,9.666666666666666,7.666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4572,0.4572,1.0,26.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2001,2000-01,False
1032-1501-1747-283-299,1610612749,"Darvin Ham, Tim Thomas, Rafer Alston, Lindsey Hunter, Glenn Robinson","Ham, Thomas, Alston, Hunter, Robinson",1032-1501-1747-283-299,MIL,67.0,1,1.0,-1.0,2.0,2.0,1.0,2.0,4,,,,,,,,2.0,3.0,,,,,,,,,1.0,,2.0,,,,,1.0,,2.0,,1.0,,,,,0.5,,0.5,,,85.97014925373134,12.5,21.0,12.5,21.0,,,,,,,0.5,,0.53975,0.5211,,,0.5,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.5,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2001,2000-01,False
1032-1501-1747-283-998,1610612749,"Darvin Ham, Tim Thomas, Rafer Alston, Lindsey Hunter, Mark Pope","Ham, Thomas, Alston, Hunter, Pope",1032-1501-1747-283-998,MIL,81.0,1,1.0,1.0,2.0,2.0,2.0,2.0,4,,1.0,,1.0,,1.0,,2.0,1.0,,1.0,,2.0,,1.0,,,1.0,,2.0,,,,,,,2.0,2.0,2.0,,,,,0.5,0.5,0.5,0.5,0.5,71.1111111111111,9.0,31.5,9.0,17.5,0.5,,,,0.5,,1.0,,0.6177,0.6177,1.0,25.4,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2001,2000-01,False
1032-1501-208-281-951,1610612749,"Darvin Ham, Tim Thomas, Sam Cassell, Scott Williams, Ray Allen","Ham, Thomas, Cassell, Williams, Allen",1032-1501-208-281-951,MIL,111.0,1,2.0,7.0,3.0,3.0,3.0,3.0,6,,,,,,,1.0,7.0,,,,1.0,7.0,,,,,1.0,,2.0,,,,,2.0,1.0,7.0,7.0,3.0,,,,,1.0,1.0,0.875,0.875,,77.83783783783784,16.0,21.0,16.0,20.666666666666668,,,,,,,0.3333333333333333,,0.4008333333333333,0.4008333333333333,1.0,,1.0,1.0,1.0,,3.0,3.0,3.0,2.0,1.0,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,,,,,10.9,1.0,1.0,3.0,2.0,2.0,2.0,,1.0,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,1.0,2.0,2.0,4.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2001,2000-01,False
1032-1501-208-283-299,1610612749,"Darvin Ham, Tim Thomas, Sam Cassell, Lindsey Hunter, Glenn Robinson","Ham, Thomas, Cassell, Hunter, Robinson",1032-1501-208-283-299,MIL,23.0,1,,-2.0,,1.0,,1.0,1,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.60869565217391,,23.0,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2001,2000-01,False
1032-1501-208-283-679,1610612749,"Darvin Ham, Tim Thomas, Sam Cassell, Lindsey Hunter, Jason Caffey","Ham, Thomas, Cassell, Hunter, Caffey",1032-1501-208-283-679,MIL,243.0,4,4.0,1.0,7.0,6.0,,,13,,3.0,,,,3.0,1.0,3.0,2.0,,,,,,3.0,,,1.0,,2.0,2.0,,2.0,,3.0,1.0,2.0,,,,,,,0.14285714285714285,,0.1875,,0.42857142857142855,77.03703703703704,20.0,17.166666666666668,14.142857142857142,17.166666666666668,0.42857142857142855,,,,,,0.5714285714285714,,0.46564285714285714,,,25.566666666666666,,1.0,1.0,3.0,1.0,4.0,,2.0,1.0,1.0,,,,3.0,,,1.0,1.0,0.25,0.14285714285714285,1.0,1.0,1.0,0.42857142857142855,,,7.95,,,,3.0,4.0,6.0,,,1.0,1.0,1.0,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.16666666666666666,0.25,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5,0.3192,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2001,2000-01,False
1032-1501-208-283-911,1610612749,"Darvin Ham, Tim Thomas, Sam Cassell, Lindsey Hunter, Ervin Johnson","Ham, Thomas, Cassell, Hunter, Johnson",1032-1501-208-283-911,MIL,104.0,1,2.0,2.0,3.0,2.0,,,5,,,,,,,2.0,6.0,4.0,,,,,,,,,1.0,,2.0,,,,,2.0,,4.0,,,,,,,0.6666666666666666,,0.75,,,69.23076923076923,18.0,25.0,18.0,25.0,,,,,,,0.3333333333333333,,0.423,,,,,1.0,1.0,,2.0,3.0,,2.0,1.0,1.0,,,1.0,2.0,,1.0,0.5,0.5,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,,0.25,0.25,11.200000000000001,,,,,,1.0,,,,,,,,1.0,2.0,2.0,,,0.6666666666666666,0.5,1.0,,,1.0,,,,2.0,2.0,1.0,,1.0,,1.0,,,,1.0,0.3333333333333333,,1.0,,,1.0,,,,,,,0.3333333333333333,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2001,2000-01,False
1032-1501-208-299-951,1610612749,"Darvin Ham, Tim Thomas, Sam Cassell, Glenn Robinson, Ray Allen","Ham, Thomas, Cassell, Robinson, Allen",1032-1501-208-299-951,MIL,353.0,1,6.0,12.0,12.0,13.0,11.0,12.0,25,2.0,3.0,2.0,3.0,2.0,3.0,7.0,23.0,11.0,2.0,3.0,5.0,21.0,6.0,3.0,2.0,2.0,4.0,2.0,10.0,,,,,7.0,,23.0,21.0,11.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.8888888888888888,0.9583333333333334,0.9545454545454546,0.3333333333333333,101.98300283286119,10.083333333333334,17.846153846153847,10.083333333333334,17.23076923076923,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.48202777777777783,0.48202777777777783,0.9130434782608695,24.96666666666667,0.9166666666666666,3.0,3.0,3.0,5.0,6.0,6.0,4.0,2.0,2.0,,,1.0,4.0,1.0,4.0,0.4,0.4,0.8333333333333334,0.3333333333333333,1.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.4444444444444444,4.333333333333333,3.0,3.0,5.0,6.0,7.0,7.0,2.0,0.8333333333333334,0.8571428571428571,0.875,1.0,0.3333333333333333,1.0,,,6.0,,0.5,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2001,2000-01,False
1032-1501-208-679-951,1610612749,"Darvin Ham, Tim Thomas, Sam Cassell, Jason Caffey, Ray Allen","Ham, Thomas, Cassell, Caffey, Allen",1032-1501-208-679-951,MIL,41.0,1,1.0,,2.0,1.0,2.0,1.0,3,,,,,,,2.0,2.0,2.0,,,2.0,2.0,,,,,,,,,,,,2.0,1.0,2.0,2.0,2.0,,,,,,,1.0,1.0,,105.36585365853658,10.0,21.0,10.0,21.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2001,2000-01,False
1032-1501-208-911-951,1610612749,"Darvin Ham, Tim Thomas, Sam Cassell, Ervin Johnson, Ray Allen","Ham, Thomas, Cassell, Johnson, Allen",1032-1501-208-911-951,MIL,92.0,2,2.0,-1.0,2.0,2.0,,,4,,,,,1.0,1.0,,3.0,4.0,,,,,3.0,,,1.0,1.0,,3.0,,,,,,,3.0,,,1.0,1.0,,1.0,0.5,,0.5,,0.3333333333333333,62.60869565217391,26.0,20.0,23.0,20.0,,,,,,,0.3333333333333333,,0.48288333333333333,,,24.9,,,,1.0,,2.0,,,,,,,1.0,2.0,,,,,,,,,,0.3333333333333333,,,14.2,,,,,,1.0,,,,,,,,,1.0,,,,0.3333333333333333,,,,,1.0,,1.0,,,,1.0,,1.0,,1.0,,,,,0.5,,0.5,,,0.5,,,,,,0.4173,,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2001,2000-01,False
