EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,OffRebounds,Rebounds,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,FtPoints,SecondChanceFtPoints,FTOffRebounds,FTA,TwoPtShootingFoulsDrawn,OffFTReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Corner3Assists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Loose Ball Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyDefPoss,PtsAssisted2s,TwoPtAssists,Arc3Assists,AtRimAssists,OffThreePtRebounds,BadPassSteals,LostBallTurnovers,Offensive Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,OffThreePtReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,AtRimPctAssisted,Arc3PctAssisted,ShortMidRangeFGM,ShortMidRangeFGA,3SecondViolations,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,LostBallOutOfBoundsTurnovers,RecoveredBlocks,SecondChanceFg3Pct,OffLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SelfOReb,SelfORebPct,Fg2aBlocked,ShortMidRangeAssists,LongMidRangeAssists,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefCorner3ReboundPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,FTDefRebounds,Travels,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,DefFTReboundPct,OffShortMidRangeReboundPct,NonShootingPenaltyNonTakeFouls,OffCorner3ReboundPct,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,Technical Free Throw Trips,BlockedCorner3,team_id,year,season,team_vs
1890-201-219-339-960,1610612756,"Shawn Marion, Chris Dudley, Vinny Del Negro, Tom Gugliotta, Tony Delk","Marion, Dudley, Del Negro, Gugliotta, Delk",1890-201-219-339-960,PHX,60.0,1,1.0,2.0,1.0,2.0,1.0,1.0,3,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,72.0,19.0,20.5,19.0,20.5,1.0,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.57205,0.5897,0.57205,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2001,2000-01,True
1890-201-219-361-960,1610612756,"Shawn Marion, Chris Dudley, Vinny Del Negro, Clifford Robinson, Tony Delk","Marion, Dudley, Del Negro, Robinson, Delk",1890-201-219-361-960,PHX,2.0,1,,2.0,1.0,,,1.0,1,,,,,,,,,2.0,,,2.0,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,720.0,2.0,,2.0,,,,,,,,,,,,,1.0,,,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2001,2000-01,True
1890-201-339-467-53,1610612756,"Shawn Marion, Chris Dudley, Tom Gugliotta, Jason Kidd, Mario Elie","Marion, Dudley, Gugliotta, Kidd, Elie",1890-201-339-467-53,PHX,222.0,1,4.0,8.0,9.0,8.0,5.0,1.0,17,,4.0,,1.0,,1.0,2.0,7.0,13.0,,1.0,,2.0,3.0,8.0,4.0,,2.0,2.0,6.0,2.0,8.0,5.0,0.2857142857142857,,0.6666666666666666,0.5555555555555556,,0.875,0.65,,1.0,0.4,0.4,0.5,110.27027027027026,11.777777777777779,14.5,10.555555555555555,14.0,0.4444444444444444,,,1.0,,0.25,,0.6666666666666666,0.5292888888888889,0.576,0.507175,,0.6153846153846154,0.5555555555555556,3.0,,,3.0,1.0,,0.1111111111111111,0.14285714285714285,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,0.5,1.0,1.0,1.0,0.2222222222222222,0.5,0.75,1.0,0.8,0.5,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.1111111111111111,1.0,1.0,1.0,0.1111111111111111,1.0,1.0,0.25,1.0,1.0,7.0,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2001,2000-01,True
1890-201-339-467-960,1610612756,"Shawn Marion, Chris Dudley, Tom Gugliotta, Jason Kidd, Tony Delk","Marion, Dudley, Gugliotta, Kidd, Delk",1890-201-339-467-960,PHX,323.0,1,5.0,,11.0,12.0,11.0,2.0,23,3.0,5.0,1.0,1.0,3.0,5.0,3.0,6.0,11.0,1.0,1.0,2.0,3.0,6.0,11.0,2.0,2.0,1.0,2.0,6.0,4.0,11.0,11.0,0.5,1.0,0.5,0.5625,1.0,0.5625,0.55,1.0,0.55,0.3333333333333333,0.5,0.5,102.53869969040247,14.0,14.083333333333334,13.909090909090908,14.083333333333334,0.625,0.6,0.6,1.0,1.0,0.625,0.6,0.875,0.5653375,0.5797,0.5653375,0.18181818181818182,1.0,1.0,2.0,,,4.0,1.0,,0.1111111111111111,0.14285714285714285,,1.0,,,1.0,2.0,1.0,2.0,1.0,2.0,11.0,1.0,2.0,2.0,3.0,,2.0,1.0,1.0,3.0,,7.0,,4.0,4.0,3.0,2.0,2.0,,,2.0,4.0,1.0,4.0,2.0,,,1.0,,,,9.0,1.0,0.5,0.5,0.5,0.25,0.5,1.0,,1.0,,1.0,,0.125,,,,,,,0.25,0.5,0.5,0.25,0.5,0.5,3.233333333333333,24.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2001,2000-01,True
1890-201-361-467-53,1610612756,"Shawn Marion, Chris Dudley, Clifford Robinson, Jason Kidd, Mario Elie","Marion, Dudley, Robinson, Kidd, Elie",1890-201-361-467-53,PHX,102.0,1,2.0,-4.0,4.0,3.0,4.0,,7,,,,,,,1.0,2.0,3.0,,,,1.0,2.0,3.0,2.0,,,,,1.0,3.0,4.0,0.5,,0.5,0.5,,0.5,0.5,,0.5,,,,98.82352941176471,14.75,14.333333333333334,14.75,14.333333333333334,,,,,,,,,0.3972,,0.3972,,1.0,1.0,1.0,,,2.0,,,,,,1.0,,,,,,,,,7.0,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,,,,3.0,,,,,,,,,,,,,0.5,,,,,,,,,,,,,14.05,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2001,2000-01,True
1890-201-361-467-960,1610612756,"Shawn Marion, Chris Dudley, Clifford Robinson, Jason Kidd, Tony Delk","Marion, Dudley, Robinson, Kidd, Delk",1890-201-361-467-960,PHX,128.0,1,2.0,-1.0,4.0,5.0,4.0,1.0,9,,,,,,,,1.0,6.0,,,3.0,,1.0,6.0,,,1.0,1.0,2.0,1.0,6.0,4.0,,,,1.0,1.5,1.0,1.0,1.5,1.0,1.0,1.0,,101.25,10.5,17.2,9.25,16.6,,,,,,,,0.6666666666666666,0.49679999999999996,0.58245,0.49679999999999996,0.5,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,7.0,2.0,2.0,,3.0,3.0,1.0,1.0,1.0,1.0,,3.0,,1.0,1.0,1.0,,1.0,,,1.0,2.0,,2.0,1.0,,,,1.0,1.0,1.0,3.0,0.5,1.0,1.0,1.0,0.6666666666666666,0.5,0.5,,0.5,0.5,,,0.3333333333333333,,,0.3333333333333333,1.0,1.0,,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,17.0,24.3,,,,1.0,,,1.0,1.0,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2001,2000-01,True
1890-201-467-915-960,1610612756,"Shawn Marion, Chris Dudley, Jason Kidd, Rodney Rogers, Tony Delk","Marion, Dudley, Kidd, Rogers, Delk",1890-201-467-915-960,PHX,121.0,1,2.0,-1.0,3.0,3.0,3.0,,6,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,2.0,1.0,1.0,3.0,,,,,,,0.25,,0.25,,,,71.40495867768595,13.666666666666666,26.666666666666668,13.666666666666666,17.0,,,,,,,,,0.4267,,0.4267,,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,2.0,2.0,,,1.0,,,,1.0,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.5,,0.4,0.5,,,,,,,,,,,,,,,,10.6,,2.0,,,,,,,1.0,,,,,,0.5,,,,1.0,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2001,2000-01,True
1890-2054-219-53-915,1610612756,"Shawn Marion, Jake Tsakalidis, Vinny Del Negro, Mario Elie, Rodney Rogers","Marion, Tsakalidis, Del Negro, Elie, Rogers",1890-2054-219-53-915,PHX,162.0,1,3.0,8.0,5.0,5.0,,1.0,10,3.0,3.0,1.0,1.0,,,5.0,6.0,10.0,1.0,1.0,2.0,,,,6.0,2.0,1.0,1.0,5.0,,,,0.8333333333333334,1.0,,0.8333333333333334,1.0,,0.8333333333333334,1.0,,1.0,1.0,,88.88888888888889,13.6,18.8,13.2,18.8,0.5,1.0,1.0,1.0,1.0,,,0.5,0.4534,0.4151,,0.2,,,,,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,2.0,,4.0,,4.0,4.0,,,,,,,,,,,,,,1.0,1.0,1.0,8.0,,,,,,,1.0,,1.0,1.0,1.0,,0.16666666666666666,,,,,,,,,,,,,5.683333333333334,,,4.0,2.0,,2.0,,,,,0.4,0.5,,,1.0,0.6666666666666666,,2.0,2.0,,0.3333333333333333,1.0,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2001,2000-01,True
1890-2054-339-467-53,1610612756,"Shawn Marion, Jake Tsakalidis, Tom Gugliotta, Jason Kidd, Mario Elie","Marion, Tsakalidis, Gugliotta, Kidd, Elie",1890-2054-339-467-53,PHX,247.0,2,4.0,6.0,8.0,9.0,7.0,1.0,17,1.0,3.0,,,1.0,2.0,4.0,8.0,10.0,1.0,1.0,2.0,3.0,6.0,8.0,2.0,2.0,1.0,1.0,5.0,1.0,8.0,7.0,0.5,1.0,0.5,0.5,1.0,0.5,0.5555555555555556,1.0,0.5714285714285714,0.25,0.25,0.5,99.1093117408907,16.0,13.222222222222221,15.875,13.222222222222221,0.375,0.3333333333333333,1.0,,,0.3333333333333333,0.5,0.375,0.4171375,0.3655,0.41208333333333336,0.2,0.8,0.875,2.0,,,3.0,1.0,,0.125,0.125,1.0,2.0,,,,,,,,,4.0,,,2.0,,,,,,3.0,,6.0,2.0,2.0,4.0,,,,,,1.0,1.0,,1.0,,,1.0,1.0,,,,8.0,,,,,,,1.0,1.0,1.0,,1.0,1.0,0.25,0.5,0.5,,,,,,,,,,,7.75,,,6.0,3.0,,1.0,,,,,0.75,1.0,,,1.0,1.0,,2.0,3.0,,0.375,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,0.375,0.6666666666666666,0.3333333333333333,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,1610612756,2001,2000-01,True
1890-2054-361-467-53,1610612756,"Shawn Marion, Jake Tsakalidis, Clifford Robinson, Jason Kidd, Mario Elie","Marion, Tsakalidis, Robinson, Kidd, Elie",1890-2054-361-467-53,PHX,2741.0,4,46.0,,99.0,98.0,,6.0,197,13.0,26.0,4.0,6.0,,,26.0,67.0,97.0,4.0,9.0,12.0,,,,26.0,8.0,10.0,12.0,51.0,18.0,,,0.3880597014925373,0.4444444444444444,,0.4523809523809524,0.4444444444444444,,0.5105263157894737,0.5454545454545454,,0.24390243902439024,0.24,0.38461538461538464,103.49507479022256,13.545454545454545,14.285714285714286,13.191919191919192,13.479591836734693,0.30952380952380953,0.5,0.65,0.6666666666666666,0.6666666666666666,,,0.5119047619047619,0.4863208333333333,0.5014714285714286,,0.12371134020618557,,,21.0,4.0,,22.0,11.0,,0.11578947368421053,0.14102564102564102,8.0,24.0,3.0,3.0,5.0,14.0,,,8.0,17.0,97.0,,,,21.0,3.0,14.0,5.0,7.0,20.0,3.0,47.0,7.0,31.0,39.0,10.0,5.0,7.0,4.0,5.0,9.0,16.0,,,9.0,2.0,,,3.0,1.0,3.0,85.0,0.875,0.47058823529411764,,0.47058823529411764,0.20238095238095238,0.4375,0.7209302325581395,0.6363636363636364,0.7037037037037037,0.6666666666666666,0.8181818181818182,0.875,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.03571428571428571,1.0,1.0,1.0,0.16666666666666666,0.35714285714285715,0.35714285714285715,,,0.35714285714285715,8.570149253731344,25.323529411764707,4.0,26.0,13.0,4.0,7.0,2.0,5.0,2.0,1.0,0.5,0.5909090909090909,0.2222222222222222,0.2222222222222222,0.6,0.5384615384615384,0.8,5.0,17.0,,0.20238095238095238,0.29411764705882354,0.3125,,,,,,,1.0,2.0,,0.0625,0.6666666666666666,,,,,,1.0,0.023255813953488372,7.0,2.0,4.0,0.1044776119402985,0.23076923076923078,0.058823529411764705,,0.4,0.5,1.0,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,1610612756,2001,2000-01,True
