EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,Fg2aBlocked,FG2APctBlocked,AtRimPctBlocked,OffAtRimReboundPct,PenaltyDefPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedAtRim,BlockedLongMidRange,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,Blocked3s,BlockedArc3,HeaveAttempts,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,OffensiveGoaltends,BlockedCorner3,team_id,year,season,team_vs
1000-1508-1749-1883-435,1610612745,"Shandon Anderson, Maurice Taylor, Cuttino Mobley, Steve Francis, Carlos Rogers","Anderson, Taylor, Mobley, Francis, Rogers",1000-1508-1749-1883-435,HOU,1158.0,7,19.0,27.0,35.0,34.0,17.0,5.0,69,7.0,12.0,1.0,3.0,4.0,10.0,8.0,11.0,19.0,33.0,5.0,52.0,25.0,2.0,5.0,7.0,8.0,12.0,5.0,24.0,16.0,22.0,8.0,11.0,2.0,1.0,25.0,6.0,14.0,16.0,6.0,22.0,3.0,3.0,,1.0,,2.0,1.0,,5.0,7.0,2.0,2.0,3.0,,3.0,45.0,24.0,17.0,0.42105263157894735,0.47058823529411764,0.5757575757575758,0.4,0.6666666666666666,0.6527777777777778,0.5833333333333334,0.7307692307692307,0.6666666666666666,0.5833333333333334,0.75,0.875,0.42857142857142855,0.8421052631578947,0.42857142857142855,0.5,0.3333333333333333,0.8,1.0,0.8571428571428571,85.80310880829015,14.571428571428571,19.058823529411764,13.657142857142857,18.558823529411764,0.3333333333333333,0.5833333333333334,0.6363636363636364,0.2857142857142857,0.2777777777777778,0.4,0.4,0.25,0.3055555555555556,0.7272727272727273,0.7272727272727273,0.23076923076923078,0.3333333333333333,0.4166666666666667,0.45627361111111114,0.485825,0.4575576923076923,0.05405405405405406,0.058823529411764705,0.1346153846153846,0.46153846153846156,8.384848484848485,0.4857142857142857,,1.0,0.030303030303030304,0.08333333333333333,0.4,2.0,2.0,4.0,,,,,,,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,9.0,,4.0,3.0,3.0,3.0,3.0,,5.0,,,2.0,,3.0,,1.0,,,1.0,,,1.0,1.0,,3.0,,3.0,,,,,1.0,1.0,1.0,1.0,1.0,0.08333333333333333,,,0.5,,,0.6666666666666666,,,,1.0,,0.23076923076923078,1.0,0.625,,,,,0.08333333333333333,1.0,1.0,1.0,0.6666666666666666,0.5,,,,,0.16666666666666666,1.0,1.0,,,0.07692307692307693,1.0,1.0,25.133333333333336,,,,,,,,,,,,1610612745,2001,2000-01,True
1000-1508-1749-1883-672,1610612745,"Shandon Anderson, Maurice Taylor, Cuttino Mobley, Steve Francis, Matt Bullard","Anderson, Taylor, Mobley, Francis, Bullard",1000-1508-1749-1883-672,HOU,1812.0,6,30.0,-12.0,63.0,60.0,48.0,6.0,123,6.0,17.0,3.0,14.0,5.0,9.0,3.0,15.0,14.0,41.0,20.0,60.0,72.0,,4.0,2.0,9.0,33.0,18.0,45.0,14.0,14.0,7.0,11.0,4.0,1.0,26.0,5.0,13.0,23.0,6.0,29.0,3.0,3.0,,2.0,,5.0,3.0,8.0,20.0,28.0,3.0,11.0,3.0,1.0,3.0,58.0,45.0,48.0,0.5,0.5,0.34146341463414637,,0.2727272727272727,0.40816326530612246,,0.34615384615384615,0.47619047619047616,0.2,0.4411764705882353,0.8125,0.18518518518518517,0.8333333333333334,0.16666666666666666,0.25,0.16666666666666666,0.8333333333333334,0.75,0.8333333333333334,97.74834437086093,14.079365079365079,15.416666666666666,13.825396825396826,14.916666666666666,0.3469387755102041,0.35294117647058826,0.42857142857142855,0.6666666666666666,0.1836734693877551,0.5555555555555556,0.625,0.2,0.30612244897959184,0.2,0.2,0.358974358974359,0.21428571428571427,0.5102040816326531,0.4586071428571429,0.45295,0.4533525641025641,0.057692307692307696,0.06818181818181818,0.03333333333333333,0.75,8.790243902439023,0.7619047619047619,2.0,4.0,0.0975609756097561,0.17647058823529413,0.18181818181818182,39.0,,2.0,2.0,4.0,,,1.0,3.0,2.0,4.0,,,2.0,3.0,4.0,8.0,,,3.0,6.0,12.0,,,4.0,2.0,4.0,2.0,2.0,2.0,,1.0,7.0,3.0,,,3.0,1.0,,2.0,1.0,1.0,1.0,,,2.0,,3.0,,,,7.0,1.0,0.5,,0.5,0.5,0.16326530612244897,0.1111111111111111,,0.6,1.0,0.16666666666666666,0.875,,,,1.0,,,1.0,0.6666666666666666,0.08163265306122448,0.5,0.5,1.0,0.08163265306122448,0.5,0.5,1.0,0.5,,,,,,,,,0.07692307692307693,0.3333333333333333,0.07692307692307693,0.6666666666666666,0.5,23.9,,,,,,,,,,,,1610612745,2001,2000-01,True
1000-1508-1749-1883-983,1610612745,"Shandon Anderson, Maurice Taylor, Cuttino Mobley, Steve Francis, Moochie Norris","Anderson, Taylor, Mobley, Francis, Norris",1000-1508-1749-1883-983,HOU,84.0,6,1.0,-4.0,3.0,5.0,2.0,,8,,,,,,1.0,,,,1.0,1.0,1.0,5.0,,,,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,,,2.0,,1.0,,,,1.0,1.0,2.0,,,,,,,,,0.25,,0.25,0.5,,0.5,,,,,,1.0,137.14285714285714,10.0,10.8,10.0,10.8,,,,,1.0,,,,,,,,,,0.276,,0.276,,,,1.0,8.1,0.6666666666666666,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2001,2000-01,True
1000-1508-1749-1903-672,1610612745,"Shandon Anderson, Maurice Taylor, Cuttino Mobley, Kenny Thomas, Matt Bullard","Anderson, Taylor, Mobley, Thomas, Bullard",1000-1508-1749-1903-672,HOU,95.0,1,2.0,4.0,3.0,3.0,,1.0,6,2.0,3.0,,,,,,,2.0,3.0,,4.0,,1.0,1.0,2.0,,,,,2.0,2.0,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,2.0,1.0,,1.0,,1.0,2.0,,,0.5,1.0,0.6666666666666666,1.0,,0.6666666666666666,1.0,,0.5,1.0,,1.0,1.0,1.0,1.0,,,1.0,,,90.94736842105263,15.0,16.666666666666668,15.0,14.333333333333334,1.0,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,,1.0,0.5965666666666667,0.5677,,0.25,0.25,0.5,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2001,2000-01,True
1000-1508-1749-1903-983,1610612745,"Shandon Anderson, Maurice Taylor, Cuttino Mobley, Kenny Thomas, Moochie Norris","Anderson, Taylor, Mobley, Thomas, Norris",1000-1508-1749-1903-983,HOU,1794.0,9,30.0,23.0,55.0,55.0,22.0,5.0,110,13.0,18.0,5.0,7.0,4.0,15.0,7.0,13.0,24.0,46.0,7.0,73.0,50.0,4.0,4.0,8.0,9.0,18.0,3.0,30.0,26.0,22.0,13.0,18.0,8.0,,41.0,5.0,14.0,20.0,6.0,26.0,7.0,6.0,1.0,1.0,,1.0,,9.0,16.0,10.0,5.0,,4.0,3.0,4.0,65.0,30.0,22.0,0.5416666666666666,0.6190476190476191,0.5217391304347826,1.0,0.5,0.6,0.8,0.6136363636363636,0.6083333333333333,0.8,0.625,0.6666666666666666,0.22727272727272727,0.7037037037037037,0.24,0.2727272727272727,,0.5,0.8,0.5714285714285714,88.29431438127091,14.581818181818182,18.036363636363635,14.090909090909092,16.90909090909091,0.32727272727272727,0.7222222222222222,0.7647058823529411,0.6153846153846154,0.2727272727272727,0.26666666666666666,0.3076923076923077,,0.23636363636363636,0.5384615384615384,0.5384615384615384,0.3181818181818182,0.7142857142857143,0.4909090909090909,0.47674727272727274,0.509575,0.47391136363636366,0.08333333333333333,0.09803921568627451,0.1095890410958904,0.410958904109589,8.406521739130435,0.4,,3.0,0.06521739130434782,0.05555555555555555,0.4,10.0,3.0,3.0,1.0,3.0,,1.0,,1.0,5.0,6.0,,,3.0,3.0,6.0,9.0,,1.0,3.0,4.0,15.0,3.0,6.0,6.0,5.0,5.0,4.0,1.0,5.0,1.0,,5.0,1.0,,1.0,,,,,,3.0,,,,1.0,,2.0,,,,,0.8333333333333334,0.6666666666666666,,0.75,0.6666666666666666,0.16363636363636364,0.13333333333333333,,,1.0,,0.8333333333333334,0.3333333333333333,1.0,,0.8,1.0,,0.5,0.7142857142857143,0.05454545454545454,0.3333333333333333,0.3333333333333333,1.0,0.10909090909090909,0.8333333333333334,0.8333333333333334,0.8,0.6,1.0,,0.2,,,,,,0.045454545454545456,,0.13636363636363635,1.0,0.8333333333333334,24.700000000000003,,,,,,,,,,,,1610612745,2001,2000-01,True
1000-1508-1749-2044-983,1610612745,"Shandon Anderson, Maurice Taylor, Cuttino Mobley, Jason Collier, Moochie Norris","Anderson, Taylor, Mobley, Collier, Norris",1000-1508-1749-2044-983,HOU,269.0,2,4.0,5.0,9.0,9.0,7.0,2.0,18,,,,,2.0,3.0,1.0,3.0,3.0,6.0,7.0,13.0,8.0,1.0,1.0,3.0,3.0,5.0,5.0,11.0,2.0,4.0,1.0,1.0,,1.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,,,,,,2.0,3.0,8.0,4.0,,,,,10.0,11.0,7.0,0.3333333333333333,0.3333333333333333,0.5,1.0,0.6,0.42857142857142855,1.0,0.5,0.5909090909090909,0.75,0.6111111111111112,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,,0.5,0.5,,,96.35687732342008,17.0,12.88888888888889,15.777777777777779,11.88888888888889,,,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,0.42857142857142855,0.3333333333333333,0.3333333333333333,,,0.14285714285714285,0.38162142857142856,0.3179,0.3822916666666667,0.36363636363636365,0.4,0.23076923076923078,0.8461538461538461,10.966666666666667,0.7777777777777778,1.0,,,,,9.0,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,0.14285714285714285,,,,0.5,,,1.0,,1.0,,,0.25,,,0.14285714285714285,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,23.1,,,,,,,,,,,,1610612745,2001,2000-01,True
1000-1508-1749-435-983,1610612745,"Shandon Anderson, Maurice Taylor, Cuttino Mobley, Carlos Rogers, Moochie Norris","Anderson, Taylor, Mobley, Rogers, Norris",1000-1508-1749-435-983,HOU,470.0,5,8.0,-2.0,15.0,16.0,7.0,1.0,31,1.0,3.0,1.0,1.0,1.0,2.0,,,2.0,5.0,3.0,10.0,12.0,,1.0,,2.0,3.0,1.0,5.0,,4.0,,1.0,,,3.0,,6.0,8.0,,8.0,,,,,,3.0,1.0,,4.0,5.0,2.0,,2.0,1.0,2.0,10.0,5.0,7.0,,,0.4,,0.6666666666666666,0.35,,0.4,0.4166666666666667,,0.4166666666666667,0.6666666666666666,,0.6666666666666666,,,,0.5,0.3333333333333333,1.0,94.97872340425532,12.866666666666667,17.3125,12.133333333333333,17.0625,0.3,0.3333333333333333,0.3333333333333333,,0.2,0.5,0.5,,,,,0.2,1.0,0.8,0.532375,0.6168,0.49389000000000005,0.16666666666666666,0.2857142857142857,,0.5,3.88,0.4666666666666667,,,,,,3.0,,1.0,,2.0,,,,1.0,1.0,3.0,,,,1.0,1.0,5.0,,,,2.0,3.0,,,3.0,1.0,1.0,1.0,,,,,2.0,,,,3.0,1.0,,2.0,,,,,1.0,1.0,,,,,,2.0,1.0,0.2,,,0.2,0.5,,,1.0,,,0.6666666666666666,,,,,0.6666666666666666,,,,0.2,,,,0.3,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,,,,,0.2,,0.2,,0.3333333333333333,25.18,,,,,,,,,,,,1610612745,2001,2000-01,True
1000-1508-1749-672-983,1610612745,"Shandon Anderson, Maurice Taylor, Cuttino Mobley, Matt Bullard, Moochie Norris","Anderson, Taylor, Mobley, Bullard, Norris",1000-1508-1749-672-983,HOU,301.0,3,5.0,8.0,10.0,9.0,5.0,1.0,19,3.0,5.0,3.0,4.0,,2.0,1.0,1.0,4.0,8.0,4.0,15.0,7.0,1.0,1.0,2.0,3.0,5.0,2.0,8.0,,8.0,,1.0,,,3.0,1.0,4.0,4.0,1.0,5.0,1.0,1.0,,,,,,1.0,3.0,5.0,3.0,,2.0,,2.0,13.0,8.0,5.0,,,0.5,1.0,0.6,0.6111111111111112,1.0,0.6,0.6818181818181818,1.0,0.6666666666666666,0.8,0.25,0.8,0.25,,,0.5,1.0,1.0,90.8970099667774,14.7,17.11111111111111,14.7,17.0,0.5555555555555556,0.6,0.6,,0.2222222222222222,,,,0.1111111111111111,1.0,1.0,0.8,0.75,0.6666666666666666,0.5132611111111111,0.6019,0.53804,0.2727272727272727,0.3,0.13333333333333333,0.5333333333333333,5.475,0.5,,,,,0.5,6.0,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,3.0,,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,1.0,2.0,1.0,1.0,,,1.0,0.1111111111111111,,,,,,,,,,,,,0.5,,0.1111111111111111,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,22.6,,,,,,,,,,,,1610612745,2001,2000-01,True
1000-1508-1883-1903-672,1610612745,"Shandon Anderson, Maurice Taylor, Steve Francis, Kenny Thomas, Matt Bullard","Anderson, Taylor, Francis, Thomas, Bullard",1000-1508-1883-1903-672,HOU,130.0,1,2.0,-2.0,3.0,3.0,,,6,1.0,2.0,,,1.0,1.0,,2.0,2.0,5.0,,4.0,6.0,1.0,1.0,2.0,,,,,2.0,2.0,1.0,1.0,1.0,,2.0,1.0,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,2.0,,,0.5,1.0,0.4,1.0,,0.4,1.0,,0.4,1.0,,,0.3333333333333333,,0.3333333333333333,,,,,,66.46153846153847,30.333333333333332,13.0,30.0,13.0,0.4,0.5,0.5,1.0,0.2,1.0,1.0,,0.4,,,,,0.4,0.4413,0.4456,,0.2,0.2,0.5,,10.18,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2001,2000-01,True
1000-1508-1883-1903-983,1610612745,"Shandon Anderson, Maurice Taylor, Steve Francis, Kenny Thomas, Moochie Norris","Anderson, Taylor, Francis, Thomas, Norris",1000-1508-1883-1903-983,HOU,2344.0,9,39.0,9.0,79.0,78.0,6.0,10.0,157,12.0,16.0,,,7.0,18.0,10.0,29.0,29.0,63.0,20.0,81.0,72.0,5.0,7.0,14.0,,3.0,4.0,4.0,32.0,26.0,16.0,17.0,5.0,5.0,35.0,11.0,24.0,30.0,11.0,41.0,9.0,5.0,3.0,5.0,,11.0,,8.0,20.0,24.0,9.0,3.0,5.0,2.0,5.0,67.0,4.0,6.0,0.5517241379310345,0.64,0.4603174603174603,0.7142857142857143,,0.4357142857142857,0.7142857142857143,,0.49382716049382713,0.7777777777777778,0.3333333333333333,0.8571428571428571,0.34375,0.8235294117647058,0.2894736842105263,0.45454545454545453,0.23529411764705882,0.8,1.0,0.8181818181818182,96.45051194539248,13.746835443037975,16.128205128205128,13.417721518987342,15.564102564102564,0.22857142857142856,0.75,0.75,0.4166666666666667,0.2571428571428571,0.3888888888888889,0.4375,0.7142857142857143,0.4142857142857143,0.3448275862068966,0.35714285714285715,,,0.32857142857142857,0.45820285714285713,0.5,0.3987875,0.11538461538461539,0.1267605633802817,0.1728395061728395,0.04938271604938271,10.501587301587302,0.0759493670886076,4.0,3.0,0.047619047619047616,,0.5,24.0,4.0,5.0,,1.0,,,,,1.0,6.0,,,,1.0,1.0,7.0,,,,1.0,3.0,,8.0,6.0,1.0,1.0,1.0,,6.0,,,4.0,2.0,2.0,4.0,6.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,,4.0,1.0,,1.0,3.0,1.0,0.14285714285714285,,,0.14285714285714285,0.1,0.1111111111111111,0.034482758620689655,0.5454545454545454,1.0,,0.6666666666666666,,,,0.5,1.0,0.05714285714285714,0.8,0.6,0.014285714285714285,,,,0.08571428571428572,0.16666666666666666,0.16666666666666666,1.0,0.7142857142857143,0.8,,,,,,,,,,0.25,,0.16666666666666666,24.657142857142855,,,,,,,,,,,,1610612745,2001,2000-01,True
1000-1508-1883-435-983,1610612745,"Shandon Anderson, Maurice Taylor, Steve Francis, Carlos Rogers, Moochie Norris","Anderson, Taylor, Francis, Rogers, Norris",1000-1508-1883-435-983,HOU,453.0,2,8.0,1.0,11.0,12.0,,2.0,23,2.0,4.0,,,2.0,2.0,2.0,3.0,6.0,9.0,1.0,16.0,15.0,2.0,2.0,4.0,,,,,6.0,6.0,3.0,4.0,1.0,1.0,9.0,1.0,2.0,3.0,2.0,5.0,,,,1.0,,1.0,,2.0,4.0,2.0,1.0,,2.0,1.0,2.0,12.0,,,0.5,0.6,0.6666666666666666,1.0,,0.625,1.0,,0.625,1.0,,0.4,0.3333333333333333,0.42857142857142855,0.4,,1.0,,0.6666666666666666,,73.11258278145695,18.727272727272727,20.583333333333332,17.09090909090909,18.083333333333332,0.3333333333333333,0.5,0.5,0.5,0.16666666666666666,1.0,1.0,0.5,0.25,0.6666666666666666,0.6666666666666666,,,0.5833333333333334,0.5059291666666667,0.5682,,0.08333333333333333,0.1111111111111111,0.25,,7.166666666666667,,,,,,,7.0,1.0,1.0,,,,,,,1.0,3.0,,,,,1.0,3.0,,,,,3.0,,2.0,3.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,0.3333333333333333,,,0.3333333333333333,0.25,,,,,,0.5,0.5,0.5,,0.5,,,0.5,0.5,,,,,0.25,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,,,,,,,,,,,,0.3333333333333333,25.2,,,,,,,,,,,,1610612745,2001,2000-01,True
1000-1508-1883-672-983,1610612745,"Shandon Anderson, Maurice Taylor, Steve Francis, Matt Bullard, Moochie Norris","Anderson, Taylor, Francis, Bullard, Norris",1000-1508-1883-672-983,HOU,158.0,3,3.0,1.0,6.0,5.0,1.0,2.0,11,,1.0,,,1.0,1.0,,2.0,1.0,4.0,3.0,5.0,4.0,,1.0,1.0,,,1.0,1.0,2.0,,1.0,1.0,,1.0,2.0,1.0,1.0,2.0,2.0,4.0,,,,1.0,,1.0,,,3.0,4.0,1.0,1.0,,,,4.0,1.0,1.0,1.0,1.0,0.25,,,0.16666666666666666,,,0.3125,0.25,0.25,1.0,0.3333333333333333,1.0,0.5,,0.5,,,1.0,100.25316455696202,13.833333333333334,15.0,12.0,15.0,0.16666666666666666,,,,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,,,,,0.5,0.43321,0.5622,0.43095,0.14285714285714285,0.2,0.2,0.2,12.15,0.16666666666666666,1.0,,,,,3.0,,1.0,,,,,,,,2.0,,,,1.0,,2.0,,,,1.0,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,0.3333333333333333,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,0.3333333333333333,,,,1.0,,,,,,,,,,,1.0,,,53.35,,,1.0,,,,,,,,,1610612745,2001,2000-01,True
1000-1508-1903-2061-983,1610612745,"Shandon Anderson, Maurice Taylor, Kenny Thomas, Dan Langhi, Moochie Norris","Anderson, Taylor, Thomas, Langhi, Norris",1000-1508-1903-2061-983,HOU,96.0,1,2.0,-1.0,3.0,3.0,,,6,,,,,,,,,,,2.0,2.0,3.0,,,,,,,,,,,,,,,,2.0,2.0,,2.0,,,,1.0,,2.0,,,1.0,2.0,1.0,,,,,2.0,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,1.0,90.0,15.666666666666666,16.333333333333332,15.666666666666666,16.333333333333332,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1610612745,2001,2000-01,True
1000-1508-2061-672-983,1610612745,"Shandon Anderson, Maurice Taylor, Dan Langhi, Matt Bullard, Moochie Norris","Anderson, Taylor, Langhi, Bullard, Norris",1000-1508-2061-672-983,HOU,17.0,1,,-2.0,,1.0,,,1,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.70588235294117,,17.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,60.1,,,1.0,,,,,,,,,1610612745,2001,2000-01,True
