EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,Fouls,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGA,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,FG3M,FG3A,PtsAssisted3s,Fg2aBlocked,ThreePtAssists,Corner3Assists,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefAtRimReboundPct,AtRimFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,AtRimFG3AFrequency,Avg3ptShotDistance,AtRimFGM,ShortMidRangeFGA,Arc3FGA,OpponentPoints,PtsUnassisted2s,NonHeaveArc3FGA,AtRimAssists,DefThreePtRebounds,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Offensive Fouls,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefThreePtReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Arc3Frequency,PenaltyTurnovers,LongMidRangePctBlocked,DefCorner3ReboundPct,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,ShortMidRangeFGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PtsPutbacks,NonHeaveArc3FGM,Arc3Assists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,Loose Ball Fouls,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,ShortMidRangeAssists,SelfOReb,OffAtRimReboundPct,OffLongMidRangeReboundPct,SelfORebPct,ShortMidRangePctAssisted,SecondChanceShotQualityAvg,PtsUnassisted3s,BlockedAtRim,FTDefRebounds,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,2pt And 1 Free Throw Trips,Technical Free Throw Trips,3SecondViolations,Defensive 3 Seconds Violations,DefFTReboundPct,SecondChanceFtPoints,HeaveAttempts,BlockedLongMidRange,ThreePtShootingFoulsDrawn,DefensiveGoaltends,ThreePtShootingFoulsDrawnPct,LostBallOutOfBoundsTurnovers,OffCorner3ReboundPct,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGA,FTOffRebounds,Blocked3s,BlockedArc3,OffFTReboundPct,SecondChanceCorner3Frequency,BlockedCorner3,PenaltyCorner3FGM,PenaltyCorner3Accuracy,HeaveMakes,OffensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
147-1506-1733-1886-1902,1610612754,"Jalen Rose, Austin Croshere, Al Harrington, Jonathan Bender, Jeff Foster","Rose, Croshere, Harrington, Bender, Foster",147-1506-1733-1886-1902,IND,71.0,2,1.0,3.0,3.0,2.0,3.0,2.0,5.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,101.40845070422534,9.333333333333334,21.5,9.333333333333334,8.5,1.0,0.5,0.5,1.0,0.4096,0.4096,0.3333333333333333,0.3333333333333333,1.0,18.75,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2001,2000-01,True
147-1506-1733-1886-371,1610612754,"Jalen Rose, Austin Croshere, Al Harrington, Jonathan Bender, Terry Mills","Rose, Croshere, Harrington, Bender, Mills",147-1506-1733-1886-371,IND,91.0,1,2.0,6.0,3.0,2.0,1.0,2.0,5.0,,,,1.0,,6.0,,1.0,,,,,2.0,,6.0,2.0,2.0,2.0,,,,,,6.0,,1.0,,,,,,1.0,,1.0,,1.0,1.0,1.0,79.12087912087912,18.666666666666668,17.5,18.666666666666668,17.5,,,,,0.5073,0.2799,,,,3.9,0.3333333333333333,1.0,1.0,2.0,2.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2001,2000-01,True
147-1506-1733-1886-440,1610612754,"Jalen Rose, Austin Croshere, Al Harrington, Jonathan Bender, Zan Tabak","Rose, Croshere, Harrington, Bender, Tabak",147-1506-1733-1886-440,IND,285.0,1,5.0,,9.0,9.0,,,18.0,1.0,1.0,3.0,6.0,1.0,7.0,,,,,4.0,2.0,2.0,1.0,4.0,2.0,3.0,3.0,1.0,,4.0,2.0,,7.0,,,,0.6666666666666666,0.6666666666666666,0.5,,0.42857142857142855,,0.4375,,1.0,1.0,,90.94736842105263,17.444444444444443,14.222222222222221,17.444444444444443,14.222222222222221,0.14285714285714285,1.0,1.0,1.0,0.4166285714285714,,,,,7.25,,2.0,,,,,1.0,,1.0,,,,,,0.14285714285714285,0.16666666666666666,,,0.2857142857142857,,,,,,0.42857142857142855,24.8,2.0,3.0,1.0,7.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.42857142857142855,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2001,2000-01,True
147-1506-1733-1886-696,1610612754,"Jalen Rose, Austin Croshere, Al Harrington, Jonathan Bender, Travis Best","Rose, Croshere, Harrington, Bender, Best",147-1506-1733-1886-696,IND,126.0,2,2.0,-2.0,3.0,5.0,3.0,,8.0,,1.0,,2.0,,,,2.0,,,,,,,,1.0,4.0,4.0,,,2.0,,,,,3.0,,,,,,,,,,1.0,1.0,,91.42857142857143,19.666666666666668,13.4,19.666666666666668,13.4,0.5,,,,0.43695,0.43695,,,,9.2,1.0,1.0,1.0,,,,,,1.0,,,,,,,0.5,,,0.5,,,,,0.5,0.5,,,,,2.0,,,,3.0,,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2001,2000-01,True
147-1506-1733-1886-721,1610612754,"Jalen Rose, Austin Croshere, Al Harrington, Jonathan Bender, Tyus Edney","Rose, Croshere, Harrington, Bender, Edney",147-1506-1733-1886-721,IND,418.0,1,7.0,3.0,12.0,12.0,12.0,,24.0,,,3.0,6.0,4.0,13.0,3.0,6.0,4.0,13.0,2.0,1.0,2.0,,5.0,3.0,4.0,6.0,,,4.0,6.0,2.0,11.0,13.0,12.0,,0.3333333333333333,0.5,0.5,0.5,0.45,0.45,0.5,0.5,0.42857142857142855,0.5,0.4,82.67942583732058,15.333333333333334,19.5,15.083333333333334,16.75,,,,,0.49402,0.49402,0.16666666666666666,0.25,1.0,3.25,1.0,3.0,3.0,,1.0,1.0,4.0,3.0,2.0,1.0,,1.0,0.25,0.25,0.4,0.3333333333333333,0.3333333333333333,0.5,0.3,0.1,,,,0.3,0.7,25.1,2.0,3.0,3.0,10.0,4.0,3.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.3333333333333333,,1.0,,,,0.6666666666666666,1.0,0.5,0.3,0.3,1.0,,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.25,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.1,0.3,0.3333333333333333,0.3333333333333333,0.15384615384615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2001,2000-01,True
147-1506-1733-1886-979,1610612754,"Jalen Rose, Austin Croshere, Al Harrington, Jonathan Bender, Jermaine O'Neal","Rose, Croshere, Harrington, Bender, O'Neal",147-1506-1733-1886-979,IND,444.0,1,7.0,2.0,15.0,16.0,4.0,2.0,31.0,1.0,3.0,6.0,15.0,3.0,15.0,1.0,4.0,1.0,3.0,10.0,5.0,5.0,1.0,10.0,5.0,5.0,8.0,3.0,2.0,1.0,4.0,2.0,13.0,3.0,4.0,,0.8333333333333334,0.8333333333333334,0.4,0.25,0.375,0.2,0.4166666666666667,0.25,0.625,0.625,1.0,100.54054054054053,13.533333333333333,15.0625,12.733333333333333,14.0,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.49735999999999997,0.526325,0.1111111111111111,0.11764705882352941,0.2,6.1066666666666665,0.26666666666666666,7.0,3.0,,,,1.0,,1.0,,,,,,0.0625,0.06666666666666667,0.14285714285714285,0.6666666666666666,0.4375,,,,,0.6,0.5,39.1,3.0,5.0,1.0,13.0,2.0,1.0,3.0,,1.0,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,,1.0,,0.3333333333333333,,,0.42857142857142855,0.5,1.0,0.3125,0.0625,,,,3.0,,2.0,1.0,2.0,,,,1.0,1.0,3.0,2.0,,1.0,,,,,3.0,3.0,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.4,0.4,,,,0.6666666666666666,,0.3333333333333333,,0.2,,,0.13333333333333333,1.0,1.0,0.25,0.5,0.125,0.5,0.5083666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2001,2000-01,True
147-1506-1733-1902-365,1610612754,"Jalen Rose, Austin Croshere, Al Harrington, Jeff Foster, Derrick McKey","Rose, Croshere, Harrington, Foster, McKey",147-1506-1733-1902-365,IND,127.0,1,2.0,7.0,4.0,4.0,,,8.0,,,,,,9.0,,,,,,,1.0,,3.0,1.0,1.0,1.0,2.0,1.0,,,,9.0,,,,,,,,1.125,,1.125,,0.5,0.3333333333333333,,90.70866141732283,9.25,22.5,9.25,21.75,,,,,0.5673375,,,,,,,,,1.0,1.0,3.0,4.0,3.0,,1.0,1.0,0.3333333333333333,0.75,0.75,1.0,,,0.5,,0.25,1.0,1.0,1.0,,1.0,24.975,,,3.0,2.0,,3.0,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,0.75,,,,,,,,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,,,,,,,,0.6666666666666666,,,,,,,,,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2001,2000-01,True
147-1506-1733-1902-397,1610612754,"Jalen Rose, Austin Croshere, Al Harrington, Jeff Foster, Reggie Miller","Rose, Croshere, Harrington, Foster, Miller",147-1506-1733-1902-397,IND,1818.0,13,30.0,-6.0,61.0,64.0,21.0,31.0,125.0,9.0,19.0,21.0,41.0,12.0,63.0,6.0,14.0,9.0,21.0,24.0,12.0,14.0,6.0,30.0,13.0,15.0,24.0,7.0,2.0,19.0,15.0,5.0,55.0,21.0,21.0,3.0,0.5714285714285714,0.6666666666666666,0.5121951219512195,0.42857142857142855,0.53125,0.4,0.5740740740740741,0.525,0.65,0.6086956521739131,0.8571428571428571,99.00990099009901,14.327868852459016,14.75,13.721311475409836,14.140625,0.3958333333333333,0.47368421052631576,0.5,0.6666666666666666,0.4531947916666667,0.45438666666666666,0.09803921568627451,0.11363636363636363,0.3333333333333333,10.751219512195123,0.3442622950819672,10.0,5.0,1.0,2.0,3.0,7.0,6.0,1.0,2.0,,0.6666666666666666,0.42857142857142855,0.42857142857142855,0.14583333333333334,0.024390243902439025,,0.6666666666666666,0.20833333333333334,0.041666666666666664,0.5,0.5,,0.3333333333333333,0.3541666666666667,24.842857142857145,8.0,12.0,5.0,69.0,18.0,5.0,4.0,1.0,5.0,10.0,7.0,5.0,15.0,9.0,2.0,3.0,2.0,1.0,2.0,1.0,,0.6666666666666666,0.3333333333333333,0.42857142857142855,0.5,0.5,0.8,0.8,0.5,0.25,0.10416666666666667,3.0,0.05263157894736842,,7.0,3.0,4.0,4.0,4.0,,2.0,,1.0,4.0,6.0,8.0,,1.0,6.0,2.0,2.0,,9.0,9.0,2.0,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.45,,0.375,0.375,,0.3333333333333333,0.3333333333333333,0.4,0.4,1.0,0.6666666666666666,0.75,0.8,,0.06666666666666667,,0.4,0.12698412698412698,2.0,3.0,1.0,0.4,0.13043478260869565,0.5,0.48735,3.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2001,2000-01,True
147-1506-1733-1902-696,1610612754,"Jalen Rose, Austin Croshere, Al Harrington, Jeff Foster, Travis Best","Rose, Croshere, Harrington, Foster, Best",147-1506-1733-1902-696,IND,1115.0,9,19.0,8.0,33.0,33.0,3.0,17.0,66.0,3.0,6.0,12.0,23.0,9.0,39.0,1.0,1.0,,2.0,14.0,7.0,7.0,3.0,14.0,8.0,8.0,12.0,4.0,,12.0,10.0,6.0,34.0,2.0,3.0,2.0,0.5833333333333334,0.7,0.5217391304347826,1.0,0.5172413793103449,1.0,0.5909090909090909,1.0,0.7272727272727273,0.7272727272727273,0.6666666666666666,85.23766816143498,14.696969696969697,19.09090909090909,14.272727272727273,18.575757575757574,0.20689655172413793,0.5,0.5,1.0,0.4809839285714285,0.5796,0.18181818181818182,0.2222222222222222,0.05128205128205128,7.92608695652174,0.09090909090909091,10.0,1.0,,1.0,2.0,6.0,,5.0,,,,0.3333333333333333,0.4,0.20689655172413793,0.21739130434782608,0.2,0.6666666666666666,0.3448275862068966,0.034482758620689655,,,,1.0,0.5517241379310345,32.300000000000004,7.0,7.0,5.0,31.0,10.0,4.0,3.0,,4.0,3.0,1.0,2.0,5.0,2.0,1.0,,2.0,,2.0,2.0,0.42857142857142855,0.6,,1.0,,1.0,0.7,0.875,0.42857142857142855,0.2413793103448276,0.1724137931034483,2.0,,,4.0,2.0,2.0,1.0,2.0,,2.0,,,2.0,4.0,5.0,,,4.0,2.0,,1.0,3.0,4.0,1.0,,0.5,0.5,0.625,0.2727272727272727,0.3333333333333333,0.2857142857142857,0.2,0.5,0.2857142857142857,0.5,0.4,0.4,,0.5,1.0,1.0,,,,0.5,0.1282051282051282,1.0,,0.3333333333333333,0.3333333333333333,,0.5,0.42713333333333336,6.0,1.0,,1.0,2.0,,,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2001,2000-01,True
147-1506-1733-1902-721,1610612754,"Jalen Rose, Austin Croshere, Al Harrington, Jeff Foster, Tyus Edney","Rose, Croshere, Harrington, Foster, Edney",147-1506-1733-1902-721,IND,341.0,3,6.0,-4.0,14.0,13.0,5.0,8.0,27.0,1.0,5.0,2.0,8.0,6.0,10.0,1.0,4.0,2.0,4.0,4.0,2.0,2.0,1.0,4.0,2.0,4.0,5.0,1.0,,5.0,7.0,2.0,10.0,4.0,5.0,2.0,1.0,1.0,0.25,0.25,0.2222222222222222,0.25,0.4166666666666667,0.4,0.6666666666666666,0.75,1.0,114.01759530791789,13.785714285714286,11.384615384615385,13.785714285714286,11.384615384615385,0.5555555555555556,0.2,0.2,1.0,0.3913,0.28385,0.25,0.2,0.4,14.1125,0.35714285714285715,2.0,,,1.0,,1.0,,1.0,,,,,,0.1111111111111111,0.125,,,0.2222222222222222,0.1111111111111111,,,,,0.3333333333333333,23.4,1.0,1.0,,14.0,,,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,,1.0,1.0,1.0,,1.0,0.6666666666666666,1.0,0.5,1.0,,0.5,0.5,1.0,0.1111111111111111,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,0.2,,0.16666666666666666,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,0.2018,,,1.0,,,,,,,,,1.0,,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2001,2000-01,True
