EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,FG2A,FG3A,OpponentPoints,NonHeaveArc3FGA,Fg2aBlocked,DefTwoPtRebounds,DefRebounds,Rebounds,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGA,ShortMidRangeFGM,FG2M,FtPoints,Points,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,AtRimFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,Arc3FGM,FG3M,PtsUnassisted3s,NonHeaveArc3FGM,DefThreePtRebounds,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,Fg3Pct,NonHeaveFg3Pct,LiveBallTurnoverPct,DefFTReboundPct,DefThreePtReboundPct,DefCorner3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,NonHeaveArc3Accuracy,DeadBallTurnovers,PenaltyTurnovers,Steals,LostBallSteals,PenaltyArc3FGA,PenaltyFG3A,BadPassOutOfBoundsTurnovers,RecoveredBlocks,DefAtRimReboundPct,BlocksRecoveredPct,PenaltyArc3Frequency,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceFG2M,PtsAssisted3s,PtsPutbacks,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AssistPoints,Travels,SecondChanceTurnovers,Assisted3sPct,SecondChanceFg2Pct,SecondChanceEfgPct,DefArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,PtsAssisted2s,TwoPtAssists,ShortMidRangeAssists,Offensive Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,ShortMidRangePctAssisted,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,LostBallTurnovers,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,LongMidRangeFGM,LongMidRangeAssists,BadPassSteals,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,SelfOReb,OffAtRimReboundPct,SelfORebPct,HeaveAttempts,AtRimAssists,2pt And 1 Free Throw Trips,BlockedShortMidRange,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,AtRimPctAssisted,SecondChanceAtRimPctAssisted,LostBallOutOfBoundsTurnovers,3SecondViolations,AtRimPctBlocked,FTOffRebounds,OffFTReboundPct,Technical Free Throw Trips,Blocked3s,BlockedCorner3,PenaltyCorner3FGM,OffCorner3ReboundPct,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked,DefensiveGoaltends,BlockedLongMidRange,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedArc3,OffensiveGoaltends,3pt And 1 Free Throw Trips,Clear Path Fouls,Defensive 3 Seconds Violations,team_id,year,season,team_vs
1541-1565-209-213-349,1610612761,"Alvin Williams, Michael Stewart, Dell Curry, Antonio Davis, Mark Jackson","Williams, Stewart, Curry, Davis, Jackson",1541-1565-209-213-349,TOR,116.0,1,2.0,-4.0,4.0,5.0,9.0,,,1.0,,1.0,8.0,,,,,,1.0,,,,,,,111.72413793103448,16.25,10.2,16.25,10.2,,,1.0,1.0,,,62.2,3.0,4.0,,,,,4.0,4.0,,,,,,2.0,2.0,,,,,,1.0,4.0,1.0,1.0,,,,4.0,2.0,3.0,,,,,0.6666666666666666,,0.5,,,,,,,,,,0.5,1.0,,0.5,0.75,,,,,,,2.0,2.0,2.0,,,,,1.0,,,,,,,,2.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2001,2000-01,False
1541-1565-209-213-722,1610612761,"Alvin Williams, Michael Stewart, Dell Curry, Antonio Davis, Corliss Williamson","Williams, Stewart, Curry, Davis, Williamson",1541-1565-209-213-722,TOR,170.0,1,3.0,6.0,6.0,5.0,11.0,,1.0,1.0,5.0,1.0,,1.0,1.0,3.0,4.0,6.0,0.16666666666666666,0.2,,0.75,0.8,0.6666666666666666,1.0,93.17647058823529,13.833333333333334,17.4,12.666666666666666,13.2,,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.5156999999999999,4.4,25.0,4.0,5.0,2.0,4.0,,3.0,,6.0,1.0,,2.0,1.0,2.0,,2.0,4.0,1.0,1.0,2.0,,,,,,1.0,,1.0,4.0,2.0,4.0,0.6,0.5,0.5,0.3333333333333333,0.5,1.0,0.3333333333333333,0.5,1.0,0.6666666666666666,,1.0,0.6666666666666666,,,0.5141333333333333,,,0.3333333333333333,0.3333333333333333,0.6666666666666666,,,,,1.0,,1.0,1.0,2.0,,,,,0.5,,1.0,,,,,1.0,2.0,,,1.0,1.0,,,,,0.3333333333333333,2.0,1.0,1.0,,,1.0,,2.0,,1.0,,,2.0,,1.0,,1.0,1.0,1.0,0.5,0.6666666666666666,,,,,,1.0,1.0,0.5492,2.0,1.0,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,,,,,,,0.6666666666666666,0.5,,,0.5,,,,,1.0,,,,,1.0,,0.25,,,,,,,,,,,,,,,,,,,,,,1610612761,2001,2000-01,False
1541-1565-209-722-895,1610612761,"Alvin Williams, Michael Stewart, Dell Curry, Corliss Williamson, Tyrone Corbin","Williams, Stewart, Curry, Williamson, Corbin",1541-1565-209-722-895,TOR,282.0,1,5.0,4.0,10.0,9.0,19.0,1.0,4.0,,7.0,1.0,6.0,,1.0,3.0,6.0,6.0,0.125,0.14285714285714285,,0.75,0.8333333333333334,,0.6666666666666666,97.02127659574468,17.7,11.666666666666666,17.7,11.555555555555555,0.125,0.5,,0.375,0.41225,11.257142857142856,24.5,3.0,9.0,,2.0,1.0,4.0,2.0,10.0,,,,1.0,2.0,,2.0,6.0,,,,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,10.0,2.0,3.0,0.5714285714285714,0.5,0.5,0.5,0.5555555555555556,,0.5,,,,,,0.25,1.0,1.0,0.49995,0.1111111111111111,0.125,,0.2,0.3,,,,,2.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,1.0,,,,,1.0,,,2.0,,,,,,1.0,0.5,1.0,0.125,,,,,,,,2.0,1.0,,,0.25,0.25,,,,,,,,,,,,,,,2.0,1.0,,0.5,0.5,0.5,1.0,2.0,,,,,,,1.0,0.5,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,1610612761,2001,2000-01,False
1541-1565-213-349-722,1610612761,"Alvin Williams, Michael Stewart, Antonio Davis, Mark Jackson, Corliss Williamson","Williams, Stewart, Davis, Jackson, Williamson",1541-1565-213-349-722,TOR,71.0,1,1.0,-4.0,3.0,2.0,5.0,,,,,,4.0,,,,,,,,,,,,,101.40845070422534,12.666666666666666,16.5,12.666666666666666,16.5,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,1.0,2.0,,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2001,2000-01,False
1541-1600-1713-2050-209,1610612761,"Alvin Williams, Kornel David, Vince Carter, Morris Peterson, Dell Curry","Williams, David, Carter, Peterson, Curry",1541-1600-1713-2050-209,TOR,106.0,1,2.0,,4.0,4.0,8.0,1.0,3.0,,4.0,,5.0,,,1.0,2.0,3.0,,,,1.0,1.0,,1.0,108.67924528301887,14.0,12.5,14.0,12.5,0.25,0.75,,,0.398225,16.025,,2.0,,,,,1.0,3.0,5.0,,,,,2.0,2.0,2.0,2.0,,1.0,1.0,2.0,2.0,3.0,1.0,1.0,,,,5.0,2.0,2.0,0.25,,0.25,,0.5,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.5,,,,,0.3923,0.25,0.25,,0.4,0.5,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2001,2000-01,False
1541-1600-1713-2050-213,1610612761,"Alvin Williams, Kornel David, Vince Carter, Morris Peterson, Antonio Davis","Williams, David, Carter, Peterson, Davis",1541-1600-1713-2050-213,TOR,300.0,1,5.0,5.0,9.0,9.0,18.0,3.0,4.0,3.0,9.0,3.0,9.0,3.0,1.0,3.0,4.0,8.0,0.25,0.1111111111111111,,1.0,1.0,1.0,,86.4,15.11111111111111,18.22222222222222,12.666666666666666,18.22222222222222,0.25,0.3333333333333333,0.25,0.4166666666666667,0.47894166666666665,11.666666666666666,25.566666666666666,,,2.0,2.0,1.0,3.0,2.0,14.0,3.0,1.0,1.0,,,,,,1.0,3.0,4.0,,3.0,4.0,1.0,1.0,1.0,,1.0,13.0,,,0.3333333333333333,,0.5,,0.5,0.1,,0.5,1.0,0.5714285714285714,0.6666666666666666,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,,0.07692307692307693,0.1,0.07142857142857142,,,2.0,2.0,,2.0,1.0,,,,,,,0.6666666666666666,0.6666666666666666,,,1.0,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,,,,1.0,,1.0,,1.0,,1.0,,,,6.0,,2.0,5.0,2.0,,12.0,,,1.0,,,1.0,0.5,1.0,,,,,1.0,0.25,,0.44670000000000004,6.0,3.0,1.0,,1.0,1.0,1.0,,1.0,,,1.0,,,,,0.25,,,,1.0,1.0,,0.25,0.25,1.0,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,1.0,,,,0.5,,,,,,,,,,,,,,,,,,,,,,1610612761,2001,2000-01,False
1541-1600-1713-2050-788,1610612761,"Alvin Williams, Kornel David, Vince Carter, Morris Peterson, Kevin Willis","Williams, David, Carter, Peterson, Willis",1541-1600-1713-2050-788,TOR,421.0,3,7.0,-7.0,16.0,15.0,31.0,3.0,2.0,3.0,8.0,4.0,19.0,3.0,2.0,5.0,6.0,7.0,0.3333333333333333,0.25,,0.8333333333333334,0.75,1.0,1.0,106.0332541567696,12.5625,14.666666666666666,12.3125,13.6,0.25,0.16666666666666666,0.25,0.5833333333333334,0.503075,9.5625,24.25,,2.0,1.0,3.0,,2.0,2.0,12.0,,,,,,,,,,1.0,1.0,4.0,6.0,2.0,1.0,,2.0,2.0,2.0,12.0,,,0.25,,0.4166666666666667,,0.46153846153846156,,,0.16666666666666666,,0.125,,,0.25,,,,0.07692307692307693,0.1111111111111111,,,,2.0,2.0,,2.0,1.0,,3.0,3.0,4.0,,,0.5,0.5,0.75,,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,,,,,,,1.0,0.5,0.5,,1.0,,,,1.0,,6.0,,2.0,4.0,2.0,,10.0,,1.0,1.0,,,,0.3333333333333333,0.5,0.08333333333333333,,,,1.0,,,,4.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,0.5,0.5,1.0,,,,,,,,,,,,,0.5,,,1.0,,,0.3333333333333333,,1.0,,,,0.3333333333333333,,,,,,,,,,,,,1.0,,,,,,,,,1610612761,2001,2000-01,False
1541-1600-1713-2050-891,1610612761,"Alvin Williams, Kornel David, Vince Carter, Morris Peterson, Charles Oakley","Williams, David, Carter, Peterson, Oakley",1541-1600-1713-2050-891,TOR,482.0,2,8.0,-1.0,17.0,16.0,33.0,1.0,3.0,,9.0,,17.0,,1.0,2.0,3.0,4.0,,0.1111111111111111,,0.3333333333333333,0.42857142857142855,1.0,0.3333333333333333,98.58921161825727,12.588235294117647,16.75,12.529411764705882,15.5,0.1111111111111111,0.3333333333333333,,0.5555555555555556,0.532088888888889,6.877777777777777,,7.0,7.0,1.0,5.0,,3.0,10.0,16.0,1.0,,2.0,1.0,5.0,5.0,7.0,2.0,,1.0,1.0,1.0,3.0,14.0,5.0,2.0,,,,14.0,7.0,7.0,0.3333333333333333,0.2,0.3333333333333333,0.2,0.5333333333333333,1.0,0.4375,0.16666666666666666,,0.16666666666666666,0.3333333333333333,,0.5555555555555556,,,0.41532,0.38461538461538464,0.38461538461538464,0.125,0.4375,0.4117647058823529,,,,,1.0,,2.0,2.0,3.0,,,,,0.6666666666666666,,1.0,1.0,,,,1.0,,3.0,1.0,,,,,,,,3.0,1.0,1.0,,,1.0,,2.0,,2.0,,,4.0,,,,1.0,1.0,,0.6,0.75,,,,,,1.0,1.0,0.5374,4.0,2.0,,,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,2.0,,,,1.0,2.0,,,,,,,0.4,0.5,,,,,,2.0,1.0,,,,0.6666666666666666,,,,0.2,,,1.0,,,,,,,,,,,,,,,,,,,1610612761,2001,2000-01,False
1541-1600-1713-209-788,1610612761,"Alvin Williams, Kornel David, Vince Carter, Dell Curry, Kevin Willis","Williams, David, Carter, Curry, Willis",1541-1600-1713-209-788,TOR,197.0,3,3.0,2.0,7.0,6.0,13.0,,2.0,1.0,3.0,2.0,7.0,1.0,,2.0,2.0,2.0,0.4,,,1.0,1.0,,1.0,95.0253807106599,15.0,15.333333333333334,15.0,15.333333333333334,,0.4,0.2,0.6,0.51805,13.5,24.25,2.0,2.0,,1.0,,2.0,2.0,9.0,,,,,1.0,2.0,2.0,,,,,,1.0,2.0,1.0,,,,,9.0,2.0,2.0,0.6666666666666666,,0.7,,0.75,,0.5,,,,,,0.2,,,0.4205,0.16666666666666666,0.25,,0.2222222222222222,0.2857142857142857,,1.0,,,,,,,1.0,,,0.5,0.5,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,1.0,1.0,,3.0,,1.0,3.0,,1.0,7.0,,,1.0,,,,1.0,1.0,0.2,1.0,1.0,1.0,,,,,4.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2001,2000-01,False
1541-1600-1713-209-891,1610612761,"Alvin Williams, Kornel David, Vince Carter, Dell Curry, Charles Oakley","Williams, David, Carter, Curry, Oakley",1541-1600-1713-209-891,TOR,27.0,1,,-1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,53.33333333333333,,27.0,,17.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2001,2000-01,False
1541-1600-1713-213-722,1610612761,"Alvin Williams, Kornel David, Vince Carter, Antonio Davis, Corliss Williamson","Williams, David, Carter, Davis, Williamson",1541-1600-1713-213-722,TOR,89.0,1,1.0,-4.0,3.0,3.0,6.0,1.0,,1.0,2.0,1.0,4.0,1.0,1.0,,2.0,3.0,0.3333333333333333,0.5,,,,,,97.07865168539325,20.0,9.666666666666666,20.0,9.666666666666666,0.3333333333333333,,0.3333333333333333,0.6666666666666666,0.51185,5.4,24.7,,3.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,0.5,,0.3333333333333333,,,0.3333333333333333,,,,,,,,,,,,,,2.0,,,1.0,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612761,2001,2000-01,False
1541-1600-1713-722-788,1610612761,"Alvin Williams, Kornel David, Vince Carter, Corliss Williamson, Kevin Willis","Williams, David, Carter, Williamson, Willis",1541-1600-1713-722-788,TOR,417.0,2,7.0,-4.0,13.0,14.0,27.0,5.0,5.0,1.0,12.0,1.0,18.0,1.0,,4.0,4.0,7.0,0.07692307692307693,,,1.0,1.0,,1.0,93.23741007194245,14.384615384615385,16.428571428571427,13.76923076923077,16.428571428571427,0.38461538461538464,0.38461538461538464,0.07692307692307693,0.23076923076923078,0.47034230769230767,11.275,25.4,3.0,2.0,3.0,2.0,2.0,5.0,4.0,14.0,2.0,2.0,6.0,1.0,2.0,2.0,4.0,6.0,,3.0,3.0,1.0,5.0,4.0,2.0,,2.0,1.0,2.0,8.0,4.0,3.0,0.4166666666666667,0.5,0.38461538461538464,0.5,0.4666666666666667,1.0,0.6666666666666666,0.42857142857142855,,0.375,0.3333333333333333,,0.15384615384615385,0.4,0.4,0.61735,0.13333333333333333,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.23076923076923078,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,2.0,1.0,,,1.0,2.0,1.0,1.0,,1.0,,,,,2.0,,2.0,,2.0,,,4.0,,,,1.0,1.0,,0.5,0.5,,,,,,,,0.461,4.0,2.0,1.0,,0.4,0.5,0.5,,,,,,,,,,,,,,2.0,,1.0,0.4,0.4,,,1.0,,,,,,,0.5,,,,,,,1.0,,,,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1610612761,2001,2000-01,False
1541-1600-1713-722-891,1610612761,"Alvin Williams, Kornel David, Vince Carter, Corliss Williamson, Charles Oakley","Williams, David, Carter, Williamson, Oakley",1541-1600-1713-722-891,TOR,63.0,1,1.0,-1.0,1.0,2.0,3.0,1.0,,,1.0,,2.0,,1.0,,,,,1.0,,,,,,68.57142857142857,29.0,17.0,29.0,17.0,1.0,,,,0.4373,7.3,,,,,,,,1.0,1.0,,,,,,,,,,,,,,2.0,1.0,,,,,1.0,,,,,,,0.25,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2001,2000-01,False
1541-1600-2050-209-213,1610612761,"Alvin Williams, Kornel David, Morris Peterson, Dell Curry, Antonio Davis","Williams, David, Peterson, Curry, Davis",1541-1600-2050-209-213,TOR,133.0,1,2.0,2.0,4.0,3.0,7.0,,2.0,1.0,4.0,1.0,2.0,1.0,1.0,,,1.0,0.2,0.25,,,,,,75.78947368421052,18.75,19.333333333333332,16.75,19.333333333333332,,0.4,0.2,0.6,0.52068,9.8,25.7,,,1.0,2.0,,2.0,,4.0,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,4.0,,,0.5,,0.4,,0.4,,,0.5,,0.3333333333333333,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,2.0,,,4.0,,,,,,,0.5,1.0,,,,,,,,0.4077,4.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,2.0,0.5,0.5,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,0.5,,,,,,,,,,,,,,,,,,,,,,1610612761,2001,2000-01,False
1541-1600-2050-209-722,1610612761,"Alvin Williams, Kornel David, Morris Peterson, Dell Curry, Corliss Williamson","Williams, David, Peterson, Curry, Williamson",1541-1600-2050-209-722,TOR,276.0,1,5.0,-7.0,8.0,8.0,16.0,1.0,2.0,,6.0,2.0,16.0,,1.0,1.0,1.0,3.0,0.25,0.16666666666666666,0.5,1.0,1.0,,,83.47826086956522,17.25,17.25,16.0,17.25,0.125,0.25,,0.625,0.49376875,7.983333333333333,23.3,,,2.0,3.0,,2.0,2.0,9.0,1.0,,2.0,,,,,2.0,,2.0,2.0,1.0,1.0,2.0,,1.0,,,,7.0,,,0.3333333333333333,,0.4375,,0.5,0.5,,0.5,,0.4,0.5,,0.375,,,,,,0.2222222222222222,,,,1.0,3.0,,,,,,1.0,,,0.5,0.5,,,,,,,,1.0,,,,,,,,1.0,,,2.0,1.0,1.0,1.0,2.0,1.0,,2.0,,1.0,,,2.0,,,,1.0,0.5,,0.6666666666666666,0.6666666666666666,0.25,0.5,0.5,,,0.5,1.0,0.570225,2.0,1.0,,,0.5,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,0.5,,,,,1.0,,,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2001,2000-01,False
1541-1600-2050-209-788,1610612761,"Alvin Williams, Kornel David, Morris Peterson, Dell Curry, Kevin Willis","Williams, David, Peterson, Curry, Willis",1541-1600-2050-209-788,TOR,858.0,7,14.0,2.0,31.0,31.0,62.0,5.0,9.0,3.0,21.0,3.0,22.0,3.0,1.0,6.0,15.0,20.0,0.125,0.047619047619047616,,0.75,0.8181818181818182,0.6,1.0,104.05594405594405,16.06451612903226,11.612903225806452,14.774193548387096,11.35483870967742,0.20833333333333334,0.375,0.125,0.4166666666666667,0.44891875000000003,10.323809523809524,25.099999999999998,9.0,14.0,4.0,7.0,2.0,9.0,6.0,24.0,4.0,3.0,5.0,3.0,5.0,1.0,7.0,8.0,,4.0,5.0,5.0,12.0,7.0,5.0,,1.0,,1.0,19.0,7.0,9.0,0.42857142857142855,0.6,0.375,0.5,0.46153846153846156,0.5,0.5,0.3333333333333333,,0.26666666666666666,0.2,,0.2916666666666667,0.4,0.4,0.49724999999999997,0.19230769230769232,0.21739130434782608,0.20833333333333334,0.2916666666666667,0.2903225806451613,,,,,3.0,6.0,1.0,1.0,8.0,,,,,0.125,1.0,1.0,1.0,,,,7.0,1.0,2.0,,1.0,1.0,1.0,,1.0,,0.16666666666666666,3.0,1.0,3.0,,,1.0,,2.0,,5.0,,,10.0,1.0,,,0.25,0.25,1.0,0.42857142857142855,0.5,,,,,,0.75,0.3333333333333333,0.4693,10.0,5.0,,2.0,0.5555555555555556,0.625,,,,,,,,,,,,,,,4.0,3.0,2.0,0.4444444444444444,0.4444444444444444,0.75,2.0,3.0,,,,,,,0.5,0.6666666666666666,,1.0,0.25,0.07142857142857142,,2.0,3.0,1.0,,0.6666666666666666,0.6666666666666666,,2.0,,0.14285714285714285,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,1610612761,2001,2000-01,False
1541-1600-2050-209-891,1610612761,"Alvin Williams, Kornel David, Morris Peterson, Dell Curry, Charles Oakley","Williams, David, Peterson, Curry, Oakley",1541-1600-2050-209-891,TOR,290.0,1,5.0,-2.0,9.0,9.0,18.0,3.0,6.0,,11.0,,11.0,,,2.0,2.0,5.0,,,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,89.37931034482759,17.88888888888889,14.333333333333334,15.88888888888889,13.666666666666666,0.2727272727272727,0.5454545454545454,,0.18181818181818182,0.4324545454545454,11.581818181818182,,,,2.0,2.0,,4.0,1.0,9.0,3.0,,2.0,,,,,6.0,,3.0,3.0,1.0,2.0,1.0,1.0,,,,,7.0,,,0.36363636363636365,,0.36363636363636365,,0.4090909090909091,0.3333333333333333,,0.42857142857142855,,0.42857142857142855,0.5,,0.18181818181818182,,,,0.09090909090909091,0.09090909090909091,0.2222222222222222,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,2.0,1.0,,,,,,,,2.0,1.0,1.0,,,1.0,,,,1.0,,,2.0,,,,0.3333333333333333,0.3333333333333333,,1.0,1.0,,,,,,0.3333333333333333,1.0,0.4473666666666667,2.0,1.0,,1.0,0.25,0.25,,,,,,,,,,,,,,,2.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2001,2000-01,False
