EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGA,FG2A,OpponentPoints,Steals,BadPassSteals,Fouls,Loose Ball Fouls,PenaltyOffPossExcludingTakeFouls,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,FG2M,Points,PtsAssisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceOffPoss,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,PenaltyAtRimFGA,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,OffShortMidRangeReboundPct,Corner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PenaltyFtPoints,BadPassTurnovers,PenaltyTurnovers,Corner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,LostBallSteals,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,DefensiveGoaltends,PenaltyAtRimFGM,PtsPutbacks,PenaltyAtRimAccuracy,OffThreePtRebounds,BlockedLongMidRange,OffThreePtReboundPct,OffArc3ReboundPct,BlockedAtRim,OffCorner3ReboundPct,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,HeaveMakes,HeaveAttempts,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,Clear Path Fouls,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,FTOffRebounds,OffFTReboundPct,Defensive 3 Seconds Violations,Technical Free Throw Trips,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,PtsUnassisted3s,Blocked3s,BlockedArc3,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,OffensiveGoaltends,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,Corner3PctBlocked,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1533-1892-221-423-754,1610612739,"Anthony Johnson, Trajan Langdon, Clar. Weatherspoon, Chris Gatling, Jim Jackson","Johnson, Langdon, Weatherspoon, Gatling, Jackson",1533-1892-221-423-754,CLE,152.0,2,3.0,3.0,4.0,6.0,,,10.0,2.0,2.0,2.0,1.0,1.0,1.0,,,94.73684210526316,15.75,14.833333333333334,15.75,14.833333333333334,0.5,1.0,0.6845,0.2,,,,1.0,5.0,2.0,1.0,2.0,,5.0,2.0,3.0,3.0,5.0,1.0,1.0,0.5,0.625,0.625,1.0,1.0,,,,,,,1.0,,,,,1.0,1.0,1.0,2.0,,,,,,,3.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,0.5,0.5,,,,0.5,,,,,,1.0,,,,,1.0,1.0,,,,0.5,0.5,1.0,,,,,0.25,1.0,1.0,1.0,,,,1.0,,,,,23.95,,,,,,,,,,,,,,,,1.0,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2001,2000-01,False
1533-1892-359-423-441,1610612739,"Anthony Johnson, Trajan Langdon, Chucky Brown, Chris Gatling, Lamond Murray","Johnson, Langdon, Brown, Gatling, Murray",1533-1892-359-423-441,CLE,744.0,5,12.0,-13.0,23.0,26.0,2.0,2.0,49.0,7.0,16.0,31.0,2.0,2.0,8.0,1.0,2.0,94.83870967741935,15.695652173913043,14.73076923076923,15.391304347826088,14.23076923076923,0.4117647058823529,0.47058823529411764,0.44282352941176467,7.8125,0.08695652173913043,2.0,5.0,8.0,18.0,10.0,5.0,5.0,2.0,10.0,5.0,6.0,8.0,16.0,0.625,0.7142857142857143,0.5,0.47058823529411764,0.5,0.8333333333333334,0.8571428571428571,1.0,0.29411764705882354,0.4,0.4,1.0,3.0,6.0,1.0,1.0,,4.0,,1.0,,1.0,2.0,1.0,2.0,,2.0,6.0,,1.0,,,,,3.0,,2.0,1.0,,2.0,1.0,2.0,1.0,4.0,1.0,1.0,,6.0,,3.0,1.0,3.0,1.0,2.0,,,,,,,,,0.5,0.5,0.5,0.058823529411764705,,,0.3333333333333333,,0.25,1.0,0.2222222222222222,,,1.0,0.6666666666666666,,1.0,0.1111111111111111,,0.8571428571428571,0.8571428571428571,0.5,0.23529411764705882,,,,0.058823529411764705,,,,0.5,1.0,,,0.49115,0.1111111111111111,0.11764705882352941,0.1111111111111111,27.6,1.0,,1.0,1.0,,2.0,2.0,1.0,1.0,1.0,1.0,,0.4805,0.1111111111111111,0.5,,,,,,1.0,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2001,2000-01,False
1533-1892-423-441-754,1610612739,"Anthony Johnson, Trajan Langdon, Chris Gatling, Lamond Murray, Jim Jackson","Johnson, Langdon, Gatling, Murray, Jackson",1533-1892-423-441-754,CLE,385.0,1,6.0,3.0,12.0,12.0,,11.0,24.0,5.0,11.0,12.0,1.0,,1.0,,,89.76623376623377,14.916666666666666,17.166666666666668,14.916666666666666,16.916666666666668,0.4166666666666667,0.5,0.5205083333333334,7.9818181818181815,,3.0,4.0,7.0,15.0,6.0,3.0,3.0,2.0,6.0,3.0,4.0,6.0,11.0,0.42857142857142855,0.6,0.6363636363636364,0.5833333333333334,0.5769230769230769,0.6,0.6666666666666666,,0.3333333333333333,0.75,0.75,0.6666666666666666,2.0,3.0,2.0,2.0,1.0,2.0,,1.0,,1.0,1.0,2.0,2.0,,4.0,8.0,,1.0,,,,,1.0,,2.0,1.0,,2.0,,1.0,,,,,,1.0,,1.0,,2.0,,1.0,1.0,,1.0,,,,,,1.0,1.0,1.0,0.08333333333333333,,,1.0,,0.5,1.0,0.4,1.0,,0.6666666666666666,1.0,1.0,,,,0.6,0.6,0.3333333333333333,0.16666666666666666,0.5,0.5,,0.08333333333333333,,,,1.0,1.0,,,0.63425,0.07692307692307693,0.08333333333333333,0.26666666666666666,23.8,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,4.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2001,2000-01,False
1533-1892-423-441-902,1610612739,"Anthony Johnson, Trajan Langdon, Chris Gatling, Lamond Murray, Bimbo Coles","Johnson, Langdon, Gatling, Murray, Coles",1533-1892-423-441-902,CLE,17.0,1,,-2.0,,1.0,,1.0,1.0,,,2.0,,,1.0,,,84.70588235294117,,16.0,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2001,2000-01,False
1533-2036-221-441-754,1610612739,"Anthony Johnson, Chris Mihm, Clar. Weatherspoon, Lamond Murray, Jim Jackson","Johnson, Mihm, Weatherspoon, Murray, Jackson",1533-2036-221-441-754,CLE,224.0,1,4.0,6.0,9.0,8.0,,8.0,17.0,6.0,8.0,6.0,,,1.0,,,109.28571428571428,13.0,13.375,13.0,13.375,0.75,0.75,0.5292,2.6625,,,,5.0,12.0,2.0,1.0,1.0,,2.0,3.0,5.0,6.0,10.0,0.2,0.25,0.625,0.625,0.6666666666666666,1.0,1.0,1.0,,,,,1.0,4.0,1.0,1.0,1.0,2.0,,,,,2.0,1.0,1.0,,2.0,8.0,,,,,,,1.0,,1.0,2.0,,1.0,,1.0,,,,,,1.0,,,,2.0,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,1.0,,0.3333333333333333,1.0,0.3333333333333333,0.5,,1.0,,1.0,1.0,,1.0,0.6666666666666666,0.6666666666666666,0.25,0.25,0.5,0.5,,,,,,1.0,1.0,,,0.5624,0.1111111111111111,0.1111111111111111,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2001,2000-01,False
1533-2036-423-441-754,1610612739,"Anthony Johnson, Chris Mihm, Chris Gatling, Lamond Murray, Jim Jackson","Johnson, Mihm, Gatling, Murray, Jackson",1533-2036-423-441-754,CLE,186.0,2,3.0,2.0,6.0,6.0,4.0,,12.0,2.0,3.0,5.0,,,,,4.0,92.90322580645162,13.5,17.5,13.5,14.166666666666666,0.5,0.75,0.5114,2.3333333333333335,0.6666666666666666,,,2.0,7.0,,,1.0,,3.0,,1.0,1.0,7.0,,,0.6666666666666666,0.875,0.875,,0.3333333333333333,,,,,,,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,4.0,3.0,,,1.0,1.0,,,,,1.0,,,,1.0,,1.0,,,1.0,2.0,,,,,,,1.0,,1.0,,,1.0,1.0,1.0,,,,0.25,0.3333333333333333,,0.5,,,1.0,,,,,,1.0,,,,0.5,1.0,,0.25,1.0,1.0,,,,,,,,,,,,,,24.0,1.0,,1.0,2.0,1.0,5.0,5.0,0.5,0.8333333333333334,0.8333333333333334,0.3333333333333333,,0.5010333333333333,0.7142857142857143,,1.0,1.0,,,,1.0,1.0,0.25,,0.3333333333333333,,,,0.5,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1610612739,2001,2000-01,False
1533-221-423-441-445,1610612739,"Anthony Johnson, Clar. Weatherspoon, Chris Gatling, Lamond Murray, Wesley Person","Johnson, Weatherspoon, Gatling, Murray, Person",1533-221-423-441-445,CLE,131.0,2,2.0,-7.0,4.0,4.0,4.0,4.0,8.0,1.0,4.0,7.0,,,1.0,,4.0,87.93893129770993,22.0,10.75,22.0,10.75,0.25,0.25,0.39125,14.325,1.0,,3.0,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,4.0,,,,,,,0.25,,0.39125,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2001,2000-01,False
1533-221-423-441-754,1610612739,"Anthony Johnson, Clar. Weatherspoon, Chris Gatling, Lamond Murray, Jim Jackson","Johnson, Weatherspoon, Gatling, Murray, Jackson",1533-221-423-441-754,CLE,612.0,5,10.0,-15.0,20.0,23.0,7.0,7.0,43.0,6.0,15.0,25.0,3.0,2.0,3.0,,7.0,101.1764705882353,15.45,13.173913043478262,15.45,12.217391304347826,0.375,0.4375,0.4879625,9.253333333333334,0.35,1.0,6.0,4.0,10.0,8.0,4.0,4.0,1.0,8.0,6.0,9.0,9.0,10.0,1.0,1.0,0.26666666666666666,0.25,0.29411764705882354,0.6666666666666666,0.6363636363636364,1.0,0.375,0.16666666666666666,0.16666666666666666,1.0,,3.0,,,,3.0,,1.0,,1.0,2.0,,,,,,,1.0,,2.0,,,3.0,,,1.0,2.0,,,2.0,,1.0,,,,3.0,,1.0,,2.0,,,1.0,,1.0,1.0,,,,,,,,0.0625,0.13333333333333333,,0.6666666666666666,1.0,,0.5,,,,0.5,0.5,0.5,,,1.0,0.5,0.6,1.0,0.1875,,,,0.0625,,,,,,,,,,,,26.1,1.0,,1.0,5.0,,4.0,4.0,0.2,0.2,0.3333333333333333,0.2,,0.43254000000000004,0.4,,,,,,2.0,2.0,1.0,,,,1.0,,1.0,0.16666666666666666,0.3333333333333333,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2001,2000-01,False
1533-359-423-441-445,1610612739,"Anthony Johnson, Chucky Brown, Chris Gatling, Lamond Murray, Wesley Person","Johnson, Brown, Gatling, Murray, Person",1533-359-423-441-445,CLE,50.0,1,1.0,,2.0,2.0,2.0,2.0,4.0,,1.0,1.0,,,1.0,,2.0,115.19999999999999,13.0,12.0,13.0,12.0,,,0.3764,15.7,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,,0.25,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,1.0,,1.0,1.0,,,0.25,,,0.3764,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2001,2000-01,False
1538-1564-1889-221-441,1610612739,"Cedric Henderson, Etdrick Bohannon, Andre Miller, Clar. Weatherspoon, Lamond Murray","Henderson, Bohannon, Miller, Weatherspoon, Murray",1538-1564-1889-221-441,CLE,110.0,1,2.0,4.0,4.0,4.0,4.0,4.0,8.0,1.0,2.0,3.0,1.0,1.0,1.0,,4.0,104.72727272727273,16.25,11.25,16.25,11.25,0.3333333333333333,0.6666666666666666,0.5787833333333333,9.9,1.0,,1.0,1.0,7.0,2.0,1.0,2.0,,5.0,1.0,1.0,1.0,7.0,1.0,1.0,0.5,0.8333333333333334,0.875,0.5,0.5,,0.3333333333333333,,,,,1.0,,,,,,,1.0,1.0,2.0,,,,,,3.0,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,2.0,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,0.3333333333333333,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,23.6,1.0,,1.0,2.0,1.0,7.0,7.0,0.5,0.8333333333333334,0.875,0.3333333333333333,,0.5787833333333333,1.0,,1.0,1.0,,,2.0,,,0.3333333333333333,,0.3333333333333333,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1610612739,2001,2000-01,False
1538-1564-1889-423-441,1610612739,"Cedric Henderson, Etdrick Bohannon, Andre Miller, Chris Gatling, Lamond Murray","Henderson, Bohannon, Miller, Gatling, Murray",1538-1564-1889-423-441,CLE,101.0,1,2.0,-2.0,4.0,5.0,3.0,5.0,9.0,1.0,3.0,6.0,,,2.0,,3.0,128.31683168316832,13.5,9.4,12.75,8.0,0.3333333333333333,0.3333333333333333,0.5333333333333333,7.1000000000000005,0.75,,1.0,1.0,4.0,,,,,,1.0,1.0,2.0,4.0,,,0.3333333333333333,0.3333333333333333,0.5,1.0,1.0,,0.3333333333333333,,,,1.0,,,1.0,1.0,1.0,,,,,2.0,,1.0,,,2.0,,,,,,,,,1.0,,,1.0,,1.0,,,,1.0,,1.0,,,,2.0,,1.0,,,,,,,,,,,,,,,1.0,,0.5,,0.5,,1.0,,1.0,,,,,,,,0.3333333333333333,1.0,1.0,,,,,,1.0,,,,0.6718,0.25,0.25,,,1.0,,1.0,3.0,,2.0,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.5333333333333333,0.5,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2001,2000-01,False
1538-1564-1889-441-754,1610612739,"Cedric Henderson, Etdrick Bohannon, Andre Miller, Lamond Murray, Jim Jackson","Henderson, Bohannon, Miller, Murray, Jackson",1538-1564-1889-441-754,CLE,41.0,1,1.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,2.0,,,1.0,,2.0,140.4878048780488,12.5,8.0,12.5,8.0,0.75,0.75,0.620075,4.65,1.0,,1.0,2.0,4.0,,,,,,,,2.0,,,,0.5,0.5,0.5,,,,0.25,,,,2.0,2.0,2.0,2.0,,,,,,,,2.0,2.0,,4.0,4.0,,,,,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,,,,,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,1.0,1.0,,,0.7478,,,1.0,,3.0,,2.0,4.0,,4.0,4.0,0.5,0.5,0.5,0.75,,0.620075,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,2.0,4.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2001,2000-01,False
1538-1564-221-754-902,1610612739,"Cedric Henderson, Etdrick Bohannon, Clar. Weatherspoon, Jim Jackson, Bimbo Coles","Henderson, Bohannon, Weatherspoon, Jackson, Coles",1538-1564-221-754-902,CLE,228.0,1,4.0,4.0,5.0,6.0,,,11.0,2.0,4.0,4.0,1.0,1.0,3.0,,,69.47368421052632,18.4,22.666666666666668,18.0,22.0,0.5,0.5,0.549075,8.5,,1.0,2.0,3.0,8.0,2.0,1.0,1.0,,2.0,3.0,3.0,4.0,6.0,0.3333333333333333,0.5,0.75,0.75,0.6666666666666666,0.6,0.6,1.0,0.5,0.5,0.5,,1.0,2.0,,,,,,,,,2.0,1.0,1.0,,2.0,4.0,,,,,,,1.0,,1.0,,,1.0,,,,1.0,,,,1.0,,,1.0,4.0,,2.0,2.0,1.0,2.0,1.0,,,,,1.0,1.0,1.0,,,,,,1.0,,1.0,,1.0,0.5,,,,,0.5,1.0,1.0,0.5,,,,,,,,,,,,,0.4143,0.3333333333333333,0.3333333333333333,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2001,2000-01,False
1538-1714-1723-1889-2036,1610612739,"Cedric Henderson, Robert Traylor, Matt Harpring, Andre Miller, Chris Mihm","Henderson, Traylor, Harpring, Miller, Mihm",1538-1714-1723-1889-2036,CLE,137.0,1,2.0,-2.0,3.0,4.0,,,7.0,3.0,4.0,4.0,,,,,,73.57664233576642,26.666666666666668,14.25,22.0,13.25,0.75,0.75,0.52465,3.875,,,1.0,1.0,2.0,2.0,1.0,1.0,,2.0,1.0,1.0,3.0,,1.0,1.0,0.25,0.25,0.25,0.5,0.5,,0.25,,,,1.0,1.0,1.0,2.0,,,,,,,,1.0,2.0,,2.0,,,,,1.0,,,1.0,,2.0,,,2.0,,1.0,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,0.5,0.5,0.5,,0.25,,1.0,,0.6666666666666666,,0.6666666666666666,1.0,,,0.5,,,,,0.3333333333333333,0.5,1.0,,,,,,,,,1.0,0.5,1.0,,0.53955,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.3333333333333333,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2001,2000-01,False
1538-1714-1723-1889-221,1610612739,"Cedric Henderson, Robert Traylor, Matt Harpring, Andre Miller, Clar. Weatherspoon","Henderson, Traylor, Harpring, Miller, Weatherspoon",1538-1714-1723-1889-221,CLE,355.0,2,6.0,7.0,13.0,11.0,8.0,8.0,24.0,5.0,7.0,6.0,,,1.0,,8.0,97.35211267605634,10.384615384615385,20.0,10.384615384615385,19.181818181818183,0.625,0.75,0.548625,5.871428571428572,0.6153846153846154,1.0,2.0,5.0,13.0,10.0,5.0,5.0,1.0,10.0,6.0,7.0,9.0,12.0,1.0,1.0,0.7142857142857143,0.625,0.65,0.8571428571428571,0.875,,0.25,0.5,0.5,1.0,1.0,4.0,,,,,,,,1.0,3.0,,,1.0,1.0,,,,,,,,4.0,,1.0,1.0,,2.0,,3.0,1.0,1.0,,1.0,,4.0,,,,4.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,0.5,0.125,,,0.75,,0.5,1.0,0.6666666666666666,1.0,,1.0,0.8333333333333334,1.0,,,1.0,0.8,0.8,1.0,,,,,,,,,,,,,,0.1111111111111111,0.125,0.07692307692307693,23.1,2.0,,3.0,3.0,1.0,8.0,8.0,1.0,0.75,0.8,0.5,,0.5276,0.6153846153846154,,1.0,1.0,,,2.0,2.0,3.0,0.125,,0.25,1.0,,,,,,,,,,,2.0,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2001,2000-01,False
1538-1714-1723-1889-423,1610612739,"Cedric Henderson, Robert Traylor, Matt Harpring, Andre Miller, Chris Gatling","Henderson, Traylor, Harpring, Miller, Gatling",1538-1714-1723-1889-423,CLE,984.0,7,16.0,-5.0,30.0,30.0,18.0,9.0,60.0,10.0,27.0,37.0,2.0,2.0,6.0,1.0,18.0,87.8048780487805,15.866666666666667,16.933333333333334,14.433333333333334,16.366666666666667,0.3333333333333333,0.43333333333333335,0.4514416666666667,8.651851851851852,0.6,3.0,8.0,14.0,32.0,16.0,8.0,8.0,2.0,16.0,7.0,10.0,17.0,25.0,0.5714285714285714,0.6153846153846154,0.5185185185185185,0.4666666666666667,0.48484848484848486,1.0,0.9090909090909091,1.0,0.26666666666666666,0.375,0.375,0.6666666666666666,5.0,7.0,1.0,2.0,4.0,9.0,,2.0,,3.0,4.0,3.0,6.0,1.0,7.0,12.0,,2.0,,,,,5.0,1.0,7.0,3.0,,7.0,2.0,2.0,,2.0,,1.0,1.0,4.0,,1.0,1.0,9.0,2.0,4.0,,,,,,,,,0.5,0.5,0.5,0.1,,,0.5,,0.5384615384615384,0.75,0.4375,0.3333333333333333,0.6,1.0,1.0,0.5,1.0,0.125,,0.7,0.7,0.7142857142857143,0.3,0.4444444444444444,0.4444444444444444,0.25,0.06666666666666667,,,,0.3333333333333333,0.5,1.0,,0.4644333333333333,0.15151515151515152,0.13793103448275862,0.21875,24.8,7.0,1.0,7.0,18.0,1.0,17.0,17.0,0.3888888888888889,0.3684210526315789,0.40476190476190477,0.3684210526315789,0.05263157894736842,0.4559526315789474,0.53125,0.6,1.0,,,,3.0,1.0,3.0,0.03333333333333333,,,,1.0,,,,,,,,,,4.0,2.0,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.25,,,,,,,,,,,,,1610612739,2001,2000-01,False
1538-1714-1723-1889-980,1610612739,"Cedric Henderson, Robert Traylor, Matt Harpring, Andre Miller, Zydrunas Ilgauskas","Henderson, Traylor, Harpring, Miller, Ilgauskas",1538-1714-1723-1889-980,CLE,32.0,2,1.0,-1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,2.0,,1.0,90.0,13.0,19.0,13.0,19.0,1.0,1.0,0.5346,2.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,0.5346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2001,2000-01,False
1538-1714-1723-221-902,1610612739,"Cedric Henderson, Robert Traylor, Matt Harpring, Clar. Weatherspoon, Bimbo Coles","Henderson, Traylor, Harpring, Weatherspoon, Coles",1538-1714-1723-221-902,CLE,193.0,1,3.0,-7.0,6.0,6.0,5.0,4.0,12.0,2.0,6.0,11.0,,,2.0,,5.0,89.53367875647668,20.333333333333332,11.833333333333334,20.333333333333332,11.666666666666666,0.3333333333333333,0.3333333333333333,0.40051666666666663,6.933333333333334,0.8333333333333334,,1.0,2.0,4.0,4.0,2.0,2.0,,4.0,,1.0,2.0,4.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,0.16666666666666666,,,,1.0,1.0,,,1.0,3.0,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,0.16666666666666666,,,1.0,0.25,,0.25,,,,,,,,,0.5,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,2.0,,2.0,5.0,,4.0,4.0,0.4,0.4,0.4,0.4,,0.39718,1.0,0.5,,,,,,,,,,,,1.0,,0.5,,,,,,,,1.0,,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2001,2000-01,False
