EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,FG2M,FG2A,Points,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,FTDefRebounds,DefRebounds,Rebounds,PenaltyOffPossExcludingTakeFouls,FG3APct,DefFTReboundPct,Arc3Frequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,ShortMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,FtPoints,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,ShortMidRangeAssists,FTOffRebounds,OffRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,LiveBallTurnoverPct,OffFTReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,PtsUnassisted2s,DefTwoPtRebounds,Steals,BadPassSteals,LostBallTurnovers,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LongMidRangeFGM,DefThreePtRebounds,DefThreePtReboundPct,DefArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls,BlockedShortMidRange,OffensiveGoaltends,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SelfOReb,SelfORebPct,LongMidRangePctBlocked,Corner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3FGM,Fg3aBlocked,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3Accuracy,AtRimPctBlocked,BlockedLongMidRange,Technical Free Throw Trips,DefensiveGoaltends,SecondChanceAtRimPctAssisted,team_id,year,season,team_vs
1073-111-1887-1895-324,1610612750,"Reggie Slater, LaPhonso Ellis, Wally Szczerbiak, William Avery, Anthony Peeler","Slater, Ellis, Szczerbiak, Avery, Peeler",1073-111-1887-1895-324,MIN,45.0,1,1.0,2.0,1.0,,1.0,,,,1.0,1.0,2.0,2.0,1.0,1.0,,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,32.0,23.0,,23.0,,,,,,,,0.3041,15.7,1.0,,,,,,,,,,1.0,,,,,0.3041,,1.0,,,,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,2.0,,1.0,,1.0,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2001,2000-01,True
1073-111-1895-324-417,1610612750,"Reggie Slater, LaPhonso Ellis, William Avery, Anthony Peeler, Sam Mitchell","Slater, Ellis, Avery, Peeler, Mitchell",1073-111-1895-324-417,MIN,154.0,1,3.0,-6.0,4.0,5.0,9.0,1.0,2.0,1.0,1.0,6.0,2.0,,,,,,,2.0,,,0.16666666666666666,0.16666666666666666,0.16666666666666666,84.15584415584415,28.25,8.2,24.25,8.2,0.3333333333333333,0.5,0.5,,0.16666666666666666,0.3333333333333333,0.4988333333333333,10.216666666666667,4.0,,,,,,,,1.0,3.0,4.0,,,,,0.4988333333333333,,1.0,1.0,,,,,8.0,,2.0,,1.0,6.0,,2.0,,,2.0,,,,,,,,2.0,,0.16666666666666666,,0.16666666666666666,,0.16666666666666666,,,,,,,,0.5887,,1.0,1.0,2.0,3.0,2.0,1.0,,,,,,,,,,1.0,1.0,,,0.5,0.3333333333333333,0.5,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,0.16666666666666666,1.0,0.4,,0.4,,1.0,0.3333333333333333,,,1.0,,,,,,,0.5,,,,,,,,1.0,0.25,,,,,,,,,,,,,,,,,,,1610612750,2001,2000-01,True
1073-1497-1732-1887-708,1610612750,"Reggie Slater, Chauncey Billups, Felipe Lopez, Wally Szczerbiak, Kevin Garnett","Slater, Billups, Lopez, Szczerbiak, Garnett",1073-1497-1732-1887-708,MIN,168.0,1,3.0,1.0,5.0,4.0,9.0,1.0,2.0,,1.0,4.0,5.0,,,1.0,,3.0,1.0,3.0,,,0.25,0.4166666666666667,0.4166666666666667,77.14285714285715,20.4,16.5,20.2,16.5,0.3333333333333333,0.5,0.5,,,0.6666666666666666,0.4574583333333333,8.1,4.0,3.0,1.0,1.0,2.0,2.0,1.0,,1.0,2.0,4.0,0.3333333333333333,,0.16666666666666666,0.2,0.48457,23.9,0.8,1.0,,1.0,1.0,,4.0,1.0,1.0,2.0,1.0,3.0,,5.0,,,1.0,,,,,,,,5.0,1.0,0.3333333333333333,1.0,0.5,1.0,0.5,,,,,,0.16666666666666666,0.2,,0.4,1.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,1.0,1.0,,,0.3333333333333333,0.4,0.5,,,,,,,,,1.0,1.0,,1.0,,,1.0,1.0,,,,1.0,3.0,,2.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,1.0,0.5,,0.5,0.5,0.25,,,1.0,0.25,,,,,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,0.5,,,,,,,,,,,,,,,,,,1610612750,2001,2000-01,True
1073-1725-1895-324-417,1610612750,"Reggie Slater, Rasho Nesterovic, William Avery, Anthony Peeler, Sam Mitchell","Slater, Nesterovic, Avery, Peeler, Mitchell",1073-1725-1895-324-417,MIN,148.0,1,2.0,-1.0,6.0,5.0,11.0,,,1.0,1.0,2.0,4.0,,,,,,,4.0,,,0.5,0.25,0.4,107.02702702702702,14.0,12.8,14.0,12.2,,,,,0.25,0.5,0.4364625,12.3,6.0,,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,6.0,0.5,,0.5,0.5,0.4364625,24.6,1.0,,,,,2.0,5.0,,,,1.0,2.0,2.0,4.0,,,,,,,,,2.0,,4.0,,0.5,,0.25,,0.4,,,,,,,,,,1.0,,,1.0,2.0,,1.0,1.0,,,1.0,,,,,,0.6666666666666666,,,0.25,,,0.2,0.3333333333333333,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2001,2000-01,True
1073-1732-1887-1895-708,1610612750,"Reggie Slater, Felipe Lopez, Wally Szczerbiak, William Avery, Kevin Garnett","Slater, Lopez, Szczerbiak, Avery, Garnett",1073-1732-1887-1895-708,MIN,114.0,1,2.0,,4.0,4.0,8.0,,,1.0,,2.0,2.0,,,,,,1.0,2.0,,,,,0.3333333333333333,101.05263157894737,17.5,11.0,17.5,11.0,,,,,0.5,,0.36535,13.15,4.0,,,,,,,,2.0,2.0,4.0,,,,,0.36535,,1.0,,,,,2.0,2.0,,,,,2.0,2.0,2.0,,,,,,1.0,1.0,,2.0,1.0,2.0,,,,,,0.3333333333333333,,,,,,,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,1.0,1.0,,,0.5,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612750,2001,2000-01,True
1073-1732-1887-210-708,1610612750,"Reggie Slater, Felipe Lopez, Wally Szczerbiak, Terrell Brandon, Kevin Garnett","Slater, Lopez, Szczerbiak, Brandon, Garnett",1073-1732-1887-210-708,MIN,371.0,3,6.0,,11.0,12.0,23.0,1.0,1.0,2.0,1.0,6.0,8.0,2.0,1.0,2.0,1.0,5.0,3.0,6.0,1.0,1.0,0.16666666666666666,0.35714285714285715,0.4444444444444444,89.2722371967655,12.0,19.916666666666668,12.0,18.416666666666668,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,0.2857142857142857,0.4364857142857143,11.816666666666668,11.0,1.0,1.0,1.0,1.0,1.0,1.0,,7.0,8.0,11.0,0.14285714285714285,,0.14285714285714285,0.14285714285714285,0.4364857142857143,24.8,1.0,1.0,,,,3.0,8.0,,,2.0,1.0,6.0,3.0,8.0,,,1.0,2.0,1.0,3.0,3.0,2.0,4.0,2.0,8.0,,0.16666666666666666,,0.35714285714285715,1.0,0.4444444444444444,0.6666666666666666,,,,,,,,0.25,1.0,1.0,1.0,3.0,,7.0,,,1.0,,,2.0,,2.0,1.0,0.7777777777777778,0.7,1.0,0.5,0.42857142857142855,0.14285714285714285,1.0,,,,,,,,,,,,1.0,,,1.0,1.0,,,2.0,1.0,3.0,,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,,2.0,,,1.0,1.0,,1.0,1.0,,,0.2,,0.2,,,0.3333333333333333,,,0.5,1.0,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1610612750,2001,2000-01,True
1073-1732-1895-417-708,1610612750,"Reggie Slater, Felipe Lopez, William Avery, Sam Mitchell, Kevin Garnett","Slater, Lopez, Avery, Mitchell, Garnett",1073-1732-1895-417-708,MIN,15.0,1,,,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,96.0,13.0,,13.0,,,,,,1.0,,0.3639,11.0,1.0,,,,,,,,,,1.0,,,,,0.3639,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2001,2000-01,True
1073-1732-210-417-708,1610612750,"Reggie Slater, Felipe Lopez, Terrell Brandon, Sam Mitchell, Kevin Garnett","Slater, Lopez, Brandon, Mitchell, Garnett",1073-1732-210-417-708,MIN,269.0,3,4.0,-3.0,8.0,9.0,17.0,2.0,3.0,1.0,2.0,4.0,8.0,,,1.0,,3.0,6.0,8.0,,,0.5,0.5833333333333334,0.6666666666666666,91.00371747211896,15.375,16.22222222222222,15.375,13.0,0.5,0.6666666666666666,0.6666666666666666,,0.16666666666666666,0.8333333333333334,0.6111666666666666,2.325,3.0,3.0,1.0,,2.0,,1.0,,2.0,2.0,3.0,0.3333333333333333,,0.16666666666666666,,0.3207,23.95,0.375,,,1.0,,1.0,11.0,,,,,1.0,,,,,,2.0,,2.0,2.0,2.0,1.0,,,,,,,,,1.0,,,,,0.16666666666666666,,,,,,,,4.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,0.3333333333333333,0.3333333333333333,,,,,,0.16666666666666666,0.25,,,,,,,,,,,,,,1.0,,,,,3.0,,,,,1.0,,,,,,,,,,,,,1.0,1.0,0.5,,,0.5,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1610612750,2001,2000-01,True
1073-1887-210-324-708,1610612750,"Reggie Slater, Wally Szczerbiak, Terrell Brandon, Anthony Peeler, Kevin Garnett","Slater, Szczerbiak, Brandon, Peeler, Garnett",1073-1887-210-324-708,MIN,791.0,3,13.0,-4.0,23.0,21.0,44.0,5.0,6.0,3.0,9.0,15.0,31.0,10.0,5.0,7.0,3.0,16.0,5.0,25.0,0.5555555555555556,0.7142857142857143,0.6,0.6,0.6739130434782609,80.10113780025284,20.217391304347824,15.523809523809524,19.73913043478261,14.380952380952381,0.3,0.8333333333333334,0.8333333333333334,0.6,0.15,0.55,0.4813875,9.04,16.0,5.0,2.0,2.0,5.0,4.0,2.0,,3.0,6.0,16.0,0.25,,0.1,0.125,0.48054375,23.880000000000003,0.6956521739130435,4.0,1.0,3.0,2.0,7.0,35.0,2.0,2.0,6.0,7.0,12.0,7.0,24.0,1.0,,3.0,1.0,,3.0,1.0,2.0,8.0,1.0,24.0,1.0,0.5833333333333334,1.0,0.53125,1.0,0.631578947368421,0.3333333333333333,,0.3333333333333333,1.0,1.0,0.15,0.125,0.6469,0.1935483870967742,0.7741935483870968,4.0,5.0,6.0,8.0,2.0,1.0,1.0,1.0,2.0,4.0,,,,,0.5,0.6,0.5,,0.3,0.3125,0.8,0.18181818181818182,0.23529411764705882,3.0,1.0,1.0,,0.5,0.5,2.0,2.0,,,,,,2.0,,,2.0,1.0,6.0,,4.0,,2.0,2.0,,1.0,,3.0,,,2.0,1.0,,,,,,1.0,0.4,,0.25,0.4,0.13333333333333333,0.6666666666666666,0.5,,0.3333333333333333,1.0,0.5,0.3333333333333333,,,1.0,,1.0,0.3333333333333333,,,,1.0,1.0,,,,,,,1.0,0.2,,2.0,2.0,0.6666666666666666,0.6666666666666666,1.0,1.0,2.0,1.0,1.0,0.4,1.0,0.5,,,,,,1610612750,2001,2000-01,True
1073-210-324-417-708,1610612750,"Reggie Slater, Terrell Brandon, Anthony Peeler, Sam Mitchell, Kevin Garnett","Slater, Brandon, Peeler, Mitchell, Garnett",1073-210-324-417-708,MIN,545.0,2,9.0,-3.0,16.0,17.0,33.0,4.0,9.0,2.0,4.0,14.0,9.0,6.0,3.0,3.0,3.0,6.0,1.0,6.0,0.75,1.0,0.2857142857142857,0.26666666666666666,0.2647058823529412,87.19266055045871,21.0625,12.235294117647058,18.875,11.941176470588236,0.6,0.4444444444444444,0.5714285714285714,0.75,0.13333333333333333,0.6666666666666666,0.49268666666666666,5.278571428571429,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,10.0,8.0,0.06666666666666667,1.0,0.06666666666666667,0.14285714285714285,0.5044714285714286,25.6,0.5,2.0,,,,1.0,12.0,1.0,2.0,3.0,1.0,6.0,,2.0,,,3.0,3.0,1.0,3.0,2.0,,5.0,,2.0,0.5,0.16666666666666666,0.5,0.14285714285714285,0.5,0.14285714285714285,1.0,,,,,,,0.5506,0.3333333333333333,0.2222222222222222,1.0,4.0,3.0,2.0,5.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.7142857142857143,0.75,0.6666666666666666,1.0,0.2,0.5714285714285714,0.25,0.17647058823529413,0.1875,,1.0,1.0,1.0,,,1.0,2.0,,,,,,,,,1.0,,,,2.0,,2.0,,,,1.0,2.0,1.0,,,,,,,,,,,,,,0.14285714285714285,,0.2,1.0,0.2727272727272727,,0.5,0.3333333333333333,1.0,,1.0,0.6666666666666666,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,0.2222222222222222,,,,,1610612750,2001,2000-01,True
111-1497-1725-1732-1887,1610612750,"LaPhonso Ellis, Chauncey Billups, Rasho Nesterovic, Felipe Lopez, Wally Szczerbiak","Ellis, Billups, Nesterovic, Lopez, Szczerbiak",111-1497-1725-1732-1887,MIN,287.0,2,5.0,4.0,10.0,9.0,19.0,1.0,2.0,3.0,4.0,5.0,15.0,4.0,2.0,4.0,1.0,10.0,1.0,13.0,0.5,0.5,0.8,1.0,0.9375,95.33101045296168,15.2,15.0,13.8,15.0,0.2857142857142857,0.5,1.0,1.0,0.42857142857142855,0.5714285714285714,0.5326214285714286,5.58,1.0,,1.0,,2.0,,1.0,,2.0,3.0,1.0,0.2857142857142857,,0.14285714285714285,,,24.25,0.1,1.0,3.0,1.0,,1.0,11.0,1.0,1.0,2.0,,,,,1.0,,1.0,1.0,1.0,1.0,,1.0,2.0,,,1.0,,1.0,,1.0,,1.0,,1.0,1.0,0.3333333333333333,0.14285714285714285,,0.3489,0.13333333333333333,,,,,4.0,2.0,1.0,,,,1.0,,,,,0.6666666666666666,0.6666666666666666,,,,,,0.125,0.16666666666666666,,,,,,,,,,1.0,,,,2.0,,,,,6.0,,,1.0,1.0,2.0,1.0,,,1.0,1.0,,,,,,,,,1.0,1.0,,,1.0,0.2,,1.0,,1.0,1.0,,,,,0.6666666666666666,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,0.5,,,,,1610612750,2001,2000-01,True
111-1497-1725-1732-417,1610612750,"LaPhonso Ellis, Chauncey Billups, Rasho Nesterovic, Felipe Lopez, Sam Mitchell","Ellis, Billups, Nesterovic, Lopez, Mitchell",111-1497-1725-1732-417,MIN,322.0,1,5.0,-4.0,11.0,9.0,20.0,,1.0,1.0,2.0,7.0,4.0,2.0,1.0,1.0,,2.0,3.0,4.0,0.5,0.5,0.2857142857142857,0.2222222222222222,0.2222222222222222,89.44099378881988,17.454545454545453,14.444444444444445,17.454545454545453,12.666666666666666,0.1111111111111111,,,,0.1111111111111111,0.3333333333333333,0.4433944444444444,13.257142857142856,7.0,3.0,1.0,,2.0,,1.0,1.0,4.0,4.0,7.0,0.2222222222222222,1.0,0.1111111111111111,,0.4067,23.9,0.6363636363636364,,,1.0,,,8.0,,,,2.0,6.0,,4.0,,,,,,2.0,1.0,2.0,,,4.0,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,,,,0.1111111111111111,,,,1.0,,1.0,5.0,2.0,3.0,1.0,1.0,,,,,,,,0.5,0.5,,,0.5555555555555556,0.16666666666666666,,,,2.0,,,,0.4,0.4,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,2.0,1.0,,,,,,,,,,,0.2857142857142857,1.0,,,,,,,,,0.5,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,1610612750,2001,2000-01,True
111-1497-1732-1887-708,1610612750,"LaPhonso Ellis, Chauncey Billups, Felipe Lopez, Wally Szczerbiak, Kevin Garnett","Ellis, Billups, Lopez, Szczerbiak, Garnett",111-1497-1732-1887-708,MIN,138.0,2,2.0,3.0,4.0,3.0,7.0,,1.0,,1.0,4.0,3.0,,,,,,1.0,3.0,,,0.25,0.25,0.3,73.04347826086958,24.5,13.333333333333334,24.0,13.333333333333334,0.25,,,,,0.25,0.43145,12.95,,,,,,,,,2.0,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,3.0,2.0,2.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,0.75,,,0.2,0.2,1.0,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,1610612750,2001,2000-01,True
111-1497-1732-417-708,1610612750,"LaPhonso Ellis, Chauncey Billups, Felipe Lopez, Sam Mitchell, Kevin Garnett","Ellis, Billups, Lopez, Mitchell, Garnett",111-1497-1732-417-708,MIN,150.0,1,2.0,-2.0,4.0,5.0,9.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,,2.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,86.4,22.5,12.0,22.5,12.0,0.6666666666666666,0.5,0.5,1.0,0.3333333333333333,0.6666666666666666,0.6335333333333334,2.566666666666667,4.0,,,,,,,,2.0,2.0,4.0,,,,,0.6335333333333334,,1.0,,,,,,4.0,,,,1.0,3.0,,2.0,,,,,,1.0,1.0,,,,2.0,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,,,,,,,,1.0,1.0,2.0,,,1.0,,,,,,1.0,1.0,1.0,,0.5,0.6666666666666666,,,,0.6666666666666666,0.5,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2001,2000-01,True
111-1497-1887-324-708,1610612750,"LaPhonso Ellis, Chauncey Billups, Wally Szczerbiak, Anthony Peeler, Kevin Garnett","Ellis, Billups, Szczerbiak, Peeler, Garnett",111-1497-1887-324-708,MIN,356.0,2,6.0,2.0,9.0,11.0,20.0,2.0,5.0,3.0,4.0,12.0,8.0,,,,,,4.0,6.0,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,80.89887640449437,21.22222222222222,15.0,18.0,13.909090909090908,0.4166666666666667,0.4,0.5,,0.25,0.4166666666666667,0.43606666666666666,8.458333333333334,,4.0,,,,,,1.0,6.0,9.0,,,1.0,,,,,,3.0,2.0,,,,6.0,1.0,3.0,2.0,,,,,,,3.0,,,1.0,,1.0,,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,,0.6666666666666666,1.0,,,,0.5037333333333334,0.25,,,,4.0,8.0,3.0,,,,,,,,,,0.6,0.7142857142857143,1.0,,0.3333333333333333,,,,,,2.0,1.0,1.0,,,1.0,2.0,,,,,,,,,,,,,2.0,,2.0,,,,,3.0,,,1.0,,1.0,,,,2.0,,,,,,0.16666666666666666,0.3333333333333333,0.42857142857142855,,0.42857142857142855,,,0.75,,,,,1.0,,,,,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,1610612750,2001,2000-01,True
111-1497-324-417-708,1610612750,"LaPhonso Ellis, Chauncey Billups, Anthony Peeler, Sam Mitchell, Kevin Garnett","Ellis, Billups, Peeler, Mitchell, Garnett",111-1497-324-417-708,MIN,129.0,1,2.0,7.0,3.0,3.0,6.0,1.0,1.0,2.0,3.0,4.0,8.0,2.0,1.0,1.0,,2.0,1.0,6.0,0.3333333333333333,0.5,0.75,0.6,0.6666666666666666,66.97674418604652,22.0,21.0,16.666666666666668,21.0,0.2,1.0,1.0,,0.4,0.4,0.48101000000000005,9.325,2.0,,1.0,,1.0,,1.0,,1.0,3.0,2.0,0.2,,0.2,,0.4134,25.8,0.6666666666666666,1.0,2.0,,,2.0,1.0,1.0,2.0,2.0,2.0,2.0,,4.0,1.0,,2.0,,,,,,2.0,1.0,4.0,0.5,1.0,0.5,1.0,0.5,1.0,,,1.0,1.0,0.5,,,0.6992,0.25,0.5,,,1.0,4.0,1.0,1.0,,,,,,,,,1.0,1.0,,,0.2,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,2.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,,,,,0.5,1.0,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,1610612750,2001,2000-01,True
111-1725-1887-210-324,1610612750,"LaPhonso Ellis, Rasho Nesterovic, Wally Szczerbiak, Terrell Brandon, Anthony Peeler","Ellis, Nesterovic, Szczerbiak, Brandon, Peeler",111-1725-1887-210-324,MIN,10.0,1,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,144.0,10.0,,10.0,,,,,,,1.0,0.3621,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,0.3621,24.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2001,2000-01,True
111-1732-1887-1895-708,1610612750,"LaPhonso Ellis, Felipe Lopez, Wally Szczerbiak, William Avery, Kevin Garnett","Ellis, Lopez, Szczerbiak, Avery, Garnett",111-1732-1887-1895-708,MIN,66.0,1,1.0,,2.0,1.0,3.0,,,,,,2.0,,,,,,,2.0,,,,,1.0,65.45454545454545,22.5,21.0,22.5,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,1.0,1.0,1.0,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2001,2000-01,True
