EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGA,FG3A,FtPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,NonHeaveArc3FGA,OffTwoPtRebounds,OffRebounds,LostBallSteals,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,FG3M,PtsAssisted3s,ThreePtAssists,Corner3Assists,DefThreePtRebounds,DeadBallTurnovers,Turnovers,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefThreePtReboundPct,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,PtsPutbacks,Fg2aBlocked,AtRimAssists,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,FG2APctBlocked,AtRimPctBlocked,OffLongMidRangeReboundPct,DefArc3ReboundPct,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyArc3FGA,PenaltyFG3A,LiveBallTurnovers,LostBallTurnovers,PenaltyTurnovers,LiveBallTurnoverPct,DefAtRimReboundPct,PenaltyArc3Frequency,3SecondViolations,ShortMidRangeAssists,BadPassTurnovers,OffShortMidRangeReboundPct,ShortMidRangePctAssisted,BlockedAtRim,ShortMidRangePctBlocked,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,FTOffRebounds,SelfOReb,OffFTReboundPct,SelfORebPct,Arc3FGM,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,NonHeaveArc3FGM,Arc3Assists,Offensive Fouls,PenaltyFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3FGA,PenaltyCorner3Frequency,BadPassOutOfBoundsTurnovers,SecondChanceArc3FGM,SecondChanceFG3M,Technical Free Throw Trips,SecondChanceFg3Pct,LongMidRangePctBlocked,Corner3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Travels,BlockedLongMidRange,Blocked3s,BlockedArc3,team_id,year,season,team_vs
1503-1607-1727-353-448,1610612753,"Tracy McGrady, Troy Hudson, Pat Garrity, Darrell Armstrong, Bo Outlaw","McGrady, Hudson, Garrity, Armstrong, Outlaw",1503-1607-1727-353-448,ORL,12.0,1,,-2.0,,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,120.0,,12.0,,12.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2001,2000-01,False
1503-1607-1727-353-690,1610612753,"Tracy McGrady, Troy Hudson, Pat Garrity, Darrell Armstrong, Don Reid","McGrady, Hudson, Garrity, Armstrong, Reid",1503-1607-1727-353-690,ORL,8.0,1,,2.0,1.0,,1.0,1.0,1.0,,1.0,,,1.0,2.0,2.0,,,2.0,,,,,,,,1.0,,,,,,,,0.5,0.5,0.5,,,,,180.0,8.0,,,,0.5,1.0,1.0,0.5,,,,,,,0.5,0.3468,2.85,1.0,,1.0,1.0,1.0,,,,,2.0,1.0,2.0,,2.0,,1.0,1.0,,,,,,,,2.0,1.0,0.5,0.5,0.5,0.5,,1.0,1.0,,,,,0.5,1.0,0.3468,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,2.0,,2.0,,,,,,,,,0.5,0.5,,,,,,0.5,1.0,,0.4233,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2001,2000-01,False
1503-1607-2034-448-692,1610612753,"Tracy McGrady, Troy Hudson, Mike Miller, Bo Outlaw, Andrew DeClercq","McGrady, Hudson, Miller, Outlaw, DeClercq",1503-1607-2034-448-692,ORL,142.0,1,2.0,6.0,5.0,5.0,10.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,8.0,2.0,6.0,,3.0,3.0,1.0,6.0,4.0,,4.0,4.0,,,,1.0,8.0,1.0,1.0,0.75,0.75,0.8,,0.8,0.8,1.0,101.40845070422534,11.4,17.0,11.4,16.8,0.25,1.0,1.0,0.5,0.5,0.5,0.25,1.0,1.0,1.0,0.25,0.45815,10.525,,5.0,,,,,,2.0,,,,,,,,,,,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,1.0,,,,,0.2,0.2,,,,,,,0.5,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2001,2000-01,False
1503-1607-244-353-448,1610612753,"Tracy McGrady, Troy Hudson, Dee Brown, Darrell Armstrong, Bo Outlaw","McGrady, Hudson, Brown, Armstrong, Outlaw",1503-1607-244-353-448,ORL,68.0,2,1.0,-6.0,1.0,4.0,5.0,,,,1.0,,,,1.0,,6.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,0.16666666666666666,0.16666666666666666,,105.88235294117648,32.0,9.0,32.0,8.0,,,,1.0,,,,,,,,0.333,5.8,,2.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2001,2000-01,False
1503-1607-244-42-680,1610612753,"Tracy McGrady, Troy Hudson, Dee Brown, Monty Williams, John Amaechi","McGrady, Hudson, Brown, Williams, Amaechi",1503-1607-244-42-680,ORL,19.0,1,,,1.0,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,75.78947368421053,19.0,,19.0,,1.0,,,,,,,,,,1.0,0.3107,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,0.3107,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2001,2000-01,False
1503-1607-244-448-680,1610612753,"Tracy McGrady, Troy Hudson, Dee Brown, Bo Outlaw, John Amaechi","McGrady, Hudson, Brown, Outlaw, Amaechi",1503-1607-244-448-680,ORL,344.0,1,6.0,-3.0,13.0,13.0,26.0,5.0,7.0,,2.0,1.0,3.0,6.0,12.0,12.0,15.0,8.0,4.0,4.0,4.0,1.0,8.0,2.0,,3.0,3.0,2.0,2.0,,1.0,12.0,0.6666666666666666,0.6666666666666666,0.5,0.46153846153846156,0.46153846153846156,,0.6666666666666666,0.6,1.0,108.83720930232558,12.538461538461538,13.923076923076923,12.538461538461538,13.0,0.5384615384615384,0.7142857142857143,0.7142857142857143,0.15384615384615385,,,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,0.6153846153846154,0.49358846153846153,5.508333333333333,,13.0,,,,1.0,1.0,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,0.07692307692307693,,,,0.5,,0.07692307692307693,,,,,,27.4,,,,,,,,1.0,,,,,,0.5,,,,,,,,,,,,,,3.0,,,,,,1.0,,,,,,0.5,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2001,2000-01,False
1503-1607-244-448-692,1610612753,"Tracy McGrady, Troy Hudson, Dee Brown, Bo Outlaw, Andrew DeClercq","McGrady, Hudson, Brown, Outlaw, DeClercq",1503-1607-244-448-692,ORL,26.0,1,,2.0,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,2.0,,,2.0,,,,,,,,,,,,,2.0,,,1.0,1.0,1.0,,,,,55.38461538461538,17.0,,17.0,,1.0,1.0,1.0,,,,,,,,1.0,0.6269,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2001,2000-01,False
1503-1607-353-448-690,1610612753,"Tracy McGrady, Troy Hudson, Darrell Armstrong, Bo Outlaw, Don Reid","McGrady, Hudson, Armstrong, Outlaw, Reid",1503-1607-353-448-690,ORL,92.0,1,2.0,2.0,2.0,3.0,5.0,,1.0,,,1.0,1.0,1.0,2.0,3.0,1.0,2.0,,1.0,1.0,1.0,2.0,2.0,,2.0,4.0,,,1.0,1.0,3.0,1.0,1.0,0.5,0.3333333333333333,0.375,,1.0,1.0,1.0,78.26086956521739,29.0,11.333333333333334,26.0,8.666666666666666,0.3333333333333333,,,,,,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.42105,9.7,2.0,3.0,,,1.0,1.0,1.0,1.0,,,1.0,2.0,1.0,3.0,1.0,1.0,2.0,,2.0,1.0,,,,,3.0,2.0,0.5,0.3333333333333333,,0.375,0.3333333333333333,1.0,1.0,1.0,1.0,,0.3333333333333333,0.3333333333333333,,0.42105,,1.0,26.2,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,0.44805,,,1.0,1.0,,,,,,0.3333333333333333,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2001,2000-01,False
1503-1607-353-448-692,1610612753,"Tracy McGrady, Troy Hudson, Darrell Armstrong, Bo Outlaw, Andrew DeClercq","McGrady, Hudson, Armstrong, Outlaw, DeClercq",1503-1607-353-448-692,ORL,53.0,1,1.0,-1.0,1.0,1.0,2.0,,1.0,,1.0,,,,2.0,,1.0,,,,,,,,,,4.0,,,,1.0,,,,,,,,,,,54.339622641509436,53.0,,19.0,,0.25,,,0.25,,,,,,,0.75,0.5549,4.15,1.0,1.0,1.0,,,2.0,2.0,,,,,1.0,,,2.0,2.0,4.0,,2.0,,,,,,,1.0,,,,,0.5,1.0,0.75,1.0,,,0.5,,,0.480275,,,24.4,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,0.3333333333333333,,0.3333333333333333,0.480275,0.2,0.3333333333333333,1.0,1.0,,,,,,0.5,,,,1.0,,,,1.0,0.5,0.5,1.0,2.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2001,2000-01,False
1503-1720-1727-2034-353,1610612753,"Tracy McGrady, Michael Doleac, Pat Garrity, Mike Miller, Darrell Armstrong","McGrady, Doleac, Garrity, Miller, Armstrong",1503-1720-1727-2034-353,ORL,674.0,3,11.0,-3.0,20.0,22.0,42.0,2.0,2.0,1.0,2.0,6.0,11.0,9.0,15.0,21.0,24.0,8.0,10.0,4.0,5.0,3.0,11.0,5.0,2.0,9.0,11.0,1.0,1.0,1.0,1.0,21.0,0.4444444444444444,0.4444444444444444,0.6,0.5,0.5,1.0,0.5555555555555556,0.6363636363636364,1.0,89.73293768545994,15.45,16.59090909090909,14.95,15.681818181818182,0.09523809523809523,1.0,1.0,0.09523809523809523,0.5,0.5,0.5238095238095238,0.5454545454545454,0.5454545454545454,0.5,0.38095238095238093,0.440997619047619,14.426666666666668,1.0,10.0,2.0,,,5.0,6.0,,,,,1.0,,,5.0,,2.0,,,,1.0,,1.0,,,1.0,,,,,0.2857142857142857,,0.2,,0.5,,0.23809523809523808,,,0.3019,,,25.166666666666668,0.05,1.0,1.0,1.0,3.0,1.0,1.0,2.0,,1.0,1.0,0.16666666666666666,0.16666666666666666,1.0,,0.047619047619047616,1.0,1.0,1.0,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,1.0,0.5,,,,,,,,,1.0,1.0,,1.0,,,,,,,,1.0,,2.0,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2001,2000-01,False
1503-1720-1727-2034-448,1610612753,"Tracy McGrady, Michael Doleac, Pat Garrity, Mike Miller, Bo Outlaw","McGrady, Doleac, Garrity, Miller, Outlaw",1503-1720-1727-2034-448,ORL,36.0,1,1.0,,1.0,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,40.0,27.0,,25.0,,0.5,,,,,,,,,,1.0,0.53115,,1.0,,1.0,,1.0,1.0,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,1.0,,,,,0.5,,0.5,,,,0.5,0.5,,0.53115,,,27.2,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,0.5,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2001,2000-01,False
1503-1720-1727-244-353,1610612753,"Tracy McGrady, Michael Doleac, Pat Garrity, Dee Brown, Darrell Armstrong","McGrady, Doleac, Garrity, Brown, Armstrong",1503-1720-1727-244-353,ORL,118.0,2,2.0,2.0,4.0,3.0,7.0,,1.0,,,1.0,1.0,1.0,2.0,4.0,2.0,2.0,,1.0,1.0,1.0,2.0,1.0,,2.0,2.0,,,,,4.0,1.0,1.0,0.5,0.3333333333333333,0.5,,1.0,1.0,,85.42372881355932,13.5,21.333333333333332,13.5,21.333333333333332,0.3333333333333333,,,,,,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.4483,8.1,1.0,1.0,,,1.0,1.0,1.0,2.0,,,,1.0,,,1.0,,,,2.0,,,,,,,1.0,,,,,0.3333333333333333,,,,1.0,,0.3333333333333333,1.0,,0.4669,,,26.2,0.25,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2001,2000-01,False
1503-1720-1727-353-42,1610612753,"Tracy McGrady, Michael Doleac, Pat Garrity, Darrell Armstrong, Monty Williams","McGrady, Doleac, Garrity, Armstrong, Williams",1503-1720-1727-353-42,ORL,17.0,1,,,1.0,1.0,2.0,,,,,,1.0,,1.0,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,1.0,,,,169.41176470588235,16.0,1.0,16.0,1.0,,,,,,,1.0,,,,,0.2732,19.4,1.0,1.0,1.0,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,0.2732,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2001,2000-01,False
1503-1720-1727-353-448,1610612753,"Tracy McGrady, Michael Doleac, Pat Garrity, Darrell Armstrong, Bo Outlaw","McGrady, Doleac, Garrity, Armstrong, Outlaw",1503-1720-1727-353-448,ORL,66.0,1,1.0,-5.0,2.0,2.0,4.0,,1.0,,,,2.0,,3.0,,5.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,87.27272727272727,20.5,12.5,20.0,12.5,0.3333333333333333,,,,,,0.6666666666666666,,,,0.3333333333333333,0.44976666666666665,10.5,2.0,2.0,1.0,,1.0,,,,,,,3.0,,,,1.0,1.0,,,,,,,,,2.0,,,,,,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,,0.44976666666666665,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,1.0,,,,,0.5,,,1.0,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2001,2000-01,False
1503-1720-2034-353-448,1610612753,"Tracy McGrady, Michael Doleac, Mike Miller, Darrell Armstrong, Bo Outlaw","McGrady, Doleac, Miller, Armstrong, Outlaw",1503-1720-2034-353-448,ORL,230.0,2,4.0,1.0,8.0,9.0,17.0,1.0,1.0,,,1.0,3.0,2.0,4.0,11.0,10.0,,4.0,,1.0,,3.0,2.0,,3.0,4.0,1.0,,2.0,4.0,11.0,,,0.5,0.8333333333333334,0.9166666666666666,,0.5,0.6,,106.43478260869564,12.125,14.777777777777779,12.0,14.0,0.16666666666666666,1.0,1.0,,,,0.5,0.3333333333333333,0.3333333333333333,,0.5,0.49356666666666665,13.6,5.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,,,1.0,2.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,6.0,5.0,0.5,0.8333333333333334,,1.0,0.3333333333333333,0.5,0.5,,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5297666666666666,,0.5454545454545454,25.25,0.625,,,2.0,3.0,1.0,,1.0,2.0,3.0,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,0.5,1.0,,,,,,0.16666666666666666,0.25,1.0,1.0,1.0,,2.0,0.3333333333333333,,0.3333333333333333,,,1.0,,,,,,,,,1.0,,0.5,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1610612753,2001,2000-01,False
1503-1727-2034-244-353,1610612753,"Tracy McGrady, Pat Garrity, Mike Miller, Dee Brown, Darrell Armstrong","McGrady, Garrity, Miller, Brown, Armstrong",1503-1727-2034-244-353,ORL,37.0,2,1.0,1.0,4.0,2.0,6.0,2.0,2.0,,,,,2.0,2.0,5.0,4.0,,4.0,,,,,,,,1.0,,,,2.0,3.0,,,1.0,0.4,0.5,,,,,233.51351351351352,7.0,4.5,6.75,4.5,0.4,1.0,1.0,,,,,,,,1.0,0.35847,,4.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,,2.0,2.0,2.0,1.0,5.0,3.0,,1.0,,1.0,,,,,,5.0,4.0,1.0,0.4,1.0,0.5,0.6,,0.5,,,,0.6,0.4,1.0,0.35847,0.4,1.0,27.7,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,2.0,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,0.5164,0.2,0.5,3.0,3.0,,,,,,0.6,,,,,,,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,1610612753,2001,2000-01,False
1503-1727-2034-353-448,1610612753,"Tracy McGrady, Pat Garrity, Mike Miller, Darrell Armstrong, Bo Outlaw","McGrady, Garrity, Miller, Armstrong, Outlaw",1503-1727-2034-353-448,ORL,578.0,3,10.0,1.0,17.0,19.0,36.0,1.0,4.0,1.0,2.0,2.0,3.0,4.0,9.0,20.0,19.0,4.0,4.0,2.0,4.0,1.0,10.0,4.0,1.0,9.0,10.0,2.0,,3.0,5.0,20.0,0.5,0.5,0.4444444444444444,0.5,0.5882352941176471,1.0,0.5,0.6666666666666666,0.5,89.6885813148789,15.294117647058824,16.736842105263158,15.294117647058824,15.263157894736842,0.2857142857142857,0.25,0.3333333333333333,0.14285714285714285,0.5,0.5,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.5,0.6428571428571429,0.49143571428571425,7.5,8.0,12.0,,,1.0,3.0,5.0,6.0,,,1.0,3.0,4.0,9.0,3.0,1.0,1.0,2.0,6.0,2.0,1.0,,1.0,1.0,9.0,8.0,0.3333333333333333,0.4166666666666667,,0.5625,0.35714285714285715,0.2,0.125,0.3333333333333333,1.0,1.0,0.21428571428571427,0.16666666666666666,,0.50415,,0.45,24.919999999999998,0.47058823529411764,1.0,2.0,2.0,6.0,2.0,1.0,4.0,1.0,2.0,1.0,0.4,0.4,1.0,1.0,0.14285714285714285,0.5,0.5,1.0,,,,,,,,1.0,1.0,,,1.0,,1.0,,,,0.1111111111111111,0.25,,1.0,1.0,,,,,0.06666666666666667,0.1,2.0,3.0,1.0,,1.0,0.5,0.3333333333333333,0.3333333333333333,,,1.0,,,1.0,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.5,0.3333333333333333,,,,1.0,0.16666666666666666,,,,,,,,,,,,,,,,1610612753,2001,2000-01,False
1503-1727-2034-353-680,1610612753,"Tracy McGrady, Pat Garrity, Mike Miller, Darrell Armstrong, John Amaechi","McGrady, Garrity, Miller, Armstrong, Amaechi",1503-1727-2034-353-680,ORL,154.0,3,3.0,-7.0,5.0,4.0,9.0,,,,1.0,,1.0,,2.0,,7.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,84.15584415584415,18.6,15.25,18.6,12.75,,,,0.3333333333333333,,,0.3333333333333333,,,,0.3333333333333333,0.4449166666666667,15.65,1.0,,,,,1.0,1.0,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,1.0,,,,,0.3333333333333333,,,,,,0.3333333333333333,,,,,,24.4,0.2,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1610612753,2001,2000-01,False
1503-1727-2034-353-690,1610612753,"Tracy McGrady, Pat Garrity, Mike Miller, Darrell Armstrong, Don Reid","McGrady, Garrity, Miller, Armstrong, Reid",1503-1727-2034-353-690,ORL,883.0,3,15.0,-19.0,28.0,28.0,56.0,2.0,5.0,5.0,8.0,4.0,8.0,11.0,21.0,29.0,48.0,8.0,14.0,4.0,5.0,,11.0,6.0,,7.0,9.0,,,6.0,11.0,25.0,0.36363636363636365,0.36363636363636365,0.5238095238095238,0.5208333333333334,0.5,,0.6,0.5833333333333334,0.6,91.32502831257078,16.142857142857142,15.392857142857142,15.857142857142858,14.392857142857142,0.20833333333333334,0.4,0.5,0.3333333333333333,0.625,0.625,0.3333333333333333,0.5,0.5714285714285714,,0.3333333333333333,0.4526208333333333,10.752380952380953,12.0,25.0,2.0,1.0,2.0,1.0,3.0,4.0,1.0,4.0,5.0,11.0,1.0,11.0,1.0,2.0,2.0,,10.0,,2.0,1.0,2.0,2.0,11.0,12.0,0.45454545454545453,0.4166666666666667,1.5,0.4583333333333333,0.125,0.2,0.16666666666666666,,0.3333333333333333,1.0,0.041666666666666664,0.16666666666666666,0.5,0.42648749999999996,0.13793103448275862,0.3793103448275862,23.8,0.42857142857142855,,2.0,1.0,3.0,1.0,,1.0,2.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.5,1.0,0.08333333333333333,,,,,,1.0,,,1.0,,2.0,2.0,,1.0,,1.0,5.0,1.0,,1.5,0.09523809523809523,0.2,0.25,,1.0,,,1.0,0.55455,0.17857142857142858,0.2,,1.0,,,,,1.0,,,2.0,,0.3333333333333333,0.4,1.0,,,,,,,,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,0.3333333333333333,,1.0,0.08333333333333333,1.0,1.0,1.0,1.0,1.0,0.125,0.5,1.0,1.0,,,,,,,1610612753,2001,2000-01,False
1503-1727-2034-353-692,1610612753,"Tracy McGrady, Pat Garrity, Mike Miller, Darrell Armstrong, Andrew DeClercq","McGrady, Garrity, Miller, Armstrong, DeClercq",1503-1727-2034-353-692,ORL,211.0,1,4.0,-1.0,6.0,6.0,12.0,1.0,1.0,,3.0,,2.0,1.0,6.0,5.0,6.0,,2.0,,1.0,,3.0,2.0,,2.0,5.0,1.0,1.0,2.0,2.0,,,,0.16666666666666666,0.2777777777777778,0.2777777777777778,,1.0,1.0,1.0,81.8957345971564,22.333333333333332,12.833333333333334,17.166666666666668,12.833333333333334,0.1111111111111111,1.0,1.0,0.3333333333333333,,,0.2222222222222222,,,,0.4444444444444444,0.44932777777777777,11.549999999999999,,,3.0,,,2.0,3.0,,,5.0,,,,,2.0,2.0,3.0,,,,,,,,,,,,0.8333333333333334,,0.3333333333333333,0.4,0.42857142857142855,,1.0,,0.2222222222222222,,,,1.0,,24.46666666666667,,,1.0,1.0,3.0,1.0,,,,,1.0,0.3333333333333333,0.3333333333333333,,,0.1111111111111111,,,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,0.5,0.8333333333333334,0.16666666666666666,,0.5,,,0.3333333333333333,1.0,0.3333333333333333,0.45945,,,,,,,,,,,,,,0.3333333333333333,,,,1.0,0.5,1.0,,,,,1.0,,,,1.0,1.0,,,0.5,0.5,1.0,,0.5,,,,,,,1.0,1.0,,1.0,0.5,,1.0,1.0,,,,,,,1610612753,2001,2000-01,False
