EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DefAtRimReboundPct,SecondChanceFG2A,AtRimAssists,OffThreePtRebounds,BlockedAtRim,OffThreePtReboundPct,OffArc3ReboundPct,AtRimPctAssisted,BadPassTurnovers,Fg2aBlocked,FG2APctBlocked,AtRimPctBlocked,OffAtRimReboundPct,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,ShortMidRangePctAssisted,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,Steals,LostBallSteals,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,BlockedLongMidRange,HeaveMakes,HeaveAttempts,BadPassSteals,ShortMidRangePctBlocked,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceArc3Frequency,DefCorner3ReboundPct,OffShortMidRangeReboundPct,FTOffRebounds,OffFTReboundPct,OffCorner3ReboundPct,3SecondViolations,BadPassOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted,SelfOReb,SelfORebPct,SecondChanceFtPoints,Fg3aBlocked,Travels,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangePctBlocked,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,Defensive 3 Seconds Violations,Clear Path Fouls,DefensiveGoaltends,Technical Free Throw Trips,SecondChanceCorner3FGM,ThreePtShootingFoulsDrawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends,Corner3PctBlocked,team_id,year,season,team_vs
1035-1114-1498-1760-955,1610612759,"Shawnelle Scott, Jaren Jackson, Antonio Daniels, Derrick Dial, Samaki Walker","Scott, Jackson, Daniels, Dial, Walker",1035-1114-1498-1760-955,SAS,655.0,2,11.0,-1.0,22.0,22.0,20.0,7.0,1.0,44.0,2.0,2.0,1.0,1.0,1.0,2.0,6.0,8.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,9.0,12.0,4.0,4.0,3.0,33.0,34.0,7.0,10.0,4.0,4.0,3.0,29.0,6.0,12.0,9.0,3.0,1.0,1.0,3.0,3.0,6.0,1.0,2.0,3.0,15.0,1.0,1.0,3.0,1.0,5.0,1.0,6.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,3.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,33.0,29.0,20.0,0.3333333333333333,0.3333333333333333,0.75,1.0,1.0,1.0,0.75,0.7,0.9375,0.9285714285714286,0.868421052631579,0.8529411764705882,0.25,0.3333333333333333,1.0,0.75,0.3333333333333333,1.0,0.8,0.3333333333333333,0.5,1.0,1.0,1.0,96.73282442748092,1.0,16.90909090909091,12.863636363636363,16.636363636363637,12.5,0.125,1.0,1.0,0.125,0.5,0.5,0.5,0.75,0.75,0.5,0.1875,1.0,1.0,0.6666666666666666,0.0625,1.0,1.0,1.0,0.07142857142857142,1.0,0.21428571428571427,1.0,0.07142857142857142,1.0,0.375,1.0,0.423828125,0.40283928571428573,0.1111111111111111,0.14285714285714285,0.8787878787878788,12.575000000000001,24.05,0.9090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2001,2000-01,False
1035-1114-1760-198-345,1610612759,"Shawnelle Scott, Jaren Jackson, Derrick Dial, Danny Ferry, Terry Porter","Scott, Jackson, Dial, Ferry, Porter",1035-1114-1760-198-345,SAS,140.0,1,2.0,2.0,4.0,4.0,,,,8.0,1.0,1.0,,,,,1.0,3.0,,,,,,,,,2.0,4.0,,,,4.0,2.0,,,,,,,2.0,2.0,,,,,1.0,,1.0,,,1.0,2.0,,1.0,2.0,,3.0,,3.0,,,,,,,,1.0,,,,,,,,,4.0,,,0.5,0.5,,,,,0.5,,0.5,,0.5,,,,,1.0,,1.0,1.0,,,1.0,,1.0,82.28571428571428,,18.0,17.0,18.0,17.0,0.25,1.0,1.0,,,,0.75,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,0.25,,0.42695,,,,,13.875,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2001,2000-01,False
1035-1114-1760-198-70,1610612759,"Shawnelle Scott, Jaren Jackson, Derrick Dial, Danny Ferry, Steve Kerr","Scott, Jackson, Dial, Ferry, Kerr",1035-1114-1760-198-70,SAS,402.0,2,7.0,1.0,14.0,12.0,6.0,1.0,1.0,26.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,,,,,1.0,3.0,,,5.0,7.0,1.0,3.0,1.0,14.0,13.0,3.0,4.0,,,,6.0,8.0,2.0,3.0,,3.0,1.0,4.0,1.0,5.0,1.0,,2.0,11.0,,,4.0,1.0,5.0,1.0,6.0,1.0,1.0,1.0,2.0,,,1.0,3.0,1.0,2.0,1.0,,1.0,,1.0,1.0,14.0,6.0,6.0,0.8,0.8,1.0,0.3333333333333333,,0.3333333333333333,0.7142857142857143,0.75,0.65,0.75,0.6363636363636364,0.75,0.3,0.5,1.0,0.6666666666666666,,,0.6666666666666666,0.25,,0.5,,,93.13432835820895,1.0,16.357142857142858,14.416666666666666,15.357142857142858,13.416666666666666,0.2,1.0,1.0,0.2,0.5,0.5,0.3,0.6666666666666666,0.6666666666666666,1.0,,,,,0.3,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,,,,,0.5,0.3333333333333333,0.42441000000000006,0.474,0.09090909090909091,0.125,0.42857142857142855,10.4,27.3,0.42857142857142855,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2001,2000-01,False
1035-1114-1760-345-70,1610612759,"Shawnelle Scott, Jaren Jackson, Derrick Dial, Terry Porter, Steve Kerr","Scott, Jackson, Dial, Porter, Kerr",1035-1114-1760-345-70,SAS,74.0,1,1.0,-2.0,4.0,3.0,4.0,3.0,,7.0,,,,,,,1.0,2.0,,,,,,,,,1.0,2.0,,,,2.0,4.0,1.0,2.0,,,,2.0,2.0,,,,,,1.0,,1.0,,,1.0,2.0,,,1.0,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,2.0,2.0,4.0,1.0,1.0,,,,,0.5,0.5,0.5,0.5,0.5,0.5,,1.0,,0.3333333333333333,,,0.3333333333333333,,,,,,136.2162162162162,1.0,11.25,9.666666666666666,11.25,9.333333333333334,,,,,,,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,0.37655,0.37655,,,1.0,17.85,,1.0,0.3333333333333333,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2001,2000-01,False
1035-1114-1760-345-990,1610612759,"Shawnelle Scott, Jaren Jackson, Derrick Dial, Terry Porter, Malik Rose","Scott, Jackson, Dial, Porter, Rose",1035-1114-1760-345-990,SAS,123.0,1,2.0,5.0,3.0,4.0,,,,7.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,2.0,2.0,1.0,1.0,,7.0,2.0,,,,,,,2.0,2.0,3.0,,,,1.0,1.0,2.0,,1.0,1.0,5.0,,1.0,2.0,,3.0,,3.0,,,,,,,,,,,,,,,,,7.0,,,0.5,0.5,1.0,1.0,,1.0,1.0,,1.1666666666666667,,1.1666666666666667,,0.3333333333333333,,,1.0,,1.0,1.0,,,,1.0,1.0,81.95121951219512,,22.0,14.25,22.0,14.25,,,,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,0.3333333333333333,,0.3968666666666667,,,,,10.45,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2001,2000-01,False
1035-1114-1760-70-990,1610612759,"Shawnelle Scott, Jaren Jackson, Derrick Dial, Steve Kerr, Malik Rose","Scott, Jackson, Dial, Kerr, Rose",1035-1114-1760-70-990,SAS,210.0,3,4.0,-6.0,6.0,7.0,3.0,1.0,1.0,13.0,,1.0,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,2.0,4.0,,,2.0,6.0,12.0,2.0,3.0,,,,4.0,,4.0,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,2.0,,1.0,,1.0,,,,1.0,1.0,4.0,2.0,,,,,,6.0,4.0,3.0,,,,,,,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5,0.5,,,,0.5,0.5,,0.5,0.5,,,0.5,,89.14285714285714,,21.0,12.0,20.833333333333332,11.285714285714286,0.25,,,0.5,0.5,0.5,0.25,1.0,1.0,,,,,,,,,,0.3333333333333333,,,,,,0.25,,0.4227,0.4335,0.3333333333333333,0.3333333333333333,0.6666666666666666,9.825,,0.5,,,,,,,,,,1.0,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2001,2000-01,False
1035-1495-1498-1507-1956,1610612759,"Shawnelle Scott, Tim Duncan, Antonio Daniels, Derek Anderson, Ira Newble","Scott, Duncan, Daniels, Anderson, Newble",1035-1495-1498-1507-1956,SAS,21.0,1,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,0.5,,,,,1.0,,,1.0,,,1.0,,,68.57142857142857,,,14.0,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2001,2000-01,False
1035-1495-1498-1507-198,1610612759,"Shawnelle Scott, Tim Duncan, Antonio Daniels, Derek Anderson, Danny Ferry","Scott, Duncan, Daniels, Anderson, Ferry",1035-1495-1498-1507-198,SAS,210.0,1,4.0,,7.0,7.0,,,,14.0,1.0,1.0,,,1.0,2.0,,1.0,,,,,,2.0,,,2.0,4.0,,2.0,,4.0,4.0,,,,,,,4.0,,,,2.0,,2.0,,2.0,,,,4.0,,,4.0,,4.0,,4.0,,1.0,,1.0,,,,,,1.0,1.0,,2.0,1.0,2.0,2.0,4.0,,,1.0,1.0,,,,,0.5,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,1.0,,,1.0,,,1.0,1.0,,96.0,1.0,17.285714285714285,12.714285714285714,17.285714285714285,12.714285714285714,0.16666666666666666,1.0,1.0,0.3333333333333333,0.5,0.5,0.16666666666666666,,,,,,,,0.3333333333333333,,,,,,,,,,0.5,,0.4144833333333333,,0.16666666666666666,0.25,,9.05,25.5,,1.0,,1.0,,1.0,,,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2001,2000-01,False
1035-1495-1498-251-422,1610612759,"Shawnelle Scott, Tim Duncan, Antonio Daniels, Sean Elliott, Avery Johnson","Scott, Duncan, Daniels, Elliott, Johnson",1035-1495-1498-251-422,SAS,125.0,2,2.0,-5.0,2.0,4.0,,3.0,1.0,6.0,,,,,,1.0,,2.0,,,,,,,,,,3.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,1.0,0.3333333333333333,0.5,1.0,,,69.11999999999999,,42.0,10.25,35.0,10.25,,,,0.3333333333333333,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,0.38526666666666665,,,,,14.1,,,,1.0,,,,,,,,,,,,,,,,0.4019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2001,2000-01,False
1035-1495-1498-251-70,1610612759,"Shawnelle Scott, Tim Duncan, Antonio Daniels, Sean Elliott, Steve Kerr","Scott, Duncan, Daniels, Elliott, Kerr",1035-1495-1498-251-70,SAS,210.0,1,4.0,-2.0,4.0,4.0,4.0,,2.0,8.0,1.0,3.0,1.0,3.0,,,1.0,4.0,,,,,,1.0,,1.0,2.0,7.0,,1.0,,4.0,6.0,2.0,7.0,,1.0,,4.0,2.0,2.0,,,1.0,,1.0,,1.0,,,1.0,2.0,3.0,,,,,4.0,4.0,,,,,,,,2.0,,,,,,,,,2.0,4.0,4.0,0.5,1.0,,,,,0.2857142857142857,0.2857142857142857,0.25,0.25,0.25,0.25,0.125,,,,0.6,,,0.6666666666666666,0.6666666666666666,,,,54.857142857142854,,30.25,22.25,16.75,22.25,0.375,0.3333333333333333,0.5,,,,0.5,0.25,0.25,1.0,,,,,0.125,,,,0.375,0.3333333333333333,,,0.125,,0.5,,0.4741,0.4741,,,1.0,10.857142857142858,24.5,1.0,,4.0,,1.0,,1.0,1.0,,,1.0,0.14285714285714285,0.3333333333333333,0.5,,,,,0.5486,1.0,3.0,1.0,2.0,2.0,1.0,1.0,0.25,0.25,0.25,0.75,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2001,2000-01,False
1035-1495-1507-198-345,1610612759,"Shawnelle Scott, Tim Duncan, Derek Anderson, Danny Ferry, Terry Porter","Scott, Duncan, Anderson, Ferry, Porter",1035-1495-1507-198-345,SAS,392.0,1,7.0,4.0,10.0,11.0,,,,21.0,2.0,2.0,,,,1.0,2.0,4.0,1.0,1.0,,,,,,,4.0,7.0,1.0,1.0,1.0,12.0,8.0,,,,,,,8.0,,3.0,,,,4.0,1.0,5.0,,1.0,2.0,11.0,,,6.0,,6.0,,6.0,,1.0,,1.0,,,1.0,2.0,,4.0,2.0,,2.0,,2.0,2.0,12.0,,,1.0,1.0,1.0,1.0,,1.0,0.5714285714285714,,0.6875,,0.6,,0.125,,,0.6666666666666666,,,0.6666666666666666,,,1.0,0.5,,77.14285714285714,1.0,18.3,19.0,18.3,18.272727272727273,0.25,1.0,1.0,0.125,,,0.5,0.5,0.5,1.0,0.125,1.0,1.0,1.0,,,,,,,,,,,0.375,,0.4707125,,0.2,0.2222222222222222,,11.62857142857143,23.5,,0.3333333333333333,,2.0,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2001,2000-01,False
1035-1495-1507-198-422,1610612759,"Shawnelle Scott, Tim Duncan, Derek Anderson, Danny Ferry, Avery Johnson","Scott, Duncan, Anderson, Ferry, Johnson",1035-1495-1507-198-422,SAS,50.0,1,1.0,-2.0,2.0,2.0,,,,4.0,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,2.0,4.0,,,,,,,2.0,,,,,,1.0,,1.0,,,1.0,2.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,2.0,,,1.0,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,115.19999999999999,,12.0,13.0,12.0,13.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,0.3899,,,,,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2001,2000-01,False
1035-1495-1507-251-422,1610612759,"Shawnelle Scott, Tim Duncan, Derek Anderson, Sean Elliott, Avery Johnson","Scott, Duncan, Anderson, Elliott, Johnson",1035-1495-1507-251-422,SAS,18.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2001,2000-01,False
1035-1495-198-345-70,1610612759,"Shawnelle Scott, Tim Duncan, Danny Ferry, Terry Porter, Steve Kerr","Scott, Duncan, Ferry, Porter, Kerr",1035-1495-198-345-70,SAS,74.0,1,1.0,-2.0,1.0,2.0,,,,3.0,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,2.0,4.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,58.37837837837838,,39.0,17.5,39.0,17.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,0.3957,,,,,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2001,2000-01,False
