EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsAssisted3s,ThreePtAssists,Arc3Assists,Assisted3sPct,DefAtRimReboundPct,Arc3PctAssisted,Fg2aBlocked,FG2APctBlocked,ShortMidRangePctBlocked,PenaltyAtRimFGM,ShortMidRangeFGM,Corner3FGM,SecondChanceCorner3FGA,SecondChanceFG3A,Corner3Assists,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Travels,SecondChanceTurnovers,LongMidRangePctBlocked,OffShortMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimAccuracy,PenaltyCorner3FGM,PenaltyCorner3FGA,Fg3aBlocked,Offensive Fouls,FG3APctBlocked,AtRimPctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyTurnovers,LostBallOutOfBoundsTurnovers,HeaveAttempts,SelfOReb,SelfORebPct,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFtPoints,FTOffRebounds,LostBallTurnovers,Blocked3s,BlockedArc3,SecondChanceFg3Pct,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedShortMidRange,3SecondViolations,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,BlockedCorner3,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked,Clear Path Fouls,team_id,year,season,team_vs
1503-1607-244-448-690,1610612753,"Tracy McGrady, Troy Hudson, Dee Brown, Bo Outlaw, Don Reid","McGrady, Hudson, Brown, Outlaw, Reid",1503-1607-244-448-690,ORL,40.0,1,1.0,-2.0,2.0,1.0,2.0,1.0,1.0,3.0,,1.0,,1.0,1.0,,,1.0,,,,,,,2.0,,,1.0,1.0,3.0,,1.0,1.0,,2.0,,,1.0,1.0,,,,,,,,,,,,2.0,,,,,2.0,2.0,,,,,,1.0,1.0,1.0,,2.0,,,,1.0,1.0,,1.0,1.0,,,,,1.0,2.0,,,,,,,,,,,,,0.16666666666666666,0.25,0.16666666666666666,,,,,1.0,,,1.0,1.0,1.0,,,,108.0,,14.0,12.0,13.0,10.0,0.5,,,,,0.5,,,,,,,,1.0,,0.5,,,0.5,,0.4157,0.5095,0.4157,,,1.0,1.0,9.85,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612753,2001,2000-01,True
1503-1607-353-42-448,1610612753,"Tracy McGrady, Troy Hudson, Darrell Armstrong, Monty Williams, Bo Outlaw","McGrady, Hudson, Armstrong, Williams, Outlaw",1503-1607-353-42-448,ORL,309.0,6,5.0,-1.0,17.0,12.0,9.0,8.0,5.0,29.0,5.0,7.0,,1.0,4.0,1.0,1.0,3.0,1.0,,5.0,,5.0,7.0,11.0,,6.0,2.0,16.0,17.0,,1.0,,4.0,6.0,,6.0,,8.0,2.0,12.0,,,5.0,,1.0,1.0,1.0,,2.0,2.0,1.0,,1.0,2.0,6.0,8.0,1.0,,1.0,2.0,1.0,4.0,1.0,8.0,,2.0,,,1.0,,,,,,,,,16.0,8.0,9.0,6.0,0.14285714285714285,0.14285714285714285,,,,0.6363636363636364,,0.6666666666666666,0.4117647058823529,,0.3333333333333333,0.4444444444444444,,0.3333333333333333,0.35294117647058826,0.5,1.0,,0.5,1.0,0.25,0.6666666666666666,0.5,0.5,,,1.0,135.14563106796115,,10.705882352941176,10.583333333333334,9.705882352941176,10.166666666666666,0.4117647058823529,0.7142857142857143,0.8333333333333334,0.2,0.058823529411764705,0.17647058823529413,0.3333333333333333,0.3333333333333333,,0.058823529411764705,0.29411764705882354,,,0.25,,0.3333333333333333,0.4166666666666667,,0.7647058823529411,,0.4446558823529412,0.4515833333333333,0.42902083333333335,0.05555555555555555,0.08333333333333333,,0.5,6.1,25.683333333333334,0.5294117647058824,,,,,,,1.0,0.09090909090909091,,4.0,1.0,,1.0,3.0,,,1.0,2.0,,1.0,,,,1.0,1.0,,,,,0.25,1.0,,1.0,1.0,1.0,0.16666666666666666,0.14285714285714285,0.2,,0.08333333333333333,,1.0,,,2.0,0.2857142857142857,4.0,0.8,0.8,,2.0,,,,1.0,,,,,,0.5,,,,,,,,,,,,,,1610612753,2001,2000-01,True
1503-1607-353-42-680,1610612753,"Tracy McGrady, Troy Hudson, Darrell Armstrong, Monty Williams, John Amaechi","McGrady, Hudson, Armstrong, Williams, Amaechi",1503-1607-353-42-680,ORL,7.0,1,,-2.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.71428571428572,,,7.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2001,2000-01,True
1503-1607-353-448-680,1610612753,"Tracy McGrady, Troy Hudson, Darrell Armstrong, Bo Outlaw, John Amaechi","McGrady, Hudson, Armstrong, Outlaw, Amaechi",1503-1607-353-448-680,ORL,31.0,1,1.0,,1.0,2.0,1.0,2.0,,3.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,1.0,,2.0,,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,0.5,,0.5,,,1.0,,,,,,,,,,,139.3548387096774,,12.0,9.5,12.0,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2001,2000-01,True
1503-1607-353-448-690,1610612753,"Tracy McGrady, Troy Hudson, Darrell Armstrong, Bo Outlaw, Don Reid","McGrady, Hudson, Armstrong, Outlaw, Reid",1503-1607-353-448-690,ORL,29.0,3,,1.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,1.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,,,1.0,3.0,,2.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,3.0,2.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.5,,1.0,1.0,,,,,,,,,,,198.6206896551724,,6.5,8.0,4.5,8.0,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,0.5279,0.5279,0.5279,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1610612753,2001,2000-01,True
1503-1607-353-448-692,1610612753,"Tracy McGrady, Troy Hudson, Darrell Armstrong, Bo Outlaw, Andrew DeClercq","McGrady, Hudson, Armstrong, Outlaw, DeClercq",1503-1607-353-448-692,ORL,16.0,1,,-1.0,2.0,2.0,2.0,2.0,,4.0,1.0,2.0,,,2.0,,,,,,,,,1.0,2.0,,,,2.0,3.0,,,,1.0,2.0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,,,,,,0.5,,0.5,0.5,,0.5,0.5,,0.5,,,,,,,,,,,,,,360.0,,5.5,2.5,5.5,2.5,1.0,0.5,0.5,,,,,,,,,,,,,1.0,,,1.0,,0.47925,,0.47925,,,,1.0,1.75,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2001,2000-01,True
1503-1607-42-448-680,1610612753,"Tracy McGrady, Troy Hudson, Monty Williams, Bo Outlaw, John Amaechi","McGrady, Hudson, Williams, Outlaw, Amaechi",1503-1607-42-448-680,ORL,551.0,7,9.0,5.0,22.0,19.0,17.0,11.0,4.0,41.0,3.0,5.0,2.0,2.0,5.0,4.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,6.0,12.0,1.0,3.0,10.0,25.0,20.0,3.0,3.0,7.0,6.0,10.0,1.0,3.0,7.0,22.0,4.0,8.0,,4.0,2.0,1.0,2.0,3.0,1.0,1.0,7.0,2.0,,3.0,,3.0,3.0,6.0,5.0,4.0,1.0,3.0,2.0,4.0,2.0,6.0,,12.0,1.0,,4.0,2.0,1.0,,,1.0,,,,18.0,22.0,17.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,1.0,0.6,0.5,1.0,0.5769230769230769,0.625,1.1666666666666667,0.6875,0.2,0.75,,0.6,0.4,,0.6,0.42857142857142855,1.0,,,0.6666666666666666,,107.15063520871144,,11.772727272727273,15.368421052631579,11.272727272727273,14.894736842105264,0.3333333333333333,0.6,0.75,0.3333333333333333,0.26666666666666666,0.2,0.6666666666666666,0.6666666666666666,0.5,0.06666666666666667,0.13333333333333333,0.5,1.0,0.6666666666666666,1.0,0.38461538461538464,0.15384615384615385,0.5,0.5333333333333333,0.5,0.49707142857142855,0.4908,0.5192249999999999,0.2222222222222222,0.26666666666666666,0.28,0.88,7.416666666666667,30.066666666666666,0.7727272727272727,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08333333333333333,,3.0,1.0,,,,,,,1.0,,,,,,0.25,0.25,,,,,,0.6,,1.0,1.0,1.0,0.3333333333333333,0.2,0.5,,0.07692307692307693,,3.0,,,1.0,0.2,1.0,0.5,,,,,1.0,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,1610612753,2001,2000-01,True
1503-1607-42-448-690,1610612753,"Tracy McGrady, Troy Hudson, Monty Williams, Bo Outlaw, Don Reid","McGrady, Hudson, Williams, Outlaw, Reid",1503-1607-42-448-690,ORL,119.0,2,2.0,,3.0,5.0,2.0,,,8.0,,1.0,,,1.0,,1.0,1.0,,,,,,1.0,2.0,,,2.0,4.0,4.0,,,,,1.0,,,,,2.0,,,,,,1.0,1.0,,1.0,2.0,,,2.0,,2.0,,2.0,1.0,1.0,,1.0,,1.0,,1.0,,2.0,,,,1.0,1.0,,1.0,1.0,,,,4.0,,2.0,,1.0,1.0,,,,0.5,,,0.5,,,0.6666666666666666,,,,1.0,,0.6666666666666666,,,0.6666666666666666,,,,1.0,,,96.80672268907563,,17.333333333333332,13.4,17.333333333333332,12.0,0.5,,,,,0.5,1.0,1.0,1.0,,,,,,,1.0,,,0.5,,0.53705,,0.7268,,,,,9.3,,0.6666666666666666,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612753,2001,2000-01,True
1503-1607-42-448-692,1610612753,"Tracy McGrady, Troy Hudson, Monty Williams, Bo Outlaw, Andrew DeClercq","McGrady, Hudson, Williams, Outlaw, DeClercq",1503-1607-42-448-692,ORL,23.0,1,,,1.0,,1.0,,,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.60869565217391,,23.0,,23.0,,,,,,1.0,,,,,,,,,,,,,,,,0.3576,,0.3576,,,,,8.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2001,2000-01,True
1503-1607-42-680-690,1610612753,"Tracy McGrady, Troy Hudson, Monty Williams, John Amaechi, Don Reid","McGrady, Hudson, Williams, Amaechi, Reid",1503-1607-42-680-690,ORL,654.0,7,11.0,-15.0,18.0,21.0,6.0,7.0,2.0,39.0,3.0,6.0,2.0,3.0,2.0,1.0,3.0,7.0,1.0,,3.0,,2.0,6.0,14.0,,4.0,4.0,16.0,31.0,2.0,3.0,4.0,2.0,3.0,,2.0,2.0,6.0,10.0,2.0,,2.0,3.0,,5.0,5.0,2.0,3.0,10.0,4.0,1.0,4.0,,5.0,4.0,9.0,,,,,,1.0,3.0,7.0,,8.0,,,3.0,1.0,1.0,1.0,,1.0,,,,12.0,6.0,6.0,2.0,0.8333333333333334,1.0,,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.4,0.36363636363636365,0.6666666666666666,0.42857142857142855,0.2222222222222222,,,0.4,0.5,0.3333333333333333,0.38461538461538464,0.36363636363636365,0.3333333333333333,0.5,1.0,0.6666666666666666,0.3333333333333333,85.87155963302752,,18.27777777777778,15.476190476190476,17.72222222222222,14.285714285714286,0.3333333333333333,0.5,0.6,0.6666666666666666,0.05555555555555555,0.3888888888888889,0.42857142857142855,0.42857142857142855,1.0,0.05555555555555555,0.16666666666666666,,,1.0,0.6666666666666666,0.4,0.4,,0.5555555555555556,,0.47458529411764705,0.5404,0.5336625,0.14285714285714285,0.17647058823529413,0.25,0.375,9.635714285714286,28.65,0.3333333333333333,,,,,0.16666666666666666,,1.0,0.07142857142857142,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,0.5,,,,1.0,,0.16666666666666666,,0.5,,,,,,1.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2001,2000-01,True
1503-1607-448-680-692,1610612753,"Tracy McGrady, Troy Hudson, Bo Outlaw, John Amaechi, Andrew DeClercq","McGrady, Hudson, Outlaw, Amaechi, DeClercq",1503-1607-448-680-692,ORL,112.0,2,2.0,-1.0,3.0,4.0,,2.0,,7.0,,,,,,1.0,,1.0,,,1.0,,,1.0,2.0,,1.0,,2.0,3.0,,,,,,,,,,,2.0,,,1.0,,,,,,,,,1.0,2.0,3.0,,3.0,,,,,,,2.0,3.0,,,,,,,,,,,,,,2.0,,,,,,,,,0.5,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,1.0,1.0,,,1.0,,,,,1.0,,90.0,,16.333333333333332,15.75,16.333333333333332,15.75,,,,,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,,,,,,,,0.3333333333333333,,0.35075,,,,,,,15.0,36.6,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2001,2000-01,True
1503-1607-448-690-724,1610612753,"Tracy McGrady, Troy Hudson, Bo Outlaw, Don Reid, Cory Alexander","McGrady, Hudson, Outlaw, Reid, Alexander",1503-1607-448-690-724,ORL,6.0,2,,,1.0,,1.0,,,1.0,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,240.0,,6.0,,6.0,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,0.36675,,0.36675,,,,,,25.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2001,2000-01,True
1503-1720-1727-2034-255,1610612753,"Tracy McGrady, Michael Doleac, Pat Garrity, Mike Miller, Grant Hill","McGrady, Doleac, Garrity, Miller, Hill",1503-1720-1727-2034-255,ORL,72.0,1,1.0,1.0,3.0,3.0,,,,6.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,3.0,5.0,4.0,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,2.0,,4.0,1.0,1.0,2.0,,,,,,,,,5.0,,,,,,,,,1.0,,,1.0,,,1.25,,,,,1.0,,,,,,,,,,,120.0,,11.333333333333334,12.666666666666666,11.333333333333334,12.666666666666666,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,0.6016,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2001,2000-01,True
1503-1720-1727-2034-353,1610612753,"Tracy McGrady, Michael Doleac, Pat Garrity, Mike Miller, Darrell Armstrong","McGrady, Doleac, Garrity, Miller, Armstrong",1503-1720-1727-2034-353,ORL,6092.0,33,102.0,-98.0,185.0,205.0,97.0,82.0,17.0,390.0,19.0,32.0,3.0,5.0,23.0,36.0,15.0,41.0,6.0,5.0,23.0,5.0,16.0,47.0,109.0,6.0,29.0,51.0,163.0,261.0,5.0,13.0,17.0,17.0,54.0,5.0,17.0,29.0,78.0,62.0,32.0,3.0,6.0,21.0,5.0,31.0,36.0,11.0,13.0,77.0,16.0,20.0,42.0,2.0,64.0,21.0,85.0,11.0,4.0,7.0,18.0,11.0,42.0,19.0,55.0,3.0,74.0,5.0,3.0,23.0,15.0,9.0,5.0,2.0,9.0,7.0,1.0,2.0,146.0,78.0,97.0,6.0,0.6595744680851063,0.7045454545454546,0.20689655172413793,0.29411764705882354,0.2222222222222222,0.43119266055045874,0.38461538461538464,0.3148148148148148,0.4057971014492754,0.40625,0.34507042253521125,0.4678362573099415,0.425,0.41935483870967744,0.21014492753623187,0.42857142857142855,1.0,0.6461538461538462,0.26229508196721313,0.8333333333333334,0.6966292134831461,0.26582278481012656,0.23076923076923078,0.2,0.6,0.6666666666666666,0.7647058823529411,92.18647406434668,0.7777777777777778,17.243243243243242,14.15609756097561,16.45945945945946,13.21951219512195,0.2318840579710145,0.59375,0.6785714285714286,0.5789473684210527,0.2608695652173913,0.2971014492753623,0.36585365853658536,0.38461538461538464,0.8666666666666667,0.043478260869565216,0.16666666666666666,0.21739130434782608,0.21739130434782608,0.3125,0.6,0.323943661971831,0.22535211267605634,0.3125,0.4420289855072464,0.23809523809523808,0.4545844444444444,0.48613749999999994,0.46846323529411765,0.14743589743589744,0.18110236220472442,0.10429447852760736,0.4785276073619632,9.927522935779816,26.8,0.5243243243243243,15.0,5.0,4.0,0.8333333333333334,0.6153846153846154,0.8,11.0,0.10091743119266056,0.1388888888888889,12.0,13.0,1.0,2.0,3.0,1.0,7.0,6.0,24.0,1.0,2.0,0.04878048780487805,0.34782608695652173,1.0,0.3611111111111111,0.41935483870967744,0.5384615384615384,0.16666666666666666,0.16666666666666666,1.0,0.125,0.5217391304347826,,1.0,,12.0,,0.125,,,0.014084507042253521,,23.0,1.0,2.0,2.0,0.028985507246376812,5.0,0.2777777777777778,0.3076923076923077,1.0,1.0,1.0,4.0,,7.0,,,0.3333333333333333,,0.2,0.0625,1.0,1.0,2.0,1.0,,,,,,,,,,1610612753,2001,2000-01,True
1503-1720-1727-2034-42,1610612753,"Tracy McGrady, Michael Doleac, Pat Garrity, Mike Miller, Monty Williams","McGrady, Doleac, Garrity, Miller, Williams",1503-1720-1727-2034-42,ORL,373.0,2,6.0,-6.0,9.0,9.0,,,2.0,18.0,1.0,2.0,,,,1.0,1.0,3.0,1.0,,,,,2.0,6.0,1.0,1.0,1.0,8.0,14.0,,,3.0,,,,,,,4.0,,,,,,2.0,3.0,1.0,1.0,7.0,2.0,2.0,,,2.0,2.0,4.0,,,,,,4.0,3.0,4.0,,1.0,,1.0,,,,,,,,,2.0,5.0,,,,1.0,1.0,1.0,,1.0,0.3333333333333333,,,0.5,1.5,,0.5,1.5,,0.14285714285714285,,,,0.5,0.6666666666666666,0.5,0.5,1.0,0.5,,,0.6666666666666666,69.49061662198392,,23.666666666666668,17.77777777777778,21.88888888888889,16.666666666666668,0.2857142857142857,0.5,0.5,1.0,0.14285714285714285,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,,,,,,,,,0.42857142857142855,,0.44969285714285717,0.51825,,,,0.375,,11.366666666666667,23.9,,3.0,1.0,,1.0,,,,,,,,1.0,1.0,1.0,1.0,,2.0,4.0,,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,1610612753,2001,2000-01,True
1503-1720-1727-2034-448,1610612753,"Tracy McGrady, Michael Doleac, Pat Garrity, Mike Miller, Bo Outlaw","McGrady, Doleac, Garrity, Miller, Outlaw",1503-1720-1727-2034-448,ORL,111.0,1,2.0,-2.0,3.0,4.0,,,,7.0,,,,,,1.0,,1.0,,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,3.0,,3.0,,,,,,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,1.0,,90.8108108108108,,17.0,15.0,17.0,15.0,,,,,0.5,0.5,,,,,,,,,,,,,,,0.4014,,,,,,,14.7,,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1610612753,2001,2000-01,True
1503-1720-1727-2034-724,1610612753,"Tracy McGrady, Michael Doleac, Pat Garrity, Mike Miller, Cory Alexander","McGrady, Doleac, Garrity, Miller, Alexander",1503-1720-1727-2034-724,ORL,247.0,2,4.0,-5.0,9.0,9.0,4.0,3.0,1.0,18.0,1.0,1.0,,,1.0,1.0,,3.0,,,,,,2.0,5.0,,,2.0,6.0,11.0,,,,2.0,2.0,,,,4.0,4.0,,,,,,2.0,2.0,1.0,,4.0,1.0,1.0,3.0,,4.0,1.0,5.0,,,,1.0,,3.0,4.0,6.0,,2.0,,,1.0,,,,,,,,,6.0,4.0,4.0,,1.0,1.0,,,,0.4,,1.0,0.4,,1.0,0.5,,1.0,,0.3333333333333333,,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,,0.3333333333333333,,1.0,1.0,104.93927125506075,,14.444444444444445,13.0,13.666666666666666,13.0,0.2,1.0,1.0,1.0,0.2,0.6,,,,,,,,,,0.5,,,0.2,,0.42298,,0.4633,0.16666666666666666,0.16666666666666666,,0.6666666666666666,12.74,,0.4444444444444444,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,2.0,,1.0,,,,1.0,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612753,2001,2000-01,True
1503-1720-1727-244-724,1610612753,"Tracy McGrady, Michael Doleac, Pat Garrity, Dee Brown, Cory Alexander","McGrady, Doleac, Garrity, Brown, Alexander",1503-1720-1727-244-724,ORL,72.0,1,1.0,1.0,3.0,2.0,3.0,,1.0,5.0,,,,,,,2.0,2.0,,,,,,2.0,2.0,,,,4.0,3.0,1.0,1.0,2.0,2.0,2.0,,,,4.0,4.0,,,,,,2.0,2.0,,2.0,4.0,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,2.0,4.0,3.0,,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,100.0,,10.666666666666666,20.0,7.333333333333333,20.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,0.3986,0.3807,0.3986,,,0.5,1.0,16.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2001,2000-01,True
