EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PlusMinus,LongMidRangeFGA,Fouls,DefAtRimReboundPct,LongMidRangeFrequency,PenaltyOffPoss,PenaltyDefPoss,LongMidRangeFGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,LongMidRangeAssists,DefThreePtRebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LiveBallTurnoverPct,DefThreePtReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PenaltyAtRimFGA,SecondChanceFtPoints,Fg2aBlocked,BadPassSteals,FG2APctBlocked,LongMidRangePctBlocked,PenaltyAtRimFrequency,PenaltyAtRimFGM,FTDefRebounds,LostBallTurnovers,Travels,Loose Ball Fouls,Offensive Fouls,Technical Free Throw Trips,AtRimPctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PenaltyFg3Pct,PenaltyArc3Frequency,PenaltyArc3Accuracy,DefCorner3ReboundPct,BlockedShortMidRange,FTOffRebounds,OffFTReboundPct,SelfOReb,SecondChanceTurnovers,Defensive 3 Seconds Violations,SelfORebPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Corner3Assists,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,ShortMidRangePctBlocked,3SecondViolations,PenaltyCorner3FGM,PenaltyCorner3FGA,OffCorner3ReboundPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,DefensiveGoaltends,HeaveAttempts,Blocked3s,BlockedArc3,OffensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Clear Path Fouls,Corner3PctBlocked,HeaveMakes,team_id,year,season,team_vs
1434-1724-1736-2033-2064,1610612741,"Dragan Tarlac, Bryce Drew, Corey Benjamin, Marcus Fizer, Khalid El-Amin","Tarlac, Drew, Benjamin, Fizer, El-Amin",1434-1724-1736-2033-2064,CHI,47.0,1,1.0,2.0,2.0,,4.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,1.0,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,122.55319148936171,13.5,10.0,13.5,10.0,,,,,,,,,,,,,,,1.0,1.0,,,,-3.0,,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2001,2000-01,True
1434-1724-1736-2037-2053,1610612741,"Dragan Tarlac, Bryce Drew, Corey Benjamin, Jamal Crawford, Dalibor Bagaric","Tarlac, Drew, Benjamin, Crawford, Bagaric",1434-1724-1736-2037-2053,CHI,120.0,1,2.0,5.0,4.0,1.0,9.0,,,,,,,,2.0,2.0,,,4.0,6.0,1.0,1.0,2.0,4.0,,,,2.0,2.0,,,4.0,,,1.0,1.0,1.0,2.0,2.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,,0.3333333333333333,,,0.3333333333333333,,,,,108.0,14.8,11.5,11.0,11.0,,,,,,,,,,,,,0.37225,0.3367,0.3333333333333333,0.3333333333333333,0.5,17.3,,-2.0,2.0,2.0,,1.0,5.0,4.0,2.0,,,,,,,2.0,2.0,,4.0,,,,,,2.0,,,,1.0,,1.0,1.0,,2.0,2.0,,,,,,,4.0,5.0,1.0,,,,,1.0,1.0,1.0,0.5,,1.0,,,1.0,1.0,1.0,,,,,,,,0.37225,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2001,2000-01,True
1434-1724-1802-1897-697,1610612741,"Dragan Tarlac, Bryce Drew, Brad Miller, Metta World Peace, Fred Hoiberg","Tarlac, Drew, Miller, World Peace, Hoiberg",1434-1724-1802-1897-697,CHI,60.0,1,1.0,2.0,2.0,,4.0,,,,,,,1.0,,1.0,1.0,,3.0,2.0,,,,,,,1.0,,1.0,,,3.0,,,1.0,1.0,,1.0,,,,3.0,,,,,0.75,,0.75,,0.5,1.0,,,1.0,,,,1.0,96.0,17.5,12.5,17.5,12.5,,,,,,,,,0.5,,,0.5,0.406175,,,,,18.1,25.4,1.0,1.0,,,0.5,2.0,2.0,,1.0,,,1.0,,,,1.0,,3.0,3.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,3.0,2.0,,1.0,1.0,,1.0,,0.75,0.75,,,,,,,,,1.0,1.0,1.0,,,,1.0,0.406175,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2001,2000-01,True
1434-1724-1882-1897-697,1610612741,"Dragan Tarlac, Bryce Drew, Elton Brand, Metta World Peace, Fred Hoiberg","Tarlac, Drew, Brand, World Peace, Hoiberg",1434-1724-1882-1897-697,CHI,188.0,1,3.0,7.0,8.0,,15.0,2.0,2.0,,,,1.0,1.0,2.0,4.0,1.0,1.0,5.0,2.0,,,,2.0,2.0,,1.0,1.0,1.0,1.0,,2.0,,,2.0,2.0,,2.0,2.0,,1.0,5.0,0.5,0.5,0.5,,0.4,,0.4166666666666667,,0.2,0.6666666666666666,,,0.6666666666666666,,,,0.5,114.8936170212766,13.714285714285714,11.5,13.714285714285714,10.625,0.4,1.0,1.0,0.5,0.2,,,,0.2,,,0.6,0.52895,,0.16666666666666666,0.2,,8.75,26.4,3.0,1.0,,,0.2,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,0.5,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2001,2000-01,True
1434-1736-1802-2037-697,1610612741,"Dragan Tarlac, Corey Benjamin, Brad Miller, Jamal Crawford, Fred Hoiberg","Tarlac, Benjamin, Miller, Crawford, Hoiberg",1434-1736-1802-2037-697,CHI,59.0,1,1.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,,,,1.0,2.0,,2.0,4.0,3.0,1.0,1.0,2.0,,2.0,2.0,,,,,,,,1.0,,,1.0,1.0,2.0,,1.0,2.0,,,0.5,1.0,0.5,1.0,0.6666666666666666,1.0,,,1.0,,,1.0,,,,97.6271186440678,16.5,13.0,15.5,13.0,0.5,1.0,1.0,,,,,,,1.0,1.0,0.5,0.4553,0.5314,0.3333333333333333,0.3333333333333333,0.5,8.85,,1.0,1.0,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2001,2000-01,True
1434-1736-1882-1897-2037,1610612741,"Dragan Tarlac, Corey Benjamin, Elton Brand, Metta World Peace, Jamal Crawford","Tarlac, Benjamin, Brand, World Peace, Crawford",1434-1736-1882-1897-2037,CHI,52.0,1,1.0,2.0,2.0,,4.0,,,,,,1.0,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.76923076923076,14.0,12.0,14.0,10.5,,,,,0.5,,,,,,,,0.39595,,,,,15.85,,-2.0,1.0,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2001,2000-01,True
1434-1736-1882-1897-2064,1610612741,"Dragan Tarlac, Corey Benjamin, Elton Brand, Metta World Peace, Khalid El-Amin","Tarlac, Benjamin, Brand, World Peace, El-Amin",1434-1736-1882-1897-2064,CHI,141.0,1,2.0,4.0,4.0,1.0,8.0,,2.0,,1.0,,1.0,,1.0,5.0,,2.0,4.0,2.0,,1.0,,,2.0,,,,,,,,,2.0,1.0,1.0,2.0,3.0,2.0,,1.0,4.0,,,0.2,,0.2,,0.3333333333333333,,,0.3333333333333333,0.5,,0.3333333333333333,0.5,0.5,,,81.70212765957446,19.75,15.5,19.0,14.0,0.4,,,,0.2,,,,,1.0,,0.4,0.49648000000000003,0.5416,0.16666666666666666,0.16666666666666666,,9.52,,2.0,2.0,,,0.4,3.0,,1.0,,,,,,,1.0,5.0,,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,2.0,3.0,,,,,,0.2,0.2,0.2,,,1.0,,,0.5,0.5,,,,,,,,,0.49648000000000003,0.5,0.75,2.0,,1.0,,0.2,,0.4,,,,,,,,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2001,2000-01,True
1434-1736-1882-2033-2037,1610612741,"Dragan Tarlac, Corey Benjamin, Elton Brand, Marcus Fizer, Jamal Crawford","Tarlac, Benjamin, Brand, Fizer, Crawford",1434-1736-1882-2033-2037,CHI,67.0,1,1.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,,,,1.0,2.0,,2.0,4.0,,1.0,1.0,2.0,,2.0,2.0,,,,,,,,1.0,2.0,2.0,1.0,3.0,2.0,,,2.0,,,0.5,1.0,0.5,1.0,0.6666666666666666,1.0,,1.0,1.0,,1.0,1.0,,,1.0,85.97014925373134,17.0,16.5,16.0,16.5,0.5,1.0,1.0,,,,,,,1.0,1.0,0.5,0.37535,0.3806,,,0.5,9.85,,4.0,1.0,,,0.5,2.0,2.0,,,,,,,,1.0,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,1.0,,,,,4.0,2.0,,,,,,0.5,0.5,0.6666666666666666,,,,,,,,,,,,,,,,0.37535,1.0,1.0,1.0,,,,,,0.5,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2001,2000-01,True
1434-1736-1882-2033-2064,1610612741,"Dragan Tarlac, Corey Benjamin, Elton Brand, Marcus Fizer, Khalid El-Amin","Tarlac, Benjamin, Brand, Fizer, El-Amin",1434-1736-1882-2033-2064,CHI,30.0,1,,1.0,2.0,,3.0,,,,,,,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,1.0,,1.0,2.0,,,2.0,,,,,,,1.0,,,,,,,,,,,144.0,11.0,9.5,11.0,9.5,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,2.0,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2001,2000-01,True
1434-1736-1882-2037-697,1610612741,"Dragan Tarlac, Corey Benjamin, Elton Brand, Jamal Crawford, Fred Hoiberg","Tarlac, Benjamin, Brand, Crawford, Hoiberg",1434-1736-1882-2037-697,CHI,161.0,1,3.0,5.0,5.0,,10.0,2.0,2.0,,,,,,3.0,3.0,,2.0,8.0,2.0,,,,6.0,,,,3.0,3.0,2.0,,6.0,,,3.0,4.0,,4.0,2.0,,,8.0,1.0,1.0,1.0,,1.0,,1.0,,,1.0,,,1.0,,,,1.0,89.44099378881988,12.8,19.4,12.8,19.4,0.6666666666666666,1.0,1.0,1.0,,,,,,,,0.6666666666666666,0.5135,,,,,5.3999999999999995,,6.0,1.0,1.0,1.0,0.3333333333333333,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2001,2000-01,True
1434-1736-1882-2062-2064,1610612741,"Dragan Tarlac, Corey Benjamin, Elton Brand, A.J. Guyton, Khalid El-Amin","Tarlac, Benjamin, Brand, Guyton, El-Amin",1434-1736-1882-2062-2064,CHI,74.0,1,1.0,3.0,4.0,,7.0,1.0,1.0,,,,,,1.0,1.0,,3.0,5.0,,,,,,2.0,,,,,,,,,,1.0,3.0,,3.0,4.0,,2.0,5.0,,,1.0,,1.0,,0.8333333333333334,,,1.0,,,1.0,,,,,136.2162162162162,9.333333333333334,11.5,9.333333333333334,11.5,1.0,1.0,1.0,,,,,,,,,1.0,0.8283,,0.6666666666666666,0.6666666666666666,,,,5.0,,,,,2.0,4.0,,,,,,,,1.0,1.0,2.0,4.0,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,1.0,4.0,2.0,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,0.8283,0.8,0.6666666666666666,1.0,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2001,2000-01,True
1434-1736-1882-2064-697,1610612741,"Dragan Tarlac, Corey Benjamin, Elton Brand, Khalid El-Amin, Fred Hoiberg","Tarlac, Benjamin, Brand, El-Amin, Hoiberg",1434-1736-1882-2064-697,CHI,2.0,1,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2001,2000-01,True
1434-1736-1897-1913-2037,1610612741,"Dragan Tarlac, Corey Benjamin, Metta World Peace, Michael Ruffin, Jamal Crawford","Tarlac, Benjamin, World Peace, Ruffin, Crawford",1434-1736-1897-1913-2037,CHI,135.0,1,2.0,4.0,4.0,,8.0,,,,,1.0,2.0,,1.0,3.0,,1.0,3.0,6.0,,,,2.0,,,,1.0,1.0,,1.0,2.0,,,,,,,2.0,,1.0,3.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,,0.375,,,,,,,,,,,85.33333333333333,16.25,17.5,16.25,17.5,,,,,0.6666666666666666,0.5,0.5,1.0,,,,,0.4066666666666667,,0.25,0.25,,10.533333333333333,,-3.0,1.0,2.0,,0.3333333333333333,,4.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2001,2000-01,True
1434-1736-1897-1913-2064,1610612741,"Dragan Tarlac, Corey Benjamin, Metta World Peace, Michael Ruffin, Khalid El-Amin","Tarlac, Benjamin, World Peace, Ruffin, El-Amin",1434-1736-1897-1913-2064,CHI,226.0,2,4.0,7.0,8.0,2.0,15.0,,3.0,,2.0,1.0,1.0,1.0,4.0,7.0,1.0,1.0,12.0,5.0,,2.0,,6.0,2.0,,1.0,3.0,3.0,,1.0,6.0,,1.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,12.0,0.75,0.75,0.5714285714285714,,0.6875,,0.75,,0.125,0.5,0.3333333333333333,,0.6666666666666666,0.3333333333333333,0.3333333333333333,,,95.57522123893806,12.714285714285714,17.125,9.142857142857142,16.625,0.375,,,,0.125,1.0,1.0,1.0,0.125,1.0,,0.5,0.44654375,0.50445,0.125,0.14285714285714285,,9.37142857142857,25.3,7.0,3.0,3.0,,0.375,5.0,3.0,3.0,1.0,,,1.0,,,3.0,6.0,1.0,7.0,,3.0,1.0,,,2.0,1.0,,,,,,,,,,1.0,,,,,,7.0,5.0,2.0,,1.0,,1.0,0.5,0.5,0.5833333333333334,,1.0,0.5,1.0,,1.0,1.0,0.6666666666666666,1.0,1.0,,,,,1.0,0.43753333333333333,0.5833333333333334,0.7142857142857143,3.0,,3.0,,0.42857142857142855,,0.5,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2001,2000-01,True
1434-1736-1897-2033-2037,1610612741,"Dragan Tarlac, Corey Benjamin, Metta World Peace, Marcus Fizer, Jamal Crawford","Tarlac, Benjamin, World Peace, Fizer, Crawford",1434-1736-1897-2033-2037,CHI,149.0,1,2.0,6.0,5.0,1.0,11.0,1.0,1.0,,,,,1.0,2.0,3.0,1.0,2.0,6.0,4.0,,,,2.0,2.0,,1.0,1.0,1.0,,,2.0,1.0,,1.0,1.0,1.0,2.0,2.0,,1.0,6.0,0.5,0.5,0.6666666666666666,,0.5,,0.6,,0.25,1.0,,1.0,1.0,0.5,,1.0,1.0,106.30872483221476,13.0,14.2,12.166666666666666,14.2,0.25,1.0,1.0,,,,,,0.25,,,0.5,0.4934875,,0.2,0.25,,13.166666666666666,25.5,2.0,2.0,,,0.5,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2001,2000-01,True
1434-1736-1897-2033-2064,1610612741,"Dragan Tarlac, Corey Benjamin, Metta World Peace, Marcus Fizer, Khalid El-Amin","Tarlac, Benjamin, World Peace, Fizer, El-Amin",1434-1736-1897-2033-2064,CHI,711.0,2,12.0,23.0,21.0,3.0,44.0,3.0,4.0,1.0,1.0,2.0,5.0,,12.0,19.0,,6.0,30.0,23.0,2.0,2.0,4.0,14.0,10.0,2.0,,7.0,7.0,1.0,1.0,14.0,,2.0,5.0,6.0,3.0,9.0,8.0,,3.0,26.0,0.5833333333333334,0.6363636363636364,0.631578947368421,1.0,0.631578947368421,1.0,0.6521739130434783,1.0,,0.5,0.2857142857142857,,0.5,0.2857142857142857,,,0.3333333333333333,89.11392405063292,14.217391304347826,18.285714285714285,13.478260869565217,16.047619047619047,0.21052631578947367,0.75,1.0,0.3333333333333333,0.2631578947368421,0.4,0.4,0.5,,0.5,1.0,0.21052631578947367,0.46562105263157894,0.48505,0.13636363636363635,0.13636363636363635,0.13333333333333333,11.789473684210526,,7.0,10.0,5.0,0.5,0.5263157894736842,1.0,,7.0,,,,,,,,,1.0,1.0,,,,,,5.0,,2.0,,2.0,,,,,2.0,,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,,,,,,,,0.5,1.0,,0.6666666666666666,,0.25,0.7,0.7,0.7142857142857143,,,,,,,,,0.03333333333333333,0.043478260869565216,,,1.0,2.0,0.05263157894736842,,,,1.0,2.0,,,,,0.25,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,2.0,1.0,0.5,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612741,2001,2000-01,True
1434-1736-1897-2037-2063,1610612741,"Dragan Tarlac, Corey Benjamin, Metta World Peace, Jamal Crawford, Jake Voskuhl","Tarlac, Benjamin, World Peace, Crawford, Voskuhl",1434-1736-1897-2037-2063,CHI,51.0,1,1.0,2.0,1.0,,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,84.70588235294117,14.0,23.0,14.0,23.0,,,,,,,,,,,,1.0,0.6108,,,,,,22.4,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2001,2000-01,True
1434-1736-1913-2033-2062,1610612741,"Dragan Tarlac, Corey Benjamin, Michael Ruffin, Marcus Fizer, A.J. Guyton","Tarlac, Benjamin, Ruffin, Fizer, Guyton",1434-1736-1913-2033-2062,CHI,180.0,1,3.0,4.0,4.0,1.0,8.0,1.0,2.0,,,,,1.0,2.0,4.0,1.0,1.0,5.0,3.0,1.0,2.0,2.0,4.0,,,1.0,2.0,2.0,1.0,,4.0,,2.0,2.0,2.0,2.0,4.0,2.0,,,3.0,1.0,1.0,0.5,0.5,0.4,0.5,0.4166666666666667,0.5,0.2,0.5,1.0,,0.5,0.6666666666666666,1.0,,1.0,64.0,22.25,22.75,17.25,17.25,0.4,0.5,0.5,1.0,,,,,0.2,,,0.6,0.46738,0.4098,,,0.4,8.775,25.3,2.0,2.0,2.0,,0.4,,4.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,1.0,,1.0,1.0,2.0,,2.0,1.0,,,1.0,,,,,,,,,,,,0.5,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,,,0.3333333333333333,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612741,2001,2000-01,True
1434-1736-1913-2033-2064,1610612741,"Dragan Tarlac, Corey Benjamin, Michael Ruffin, Marcus Fizer, Khalid El-Amin","Tarlac, Benjamin, Ruffin, Fizer, El-Amin",1434-1736-1913-2033-2064,CHI,109.0,1,2.0,3.0,4.0,,7.0,1.0,1.0,,,,,1.0,2.0,2.0,1.0,1.0,5.0,4.0,,,,2.0,2.0,,,1.0,1.0,1.0,,2.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,5.0,0.5,0.5,1.0,,0.6666666666666666,,0.8333333333333334,,0.3333333333333333,0.5,,,0.5,,,,,92.4770642201835,17.0,14.5,17.0,14.25,0.3333333333333333,1.0,1.0,1.0,,,,,0.3333333333333333,,,0.6666666666666666,0.4587,,0.3333333333333333,0.5,,9.5,70.3,1.0,1.0,,0.5,0.3333333333333333,3.0,4.0,1.0,,,,,,,2.0,2.0,1.0,5.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,5.0,3.0,,,,,,1.0,0.6666666666666666,0.8333333333333334,,,,,,1.0,1.0,,,,,,,,,0.4587,1.0,1.0,1.0,,,,,,0.3333333333333333,1.0,,,,,,,,,,,,1.0,,1.0,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612741,2001,2000-01,True
