EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,TwoPtShootingFoulsDrawn,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG3M,SecondChanceFG3A,AtRimAssists,RecoveredBlocks,SecondChanceFg3Pct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyCorner3Accuracy,2pt And 1 Free Throw Trips,FTDefRebounds,DefFTReboundPct,BlockedAtRim,SecondChanceArc3FGA,Offensive Fouls,SecondChanceArc3Frequency,LongMidRangeAssists,LongMidRangePctAssisted,SecondChanceFtPoints,HeaveAttempts,BadPassOutOfBoundsTurnovers,Technical Free Throw Trips,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawn,ShortMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,Corner3Assists,Corner3PctAssisted,OffCorner3ReboundPct,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Loose Ball Fouls,3SecondViolations,BlockedLongMidRange,Blocked3s,BlockedCorner3,Travels,BlockedArc3,DefensiveGoaltends,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,OffensiveGoaltends,SecondChanceCorner3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,team_id,year,season,team_vs
1563-1908-1934-243-87,1610612755,"Kevin Ollie, Jumaine Jones, Rodney Buford, Aaron McKie, Dikembe Mutombo","Ollie, Jones, Buford, McKie, Mutombo",1563-1908-1934-243-87,PHI,31.0,1,1.0,-4.0,1.0,2.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,139.3548387096774,6.0,12.5,6.0,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2001,2000-01,True
1563-1908-1934-243-947,1610612755,"Kevin Ollie, Jumaine Jones, Rodney Buford, Aaron McKie, Allen Iverson","Ollie, Jones, Buford, McKie, Iverson",1563-1908-1934-243-947,PHI,2.0,1,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2001,2000-01,True
1563-1908-1952-243-727,1610612755,"Kevin Ollie, Jumaine Jones, Raja Bell, Aaron McKie, Eric Snow","Ollie, Jones, Bell, McKie, Snow",1563-1908-1952-243-727,PHI,2.0,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2001,2000-01,True
1563-1908-1952-243-87,1610612755,"Kevin Ollie, Jumaine Jones, Raja Bell, Aaron McKie, Dikembe Mutombo","Ollie, Jones, Bell, McKie, Mutombo",1563-1908-1952-243-87,PHI,69.0,1,1.0,-1.0,3.0,2.0,3.0,,2.0,5.0,,,,,,,1.0,2.0,,,,,,1.0,,1.0,1.0,2.0,,1.0,1.0,3.0,4.0,,,,1.0,2.0,,1.0,1.0,3.0,,2.0,,,,1.0,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,1.0,,,1.0,1.0,1.0,,1.0,1.0,,,,,3.0,3.0,3.0,,,,,,,,0.5,,0.5,0.3333333333333333,,0.3333333333333333,0.5,,0.5,0.3333333333333333,,,,,,1.0,,,,0.5,,1.0,,,,,,104.34782608695653,16.333333333333332,10.0,11.0,10.0,,,,0.6666666666666666,0.5,0.5,,,,,,0.3333333333333333,,,,,,,,,0.3333333333333333,,0.3333333333333333,,0.44954999999999995,,0.44954999999999995,,1.0,10.8,26.0,1.0,1.0,0.3333333333333333,0.5,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2001,2000-01,True
1563-1908-1952-87-947,1610612755,"Kevin Ollie, Jumaine Jones, Raja Bell, Dikembe Mutombo, Allen Iverson","Ollie, Jones, Bell, Mutombo, Iverson",1563-1908-1952-87-947,PHI,122.0,2,2.0,-3.0,3.0,4.0,,1.0,,7.0,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,2.0,,,2.0,4.0,7.0,,,,,,,,,,2.0,,,,,,,,1.0,,1.0,,,2.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,2.0,,,,,4.0,,,,1.0,1.0,,,,,0.5,,,0.5,,,0.6666666666666666,,,,,,,,1.0,,,,1.0,,,,,,,,,82.62295081967214,23.666666666666668,12.75,23.666666666666668,12.75,,,,0.5,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,0.32055,,,,,16.25,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2001,2000-01,True
1563-1908-238-243-87,1610612755,"Kevin Ollie, Jumaine Jones, Tyrone Hill, Aaron McKie, Dikembe Mutombo","Ollie, Jones, Hill, McKie, Mutombo",1563-1908-238-243-87,PHI,122.0,1,2.0,-5.0,4.0,4.0,3.0,2.0,1.0,8.0,,1.0,,,,,1.0,2.0,,,,,,1.0,,1.0,1.0,3.0,,1.0,,2.0,7.0,1.0,1.0,2.0,1.0,2.0,,1.0,,2.0,,2.0,,,2.0,1.0,,,,,,,,,,1.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,1.0,,1.0,,2.0,3.0,,,,,,,,0.3333333333333333,1.0,0.5,0.25,1.0,0.3333333333333333,0.25,1.0,0.3333333333333333,0.25,,,,,1.0,0.5,,,1.0,0.3333333333333333,,1.0,,,,,,94.42622950819673,14.75,15.75,14.5,15.75,0.25,,,0.5,0.5,0.5,,,,,,0.25,,,,,,,,,0.3333333333333333,,0.5,,0.39455,0.2422,0.33593333333333336,1.0,1.0,3.8666666666666667,26.4,0.75,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2001,2000-01,True
1563-1908-238-243-947,1610612755,"Kevin Ollie, Jumaine Jones, Tyrone Hill, Aaron McKie, Allen Iverson","Ollie, Jones, Hill, McKie, Iverson",1563-1908-238-243-947,PHI,118.0,3,2.0,6.0,5.0,3.0,5.0,,,8.0,2.0,2.0,,,2.0,2.0,2.0,2.0,,,,,,,,,4.0,4.0,,,2.0,10.0,4.0,,,,4.0,4.0,,,2.0,10.0,4.0,4.0,,,,,,,2.0,,2.0,,1.0,4.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,2.0,,,,,10.0,10.0,5.0,,0.5,0.5,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,1.0,,,,1.0,,,,,,1.0,,,97.6271186440678,10.4,22.0,10.4,22.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,,,,,,,,,,,0.5,1.0,,,,0.5,,0.415,,0.415,,1.0,3.175,,1.0,1.0,0.2,0.2,,,,,,,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2001,2000-01,True
1563-1908-238-87-947,1610612755,"Kevin Ollie, Jumaine Jones, Tyrone Hill, Dikembe Mutombo, Allen Iverson","Ollie, Jones, Hill, Mutombo, Iverson",1563-1908-238-87-947,PHI,116.0,2,2.0,6.0,5.0,4.0,3.0,2.0,1.0,9.0,2.0,2.0,,,,,,1.0,,1.0,,,,,,,2.0,4.0,,,2.0,6.0,,,,2.0,,2.0,,,2.0,2.0,2.0,2.0,,,,,,,1.0,,1.0,,,2.0,,1.0,,,2.0,3.0,1.0,4.0,,1.0,1.0,,,,1.0,1.0,,1.0,,1.0,,,2.0,1.0,,,,4.0,2.0,3.0,,0.5,0.5,,,,,0.5,,,0.5,,,0.6,1.0,0.3333333333333333,,,,,,1.0,0.5,,,1.0,0.5,,1.0,,,1.0,,,111.72413793103448,12.0,14.0,12.0,14.0,0.5,1.0,1.0,0.25,,,,0.25,,,,,,,,,,,,,,,0.5,,0.486975,,0.39975,0.3333333333333333,0.3333333333333333,7.2,,0.6,,,,,,,,,,1.0,,,,,,,0.5,,,,,,,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2001,2000-01,True
1563-1908-243-727-87,1610612755,"Kevin Ollie, Jumaine Jones, Aaron McKie, Eric Snow, Dikembe Mutombo","Ollie, Jones, McKie, Snow, Mutombo",1563-1908-243-727-87,PHI,77.0,2,1.0,,5.0,2.0,5.0,2.0,1.0,7.0,,,,,,,,,,1.0,,,,1.0,,1.0,,1.0,,1.0,2.0,2.0,2.0,,,,,1.0,,1.0,2.0,2.0,,,,,,1.0,,,,,,,,,,1.0,,1.0,,1.0,1.0,2.0,,,,,,,1.0,,,1.0,1.0,1.0,,,2.0,1.0,,,,2.0,2.0,5.0,,,,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,0.5,,,,,,1.0,1.0,,1.0,0.5,,,,,,,,130.9090909090909,12.4,7.5,7.6,7.5,,,,,,,,0.5,,,,0.5,,,,,,,,,0.5,,0.5,,0.30965,,0.30965,,1.0,18.4,27.2,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2001,2000-01,True
1563-1908-243-727-947,1610612755,"Kevin Ollie, Jumaine Jones, Aaron McKie, Eric Snow, Allen Iverson","Ollie, Jones, McKie, Snow, Iverson",1563-1908-243-727-947,PHI,39.0,2,1.0,-2.0,2.0,3.0,2.0,3.0,,5.0,,,,,,,,1.0,,,,,,1.0,,1.0,,1.0,,1.0,,,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,2.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,184.6153846153846,5.0,9.666666666666666,5.0,9.666666666666666,,,,0.5,,,,,,,,0.5,,,,,,,,,0.5,,0.5,,0.3318,,0.3318,,,11.9,85.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2001,2000-01,True
1563-1908-243-87-947,1610612755,"Kevin Ollie, Jumaine Jones, Aaron McKie, Dikembe Mutombo, Allen Iverson","Ollie, Jones, McKie, Mutombo, Iverson",1563-1908-243-87-947,PHI,555.0,5,9.0,14.0,15.0,16.0,3.0,3.0,1.0,31.0,1.0,2.0,,,,,,1.0,6.0,7.0,,,2.0,3.0,1.0,2.0,7.0,10.0,2.0,3.0,4.0,24.0,10.0,,1.0,,,1.0,1.0,2.0,2.0,5.0,8.0,6.0,6.0,,,3.0,2.0,1.0,4.0,2.0,6.0,2.0,,14.0,1.0,2.0,,2.0,5.0,7.0,3.0,10.0,,2.0,1.0,1.0,2.0,2.0,1.0,,,3.0,,,,2.0,4.0,1.0,,,,24.0,5.0,3.0,1.0,0.5714285714285714,0.5714285714285714,1.0,0.6666666666666666,0.5,0.6666666666666666,0.7,,,0.7692307692307693,,0.5,0.7857142857142857,,0.625,0.23076923076923078,0.1,,0.6666666666666666,,0.7142857142857143,0.6666666666666666,0.6666666666666666,1.0,0.7,0.75,1.0,,1.0,0.5,1.0,,,80.43243243243244,15.866666666666667,19.8125,15.133333333333333,19.3125,0.15384615384615385,0.5,0.5,0.07692307692307693,,,,0.5384615384615384,0.8571428571428571,1.0,,0.23076923076923078,0.6666666666666666,0.6666666666666666,1.0,,,,,,0.6666666666666666,0.5,0.38461538461538464,0.6666666666666666,0.4479076923076923,,0.4607333333333334,,0.20833333333333334,14.1,26.0,0.2,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,4.0,0.6666666666666666,,,1.0,2.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2001,2000-01,True
1563-1908-248-727-947,1610612755,"Kevin Ollie, Jumaine Jones, George Lynch, Eric Snow, Allen Iverson","Ollie, Jones, Lynch, Snow, Iverson",1563-1908-248-727-947,PHI,6.0,1,,,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.0,5.0,1.0,5.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.2976,,0.2976,,,16.7,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2001,2000-01,True
1563-1908-248-761-947,1610612755,"Kevin Ollie, Jumaine Jones, George Lynch, Matt Geiger, Allen Iverson","Ollie, Jones, Lynch, Geiger, Iverson",1563-1908-248-761-947,PHI,153.0,1,3.0,-4.0,5.0,5.0,5.0,5.0,,10.0,,,,,,,1.0,2.0,,,,,,1.0,,1.0,1.0,2.0,,1.0,4.0,6.0,10.0,,,,1.0,2.0,,1.0,4.0,6.0,,2.0,,,,1.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,4.0,2.0,,,,6.0,6.0,5.0,1.0,,,,,,,0.5,,0.5,0.3333333333333333,,0.3333333333333333,0.6,,0.6,0.3333333333333333,,,,,1.0,,,,1.0,,,,,,1.0,,,94.11764705882354,12.4,18.2,12.4,18.2,,,,0.6666666666666666,0.5,0.5,,,,,,0.3333333333333333,,,,,,,,,0.3333333333333333,,0.3333333333333333,,0.39135000000000003,,0.39135000000000003,,1.0,12.75,27.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2001,2000-01,True
1563-1908-248-87-947,1610612755,"Kevin Ollie, Jumaine Jones, George Lynch, Dikembe Mutombo, Allen Iverson","Ollie, Jones, Lynch, Mutombo, Iverson",1563-1908-248-87-947,PHI,289.0,2,5.0,9.0,10.0,8.0,10.0,8.0,2.0,18.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,5.0,,,,,,,4.0,9.0,,,4.0,12.0,3.0,1.0,1.0,4.0,4.0,9.0,,,4.0,12.0,6.0,2.0,,,,,,1.0,3.0,,3.0,,1.0,6.0,,2.0,,1.0,4.0,6.0,2.0,8.0,,1.0,1.0,,,,,,,,,,2.0,2.0,4.0,1.0,2.0,2.0,2.0,8.0,12.0,10.0,,0.75,0.75,,,,,0.4444444444444444,1.0,0.4444444444444444,0.4444444444444444,1.0,0.4444444444444444,0.5454545454545454,1.0,0.5454545454545454,,0.1111111111111111,0.3333333333333333,,,0.6666666666666666,0.5,1.0,,0.7142857142857143,0.5,,,,0.6666666666666666,0.6666666666666666,,,89.6885813148789,13.5,19.25,11.6,19.125,0.3333333333333333,0.6666666666666666,1.0,0.1111111111111111,1.0,1.0,1.0,0.5555555555555556,0.2,0.2,,,,,,1.0,1.0,0.3333333333333333,0.6666666666666666,,,,0.3333333333333333,,0.4426555555555556,0.4375,0.4426555555555556,0.3333333333333333,1.0,11.866666666666667,,1.0,1.0,0.1,0.1,,,,,,,2.0,1.0,,0.6666666666666666,,1.0,0.5,1.0,,,,,,,1.0,1.0,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2001,2000-01,True
1563-1908-727-87-947,1610612755,"Kevin Ollie, Jumaine Jones, Eric Snow, Dikembe Mutombo, Allen Iverson","Ollie, Jones, Snow, Mutombo, Iverson",1563-1908-727-87-947,PHI,72.0,2,1.0,2.0,2.0,2.0,2.0,,1.0,4.0,1.0,1.0,,,1.0,1.0,,,,2.0,,,,,,,1.0,3.0,,,,2.0,,,1.0,,1.0,3.0,,,,2.0,2.0,,,,,,,,1.0,,1.0,,,2.0,,1.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,1.0,,1.0,2.0,2.0,2.0,,1.0,1.0,,,,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,,,,,1.0,0.5,,,1.0,0.5,,,,,,,,80.0,20.0,16.0,10.5,16.0,0.3333333333333333,1.0,1.0,,,,,0.6666666666666666,,,,,,,,,,0.3333333333333333,1.0,,,,0.3333333333333333,,0.4191666666666667,0.365,0.4191666666666667,,1.0,12.466666666666667,,1.0,,,,,,,,,,1.0,1.0,,0.5,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2001,2000-01,True
1563-1928-1934-243-248,1610612755,"Kevin Ollie, Todd MacCulloch, Rodney Buford, Aaron McKie, George Lynch","Ollie, MacCulloch, Buford, McKie, Lynch",1563-1928-1934-243-248,PHI,59.0,1,1.0,1.0,2.0,2.0,2.0,2.0,,4.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,1.0,3.0,2.0,,,,1.0,1.0,,,1.0,3.0,2.0,,,,,,,,1.0,,1.0,,,2.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,2.0,1.0,,,,3.0,3.0,2.0,,1.0,1.0,,,,,1.0,,1.0,1.0,,1.0,0.75,,0.75,,,,,,1.0,,,,1.0,,,,,,1.0,,,97.6271186440678,10.0,19.5,10.0,19.5,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,0.5143,,0.5143,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2001,2000-01,True
1563-1928-1952-238-727,1610612755,"Kevin Ollie, Todd MacCulloch, Raja Bell, Tyrone Hill, Eric Snow","Ollie, MacCulloch, Bell, Hill, Snow",1563-1928-1952-238-727,PHI,16.0,1,,,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,16.0,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2001,2000-01,True
1563-1928-1952-243-87,1610612755,"Kevin Ollie, Todd MacCulloch, Raja Bell, Aaron McKie, Dikembe Mutombo","Ollie, MacCulloch, Bell, McKie, Mutombo",1563-1928-1952-243-87,PHI,47.0,1,1.0,2.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,2.0,1.0,,,,2.0,2.0,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,1.0,,,,,1.0,,,,61.276595744680854,15.0,32.0,15.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2001,2000-01,True
1563-1928-1952-761-947,1610612755,"Kevin Ollie, Todd MacCulloch, Raja Bell, Matt Geiger, Allen Iverson","Ollie, MacCulloch, Bell, Geiger, Iverson",1563-1928-1952-761-947,PHI,33.0,1,1.0,-2.0,2.0,1.0,,,,3.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.9090909090909,9.0,15.0,9.0,15.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.3516,,,,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2001,2000-01,True
1563-1928-238-243-947,1610612755,"Kevin Ollie, Todd MacCulloch, Tyrone Hill, Aaron McKie, Allen Iverson","Ollie, MacCulloch, Hill, McKie, Iverson",1563-1928-238-243-947,PHI,85.0,1,1.0,-6.0,2.0,3.0,2.0,3.0,,5.0,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,6.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,1.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.70588235294117,20.5,14.666666666666666,20.5,14.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,0.5198,,0.5198,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2001,2000-01,True
1563-1928-243-248-947,1610612755,"Kevin Ollie, Todd MacCulloch, Aaron McKie, George Lynch, Allen Iverson","Ollie, MacCulloch, McKie, Lynch, Iverson",1563-1928-243-248-947,PHI,120.0,2,2.0,2.0,4.0,4.0,2.0,4.0,,8.0,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,2.0,,,4.0,6.0,4.0,,,,,1.0,,,2.0,2.0,2.0,,,,,,,,1.0,,1.0,,,2.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,4.0,1.0,,,,6.0,2.0,2.0,,1.0,1.0,,,,,0.5,,,0.5,,,0.75,,0.5,,,,,,1.0,,,,1.0,,,,,,1.0,,,96.0,14.25,15.75,14.25,15.75,0.5,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,0.5,,0.46965,,0.3776,,0.3333333333333333,5.95,,0.5,1.0,0.3333333333333333,0.3333333333333333,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2001,2000-01,True
1563-1928-243-761-947,1610612755,"Kevin Ollie, Todd MacCulloch, Aaron McKie, Matt Geiger, Allen Iverson","Ollie, MacCulloch, McKie, Geiger, Iverson",1563-1928-243-761-947,PHI,99.0,1,2.0,-2.0,2.0,3.0,,,,5.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,2.0,2.0,,,,4.0,6.0,,,,,,,,,,4.0,,,,,,,,2.0,,2.0,,,4.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,4.0,,,,1.0,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,72.72727272727273,16.5,22.0,16.5,21.333333333333332,0.5,1.0,1.0,,,,,0.5,1.0,1.0,,,,,,,,,,,,,0.5,,0.5147,,,,,10.2,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2001,2000-01,True
