EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2A,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,PenaltyDefPoss,Corner3FGA,Arc3FGA,FG3A,NonHeaveArc3FGA,Fg2aBlocked,FTDefRebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffAtRimReboundPct,Corner3Frequency,Arc3Frequency,Avg3ptShotDistance,FtPoints,Steals,BadPassSteals,FTA,TwoPtShootingFoulsDrawn,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyOffPoss,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,SecondChanceFG2M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,OffThreePtRebounds,FTOffRebounds,SelfOReb,LostBallSteals,BadPassTurnovers,DeadBallTurnovers,Travels,PenaltyTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,Technical Free Throw Trips,BadPassOutOfBoundsTurnovers,OffCorner3ReboundPct,SecondChanceCorner3FGA,PtsUnassisted3s,ThreePtShootingFoulsDrawn,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,LostBallOutOfBoundsTurnovers,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,Clear Path Fouls,BlockedLongMidRange,PenaltyCorner3Accuracy,Blocked3s,BlockedCorner3,HeaveAttempts,BlockedArc3,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveMakes,Corner3PctBlocked,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
15-1709-1730-1838-976,1610612746,"Eric Piatkowski, Michael Olowokandi, Brian Skinner, Tyrone Nesby, Jeff McInnis","Piatkowski, Olowokandi, Skinner, Nesby, McInnis",15-1709-1730-1838-976,LAC,271.0,2,5.0,2.0,7.0,9.0,1.0,16.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,4.0,8.0,8.0,6.0,1.0,8.0,4.0,4.0,2.0,1.0,1.0,8.0,1.0,1.0,5.0,6.0,1.0,7.0,2.0,2.0,8.0,1.0,1.0,0.5,0.5,0.5,0.8333333333333334,0.25,1.0,0.8571428571428571,0.25,0.3333333333333333,1.0,0.6666666666666666,1.0,1.0,85.01845018450184,19.0,15.333333333333334,16.857142857142858,15.333333333333334,0.375,0.6666666666666666,0.6666666666666666,1.0,0.5,0.25,0.25,1.0,0.125,1.0,1.0,1.0,1.0,0.375,0.4858125,0.6062,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2001,2000-01,True
15-1709-1730-1885-2039,1610612746,"Eric Piatkowski, Michael Olowokandi, Brian Skinner, Lamar Odom, Keyon Dooling","Piatkowski, Olowokandi, Skinner, Odom, Dooling",15-1709-1730-1885-2039,LAC,148.0,2,2.0,-4.0,4.0,4.0,1.0,8.0,,1.0,,,,,,,1.0,,4.0,,,,,,,,,1.0,1.0,,2.0,1.0,3.0,1.0,2.0,,,,,,,,1.0,0.5,0.3333333333333333,0.25,,,,,0.5,77.83783783783784,21.25,15.75,20.5,12.5,0.25,,,,,,,,,,,,,1.0,0.5258125,,,4.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,0.25,0.5,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2001,2000-01,True
15-1709-1730-1885-2047,1610612746,"Eric Piatkowski, Michael Olowokandi, Brian Skinner, Lamar Odom, Quentin Richardson","Piatkowski, Olowokandi, Skinner, Odom, Richardson",15-1709-1730-1885-2047,LAC,81.0,1,1.0,4.0,2.0,3.0,,5.0,,,,,,1.0,1.0,1.0,1.0,4.0,,,2.0,1.0,1.0,,,1.0,2.0,,1.0,,1.0,,1.0,,,4.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,1.0,88.88888888888889,12.0,19.0,12.0,19.0,,,,,,,,,1.0,1.0,1.0,1.0,,,0.3496,,17.8,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,2.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2001,2000-01,True
15-1709-1730-1885-976,1610612746,"Eric Piatkowski, Michael Olowokandi, Brian Skinner, Lamar Odom, Jeff McInnis","Piatkowski, Olowokandi, Skinner, Odom, McInnis",15-1709-1730-1885-976,LAC,3597.0,10,60.0,4.0,114.0,115.0,19.0,229.0,19.0,34.0,9.0,7.0,25.0,11.0,33.0,37.0,92.0,105.0,101.0,16.0,42.0,21.0,23.0,9.0,4.0,8.0,48.0,13.0,13.0,36.0,50.0,20.0,70.0,9.0,25.0,86.0,0.5675675675675675,0.6,0.40217391304347827,0.3669724770642202,0.42338709677419356,0.7659574468085106,0.24074074074074073,0.8666666666666667,0.7903225806451613,0.2318840579710145,0.23529411764705882,0.7692307692307693,0.7894736842105263,0.7333333333333333,0.8461538461538461,91.67639699749792,15.289473684210526,16.121739130434783,14.017543859649123,15.452173913043477,0.3119266055045872,0.5588235294117647,0.6551724137931034,0.47368421052631576,0.22935779816513763,0.28,0.3888888888888889,0.5714285714285714,0.30275229357798167,0.3333333333333333,0.34375,0.7272727272727273,0.5,0.46788990825688076,0.4946389908256881,0.49723666666666666,8.927173913043477,9.0,3.0,14.0,17.0,14.0,13.0,1.0,6.0,1.0,13.0,2.0,,2.0,0.1559633027522936,0.14130434782608695,0.14705882352941177,0.46153846153846156,0.3333333333333333,0.26666666666666666,0.027522935779816515,0.12844036697247707,25.011764705882353,25.0,10.0,5.0,33.0,17.0,0.13821138211382114,0.16037735849056603,18.0,6.0,2.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,8.0,2.0,3.0,19.0,6.0,12.0,5.0,2.0,14.0,32.0,6.0,4.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,2.0,5.0,5.0,7.0,2.0,3.0,1.0,3.0,1.0,9.0,6.0,3.0,9.0,7.0,1.0,1.0,1.0,1.0,14.0,18.0,1.0,0.11764705882352941,0.11764705882352941,0.5,0.5,0.4444444444444444,0.35294117647058826,0.5,0.3888888888888889,0.058823529411764705,0.28,0.030303030303030304,0.07142857142857142,1.0,0.2,0.22727272727272727,0.23076923076923078,1.0,0.03636363636363636,0.7777777777777778,0.3333333333333333,0.3333333333333333,1.0,0.07142857142857142,0.07692307692307693,1.0,0.6666666666666666,0.16666666666666666,0.1111111111111111,0.17647058823529413,0.6666666666666666,0.11764705882352941,0.17647058823529413,0.07142857142857142,0.46509117647058823,0.18095238095238095,0.13333333333333333,0.15789473684210525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2001,2000-01,True
15-1709-1730-1894-2039,1610612746,"Eric Piatkowski, Michael Olowokandi, Brian Skinner, Corey Maggette, Keyon Dooling","Piatkowski, Olowokandi, Skinner, Maggette, Dooling",15-1709-1730-1894-2039,LAC,59.0,2,1.0,4.0,2.0,2.0,1.0,4.0,1.0,1.0,,,,1.0,1.0,2.0,2.0,4.0,,1.0,4.0,2.0,2.0,1.0,,1.0,4.0,,,1.0,1.0,,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,,,97.6271186440678,4.5,25.0,2.5,25.0,0.5,1.0,1.0,1.0,,,,,0.5,1.0,1.0,1.0,,0.5,0.5972,0.3669,7.95,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,1.0,1.0,,,,,,,1.0,,,2.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,0.8275,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2001,2000-01,True
15-1709-1730-1894-976,1610612746,"Eric Piatkowski, Michael Olowokandi, Brian Skinner, Corey Maggette, Jeff McInnis","Piatkowski, Olowokandi, Skinner, Maggette, McInnis",15-1709-1730-1894-976,LAC,262.0,3,4.0,5.0,9.0,8.0,4.0,17.0,2.0,4.0,2.0,,2.0,,4.0,2.0,10.0,7.0,2.0,3.0,,,,,,,,4.0,,4.0,4.0,5.0,9.0,,,4.0,,,0.2,0.16666666666666666,0.25,0.8,0.5,,0.8,0.5,0.5,,1.0,0.5,,93.4351145038168,15.88888888888889,14.875,13.666666666666666,13.125,0.3333333333333333,0.5,0.5,,0.16666666666666666,,,,0.3333333333333333,,,,0.6666666666666666,0.5,0.4727625,0.4636,8.32,,,2.0,2.0,2.0,1.0,,,,,,,,0.16666666666666666,0.1,,,,0.5,,0.16666666666666666,26.25,3.0,2.0,1.0,4.0,1.0,0.07692307692307693,0.09090909090909091,6.0,1.0,1.0,2.0,,,,,2.0,,1.0,,1.0,3.0,1.0,4.0,2.0,3.0,5.0,4.0,,2.0,,,,,,1.0,,2.0,1.0,,,,,,,1.0,,,,,,,,,,5.0,6.0,,,,0.3333333333333333,0.25,0.3333333333333333,0.16666666666666666,0.375,0.3125,,0.5,,,,0.5,0.5,0.5,,0.2222222222222222,,,,,,,,0.5,,,0.3333333333333333,0.5,,0.3333333333333333,,0.48945833333333333,0.42857142857142855,0.7142857142857143,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2001,2000-01,True
15-1709-1730-2039-2047,1610612746,"Eric Piatkowski, Michael Olowokandi, Brian Skinner, Keyon Dooling, Quentin Richardson","Piatkowski, Olowokandi, Skinner, Dooling, Richardson",15-1709-1730-2039-2047,LAC,224.0,2,4.0,1.0,7.0,8.0,,15.0,2.0,2.0,,,3.0,,1.0,2.0,6.0,7.0,6.0,,4.0,2.0,2.0,2.0,,,4.0,,,2.0,2.0,,2.0,2.0,2.0,7.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.4375,1.0,,,1.0,,,,1.0,,,96.42857142857143,13.857142857142858,15.875,13.857142857142858,15.875,0.3333333333333333,1.0,1.0,1.0,0.5,,,,0.16666666666666666,,,,,0.3333333333333333,0.47823333333333334,,7.8999999999999995,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,4.0,2.0,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2001,2000-01,True
15-1709-1730-2047-976,1610612746,"Eric Piatkowski, Michael Olowokandi, Brian Skinner, Quentin Richardson, Jeff McInnis","Piatkowski, Olowokandi, Skinner, Richardson, McInnis",15-1709-1730-2047-976,LAC,236.0,2,4.0,-1.0,10.0,10.0,,20.0,1.0,1.0,,,2.0,,,1.0,3.0,5.0,6.0,,2.0,1.0,2.0,1.0,,,5.0,,1.0,3.0,6.0,,6.0,3.0,4.0,5.0,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,122.03389830508475,11.7,11.9,11.7,11.3,0.2,1.0,1.0,1.0,0.4,,,,,,,,,0.6,0.51598,,4.766666666666667,5.0,,2.0,2.0,2.0,1.0,2.0,2.0,,5.0,,,,0.4,0.3333333333333333,,0.4,0.6666666666666666,,,0.4,26.7,,,,,,,,5.0,,1.0,1.0,,,1.0,,2.0,1.0,,,,,1.0,1.0,2.0,,5.0,,3.0,,1.0,,1.0,1.0,,,,,,2.0,3.0,2.0,2.0,1.0,,,1.0,1.0,,1.0,1.0,,,,,5.0,5.0,1.0,0.5,0.5,,1.0,,0.8333333333333334,,0.8333333333333334,,0.5,,,,,,,,,1.0,,,,0.5,0.5,1.0,,,,0.3333333333333333,1.0,,0.6666666666666666,0.5,0.6008,,1.0,0.5,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2001,2000-01,True
15-1709-1838-1885-976,1610612746,"Eric Piatkowski, Michael Olowokandi, Tyrone Nesby, Lamar Odom, Jeff McInnis","Piatkowski, Olowokandi, Nesby, Odom, McInnis",15-1709-1838-1885-976,LAC,155.0,3,3.0,-1.0,5.0,8.0,,13.0,,,,1.0,2.0,1.0,1.0,2.0,3.0,5.0,6.0,,,,,,,,,,1.0,1.0,2.0,,2.0,1.0,3.0,5.0,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,,1.0,1.0,,,,,1.0,1.0,120.77419354838709,12.0,11.875,12.0,11.875,,,,,0.6666666666666666,0.5,1.0,,0.3333333333333333,1.0,1.0,,,,0.3756333333333333,,15.1,5.0,,,,,1.0,,1.0,,2.0,,,1.0,,0.3333333333333333,,0.5,,,,,,1.0,,,1.0,,,,4.0,,,,,,,,,,,,,,2.0,3.0,,1.0,5.0,4.0,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,5.0,4.0,,,,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,0.5,,,,,,,,,,,,,,,,,,,,,,,,0.3756333333333333,,1.0,0.8,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2001,2000-01,True
15-1709-1838-1894-2039,1610612746,"Eric Piatkowski, Michael Olowokandi, Tyrone Nesby, Corey Maggette, Keyon Dooling","Piatkowski, Olowokandi, Nesby, Maggette, Dooling",15-1709-1838-1894-2039,LAC,91.0,1,2.0,-4.0,3.0,3.0,,6.0,,,,,1.0,,,,1.0,,4.0,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,1.0,,,1.0,,,,1.0,,,94.94505494505495,18.333333333333332,12.0,18.333333333333332,12.0,,,,,1.0,,,,,,,,,,0.348,,8.0,,,,,,,,1.0,1.0,2.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2001,2000-01,True
