EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Loose Ball Fouls,ThreePtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,ThreePtShootingFoulsDrawnPct,Arc3FGM,SecondChanceArc3FGA,SecondChanceFG3A,NonHeaveArc3FGM,Arc3Assists,2pt And 1 Free Throw Trips,BlockedLongMidRange,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,NonHeaveArc3Accuracy,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,Blocked3s,BlockedArc3,BlockedAtRim,PenaltyFg3Pct,DefArc3ReboundPct,PenaltyArc3Accuracy,SecondChanceAtRimFGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,PtsPutbacks,OffShortMidRangeReboundPct,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceFG3M,Fg3aBlocked,LostBallSteals,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceFtPoints,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ShortMidRangeAssists,ShortMidRangePctAssisted,Clear Path Fouls,LostBallOutOfBoundsTurnovers,3SecondViolations,ShortMidRangePctBlocked,OffCorner3ReboundPct,HeaveAttempts,SecondChanceAtRimPctAssisted,Travels,DefensiveGoaltends,FTOffRebounds,OffFTReboundPct,Corner3PctBlocked,BlockedCorner3,3pt And 1 Free Throw Trips,OffensiveGoaltends,HeaveMakes,team_id,year,season,team_vs
1503-1607-1720-1727-2034,1610612753,"Tracy McGrady, Troy Hudson, Michael Doleac, Pat Garrity, Mike Miller","McGrady, Hudson, Doleac, Garrity, Miller",1503-1607-1720-1727-2034,ORL,739.0,10,12.0,-5.0,27.0,27.0,10.0,9.0,4.0,54.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,4.0,10.0,1.0,1.0,4.0,2.0,7.0,16.0,1.0,5.0,7.0,24.0,29.0,2.0,4.0,4.0,2.0,5.0,2.0,3.0,7.0,6.0,8.0,3.0,4.0,3.0,3.0,1.0,4.0,1.0,1.0,2.0,9.0,1.0,3.0,1.0,6.0,5.0,12.0,4.0,16.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,6.0,1.0,2.0,4.0,10.0,1.0,11.0,1.0,4.0,1.0,1.0,20.0,7.0,10.0,3.0,0.42857142857142855,0.42857142857142855,1.0,0.2,0.2,0.4375,0.5,0.4,0.40476190476190477,0.5,0.2857142857142857,0.46153846153846156,0.5,0.35,0.23809523809523808,0.1875,0.5,0.1,0.5,1.0,0.6666666666666666,0.3333333333333333,1.0,0.25,0.7,0.3076923076923077,1.0,0.16666666666666666,0.25,0.5,1.0,0.75,1.0,0.1,105.22327469553451,15.222222222222221,12.148148148148149,13.555555555555555,11.88888888888889,0.19047619047619047,0.5,1.0,0.5,0.09523809523809523,0.5,0.5,0.47619047619047616,0.4,0.4444444444444444,0.5,0.047619047619047616,1.0,1.0,1.0,0.19047619047619047,0.25,0.14285714285714285,1.0,0.2857142857142857,0.42857142857142855,0.44999761904761904,0.45566666666666666,0.40115,0.16,0.2,0.16666666666666666,0.2916666666666667,13.10625,25.04,0.37037037037037035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2001,2000-01,False
1503-1607-1720-1727-244,1610612753,"Tracy McGrady, Troy Hudson, Michael Doleac, Pat Garrity, Dee Brown","McGrady, Hudson, Doleac, Garrity, Brown",1503-1607-1720-1727-244,ORL,105.0,1,2.0,-3.0,3.0,3.0,,,,6.0,1.0,2.0,,,,,,,,,,,,1.0,2.0,,,,2.0,5.0,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,1.0,,1.0,,,,1.0,1.0,,,,,,2.0,,,,,,,,,0.5,,,0.5,,,0.5,,,,0.5,0.5,,,,1.0,,,,1.0,,,,,1.0,,,,,82.28571428571429,22.0,13.0,22.0,13.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,1.0,0.53365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2001,2000-01,False
1503-1607-1720-1727-255,1610612753,"Tracy McGrady, Troy Hudson, Michael Doleac, Pat Garrity, Grant Hill","McGrady, Hudson, Doleac, Garrity, Hill",1503-1607-1720-1727-255,ORL,14.0,1,,,,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,1.0,,,,102.85714285714286,,12.0,,12.0,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2001,2000-01,False
1503-1607-1720-1727-353,1610612753,"Tracy McGrady, Troy Hudson, Michael Doleac, Pat Garrity, Darrell Armstrong","McGrady, Hudson, Doleac, Garrity, Armstrong",1503-1607-1720-1727-353,ORL,307.0,5,5.0,2.0,14.0,12.0,9.0,5.0,,26.0,2.0,2.0,,2.0,2.0,1.0,2.0,1.0,2.0,,,2.0,2.0,4.0,6.0,,2.0,6.0,14.0,12.0,,,,3.0,4.0,2.0,4.0,10.0,2.0,6.0,,2.0,,1.0,,1.0,,,1.0,2.0,,,,5.0,2.0,7.0,,7.0,,,,2.0,,1.0,2.0,1.0,4.0,,2.0,,8.0,1.0,7.0,,1.0,1.0,1.0,14.0,10.0,9.0,4.0,0.25,0.25,,,,0.6666666666666666,,0.75,0.5,,0.5,0.6363636363636364,,0.625,0.25,,,,0.5,1.0,1.0,,,,1.0,,,,,,1.0,1.0,,,121.95439739413682,9.214285714285714,14.833333333333334,9.214285714285714,14.833333333333334,0.25,1.0,1.0,,0.25,0.5,0.5,0.25,0.5,0.5,1.0,,,,,0.25,,0.3333333333333333,1.0,0.3333333333333333,0.5,0.4536428571428571,,0.47962,0.2,0.14285714285714285,,0.7142857142857143,9.6,32.65,0.6428571428571429,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2001,2000-01,False
1503-1607-1720-1727-42,1610612753,"Tracy McGrady, Troy Hudson, Michael Doleac, Pat Garrity, Monty Williams","McGrady, Hudson, Doleac, Garrity, Williams",1503-1607-1720-1727-42,ORL,632.0,5,11.0,-7.0,20.0,22.0,2.0,4.0,1.0,42.0,3.0,6.0,,1.0,1.0,1.0,2.0,2.0,5.0,,1.0,3.0,1.0,6.0,13.0,1.0,4.0,1.0,16.0,23.0,,,,1.0,1.0,1.0,1.0,3.0,4.0,8.0,3.0,3.0,,2.0,1.0,3.0,,1.0,1.0,7.0,,1.0,2.0,6.0,1.0,9.0,1.0,10.0,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,,,2.0,7.0,,1.0,,1.0,,,16.0,3.0,2.0,2.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.25,0.46153846153846156,,1.0,0.4411764705882353,,0.5,0.47058823529411764,,0.75,0.23529411764705882,,,,0.5,1.0,0.6666666666666666,0.14285714285714285,1.0,,0.7272727272727273,0.1,,0.3333333333333333,,0.5,0.75,0.6666666666666666,1.0,,95.69620253164557,15.65,14.5,15.3,13.909090909090908,0.35294117647058826,0.5,0.5,0.3333333333333333,0.11764705882352941,0.5,0.5,0.29411764705882354,0.4,0.4,0.5,0.058823529411764705,,,,0.17647058823529413,,0.5,1.0,0.5,0.5882352941176471,0.4949441176470588,0.71175,0.491175,0.058823529411764705,0.07692307692307693,,0.1875,7.938461538461539,24.275,0.1,,,2.0,,2.0,1.0,0.5,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2001,2000-01,False
1503-1607-1720-1727-448,1610612753,"Tracy McGrady, Troy Hudson, Michael Doleac, Pat Garrity, Bo Outlaw","McGrady, Hudson, Doleac, Garrity, Outlaw",1503-1607-1720-1727-448,ORL,588.0,4,10.0,-3.0,19.0,19.0,7.0,11.0,,38.0,2.0,2.0,,,,,1.0,3.0,9.0,,1.0,3.0,2.0,5.0,12.0,3.0,4.0,4.0,23.0,26.0,,,,,2.0,2.0,4.0,10.0,4.0,6.0,6.0,3.0,,2.0,2.0,4.0,,,2.0,10.0,,,1.0,3.0,2.0,6.0,,6.0,,,,,,,,,,,,6.0,7.0,,4.0,,1.0,1.0,,23.0,10.0,7.0,,0.4,0.4,0.6666666666666666,0.75,0.75,0.4166666666666667,,,0.59375,,0.75,0.6388888888888888,,0.8333333333333334,0.25,,,,,1.0,0.75,,1.0,,0.8,,,,,1.0,0.6666666666666666,,,,93.06122448979592,14.210526315789474,16.736842105263158,14.210526315789474,16.473684210526315,0.125,1.0,1.0,,0.0625,,,0.5625,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0625,,,,0.1875,,,,0.5,0.375,0.43314375,,0.3949875,0.058823529411764705,0.07692307692307693,,0.43478260869565216,14.299999999999999,24.675,0.3684210526315789,,,2.0,1.0,3.0,2.0,0.6666666666666666,,3.0,,,3.0,2.0,,,1.0,1.0,0.6666666666666666,,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2001,2000-01,False
1503-1607-1720-1727-680,1610612753,"Tracy McGrady, Troy Hudson, Michael Doleac, Pat Garrity, John Amaechi","McGrady, Hudson, Doleac, Garrity, Amaechi",1503-1607-1720-1727-680,ORL,79.0,1,1.0,4.0,3.0,3.0,3.0,3.0,,6.0,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,,,,1.0,1.0,1.0,1.0,6.0,,2.0,,1.0,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,6.0,6.0,3.0,,,,,1.0,1.0,1.0,,1.0,1.25,,1.25,1.5,,1.5,0.5,,,,,,1.0,,,,1.0,,,,,,1.0,,,,109.36708860759494,6.333333333333333,20.0,6.333333333333333,20.0,,,,,0.5,1.0,1.0,,,,,,,,,0.5,,,,0.5,0.5,0.475425,,0.475425,0.5,1.0,,1.0,9.1,25.7,1.0,,,,,,,,,1.0,,,1.0,,1.0,,1.0,1.0,,,1.0,1.0,1.0,3.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2001,2000-01,False
1503-1607-1720-1727-690,1610612753,"Tracy McGrady, Troy Hudson, Michael Doleac, Pat Garrity, Don Reid","McGrady, Hudson, Doleac, Garrity, Reid",1503-1607-1720-1727-690,ORL,36.0,1,1.0,-2.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,22.0,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2001,2000-01,False
1503-1607-1720-2034-255,1610612753,"Tracy McGrady, Troy Hudson, Michael Doleac, Mike Miller, Grant Hill","McGrady, Hudson, Doleac, Miller, Hill",1503-1607-1720-2034-255,ORL,56.0,1,1.0,,3.0,4.0,,4.0,1.0,7.0,,2.0,1.0,,,,,,2.0,,,,,,4.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,0.25,,0.5,,,,,,,180.0,12.333333333333334,4.75,11.333333333333334,4.75,0.5,,,,,,,0.5,,,,,,,,,1.0,,,,0.5,0.517075,0.4547,,,,,,10.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2001,2000-01,False
1503-1607-1720-2034-353,1610612753,"Tracy McGrady, Troy Hudson, Michael Doleac, Mike Miller, Darrell Armstrong","McGrady, Hudson, Doleac, Miller, Armstrong",1503-1607-1720-2034-353,ORL,194.0,3,3.0,1.0,14.0,12.0,14.0,10.0,2.0,26.0,2.0,3.0,1.0,2.0,3.0,,1.0,,3.0,,1.0,1.0,1.0,2.0,7.0,1.0,2.0,12.0,19.0,18.0,1.0,2.0,2.0,2.0,7.0,2.0,12.0,19.0,,4.0,3.0,1.0,1.0,,1.0,1.0,,,,3.0,,3.0,,,3.0,3.0,3.0,6.0,,,,1.0,,1.0,,,1.0,,1.0,,8.0,,14.0,,1.0,6.0,,17.0,19.0,14.0,7.0,,,1.0,0.5,0.5,0.2857142857142857,0.5,0.2857142857142857,0.3888888888888889,0.3333333333333333,0.3888888888888889,0.59375,0.3333333333333333,0.59375,0.2222222222222222,0.14285714285714285,,0.3333333333333333,1.0,1.0,,0.6,,,,0.5,,0.6666666666666666,,,,,,,192.98969072164948,8.642857142857142,6.083333333333333,8.071428571428571,6.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,,0.1111111111111111,,,0.3333333333333333,,,,0.1111111111111111,,,,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.1111111111111111,0.5555555555555556,0.40538888888888885,0.3535,0.40538888888888885,0.1,0.125,0.10526315789473684,1.0,8.785714285714286,25.05,1.0,,,,,,,,,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,0.5,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.3333333333333333,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2001,2000-01,False
