EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGA,Corner3FGA,FG2A,FG3A,OpponentPoints,PenaltyFG2A,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyOffPossExcludingTakeFouls,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,Corner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,AtRimFGA,PenaltyAtRimFGA,LongMidRangeFGM,Arc3FGA,PenaltyArc3FGA,FG2M,Points,PenaltyFG2M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,HeaveAttempts,NonHeaveArc3FGA,ShootingFouls,Fouls,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefAtRimReboundPct,AtRimFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyPointsPct,AtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGA,FtPoints,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,FTA,TwoPtShootingFoulsDrawn,BlockedShortMidRange,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceTsPct,DefFTReboundPct,DefThreePtReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangePctAssisted,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,ShortMidRangeFGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,PenaltyTurnovers,NonShootingFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceAtRimFGA,SecondChanceFG2A,Fg2aBlocked,FTOffRebounds,SecondChanceTurnovers,FG2APctBlocked,AtRimPctBlocked,OffFTReboundPct,OffAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,Corner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,PtsPutbacks,Corner3Assists,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,OffThreePtRebounds,SelfOReb,Offensive Fouls,Defensive 3 Seconds Violations,OffThreePtReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,PenaltyFtPoints,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,BlocksRecoveredPct,SecondChanceCorner3Frequency,Travels,2pt And 1 Free Throw Trips,Technical Free Throw Trips,3SecondViolations,BlockedLongMidRange,Clear Path Fouls,Loose Ball Fouls,DefensiveGoaltends,SecondChanceAtRimPctAssisted,LongMidRangePctBlocked,SecondChanceCorner3FGM,Blocked3s,BlockedArc3,OffCorner3ReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,HeaveMakes,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,OffensiveGoaltends,team_id,year,season,team_vs
1110-1425-1496-1536-2109,1610612751,"Mark Strickland, Aaron Williams, Keith Van Horn, Stephen Jackson, Eddie Gill","Strickland, Williams, Van Horn, Jackson, Gill",1110-1425-1496-1536-2109,NJN,135.0,1,2.0,-2.0,4.0,4.0,1.0,1.0,8.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.5,1.0,0.3333333333333333,0.5,1.0,85.33333333333333,17.25,16.5,17.25,16.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.4172,0.2399,18.4,22.8,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2001,2000-01,True
1110-1425-1496-1536-77,1610612751,"Mark Strickland, Aaron Williams, Keith Van Horn, Stephen Jackson, Doug Overton","Strickland, Williams, Van Horn, Jackson, Overton",1110-1425-1496-1536-77,NJN,85.0,1,1.0,-2.0,3.0,3.0,3.0,,6.0,1.0,,2.0,2.0,4.0,2.0,,1.0,1.0,,1.0,,,,3.0,0.5,,0.3333333333333333,,0.3333333333333333,,,,101.6470588235294,12.333333333333334,16.0,12.333333333333334,13.333333333333334,0.25,,0.75,0.5154666666666666,0.5154666666666666,10.4,40.6,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.5,0.5,0.25,0.25,0.25,0.25,0.3333333333333333,0.25,1.0,1.0,0.5,0.25,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2001,2000-01,True
1110-1425-1496-1975-2109,1610612751,"Mark Strickland, Aaron Williams, Keith Van Horn, Jamel Thomas, Eddie Gill","Strickland, Williams, Van Horn, Thomas, Gill",1110-1425-1496-1975-2109,NJN,628.0,2,10.0,5.0,21.0,21.0,2.0,1.0,42.0,8.0,,12.0,1.0,15.0,2.0,1.0,7.0,9.0,1.0,10.0,2.0,,5.0,2.0,0.07692307692307693,0.4,0.7777777777777778,0.2,0.8,0.16666666666666666,0.3333333333333333,,96.30573248407643,13.761904761904763,16.142857142857142,13.761904761904763,15.714285714285714,0.6153846153846154,,0.3076923076923077,0.4207384615384615,0.36455,12.066666666666668,27.1,0.09523809523809523,2.0,3.0,1.0,5.0,1.0,,7.0,20.0,1.0,,2.0,4.0,,1.0,1.0,2.0,1.0,,1.0,18.0,2.0,0.5833333333333334,0.5,0.5384615384615384,0.5,0.5882352941176471,0.5,1.0,0.23076923076923078,0.625,0.625,0.07692307692307693,0.5,,0.1,2.0,1.0,1.0,6.0,2.0,2.0,10.0,5.0,5.0,1.0,4.0,10.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,8.0,4.0,1.0,0.7142857142857143,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,0.07692307692307693,0.8,1.0,0.23529411764705882,0.25,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2001,2000-01,True
1110-1425-1496-1975-446,1610612751,"Mark Strickland, Aaron Williams, Keith Van Horn, Jamel Thomas, Lucious Harris","Strickland, Williams, Van Horn, Thomas, Harris",1110-1425-1496-1975-446,NJN,320.0,2,5.0,2.0,10.0,9.0,10.0,,19.0,3.0,1.0,5.0,3.0,11.0,5.0,,2.0,2.0,,2.0,1.0,1.0,1.0,10.0,0.375,1.0,0.5,,0.5,,,,85.5,14.9,19.0,14.9,19.0,0.375,0.125,0.375,0.433075,0.433075,14.919999999999998,25.5,1.0,8.0,,,3.0,2.0,2.0,5.0,13.0,5.0,3.0,13.0,2.0,,2.0,4.0,4.0,,,,13.0,13.0,1.0,1.0,0.8125,0.8125,0.7222222222222222,0.7222222222222222,,,1.0,1.0,0.25,,0.25,1.0,,,2.0,,,,8.0,4.0,5.0,,3.0,11.0,,,2.0,2.0,,,,,,2.0,,,0.8,0.8,,,,0.6666666666666666,,,,,0.25,1.0,,,,,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5,0.5,0.5,1.0,0.125,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2001,2000-01,True
1110-1425-1496-1975-77,1610612751,"Mark Strickland, Aaron Williams, Keith Van Horn, Jamel Thomas, Doug Overton","Strickland, Williams, Van Horn, Thomas, Overton",1110-1425-1496-1975-77,NJN,150.0,1,2.0,-1.0,6.0,5.0,,2.0,11.0,2.0,,6.0,1.0,5.0,,2.0,2.0,3.0,3.0,6.0,,,1.0,,0.14285714285714285,,1.0,0.5,1.0,0.5,1.0,1.0,105.6,11.666666666666666,16.0,9.5,16.0,0.2857142857142857,,0.7142857142857143,0.5578500000000001,,6.3500000000000005,40.8,,4.0,4.0,,1.0,1.0,,2.0,4.0,,,,4.0,1.0,,3.0,3.0,,,,4.0,,0.3333333333333333,,0.2857142857142857,,0.2857142857142857,,,0.5714285714285714,0.5,0.5,0.14285714285714285,,,,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,1.0,,1.0,,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,1.0,0.16666666666666666,0.25,1.0,0.3333333333333333,1.0,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2001,2000-01,True
1110-1425-1496-2109-271,1610612751,"Mark Strickland, Aaron Williams, Keith Van Horn, Eddie Gill, Johnny Newman","Strickland, Williams, Van Horn, Gill, Newman",1110-1425-1496-2109-271,NJN,750.0,2,12.0,10.0,23.0,22.0,3.0,4.0,45.0,7.0,2.0,19.0,6.0,18.0,2.0,6.0,8.0,8.0,6.0,14.0,1.0,,3.0,3.0,0.24,0.3333333333333333,0.8888888888888888,0.46153846153846156,0.8,0.42857142857142855,,1.0,86.4,16.130434782608695,17.227272727272727,14.73913043478261,16.636363636363637,0.28,0.08,0.64,0.5136740000000001,0.5043666666666666,7.747368421052631,24.5,0.13043478260869565,,10.0,1.0,3.0,4.0,1.0,6.0,28.0,1.0,1.0,5.0,6.0,,4.0,4.0,5.0,,,,23.0,5.0,0.3157894736842105,0.5,0.54,0.8333333333333334,0.5384615384615384,0.8333333333333334,0.6666666666666666,0.4,0.42857142857142855,0.42857142857142855,0.16,0.3333333333333333,0.3333333333333333,0.17857142857142858,3.0,,2.0,1.0,,5.0,6.0,3.0,6.0,1.0,2.0,15.0,,,5.0,3.0,2.0,,1.0,2.0,1.0,2.0,1.0,,0.5,0.6,0.5,,,1.0,,0.3,0.375,0.3333333333333333,0.08,0.6666666666666666,,0.038461538461538464,0.05,0.17857142857142858,,,4.0,1.0,5.0,1.0,9.0,4.0,3.0,2.0,,,,0.6,0.8333333333333334,1.0,0.8333333333333334,,,,1.0,1.0,0.5,,1.0,1.0,3.0,4.0,3.0,,1.0,0.15789473684210525,0.2,,0.7142857142857143,0.6,0.5143099999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,0.25,0.5,0.5,0.5,0.5,0.5,1.0,0.3333333333333333,0.2,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2001,2000-01,True
1110-1425-1496-2109-446,1610612751,"Mark Strickland, Aaron Williams, Keith Van Horn, Eddie Gill, Lucious Harris","Strickland, Williams, Van Horn, Gill, Harris",1110-1425-1496-2109-446,NJN,835.0,5,14.0,-8.0,21.0,23.0,6.0,2.0,44.0,9.0,1.0,18.0,3.0,25.0,4.0,6.0,4.0,8.0,7.0,15.0,2.0,,6.0,6.0,0.14285714285714285,0.3333333333333333,0.5,0.5,0.5833333333333334,0.5,0.5,,75.88023952095809,19.666666666666668,18.347826086956523,16.523809523809526,17.130434782608695,0.42857142857142855,0.047619047619047616,0.47619047619047616,0.4705785714285714,0.49189,10.761111111111111,24.46666666666667,0.2857142857142857,4.0,7.0,2.0,5.0,2.0,,6.0,17.0,2.0,1.0,7.0,4.0,,2.0,3.0,7.0,1.0,1.0,1.0,17.0,7.0,0.3333333333333333,0.5,0.35714285714285715,0.7,0.38636363636363635,0.7,,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.09523809523809523,0.4,,0.4117647058823529,1.0,,2.0,2.0,,,8.0,4.0,5.0,1.0,3.0,11.0,3.0,1.0,1.0,1.0,,,2.0,4.0,,2.0,1.0,,0.6666666666666666,0.6666666666666666,,1.0,0.75,0.5714285714285714,0.6666666666666666,0.14285714285714285,0.2,1.0,0.09523809523809523,0.6,,0.045454545454545456,0.05263157894736842,,,1.0,,,1.0,1.0,3.0,,1.0,,,1.0,,1.0,0.3333333333333333,1.0,0.3333333333333333,,,,,,,0.2,,,3.0,6.0,2.0,,,0.1111111111111111,0.2857142857142857,,0.5,0.42857142857142855,0.482,,1.0,,1.0,,,1.0,,,1.0,,,,,0.5,1.0,1.0,1.0,,0.14285714285714285,,,1.0,1.0,3.0,1.0,1.0,0.5,0.5,1.0,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2001,2000-01,True
1110-1425-1496-2109-77,1610612751,"Mark Strickland, Aaron Williams, Keith Van Horn, Eddie Gill, Doug Overton","Strickland, Williams, Van Horn, Gill, Overton",1110-1425-1496-2109-77,NJN,287.0,1,5.0,5.0,8.0,7.0,,1.0,15.0,3.0,,4.0,2.0,6.0,,1.0,4.0,4.0,1.0,5.0,,,,,0.3333333333333333,,0.8,0.5,0.6666666666666666,0.3333333333333333,0.5,,75.26132404181185,15.625,23.142857142857142,15.125,21.142857142857142,0.5,,0.5,0.47095,,13.025,25.2,,,1.0,,1.0,2.0,,2.0,11.0,,,,2.0,,2.0,,1.0,,,,8.0,,0.5,,0.5833333333333334,,0.6111111111111112,,,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,1.0,,,4.0,,3.0,2.0,1.0,2.0,1.0,,5.0,,,,,,,,,,6.0,3.0,,0.5,0.5,1.5,,,0.8,,1.0,1.0,1.0,,,,0.3333333333333333,0.42857142857142855,0.2727272727272727,,,1.0,,1.0,,3.0,1.0,1.0,1.0,,,,1.0,0.5,,0.5,,,,0.5,0.5,1.0,,,0.5,,,,,,,,,,,0.58125,,,1.0,1.0,,1.0,1.0,,,,1.0,,1.5,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2001,2000-01,True
1110-1425-1496-271-446,1610612751,"Mark Strickland, Aaron Williams, Keith Van Horn, Johnny Newman, Lucious Harris","Strickland, Williams, Van Horn, Newman, Harris",1110-1425-1496-271-446,NJN,277.0,1,5.0,2.0,10.0,10.0,4.0,1.0,20.0,,1.0,2.0,3.0,9.0,1.0,1.0,4.0,5.0,1.0,6.0,2.0,,3.0,4.0,0.6,0.6666666666666666,0.5,1.0,0.5,0.3333333333333333,,1.0,103.97111913357402,11.6,16.1,11.1,14.4,,0.2,1.0,0.59292,0.62815,,23.633333333333336,0.4,6.0,2.0,1.0,,2.0,2.0,1.0,11.0,1.0,2.0,7.0,2.0,,2.0,2.0,4.0,2.0,2.0,2.0,11.0,7.0,0.5,1.0,0.5,0.8333333333333334,0.6875,0.875,0.75,0.4,,,0.4,0.3333333333333333,0.6666666666666666,0.6363636363636364,1.0,1.0,,6.0,,,,,1.0,,,3.0,,1.0,1.0,,1.0,,2.0,1.0,,6.0,3.0,,,,,1.0,,,,0.5,1.0,,,,1.0,0.375,0.6,,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,,,1.0,0.3333333333333333,0.5,0.3333333333333333,,,,0.5,0.5,1.0,,0.5,0.5,,,1.0,,,0.5,0.5,,1.0,,0.53625,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,2.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2001,2000-01,True
1110-1425-1496-271-77,1610612751,"Mark Strickland, Aaron Williams, Keith Van Horn, Johnny Newman, Doug Overton","Strickland, Williams, Van Horn, Newman, Overton",1110-1425-1496-271-77,NJN,635.0,2,11.0,-5.0,18.0,21.0,5.0,,39.0,5.0,1.0,10.0,5.0,23.0,2.0,,5.0,8.0,,8.0,,,1.0,5.0,0.3333333333333333,,0.7142857142857143,,0.7777777777777778,,,0.75,88.44094488188976,16.27777777777778,16.285714285714285,16.27777777777778,15.80952380952381,0.3333333333333333,0.06666666666666667,0.5333333333333333,0.4732866666666667,0.481625,11.7,24.94,0.2777777777777778,10.0,3.0,1.0,2.0,4.0,2.0,4.0,18.0,1.0,2.0,7.0,4.0,,4.0,2.0,5.0,1.0,,1.0,18.0,7.0,0.4,0.5,0.4666666666666667,0.625,0.5,0.5833333333333334,1.0,0.2,0.4,0.4,0.26666666666666666,0.25,0.5,0.3888888888888889,2.0,1.0,2.0,4.0,,,4.0,2.0,4.0,,2.0,10.0,2.0,1.0,1.0,1.0,,,,1.0,,6.0,3.0,1.0,0.5,0.5,,1.0,1.0,0.5,1.0,0.6666666666666666,0.6666666666666666,,0.13333333333333333,1.0,1.0,0.16666666666666666,0.23076923076923078,,,,1.0,1.0,2.0,1.0,6.0,1.0,2.0,1.0,,,,1.0,0.4,0.5,0.4,,,,0.25,0.25,1.0,,0.5,0.25,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2001,2000-01,True
