index,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,Corner3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Date,GameId,Opponent,SecondChanceArc3FGM,SecondChanceArc3FGA,Fg2aBlocked,SelfOReb,Travels,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangeAssists,Transition Take Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,AtRimPctBlocked,LongMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,BlockedLongMidRange,Defensive 3 Seconds Violations,Arc3PctBlocked,3pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,DefensiveGoaltends,SecondChanceAtRimPctAssisted,Transition Take Fouls Drawn,BlockedArc3,HeaveAttempts,Charge Fouls Drawn,Season,year,SeasonType,3SecondViolations,OffensiveGoaltends,HeaveMakes,Clear Path Fouls
7,48:00,98,97,12.0,30.0,10,195,13,19,2.0,3.0,,,5.0,12,6.0,10.0,6.0,11.0,,1.0,,,12,32,2.0,3.0,24,41,18,43,13,115,4.0,5.0,1.0,4.0,1.0,12.0,4.0,4.0,2.0,3.0,3.0,17.0,26,22,48,6.0,6.0,32,12,,13,16,29,10.0,6.0,7.0,1.0,74,3.0,8,,16,22,,38,11,49,5,3.0,2.0,12,2.0,8.0,4.0,1.0,4.0,,16,2.0,9,14,,16,,1.0,18,2.0,8,2.0,6.0,4.0,2.0,6.0,3.0,103,17.0,12.0,2.0,0.5416666666666666,0.6190476190476191,0.8888888888888888,0.4186046511627907,0.25,0.6666666666666666,0.4186046511627907,0.5853658536585366,0.8,1.0,0.6071428571428571,0.6111111111111112,1.0,0.625,0.6,0.9444444444444444,0.5119047619047619,,,0.75,,,0.7096774193548387,0.5,0.7619047619047619,0.12,0.7307692307692307,0.2682926829268293,0.8333333333333334,0.3333333333333333,0.15,0.8,0.6428571428571429,0.5,0.7647058823529411,0.75,97.5,0.5,14.112244897959185,15.43298969072165,13.846938775510203,14.927835051546392,0.2261904761904762,0.6842105263157895,0.6842105263157895,0.5384615384615384,0.1428571428571428,0.4166666666666667,0.5,0.2,0.119047619047619,0.6,0.6666666666666666,0.1309523809523809,0.5454545454545454,0.5454545454545454,1.0,0.3809523809523809,0.375,0.375,0.8333333333333334,0.3333333333333333,0.6666666666666666,0.1111111111111111,,,,,,,0.4285714285714285,0.6666666666666666,0.7380952380952381,0.375,0.5267018072289157,0.5719285714285715,0.4424857142857142,0.0888888888888888,0.1702127659574468,0.1043478260869565,0.1478260869565217,7.95609756097561,25.930232558139537,0.1224489795918367,2024-11-06,22400178,MIA,1.0,3.0,3.0,3.0,1.0,1.0,,1.0,1.0,0.073170731707317,0.1666666666666666,0.2857142857142857,,0.0769230769230769,0.3333333333333333,0.3333333333333333,1.0,5.0,,,,,0.8333333333333334,,0.1,,1.0,,,,,,,,,,,2024-25,2025,Regular Season,,,,
21,48:00,95,94,25.0,26.0,13,189,13,20,3.0,6.0,4.0,7.0,5.0,17,2.0,4.0,4.0,14.0,,,1.0,1.0,12,27,3.0,7.0,20,41,16,41,23,111,4.0,7.0,3.0,5.0,4.0,21.0,8.0,13.0,4.0,8.0,7.0,35.0,26,14,48,,4.0,27,12,1.0,13,16,29,12.0,4.0,8.0,3.0,74,6.0,8,,13,13,3.0,29,14,43,8,4.0,4.0,9,1.0,5.0,5.0,1.0,4.0,,14,3.0,7,20,1.0,20,,,25,1.0,11,2.0,2.0,1.0,1.0,3.0,3.0,90,35.0,25.0,2.0,0.65,0.7222222222222222,1.0,0.3902439024390244,0.6,0.5,0.3902439024390244,0.4878048780487805,0.5714285714285714,0.6153846153846154,0.5365853658536586,0.7083333333333334,0.6666666666666666,0.5904255319148937,0.75,0.7,0.5,0.024390243902439,,0.6428571428571429,1.0,,0.5909090909090909,0.3809523809523809,0.7222222222222222,0.25,0.65,0.3111111111111111,0.5714285714285714,0.5,0.2142857142857142,0.5555555555555556,0.5833333333333334,1.0,0.7,0.75,94.5,1.0,15.494736842105263,14.97872340425532,15.157894736842104,14.202127659574469,0.2439024390243902,0.65,0.7222222222222222,0.6153846153846154,0.2073170731707317,0.2941176470588235,0.3125,0.6,0.048780487804878,0.5,0.5,0.1707317073170731,0.2857142857142857,0.2857142857142857,1.0,0.3292682926829268,0.4444444444444444,0.4615384615384615,1.0,0.5,0.5,,,,0.3333333333333333,0.5714285714285714,0.0476190476190476,1.0,0.3333333333333333,0.4285714285714285,0.7439024390243902,0.4444444444444444,0.5631457317073171,0.5663785714285714,0.5605166666666667,0.1195652173913043,0.2156862745098039,0.1891891891891892,0.3153153153153153,5.951219512195122,25.331707317073167,0.2631578947368421,2024-12-07,22400346,MIA,3.0,5.0,3.0,4.0,1.0,,1.0,3.0,5.0,0.073170731707317,0.0588235294117647,0.25,0.3,0.0975609756097561,0.4166666666666667,0.6,1.0,2.0,,,,0.1,1.0,,,,,0.037037037037037,,1.0,1.0,,0.3333333333333333,,,,,2024-25,2025,Regular Season,,,,
3,48:00,96,94,16.0,38.0,15,190,13,30,6.0,11.0,2.0,7.0,6.0,16,2.0,7.0,4.0,9.0,1.0,1.0,1.0,2.0,10,29,1.0,3.0,21,53,14,38,14,98,6.0,13.0,2.0,4.0,2.0,20.0,2.0,10.0,2.0,5.0,1.0,11.0,8,34,30,12.0,10.0,29,10,,4,10,14,7.0,3.0,4.0,,38,7.0,12,,23,13,3.0,39,19,58,6,3.0,3.0,14,,7.0,3.0,,7.0,,17,3.0,8,19,1.0,14,,,17,1.0,6,,6.0,4.0,2.0,6.0,4.0,78,11.0,16.0,,0.1904761904761904,0.25,0.7142857142857143,0.3684210526315789,0.5,0.4,0.3684210526315789,0.3962264150943396,0.4615384615384615,0.2,0.4615384615384615,0.5294117647058824,0.3333333333333333,0.5051546391752577,0.5882352941176471,0.34375,0.4175824175824176,,,0.8235294117647058,1.0,,0.8125,0.3870967741935484,0.7419354838709677,0.2916666666666667,0.7659574468085106,0.3454545454545454,0.5,,0.3157894736842105,0.7777777777777778,0.8333333333333334,1.0,0.6666666666666666,0.9,95.0,0.6666666666666666,14.645833333333334,15.680851063829786,13.895833333333334,14.638297872340424,0.3296703296703296,0.4333333333333333,0.4814814814814814,0.3076923076923077,0.1758241758241758,0.375,0.375,,0.0769230769230769,0.2857142857142857,0.2857142857142857,0.0989010989010989,0.4444444444444444,0.4444444444444444,0.75,0.3186813186813186,0.3448275862068966,0.3448275862068966,0.7,0.6470588235294118,0.5454545454545454,0.0588235294117647,1.0,,0.4666666666666667,0.2857142857142857,0.1333333333333333,0.5,0.2,0.3333333333333333,0.7472527472527473,0.3448275862068966,0.5723461538461538,0.646040909090909,0.60867,0.0721649484536082,0.1034482758620689,0.2040816326530612,0.1122448979591836,5.264150943396227,25.389473684210525,0.1666666666666666,2024-10-28,22400105,MIA,1.0,3.0,3.0,2.0,1.0,2.0,,1.0,3.0,0.0566037735849056,,0.4,0.2,0.0384615384615384,0.1764705882352941,0.3333333333333333,1.0,,,1.0,1.0,0.1,,0.0256410256410256,,,,,,,,,0.1666666666666666,,,,,2024-25,2025,Regular Season,,,,
11,53:00,105,105,34.0,21.0,14,210,18,22,3.0,5.0,8.0,8.0,7.0,28,5.0,6.0,4.0,8.0,,,3.0,5.0,9,28,3.0,9.0,30,56,13,36,24,123,3.0,8.0,1.0,4.0,7.0,16.0,10.0,14.0,6.0,14.0,8.0,46.0,44,16,30,9.0,4.0,28,9,,22,10,32,6.0,4.0,13.0,6.0,74,7.0,11,,22,17,2.0,41,18,59,4,3.0,1.0,14,3.0,8.0,5.0,1.0,6.0,,19,6.0,8,19,,22,2.0,,28,3.0,12,3.0,4.0,3.0,1.0,4.0,3.0,107,45.0,33.0,2.0,0.7333333333333333,0.7857142857142857,0.7692307692307693,0.3611111111111111,0.25,0.4285714285714285,0.3611111111111111,0.5357142857142857,0.375,0.7142857142857143,0.5380434782608695,0.375,0.6785714285714286,0.5865384615384616,0.5333333333333333,0.703125,0.391304347826087,,,0.7368421052631579,1.0,,0.6538461538461539,0.4230769230769231,0.8148148148148148,0.3043478260869565,0.7358490566037735,0.3673469387755102,0.5,,0.3157894736842105,0.6363636363636364,0.6428571428571429,1.0,0.7619047619047619,1.0,95.09433962264151,0.75,15.16190476190476,15.123809523809523,14.361904761904762,14.323809523809524,0.2391304347826087,0.8181818181818182,0.8181818181818182,0.7222222222222222,0.3043478260869565,0.25,0.28,0.8571428571428571,0.0652173913043478,0.8333333333333334,0.8333333333333334,0.0869565217391304,0.5,0.5,1.0,0.3043478260869565,0.3214285714285714,0.3214285714285714,0.6666666666666666,0.4166666666666667,0.6,,,,0.2857142857142857,1.0,0.1785714285714285,0.6,0.3214285714285714,0.3333333333333333,0.6304347826086957,0.3214285714285714,0.5080423913043478,0.5707625,0.5194160714285714,0.1188118811881188,0.1846153846153846,0.1300813008130081,0.3739837398373983,6.541071428571429,25.97222222222222,0.3238095238095238,2024-11-12,22400002,MIA,1.0,4.0,3.0,4.0,,3.0,1.0,3.0,,0.0535714285714285,0.1071428571428571,0.4285714285714285,0.25,0.0869565217391304,0.3333333333333333,0.25,,3.0,,1.0,,,0.6,,,,,,,,,1.0,0.3333333333333333,,,,,2024-25,2025,Regular Season,,,,
26,53:00,112,114,17.0,39.0,8,226,14,24,2.0,6.0,2.0,4.0,9.0,20,1.0,6.0,2.0,6.0,,,,,18,34,,3.0,24,50,20,40,17,125,2.0,6.0,,,2.0,6.0,4.0,8.0,,3.0,4.0,12.0,32,16,48,12.0,4.0,34,18,,16,16,32,14.0,2.0,12.0,4.0,80,3.0,5,1.0,29,16,1.0,46,9,55,8,4.0,4.0,16,3.0,10.0,6.0,,6.0,,22,5.0,13,24,1.0,19,1.0,1.0,23,2.0,10,2.0,4.0,1.0,3.0,4.0,3.0,119,12.0,17.0,2.0,0.6666666666666666,0.7272727272727273,0.8,0.5,,,0.5,0.48,0.3333333333333333,0.5,0.6,0.3333333333333333,0.3636363636363636,0.62,0.4285714285714285,0.4285714285714285,0.4444444444444444,,,0.7272727272727273,1.0,0.5,0.6956521739130435,0.1923076923076923,0.935483870967742,0.1666666666666666,0.8333333333333334,0.1818181818181818,0.2,,0.0714285714285714,0.8333333333333334,0.6923076923076923,0.5,0.9565217391304348,0.875,102.33962264150944,0.75,14.169642857142858,13.973684210526317,13.964285714285714,13.666666666666666,0.2666666666666666,0.5833333333333334,0.6086956521739131,0.8571428571428571,0.2222222222222222,0.45,0.4736842105263157,0.4444444444444444,0.0666666666666666,0.1666666666666666,0.1666666666666666,0.0666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.3777777777777777,0.5294117647058824,0.5294117647058824,0.7777777777777778,1.0,0.3333333333333333,,,,0.3636363636363636,0.5,,,0.2727272727272727,,0.7111111111111111,0.5294117647058824,0.5183861111111111,0.61814,0.5088545454545454,0.1020408163265306,0.1724137931034483,0.048,0.096,6.112,25.52,0.1517857142857142,2024-12-16,22401221,MIA,,,2.0,3.0,,2.0,,,1.0,0.04,0.05,0.2727272727272727,0.5,0.0714285714285714,,,,,,1.0,,0.0416666666666666,,,,,,,,,,1.0,,,,,2.0,2024-25,2025,Regular Season,,,,
17,48:00,88,86,14.0,14.0,7,174,3,8,1.0,3.0,1.0,1.0,8.0,19,5.0,8.0,4.0,11.0,,,,3.0,16,31,,3.0,16,35,20,42,14,106,2.0,8.0,,,1.0,5.0,1.0,2.0,,6.0,3.0,5.0,18,14,42,18.0,2.0,31,16,,9,14,23,10.0,4.0,2.0,6.0,60,2.0,8,,14,16,3.0,33,10,43,5,2.0,3.0,6,1.0,6.0,7.0,1.0,,1.0,13,4.0,12,19,,14,1.0,1.0,17,,5,2.0,6.0,1.0,5.0,7.0,7.0,101,5.0,14.0,2.0,0.5625,0.6,0.7,0.4761904761904761,,,0.4761904761904761,0.4571428571428571,0.25,0.5,0.5974025974025974,0.25,0.125,0.6235294117647059,0.2777777777777778,0.25,0.5454545454545454,,,0.4615384615384615,1.0,,0.6956521739130435,0.4210526315789473,0.7368421052631579,0.1,0.7142857142857143,0.2564102564102564,0.6,,,0.625,0.8181818181818182,0.5,0.7692307692307693,0.6666666666666666,87.0,1.0,17.647727272727273,15.430232558139537,17.056818181818183,14.813953488372093,0.1038961038961039,0.375,0.5,0.6666666666666666,0.2467532467532467,0.4210526315789473,0.4210526315789473,0.75,0.1038961038961039,0.625,0.625,0.1428571428571428,0.3636363636363636,0.3636363636363636,1.0,0.4025974025974026,0.5161290322580645,0.5161290322580645,0.625,0.375,0.3333333333333333,,,,0.125,1.0,0.375,,0.375,,0.6493506493506493,0.5161290322580645,0.4915948051948052,0.4922125,0.47494375,0.072289156626506,0.125,0.0471698113207547,0.0471698113207547,8.742857142857142,25.740476190476187,0.1590909090909091,2024-11-26,22400036,MIA,,,2.0,3.0,1.0,1.0,,1.0,3.0,0.0571428571428571,,0.4545454545454545,0.2857142857142857,0.081081081081081,,,,1.0,,,1.0,0.25,0.2,0.0232558139534883,,,,,,1.0,,1.0,,,1.0,,1.0,2024-25,2025,Regular Season,,,,
20,48:00,96,95,2.0,19.0,15,191,13,19,2.0,5.0,,,7.0,13,,2.0,6.0,10.0,,1.0,,,13,45,1.0,1.0,20,34,19,55,11,108,3.0,6.0,2.0,4.0,5.0,17.0,,1.0,1.0,1.0,,3.0,20,20,45,12.0,2.0,45,13,1.0,10,15,25,9.0,6.0,7.0,3.0,65,9.0,6,,22,20,1.0,43,15,58,5,2.0,3.0,6,3.0,5.0,11.0,1.0,1.0,,17,,12,20,2.0,11,2.0,,13,1.0,7,,9.0,3.0,6.0,9.0,4.0,91,3.0,2.0,,0.5,0.5263157894736842,0.7894736842105263,0.3454545454545454,0.5,1.0,0.3454545454545454,0.5882352941176471,0.5,,0.5449438202247191,0.6,0.75,0.5684210526315789,0.6538461538461539,0.75,0.6179775280898876,0.0181818181818181,,0.3529411764705882,1.0,,0.6896551724137931,0.4285714285714285,0.8148148148148148,0.2571428571428571,0.75,0.3061224489795918,0.5,0.5,0.2903225806451613,0.4285714285714285,0.7727272727272727,,0.75,1.0,95.5,0.4444444444444444,15.958333333333334,14.189473684210526,15.270833333333334,13.16842105263158,0.2134831460674157,0.6842105263157895,0.6842105263157895,0.5384615384615384,0.146067415730337,0.5384615384615384,0.5384615384615384,0.4285714285714285,0.0224719101123595,,,0.1123595505617977,0.6,0.6,1.0,0.5056179775280899,0.2888888888888888,0.2954545454545454,0.6923076923076923,0.5,0.4,0.1,,,,,,,0.5,1.0,0.8314606741573034,0.2888888888888888,0.5323921348314606,0.5472,0.4405,0.0736842105263157,0.175,0.1574074074074074,0.0277777777777777,5.197058823529411,26.345454545454544,0.0208333333333333,2024-12-02,22400316,MIA,2.0,3.0,,4.0,1.0,2.0,1.0,,,,,0.3333333333333333,,0.0833333333333333,0.3,0.6666666666666666,1.0,,,,,,,,,,,0.0222222222222222,,,,,0.5,,,,,2024-25,2025,Regular Season,,,,
21,48:00,96,96,25.0,1.0,13,192,22,36,3.0,5.0,7.0,12.0,7.0,16,3.0,14.0,1.0,6.0,1.0,2.0,,,4,16,,4.0,32,66,5,22,14,93,5.0,8.0,1.0,5.0,2.0,15.0,7.0,17.0,,4.0,3.0,17.0,50,14,12,3.0,,16,4,,25,4,29,3.0,1.0,19.0,6.0,62,5.0,9,,15,8,1.0,24,14,38,9,8.0,1.0,11,1.0,7.0,2.0,,4.0,,13,4.0,5,8,,16,,2.0,19,3.0,10,1.0,4.0,3.0,1.0,4.0,2.0,78,17.0,25.0,1.0,0.78125,0.78125,0.8,0.2272727272727272,0.2,,0.2272727272727272,0.4848484848484848,0.625,0.4117647058823529,0.4488636363636363,0.5,0.3333333333333333,0.484375,0.5357142857142857,0.3541666666666667,0.25,,,0.8461538461538461,1.0,,0.5333333333333333,0.2647058823529412,0.6818181818181818,0.3125,0.6216216216216216,0.28,0.2857142857142857,0.3636363636363636,0.3636363636363636,0.5,0.5,1.0,0.6666666666666666,0.75,96.0,0.5,15.65625,14.34375,14.822916666666666,13.541666666666666,0.4090909090909091,0.6111111111111112,0.7096774193548387,0.8636363636363636,0.1818181818181818,0.4375,0.4375,0.8571428571428571,0.1590909090909091,0.2142857142857142,0.2142857142857142,0.0681818181818181,0.1666666666666666,0.1666666666666666,1.0,0.1818181818181818,0.25,0.25,0.75,0.3846153846153846,0.6,0.1538461538461538,0.5,1.0,0.5714285714285714,0.5833333333333334,,,0.1904761904761904,,0.6590909090909091,0.25,0.5621886363636364,0.5442375,0.5951642857142857,0.1052631578947368,0.136986301369863,0.1612903225806451,0.1827956989247312,6.86060606060606,24.94545454545454,0.2604166666666667,2024-12-04,22400321,MIA,,3.0,5.0,2.0,1.0,,,,,0.0757575757575757,,0.1111111111111111,0.2,0.0444444444444444,0.2307692307692307,,,,,,,0.1388888888888889,,,,,1.0,,,,,,1.0,,,,,2024-25,2025,Regular Season,,,,
0,48:00,98,96,28.0,30.0,19,194,18,34,1.0,7.0,4.0,11.0,4.0,10,1.0,3.0,8.0,22.0,2.0,3.0,3.0,7.0,10,27,5.0,11.0,23,47,18,49,16,116,2.0,9.0,5.0,8.0,6.0,25.0,5.0,12.0,8.0,18.0,4.0,38.0,24,22,48,6.0,,27,10,1.0,12,16,28,9.0,7.0,12.0,,72,13.0,9,1.0,19,21,2.0,42,23,65,8,5.0,3.0,5,2.0,4.0,9.0,,1.0,1.0,14,4.0,12,21,,19,1.0,1.0,22,1.0,9,2.0,8.0,4.0,4.0,8.0,4.0,91,38.0,28.0,2.0,0.5217391304347826,0.5217391304347826,0.8888888888888888,0.3673469387755102,0.625,0.4444444444444444,0.3673469387755102,0.4893617021276595,0.2222222222222222,0.4166666666666667,0.5208333333333334,0.5588235294117647,0.5666666666666667,0.5424528301886793,0.5952380952380952,0.5606060606060606,0.5104166666666666,0.0204081632653061,,0.3571428571428571,1.0,0.25,0.7777777777777778,0.375,0.8260869565217391,0.4193548387096774,0.8,0.4,0.375,,0.2941176470588235,0.6923076923076923,0.8333333333333334,1.0,0.7857142857142857,0.8888888888888888,97.0,0.5,14.918367346938776,14.770833333333334,13.755102040816327,14.21875,0.3541666666666667,0.5294117647058824,0.6428571428571429,0.6666666666666666,0.1041666666666666,0.4,0.4444444444444444,,0.03125,0.3333333333333333,0.3333333333333333,0.2291666666666666,0.3636363636363636,0.3636363636363636,0.875,0.28125,0.3703703703703703,0.3846153846153846,0.9,0.4117647058823529,0.1428571428571428,0.1764705882352941,0.6666666666666666,1.0,0.3666666666666666,0.3636363636363636,0.2333333333333333,0.4285714285714285,0.3666666666666666,0.4545454545454545,0.8645833333333334,0.3703703703703703,0.569440625,0.503435,0.542795,0.0865384615384615,0.1636363636363636,0.2155172413793103,0.3275862068965517,4.251063829787234,24.655102040816324,0.2857142857142857,2024-10-23,22400065,MIA,3.0,5.0,7.0,1.0,2.0,2.0,,1.0,3.0,0.1489361702127659,0.1,0.5,0.5714285714285714,0.0212765957446808,0.2941176470588235,0.6,1.0,,,1.0,,0.1764705882352941,,,,,,0.037037037037037,,,,1.0,,,,,1.0,2024-25,2025,Regular Season,,,,
16,53:00,110,109,41.0,24.0,14,219,28,42,7.0,10.0,10.0,17.0,6.0,21,,2.0,4.0,9.0,,,3.0,5.0,6,31,,8.0,34,65,10,40,20,118,8.0,12.0,2.0,3.0,2.0,24.0,10.0,22.0,3.0,13.0,7.0,36.0,40,28,27,3.0,6.0,30,6,,20,9,29,5.0,4.0,18.0,2.0,67,5.0,11,,20,24,2.0,46,16,62,6,5.0,1.0,6,2.0,5.0,8.0,1.0,1.0,,14,8.0,11,24,2.0,22,,,25,9.0,16,1.0,9.0,8.0,1.0,9.0,7.0,94,36.0,41.0,1.0,0.5882352941176471,0.6451612903225806,0.9,0.25,0.6666666666666666,0.2307692307692307,0.2564102564102564,0.5230769230769231,0.6666666666666666,0.4545454545454545,0.4666666666666667,0.7333333333333333,0.4142857142857143,0.5221238938053098,0.75,0.4736842105263157,0.3809523809523809,,,0.4285714285714285,0.6666666666666666,,0.7058823529411765,0.3666666666666666,0.7692307692307693,0.1785714285714285,0.7333333333333333,0.2758620689655172,0.3846153846153846,,0.217391304347826,0.6538461538461539,0.875,,0.8,0.7272727272727273,99.16981132075472,0.7777777777777778,13.572727272727272,15.477064220183486,13.154545454545454,14.89908256880734,0.4,0.6666666666666666,0.7368421052631579,0.6428571428571429,0.2,0.2857142857142857,0.3157894736842105,0.3333333333333333,0.019047619047619,,,0.0857142857142857,0.4444444444444444,0.4444444444444444,1.0,0.2952380952380952,0.1935483870967742,0.1935483870967742,0.8333333333333334,0.6666666666666666,0.7,,,,0.4857142857142857,0.5882352941176471,0.1428571428571428,0.6,0.2285714285714285,,0.780952380952381,0.2,0.54928125,0.5686899999999999,0.573379411764706,0.1428571428571428,0.2222222222222222,0.2033898305084746,0.3050847457627119,4.158461538461538,25.9075,0.3727272727272727,2024-11-24,22400273,MIA,2.0,3.0,6.0,4.0,1.0,,1.0,1.0,3.0,0.0923076923076923,0.0952380952380952,0.4,,0.0769230769230769,0.2,0.6666666666666666,1.0,,,,,0.0952380952380952,,,,,,,,,,1.0,0.2857142857142857,,,1.0,,2024-25,2025,Regular Season,,,,
