index,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,Corner3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Date,GameId,Opponent,SecondChanceArc3FGM,SecondChanceArc3FGA,Fg2aBlocked,SelfOReb,Travels,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangeAssists,Transition Take Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,AtRimPctBlocked,LongMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,BlockedLongMidRange,Defensive 3 Seconds Violations,Arc3PctBlocked,3pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,DefensiveGoaltends,SecondChanceAtRimPctAssisted,Transition Take Fouls Drawn,BlockedArc3,HeaveAttempts,Charge Fouls Drawn,Season,year,SeasonType,3SecondViolations,OffensiveGoaltends,HeaveMakes,Clear Path Fouls
11,53:00,107,105,26.0,6.0,10,212,15,32,3.0,8.0,5.0,12.0,9.0,17,6.0,11.0,4.0,9.0,,,,2.0,11,26,1.0,4.0,30,60,15,35,22,127,4.0,9.0,1.0,1.0,3.0,14.0,8.0,20.0,1.0,6.0,6.0,25.0,26,34,39,6.0,2.0,26,11,,13,13,26,9.0,4.0,6.0,5.0,65,1.0,11,,16,24,,40,12,52,10,5.0,5.0,6,1.0,2.0,6.0,2.0,4.0,,12,1.0,6,12,1.0,21,1.0,2.0,25,1.0,12,,9.0,5.0,4.0,9.0,7.0,113,25.0,26.0,,0.4333333333333333,0.4482758620689655,0.8666666666666667,0.4285714285714285,1.0,0.1666666666666666,0.4285714285714285,0.5,0.4444444444444444,0.4,0.5526315789473685,0.55,0.3653846153846153,0.5990566037735849,0.5833333333333334,0.4310344827586206,0.3684210526315789,,,0.5,,,0.7272727272727273,0.3666666666666666,0.8,0.0555555555555555,0.7547169811320755,0.25,0.3529411764705882,,0.0769230769230769,0.7647058823529411,0.6923076923076923,0.6666666666666666,0.8823529411764706,0.3333333333333333,96.0,0.7777777777777778,14.710280373831775,15.295238095238096,14.401869158878505,14.59047619047619,0.3368421052631579,0.46875,0.5555555555555556,0.4,0.1789473684210526,0.5294117647058824,0.6,0.5555555555555556,0.1157894736842105,0.5454545454545454,0.5454545454545454,0.0947368421052631,0.4444444444444444,0.4444444444444444,1.0,0.2736842105263158,0.4230769230769231,0.4230769230769231,0.8181818181818182,0.8,0.375,,,,0.4615384615384615,0.4166666666666667,0.0769230769230769,,0.1538461538461538,0.25,0.7052631578947368,0.4230769230769231,0.5523989361702127,0.598945,0.5688692307692308,0.1132075471698113,0.1690140845070422,0.1102362204724409,0.1968503937007874,6.588333333333334,25.87142857142857,0.2429906542056074,2024-11-13,22400223,DET,1.0,1.0,7.0,3.0,1.0,,,2.0,,0.1166666666666666,0.1176470588235294,0.625,,0.073170731707317,0.1,1.0,1.0,2.0,,,,0.15625,0.3333333333333333,,,,2.0,,,,,,,,,,,2024-25,2025,Regular Season,,,,
19,48:00,100,102,19.0,19.0,5,202,10,19,,1.0,1.0,1.0,4.0,10,8.0,10.0,10.0,14.0,1.0,2.0,3.0,3.0,13,27,2.0,4.0,22,39,23,41,15,128,,2.0,2.0,3.0,,6.0,3.0,5.0,5.0,7.0,7.0,28.0,12,32,60,9.0,,27,13,1.0,6,20,26,11.0,9.0,3.0,1.0,72,1.0,4,,16,16,3.0,35,5,40,10,4.0,6.0,11,2.0,7.0,7.0,1.0,4.0,,18,2.0,11,17,2.0,21,1.0,2.0,21,2.0,7,2.0,4.0,3.0,1.0,6.0,3.0,122,28.0,19.0,2.0,0.2727272727272727,0.2727272727272727,0.8695652173913043,0.5609756097560976,0.6666666666666666,0.7142857142857143,0.5609756097560976,0.5641025641025641,,0.6,0.70625,0.6,0.875,0.7159090909090909,0.6,0.7941176470588235,0.5125,0.024390243902439,,0.6111111111111112,0.75,,0.6666666666666666,0.2352941176470588,0.7619047619047619,0.0588235294117647,0.7111111111111111,0.1470588235294117,0.3333333333333333,,,0.5555555555555556,0.6923076923076923,1.0,0.6875,1.0,101.0,0.5,14.8,13.72549019607843,14.41,13.509803921568627,0.2375,0.5263157894736842,0.7142857142857143,0.3,0.125,0.4,0.4444444444444444,0.25,0.125,0.8,0.8,0.175,0.7142857142857143,0.7142857142857143,0.9,0.3375,0.4814814814814814,0.5,0.8461538461538461,0.2,,0.4,0.5,1.0,0.0833333333333333,1.0,0.25,1.0,0.3333333333333333,0.5,0.75,0.4814814814814814,0.53406625,0.5493125,0.4988708333333333,0.0930232558139534,0.1590909090909091,0.046875,0.21875,7.943589743589744,26.182926829268293,0.19,2024-12-03,22400052,DET,1.0,1.0,6.0,,,,,,,0.1538461538461538,0.1,0.1666666666666666,0.25,,0.2,1.0,1.0,2.0,,2.0,1.0,0.2631578947368421,0.25,0.0238095238095238,,,,0.037037037037037,,2.0,,,,,2.0,,,2024-25,2025,Regular Season,,,,
2,48:00,97,96,30.0,10.0,15,193,8,19,2.0,4.0,3.0,7.0,7.0,19,1.0,4.0,4.0,10.0,2.0,3.0,2.0,3.0,18,38,3.0,6.0,16,42,22,48,26,124,3.0,8.0,4.0,6.0,1.0,19.0,6.0,17.0,5.0,9.0,14.0,41.0,10,22,42,24.0,4.0,38,18,,5,14,19,11.0,3.0,4.0,1.0,52,6.0,9,,17,10,2.0,29,15,44,10,9.0,1.0,4,2.0,2.0,6.0,,2.0,2.0,10,2.0,9,16,1.0,22,,1.0,30,1.0,9,3.0,6.0,4.0,2.0,6.0,2.0,105,35.0,27.0,,0.3125,0.3571428571428571,0.6363636363636364,0.4583333333333333,0.6666666666666666,0.5555555555555556,0.4583333333333333,0.3809523809523809,0.375,0.3529411764705882,0.5444444444444444,0.6428571428571429,0.5192307692307693,0.6029411764705882,0.6333333333333333,0.625,0.5333333333333333,,,0.4,1.0,,0.5,0.36,0.7727272727272727,0.24,0.6428571428571429,0.3,0.4545454545454545,,0.2631578947368421,0.5,0.4,1.0,0.75,0.8333333333333334,96.5,0.3333333333333333,15.525773195876289,14.3125,14.65979381443299,13.53125,0.2111111111111111,0.4210526315789473,0.6153846153846154,0.5,0.2111111111111111,0.3684210526315789,0.3888888888888889,0.1428571428571428,0.0444444444444444,0.25,0.25,0.1111111111111111,0.4,0.4,0.75,0.4222222222222222,0.4736842105263157,0.4736842105263157,0.6111111111111112,0.2857142857142857,0.5,0.2142857142857142,0.6666666666666666,0.5,0.2692307692307692,0.4285714285714285,0.1153846153846153,0.6666666666666666,0.2307692307692307,0.5,0.7444444444444445,0.4736842105263157,0.5166794444444445,0.5227625,0.4864442307692308,0.101010101010101,0.18,0.1532258064516129,0.3306451612903225,6.369047619047619,26.90625,0.3092783505154639,2024-10-26,22400089,DET,2.0,3.0,7.0,2.0,,,1.0,,1.0,0.1666666666666666,0.0526315789473684,0.3333333333333333,0.1666666666666666,0.0465116279069767,0.2142857142857142,0.6666666666666666,1.0,,,2.0,1.0,0.3157894736842105,,0.0204081632653061,,,,,,,,,,,,,,2024-25,2025,Regular Season,,,,
21,48:00,100,99,26.0,8.0,16,199,18,23,4.0,8.0,3.0,5.0,5.0,14,1.0,4.0,5.0,12.0,1.0,4.0,1.0,3.0,16,41,4.0,7.0,24,41,21,53,19,130,5.0,11.0,3.0,7.0,,19.0,5.0,11.0,5.0,10.0,8.0,33.0,24,24,54,9.0,4.0,41,16,1.0,12,18,30,13.0,5.0,10.0,2.0,78,12.0,7,1.0,15,15,1.0,31,20,51,11,7.0,4.0,10,1.0,7.0,6.0,2.0,3.0,,16,7.0,9,14,2.0,21,3.0,1.0,25,5.0,11,4.0,7.0,2.0,4.0,7.0,6.0,111,33.0,26.0,4.0,0.5,0.5454545454545454,0.8571428571428571,0.3962264150943396,0.4285714285714285,0.5,0.3962264150943396,0.5853658536585366,0.4545454545454545,0.4545454545454545,0.5904255319148937,0.5277777777777778,0.5952380952380952,0.625,0.5277777777777778,0.6346153846153846,0.5638297872340425,0.0188679245283018,,0.625,1.0,0.3333333333333333,0.6818181818181818,0.4117647058823529,0.7894736842105263,0.3870967741935484,0.7317073170731707,0.3958333333333333,0.8,,0.4166666666666667,0.625,0.6363636363636364,1.0,0.8,0.75,99.5,0.8571428571428571,15.64,13.292929292929292,14.45,13.0,0.2446808510638297,0.782608695652174,0.8181818181818182,0.5555555555555556,0.1489361702127659,0.3571428571428571,0.4545454545454545,0.4,0.0425531914893617,0.25,0.25,0.1276595744680851,0.4166666666666667,0.4166666666666667,1.0,0.4361702127659574,0.3902439024390244,0.4,0.8125,0.4444444444444444,0.5,0.2222222222222222,0.25,1.0,0.238095238095238,0.6,0.1428571428571428,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.8085106382978723,0.3902439024390244,0.5454015957446808,0.4916777777777777,0.5199738095238094,0.11,0.2340425531914893,0.1461538461538461,0.2538461538461538,5.4,26.02830188679245,0.26,2024-12-04,22400319,DET,2.0,3.0,4.0,1.0,1.0,2.0,,2.0,1.0,0.0975609756097561,0.2142857142857142,0.3333333333333333,0.2857142857142857,0.0232558139534883,0.1666666666666666,0.6666666666666666,1.0,,1.0,,,0.0434782608695652,,,,1.0,,0.024390243902439,,,,,0.5,,,,,2024-25,2025,Regular Season,,,,
24,48:00,99,101,18.0,4.0,9,200,14,18,4.0,4.0,4.0,5.0,10.0,18,2.0,6.0,2.0,9.0,,,,2.0,18,39,4.0,7.0,26,42,20,48,11,123,4.0,4.0,2.0,4.0,1.0,15.0,7.0,8.0,4.0,9.0,1.0,27.0,32,20,54,6.0,6.0,39,18,1.0,16,18,34,16.0,2.0,8.0,7.0,86,4.0,5,,24,20,1.0,45,9,54,6,3.0,3.0,8,,5.0,6.0,4.0,3.0,,14,,6,9,,12,,,13,3.0,6,,4.0,3.0,1.0,4.0,4.0,108,27.0,18.0,,0.6153846153846154,0.6956521739130435,0.9,0.4166666666666667,0.5,0.4444444444444444,0.4166666666666667,0.6190476190476191,1.0,0.875,0.6222222222222222,0.875,0.7647058823529411,0.648936170212766,0.9375,0.75,0.5333333333333333,0.0208333333333333,0.1111111111111111,0.5714285714285714,1.0,,0.8,0.3125,0.8275862068965517,0.1428571428571428,0.8148148148148148,0.2045454545454545,0.25,0.25,0.1428571428571428,0.8571428571428571,0.75,0.8333333333333334,0.8181818181818182,0.8571428571428571,100.0,1.0,15.16161616161616,13.653465346534654,14.929292929292927,13.277227722772276,0.2,0.7777777777777778,0.875,0.5714285714285714,0.2,0.5555555555555556,0.5882352941176471,0.7,0.0666666666666666,0.3333333333333333,0.3333333333333333,0.1,0.2222222222222222,0.25,1.0,0.4333333333333333,0.4615384615384615,0.4615384615384615,0.8888888888888888,0.5,1.0,,,,0.2941176470588235,0.8,0.1176470588235294,,0.4117647058823529,0.5714285714285714,0.7333333333333333,0.4615384615384615,0.5361011111111111,0.565825,0.5613294117647059,0.0744680851063829,0.1333333333333333,0.1219512195121951,0.2195121951219512,6.997619047619047,26.0375,0.1818181818181818,2024-12-12,22401205,DET,2.0,4.0,3.0,2.0,2.0,1.0,,,,0.0714285714285714,0.0555555555555555,0.375,0.1428571428571428,0.05,0.5,0.5,1.0,1.0,,1.0,1.0,0.1111111111111111,0.5,0.0204081632653061,,,,,,,,1.0,0.25,,,,,2024-25,2025,Regular Season,,,,
6,48:00,97,97,36.0,22.0,9,194,17,30,3.0,6.0,5.0,7.0,10.0,23,1.0,7.0,2.0,6.0,1.0,1.0,1.0,2.0,7,19,3.0,8.0,28,60,9,25,20,103,3.0,7.0,2.0,4.0,1.0,13.0,10.0,17.0,4.0,10.0,13.0,45.0,42,14,21,6.0,2.0,19,7,,21,7,28,5.0,2.0,12.0,8.0,63,5.0,7,,16,15,2.0,33,12,45,8,6.0,2.0,6,2.0,4.0,7.0,,2.0,1.0,13,4.0,11,16,2.0,25,2.0,1.0,27,4.0,11,4.0,1.0,1.0,,1.0,1.0,90,45.0,36.0,4.0,0.75,0.7777777777777778,0.7777777777777778,0.36,0.5,0.4,0.36,0.4666666666666667,0.4285714285714285,0.5882352941176471,0.488235294117647,0.5454545454545454,0.5925925925925926,0.5364583333333334,0.5909090909090909,0.6617647058823529,0.2941176470588235,,,0.4615384615384615,0.6666666666666666,,0.6,0.21875,0.6666666666666666,0.3125,0.6326530612244898,0.25,0.3846153846153846,,0.3333333333333333,0.4,0.8181818181818182,0.5,0.7857142857142857,0.5,97.0,1.0,14.22680412371134,15.463917525773196,13.494845360824742,14.88659793814433,0.3529411764705882,0.5666666666666667,0.6296296296296297,0.7058823529411765,0.2705882352941176,0.4347826086956521,0.4761904761904761,0.8,0.0823529411764705,0.1428571428571428,0.1428571428571428,0.0705882352941176,0.3333333333333333,0.3333333333333333,1.0,0.2235294117647059,0.3684210526315789,0.3684210526315789,0.7142857142857143,0.5454545454545454,0.5,0.0909090909090909,1.0,1.0,0.2592592592592592,0.7142857142857143,0.074074074074074,0.5,0.2962962962962963,0.375,0.6470588235294118,0.3684210526315789,0.5408564705882353,0.5510142857142857,0.5357481481481481,0.1195652173913043,0.1641791044776119,0.1262135922330097,0.4368932038834951,6.008333333333334,25.908,0.3711340206185567,2024-11-04,22400156,DET,1.0,3.0,5.0,3.0,2.0,1.0,,,,0.0833333333333333,0.0869565217391304,0.1538461538461538,0.25,0.0697674418604651,0.2727272727272727,0.3333333333333333,1.0,1.0,,1.0,,0.1,1.0,,,,,,,,,,0.6666666666666666,,,,1.0,2024-25,2025,Regular Season,,,,
17,48:00,92,90,27.0,31.0,16,182,24,33,5.0,8.0,8.0,9.0,2.0,11,2.0,4.0,5.0,11.0,2.0,3.0,,1.0,7,28,,11.0,28,48,12,39,19,111,5.0,9.0,2.0,7.0,2.0,18.0,8.0,14.0,,12.0,6.0,22.0,32,24,27,9.0,2.0,27,7,,16,9,25,5.0,4.0,14.0,1.0,59,11.0,8,,16,12,2.0,30,19,49,13,7.0,6.0,7,4.0,3.0,8.0,,4.0,,15,6.0,10,20,1.0,21,1.0,2.0,22,,8,1.0,8.0,6.0,2.0,9.0,5.0,93,22.0,27.0,1.0,0.5714285714285714,0.5925925925925926,0.75,0.3076923076923077,0.2857142857142857,,0.3157894736842105,0.5833333333333334,0.5555555555555556,0.5714285714285714,0.5287356321839081,0.5,0.3076923076923077,0.5670103092783505,0.5294117647058824,0.3793103448275862,0.4482758620689655,,,0.4666666666666667,1.0,,0.6,0.4210526315789473,0.8,0.44,0.7,0.4318181818181818,0.4444444444444444,0.5,0.5,0.6,0.5,0.75,0.8125,0.75,91.0,0.5555555555555556,16.847826086956523,14.77777777777778,15.695652173913045,14.3,0.3793103448275862,0.7272727272727273,0.8571428571428571,0.5833333333333334,0.1264367816091954,0.1818181818181818,0.25,0.5,0.0459770114942528,0.5,0.5,0.1264367816091954,0.4545454545454545,0.4545454545454545,0.8,0.3218390804597701,0.25,0.25,0.7142857142857143,0.5,0.625,0.1875,0.6666666666666666,0.5,0.3461538461538461,0.8888888888888888,0.0384615384615384,,0.4230769230769231,,0.8275862068965517,0.2592592592592592,0.5530668604651162,0.5530055555555555,0.522288,0.0842105263157894,0.1428571428571428,0.1621621621621621,0.1981981981981982,5.058333333333334,25.93076923076923,0.2934782608695652,2024-11-23,22400265,DET,,4.0,8.0,3.0,,2.0,1.0,2.0,1.0,0.1666666666666666,0.2727272727272727,0.375,0.2,0.0833333333333333,0.25,,,1.0,,1.0,1.0,0.1515151515151515,0.5,,,,1.0,,,1.0,,1.0,0.4,,1.0,1.0,1.0,2024-25,2025,Regular Season,,,,
0,48:00,98,99,33.0,17.0,8,197,15,18,2.0,2.0,2.0,2.0,13.0,23,5.0,11.0,1.0,5.0,,,,1.0,8,26,2.0,10.0,33,52,9,31,22,115,4.0,4.0,,2.0,4.0,12.0,9.0,14.0,2.0,11.0,6.0,30.0,46,20,27,,2.0,26,8,,23,9,32,8.0,1.0,11.0,11.0,73,5.0,4,1.0,13,20,3.0,36,10,46,10,8.0,2.0,6,2.0,3.0,9.0,1.0,3.0,1.0,15,8.0,12,23,4.0,21,3.0,1.0,25,2.0,10,1.0,8.0,3.0,5.0,8.0,3.0,103,30.0,33.0,1.0,0.696969696969697,0.71875,1.0,0.2903225806451613,,0.1818181818181818,0.2903225806451613,0.6346153846153846,1.0,0.6428571428571429,0.5602409638554217,0.6666666666666666,0.48,0.6075268817204301,0.75,0.5357142857142857,0.3734939759036144,,,0.4,1.0,0.5,0.8,0.2105263157894736,0.5416666666666666,0.238095238095238,0.673469387755102,0.225,,0.1666666666666666,0.2941176470588235,0.6666666666666666,0.8461538461538461,1.0,0.4666666666666667,0.6666666666666666,98.5,0.375,13.785714285714286,15.444444444444445,13.091836734693878,14.868686868686869,0.216867469879518,0.8333333333333334,0.8823529411764706,0.7333333333333333,0.2771084337349397,0.5652173913043478,0.5909090909090909,0.8461538461538461,0.1325301204819277,0.4545454545454545,0.4545454545454545,0.0602409638554216,0.2,0.2,1.0,0.3132530120481928,0.3076923076923077,0.3076923076923077,1.0,0.3333333333333333,1.0,,,,0.08,1.0,0.04,,0.4,0.2,0.5903614457831325,0.3076923076923077,0.5210734939759036,0.5303375,0.472056,0.1195652173913043,0.1666666666666666,0.1043478260869565,0.2608695652173913,8.532692307692308,25.896774193548385,0.336734693877551,2024-10-23,22400063,DET,,2.0,2.0,1.0,,2.0,,1.0,3.0,0.0384615384615384,0.0434782608695652,0.3,,0.0263157894736842,0.3333333333333333,,,1.0,,2.0,1.0,0.0555555555555555,0.2,0.03125,,,,,,,,1.0,0.5,,,,1.0,2024-25,2025,Regular Season,,,,
19,48:00,101,102,9.0,22.0,6,203,12,21,,1.0,1.0,2.0,12.0,23,5.0,8.0,3.0,8.0,2.0,2.0,1.0,1.0,9,25,,4.0,29,52,12,33,12,106,1.0,2.0,4.0,4.0,,14.0,1.0,2.0,1.0,5.0,2.0,7.0,24,34,33,3.0,,25,9,1.0,12,11,23,8.0,3.0,6.0,3.0,57,3.0,4,,16,11,,27,7,34,9,1.0,8.0,9,2.0,4.0,7.0,3.0,5.0,,16,1.0,10,18,1.0,15,1.0,3.0,13,1.0,6,1.0,4.0,3.0,1.0,4.0,2.0,92,7.0,9.0,1.0,0.4137931034482758,0.4137931034482758,0.9166666666666666,0.3636363636363636,1.0,0.2,0.3636363636363636,0.5576923076923077,0.5,0.5,0.5529411764705883,1.1666666666666667,0.3571428571428571,0.5824175824175825,1.1666666666666667,0.4375,0.388235294117647,0.0303030303030303,0.125,0.5625,,,0.7333333333333333,0.1739130434782608,0.8,0.1428571428571428,0.7714285714285715,0.1590909090909091,0.1111111111111111,,0.1875,0.4,0.8888888888888888,1.0,0.8181818181818182,0.7777777777777778,101.5,0.5,14.009900990099007,14.362745098039216,13.762376237623762,14.029411764705882,0.2470588235294117,0.5714285714285714,0.6666666666666666,0.5,0.2705882352941176,0.5217391304347826,0.5454545454545454,0.25,0.0941176470588235,0.625,0.625,0.0941176470588235,0.375,0.4285714285714285,1.0,0.2941176470588235,0.36,0.36,0.8888888888888888,0.1666666666666666,,0.3333333333333333,1.0,1.0,0.2857142857142857,0.5,0.1428571428571428,1.0,0.5714285714285714,,0.6352941176470588,0.36,0.5223735294117647,0.5197666666666666,0.5112642857142857,0.0666666666666666,0.1052631578947368,0.1320754716981132,0.0660377358490566,7.182692307692308,26.23333333333333,0.0891089108910891,2024-11-29,22400045,DET,2.0,2.0,4.0,1.0,1.0,1.0,,,1.0,0.0769230769230769,0.0434782608695652,0.2727272727272727,,0.0256410256410256,0.3333333333333333,1.0,1.0,3.0,,,,0.1428571428571428,0.6,,,,,,,,,,,,,,,2024-25,2025,Regular Season,,,,
7,48:00,100,100,15.0,8.0,9,200,20,31,3.0,4.0,1.0,1.0,4.0,11,1.0,4.0,1.0,6.0,1.0,2.0,,1.0,13,38,2.0,7.0,25,46,14,44,16,108,4.0,5.0,3.0,4.0,,17.0,1.0,1.0,2.0,8.0,4.0,12.0,26,24,27,15.0,4.0,38,13,,13,9,22,8.0,1.0,11.0,1.0,53,3.0,6,,18,21,2.0,41,9,50,5,3.0,2.0,5,1.0,3.0,7.0,2.0,2.0,1.0,12,6.0,5,16,1.0,20,2.0,4.0,16,1.0,8,1.0,4.0,2.0,2.0,4.0,4.0,91,12.0,15.0,,0.52,0.5652173913043478,0.6428571428571429,0.3181818181818182,0.75,0.25,0.3181818181818182,0.5434782608695652,0.8,1.0,0.5111111111111111,0.9444444444444444,0.4444444444444444,0.5510204081632653,0.9444444444444444,0.5454545454545454,0.4888888888888889,,,0.4166666666666667,1.0,,0.8076923076923077,0.2857142857142857,0.8181818181818182,0.1034482758620689,0.8125,0.18,0.3636363636363636,0.3333333333333333,0.125,0.6428571428571429,1.0,1.0,0.8235294117647058,0.8,100.0,1.0,14.84,13.96,14.33,13.32,0.3444444444444444,0.6451612903225806,0.6896551724137931,0.55,0.1222222222222222,0.3636363636363636,0.4444444444444444,0.25,0.0444444444444444,0.25,0.25,0.0666666666666666,0.1666666666666666,0.1666666666666666,1.0,0.4222222222222222,0.3421052631578947,0.3421052631578947,0.6153846153846154,0.4444444444444444,0.75,0.2222222222222222,0.5,1.0,0.1111111111111111,1.0,0.1111111111111111,,0.7777777777777778,0.2857142857142857,0.8333333333333334,0.3421052631578947,0.549053888888889,0.5639285714285714,0.4916222222222222,0.0824742268041237,0.1509433962264151,0.1574074074074074,0.1111111111111111,4.989130434782608,26.088636363636365,0.15,2024-11-06,22400169,DET,2.0,2.0,4.0,2.0,1.0,,1.0,1.0,,0.0869565217391304,0.1818181818181818,0.1428571428571428,,0.0434782608695652,0.2222222222222222,1.0,1.0,1.0,,,,0.064516129032258,1.0,,,,,,,,,,,,,,,2024-25,2025,Regular Season,,,,
