Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Date,GameId,Opponent,Corner3FGM,PenaltyCorner3FGA,SecondChanceFtPoints,HeaveAttempts,Corner3Assists,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Offensive Fouls,ShortMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Charge Fouls,DefensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Technical Free Throw Trips,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,Transition Take Fouls,LongMidRangePctBlocked,3pt And 1 Free Throw Trips,BlockedArc3,BlockedLongMidRange,Arc3PctBlocked,StepOutOfBoundsTurnovers,Transition Take Fouls Drawn,Clear Path Fouls,OffensiveGoaltends,HeaveMakes,Season,year,SeasonType,team_id,team
48:00,95,94,29,20,16,189,23,35,6.0,10.0,4.0,7.0,11,22,3.0,8.0,4,5,26,1.0,5.0,2.0,9.0,37,65,5,30,21,110,8.0,13,1.0,5.0,19,7.0,12,2.0,9.0,8.0,28.0,36,38,12,3.0,10.0,26,5,1,18,4,22,4,13,4.0,1.0,48,7.0,11,1.0,18,13,3.0,34,19,53,3.0,7,6.0,1.0,4,2.0,4.0,3,1.0,7,1.0,5.0,9,22,4.0,22,1.0,1.0,1.0,25,3.0,11,3.0,6.0,2.0,5.0,2.0,1.0,8.0,6.0,91,28.0,29,5.0,3.0,0.4864864864864865,0.5625,0.8,0.16666666666666666,0.2,0.2222222222222222,0.16666666666666666,0.5692307692307692,0.6153846153846154,0.5833333333333334,0.46842105263157896,0.5277777777777778,0.47619047619047616,0.5188679245283019,0.5277777777777778,0.5384615384615384,0.3157894736842105,0.015384615384615385,0.02857142857142857,0.5714285714285714,0.75,0.3333333333333333,0.6190476190476191,0.39285714285714285,0.6428571428571429,0.30434782608695654,0.6326530612244898,0.35294117647058826,0.4166666666666667,0.2727272727272727,0.6,0.2631578947368421,0.5,0.7272727272727273,0.42857142857142855,0.6666666666666666,0.5789473684210527,0.7777777777777778,0.06,94.5,0.75,15.51578947368421,14.957446808510639,14.526315789473685,14.22340425531915,0.3684210526315789,0.6571428571428571,0.6764705882352942,0.5652173913043478,0.23157894736842105,0.5,0.5,0.36363636363636365,0.08421052631578947,0.375,0.375,0.3333333333333333,0.042105263157894736,0.2736842105263158,0.19230769230769232,0.19230769230769232,0.8,0.5555555555555556,0.6,0.16666666666666666,0.2777777777777778,0.2,1.0,0.3333333333333333,0.5714285714285714,0.42857142857142855,0.2222222222222222,0.6842105263157895,0.19230769230769232,0.5441499999999999,0.5572681818181818,0.5307690476190476,0.10679611650485436,0.1506849315068493,0.17272727272727273,0.2545454545454545,5.7846153846153845,26.16,0.30526315789473685,2024-10-22,0022400062,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-25,2025,Regular Season,1610612750,MIN
48:00,99,101,24,13,6,200,7,9,,,2.0,2.0,14,28,6.0,16.0,8,6,21,,1.0,2.0,7.0,27,53,11,29,28,115,2.0,3,,1.0,7,6.0,14,2.0,8.0,5.0,23.0,22,32,30,3.0,,19,6,2,11,10,21,5,5,5.0,1.0,52,3.0,3,,26,11,2.0,39,6,45,1.0,7,3.0,4.0,3,1.0,1.0,6,2.0,9,,3.0,10,18,2.0,24,1.0,,3.0,35,1.0,17,1.0,2.0,,,,2.0,2.0,1.0,108,23.0,24,1.0,1.0,0.4074074074074074,0.4074074074074074,0.9090909090909091,0.3793103448275862,,0.25,0.4074074074074074,0.5094339622641509,0.6666666666666666,0.42857142857142855,0.5304878048780488,0.5,0.4090909090909091,0.5808080808080808,0.5833333333333334,0.46,0.35365853658536583,0.03773584905660377,0.1111111111111111,0.3333333333333333,1.0,,0.7333333333333333,0.11538461538461539,0.8666666666666667,0.2,0.8222222222222222,0.14634146341463414,0.5,,0.2,0.16666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,0.85,0.9,0.02564102564102564,100.0,0.5,13.444444444444445,15.336633663366337,12.909090909090908,14.752475247524753,0.10975609756097561,0.7777777777777778,0.875,0.7142857142857143,0.34146341463414637,0.5,0.5185185185185185,0.35714285714285715,0.1951219512195122,0.375,0.375,0.16666666666666666,0.0975609756097561,0.25609756097560976,0.2857142857142857,0.2857142857142857,0.8333333333333334,,,,0.25,,,0.09090909090909091,1.0,0.3181818181818182,0.2857142857142857,0.4634146341463415,0.3157894736842105,0.49505437499999994,0.4679,0.4694225,0.17346938775510204,0.2463768115942029,0.06086956521739131,0.2,9.539622641509434,28.00689655172414,0.24242424242424243,2024-10-24,0022400076,SAC,5.0,1.0,3.0,2.0,5.0,2.0,2.0,1.0,0.03571428571428571,0.625,0.625,1.0,0.045454545454545456,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-25,2025,Regular Season,1610612750,MIN
48:00,99,100,4,19,14,199,18,26,4.0,6.0,,,11,30,2.0,5.0,7,6,22,,3.0,,1.0,31,61,10,29,9,101,5.0,9,1.0,4.0,14,1.0,2,1.0,2.0,2.0,7.0,38,24,30,,8.0,22,6,8,19,10,29,6,11,7.0,1.0,68,5.0,10,1.0,18,17,2.0,37,16,53,2.0,9,4.0,5.0,9,2.0,6.0,11,3.0,20,2.0,,10,22,1.0,16,,,1.0,13,3.0,7,1.0,4.0,,2.0,,2.0,4.0,4.0,87,7.0,4,2.0,1.0,0.6129032258064516,0.7037037037037037,1.0,0.3448275862068966,0.25,0.5,0.3448275862068966,0.5081967213114754,0.5555555555555556,0.5,0.5111111111111111,0.5,0.625,0.531578947368421,0.5,0.7,0.32222222222222224,0.13114754098360656,0.07692307692307693,0.45,0.6666666666666666,0.5,0.8095238095238095,0.3333333333333333,0.8181818181818182,0.2631578947368421,0.813953488372093,0.30612244897959184,0.25,0.3684210526315789,0.3333333333333333,0.3125,,1.0,0.6666666666666666,1.0,0.7777777777777778,1.0,0.04878048780487805,99.5,1.0,12.8989898989899,16.03,12.464646464646465,15.35,0.28888888888888886,0.6923076923076923,0.75,0.6111111111111112,0.3333333333333333,0.36666666666666664,0.4583333333333333,0.6363636363636364,0.05555555555555555,0.4,0.4,0.5,0.07777777777777778,0.24444444444444444,0.2727272727272727,0.2727272727272727,1.0,0.46153846153846156,0.6666666666666666,0.25,0.23076923076923078,,,,,0.25,,0.6111111111111112,0.2727272727272727,0.5274361111111111,0.5457388888888889,0.4607,0.07446808510638298,0.1076923076923077,0.13861386138613863,0.06930693069306931,5.939344262295082,24.675862068965518,0.04040404040404041,2024-10-26,0022400093,TOR,4.0,1.0,1.0,,4.0,3.0,3.0,2.0,0.2,0.5714285714285714,0.5714285714285714,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.07692307692307693,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,2024-25,2025,Regular Season,1610612750,MIN
48:00,97,97,18,29,12,194,14,20,1.0,2.0,1.0,1.0,14,29,1.0,5.0,9,13,30,4.0,4.0,3.0,8.0,29,54,16,39,14,120,4.0,5,5.0,6.0,23,1.0,3,4.0,10.0,3.0,17.0,28,30,33,15.0,6.0,29,13,2,14,11,25,8,12,2.0,,61,7.0,6,,18,11,2.0,31,13,44,2.0,12,7.0,5.0,5,2.0,3.0,5,,10,2.0,2.0,13,21,1.0,20,1.0,2.0,1.0,18,3.0,8,2.0,2.0,,2.0,,,2.0,1.0,97,15.0,16,,,0.4827586206896552,0.5384615384615384,0.6875,0.41025641025641024,0.8333333333333334,0.4,0.42105263157894735,0.5370370370370371,0.8,0.3333333333333333,0.5698924731182796,1.0454545454545454,0.5384615384615384,0.595,1.0454545454545454,0.53125,0.41935483870967744,0.037037037037037035,,0.5,0.3333333333333333,,0.6111111111111112,0.25,0.9,0.3181818181818182,0.7631578947368421,0.2826086956521739,0.3333333333333333,0.21428571428571427,0.25,0.375,0.16666666666666666,0.6,0.5555555555555556,0.75,0.9333333333333333,0.8,0.044444444444444446,97.0,0.5,14.824742268041238,14.8659793814433,14.1340206185567,14.24742268041237,0.21505376344086022,0.7,0.7,0.8571428571428571,0.3118279569892473,0.4827586206896552,0.5185185185185185,0.14285714285714285,0.053763440860215055,0.2,0.2,,0.0967741935483871,0.3225806451612903,0.43333333333333335,0.43333333333333335,0.6153846153846154,0.18181818181818182,0.5,,0.36363636363636365,1.0,0.25,0.07692307692307693,1.0,0.6153846153846154,0.375,0.6344086021505376,0.4482758620689655,0.5380288043478261,0.50512,0.5095333333333333,0.08163265306122448,0.13559322033898305,0.19166666666666668,0.14166666666666666,7.524074074074075,26.26666666666667,0.18556701030927836,2024-10-29,0022400114,DAL,3.0,2.0,,1.0,3.0,1.0,2.0,1.0,0.06896551724137931,0.3333333333333333,0.3333333333333333,1.0,0.15384615384615385,1.0,2.0,1.0,,,,0.18181818181818182,0.5,1.0,0.5,1.0,,,,,,,,,,,,,,,,,2024-25,2025,Regular Season,1610612750,MIN
48:00,98,98,37,21,18,196,18,33,6.0,8.0,7.0,11.0,9,21,3.0,6.0,8,9,24,1.0,1.0,1.0,6.0,30,60,11,32,23,116,7.0,11,1.0,3.0,19,12.0,22,1.0,9.0,10.0,37.0,46,14,21,12.0,2.0,24,9,8,23,7,30,5,16,6.0,1.0,67,7.0,13,,18,12,1.0,31,20,51,2.0,11,6.0,5.0,8,,5.0,7,,15,4.0,8.0,9,18,1.0,22,1.0,,1.0,29,2.0,10,3.0,2.0,,1.0,,1.0,2.0,1.0,97,37.0,37,1.0,3.0,0.7666666666666667,0.7931034482758621,0.6363636363636364,0.34375,0.3333333333333333,0.1111111111111111,0.34375,0.5,0.6363636363636364,0.5454545454545454,0.5054347826086957,0.6071428571428571,0.43548387096774194,0.5576923076923077,0.59375,0.5138888888888888,0.34782608695652173,0.13333333333333333,0.21212121212121213,0.5333333333333333,1.0,,0.8,0.4482758620689655,0.75,0.35,0.7692307692307693,0.40816326530612246,0.5,0.4166666666666667,0.3333333333333333,0.26666666666666666,0.6,0.8,0.6666666666666666,1.0,0.7777777777777778,0.6666666666666666,0.047619047619047616,98.0,0.5,14.428571428571429,14.959183673469388,13.510204081632653,14.561224489795919,0.358695652173913,0.5454545454545454,0.6923076923076923,0.8888888888888888,0.22826086956521738,0.42857142857142855,0.45,0.6666666666666666,0.06521739130434782,0.5,0.5,0.3333333333333333,0.08695652173913043,0.2608695652173913,0.375,0.375,0.5555555555555556,0.5714285714285714,0.75,0.6666666666666666,0.07142857142857142,1.0,,0.3548387096774194,0.6363636363636364,0.1935483870967742,0.16666666666666666,0.7065217391304348,0.375,0.5590032608695652,0.5926166666666667,0.5493193548387096,0.10891089108910891,0.14705882352941177,0.16379310344827586,0.31896551724137934,5.716666666666667,24.528125,0.37755102040816324,2024-11-01,0022400139,DEN,2.0,3.0,2.0,,2.0,1.0,3.0,3.0,0.047619047619047616,0.25,0.2857142857142857,1.0,0.0967741935483871,,2.0,,,,,0.14285714285714285,,,,,1.0,1.0,0.03125,0.125,0.030303030303030304,,,,,,,,,,,,2024-25,2025,Regular Season,1610612750,MIN
48:00,94,95,24,18,7,189,24,31,2.0,2.0,9.0,10.0,3,4,3.0,6.0,9,11,33,,4.0,3.0,9.0,30,41,13,42,14,113,2.0,2,,4.0,4,9.0,10,3.0,10.0,4.0,31.0,44,16,30,9.0,,32,11,2,22,10,32,8,20,1.0,1.0,74,5.0,2,,19,15,5.0,39,7,46,2.0,6,4.0,2.0,7,1.0,4.0,6,1.0,13,3.0,5.0,10,16,3.0,16,,1.0,,17,1.0,8,1.0,4.0,1.0,3.0,1.0,1.0,5.0,3.0,109,31.0,24,,1.0,0.7333333333333333,0.7333333333333333,0.7692307692307693,0.30952380952380953,,0.3,0.3170731707317073,0.7317073170731707,1.0,0.9,0.5963855421686747,0.3333333333333333,0.675,0.6208791208791209,0.3333333333333333,0.7045454545454546,0.5060240963855421,0.04878048780487805,0.03225806451612903,0.5384615384615384,1.0,,0.8823529411764706,0.18181818181818182,0.7307692307692307,0.2,0.7906976744186046,0.19444444444444445,0.14285714285714285,,0.3333333333333333,0.16666666666666666,0.2857142857142857,0.8333333333333334,1.0,1.0,0.8666666666666667,0.5454545454545454,0.058823529411764705,94.5,0.6,16.0531914893617,14.43157894736842,15.617021276595745,13.778947368421052,0.37349397590361444,0.7741935483870968,0.8,0.8333333333333334,0.04819277108433735,0.75,1.0,0.3333333333333333,0.07228915662650602,0.5,0.5,0.3333333333333333,0.10843373493975904,0.39759036144578314,0.3333333333333333,0.3333333333333333,0.7272727272727273,0.3333333333333333,1.0,1.0,0.6666666666666666,,,0.5,0.9,0.45,0.3333333333333333,0.8795180722891566,0.34375,0.5850939024390244,0.7354,0.6144447368421053,0.08888888888888889,0.16666666666666666,0.035398230088495575,0.2743362831858407,4.729268292682927,25.75,0.2553191489361702,2024-11-02,0022400146,SAS,2.0,1.0,,1.0,2.0,,3.0,2.0,0.25,0.2222222222222222,0.2222222222222222,1.0,0.05,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2024-25,2025,Regular Season,1610612750,MIN
48:00,97,97,22,33,10,194,14,21,4.0,5.0,3.0,3.0,7,17,4.0,8.0,8,9,34,,2.0,1.0,8.0,25,46,10,42,13,93,7.0,10,,2.0,14,5.0,8,1.0,9.0,4.0,17.0,20,30,27,3.0,8.0,34,9,6,10,9,19,8,7,,3.0,47,8.0,4,,15,15,2.0,32,12,44,2.0,10,6.0,4.0,7,2.0,2.0,7,2.0,14,,4.0,9,22,1.0,19,,2.0,1.0,16,1.0,7,2.0,1.0,,,,1.0,1.0,,79,17.0,22,4.0,1.0,0.4,0.47619047619047616,0.9,0.23809523809523808,,0.1111111111111111,0.23809523809523808,0.5434782608695652,0.7,0.625,0.45454545454545453,0.5833333333333334,0.38235294117647056,0.484375,0.5833333333333334,0.425,0.4772727272727273,0.13043478260869565,0.09523809523809523,0.5,1.0,,0.75,0.2,0.75,0.25806451612903225,0.75,0.23529411764705882,0.2857142857142857,0.1111111111111111,0.25,0.20833333333333334,0.42857142857142855,0.7777777777777778,0.7,1.0,0.7142857142857143,0.8333333333333334,0.046511627906976744,97.0,,15.505154639175258,14.185567010309278,14.88659793814433,13.690721649484535,0.23863636363636365,0.6666666666666666,0.7368421052631579,0.5,0.19318181818181818,0.4117647058823529,0.5,,0.09090909090909091,0.5,0.5714285714285714,0.75,0.09090909090909091,0.38636363636363635,0.2647058823529412,0.2647058823529412,0.8888888888888888,0.4166666666666667,0.8,,0.16666666666666666,,,0.17647058823529413,1.0,0.47058823529411764,0.125,0.7159090909090909,0.2647058823529412,0.5368494318181818,0.54125,0.5096941176470589,0.07446808510638298,0.1346153846153846,0.15053763440860216,0.1827956989247312,6.891304347826087,25.859523809523807,0.2268041237113402,2024-11-04,0022400162,CHA,1.0,1.0,,,1.0,1.0,5.0,1.0,0.17647058823529413,0.125,0.16666666666666666,1.0,0.058823529411764705,,,,1.0,1.0,,,,,,,2.0,,0.047619047619047616,0.25,,1.0,0.125,,,,,,,,,,2024-25,2025,Regular Season,1610612750,MIN
48:00,96,98,22,34,9,194,21,33,3.0,7.0,5.0,8.0,10,15,1.0,4.0,8,11,28,2.0,4.0,1.0,5.0,32,52,15,36,10,119,3.0,7,2.0,4.0,14,6.0,10,2.0,8.0,7.0,25.0,32,32,42,3.0,6.0,28,11,4,16,14,30,10,12,3.0,1.0,74,4.0,6,2.0,13,13,,26,12,38,2.0,8,3.0,5.0,7,3.0,4.0,6,1.0,13,,2.0,8,20,3.0,17,,2.0,2.0,15,1.0,5,3.0,4.0,,4.0,,,4.0,3.0,105,25.0,22,2.0,3.0,0.5,0.5517241379310345,0.9333333333333333,0.4166666666666667,0.5,0.25,0.4166666666666667,0.6153846153846154,0.42857142857142855,0.6,0.6193181818181818,0.5454545454545454,0.5,0.6263157894736842,0.5833333333333334,0.5681818181818182,0.4090909090909091,0.07692307692307693,0.12121212121212122,0.5384615384615384,,0.6666666666666666,0.6190476190476191,0.3,0.65,0.19047619047619047,0.6341463414634146,0.24390243902439024,0.5,,,0.17647058823529413,0.25,0.5714285714285714,0.3333333333333333,1.0,0.6666666666666666,0.6,0.05405405405405406,97.0,0.75,14.864583333333334,14.826530612244898,14.0625,14.387755102040817,0.375,0.6363636363636364,0.7241379310344828,0.5714285714285714,0.17045454545454544,0.6666666666666666,0.6666666666666666,0.3,0.045454545454545456,0.25,0.25,1.0,0.09090909090909091,0.3181818181818182,0.39285714285714285,0.39285714285714285,0.9090909090909091,0.6363636363636364,0.42857142857142855,,0.36363636363636365,0.5,1.0,0.4444444444444444,0.625,0.2777777777777778,0.2,0.7840909090909091,0.39285714285714285,0.5785420454545455,0.607375,0.5975416666666667,0.05434782608695652,0.08928571428571429,0.11764705882352941,0.21008403361344538,4.551923076923076,25.705555555555556,0.22916666666666666,2024-11-07,0022400181,CHI,4.0,3.0,2.0,,4.0,,3.0,1.0,,0.5,0.5,1.0,0.16666666666666666,,,1.0,1.0,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,2024-25,2025,Regular Season,1610612750,MIN
48:00,102,102,22,19,12,204,25,37,3.0,6.0,5.0,9.0,5,23,3.0,6.0,9,4,16,1.0,1.0,2.0,4.0,33,66,6,25,18,102,5.0,11,1.0,1.0,14,6.0,15,4.0,6.0,6.0,30.0,18,48,12,6.0,8.0,15,4,7,9,4,13,2,6,2.0,1.0,30,3.0,11,1.0,18,11,1.0,30,15,45,2.0,11,7.0,4.0,9,3.0,4.0,8,1.0,17,2.0,3.0,6,17,5.0,21,1.0,2.0,2.0,24,3.0,11,2.0,7.0,,3.0,,4.0,7.0,3.0,88,30.0,22,2.0,2.0,0.2727272727272727,0.3103448275862069,0.6666666666666666,0.24,1.0,0.6666666666666666,0.25,0.5,0.45454545454545453,0.4,0.46153846153846156,0.5416666666666666,0.5714285714285714,0.504950495049505,0.5384615384615384,0.625,0.27472527472527475,0.10606060606060606,0.10810810810810811,0.5294117647058824,0.5,0.25,0.5238095238095238,0.3333333333333333,0.75,0.16666666666666666,0.6444444444444445,0.27450980392156865,0.25,0.3333333333333333,0.6666666666666666,0.18181818181818182,0.14285714285714285,0.375,0.5833333333333334,1.0,0.6666666666666666,1.0,0.045454545454545456,102.0,0.42857142857142855,14.009803921568627,14.22549019607843,13.676470588235293,13.431372549019608,0.4065934065934066,0.6756756756756757,0.7575757575757576,0.24,0.25274725274725274,0.21739130434782608,0.25,0.4,0.06593406593406594,0.5,0.5,0.3333333333333333,0.0989010989010989,0.17582417582417584,0.25,0.25,0.5,0.5,0.5,,0.08333333333333333,1.0,1.0,0.42857142857142855,0.5555555555555556,0.19047619047619047,0.5,0.6813186813186813,0.26666666666666666,0.5648622222222223,0.45871500000000004,0.566975,0.12121212121212122,0.14864864864864866,0.13725490196078433,0.29411764705882354,5.504545454545455,25.712,0.21568627450980393,2024-11-08,0022400193,POR,2.0,2.0,1.0,1.0,2.0,1.0,5.0,1.0,0.13043478260869565,0.2222222222222222,0.2222222222222222,1.0,0.09523809523809523,,,2.0,1.0,1.0,,,,,1.0,,,1.0,,,0.04,,,1.0,,,,,,,,,2024-25,2025,Regular Season,1610612750,MIN
48:00,97,97,19,15,9,194,16,24,1.0,3.0,3.0,4.0,6,17,1.0,5.0,9,7,22,,1.0,1.0,2.0,23,46,11,31,16,95,1.0,3,1.0,3.0,10,5.0,9,2.0,4.0,6.0,22.0,20,26,24,9.0,2.0,22,7,5,10,8,18,4,7,2.0,1.0,44,3.0,7,,24,13,1.0,38,10,48,,14,10.0,4.0,13,1.0,8.0,10,4.0,23,1.0,5.0,6,20,1.0,20,,2.0,1.0,22,3.0,7,3.0,8.0,1.0,5.0,1.0,3.0,9.0,4.0,85,22.0,19,1.0,3.0,0.43478260869565216,0.45454545454545453,0.7272727272727273,0.3548387096774194,0.3333333333333333,0.5,0.3548387096774194,0.5,0.3333333333333333,0.5555555555555556,0.512987012987013,0.4166666666666667,0.6153846153846154,0.5588235294117647,0.5555555555555556,0.6470588235294118,0.4025974025974026,0.10869565217391304,0.08333333333333333,0.5652173913043478,1.0,,0.6190476190476191,0.3181818181818182,0.75,0.15,0.6981132075471698,0.23809523809523808,0.42857142857142855,0.18181818181818182,0.5,0.13333333333333333,0.2,0.4444444444444444,0.8,0.5,0.7272727272727273,0.8,,97.0,0.4444444444444444,14.154639175257731,15.536082474226804,13.896907216494846,14.793814432989691,0.3116883116883117,0.6666666666666666,0.7272727272727273,0.4375,0.22077922077922077,0.35294117647058826,0.42857142857142855,0.3333333333333333,0.06493506493506493,0.2,0.2,1.0,0.11688311688311688,0.2857142857142857,0.3181818181818182,0.3181818181818182,0.5714285714285714,0.5,0.3333333333333333,,0.16666666666666666,,,0.3076923076923077,0.75,0.15384615384615385,0.5,0.7142857142857143,0.3181818181818182,0.542025974025974,0.58897,0.4883153846153846,0.0975609756097561,0.14,0.10526315789473684,0.23157894736842105,6.2586956521739125,24.76774193548387,0.1958762886597938,2024-11-10,0022400206,MIA,4.0,2.0,5.0,,4.0,1.0,5.0,2.0,0.17647058823529413,0.4444444444444444,0.4444444444444444,1.0,0.15384615384615385,1.0,2.0,1.0,1.0,,1.0,0.3333333333333333,0.5,1.0,0.5,,,1.0,,,0.03125,,,,,,,,,,,,2024-25,2025,Regular Season,1610612750,MIN
