Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Date,GameId,Opponent,LongMidRangeFGM,LongMidRangeAssists,FTDefRebounds,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,OffCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,StepOutOfBoundsTurnovers,Transition Take Fouls,Charge Fouls Drawn,Blocked3s,BlockedArc3,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,Fg3aBlocked,Charge Fouls,Technical Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,SecondChanceAtRimPctAssisted,Defensive 3 Seconds Violations,OffLongMidRangeReboundPct,BlockedLongMidRange,Arc3PctBlocked,LongMidRangePctBlocked,Transition Take Fouls Drawn,BlockedCorner3,OffensiveGoaltends,3SecondViolations,3pt And 1 Free Throw Trips,Season,year,SeasonType,HeaveMakes,Clear Path Fouls,team_id
48:00,104.0,104.0,30.0,61.0,12.0,208.0,16.0,17.0,2.0,2.0,8.0,9.0,8.0,24.0,5.0,5.0,16.0,1.0,4.0,12.0,29.0,2.0,5.0,1.0,7.0,26.0,46.0,17.0,45.0,23.0,126.0,3.0,4.0,2.0,6.0,4.0,16.0,8.0,9.0,2.0,11.0,13.0,35.0,22.0,30.0,51.0,,4.0,28.0,12.0,9.0,11.0,17.0,28.0,12.0,5.0,6.0,5.0,73.0,7.0,6.0,1.0,11.0,15.0,30.0,14.0,44.0,,7.0,3.0,4.0,7.0,3.0,4.0,6.0,3.0,1.0,13.0,3.0,13.0,35.0,2.0,,23.0,,2.0,32.0,14.0,,4.0,4.0,,4.0,5.0,2.0,,110.0,33.0,29.0,3.0,0.4230769230769231,0.4583333333333333,1.0,0.37777777777777777,0.3333333333333333,0.18181818181818182,0.38636363636363635,0.5652173913043478,0.75,0.8888888888888888,0.5659340659340659,0.6,0.55,0.6,0.6153846153846154,0.6481481481481481,0.4945054945054945,0.1956521739130435,0.058823529411764705,0.3333333333333333,0.5384615384615384,0.16666666666666666,0.5555555555555556,0.3157894736842105,0.6875,0.25925925925925924,0.6046511627906976,0.2826086956521739,,0.3125,0.25,0.6666666666666666,0.5882352941176471,0.42857142857142855,0.7333333333333333,,,104.0,0.4,13.14423076923077,14.548076923076923,12.451923076923077,13.98076923076923,0.18681318681318682,0.9411764705882353,1.0,0.375,0.26373626373626374,0.3333333333333333,0.5,0.625,0.054945054945054944,0.17582417582417584,0.3125,0.3125,1.0,0.31868131868131866,0.41379310344827586,0.41379310344827586,1.0,0.2,1.0,0.5,0.4,1.0,0.45,0.8888888888888888,0.2,0.25,0.35,0.14285714285714285,0.6813186813186813,0.42857142857142855,0.5219761111111111,0.560475,0.5491842105263158,0.13861386138613863,0.25,,0.12698412698412698,0.2777777777777778,6.232608695652174,25.233333333333334,0.28846153846153844,2024-10-23,0022400070,UTA,2.0,,4.0,,2.0,4.0,11.0,1.0,0.2727272727272727,0.4,0.4,,,1.0,,,,1.0,1.0,0.1,,,1.0,,1.0,,,,,1.0,0.5,,,,,,,,,2024-25,2025,Regular Season,,,1610612763
48:00,108.0,107.0,49.0,54.0,15.0,215.0,20.0,29.0,3.0,6.0,8.0,11.0,5.0,27.0,7.0,1.0,7.0,1.0,4.0,9.0,21.0,2.0,3.0,6.0,14.0,28.0,63.0,10.0,28.0,22.0,108.0,4.0,10.0,3.0,4.0,,17.0,10.0,22.0,7.0,18.0,12.0,53.0,28.0,28.0,30.0,,2.0,21.0,9.0,3.0,14.0,10.0,24.0,9.0,1.0,12.0,1.0,58.0,4.0,14.0,1.0,17.0,12.0,32.0,19.0,51.0,3.0,8.0,2.0,6.0,10.0,2.0,6.0,9.0,4.0,1.0,19.0,7.0,13.0,25.0,1.0,,32.0,3.0,3.0,36.0,14.0,1.0,4.0,6.0,3.0,3.0,8.0,5.0,,91.0,53.0,49.0,4.0,0.5,0.5185185185185185,1.0,0.35714285714285715,0.75,0.3888888888888889,0.35714285714285715,0.4444444444444444,0.4,0.45454545454545453,0.4725274725274725,0.6071428571428571,0.5125,0.5046728971962616,0.6071428571428571,0.5408163265306123,0.3076923076923077,0.047619047619047616,0.06896551724137931,0.037037037037037035,0.5263157894736842,0.14285714285714285,0.42857142857142855,0.4,0.68,0.2222222222222222,0.5471698113207547,0.33962264150943394,0.4444444444444444,0.4090909090909091,0.25,0.4,0.5,0.3333333333333333,0.6666666666666666,0.7142857142857143,0.061224489795918366,107.5,0.625,13.731481481481481,13.05607476635514,12.787037037037036,12.42056074766355,0.31868131868131866,0.6896551724137931,0.7407407407407407,0.6,0.2967032967032967,0.18518518518518517,0.19230769230769232,0.2,0.07692307692307693,0.07692307692307693,0.14285714285714285,0.16666666666666666,1.0,0.23076923076923078,0.42857142857142855,0.42857142857142855,1.0,0.42857142857142855,0.5,0.21428571428571427,0.6666666666666666,1.0,0.275,0.7272727272727273,0.1,0.25,0.35,0.42857142857142855,0.6263736263736264,0.42857142857142855,0.5327428571428571,0.5445916666666667,0.5338825,0.14563106796116504,0.1891891891891892,0.034482758620689655,0.1574074074074074,0.49074074074074076,6.5587301587301585,25.467857142857145,0.4537037037037037,2024-10-25,0022400082,HOU,3.0,1.0,3.0,2.0,5.0,3.0,6.0,0.6,0.16666666666666666,0.42857142857142855,0.42857142857142855,0.3333333333333333,1.0,1.0,1.0,,2.0,2.0,,0.07142857142857142,1.0,1.0,,1.0,1.0,,0.03571428571428571,0.14285714285714285,,,0.25,,,,,2.0,,,,2024-25,2025,Regular Season,,,1610612763
48:00,103.0,102.0,54.0,43.0,10.0,205.0,22.0,24.0,4.0,4.0,12.0,12.0,10.0,23.0,5.0,3.0,6.0,2.0,4.0,10.0,28.0,1.0,1.0,6.0,16.0,33.0,52.0,13.0,34.0,19.0,124.0,4.0,5.0,2.0,2.0,3.0,17.0,14.0,20.0,8.0,20.0,7.0,59.0,50.0,16.0,39.0,,2.0,27.0,10.0,6.0,25.0,13.0,38.0,10.0,3.0,18.0,7.0,89.0,4.0,6.0,1.0,22.0,11.0,37.0,11.0,48.0,,10.0,6.0,4.0,10.0,1.0,9.0,8.0,1.0,2.0,18.0,12.0,11.0,24.0,3.0,1.0,20.0,1.0,1.0,24.0,10.0,,3.0,5.0,3.0,2.0,5.0,3.0,,107.0,59.0,54.0,2.0,0.7575757575757576,0.78125,1.0,0.38235294117647056,1.0,0.4,0.3939393939393939,0.6346153846153846,0.8,0.7,0.6104651162790697,1.0,0.65,0.6473684210526316,1.0625,0.6704545454545454,0.3953488372093023,0.11538461538461539,0.08333333333333333,0.17391304347826086,0.5555555555555556,0.3333333333333333,0.6111111111111112,0.3157894736842105,0.7333333333333333,0.2,0.6875,0.2564102564102564,0.5,0.3076923076923077,0.23529411764705882,0.5714285714285714,0.5,1.0,0.76,0.6,,102.5,0.6,13.37864077669903,14.72549019607843,12.970873786407767,14.284313725490197,0.27906976744186046,0.9166666666666666,1.0,0.8181818181818182,0.26744186046511625,0.43478260869565216,0.5263157894736842,0.7,0.05813953488372093,0.06976744186046512,0.5,0.5,1.0,0.32558139534883723,0.35714285714285715,0.35714285714285715,1.0,0.5714285714285714,1.0,0.14285714285714285,1.0,1.0,0.3,1.0,0.1,0.5,0.4,0.375,0.6744186046511628,0.37037037037037035,0.561505294117647,0.7079583333333334,0.5850551282051283,0.10869565217391304,0.1724137931034483,,0.13709677419354838,0.47580645161290325,6.19423076923077,25.944117647058825,0.5242718446601942,2024-10-26,0022400092,ORL,1.0,,4.0,1.0,3.0,4.0,2.0,1.0,,0.2,0.2,,1.0,1.0,1.0,,,,,0.14285714285714285,1.0,1.0,1.0,,1.0,1.0,,,0.75,1.0,0.25,,,,,,,,,2024-25,2025,Regular Season,,,1610612763
48:00,103.0,103.0,29.0,20.0,18.0,206.0,25.0,34.0,6.0,12.0,8.0,9.0,10.0,31.0,3.0,3.0,15.0,1.0,3.0,11.0,28.0,1.0,2.0,5.0,8.0,37.0,68.0,14.0,43.0,7.0,123.0,6.0,15.0,2.0,6.0,,18.0,9.0,18.0,6.0,11.0,1.0,37.0,52.0,22.0,33.0,9.0,4.0,28.0,11.0,6.0,26.0,11.0,37.0,8.0,3.0,17.0,9.0,85.0,9.0,11.0,2.0,20.0,21.0,44.0,22.0,66.0,3.0,5.0,2.0,3.0,5.0,1.0,3.0,5.0,2.0,2.0,10.0,4.0,6.0,21.0,1.0,,15.0,1.0,,13.0,7.0,,1.0,9.0,5.0,4.0,9.0,6.0,,105.0,37.0,29.0,,0.7027027027027027,0.7428571428571429,0.7857142857142857,0.32558139534883723,0.3333333333333333,0.5454545454545454,0.32558139534883723,0.5441176470588235,0.4,0.5,0.5225225225225225,0.42857142857142855,0.6206896551724138,0.5256410256410257,0.42857142857142855,0.6166666666666667,0.38738738738738737,0.08823529411764706,0.058823529411764705,0.12903225806451613,0.5,0.4,0.7777777777777778,0.3548387096774194,0.7407407407407407,0.32142857142857145,0.7592592592592593,0.3389830508474576,0.2222222222222222,0.42857142857142855,0.375,0.7,0.75,1.0,0.7083333333333334,1.0,0.05660377358490566,103.0,0.6666666666666666,13.388349514563107,14.572815533980583,12.495145631067961,14.067961165048544,0.3063063063063063,0.7352941176470589,0.78125,0.68,0.27927927927927926,0.3225806451612903,0.37037037037037035,0.9,0.02702702702702703,0.13513513513513514,0.2,0.2,1.0,0.25225225225225223,0.39285714285714285,0.39285714285714285,0.7272727272727273,0.5714285714285714,0.5,0.09523809523809523,0.5,1.0,0.3103448275862069,0.8888888888888888,0.10344827586206896,0.3333333333333333,0.27586206896551724,0.625,0.6936936936936937,0.39285714285714285,0.5741109090909091,0.5684730769230769,0.5487946428571429,0.0603448275862069,0.0958904109589041,,0.14634146341463414,0.3008130081300813,4.802941176470589,25.190697674418605,0.2815533980582524,2024-10-28,0022400108,CHI,2.0,,3.0,,1.0,2.0,3.0,1.0,0.25,0.6666666666666666,0.6666666666666666,,1.0,4.0,1.0,,,,,0.19047619047619047,0.25,1.0,,,1.0,,,,0.6666666666666666,,,,,,,,,,,2024-25,2025,Regular Season,,,1610612763
48:00,98.0,97.0,31.0,9.0,15.0,195.0,23.0,31.0,5.0,9.0,6.0,7.0,7.0,21.0,2.0,2.0,8.0,,3.0,6.0,19.0,1.0,2.0,1.0,7.0,30.0,54.0,8.0,27.0,22.0,106.0,6.0,11.0,1.0,2.0,5.0,20.0,7.0,11.0,1.0,10.0,11.0,28.0,40.0,20.0,21.0,3.0,4.0,18.0,6.0,2.0,20.0,7.0,27.0,5.0,2.0,18.0,2.0,61.0,8.0,8.0,1.0,17.0,9.0,27.0,17.0,44.0,5.0,9.0,6.0,3.0,10.0,4.0,7.0,12.0,3.0,2.0,22.0,8.0,8.0,21.0,2.0,2.0,25.0,4.0,1.0,29.0,11.0,1.0,3.0,3.0,1.0,2.0,3.0,1.0,,86.0,28.0,31.0,2.0,0.6666666666666666,0.7142857142857143,0.875,0.2962962962962963,0.5,0.1,0.3076923076923077,0.5555555555555556,0.5454545454545454,0.6363636363636364,0.5185185185185185,0.5769230769230769,0.40476190476190477,0.5585106382978723,0.625,0.5185185185185185,0.3333333333333333,0.037037037037037035,,0.09523809523809523,0.45454545454545453,0.3333333333333333,0.75,0.3333333333333333,0.68,0.4444444444444444,0.7027027027027027,0.38095238095238093,0.5,0.2857142857142857,0.3333333333333333,0.75,0.7142857142857143,1.0,0.7368421052631579,0.5,0.125,97.5,0.3333333333333333,13.306122448979592,16.24742268041237,12.561224489795919,15.68041237113402,0.38271604938271603,0.7419354838709677,0.7419354838709677,0.782608695652174,0.25925925925925924,0.3333333333333333,0.3684210526315789,0.2857142857142857,0.024691358024691357,0.09876543209876543,0.25,0.25,1.0,0.2345679012345679,0.3157894736842105,0.3157894736842105,0.8333333333333334,0.6923076923076923,0.5555555555555556,0.15384615384615385,0.5,1.0,0.3333333333333333,0.8571428571428571,0.14285714285714285,,0.3333333333333333,0.14285714285714285,0.7160493827160493,0.3333333333333333,0.561366875,0.5832166666666666,0.5800825,0.12222222222222222,0.1746031746031746,,0.18867924528301888,0.2641509433962264,4.3388888888888895,25.63703703703704,0.3163265306122449,2024-10-30,0022400124,BKN,,,1.0,2.0,2.0,2.0,2.0,1.0,0.6666666666666666,,,,,,1.0,,2.0,,,,,,1.0,,1.0,1.0,,,0.6,,,,,,,,,,,2024-25,2025,Regular Season,,,1610612763
48:00,103.0,102.0,41.0,31.0,8.0,205.0,21.0,25.0,1.0,3.0,9.0,9.0,13.0,25.0,4.0,4.0,7.0,3.0,4.0,4.0,21.0,1.0,1.0,1.0,9.0,35.0,54.0,8.0,28.0,28.0,122.0,1.0,5.0,1.0,2.0,3.0,8.0,14.0,17.0,4.0,13.0,14.0,54.0,38.0,32.0,21.0,3.0,2.0,21.0,4.0,4.0,19.0,7.0,26.0,3.0,4.0,14.0,4.0,59.0,3.0,5.0,1.0,28.0,16.0,50.0,9.0,59.0,1.0,6.0,4.0,2.0,10.0,2.0,6.0,7.0,4.0,1.0,17.0,7.0,10.0,21.0,,1.0,27.0,1.0,2.0,31.0,13.0,,6.0,3.0,2.0,1.0,3.0,2.0,,114.0,54.0,41.0,5.0,0.5428571428571428,0.5588235294117647,0.875,0.2857142857142857,0.5,0.3076923076923077,0.2857142857142857,0.6481481481481481,0.2,0.8235294117647058,0.573170731707317,0.35714285714285715,0.6666666666666666,0.6421052631578947,0.4444444444444444,0.7297297297297297,0.34146341463414637,0.07407407407407407,,0.12,0.5882352941176471,0.5,0.7272727272727273,0.2631578947368421,0.8484848484848485,0.16666666666666666,0.8,0.21621621621621623,,0.4166666666666667,0.2,0.7142857142857143,0.5555555555555556,1.0,0.8,1.0,0.030303030303030304,102.5,0.6666666666666666,13.446601941747574,14.656862745098039,13.03883495145631,14.176470588235293,0.3048780487804878,0.84,0.84,0.6666666666666666,0.3048780487804878,0.52,0.5909090909090909,0.3076923076923077,0.04878048780487805,0.08536585365853659,0.5714285714285714,0.5714285714285714,1.0,0.25609756097560976,0.19047619047619047,0.19047619047619047,0.75,0.42857142857142855,0.3333333333333333,0.14285714285714285,1.0,1.0,0.3,1.0,0.13333333333333333,0.75,0.3,0.1111111111111111,0.6463414634146342,0.19047619047619047,0.5681146341463414,0.52147,0.557895,0.14606741573033707,0.21311475409836064,,0.06557377049180328,0.4426229508196721,5.607407407407408,24.95357142857143,0.39805825242718446,2024-10-31,0022400128,MIL,1.0,1.0,6.0,1.0,1.0,6.0,2.0,1.0,,0.25,0.3333333333333333,1.0,,1.0,1.0,,,,,0.14285714285714285,,,,,,,,,,,,,,0.25,,,,,,2024-25,2025,Regular Season,,,1610612763
48:00,98.0,97.0,18.0,21.0,11.0,195.0,27.0,38.0,6.0,9.0,4.0,6.0,8.0,15.0,7.0,4.0,5.0,,,8.0,22.0,,1.0,1.0,4.0,36.0,60.0,12.0,27.0,16.0,124.0,7.0,11.0,,1.0,3.0,17.0,5.0,10.0,1.0,4.0,5.0,18.0,46.0,26.0,36.0,,6.0,22.0,8.0,5.0,23.0,12.0,35.0,8.0,4.0,18.0,4.0,82.0,4.0,10.0,,23.0,17.0,42.0,14.0,56.0,2.0,9.0,6.0,3.0,11.0,3.0,7.0,6.0,4.0,,17.0,3.0,7.0,22.0,2.0,2.0,19.0,,2.0,21.0,7.0,,4.0,6.0,5.0,1.0,6.0,3.0,,107.0,18.0,18.0,2.0,0.6388888888888888,0.696969696969697,1.0,0.4444444444444444,,0.25,0.4444444444444444,0.6,0.6363636363636364,0.5,0.6206896551724138,0.5833333333333334,0.4642857142857143,0.634020618556701,0.6071428571428571,0.5294117647058824,0.3103448275862069,0.08333333333333333,0.07894736842105263,0.13333333333333333,0.6470588235294118,,0.6538461538461539,0.43478260869565216,0.8518518518518519,0.2857142857142857,0.7547169811320755,0.3783783783783784,0.6363636363636364,0.42857142857142855,0.3076923076923077,0.5625,0.8571428571428571,0.6666666666666666,0.9,0.7142857142857143,0.0625,97.5,0.5,13.377551020408163,16.175257731958762,13.03061224489796,15.360824742268042,0.4367816091954023,0.7105263157894737,0.7714285714285715,0.6666666666666666,0.1724137931034483,0.5333333333333333,0.6153846153846154,0.5,0.08045977011494253,0.05747126436781609,0.8,0.8,1.0,0.25287356321839083,0.36363636363636365,0.36363636363636365,1.0,0.75,0.6666666666666666,0.08333333333333333,,,0.42857142857142855,0.6666666666666666,,,0.2857142857142857,0.25,0.7471264367816092,0.36363636363636365,0.5748540229885057,0.60335,0.5200892857142857,0.07526881720430108,0.10606060606060606,,0.13709677419354838,0.14516129032258066,5.056666666666667,25.66296296296296,0.1836734693877551,2024-11-02,0022400142,PHI,1.0,1.0,2.0,,1.0,1.0,2.0,0.6666666666666666,,0.14285714285714285,0.14285714285714285,1.0,,,,1.0,,,,,,,,,,2.0,,,0.5,,,,,,,,,,,2024-25,2025,Regular Season,,,1610612763
48:00,93.0,92.0,16.0,18.0,13.0,185.0,28.0,36.0,7.0,9.0,3.0,3.0,7.0,22.0,3.0,,5.0,,,8.0,25.0,,2.0,2.0,6.0,35.0,61.0,8.0,30.0,10.0,104.0,7.0,14.0,,3.0,,14.0,5.0,6.0,2.0,6.0,2.0,18.0,42.0,28.0,24.0,,8.0,25.0,8.0,1.0,21.0,8.0,29.0,8.0,,19.0,2.0,66.0,5.0,14.0,,16.0,14.0,31.0,19.0,50.0,2.0,5.0,5.0,,7.0,4.0,4.0,8.0,3.0,,15.0,3.0,7.0,16.0,3.0,,22.0,2.0,4.0,13.0,6.0,,1.0,8.0,7.0,1.0,8.0,5.0,1.0,90.0,18.0,16.0,1.0,0.6,0.6774193548387096,1.0,0.26666666666666666,,0.3333333333333333,0.26666666666666666,0.5737704918032787,0.5,0.8333333333333334,0.5164835164835165,0.4117647058823529,0.6666666666666666,0.5360824742268041,0.4117647058823529,0.6923076923076923,0.32967032967032966,0.01639344262295082,,0.045454545454545456,0.4666666666666667,,0.7,0.5384615384615384,0.6956521739130435,0.2631578947368421,0.6976744186046512,0.4222222222222222,0.5,0.5333333333333333,0.2857142857142857,0.6923076923076923,0.8,0.5,0.6875,0.7142857142857143,0.045454545454545456,92.5,0.625,14.591397849462366,16.554347826086957,13.559139784946236,16.141304347826086,0.3956043956043956,0.7777777777777778,0.7777777777777778,0.6785714285714286,0.24175824175824176,0.3181818181818182,0.3333333333333333,0.2857142857142857,0.03296703296703297,0.054945054945054944,,,,0.27472527472527475,0.32,0.32,1.0,0.5294117647058824,0.7777777777777778,0.11764705882352941,,,0.25,1.0,,,0.5,0.3333333333333333,0.7252747252747253,0.32,0.54665989010989,0.5398964285714286,0.463775,0.0625,0.09090909090909091,,0.1346153846153846,0.17307692307692307,5.062295081967213,25.573333333333334,0.17204301075268819,2024-11-04,0022400158,BKN,,,1.0,1.0,2.0,1.0,3.0,1.0,0.2,,,,,1.0,,,1.0,,,0.058823529411764705,,,,,1.0,,,,0.42857142857142855,,0.6666666666666666,,,,,,,1.0,,2024-25,2025,Regular Season,,,1610612763
48:00,103.0,102.0,33.0,11.0,12.0,205.0,16.0,23.0,5.0,7.0,8.0,10.0,14.0,33.0,3.0,6.0,11.0,2.0,3.0,11.0,23.0,1.0,3.0,4.0,6.0,31.0,59.0,17.0,34.0,18.0,131.0,5.0,10.0,1.0,4.0,2.0,15.0,13.0,22.0,6.0,9.0,5.0,49.0,28.0,34.0,42.0,9.0,8.0,23.0,11.0,1.0,14.0,14.0,28.0,8.0,6.0,9.0,4.0,70.0,5.0,12.0,,27.0,14.0,41.0,17.0,58.0,1.0,5.0,4.0,1.0,10.0,3.0,9.0,8.0,1.0,,18.0,3.0,10.0,17.0,,2.0,18.0,2.0,1.0,23.0,8.0,,4.0,5.0,4.0,1.0,6.0,4.0,,116.0,49.0,33.0,3.0,0.45161290322580644,0.5185185185185185,0.8235294117647058,0.5,0.25,0.6666666666666666,0.5,0.5254237288135594,0.5,0.5909090909090909,0.6075268817204301,0.4642857142857143,0.7096774193548387,0.6421568627450981,0.46875,0.7205882352941176,0.3655913978494624,0.01694915254237288,,0.030303030303030304,0.5555555555555556,,0.7368421052631579,0.4444444444444444,0.84375,0.3125,0.803921568627451,0.3953488372093023,0.5,0.3684210526315789,0.2727272727272727,0.6,0.875,1.0,0.8214285714285714,1.0,0.023809523809523808,102.5,0.6666666666666666,13.951456310679612,14.147058823529411,13.106796116504855,13.764705882352942,0.24731182795698925,0.6956521739130435,0.6956521739130435,0.5625,0.3548387096774194,0.42424242424242425,0.4375,0.2857142857142857,0.03225806451612903,0.11827956989247312,0.5454545454545454,0.5454545454545454,1.0,0.24731182795698925,0.4782608695652174,0.4782608695652174,0.7272727272727273,0.5,0.7142857142857143,0.21428571428571427,0.3333333333333333,,0.3225806451612903,0.8,0.0967741935483871,0.6666666666666666,0.1935483870967742,0.6666666666666666,0.6129032258064516,0.4782608695652174,0.5354956989247311,0.55184,0.5209548387096774,0.08163265306122448,0.125,,0.11450381679389313,0.37404580152671757,6.235593220338982,24.673529411764704,0.32038834951456313,2024-11-06,0022400174,LAL,1.0,1.0,,1.0,2.0,3.0,,,0.4,0.3333333333333333,0.3333333333333333,1.0,,1.0,2.0,,,1.0,,0.07142857142857142,,,,,,1.0,,,0.2,1.0,1.0,,,,,1.0,,,,2024-25,2025,Regular Season,,,1610612763
48:00,104.0,104.0,38.0,26.0,16.0,208.0,17.0,27.0,3.0,4.0,2.0,6.0,15.0,25.0,2.0,2.0,8.0,2.0,2.0,12.0,35.0,4.0,7.0,6.0,14.0,32.0,54.0,14.0,43.0,22.0,128.0,5.0,6.0,4.0,7.0,4.0,26.0,5.0,15.0,8.0,16.0,11.0,45.0,36.0,28.0,36.0,6.0,4.0,34.0,12.0,8.0,18.0,12.0,30.0,10.0,2.0,10.0,8.0,72.0,11.0,7.0,1.0,21.0,18.0,40.0,19.0,59.0,,10.0,7.0,3.0,14.0,1.0,10.0,5.0,4.0,,19.0,8.0,9.0,19.0,3.0,1.0,27.0,1.0,2.0,25.0,11.0,,6.0,10.0,7.0,3.0,10.0,4.0,,102.0,45.0,38.0,4.0,0.5625,0.6,0.8571428571428571,0.32558139534883723,0.5714285714285714,0.5,0.3333333333333333,0.5925925925925926,0.8333333333333334,0.3333333333333333,0.5463917525773195,0.8461538461538461,0.5483870967741935,0.5981308411214953,0.8666666666666667,0.625,0.44329896907216493,0.14814814814814814,0.14814814814814814,0.16,0.7368421052631579,0.3333333333333333,0.6206896551724138,0.35,0.84,0.39285714285714285,0.7222222222222222,0.375,0.5,0.25,0.4090909090909091,0.6,0.6363636363636364,0.6666666666666666,0.9,0.6,,104.0,0.4,13.98076923076923,13.711538461538462,13.26923076923077,12.826923076923077,0.27835051546391754,0.6296296296296297,0.7391304347826086,0.5882352941176471,0.25773195876288657,0.6,0.7142857142857143,0.5333333333333333,0.020618556701030927,0.08247422680412371,0.25,0.25,1.0,0.36082474226804123,0.34285714285714286,0.34285714285714286,0.8333333333333334,0.3076923076923077,0.75,0.5384615384615384,0.5714285714285714,1.0,0.1935483870967742,0.3333333333333333,0.06451612903225806,1.0,0.45161290322580644,0.42857142857142855,0.7216494845360825,0.35294117647058826,0.5672614583333333,0.55955,0.5213266666666666,0.10891089108910891,0.1896551724137931,,0.203125,0.3515625,5.4222222222222225,26.027906976744188,0.36538461538461536,2024-11-08,0022400191,WAS,,,1.0,,5.0,7.0,2.0,0.5,0.3333333333333333,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,2024-25,2025,Regular Season,,,1610612763
