Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Date,GameId,Opponent,SecondChanceArc3FGA,Charge Fouls,Charge Fouls Drawn,Blocked3s,BlockedCorner3,BlockedLongMidRange,SecondChanceArc3Frequency,Fg3aBlocked,SecondChanceTurnovers,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,HeaveAttempts,Technical Free Throw Trips,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends,3SecondViolations,BlockedArc3,Transition Take Fouls Drawn,3pt And 1 Free Throw Trips,Transition Take Fouls,Defensive 3 Seconds Violations,Corner3PctBlocked,OffensiveGoaltends,Clear Path Fouls,HeaveMakes,Season,year,SeasonType,team_id,team
48:00,103,103,52,34,11,206,23,33,6.0,7.0,11.0,17.0,4,14,3.0,5.0,3.0,7,1.0,1.0,1.0,4.0,6,21,3.0,10.0,30,52,9,28,33,120,6.0,10,1.0,1.0,4.0,19,14.0,24.0,4.0,14,25.0,65.0,40,20,15,12.0,8.0,21,6,6,20,5,25,2,3.0,16,2.0,2.0,55,5,7,1.0,19,14,5.0,38,13,51,2.0,12,8,4.0,8,2.0,7.0,8,1.0,1.0,2.0,2.0,16,6.0,9,20,2.0,1.0,32,1.0,1.0,46,2.0,13,10.0,9,6.0,3.0,9,4.0,101,60.0,49,4.0,7.0,0.6666666666666666,0.7692307692307693,0.5555555555555556,0.32142857142857145,1.0,0.2857142857142857,0.32142857142857145,0.5769230769230769,0.6,0.5833333333333334,0.54375,0.6818181818181818,0.5263157894736842,0.594059405940594,0.7307692307692307,0.6132075471698113,0.35,0.11538461538461539,0.09090909090909091,0.21428571428571427,0.5,1.0,0.2,0.6086956521739131,0.3333333333333333,0.76,0.2631578947368421,0.6875,0.3,0.2,0.5555555555555556,0.26666666666666666,0.25,0.8,0.5,0.4,0.75,0.7692307692307693,0.058823529411764705,103.0,0.4444444444444444,12.74757281553398,15.21359223300971,12.407766990291263,14.485436893203884,0.4125,0.696969696969697,0.7666666666666667,0.6956521739130435,0.175,0.2857142857142857,0.36363636363636365,0.5,0.0625,0.6,0.6,0.6666666666666666,0.0875,0.42857142857142855,0.42857142857142855,1.0,0.2625,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.6363636363636364,0.8571428571428571,0.3333333333333333,0.09090909090909091,1.0,1.0,0.4473684210526316,0.6470588235294118,0.10526315789473684,0.25,0.2631578947368421,0.3,0.7625,0.2857142857142857,0.60210875,0.6067,0.6178684210526315,0.14285714285714285,0.20634920634920634,0.15833333333333333,0.5416666666666666,4.5346153846153845,25.185714285714287,0.5048543689320388,2024-10-23,0022400064,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-25,2025,Regular Season,1610612751,BRK
48:00,97,97,51,30,7,194,20,30,4.0,5.0,7.0,11.0,4,10,,5.0,7.0,14,,,4.0,6.0,8,16,4.0,9.0,24,45,15,30,23,116,4.0,5,,1.0,1.0,9,8.0,17.0,8.0,15,17.0,57.0,28,20,42,3.0,6.0,16,8,3,14,14,28,7,7.0,12,2.0,,70,3,4,,19,17,2.0,38,7,45,2.0,10,3,7.0,7,,5.0,6,,2.0,1.0,2.0,13,11.0,11,19,1.0,1.0,31,2.0,1.0,33,1.0,12,5.0,6,3.0,2.0,7,3.0,107,57.0,51,1.0,5.0,0.5833333333333334,0.6666666666666666,0.9333333333333333,0.5,,0.5333333333333333,0.5,0.5333333333333333,0.8,0.47058823529411764,0.62,0.6666666666666666,0.625,0.6373626373626373,0.6428571428571429,0.6477272727272727,0.4,0.06666666666666667,0.1,,0.5384615384615384,0.6666666666666666,,0.68,0.19047619047619047,0.95,0.2,0.8,0.19444444444444445,0.3,0.16666666666666666,0.125,0.2857142857142857,0.7777777777777778,0.6923076923076923,0.3333333333333333,1.0,0.8333333333333334,0.06060606060606061,97.0,0.42857142857142855,15.0,14.690721649484535,14.804123711340207,14.061855670103093,0.4,0.6666666666666666,0.7407407407407407,0.6,0.13333333333333333,0.4,0.4,0.5,0.06666666666666667,,,,0.18666666666666668,0.5,0.5,1.0,0.21333333333333335,0.5,0.5,0.875,0.8333333333333334,0.8,0.25,,,,0.34375,0.6363636363636364,0.1875,0.6666666666666666,0.28125,0.4444444444444444,0.8,0.5,0.5563053333333333,0.590675,0.552678125,0.13953488372093023,0.21428571428571427,0.07758620689655173,0.49137931034482757,5.226666666666667,24.613333333333333,0.5257731958762887,2024-10-25,0022400077,ORL,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,2024-25,2025,Regular Season,1610612751,BRK
48:00,99,98,51,30,6,197,12,17,2.0,3.0,6.0,9.0,8,14,3.0,10.0,1.0,4,,,,2.0,9,29,7.0,19.0,23,41,10,33,26,102,3.0,5,,1.0,1.0,7,9.0,14.0,7.0,21,15.0,54.0,22,24,27,3.0,4.0,29,9,2,11,9,20,8,1.0,7,3.0,1.0,49,1,5,1.0,20,17,1.0,38,7,45,2.0,7,3,4.0,9,5.0,5.0,9,1.0,4.0,1.0,,18,9.0,12,17,1.0,2.0,26,1.0,1.0,31,2.0,13,2.0,3,1.0,2.0,3,2.0,95,54.0,51,,2.0,0.4782608695652174,0.5238095238095238,0.9,0.30303030303030304,,0.3333333333333333,0.30303030303030304,0.5609756097560976,0.6,0.6428571428571429,0.5135135135135135,0.5,0.5571428571428572,0.5795454545454546,0.5833333333333334,0.627906976744186,0.44594594594594594,0.04878048780487805,0.058823529411764705,0.07142857142857142,0.5,1.0,0.3333333333333333,0.7391304347826086,0.2777777777777778,0.6896551724137931,0.047619047619047616,0.7115384615384616,0.15384615384615385,0.4,0.3333333333333333,0.05555555555555555,,0.875,0.6666666666666666,0.6666666666666666,0.75,0.6153846153846154,0.05405405405405406,98.5,0.6666666666666666,13.707070707070708,15.540816326530612,13.343434343434344,14.908163265306122,0.22972972972972974,0.7058823529411765,0.75,0.5833333333333334,0.1891891891891892,0.5714285714285714,0.6153846153846154,0.375,0.13513513513513514,0.3,0.3,0.3333333333333333,0.05405405405405406,0.25,0.25,1.0,0.3918918918918919,0.3103448275862069,0.32142857142857145,0.8888888888888888,0.5,0.6666666666666666,,,,,0.2571428571428571,0.6666666666666666,0.05714285714285714,,0.5428571428571428,0.3684210526315789,0.6756756756756757,0.3103448275862069,0.5307425675675675,0.56333,0.5454214285714285,0.16279069767441862,0.25,0.06862745098039216,0.5294117647058824,8.417073170731708,25.824242424242424,0.5151515151515151,2024-10-27,0022400098,MIL,1.0,,,,,,0.16666666666666666,1.0,1.0,1.0,0.030303030303030304,0.034482758620689655,0.14285714285714285,0.029411764705882353,,,,,,,,,,,,,,,,,2024-25,2025,Regular Season,1610612751,BRK
53:00,104,106,47,35,11,210,18,33,3.0,5.0,5.0,10.0,10,21,5.0,8.0,4.0,6,,,2.0,3.0,9,21,6.0,12.0,33,62,13,27,39,144,5.0,8,,,6.0,16,11.0,21.0,8.0,15,18.0,64.0,40,26,33,6.0,6.0,21,9,6,20,11,31,7,4.0,12,6.0,2.0,73,3,10,,22,12,1.0,35,13,48,5.0,3,3,,4,,3.0,1,,1.0,,,5,2.0,11,22,1.0,,32,,2.0,47,3.0,20,5.0,4,3.0,1.0,4,2.0,128,61.0,45,3.0,3.0,0.6060606060606061,0.6666666666666666,0.8461538461538461,0.48148148148148145,,0.5333333333333333,0.48148148148148145,0.532258064516129,0.625,0.5238095238095238,0.5898876404494382,0.625,0.6388888888888888,0.6486486486486487,0.6666666666666666,0.6808510638297872,0.30337078651685395,0.0967741935483871,0.12121212121212122,0.09523809523809523,0.8,1.0,,0.8,0.3448275862068966,0.7586206896551724,0.21428571428571427,0.7727272727272727,0.3023255813953488,0.4666666666666667,0.2727272727272727,0.25,,0.8333333333333334,0.875,,0.7391304347826086,0.8333333333333334,0.13513513513513514,95.09433962264151,0.5,14.576923076923077,15.69811320754717,14.153846153846153,15.39622641509434,0.3707865168539326,0.5454545454545454,0.6206896551724138,0.6666666666666666,0.23595505617977527,0.47619047619047616,0.5263157894736842,0.6,0.0898876404494382,0.625,0.625,0.4,0.06741573033707865,0.6666666666666666,0.6666666666666666,1.0,0.23595505617977527,0.42857142857142855,0.42857142857142855,0.7777777777777778,0.625,0.6,,,,,0.2777777777777778,0.5,0.08333333333333333,0.6666666666666666,0.3333333333333333,0.5,0.6741573033707865,0.42857142857142855,0.5348410112359551,0.5722625,0.5239597222222222,0.18867924528301888,0.25316455696202533,0.1111111111111111,0.4444444444444444,5.366129032258065,24.73333333333333,0.4519230769230769,2024-10-29,0022400113,DEN,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-25,2025,Regular Season,1610612751,BRK
48:00,98,97,31,9,15,195,23,31,5.0,9.0,6.0,7.0,7,21,,2.0,2.0,8,,,,3.0,6,19,1.0,7.0,30,54,8,27,22,106,6.0,11,1.0,2.0,5.0,20,7.0,11.0,1.0,10,11.0,28.0,40,20,21,3.0,4.0,18,6,2,20,7,27,5,2.0,18,2.0,,61,8,8,1.0,17,9,1.0,27,17,44,5.0,9,6,3.0,10,4.0,7.0,12,2.0,3.0,1.0,2.0,22,8.0,8,21,2.0,2.0,25,4.0,1.0,29,2.0,11,3.0,3,1.0,2.0,3,1.0,86,28.0,31,2.0,2.0,0.6666666666666666,0.7142857142857143,0.875,0.2962962962962963,0.5,0.1,0.3076923076923077,0.5555555555555556,0.5454545454545454,0.6363636363636364,0.5185185185185185,0.5769230769230769,0.40476190476190477,0.5585106382978723,0.625,0.5185185185185185,0.3333333333333333,0.037037037037037035,,0.09523809523809523,0.45454545454545453,1.0,0.3333333333333333,0.75,0.3333333333333333,0.68,0.4444444444444444,0.7027027027027027,0.38095238095238093,0.5,0.2857142857142857,0.3333333333333333,0.6666666666666666,0.75,0.7142857142857143,1.0,0.7368421052631579,0.5,0.125,97.5,0.3333333333333333,13.306122448979592,16.24742268041237,12.561224489795919,15.68041237113402,0.38271604938271603,0.7419354838709677,0.7419354838709677,0.782608695652174,0.25925925925925924,0.3333333333333333,0.3684210526315789,0.2857142857142857,0.024691358024691357,,,,0.09876543209876543,0.25,0.25,1.0,0.2345679012345679,0.3157894736842105,0.3157894736842105,0.8333333333333334,0.6923076923076923,0.5555555555555556,0.6,,,,0.3333333333333333,0.8571428571428571,0.14285714285714285,,0.3333333333333333,0.14285714285714285,0.7160493827160493,0.3333333333333333,0.561366875,0.5832166666666666,0.5800825,0.12222222222222222,0.1746031746031746,0.18867924528301888,0.2641509433962264,4.3388888888888895,25.63703703703704,0.3163265306122449,2024-10-30,0022400124,MEM,2.0,1.0,2.0,,,,0.15384615384615385,,2.0,1.0,,,,,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,2024-25,2025,Regular Season,1610612751,BRK
48:00,100,101,28,9,14,201,15,26,3.0,3.0,5.0,8.0,5,16,1.0,2.0,1.0,8,,2.0,,4.0,16,36,1.0,7.0,21,44,17,44,19,112,3.0,6,3.0,6.0,2.0,17,7.0,13.0,1.0,11,9.0,26.0,20,22,42,9.0,6.0,35,16,6,10,14,24,13,1.0,7,2.0,1.0,62,5,10,,20,16,,36,15,51,2.0,5,4,1.0,11,1.0,9.0,5,,2.0,,1.0,16,3.0,7,15,,2.0,20,2.0,1.0,24,1.0,8,3.0,3,2.0,1.0,3,2.0,95,26.0,28,,3.0,0.47619047619047616,0.5555555555555556,0.8235294117647058,0.38636363636363635,0.5,0.09090909090909091,0.3953488372093023,0.4772727272727273,0.5,0.5384615384615384,0.5284090909090909,0.625,0.3541666666666667,0.5656565656565656,0.6071428571428571,0.43333333333333335,0.5,0.13636363636363635,0.19230769230769232,0.0625,0.6875,,,0.8,0.43478260869565216,0.8,0.19230769230769232,0.8,0.30612244897959184,0.5454545454545454,0.36363636363636365,0.10526315789473684,0.42857142857142855,0.6666666666666666,0.9,0.75,0.8,0.8,0.046511627906976744,100.5,0.6666666666666666,14.15,14.504950495049505,13.5,14.257425742574258,0.29545454545454547,0.5769230769230769,0.7142857142857143,0.4666666666666667,0.18181818181818182,0.3125,0.3333333333333333,0.4,0.022727272727272728,0.5,0.5,1.0,0.09090909090909091,0.125,0.125,1.0,0.4090909090909091,0.4444444444444444,0.4444444444444444,0.8125,0.25,1.0,,0.16666666666666666,,,0.3333333333333333,0.625,0.16666666666666666,,0.2916666666666667,0.14285714285714285,0.7954545454545454,0.45714285714285713,0.5568505747126437,0.535115,0.5611304347826087,0.09375,0.1568627450980392,0.15178571428571427,0.23214285714285715,4.759090909090909,25.75909090909091,0.28,2024-11-01,0022400136,CHI,4.0,1.0,1.0,,,,0.3333333333333333,,1.0,1.0,,,,0.022222222222222223,3.0,1.0,,0.75,1.0,,,,,,,,,,,,2024-25,2025,Regular Season,1610612751,BRK
48:00,92,92,29,40,12,184,17,23,3.0,4.0,4.0,4.0,5,9,4.0,9.0,3.0,11,,,,2.0,8,25,2.0,5.0,26,41,11,36,21,106,5.0,6,1.0,5.0,1.0,14,8.0,8.0,2.0,7,9.0,31.0,28,24,33,,4.0,25,8,3,14,11,25,8,3.0,12,1.0,1.0,61,8,6,,18,16,4.0,38,14,52,,4,2,2.0,9,1.0,8.0,12,1.0,1.0,,1.0,21,12.0,9,25,2.0,2.0,24,4.0,3.0,26,3.0,9,2.0,6,2.0,4.0,6,6.0,92,31.0,29,7.0,2.0,0.5384615384615384,0.5833333333333334,1.0,0.3055555555555556,0.2,0.2857142857142857,0.3055555555555556,0.6341463414634146,0.8333333333333334,1.0,0.551948051948052,0.5909090909090909,0.7333333333333333,0.603448275862069,0.5833333333333334,0.775,0.4675324675324675,0.07317073170731707,0.08695652173913043,0.1111111111111111,0.42857142857142855,0.8,,0.9411764705882353,0.4,0.8571428571428571,0.36363636363636365,0.8947368421052632,0.3783783783783784,0.5,0.25,0.21428571428571427,0.625,0.8571428571428571,1.0,,0.8571428571428571,0.8571428571428571,,92.0,1.0,15.434782608695652,15.869565217391305,14.597826086956522,15.771739130434783,0.2987012987012987,0.7391304347826086,0.8095238095238095,0.7058823529411765,0.11688311688311688,0.5555555555555556,0.625,0.2,0.11688311688311688,0.4444444444444444,0.4444444444444444,0.25,0.14285714285714285,0.2727272727272727,0.2727272727272727,1.0,0.3246753246753247,0.32,0.32,1.0,0.36363636363636365,0.75,0.3333333333333333,,,,0.26666666666666666,1.0,0.13333333333333333,,0.3333333333333333,0.4,0.7662337662337663,0.32,0.5612993333333334,0.5628388888888889,0.5413884615384615,0.12941176470588237,0.19148936170212766,0.1320754716981132,0.29245283018867924,6.519512195121951,25.297222222222224,0.31521739130434784,2024-11-03,0022400151,DET,5.0,,,,,,0.45454545454545453,,2.0,2.0,,,0.4,0.05263157894736842,1.0,,1.0,0.2,1.0,,,,,,,,,,,,2024-25,2025,Regular Season,1610612751,BRK
48:00,93,92,16,18,13,185,28,36,7.0,9.0,3.0,3.0,7,22,,3.0,,5,,1.0,,,8,25,2.0,6.0,35,61,8,30,10,104,7.0,14,,3.0,,14,5.0,6.0,2.0,6,2.0,18.0,42,28,24,,8.0,25,8,1,21,8,29,8,,19,2.0,,66,5,14,,16,14,1.0,31,19,50,2.0,5,5,,7,4.0,4.0,8,1.0,3.0,,,15,3.0,7,16,3.0,,22,2.0,4.0,13,1.0,6,1.0,8,7.0,1.0,8,5.0,90,18.0,16,3.0,1.0,0.6,0.6774193548387096,1.0,0.26666666666666666,,0.3333333333333333,0.26666666666666666,0.5737704918032787,0.5,0.8333333333333334,0.5164835164835165,0.4117647058823529,0.6666666666666666,0.5360824742268041,0.4117647058823529,0.6923076923076923,0.32967032967032966,0.01639344262295082,,0.045454545454545456,0.4666666666666667,1.0,,0.7,0.5384615384615384,0.6956521739130435,0.2631578947368421,0.6976744186046512,0.4222222222222222,0.5,0.5333333333333333,0.2857142857142857,0.2,0.6923076923076923,0.8,0.5,0.6875,0.7142857142857143,0.045454545454545456,92.5,0.625,14.591397849462366,16.554347826086957,13.559139784946236,16.141304347826086,0.3956043956043956,0.7777777777777778,0.7777777777777778,0.6785714285714286,0.24175824175824176,0.3181818181818182,0.3333333333333333,0.2857142857142857,0.03296703296703297,,,,0.054945054945054944,,,,0.27472527472527475,0.32,0.32,1.0,0.5294117647058824,0.7777777777777778,0.42857142857142855,0.058823529411764705,,,0.25,1.0,,,0.5,0.3333333333333333,0.7252747252747253,0.32,0.54665989010989,0.5398964285714286,0.463775,0.0625,0.09090909090909091,0.1346153846153846,0.17307692307692307,5.062295081967213,25.573333333333334,0.17204301075268819,2024-11-04,0022400158,MEM,2.0,1.0,1.0,,,,0.11764705882352941,,2.0,,,,0.6666666666666666,,,,,,,1.0,1.0,,,,,,,,,,2024-25,2025,Regular Season,1610612751,BRK
53:00,101,101,16,23,8,202,14,18,2.0,3.0,2.0,3.0,11,18,,1.0,8.0,19,1.0,3.0,,1.0,6,34,1.0,5.0,25,37,14,53,16,108,3.0,5,2.0,4.0,,12,3.0,4.0,1.0,6,6.0,15.0,22,28,36,6.0,,34,6,3,11,12,23,4,8.0,7,4.0,,58,8,1,,20,19,,39,9,48,,7,4,3.0,6,4.0,4.0,7,2.0,2.0,,,13,2.0,7,15,2.0,,22,3.0,,19,3.0,8,2.0,8,4.0,4.0,9,5.0,96,12.0,14,1.0,,0.44,0.44,0.8571428571428571,0.2641509433962264,0.5,0.16666666666666666,0.2641509433962264,0.6756756756756757,0.6,0.75,0.5111111111111111,0.6666666666666666,0.45,0.5515463917525774,0.6666666666666666,0.5357142857142857,0.5888888888888889,0.08108108108108109,0.1111111111111111,0.05555555555555555,0.46153846153846156,,,0.6129032258064516,0.08333333333333333,0.8,0.21621621621621623,0.6964285714285714,0.1836734693877551,,0.14285714285714285,0.19230769230769232,0.2727272727272727,0.6363636363636364,0.5882352941176471,0.6666666666666666,0.7894736842105263,0.8333333333333334,,91.47169811320755,0.5555555555555556,14.732673267326733,16.752475247524753,13.970297029702971,15.891089108910892,0.2,0.7777777777777778,0.875,0.5,0.2,0.6111111111111112,0.6470588235294118,0.36363636363636365,0.011111111111111112,,,,0.2111111111111111,0.42105263157894735,0.42105263157894735,1.0,0.37777777777777777,0.17647058823529413,0.17647058823529413,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3,0.6666666666666666,0.1,,0.5,0.2,0.7888888888888889,0.17647058823529413,0.5416822222222222,0.5245583333333333,0.560155,0.08421052631578947,0.19047619047619047,0.1111111111111111,0.1388888888888889,6.164864864864865,25.30943396226415,0.15841584158415842,2024-11-08,0022400187,BOS,1.0,,,1.0,,,0.1111111111111111,,,,,,,,1.0,,2.0,1.0,1.0,,1.0,1.0,,,,,,,,,2024-25,2025,Regular Season,1610612751,BRK
48:00,90,92,7,22,6,182,21,30,3.0,4.0,1.0,2.0,7,11,2.0,5.0,,7,,1.0,,1.0,10,21,1.0,1.0,30,46,10,28,15,105,3.0,4,,1.0,2.0,8,1.0,2.0,1.0,2,2.0,7.0,34,26,21,9.0,4.0,21,10,2,17,7,24,7,,15,2.0,,55,1,5,,23,6,,29,6,35,,12,7,5.0,4,3.0,1.0,12,2.0,3.0,3.0,1.0,16,2.0,7,18,1.0,,14,1.0,,19,1.0,5,2.0,4,2.0,2.0,5,1.0,97,5.0,6,3.0,1.0,0.5666666666666667,0.6071428571428571,0.7,0.35714285714285715,,0.5,0.35714285714285715,0.6521739130434783,0.75,0.5,0.6081081081081081,0.6,0.625,0.6402439024390244,0.6666666666666666,0.5833333333333334,0.3783783783783784,0.043478260869565216,0.06666666666666667,,0.25,,,0.46153846153846156,0.3125,0.8846153846153846,0.0625,0.7435897435897436,0.1875,0.3333333333333333,0.25,0.1,,0.75,0.2857142857142857,0.5,0.95,0.6666666666666666,,91.0,0.2,14.033333333333333,17.57608695652174,13.8,17.119565217391305,0.40540540540540543,0.7,0.75,0.7142857142857143,0.14864864864864866,0.6363636363636364,0.6363636363636364,0.2857142857142857,0.06756756756756757,0.4,0.4,,0.0945945945945946,,,,0.28378378378378377,0.47619047619047616,0.47619047619047616,0.7,0.8,0.75,0.3333333333333333,0.2,,,0.5,0.5,0.25,,0.25,1.0,0.7837837837837838,0.47619047619047616,0.6064561643835616,0.6466700000000001,0.6207875,0.0875,0.1,0.0761904761904762,0.06666666666666667,4.841304347826087,25.717857142857145,0.07777777777777778,2024-11-09,0022400199,CLE,,1.0,,1.0,1.0,,,,1.0,2.0,,,0.3333333333333333,0.06666666666666667,,,,,,,,,,,,,,,,,2024-25,2025,Regular Season,1610612751,BRK
