EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,Avg2ptShotDistance,ShortMidRangeFGM,ShortMidRangeFGA,FtPoints,ShortMidRangeAssists,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,AtRimFGA,PtsUnassisted2s,Fg2aBlocked,ShootingFouls,Fouls,FG2APctBlocked,AtRimPctBlocked,OffAtRimReboundPct,AtRimFrequency,AtRimFG3AFrequency,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,OffThreePtRebounds,DefThreePtRebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Blocked2s,BlockedAtRim,Blocks,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,ShortMidRangePctBlocked,DefThreePtReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,Loose Ball Fouls,Charge Fouls Drawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,RecoveredBlocks,BlocksRecoveredPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Offensive Fouls,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,DefArc3ReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3FGA,PenaltyArc3FGA,PenaltyFG3A,PenaltyTurnovers,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyCorner3Frequency,PenaltyArc3Frequency,ThreePtShootingFoulsDrawnPct,OffCorner3ReboundPct,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,Fg3aBlocked,FTDefRebounds,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,SecondChanceFtPoints,Travels,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGM,HeaveAttempts,LostBallSteals,PenaltyCorner3Accuracy,FTOffRebounds,Technical Free Throw Trips,OffFTReboundPct,SecondChanceAtRimPctAssisted,BlockedLongMidRange,DefensiveGoaltends,Corner3PctBlocked,SelfOReb,SelfORebPct,Loose Ball Fouls Drawn,BlockingFouls,3SecondViolations,Blocked3s,BlockedArc3,Charge Fouls,BlockingFoulsDrawn,Defensive 3 Seconds Violations,LongMidRangePctBlocked,3pt And 1 Free Throw Trips,Clear Path Fouls,OffensiveGoaltends,team_id,year,season,team_vs
1740-202708-2034-2203-2365,1610612748,"Rashard Lewis, Norris Cole, Mike Miller, Shane Battier, Chris Andersen","Lewis, Cole, Miller, Battier, Andersen",1740-202708-2034-2203-2365,MIA,50.0,1,1.0,,1.0,1.0,,2.0,,,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,,,,,,,,1.0,1.0,,1.0,1.0,,,57.599999999999994,32.0,18.0,30.0,18.0,,,,,0.60255,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2013,2012-13,False
1740-202708-2034-2203-2547,1610612748,"Rashard Lewis, Norris Cole, Mike Miller, Shane Battier, Chris Bosh","Lewis, Cole, Miller, Battier, Bosh",1740-202708-2034-2203-2547,MIA,149.0,1,2.0,,4.0,5.0,1.0,9.0,,,1.0,2.0,5.0,5.0,,,1.0,,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,,2.0,,3.0,,,0.5,0.8333333333333334,0.8333333333333334,0.5,1.0,1.0,1.0,1.0,,1.0,86.97986577181207,18.0,15.4,17.75,15.4,,,,,0.5681166666666667,1.6,,,,,2.0,,,,,,,,,,2.0,2.0,,1.0,2.0,,,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,2.0,3.0,,2.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,0.3333333333333333,,1.0,,,,,,,0.5,0.5,,,,,,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,,,,1.0,0.5197,0.4,25.6,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2013,2012-13,False
1740-202708-2034-2203-2617,1610612748,"Rashard Lewis, Norris Cole, Mike Miller, Shane Battier, Udonis Haslem","Lewis, Cole, Miller, Battier, Haslem",1740-202708-2034-2203-2617,MIA,52.0,1,1.0,,2.0,2.0,,4.0,,,1.0,1.0,2.0,2.0,,,,,,,,,,,1.0,1.0,,1.0,,2.0,,,1.0,1.0,1.0,1.0,,,,,,,110.76923076923076,13.5,12.5,13.5,12.5,,,,,0.8013,0.3,,,,,,,,,,,,,,,1.0,2.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2013,2012-13,False
1740-202708-2034-2365-2544,1610612748,"Rashard Lewis, Norris Cole, Mike Miller, Chris Andersen, LeBron James","Lewis, Cole, Miller, Andersen, James",1740-202708-2034-2365-2544,MIA,178.0,1,3.0,-3.0,5.0,5.0,2.0,10.0,,1.0,,2.0,4.0,7.0,,,1.0,,3.0,2.0,,,2.0,2.0,1.0,,1.0,3.0,2.0,4.0,,,,0.375,0.4,0.3333333333333333,,1.0,,1.0,1.0,,80.89887640449437,21.0,14.6,18.8,13.6,0.25,,,,0.3786,9.95,,1.0,1.0,,2.0,2.0,,,0.25,,,,,,,,1.0,,1.0,0.5,,,,0.5,,,,1.0,1.0,,1.0,,,1.0,2.0,,,,,,3.0,,,1.0,,1.0,,1.0,,,,2.0,,,,,,1.0,0.5,,0.5,,,,0.5,1.0,,,1.0,,,,,,,,0.25,1.0,1.0,1.0,0.25,,,,,,,,,,,,24.25,5.0,3.0,,2.0,1.0,4.0,,,4.0,5.0,,0.375,0.4,0.3786,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,2.0,3.0,1.0,,1.0,0.25,0.25,,,,1.0,0.5,,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,1610612748,2013,2012-13,False
1740-202708-2034-2365-2548,1610612748,"Rashard Lewis, Norris Cole, Mike Miller, Chris Andersen, Dwyane Wade","Lewis, Cole, Miller, Andersen, Wade",1740-202708-2034-2365-2548,MIA,558.0,1,9.0,9.0,18.0,17.0,3.0,35.0,3.0,5.0,7.0,11.0,23.0,14.0,8.0,4.0,4.0,1.0,8.0,2.0,3.0,5.0,4.0,9.0,2.0,2.0,,3.0,1.0,20.0,0.5714285714285714,0.5714285714285714,0.6363636363636364,0.5384615384615384,0.6052631578947368,0.6666666666666666,0.5,0.5,0.5,0.6666666666666666,0.5,1.0,90.32258064516128,15.88888888888889,16.0,14.555555555555555,15.411764705882353,0.38461538461538464,0.6,0.6,0.3333333333333333,0.5045499999999999,10.554545454545455,1.0,2.0,9.0,,6.0,12.0,,6.0,0.15384615384615385,0.5,1.0,,0.3157894736842105,0.35294117647058826,4.0,6.0,2.0,1.0,3.0,0.18181818181818182,0.25,,0.3076923076923077,0.46153846153846156,3.0,1.0,1.0,,2.0,,,,,,2.0,1.0,2.0,,,3.0,,,,,,,,,3.0,2.0,2.0,1.0,,,,,,,,,,0.5,0.5,0.5,0.15384615384615385,0.5,0.5,1.0,1.0,,0.5,,0.5,0.75,1.0,1.0,0.15384615384615385,,,,,,,,0.5,1.0,,,,,0.601,0.13043478260869565,23.3,,,,,,,,,,,,,,,,,4.0,3.0,1.0,,,,,,,,0.5,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,1610612748,2013,2012-13,False
1740-202708-2034-2365-2592,1610612748,"Rashard Lewis, Norris Cole, Mike Miller, Chris Andersen, James Jones","Lewis, Cole, Miller, Andersen, Jones",1740-202708-2034-2365-2592,MIA,371.0,4,6.0,-4.0,12.0,12.0,2.0,24.0,,,2.0,5.0,11.0,15.0,,,2.0,,6.0,,2.0,4.0,1.0,5.0,1.0,,1.0,1.0,1.0,8.0,,,0.4,0.5,0.5,1.0,0.5,,0.6666666666666666,0.16666666666666666,,0.6666666666666666,93.15363881401616,16.416666666666668,14.5,14.0,13.666666666666666,,,,,0.536495,3.2,,1.0,1.0,,2.0,2.0,,,0.1,,,,,,4.0,4.0,,4.0,5.0,,,,0.4,0.9,2.0,,,,2.0,2.0,3.0,1.0,1.0,2.0,5.0,,,1.0,1.0,3.0,6.0,,,3.0,2.0,2.0,2.0,,,1.0,2.0,,,,,,,1.0,0.4,1.0,0.4,,1.5,1.5,0.5,,1.0,0.3333333333333333,,,,,1.0,0.5,0.5,,0.2,,,,0.3,0.6666666666666666,0.6666666666666666,1.0,,,1.0,1.0,1.0,0.6666666666666666,0.4617,0.2727272727272727,25.04,12.0,7.0,2.0,5.0,1.0,11.0,,,11.0,12.0,0.4,0.5,0.5,0.536495,1.0,1.0,,,,,,2.0,4.0,,,1.0,1.0,0.4,0.5,2.0,3.0,5.0,1.0,,,1.0,0.2,0.3,,0.5,2.0,2.0,0.4,0.6666666666666666,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1610612748,2013,2012-13,False
1740-202708-2034-2365-951,1610612748,"Rashard Lewis, Norris Cole, Mike Miller, Chris Andersen, Ray Allen","Lewis, Cole, Miller, Andersen, Allen",1740-202708-2034-2365-951,MIA,456.0,2,8.0,,16.0,14.0,2.0,30.0,,1.0,3.0,7.0,15.0,15.0,2.0,1.0,3.0,,8.0,1.0,3.0,4.0,1.0,5.0,3.0,1.0,2.0,5.0,,13.0,0.3333333333333333,0.5,0.42857142857142855,0.6666666666666666,0.625,0.6,0.5,0.25,0.5,0.25,,1.0,94.73684210526316,14.0,16.571428571428573,13.8125,15.142857142857142,0.1111111111111111,,,,0.5302611111111112,5.071428571428571,,1.0,3.0,,3.0,6.0,,2.0,0.1111111111111111,,,,0.18181818181818182,0.2222222222222222,5.0,4.0,1.0,,2.0,0.14285714285714285,0.2,0.5,0.5555555555555556,0.7777777777777778,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2.0,2.0,1.0,1.0,,,2.0,6.0,,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,2.0,,,3.0,2.0,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.2222222222222222,,0.5,,,,0.5,,,0.6,0.75,0.3333333333333333,0.1111111111111111,1.0,1.0,1.0,0.1111111111111111,1.0,1.0,1.0,1.0,1.0,,,,1.0,0.4517,0.13333333333333333,24.0,16.0,10.0,3.0,7.0,3.0,15.0,,,15.0,16.0,0.42857142857142855,0.6666666666666666,0.625,0.5302611111111112,1.0,1.0,,,1.0,1.0,0.3333333333333333,3.0,5.0,,1.0,2.0,1.0,0.5555555555555556,0.6,1.0,1.0,2.0,5.0,,,1.0,0.1111111111111111,0.1111111111111111,,,1.0,2.0,1.0,1.0,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612748,2013,2012-13,False
1740-202708-2034-2544-2617,1610612748,"Rashard Lewis, Norris Cole, Mike Miller, LeBron James, Udonis Haslem","Lewis, Cole, Miller, James, Haslem",1740-202708-2034-2544-2617,MIA,168.0,1,3.0,4.0,5.0,5.0,1.0,10.0,1.0,2.0,2.0,4.0,8.0,4.0,2.0,1.0,2.0,,5.0,,1.0,2.0,1.0,3.0,,,,,,8.0,0.5,0.5,0.5,0.5833333333333334,0.5833333333333334,,1.0,,1.0,0.3333333333333333,,,85.71428571428572,18.6,15.0,17.2,15.0,0.3333333333333333,0.5,0.5,,0.5187583333333333,9.225,,,1.0,,1.0,1.0,,,,,,,,,2.0,2.0,1.0,1.0,1.0,0.25,0.5,,0.3333333333333333,0.6666666666666666,1.0,,,1.0,1.0,,1.0,,,1.0,2.0,,1.0,,,,3.0,,,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,1.0,0.5,,0.5,,,,0.3333333333333333,,1.0,1.0,,1.0,,1.0,,0.5,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,,,,,,,,,,,,23.9,2.0,5.0,2.0,2.0,,4.0,,,4.0,2.0,1.0,1.0,1.0,0.4297,0.5,0.4,,,,,,1.0,1.0,,,,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612748,2013,2012-13,False
1740-202708-2034-2547-2548,1610612748,"Rashard Lewis, Norris Cole, Mike Miller, Chris Bosh, Dwyane Wade","Lewis, Cole, Miller, Bosh, Wade",1740-202708-2034-2547-2548,MIA,121.0,1,2.0,-3.0,4.0,4.0,1.0,8.0,,,1.0,3.0,2.0,5.0,2.0,1.0,1.0,,2.0,,,,1.0,1.0,,,,,,2.0,1.0,1.0,0.3333333333333333,0.2,0.2,,,,,0.25,,,95.20661157024794,19.75,10.5,18.5,10.5,,,,,0.49461000000000005,7.066666666666666,,2.0,,,1.0,,,,0.4,,,,,,1.0,,1.0,1.0,1.0,0.3333333333333333,,,0.2,0.6,1.0,,,,1.0,,1.0,,,,2.0,,1.0,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,0.4,0.5,,0.5,,,,,,1.0,1.0,1.0,0.2,,,,0.2,,,,,,,,,,0.4027,,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1610612748,2013,2012-13,False
1740-202708-2034-2547-2592,1610612748,"Rashard Lewis, Norris Cole, Mike Miller, Chris Bosh, James Jones","Lewis, Cole, Miller, Bosh, Jones",1740-202708-2034-2547-2592,MIA,10.0,1,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2013,2012-13,False
1740-202708-2034-2547-2617,1610612748,"Rashard Lewis, Norris Cole, Mike Miller, Chris Bosh, Udonis Haslem","Lewis, Cole, Miller, Bosh, Haslem",1740-202708-2034-2547-2617,MIA,2189.0,2,36.0,13.0,65.0,63.0,4.0,128.0,8.0,13.0,24.0,36.0,84.0,71.0,24.0,12.0,21.0,6.0,51.0,4.0,9.0,22.0,4.0,26.0,2.0,1.0,1.0,8.0,,77.0,0.5,0.5454545454545454,0.6666666666666666,0.6578947368421053,0.6885245901639344,0.25,0.5294117647058824,0.3333333333333333,0.7096774193548387,0.16666666666666666,0.6,0.5,84.20283234353586,15.461538461538462,18.793650793650794,15.184615384615384,18.238095238095237,0.22807017543859648,0.6153846153846154,0.6153846153846154,0.75,0.5398429824561404,9.18611111111111,3.0,7.0,9.0,2.0,8.0,10.0,1.0,4.0,0.12280701754385964,0.42857142857142855,0.5,0.6666666666666666,0.08196721311475409,0.10256410256410256,16.0,24.0,3.0,2.0,7.0,0.08333333333333333,0.125,,0.2807017543859649,0.6491228070175439,13.0,2.0,2.0,3.0,6.0,6.0,15.0,1.0,2.0,9.0,21.0,2.0,2.0,1.0,2.0,7.0,27.0,,4.0,15.0,6.0,9.0,6.0,3.0,4.0,,13.0,6.0,1.0,1.0,6.0,5.0,6.0,1.0,0.42857142857142855,0.5,0.42857142857142855,1.0,0.875,0.875,0.3684210526315789,0.14285714285714285,0.9285714285714286,,0.25,,0.4444444444444444,0.6666666666666666,0.875,0.8125,0.9285714285714286,0.3076923076923077,0.10526315789473684,0.5,0.5,1.0,0.2631578947368421,0.4,0.4,1.0,0.5,1.0,0.5,0.5,1.0,0.4,0.6039,0.08333333333333333,24.75238095238095,7.0,7.0,1.0,1.0,,5.0,,,5.0,7.0,1.0,0.625,0.625,0.50725,0.05952380952380952,0.1076923076923077,3.0,3.0,2.0,4.0,0.6666666666666666,,,1.0,1.0,1.0,1.0,,,,3.0,3.0,3.0,,1.0,,,0.75,0.045454545454545456,,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,1610612748,2013,2012-13,False
1740-202708-2034-2547-951,1610612748,"Rashard Lewis, Norris Cole, Mike Miller, Chris Bosh, Ray Allen","Lewis, Cole, Miller, Bosh, Allen",1740-202708-2034-2547-951,MIA,138.0,1,2.0,-5.0,3.0,4.0,,7.0,1.0,1.0,1.0,1.0,2.0,7.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,73.04347826086958,22.666666666666668,17.5,22.666666666666668,17.5,1.0,1.0,1.0,1.0,0.3976,19.8,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1610612748,2013,2012-13,False
1740-202708-2034-2548-2617,1610612748,"Rashard Lewis, Norris Cole, Mike Miller, Dwyane Wade, Udonis Haslem","Lewis, Cole, Miller, Wade, Haslem",1740-202708-2034-2548-2617,MIA,133.0,1,2.0,-3.0,6.0,5.0,,11.0,,1.0,,2.0,3.0,6.0,,,,,,,,,,,,,,1.0,,3.0,,,,,0.2,,,,,,,,119.09774436090225,11.333333333333334,13.0,11.333333333333334,13.0,0.3333333333333333,,,,0.5322,10.2,,,3.0,,2.0,5.0,,,,,,,,,1.0,,1.0,1.0,2.0,0.5,1.0,,0.3333333333333333,0.6666666666666666,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,24.3,6.0,4.0,,2.0,3.0,3.0,,,3.0,6.0,,,0.2,0.5322,1.0,1.0,1.0,,1.0,,,,1.0,,,1.0,,0.3333333333333333,,1.0,,1.0,1.0,,,2.0,0.3333333333333333,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1610612748,2013,2012-13,False
1740-202708-2034-2617-951,1610612748,"Rashard Lewis, Norris Cole, Mike Miller, Udonis Haslem, Ray Allen","Lewis, Cole, Miller, Haslem, Allen",1740-202708-2034-2617-951,MIA,337.0,2,6.0,-5.0,12.0,11.0,1.0,23.0,,1.0,1.0,5.0,9.0,14.0,2.0,1.0,1.0,,2.0,1.0,1.0,2.0,1.0,3.0,1.0,,1.0,4.0,,9.0,1.0,1.0,0.2,0.5,0.5,0.25,0.3333333333333333,0.25,0.5,0.2,1.0,,98.27893175074185,14.083333333333334,15.272727272727273,14.0,12.272727272727273,0.125,,,,0.5995999999999999,5.26,,1.0,1.0,,4.0,2.0,,1.0,0.125,,,,0.1111111111111111,0.16666666666666666,3.0,,1.0,,5.0,0.2,0.3333333333333333,,0.375,0.75,1.0,,1.0,,,2.0,3.0,,,2.0,3.0,,1.0,,,,,6.0,,3.0,2.0,,,,1.0,,1.0,3.0,,,,,,,0.6666666666666666,,0.6666666666666666,,,,0.375,,1.0,,,,,1.0,1.0,0.3333333333333333,0.5,1.0,,,,,0.375,0.6666666666666666,0.6666666666666666,,1.0,,,,,0.6666666666666666,0.6539,,29.96666666666667,5.0,5.0,,3.0,1.0,4.0,,1.0,4.0,5.0,,0.375,0.4,0.6325999999999999,0.4444444444444444,0.4166666666666667,2.0,1.0,,,,,2.0,2.0,,1.0,,0.5,,,1.0,1.0,1.0,,,,,0.25,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,1610612748,2013,2012-13,False
1740-202708-2203-2365-2592,1610612748,"Rashard Lewis, Norris Cole, Shane Battier, Chris Andersen, James Jones","Lewis, Cole, Battier, Andersen, Jones",1740-202708-2203-2365-2592,MIA,304.0,1,5.0,9.0,11.0,9.0,3.0,20.0,,1.0,3.0,6.0,11.0,2.0,6.0,3.0,3.0,,6.0,2.0,5.0,6.0,2.0,8.0,1.0,1.0,,2.0,1.0,9.0,1.0,1.0,0.5,0.45,0.5,0.5,0.8333333333333334,0.6666666666666666,0.8571428571428571,0.4,1.0,,94.73684210526316,15.090909090909092,15.333333333333334,13.181818181818182,13.444444444444445,0.1,,,,0.5459611111111111,6.516666666666667,1.0,2.0,2.0,1.0,1.0,2.0,,1.0,0.2,0.5,0.5,1.0,0.09090909090909091,0.14285714285714285,3.0,,1.0,,,0.16666666666666666,0.3333333333333333,1.0,0.3,0.7,2.0,,,,,1.0,4.0,,1.0,1.0,4.0,,,,1.0,2.0,,3.0,,3.0,1.0,,,,2.0,,1.0,1.0,,,,,,,0.25,,0.3333333333333333,,,0.5,0.4,,1.0,,,,0.5,1.0,1.0,0.6666666666666666,1.0,1.0,,,,,0.4,0.25,0.25,,,,1.0,,,0.3333333333333333,,0.18181818181818182,30.3,2.0,4.0,,,,,,,,2.0,,,,,,0.18181818181818182,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2013,2012-13,False
1740-202708-2203-2365-951,1610612748,"Rashard Lewis, Norris Cole, Shane Battier, Chris Andersen, Ray Allen","Lewis, Cole, Battier, Andersen, Allen",1740-202708-2203-2365-951,MIA,2261.0,6,38.0,,68.0,66.0,4.0,134.0,3.0,15.0,16.0,40.0,60.0,60.0,18.0,9.0,16.0,1.0,39.0,4.0,20.0,30.0,5.0,35.0,5.0,4.0,1.0,9.0,,57.0,0.5625,0.5625,0.4,0.4344262295081967,0.45454545454545453,0.5555555555555556,0.625,0.17391304347826086,0.6428571428571429,0.1388888888888889,0.08333333333333333,0.7,85.34276868642195,17.75,15.969696969696969,17.205882352941178,14.787878787878787,0.2459016393442623,0.2,0.2,0.3333333333333333,0.4917049180327869,9.0725,2.0,8.0,7.0,2.0,10.0,11.0,1.0,4.0,0.13114754098360656,0.25,0.25,1.0,0.0625,0.09302325581395349,17.0,14.0,2.0,6.0,11.0,0.05,0.11764705882352941,0.3333333333333333,0.2786885245901639,0.6229508196721312,11.0,,,4.0,7.0,3.0,14.0,,1.0,7.0,21.0,1.0,2.0,,1.0,3.0,21.0,,,14.0,3.0,7.0,3.0,4.0,6.0,1.0,7.0,4.0,,,9.0,7.0,9.0,1.0,0.3333333333333333,,0.3333333333333333,0.5,0.3333333333333333,0.375,0.3442622950819672,,0.7,0.07692307692307693,0.2,,0.5384615384615384,0.6666666666666666,0.6666666666666666,0.6470588235294118,0.7333333333333333,0.5454545454545454,0.11475409836065574,0.5714285714285714,0.5714285714285714,1.0,0.22950819672131148,0.21428571428571427,0.21428571428571427,1.0,,,0.3333333333333333,,,0.21428571428571427,0.529375,0.05,25.195238095238096,16.0,12.0,6.0,9.0,4.0,19.0,1.0,,19.0,16.0,0.6666666666666666,0.5357142857142857,0.59375,0.47491785714285717,0.31666666666666665,0.23529411764705882,6.0,4.0,1.0,5.0,0.5555555555555556,5.0,6.0,1.0,1.0,1.0,0.7142857142857143,0.42857142857142855,0.8333333333333334,,5.0,5.0,1.0,,,2.0,,0.35714285714285715,,0.3333333333333333,1.0,1.0,0.2,0.2,,3.0,2.0,,,1.0,1.0,,,,,,,,,2.0,,,,,,1.0,,,1.0,0.029411764705882353,1.0,,,,,1.0,,,,,,,1610612748,2013,2012-13,False
