EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,FoulsDrawn,BlockingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,FtPoints,PtsUnassisted3s,AtRimAssists,OffThreePtRebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,AtRimPctBlocked,LiveBallTurnoverPct,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyDefPoss,OffLongMidRangeReboundPct,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFtPoints,BadPassSteals,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShortMidRangeAssists,Loose Ball Fouls,3SecondViolations,ShortMidRangePctAssisted,Travels,SecondChanceCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FTDefRebounds,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,Loose Ball Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,LostBallOutOfBoundsTurnovers,DefensiveGoaltends,Defensive 3 Seconds Violations,HeaveAttempts,OffCorner3ReboundPct,Charge Fouls Drawn,FTOffRebounds,OffFTReboundPct,SecondChanceFtPoints,BlockingFouls,Charge Fouls,Offensive Fouls Drawn,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LongMidRangePctBlocked,StepOutOfBoundsTurnovers,OffensiveGoaltends,BlockedLongMidRange,Blocked3s,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,Corner3PctBlocked,BlockedCorner3,team_id,year,season,team_vs
1712-201941-201975-202365-202721,1610612747,"Antawn Jamison, Jordan Hill, Jodie Meeks, Devin Ebanks, Darius Morris","Jamison, Hill, Meeks, Ebanks, Morris",1712-201941-201975-202365-202721,LAL,537.0,3,9.0,-8.0,17.0,17.0,2.0,2.0,34.0,2.0,8.0,1.0,2.0,1.0,,1.0,,,,,4.0,8.0,2.0,10.0,4.0,8.0,21.0,29.0,1.0,3.0,2.0,,,1.0,1.0,5.0,2.0,2.0,9.0,2.0,8.0,4.0,1.0,1.0,3.0,4.0,3.0,,,11.0,3.0,1.0,1.0,2.0,3.0,5.0,,2.0,,19.0,5.0,2.0,0.5,1.0,0.75,0.5,1.0,0.5,0.2,0.3333333333333333,,0.4444444444444444,0.3333333333333333,1.5,0.525,0.3333333333333333,1.25,0.4444444444444444,0.1,,0.2,0.375,0.5,0.2857142857142857,0.25,0.3333333333333333,1.0,,1.0,,,91.17318435754191,14.352941176470589,17.235294117647058,13.588235294117647,14.705882352941176,0.4444444444444444,0.25,0.2857142857142857,0.05555555555555555,0.05555555555555555,,,,,,,,0.4444444444444444,0.5,0.5714285714285714,0.75,0.6666666666666666,0.5,,,0.8888888888888888,0.5,0.5574222222222223,0.5303333333333333,0.5712,0.09523809523809523,0.23809523809523808,4.4399999999999995,25.2,0.11764705882352941,,5.0,3.0,1.0,,2.0,1.0,,,,,,,3.0,4.0,,5.0,,1.0,2.0,1.0,1.0,2.0,,0.125,,,,,0.5,,0.5,,,0.1,0.09090909090909091,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,1.0,1.0,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,1.0,0.125,0.125,,,,,1610612747,2013,2012-13,False
1712-201941-201975-202365-977,1610612747,"Antawn Jamison, Jordan Hill, Jodie Meeks, Devin Ebanks, Kobe Bryant","Jamison, Hill, Meeks, Ebanks, Bryant",1712-201941-201975-202365-977,LAL,460.0,2,8.0,7.0,15.0,16.0,4.0,2.0,31.0,,2.0,,,4.0,3.0,4.0,,1.0,,,1.0,2.0,6.0,10.0,1.0,3.0,19.0,12.0,1.0,1.0,4.0,3.0,3.0,,1.0,6.0,4.0,8.0,3.0,,2.0,1.0,,2.0,1.0,3.0,1.0,,,7.0,1.0,4.0,4.0,9.0,2.0,11.0,,4.0,,15.0,6.0,4.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,0.3333333333333333,0.6,1.0,1.0,0.5769230769230769,1.0,0.75,0.6333333333333333,1.0,0.75,0.23076923076923078,,,0.4444444444444444,0.25,1.0,0.6153846153846154,0.3333333333333333,,,,1.0,,,97.04347826086956,15.8,13.9375,14.8,12.1875,0.15384615384615385,,,0.3076923076923077,0.3076923076923077,0.75,0.75,,0.07692307692307693,,,,0.15384615384615385,0.5,0.5,1.0,,,,,0.38461538461538464,0.5,0.47449615384615385,,0.444325,0.21052631578947367,0.3157894736842105,10.35,24.0,0.26666666666666666,3.0,4.0,,,1.0,,,2.0,1.0,,1.0,2.0,,2.0,4.0,,5.0,,1.0,2.0,2.0,,2.0,,,1.0,0.5,,0.3333333333333333,0.75,,,0.75,0.75,0.13333333333333333,0.09090909090909091,,1.0,,,,,,,,,,,,,,,,,2.0,,,0.6666666666666666,,,,1.0,1.0,,,2.0,,1.0,,1.0,,,0.25,,0.25,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,1610612747,2013,2012-13,False
1712-201941-201975-202721-203135,1610612747,"Antawn Jamison, Jordan Hill, Jodie Meeks, Darius Morris, Robert Sacre","Jamison, Hill, Meeks, Morris, Sacre",1712-201941-201975-202721-203135,LAL,143.0,1,2.0,,5.0,5.0,5.0,,10.0,,1.0,,,,3.0,3.0,,,,,,,3.0,4.0,,,6.0,6.0,,,,3.0,4.0,,,6.0,6.0,,,,,,1.0,3.0,,3.0,,,3.0,6.0,,,,,,,,,,6.0,6.0,5.0,1.0,1.0,,,,,0.75,,0.75,0.75,,0.75,0.75,,0.75,,0.25,,,,,,,,,,,,,100.69930069930071,14.0,14.6,14.0,12.0,0.25,,,,0.75,1.0,1.0,1.0,,,,,,,,,,,,,0.25,,0.431575,,0.431575,,1.0,14.35,,1.0,,,,,,2.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,0.25,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2013,2012-13,False
1712-201941-201975-202721-2200,1610612747,"Antawn Jamison, Jordan Hill, Jodie Meeks, Darius Morris, Pau Gasol","Jamison, Hill, Meeks, Morris, Gasol",1712-201941-201975-202721-2200,LAL,261.0,1,4.0,4.0,10.0,9.0,1.0,2.0,19.0,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,4.0,1.0,2.0,1.0,4.0,9.0,5.0,1.0,1.0,3.0,,,,,1.0,,2.0,3.0,,4.0,1.0,,,1.0,1.0,1.0,,,3.0,1.0,3.0,2.0,5.0,2.0,7.0,,6.0,,6.0,1.0,1.0,,,1.0,0.25,,0.25,0.5,1.0,,0.4166666666666667,0.5,,0.5,0.75,0.5,0.6666666666666666,,,1.0,1.0,1.0,1.0,0.5,,,1.0,1.0,,,104.82758620689656,12.5,15.11111111111111,11.4,15.11111111111111,0.16666666666666666,1.0,1.0,,0.16666666666666666,,,,,,,,0.6666666666666666,0.25,0.25,1.0,0.5,1.0,,,0.8333333333333334,0.25,0.54435,0.542,,0.3333333333333333,0.1111111111111111,8.8,25.675,0.1,,4.0,,,1.0,2.0,,1.0,,2.0,1.0,3.0,,,1.0,,7.0,1.0,4.0,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,1.0,,,,,0.4444444444444444,0.8,,1.0,,,,1.0,,1.0,1.0,2.0,,,,0.5,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1610612747,2013,2012-13,False
1712-201941-201975-202721-2730,1610612747,"Antawn Jamison, Jordan Hill, Jodie Meeks, Darius Morris, Dwight Howard","Jamison, Hill, Meeks, Morris, Howard",1712-201941-201975-202721-2730,LAL,614.0,4,10.0,7.0,19.0,20.0,1.0,2.0,39.0,3.0,3.0,1.0,1.0,4.0,2.0,3.0,,,,,2.0,6.0,5.0,10.0,2.0,6.0,21.0,14.0,1.0,1.0,6.0,,1.0,,,,8.0,2.0,6.0,2.0,6.0,2.0,,4.0,2.0,6.0,2.0,,2.0,14.0,1.0,1.0,5.0,6.0,3.0,9.0,,6.0,,15.0,,1.0,0.8,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.5,1.0,,0.5,1.0,,0.525,1.0,,0.375,,,0.5555555555555556,0.2,0.5,0.5454545454545454,0.3333333333333333,,0.25,0.75,,1.0,,91.46579804560261,15.526315789473685,15.95,15.473684210526315,14.25,0.1875,1.0,1.0,0.25,0.1875,0.6666666666666666,0.6666666666666666,1.0,,,,,0.375,0.3333333333333333,0.4,1.0,1.0,1.0,,,0.5625,0.3333333333333333,0.502325,,0.3731,0.2857142857142857,,8.89,25.7,0.05263157894736842,,5.0,,2.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,4.0,,1.0,3.0,1.0,9.0,1.0,4.0,4.0,2.0,2.0,4.0,3.0,,0.5,0.5,0.5,0.5,0.3333333333333333,0.75,0.6666666666666666,,,0.21052631578947367,0.3076923076923077,,,,,,,,,,3.0,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,1.0,0.16666666666666666,0.16666666666666666,,,,,1610612747,2013,2012-13,False
1712-201941-201975-202721-977,1610612747,"Antawn Jamison, Jordan Hill, Jodie Meeks, Darius Morris, Kobe Bryant","Jamison, Hill, Meeks, Morris, Bryant",1712-201941-201975-202721-977,LAL,167.0,2,3.0,-7.0,4.0,5.0,3.0,1.0,9.0,,,,,1.0,,,,,,,1.0,2.0,1.0,1.0,1.0,2.0,5.0,12.0,,,,1.0,1.0,,1.0,2.0,,2.0,3.0,,2.0,1.0,,,1.0,1.0,1.0,,,3.0,,,,,1.0,1.0,,,,5.0,2.0,3.0,,,1.0,0.5,,0.5,1.0,,1.0,0.8333333333333334,,0.5,0.8333333333333334,,0.5,0.6666666666666666,,,,,,,1.0,,,,,,,77.60479041916167,19.5,17.8,19.0,17.4,,,,0.3333333333333333,,,,,,,,,0.6666666666666666,0.5,0.5,1.0,,,,,0.6666666666666666,0.5,0.46236666666666665,,0.43825,,0.4,11.0,25.8,0.75,1.0,,,,1.0,,,,,2.0,,2.0,1.0,4.0,5.0,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,0.5,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,1610612747,2013,2012-13,False
1712-201941-201975-203135-2581,1610612747,"Antawn Jamison, Jordan Hill, Jodie Meeks, Robert Sacre, Steve Blake","Jamison, Hill, Meeks, Sacre, Blake",1712-201941-201975-203135-2581,LAL,69.0,1,1.0,,3.0,2.0,3.0,1.0,5.0,,,,,,,1.0,,,,,,1.0,,1.0,,1.0,2.0,2.0,,,,,1.0,,1.0,2.0,,,,,1.0,,,,,,,,,,1.0,,,,1.0,1.0,,1.0,,2.0,2.0,3.0,,,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,0.5,,,,1.0,,,0.5,,,,,,,104.34782608695653,13.0,15.0,10.0,15.0,,,,,0.5,,,,,,,,0.5,,,,,,,,0.5,,0.441125,0.51015,0.441125,,1.0,14.8,25.1,1.0,,2.0,,,,1.0,1.0,,,1.0,,1.0,,,,,2.0,,1.0,,,,,,,,,,,,,,,,0.3333333333333333,0.5,,1.0,,,,1.0,,1.0,2.0,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2013,2012-13,False
1712-201941-201975-203135-2768,1610612747,"Antawn Jamison, Jordan Hill, Jodie Meeks, Robert Sacre, Chris Duhon","Jamison, Hill, Meeks, Sacre, Duhon",1712-201941-201975-203135-2768,LAL,186.0,2,3.0,-6.0,6.0,7.0,5.0,2.0,13.0,,1.0,,1.0,,,2.0,,1.0,,1.0,,2.0,,3.0,,3.0,2.0,8.0,,1.0,2.0,,1.0,,3.0,2.0,,,,,2.0,,,,,,,,,,1.0,1.0,1.0,2.0,2.0,4.0,,1.0,,,2.0,5.0,,,,,,,,,,,,,0.14285714285714285,0.5,0.2,0.5,,,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,,,1.0,1.0,,,100.64516129032258,12.333333333333334,16.0,11.333333333333334,16.0,0.16666666666666666,,,,0.3333333333333333,,,,0.16666666666666666,,,,0.3333333333333333,,,,1.0,,0.25,,0.6666666666666666,,0.5215083333333334,0.6961,0.5149375,1.0,1.0,13.266666666666666,24.900000000000002,0.8333333333333334,,2.0,,,1.0,1.0,,,,1.0,,1.0,,2.0,5.0,1.0,2.0,,,,,,,,,,0.3333333333333333,0.5,,,,,,,,,5.0,0.5,,,,,,,2.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,2.0,,,1.0,,,,,,,,0.5,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,1610612747,2013,2012-13,False
1712-201941-201975-2200-2581,1610612747,"Antawn Jamison, Jordan Hill, Jodie Meeks, Pau Gasol, Steve Blake","Jamison, Hill, Meeks, Gasol, Blake",1712-201941-201975-2200-2581,LAL,257.0,1,4.0,3.0,10.0,8.0,3.0,1.0,18.0,3.0,4.0,,,1.0,1.0,2.0,,,,,1.0,3.0,4.0,7.0,1.0,3.0,11.0,8.0,,,,1.0,2.0,,2.0,2.0,6.0,2.0,3.0,,3.0,1.0,,3.0,1.0,4.0,1.0,,,9.0,1.0,,3.0,3.0,2.0,5.0,,,,11.0,2.0,3.0,0.75,0.75,1.0,0.3333333333333333,,0.3333333333333333,0.5714285714285714,,0.5,0.55,,0.25,0.55,,0.25,0.3,,,0.6,0.3333333333333333,,0.6,0.4,,1.0,,,,,100.85603112840467,12.9,16.0,11.8,15.25,0.4,0.75,0.75,0.1,0.2,0.5,0.5,,,,,,0.3,0.3333333333333333,0.3333333333333333,1.0,,,,,0.7,0.3333333333333333,0.4843388888888889,0.4548,0.5343333333333333,,0.18181818181818182,6.757142857142857,26.7,0.3,,,,3.0,1.0,1.0,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,1.0,0.5,0.5,0.6666666666666666,1.0,,1.0,,,,,,,1.0,1.0,,2.0,,2.0,,1.0,,,,1.0,,,0.25,1.0,,,,,,,,2.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2013,2012-13,False
1712-201941-201975-2200-2768,1610612747,"Antawn Jamison, Jordan Hill, Jodie Meeks, Pau Gasol, Chris Duhon","Jamison, Hill, Meeks, Gasol, Duhon",1712-201941-201975-2200-2768,LAL,293.0,2,5.0,,12.0,11.0,12.0,1.0,23.0,,,,,3.0,,1.0,,2.0,,2.0,1.0,1.0,1.0,4.0,1.0,3.0,9.0,9.0,,1.0,3.0,1.0,4.0,1.0,3.0,9.0,,2.0,3.0,,1.0,1.0,,,1.0,1.0,1.0,,,3.0,1.0,1.0,1.0,3.0,2.0,5.0,1.0,3.0,,6.0,9.0,12.0,,,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,,0.25,0.35714285714285715,0.75,0.35714285714285715,0.45,0.75,0.45,0.42857142857142855,,,1.0,0.3333333333333333,1.0,1.0,0.25,,0.5,,1.0,,0.25,113.03754266211602,11.916666666666666,13.636363636363637,11.333333333333334,13.636363636363637,,,,0.42857142857142855,0.14285714285714285,,,,0.2857142857142857,,,,0.14285714285714285,1.0,1.0,1.0,,,0.2857142857142857,,0.42857142857142855,1.0,0.45540714285714284,0.51525,0.45540714285714284,0.3333333333333333,1.0,8.175,24.53333333333333,1.0,1.0,4.0,,,,2.0,,1.0,1.0,2.0,,3.0,,1.0,3.0,1.0,6.0,,,,,,,,,0.3333333333333333,,,,1.0,,,0.3333333333333333,0.3333333333333333,,,5.0,,,,1.0,1.0,1.0,1.0,4.0,2.0,3.0,3.0,1.0,0.5,1.0,1.0,,,,,,,,,1.0,1.0,1.0,1.0,3.0,1.0,,,,1.0,,,0.14285714285714285,1.0,,,,,,,,1.0,0.5,,1.0,,,,,,,,,,,,,,,,,,,1610612747,2013,2012-13,False
1712-201941-201975-2581-2730,1610612747,"Antawn Jamison, Jordan Hill, Jodie Meeks, Steve Blake, Dwight Howard","Jamison, Hill, Meeks, Blake, Howard",1712-201941-201975-2581-2730,LAL,423.0,1,7.0,-6.0,13.0,13.0,1.0,2.0,26.0,5.0,5.0,,,1.0,1.0,2.0,,1.0,,1.0,,1.0,6.0,8.0,,2.0,13.0,19.0,,1.0,,,,,1.0,,10.0,2.0,,,1.0,,,5.0,,5.0,,,1.0,10.0,,,4.0,4.0,2.0,6.0,,7.0,,13.0,,1.0,0.8333333333333334,0.8333333333333334,,,,,0.75,,,0.6,,,0.5,,,0.2,,,1.0,,,1.0,0.25,,,1.0,,,,88.51063829787235,19.0,13.538461538461538,18.307692307692307,13.538461538461538,0.5,1.0,1.0,0.1,0.2,0.5,0.5,1.0,0.1,,,,0.1,,,,,,1.0,,0.7,,0.46597999999999995,0.4446,0.61185,,,7.35,24.75,0.07692307692307693,,1.0,,4.0,1.0,,,1.0,1.0,1.0,,2.0,,4.0,7.0,1.0,8.0,2.0,5.0,1.0,1.0,,1.0,1.0,,0.5,0.5,1.0,1.0,1.0,1.0,0.8,,,0.38461538461538464,0.45454545454545453,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.25,,,,,,,,,,,,,,,,,,,,,1610612747,2013,2012-13,False
1712-201941-201975-2730-2768,1610612747,"Antawn Jamison, Jordan Hill, Jodie Meeks, Dwight Howard, Chris Duhon","Jamison, Hill, Meeks, Howard, Duhon",1712-201941-201975-2730-2768,LAL,1733.0,7,29.0,-29.0,50.0,54.0,,7.0,104.0,7.0,11.0,1.0,4.0,10.0,3.0,7.0,1.0,5.0,,,2.0,12.0,14.0,28.0,3.0,17.0,46.0,75.0,1.0,5.0,6.0,,,,,,24.0,4.0,6.0,,12.0,2.0,3.0,12.0,2.0,14.0,1.0,1.0,3.0,30.0,8.0,4.0,10.0,16.0,12.0,28.0,3.0,12.0,,40.0,,,0.8571428571428571,0.8571428571428571,0.6666666666666666,0.17647058823529413,,0.17647058823529413,0.5,0.2,,0.4111111111111111,0.14285714285714285,,0.46,0.3333333333333333,,0.37777777777777777,0.10714285714285714,0.3,0.6666666666666666,0.5714285714285714,1.0,0.7368421052631579,0.39285714285714285,0.75,0.5,1.0,1.0,,0.12,86.41661858049625,19.02,14.481481481481481,18.14,13.925925925925926,0.24444444444444444,0.6363636363636364,0.6363636363636364,0.2222222222222222,0.15555555555555556,0.42857142857142855,0.42857142857142855,1.0,0.1111111111111111,0.2,0.2,1.0,0.26666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.5714285714285714,0.25,,,0.6222222222222222,0.16666666666666666,0.50369,0.58595,,0.13043478260869565,,7.882142857142857,25.63529411764706,,4.0,9.0,3.0,5.0,3.0,3.0,1.0,8.0,5.0,4.0,3.0,12.0,1.0,5.0,7.0,1.0,11.0,1.0,6.0,1.0,1.0,,1.0,1.0,,0.6666666666666666,0.21428571428571427,0.3,0.5,0.8,1.0,0.7142857142857143,0.4,0.5714285714285714,0.12,0.18181818181818182,2.0,0.5,,,,1.0,,2.0,,2.0,,,,0.14285714285714285,,,,,4.0,,,1.0,,1.0,,,2.0,1.0,,1.0,,,,0.6666666666666666,,0.14285714285714285,,,,2.0,,,,,,1.0,0.5,4.0,,,2.0,,,,,,,,,,,,,,,,,1610612747,2013,2012-13,False
1712-201941-201975-2768-977,1610612747,"Antawn Jamison, Jordan Hill, Jodie Meeks, Chris Duhon, Kobe Bryant","Jamison, Hill, Meeks, Duhon, Bryant",1712-201941-201975-2768-977,LAL,102.0,1,2.0,-5.0,3.0,4.0,,,7.0,1.0,1.0,,,1.0,,1.0,,,,,,,1.0,3.0,,,2.0,7.0,,,,,,,,,2.0,,,,,,1.0,1.0,,1.0,,,,2.0,,,1.0,1.0,,1.0,,,,2.0,,,1.0,1.0,,,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,0.3333333333333333,1.0,0.5,,,0.5,,,,,,,,98.82352941176471,18.0,12.0,18.0,11.75,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,0.3333333333333333,,0.49006666666666665,,,,,7.533333333333334,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2013,2012-13,False
1712-201941-201975-959-977,1610612747,"Antawn Jamison, Jordan Hill, Jodie Meeks, Steve Nash, Kobe Bryant","Jamison, Hill, Meeks, Nash, Bryant",1712-201941-201975-959-977,LAL,37.0,1,1.0,2.0,2.0,1.0,,,3.0,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,,1.0,2.0,,,,,,,,,,2.0,,,,1.0,,,1.0,,1.0,,,,2.0,,1.0,,1.0,,1.0,,,,2.0,,,1.0,1.0,,,,,1.0,,,0.5,,,0.5,,,0.5,,,,,1.0,1.0,,,,,1.0,,,116.75675675675676,10.5,16.0,10.5,16.0,0.5,1.0,1.0,,,,,,,,,,0.5,,,,,,,,1.0,,0.460675,,,,,3.7,26.1,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2013,2012-13,False
1712-201941-202365-202721-203135,1610612747,"Antawn Jamison, Jordan Hill, Devin Ebanks, Darius Morris, Robert Sacre","Jamison, Hill, Ebanks, Morris, Sacre",1712-201941-202365-202721-203135,LAL,185.0,1,3.0,-7.0,6.0,5.0,,,11.0,,1.0,,,,,1.0,,,,,,,,2.0,,,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,2.0,,2.0,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,1.0,0.5,,,,,1.0,,,85.62162162162161,18.333333333333332,15.0,18.333333333333332,15.0,0.5,,,,0.5,,,,,,,,,,,,,,,,0.5,,0.44615,,,,,11.2,,,,2.0,,,,,,1.0,1.0,2.0,,3.0,,1.0,1.0,,2.0,,1.0,,,,,,,0.3333333333333333,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2013,2012-13,False
1712-201941-202365-202721-2200,1610612747,"Antawn Jamison, Jordan Hill, Devin Ebanks, Darius Morris, Pau Gasol","Jamison, Hill, Ebanks, Morris, Gasol",1712-201941-202365-202721-2200,LAL,152.0,1,3.0,-4.0,4.0,4.0,4.0,2.0,8.0,,2.0,,1.0,3.0,,,,,,,,1.0,,5.0,,1.0,,4.0,,2.0,,,5.0,,1.0,,,,,,,,1.0,,,,,,,,3.0,,2.0,2.0,3.0,5.0,,,,,,4.0,,,,,,,,,,,,,,,,0.16666666666666666,0.2,0.3333333333333333,0.5,0.6,,0.5,0.6,0.5,0.6666666666666666,1.0,,,,75.78947368421053,20.25,17.75,14.75,17.25,0.3333333333333333,,,0.5,,,,,,,,,0.16666666666666666,,,,0.5,,,,0.5,,0.45439999999999997,0.38845,0.45439999999999997,,,5.2,51.3,1.0,,,,,,,,2.0,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,1.0,,,0.3333333333333333,,,,,,,,,,,2.0,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,1.0,,,2.0,,,,,,,,0.16666666666666666,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2013,2012-13,False
