EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,ShootingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3A,PenaltyFG3M,OffThreePtRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,PenaltyFg3Pct,LiveBallTurnoverPct,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,LongMidRangeAssists,DeadBallTurnovers,Travels,Loose Ball Fouls,Technical Free Throw Trips,OffLongMidRangeReboundPct,LongMidRangePctAssisted,SecondChanceArc3FGA,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls Drawn,OffCorner3ReboundPct,SecondChanceArc3Frequency,PenaltyArc3FGM,ShortMidRangeAssists,LostBallSteals,ShortMidRangePctAssisted,PenaltyArc3Accuracy,PtsUnassisted3s,HeaveAttempts,BadPassOutOfBoundsTurnovers,BlockedLongMidRange,LostBallOutOfBoundsTurnovers,Charge Fouls,LongMidRangePctBlocked,SecondChanceFtPoints,DefensiveGoaltends,Offensive Fouls,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3SecondViolations,FTOffRebounds,OffFTReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,Clear Path Fouls,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,SecondChanceFg3Pct,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,team_id,year,season,team_vs
101114-101154-201572-202705-2222,1610612751,"Deron Williams, Andray Blatche, Brook Lopez, MarShon Brooks, Gerald Wallace","Williams, Blatche, Lopez, Brooks, Wallace",101114-101154-201572-202705-2222,BKN,203.0,1,3.0,-2.0,5,6,1.0,1.0,,11,2.0,2.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,,3.0,4.0,,,1.0,7.0,9.0,,,,1.0,1.0,,,2.0,4.0,2.0,,,,,,2.0,,2.0,,,2.0,4.0,,,2.0,,2.0,,2.0,,,1.0,2.0,,,1.0,1.0,1.0,,,,,,,7.0,2.0,1.0,,,0.6666666666666666,0.6666666666666666,,,,0.75,,1.0,0.75,,1.0,0.875,,1.0,,,,,,0.5,,,0.5,,,,,1.0,0.5,,,,78.0295566502463,,19.2,17.833333333333332,19.2,15.333333333333334,0.5,1.0,1.0,1.0,0.25,1.0,1.0,0.25,,,,,,,,,,,,,1.0,1.0,,0.5,,0.456,,0.3944,0.25,0.25,,0.2857142857142857,6.55,,0.2,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,False
101114-101154-201572-2207-2222,1610612751,"Deron Williams, Andray Blatche, Brook Lopez, Joe Johnson, Gerald Wallace","Williams, Blatche, Lopez, Johnson, Wallace",101114-101154-201572-2207-2222,BKN,842.0,4,14.0,2.0,27,26,14.0,9.0,1.0,53,4.0,5.0,,,2.0,3.0,2.0,4.0,3.0,9.0,1.0,2.0,1.0,2.0,,9.0,18.0,2.0,4.0,8.0,32.0,30.0,1.0,1.0,2.0,3.0,8.0,1.0,6.0,15.0,8.0,10.0,6.0,,2.0,1.0,2.0,4.0,2.0,6.0,1.0,1.0,3.0,14.0,1.0,2.0,6.0,,8.0,1.0,9.0,,3.0,5.0,6.0,,,11.0,1.0,3.0,3.0,2.0,2.0,,2.0,,30.0,15.0,14.0,1.0,3.0,0.4444444444444444,0.4444444444444444,1.0,0.5,0.5,0.5,1.0,0.375,0.5454545454545454,1.0,0.5,0.5925925925925926,1.0,0.5769230769230769,0.18181818181818182,0.1111111111111111,0.2,,,0.75,0.1111111111111111,0.6666666666666666,0.7272727272727273,0.09090909090909091,,,0.5,1.0,1.0,1.0,,,90.64133016627079,,16.074074074074073,15.692307692307692,15.592592592592593,15.538461538461538,0.22727272727272727,0.8,1.0,0.75,0.18181818181818182,0.5,0.5,0.4090909090909091,0.3333333333333333,0.375,0.09090909090909091,0.5,0.5,1.0,0.09090909090909091,0.5,0.5,1.0,,,0.3333333333333333,0.6666666666666666,,0.4090909090909091,0.5,0.46349545454545454,0.3879,0.4610777777777778,0.125,0.15,0.0625,0.46875,10.911111111111111,23.725,0.5185185185185185,,1.0,1.0,,1.0,,2.0,2.0,,,1.0,1.0,1.0,,,,,0.1111111111111111,1.0,,1.0,,,,0.16666666666666666,,,,,1.0,,,,1.0,,0.5,,,,,,,1.0,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,False
101114-101154-201572-2222-711,1610612751,"Deron Williams, Andray Blatche, Brook Lopez, Gerald Wallace, Jerry Stackhouse","Williams, Blatche, Lopez, Wallace, Stackhouse",101114-101154-201572-2222-711,BKN,45.0,1,1.0,2.0,2,2,2.0,,1.0,4,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,1.0,2.0,,,2.0,4.0,2.0,,,2.0,1.0,2.0,,2.0,4.0,,2.0,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,1.0,,,2.0,,1.0,,,,,,,2.0,4.0,2.0,,,,,,,,0.5,,0.5,0.5,,0.5,0.6666666666666666,1.0,0.6666666666666666,,,,,,,1.0,,,1.0,,1.0,,,,,,,128.0,,12.0,10.5,11.0,10.0,0.5,1.0,1.0,,0.5,,,,,,,,,,,,,,,,0.5,1.0,,0.5,,0.5455,,0.5455,0.3333333333333333,0.3333333333333333,0.5,1.0,6.15,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,False
101114-101154-2207-2222-2501,1610612751,"Deron Williams, Andray Blatche, Joe Johnson, Gerald Wallace, Reggie Evans","Williams, Blatche, Johnson, Wallace, Evans",101114-101154-2207-2222-2501,BKN,398.0,3,7.0,4.0,11,12,3.0,12.0,1.0,23,3.0,4.0,,1.0,,,1.0,1.0,2.0,2.0,,1.0,2.0,4.0,2.0,6.0,7.0,2.0,5.0,,18.0,14.0,,1.0,,1.0,1.0,2.0,,8.0,12.0,,6.0,,4.0,2.0,,6.0,2.0,8.0,2.0,,3.0,18.0,,1.0,2.0,1.0,4.0,1.0,5.0,,2.0,2.0,4.0,,2.0,,,,,,,,,,18.0,8.0,3.0,,,1.0,1.0,1.0,0.4,0.4,0.8571428571428571,,1.0,0.75,,1.3333333333333333,0.75,,1.3333333333333333,0.4166666666666667,,,,0.5,0.6666666666666666,,1.0,0.75,0.25,,,,,1.0,1.0,,,83.21608040201005,,18.272727272727273,16.416666666666668,18.09090909090909,14.833333333333334,0.3333333333333333,0.75,0.75,1.0,0.08333333333333333,1.0,1.0,0.16666666666666666,1.0,1.0,0.08333333333333333,,,,0.3333333333333333,0.5,0.5,1.0,1.0,,,,0.6666666666666666,0.75,0.5,0.49754583333333335,,0.43645,,,,0.4444444444444444,7.957142857142857,25.46,0.2727272727272727,,,,,2.0,1.0,,,,,,,1.0,,0.3333333333333333,0.5,,,,2.0,,,,,,1.0,,,,,,,2.0,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,False
101114-101154-2222-2501-2586,1610612751,"Deron Williams, Andray Blatche, Gerald Wallace, Reggie Evans, Keith Bogans","Williams, Blatche, Wallace, Evans, Bogans",101114-101154-2222-2501-2586,BKN,68.0,1,1.0,4.0,3,2,3.0,2.0,,5,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,1.0,2.0,,,2.0,4.0,,,,,1.0,2.0,,2.0,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,,,1.0,,,,,,4.0,4.0,3.0,,1.0,,,,,,0.5,,0.5,0.5,,0.5,0.6666666666666666,,0.6666666666666666,,,,,,,,,,,,,,,,,,,105.88235294117648,,13.666666666666666,13.5,13.666666666666666,13.5,0.5,1.0,1.0,,0.5,,,,,,,,,,,,,,,,0.5,1.0,,0.5,,0.58295,,0.58295,,,,1.0,5.0,,1.0,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,False
101114-201228-201572-202705-2207,1610612751,"Deron Williams, C.J. Watson, Brook Lopez, MarShon Brooks, Joe Johnson","Williams, Watson, Lopez, Brooks, Johnson",101114-201228-201572-202705-2207,BKN,30.0,2,,-3.0,4,3,2.0,3.0,,7,1.0,1.0,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,2.0,,2.0,5.0,,,,,,1.0,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,2.0,,2.0,1.0,,,,,,,1.0,,,0.3333333333333333,,,0.3333333333333333,,,0.6666666666666666,,,,,,,,,,,,,,,,,,336.0,,5.0,3.3333333333333335,5.0,3.3333333333333335,0.3333333333333333,1.0,1.0,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,1.0,1.0,,0.36696666666666666,,0.30765,,,,,3.4,25.55,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,False
101114-201228-201572-2207-2222,1610612751,"Deron Williams, C.J. Watson, Brook Lopez, Joe Johnson, Gerald Wallace","Williams, Watson, Lopez, Johnson, Wallace",101114-201228-201572-2207-2222,BKN,145.0,4,2.0,-6.0,10,6,9.0,6.0,1.0,16,,2.0,,1.0,,2.0,1.0,2.0,,1.0,,,2.0,2.0,1.0,1.0,5.0,2.0,2.0,,8.0,14.0,,1.0,,1.0,5.0,1.0,,5.0,2.0,,6.0,,2.0,2.0,1.0,1.0,2.0,3.0,2.0,,,8.0,1.0,,,,,1.0,1.0,,1.0,3.0,1.0,,,2.0,,,1.0,,,,,,8.0,5.0,9.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.2,,0.2,0.5714285714285714,,0.4166666666666667,0.5,,0.35714285714285715,0.2857142857142857,0.2,0.5,,,,0.3333333333333333,,,0.3333333333333333,,1.0,,,,,,,158.89655172413794,,9.8,7.833333333333333,9.6,6.833333333333333,0.2857142857142857,,,,0.2857142857142857,0.5,0.5,0.14285714285714285,,,,,,,0.2857142857142857,1.0,1.0,1.0,1.0,,0.3333333333333333,,0.16666666666666666,0.5714285714285714,1.0,0.36303571428571424,0.3619,0.3532916666666666,,,,0.625,9.120000000000001,25.35,0.9,,,,,1.0,,,,,,2.0,2.0,1.0,,,,,,,,2.0,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,False
101114-201228-201572-2207-2501,1610612751,"Deron Williams, C.J. Watson, Brook Lopez, Joe Johnson, Reggie Evans","Williams, Watson, Lopez, Johnson, Evans",101114-201228-201572-2207-2501,BKN,606.0,2,10.0,-7.0,18,19,8.0,6.0,3.0,37,3.0,3.0,,,2.0,2.0,1.0,1.0,,4.0,,4.0,,4.0,,4.0,8.0,,8.0,5.0,13.0,20.0,,,1.0,2.0,5.0,2.0,3.0,7.0,4.0,4.0,,,4.0,,,2.0,,2.0,,,2.0,4.0,1.0,2.0,4.0,,6.0,3.0,9.0,,,2.0,6.0,,1.0,8.0,2.0,4.0,1.0,2.0,,2.0,2.0,,12.0,7.0,8.0,,1.0,0.5,0.5,,,,0.5,,0.4,0.25,,0.2857142857142857,0.34210526315789475,0.25,0.3888888888888889,0.5,,,,,0.4444444444444444,0.25,0.5,0.46153846153846156,0.25,,,0.75,,0.5,0.5,,,87.92079207920793,,17.333333333333332,15.473684210526315,16.0,14.368421052631579,0.1875,1.0,1.0,0.6666666666666666,0.0625,1.0,1.0,0.25,,,0.25,,,,0.25,,,,,,0.2857142857142857,1.0,,0.6875,,0.459203125,,0.47027857142857143,0.2222222222222222,0.4,0.07692307692307693,0.5384615384615384,12.1625,24.575,0.4444444444444444,,,2.0,1.0,,2.0,1.0,,1.0,1.0,2.0,,,0.5,0.25,0.5,,0.2857142857142857,,,1.0,,,,0.25,,1.0,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,False
101114-201228-201572-2207-2743,1610612751,"Deron Williams, C.J. Watson, Brook Lopez, Joe Johnson, Kris Humphries","Williams, Watson, Lopez, Johnson, Humphries",101114-201228-201572-2207-2743,BKN,471.0,2,8.0,4.0,15,14,12.0,7.0,2.0,29,2.0,4.0,,1.0,2.0,3.0,1.0,2.0,5.0,8.0,1.0,1.0,,,,8.0,14.0,1.0,1.0,,19.0,15.0,1.0,2.0,2.0,8.0,12.0,1.0,,19.0,16.0,,3.0,,,,1.0,8.0,1.0,9.0,,1.0,2.0,19.0,2.0,1.0,4.0,,5.0,2.0,7.0,1.0,,2.0,,,,,,,,,,,,,17.0,19.0,12.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.5714285714285714,0.5,0.6666666666666666,0.6333333333333333,0.5,0.7307692307692307,0.6333333333333333,0.5,0.7307692307692307,0.06666666666666667,0.07142857142857142,0.25,,,0.8,0.3333333333333333,1.0,0.8333333333333334,0.3333333333333333,0.5,,,1.0,0.75,1.0,,0.2,88.6624203821656,,13.0,19.714285714285715,11.933333333333334,19.214285714285715,0.26666666666666666,0.5,0.6666666666666666,1.0,0.13333333333333333,0.5,0.5,0.5333333333333333,0.625,0.625,0.06666666666666667,1.0,1.0,1.0,,,,,0.5,,0.23076923076923078,0.6666666666666666,,0.3333333333333333,,0.4449666666666667,0.43535,0.4361384615384616,,,0.10526315789473684,1.0,11.785714285714286,22.8,0.8,,1.0,1.0,,1.0,,2.0,1.0,,,1.0,1.0,1.0,,,,,0.07692307692307693,1.0,5.0,1.0,,,,0.3333333333333333,1.0,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,False
101114-201228-201572-2207-711,1610612751,"Deron Williams, C.J. Watson, Brook Lopez, Joe Johnson, Jerry Stackhouse","Williams, Watson, Lopez, Johnson, Stackhouse",101114-201228-201572-2207-711,BKN,38.0,1,1.0,,3,3,3.0,3.0,1.0,6,,,,,,,,,,,,1.0,,2.0,2.0,,,,3.0,2.0,2.0,2.0,,,,,,3.0,2.0,2.0,,,,,2.0,,,,,,,,,,,,,,,1.0,1.0,,,2.0,1.0,,,3.0,,,,,,,,,2.0,2.0,3.0,2.0,,,,,,,,,,,,,0.25,,0.25,1.0,,,,,,,,,0.3333333333333333,,,,,,,,,227.3684210526316,,9.333333333333334,3.3333333333333335,7.333333333333333,3.3333333333333335,,,,,,,,,,,0.3333333333333333,,,,0.6666666666666666,,,,,,,,0.6666666666666666,1.0,,0.44715,,0.44715,0.25,,,1.0,,24.2,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,0.3333333333333333,0.5,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.25,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,False
101114-201228-201572-2222-2501,1610612751,"Deron Williams, C.J. Watson, Brook Lopez, Gerald Wallace, Reggie Evans","Williams, Watson, Lopez, Wallace, Evans",101114-201228-201572-2222-2501,BKN,800.0,4,13.0,17.0,24,22,5.0,12.0,3.0,46,10.0,12.0,2.0,2.0,1.0,2.0,2.0,5.0,1.0,1.0,,,3.0,3.0,1.0,13.0,18.0,3.0,3.0,1.0,36.0,19.0,2.0,2.0,4.0,2.0,3.0,1.0,,7.0,12.0,14.0,3.0,4.0,3.0,3.0,,6.0,1.0,7.0,1.0,,5.0,15.0,3.0,,9.0,,9.0,3.0,12.0,1.0,1.0,6.0,2.0,,,4.0,,1.0,1.0,3.0,2.0,,3.0,3.0,32.0,7.0,5.0,1.0,,0.46153846153846156,0.5454545454545454,0.3333333333333333,1.0,1.0,0.7222222222222222,1.0,0.6666666666666666,0.8333333333333334,1.0,0.875,0.782608695652174,0.6666666666666666,0.7,0.14285714285714285,,,,,0.8181818181818182,0.6,,0.75,0.6,1.0,0.3333333333333333,0.75,1.0,0.8,,,0.2,82.8,1.0,14.666666666666666,20.363636363636363,14.458333333333334,19.727272727272727,0.5714285714285714,0.8333333333333334,0.8333333333333334,0.5,0.23809523809523808,0.4,0.4,0.047619047619047616,1.0,1.0,,,,,0.14285714285714285,1.0,1.0,0.3333333333333333,1.0,1.0,0.5,0.5,0.25,0.7142857142857143,1.0,0.5587761904761904,0.53785,0.61565,0.045454545454545456,0.05263157894736842,0.1111111111111111,0.19444444444444445,4.366666666666666,25.633333333333336,0.20833333333333334,,,,,1.0,,3.0,2.0,3.0,,4.0,1.0,1.0,0.75,,,,,,1.0,1.0,,1.0,,,1.0,,3.0,,,,,1.0,,1.0,,1.0,6.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,False
101114-201228-201572-2222-2743,1610612751,"Deron Williams, C.J. Watson, Brook Lopez, Gerald Wallace, Kris Humphries","Williams, Watson, Lopez, Wallace, Humphries",101114-201228-201572-2222-2743,BKN,70.0,2,1.0,,2,3,1.0,3.0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,102.85714285714285,,10.5,16.333333333333332,10.5,16.333333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,1.0,,,,2.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,False
101114-201228-2207-2501-2743,1610612751,"Deron Williams, C.J. Watson, Joe Johnson, Reggie Evans, Kris Humphries","Williams, Watson, Johnson, Evans, Humphries",101114-201228-2207-2501-2743,BKN,40.0,1,1.0,-4.0,2,2,,,,4,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0,,9.0,11.0,9.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,False
101114-201228-2222-2501-2743,1610612751,"Deron Williams, C.J. Watson, Gerald Wallace, Reggie Evans, Kris Humphries","Williams, Watson, Wallace, Evans, Humphries",101114-201228-2222-2501-2743,BKN,241.0,1,4.0,-1.0,7,8,,,1.0,15,2.0,3.0,,,,,2.0,2.0,,4.0,,,,,,4.0,9.0,,,,8.0,9.0,,1.0,,,,,,,4.0,4.0,,,,,,2.0,,2.0,,,1.0,4.0,1.0,,1.0,,1.0,1.0,2.0,,1.0,2.0,2.0,,1.0,1.0,1.0,1.0,,,,,,,8.0,,,,,0.5,0.5,,,,0.4444444444444444,,,0.4444444444444444,,,0.4444444444444444,,,,,,,,0.5,0.2,,0.5,0.2,,,,0.5,,,,,89.6265560165975,,18.857142857142858,13.625,17.285714285714285,13.625,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.2222222222222222,1.0,1.0,0.4444444444444444,,,,,,,,,,,,,,,,0.3333333333333333,,0.4681444444444445,0.4385,,0.1111111111111111,0.1111111111111111,,,9.899999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,False
101114-201572-202705-2207-2501,1610612751,"Deron Williams, Brook Lopez, MarShon Brooks, Joe Johnson, Reggie Evans","Williams, Lopez, Brooks, Johnson, Evans",101114-201572-202705-2207-2501,BKN,269.0,2,4.0,-7.0,9,8,5.0,4.0,1.0,17,,3.0,,2.0,,2.0,2.0,3.0,1.0,2.0,,,,,,3.0,8.0,,,1.0,7.0,14.0,,2.0,,,4.0,,1.0,1.0,4.0,2.0,,,,,1.0,2.0,,2.0,,,,4.0,1.0,,1.0,1.0,2.0,2.0,4.0,,,2.0,2.0,,,2.0,,,1.0,,,,,,7.0,1.0,5.0,1.0,1.0,0.6666666666666666,0.6666666666666666,,,,0.375,,,0.375,,,0.3888888888888889,,0.1,,0.125,0.3333333333333333,,1.0,1.0,0.2,,0.5,0.2,0.3333333333333333,,,,1.0,,,,91.00371747211896,,17.22222222222222,14.25,16.333333333333332,13.625,0.375,,,,0.375,0.6666666666666666,0.6666666666666666,0.25,0.5,0.5,,,,,,,,,1.0,,0.5,,,0.375,,0.4284375,0.45635,0.40975,,,,0.14285714285714285,9.3625,,0.5555555555555556,,,,,,,,,1.0,1.0,2.0,2.0,,0.5,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,1.0,,0.5,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1610612751,2013,2012-13,False
101114-201572-2207-2222-2501,1610612751,"Deron Williams, Brook Lopez, Joe Johnson, Gerald Wallace, Reggie Evans","Williams, Lopez, Johnson, Wallace, Evans",101114-201572-2207-2222-2501,BKN,8464.0,7,141.0,10.0,257,257,44.0,29.0,30.0,514,47.0,87.0,8.0,21.0,6.0,12.0,14.0,34.0,20.0,55.0,4.0,15.0,14.0,38.0,6.0,81.0,176.0,18.0,53.0,54.0,270.0,260.0,10.0,24.0,33.0,14.0,30.0,10.0,12.0,52.0,74.0,88.0,42.0,8.0,38.0,14.0,19.0,37.0,14.0,51.0,11.0,3.0,27.0,116.0,28.0,20.0,72.0,6.0,98.0,36.0,134.0,3.0,22.0,50.0,55.0,1.0,6.0,63.0,5.0,25.0,4.0,14.0,12.0,2.0,16.0,8.0,237.0,52.0,44.0,3.0,3.0,0.4567901234567901,0.4805194805194805,0.7777777777777778,0.33962264150943394,0.33962264150943394,0.4602272727272727,0.4166666666666667,0.4666666666666667,0.47161572052401746,0.38333333333333336,0.5,0.5254901960784314,0.4714285714285714,0.5543478260869565,0.2314410480349345,0.10795454545454546,0.16091954022988506,0.14705882352941177,0.75,0.6990291262135923,0.29473684210526313,0.7407407407407407,0.7076923076923077,0.27692307692307694,0.375,0.25,0.5384615384615384,0.8235294117647058,0.7872340425531915,0.8125,0.6363636363636364,0.02702702702702703,87.44801512287334,0.5,15.754863813229573,17.17898832684825,15.089494163424124,16.525291828793776,0.3799126637554585,0.5402298850574713,0.6438356164383562,0.574468085106383,0.14847161572052403,0.4117647058823529,0.4827586206896552,0.24017467248908297,0.36363636363636365,0.36363636363636365,0.06550218340611354,0.26666666666666666,0.26666666666666666,0.75,0.16593886462882096,0.3684210526315789,0.3684210526315789,0.7857142857142857,0.7,0.38095238095238093,0.3,0.5,0.15,0.611353711790393,0.3684210526315789,0.49577161572052403,0.52038,0.48968,0.11155378486055777,0.12755102040816327,0.12222222222222222,0.1925925925925926,8.18409090909091,24.745283018867923,0.17120622568093385,1.0,1.0,4.0,6.0,4.0,8.0,19.0,12.0,21.0,13.0,38.0,7.0,0.4,0.5526315789473685,0.22857142857142856,0.125,0.03333333333333333,0.1,0.25,6.0,17.0,4.0,4.0,3.0,0.22857142857142856,0.3,5.0,8.0,1.0,1.0,0.45454545454545453,0.16666666666666666,3.0,4.0,7.0,0.2857142857142857,0.5,12.0,,2.0,,5.0,1.0,,10.0,1.0,,1.0,3.0,0.05454545454545454,3.0,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.16666666666666666,0.375,0.2,1.0,,,,1610612751,2013,2012-13,False
