EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG2A,PtsUnassisted2s,NonHeaveArc3FGA,Fouls,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Fg2Pct,EfgPct,TsPct,FG3APct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Arc3Frequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyPoints,PtsAssisted2s,PtsPutbacks,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,LongMidRangeFGM,LongMidRangeFGA,FtPoints,PenaltyFtPoints,LongMidRangeAssists,LostBallSteals,Loose Ball Fouls Drawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,BadPassTurnovers,Offensive Fouls Drawn,Defensive 3 Seconds Violations,DefShortMidRangeReboundPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,OffThreePtRebounds,ShootingFouls,BlockingFouls,Loose Ball Fouls,TwoPtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceTurnovers,BlockedAtRim,BlockedShortMidRange,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,SecondChanceFtPoints,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Offensive Fouls,LongMidRangePctBlocked,PtsUnassisted3s,Fg3aBlocked,Travels,2pt And 1 Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,OffCorner3ReboundPct,FTOffRebounds,NonShootingPenaltyNonTakeFoulsDrawn,OffFTReboundPct,SecondChanceCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,FTDefRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Charge Fouls,Clear Path Fouls,Charge Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,OffensiveGoaltends,3SecondViolations,SecondChanceFg3Pct,Arc3PctBlocked,DefFTReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,DefensiveGoaltends,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,BlockedCorner3,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
101107-200794-201960-202330-2224,1610612762,"Marvin Williams, Paul Millsap, DeMarre Carroll, Gordon Hayward, Jamaal Tinsley","Williams, Millsap, Carroll, Hayward, Tinsley",101107-200794-201960-202330-2224,UTA,43.0,1,1.0,1.0,2.0,,,3.0,,,,,,,,,2.0,,,,,,,,,,,,100.46511627906976,15.0,14.0,15.0,10.0,,,,,,,,,,,,-2.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,1.0,1.0,,,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2013,2012-13,True
101107-200794-201960-202330-2590,1610612762,"Marvin Williams, Paul Millsap, DeMarre Carroll, Gordon Hayward, Mo Williams","Williams, Millsap, Carroll, Hayward, Williams",101107-200794-201960-202330-2590,UTA,416.0,1,7.0,14.0,13.0,8.0,6.0,27.0,3.0,5.0,4.0,,3.0,8.0,,13.0,26.0,6.0,2.0,,1.0,13.0,8.0,,0.375,0.375,0.5416666666666666,,93.46153846153845,16.357142857142858,14.384615384615385,16.357142857142858,13.076923076923077,0.625,0.6,0.75,,0.6666666666666666,0.625,0.498125,0.5404833333333333,4.9875,,0.5714285714285714,-13.0,,,,2.0,,2.0,,,,2.0,8.0,4.0,,2.0,2.0,2.0,,4.0,,,1.0,2.0,,2.0,,,,2.0,1.0,2.0,,4.0,8.0,0.6666666666666666,0.6666666666666666,,0.3333333333333333,,0.3333333333333333,,0.5,1.0,0.5,,,0.25,,,,,,,0.6666666666666666,0.25,,,,,,0.5,,,0.6153846153846154,,1.0,7.0,4.0,,,,8.0,,,,,,,0.125,,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,4.0,,,,,0.125,0.2,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612762,2013,2012-13,True
101107-200794-201960-202692-2224,1610612762,"Marvin Williams, Paul Millsap, DeMarre Carroll, Alec Burks, Jamaal Tinsley","Williams, Millsap, Carroll, Burks, Tinsley",101107-200794-201960-202692-2224,UTA,107.0,1,2.0,4.0,3.0,,,7.0,,,,1.0,2.0,3.0,1.0,4.0,2.0,,,1.0,1.0,4.0,,,0.6666666666666666,0.5,0.5,0.25,94.2056074766355,10.75,21.333333333333332,10.75,21.333333333333332,,,,0.25,,0.25,0.4590875,,14.066666666666668,25.2,,2.0,,,,,1.0,1.0,,,,,,4.0,,2.0,2.0,,1.0,4.0,,,2.0,2.0,,2.0,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,1.0,,,,1.0,,,,0.25,1.0,1.0,1.0,,,,,,,1.0,2.0,,,1.0,,,,,,,,,,0.5,0.5,0.5,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2013,2012-13,True
101107-200794-201960-202692-2744,1610612762,"Marvin Williams, Paul Millsap, DeMarre Carroll, Alec Burks, Al Jefferson","Williams, Millsap, Carroll, Burks, Jefferson",101107-200794-201960-202692-2744,UTA,50.0,1,1.0,1.0,2.0,,,3.0,1.0,1.0,,,1.0,1.0,,2.0,4.0,,,,1.0,2.0,,,1.0,1.0,1.0,,86.39999999999999,16.0,17.0,16.0,17.0,1.0,1.0,1.0,,,1.0,0.4499,,3.0,,,-2.0,,,,,,,,,,,,2.0,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2013,2012-13,True
101107-200794-201960-2224-2744,1610612762,"Marvin Williams, Paul Millsap, DeMarre Carroll, Jamaal Tinsley, Al Jefferson","Williams, Millsap, Carroll, Tinsley, Jefferson",101107-200794-201960-2224-2744,UTA,84.0,1,1.0,2.0,3.0,2.0,,5.0,,,,,1.0,2.0,,2.0,3.0,2.0,,,1.0,2.0,2.0,,0.5,0.5,0.5,,85.71428571428572,15.5,17.666666666666668,15.5,17.666666666666668,,,,,,,0.42715,0.42715,13.6,,1.0,-1.0,,,,,,1.0,,,,1.0,2.0,2.0,,1.0,1.0,,,2.0,,,1.0,1.0,,1.0,,,,,,,,,2.0,1.0,1.0,,0.5,,0.5,,0.5,,0.5,,,0.5,,,,0.5,,,,0.5,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2013,2012-13,True
101107-200794-201960-2590-2744,1610612762,"Marvin Williams, Paul Millsap, DeMarre Carroll, Mo Williams, Al Jefferson","Williams, Millsap, Carroll, Williams, Jefferson",101107-200794-201960-2590-2744,UTA,394.0,2,7.0,12.0,11.0,4.0,9.0,23.0,3.0,3.0,1.0,1.0,3.0,9.0,4.0,11.0,9.0,3.0,2.0,1.0,5.0,9.0,4.0,1.0,0.3333333333333333,0.34615384615384615,0.39285714285714285,0.3076923076923077,84.06091370558376,13.75,20.818181818181817,13.333333333333334,16.272727272727273,0.23076923076923078,1.0,1.0,0.07692307692307693,0.2,0.5384615384615384,0.5039153846153847,0.47622,10.744444444444445,24.6,0.3333333333333333,2.0,2.0,1.0,1.0,1.0,,2.0,1.0,2.0,2.0,1.0,5.0,4.0,2.0,2.0,3.0,2.0,,7.0,1.0,,3.0,3.0,2.0,5.0,,,,,,,,3.0,5.0,0.6666666666666666,1.0,0.5,0.3333333333333333,0.5,0.5,0.5,0.5,,0.6,0.16666666666666666,,0.6,0.2222222222222222,,,0.6,,,0.6666666666666666,0.15384615384615385,,,,0.5,1.0,1.0,0.4158,0.18181818181818182,0.45454545454545453,,4.0,2.0,,,,1.0,2.0,,,,,,,0.3076923076923077,,,,,,,,,1.0,3.0,1.0,2.0,,,,1.0,,1.0,2.0,3.0,,,1.0,,1.0,1.0,,,,1.0,1.0,0.25,0.5,0.25,,,0.3333333333333333,,1.0,,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,,,,,0.4,0.5,,,0.07142857142857142,0.1,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612762,2013,2012-13,True
101107-200794-202324-202330-202692,1610612762,"Marvin Williams, Paul Millsap, Derrick Favors, Gordon Hayward, Alec Burks","Williams, Millsap, Favors, Hayward, Burks",101107-200794-202324-202330-202692,UTA,621.0,3,10.0,19.0,18.0,,,37.0,2.0,3.0,,5.0,3.0,5.0,6.0,30.0,22.0,,4.0,5.0,6.0,28.0,,,0.6,0.9545454545454546,0.9375,0.5454545454545454,85.79710144927536,15.31578947368421,18.333333333333332,15.157894736842104,17.333333333333332,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.45454545454545453,,0.8181818181818182,0.5772772727272728,,5.5,24.46666666666667,,8.0,1.0,,,,1.0,1.0,,,2.0,,,2.0,,1.0,5.0,1.0,,14.0,,,3.0,4.0,,4.0,,4.0,1.0,2.0,2.0,3.0,,6.0,,0.3333333333333333,0.3333333333333333,,,,,1.0,,0.6666666666666666,0.42857142857142855,,,0.3333333333333333,,,0.5,0.5,,,0.5,0.09090909090909091,1.0,1.0,,,,,,0.06666666666666667,,,1.0,9.0,,,3.0,,10.0,,,,,,,0.09090909090909091,,,,,,,,,1.0,1.0,,,4.0,,,5.0,,,,12.0,4.0,,4.0,3.0,1.0,,4.0,,,5.0,0.8,0.8333333333333334,,0.8333333333333334,,,,,,,0.09090909090909091,1.0,1.0,1.0,0.8,0.8,0.75,,,,,0.8,0.3125,0.5,,,,,,2.0,,1.0,,,3.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612762,2013,2012-13,True
101107-200794-202324-202330-2224,1610612762,"Marvin Williams, Paul Millsap, Derrick Favors, Gordon Hayward, Jamaal Tinsley","Williams, Millsap, Favors, Hayward, Tinsley",101107-200794-202324-202330-2224,UTA,431.0,3,7.0,16.0,14.0,3.0,,30.0,3.0,5.0,1.0,2.0,5.0,9.0,2.0,19.0,17.0,2.0,4.0,2.0,3.0,19.0,3.0,,0.5555555555555556,0.5909090909090909,0.6785714285714286,0.18181818181818182,100.23201856148492,14.125,14.642857142857142,14.125,13.285714285714286,0.45454545454545453,0.6,0.75,0.18181818181818182,0.5,0.6363636363636364,0.5445681818181818,0.4281,8.733333333333333,24.6,0.1875,2.0,,,,1.0,,1.0,,,,2.0,6.0,6.0,,3.0,4.0,1.0,,9.0,,1.0,2.0,4.0,,4.0,,,,1.0,,2.0,,3.0,6.0,0.6,0.6,,1.0,,1.0,,1.0,0.5,0.4,,1.0,0.5,,,0.25,,1.0,,0.3333333333333333,0.09090909090909091,,,,,,1.0,,,0.3157894736842105,2.0,3.0,6.0,2.0,2.0,,,6.0,1.0,3.0,,3.0,1.0,0.3333333333333333,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,,1.0,,,1.0,,,,,1.0,,,1.0,,,,3.0,1.0,1.0,1.0,1.0,,,2.0,,,2.0,1.0,0.5,,0.5,0.1111111111111111,0.2,,,,,,,,,0.5,0.5,1.0,,,,,0.5,0.15384615384615385,0.18181818181818182,,3.0,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612762,2013,2012-13,True
101107-200794-202324-202330-2248,1610612762,"Marvin Williams, Paul Millsap, Derrick Favors, Gordon Hayward, Earl Watson","Williams, Millsap, Favors, Hayward, Watson",101107-200794-202324-202330-2248,UTA,50.0,1,1.0,1.0,,,,1.0,,1.0,,,1.0,2.0,,2.0,,,,,,,,,0.5,0.5,0.5,,28.799999999999997,27.0,,16.0,,0.5,,,,,0.5,0.5356,,8.7,,,2.0,1.0,,,,,,1.0,1.0,2.0,,,2.0,,1.0,1.0,,,2.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,0.4248,1.0,,1.0,1.0,,,1.0,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2013,2012-13,True
101107-200794-202324-202330-2590,1610612762,"Marvin Williams, Paul Millsap, Derrick Favors, Gordon Hayward, Mo Williams","Williams, Millsap, Favors, Hayward, Williams",101107-200794-202324-202330-2590,UTA,553.0,8,9.0,18.0,18.0,9.0,5.0,36.0,5.0,5.0,2.0,4.0,7.0,10.0,7.0,22.0,20.0,5.0,2.0,4.0,5.0,22.0,9.0,,0.7,0.5882352941176471,0.5789473684210527,0.4117647058823529,93.74321880650994,14.5,16.22222222222222,13.444444444444445,15.88888888888889,0.29411764705882354,1.0,1.0,0.23529411764705882,0.25,0.7058823529411765,0.5279617647058824,0.4508125,5.9799999999999995,24.385714285714283,0.5,2.0,1.0,,,2.0,2.0,4.0,,,,3.0,11.0,12.0,,6.0,8.0,5.0,1.0,18.0,,1.0,5.0,8.0,2.0,10.0,,,,,,1.0,,3.0,11.0,0.8571428571428571,0.8571428571428571,,0.6,,0.5625,,0.55,,0.7142857142857143,,0.5,0.6666666666666666,0.2857142857142857,,0.5,0.6666666666666666,,,1.0,0.23529411764705882,0.5,0.5,0.5,,,1.0,,,0.5,,1.0,2.0,2.0,,,,4.0,,,,,,,0.058823529411764705,,,,,,,,1.0,1.0,3.0,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,6.0,1.0,,2.0,1.0,1.0,2.0,4.0,,,2.0,1.0,0.2857142857142857,0.3333333333333333,0.2857142857142857,,,0.4,,,1.0,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,0.25,0.25,1.0,1.0,0.125,,0.25,0.25,0.10526315789473684,0.16666666666666666,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,1.0,,2.0,,,,,,,,,,,,,,,1.0,,,,0.5,,,,,,,,,1610612762,2013,2012-13,True
101107-200794-202324-202330-2744,1610612762,"Marvin Williams, Paul Millsap, Derrick Favors, Gordon Hayward, Al Jefferson","Williams, Millsap, Favors, Hayward, Jefferson",101107-200794-202324-202330-2744,UTA,2.0,1,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.1567,0.1567,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2013,2012-13,True
101107-200794-202324-202692-2224,1610612762,"Marvin Williams, Paul Millsap, Derrick Favors, Alec Burks, Jamaal Tinsley","Williams, Millsap, Favors, Burks, Tinsley",101107-200794-202324-202692-2224,UTA,2008.0,7,33.0,59.0,61.0,,2.0,120.0,13.0,18.0,,6.0,26.0,43.0,7.0,66.0,70.0,,28.0,6.0,9.0,65.0,,,0.6046511627906976,0.58,0.6111111111111112,0.14,86.05577689243027,15.491525423728813,17.934426229508198,14.94915254237288,17.540983606557376,0.36,0.7222222222222222,0.8125,0.12,,0.5,0.518686,,10.37906976744186,24.62857142857143,,-4.0,4.0,,1.0,,3.0,7.0,,1.0,1.0,,,24.0,,12.0,13.0,6.0,,27.0,6.0,3.0,16.0,20.0,6.0,26.0,1.0,4.0,4.0,6.0,3.0,11.0,,11.0,,0.46153846153846156,0.46153846153846156,,,,,0.125,,0.5454545454545454,0.64,0.35294117647058826,1.0,0.6785714285714286,0.2727272727272727,0.25,0.42857142857142855,0.875,1.0,0.05,0.46153846153846156,0.14,0.42857142857142855,0.42857142857142855,,0.3333333333333333,,,0.56415,0.015151515151515152,,10.0,18.0,8.0,,6.0,,,10.0,,6.0,,7.0,3.0,0.42857142857142855,0.36,0.5555555555555556,0.5555555555555556,0.6,,3.0,,,0.6,,1.0,,,2.0,1.0,,2.0,2.0,,,3.0,2.0,2.0,1.0,1.0,,,7.0,,,6.0,0.5,0.2857142857142857,,0.2857142857142857,0.046511627906976744,0.1111111111111111,,0.6,,1.0,0.02,,,,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,,,,0.3333333333333333,0.1111111111111111,0.1276595744680851,1.0,5.0,1.0,,0.25,1.0,3.0,5.0,,,3.0,,1.0,2.0,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,1.0,,,,,1.0,0.3333333333333333,,,,,,,,,,,,1610612762,2013,2012-13,True
101107-200794-202324-202692-2248,1610612762,"Marvin Williams, Paul Millsap, Derrick Favors, Alec Burks, Earl Watson","Williams, Millsap, Favors, Burks, Watson",101107-200794-202324-202692-2248,UTA,371.0,2,6.0,14.0,13.0,10.0,8.0,27.0,1.0,2.0,2.0,3.0,3.0,8.0,4.0,10.0,10.0,4.0,4.0,3.0,5.0,10.0,10.0,1.0,0.375,0.25,0.35714285714285715,0.3333333333333333,104.79784366576818,11.5,16.153846153846153,10.857142857142858,15.615384615384615,0.16666666666666666,0.5,1.0,0.25,0.3333333333333333,0.5,0.464525,0.4693333333333333,8.525,24.5,0.7142857142857143,,2.0,,,1.0,2.0,5.0,,,,2.0,8.0,2.0,,1.0,1.0,,1.0,2.0,2.0,2.0,3.0,6.0,2.0,8.0,,2.0,1.0,,,1.0,1.0,2.0,8.0,0.3333333333333333,0.3333333333333333,,0.5,,0.3333333333333333,,0.5,,1.0,0.4,1.0,1.0,0.2222222222222222,0.3333333333333333,1.0,1.0,,,,0.4166666666666667,0.4,0.5,0.5,,,0.5,0.53655,,0.8,,1.0,4.0,4.0,,1.0,,4.0,2.0,,,1.0,1.0,1.0,0.08333333333333333,,,,,,,,1.0,,1.0,,1.0,,2.0,1.0,,2.0,,2.0,,,2.0,,,,,3.0,,,,,,,,0.25,0.5,,,,1.0,0.08333333333333333,,,,,,,1.0,0.16666666666666666,,0.16666666666666666,,,,,,,0.2,1.0,,,1.0,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,1.0,,,,,,0.5,,,,,,,,,,,1.0,,1610612762,2013,2012-13,True
101107-200794-202324-202692-2590,1610612762,"Marvin Williams, Paul Millsap, Derrick Favors, Alec Burks, Mo Williams","Williams, Millsap, Favors, Burks, Williams",101107-200794-202324-202692-2590,UTA,186.0,3,3.0,6.0,6.0,,,12.0,2.0,3.0,,,3.0,7.0,,6.0,2.0,,4.0,,4.0,6.0,,,0.42857142857142855,0.42857142857142855,0.42857142857142855,,92.90322580645162,13.666666666666666,17.333333333333332,12.333333333333334,14.833333333333334,0.42857142857142855,0.6666666666666666,0.6666666666666666,,,0.42857142857142855,0.5394285714285714,,8.7,,,4.0,1.0,,1.0,,,2.0,,2.0,,,,2.0,,1.0,1.0,1.0,,2.0,2.0,,1.0,1.0,2.0,3.0,,3.0,3.0,,,1.0,,,,0.3333333333333333,0.3333333333333333,,,,,,,,0.3333333333333333,0.5,,0.3333333333333333,0.5,1.0,,0.5,,,0.5,0.2857142857142857,,,,0.5,,,0.4979,,,1.0,2.0,,,,,,,,1.0,,1.0,,,0.2857142857142857,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2013,2012-13,True
101107-200794-202324-2590-2744,1610612762,"Marvin Williams, Paul Millsap, Derrick Favors, Mo Williams, Al Jefferson","Williams, Millsap, Favors, Williams, Jefferson",101107-200794-202324-2590-2744,UTA,28.0,1,,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,,,1.0,,,2.0,1.0,,,,,1.0,,,,,,102.85714285714286,22.0,6.0,22.0,6.0,1.0,,,,1.0,1.0,0.3535,0.3535,2.3,,1.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2013,2012-13,True
101107-200794-202330-202683-2224,1610612762,"Marvin Williams, Paul Millsap, Gordon Hayward, Enes Kanter, Jamaal Tinsley","Williams, Millsap, Hayward, Kanter, Tinsley",101107-200794-202330-202683-2224,UTA,119.0,1,2.0,4.0,3.0,4.0,,7.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,4.0,3.0,4.0,4.0,1.0,,2.0,4.0,,0.4,0.3333333333333333,0.3333333333333333,0.16666666666666666,84.70588235294117,16.25,18.0,12.75,18.0,0.16666666666666666,1.0,1.0,0.16666666666666666,0.2,0.3333333333333333,0.42845833333333333,0.43451000000000006,6.6,25.6,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,1.0,2.0,2.0,2.0,4.0,,,,,,,,2.0,1.0,,1.0,2.0,3.0,,,,,,,,1.0,4.0,,,0.5,0.5,0.5,0.4,0.5,0.4,,,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,,,1.0,,,0.5,,,,0.5,1.0,1.0,0.5968,0.5,1.0,1.0,1.0,,,,,,,,,,,,,0.16666666666666666,1.0,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2013,2012-13,True
101107-200794-202330-202683-2248,1610612762,"Marvin Williams, Paul Millsap, Gordon Hayward, Enes Kanter, Earl Watson","Williams, Millsap, Hayward, Kanter, Watson",101107-200794-202330-202683-2248,UTA,239.0,3,4.0,8.0,8.0,,2.0,16.0,2.0,2.0,,3.0,2.0,4.0,4.0,7.0,8.0,,2.0,3.0,4.0,7.0,,,0.5,0.4375,0.4375,0.5,96.40167364016736,17.75,12.125,16.25,12.125,0.25,1.0,1.0,0.375,,0.75,0.513025,,8.35,24.35,,-1.0,1.0,,,,,1.0,,,,,,2.0,,1.0,2.0,1.0,,5.0,,,1.0,1.0,2.0,3.0,,1.0,1.0,2.0,1.0,2.0,,2.0,,0.5,0.5,,,,,,,1.0,1.0,,,1.0,0.4,,,1.0,,,0.5,0.125,,,,,,,,,,,1.0,,,,,,,,,,,,,0.125,,,,,1.0,,,,,1.0,,,1.0,,,1.0,1.0,,,3.0,1.0,,1.0,1.0,,2.0,4.0,,,,1.0,0.25,,0.25,,,0.6666666666666666,,0.5,,0.125,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,0.3333333333333333,,,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1610612762,2013,2012-13,True
