EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyFG2A,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,PenaltyOffPossExcludingTakeFouls,PenaltyShotQualityAvg,PenaltyOffPossPct,DefensiveGoaltends,FtPoints,OffThreePtRebounds,FTDefRebounds,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ShortMidRangeFGM,Corner3FGM,Corner3FGA,FG3M,PtsAssisted3s,ThreePtAssists,Corner3Assists,DefTwoPtRebounds,Loose Ball Fouls,Blocked2s,BlockedAtRim,Blocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefTwoPtReboundPct,DefAtRimReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFGA,DefLongMidRangeReboundPct,PenaltyAtRimFrequency,SecondChanceFtPoints,PenaltyFtPoints,PenaltyPoints,LostBallTurnovers,NonShootingFoulsDrawn,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyTsPct,BlocksRecoveredPct,PenaltyPointsPct,ShortMidRangeAssists,ShortMidRangePctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,NonHeaveArc3FGM,Arc3Assists,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyAtRimFGM,PenaltyAtRimAccuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,SelfOReb,Travels,BlockingFouls,Offensive Fouls,Charge Fouls Drawn,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,BlockedShortMidRange,3SecondViolations,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffCorner3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,SecondChanceArc3FGA,SecondChanceArc3Frequency,SecondChanceArc3FGM,Charge Fouls,Clear Path Fouls,Technical Free Throw Trips,SecondChanceArc3Accuracy,Blocked3s,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Defensive 3 Seconds Violations,HeaveAttempts,SecondChanceArc3PctAssisted,3pt And 1 Free Throw Trips,BlockedLongMidRange,BlockedCorner3,StepOutOfBoundsTurnovers,OffensiveGoaltends,HeaveMakes,team_id,year,season,team_vs
101128-201166-202341-202962-203080,1610612745,"Francisco Garcia, Aaron Brooks, James Anderson, Greg Smith, Thomas Robinson","Garcia, Brooks, Anderson, Smith, Robinson",101128-201166-202341-202962-203080,HOU,421.0,1,7.0,-11.0,16.0,17.0,4.0,2.0,33.0,2.0,6.0,1.0,2.0,4.0,3.0,6.0,1.0,5.0,16.0,1.0,10.0,21.0,1.0,3.0,2.0,4.0,6.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,4.0,4.0,2.0,2.0,4.0,6.0,3.0,2.0,1.0,3.0,3.0,3.0,1.0,2.0,3.0,4.0,1.0,1.0,8.0,0.4,0.5,0.3125,0.3333333333333333,0.29411764705882354,0.3333333333333333,0.29411764705882354,0.3333333333333333,0.058823529411764705,0.1875,0.5,1.0,0.36363636363636365,0.5,0.5,0.3333333333333333,0.25,0.5,0.3333333333333333,0.5,0.5,112.87410926365796,13.0,12.529411764705882,12.5625,12.411764705882353,0.35294117647058826,0.3333333333333333,0.6666666666666666,0.5,0.23529411764705882,0.35294117647058826,0.5,0.5,0.3333333333333333,0.058823529411764705,0.6666666666666666,0.5,0.4117647058823529,0.4494,0.5256,0.2,9.79375,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2013,2012-13,True
101128-201166-202341-203080-203093,1610612745,"Francisco Garcia, Aaron Brooks, James Anderson, Thomas Robinson, Terrence Jones","Garcia, Brooks, Anderson, Robinson, Jones",101128-201166-202341-203080-203093,HOU,63.0,1,1.0,,3.0,2.0,2.0,,5.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,114.28571428571428,10.333333333333334,16.0,10.333333333333334,16.0,,,,,1.0,,,,,,,,,0.3488,,,12.8,,3.0,1.0,1.0,2.0,1.0,2.0,3.0,0.3488,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2013,2012-13,True
101128-201600-201935-201976-202391,1610612745,"Francisco Garcia, Omer Asik, James Harden, Patrick Beverley, Jeremy Lin","Garcia, Asik, Harden, Beverley, Lin",101128-201600-201935-201976-202391,HOU,9.0,1,,-3.0,,1.0,1.0,,1.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,,9.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2013,2012-13,True
101128-201600-201935-201976-202700,1610612745,"Francisco Garcia, Omer Asik, James Harden, Patrick Beverley, Donatas Motiejunas","Garcia, Asik, Harden, Beverley, Motiejunas",101128-201600-201935-201976-202700,HOU,226.0,1,4.0,-4.0,8.0,8.0,,2.0,16.0,2.0,4.0,1.0,1.0,1.0,,2.0,2.0,2.0,7.0,2.0,5.0,9.0,1.0,2.0,2.0,,4.0,2.0,2.0,,,,,,,1.0,2.0,3.0,2.0,5.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,3.0,,,0.2857142857142857,0.5,0.2222222222222222,0.5,0.2777777777777778,0.5,0.2222222222222222,,,1.0,0.2,1.0,1.0,0.2857142857142857,,1.0,,1.0,,101.94690265486726,18.75,9.5,18.0,9.5,0.4444444444444444,0.5,0.5,,0.1111111111111111,0.2222222222222222,,,,0.2222222222222222,0.5,1.0,0.6666666666666666,0.5374388888888889,0.3979,0.4,7.614285714285714,25.8,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.1111111111111111,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2013,2012-13,True
101128-201600-201935-201976-202718,1610612745,"Francisco Garcia, Omer Asik, James Harden, Patrick Beverley, Chandler Parsons","Garcia, Asik, Harden, Beverley, Parsons",101128-201600-201935-201976-202718,HOU,128.0,1,2.0,1.0,5.0,4.0,,,9.0,,1.0,,,1.0,,,1.0,1.0,2.0,3.0,6.0,5.0,,,,,2.0,,1.0,,,1.0,,,3.0,,,1.0,,1.0,,,,,,,,1.0,2.0,1.0,,,6.0,,,0.5,,0.5,,0.6,,0.6,,,,,,0.3333333333333333,,,,,,,101.25,12.8,16.0,12.8,10.75,0.2,,,,0.2,,,,,0.2,,,0.8,0.56453,,,4.2,23.900000000000002,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,0.2,0.5,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,1.0,0.4,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2013,2012-13,True
101128-201600-201935-201976-202962,1610612745,"Francisco Garcia, Omer Asik, James Harden, Patrick Beverley, Greg Smith","Garcia, Asik, Harden, Beverley, Smith",101128-201600-201935-201976-202962,HOU,140.0,2,2.0,-4.0,4.0,5.0,,2.0,9.0,,1.0,,,3.0,1.0,2.0,,1.0,6.0,,2.0,6.0,,2.0,,2.0,,,,1.0,1.0,1.0,,1.0,2.0,2.0,,2.0,2.0,4.0,,,,,,,,2.0,2.0,,,,2.0,1.0,1.0,0.16666666666666666,,0.16666666666666666,,0.16666666666666666,,,0.16666666666666666,1.0,,0.4,,1.0,0.4,1.0,0.3333333333333333,,,,92.57142857142857,22.0,10.4,18.25,10.4,0.16666666666666666,,,,0.5,0.3333333333333333,0.5,0.5,1.0,,,,0.16666666666666666,0.39716666666666667,0.3598,,10.566666666666666,,1.0,2.0,,,,,1.0,0.3859,0.25,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2013,2012-13,True
101128-201600-201935-201976-203093,1610612745,"Francisco Garcia, Omer Asik, James Harden, Patrick Beverley, Terrence Jones","Garcia, Asik, Harden, Beverley, Jones",101128-201600-201935-201976-203093,HOU,383.0,2,6.0,2.0,13.0,12.0,3.0,1.0,25.0,3.0,5.0,,,,1.0,2.0,,4.0,7.0,,12.0,10.0,,,2.0,8.0,,,,2.0,4.0,4.0,3.0,1.0,8.0,1.0,2.0,4.0,1.0,5.0,2.0,,2.0,3.0,2.0,3.0,,,4.0,4.0,,,10.0,1.0,1.0,0.5714285714285714,,0.5714285714285714,,0.6,1.0,,0.2857142857142857,0.4,1.0,0.3333333333333333,0.5,0.5714285714285714,0.3333333333333333,0.5,,,0.6666666666666666,,93.99477806788511,11.923076923076923,19.0,11.923076923076923,16.25,0.7142857142857143,0.6,1.0,1.0,,0.2857142857142857,0.5,0.5,1.0,,,,0.7142857142857143,0.5936285714285715,,0.16666666666666666,6.357142857142857,,3.0,,,,,1.0,3.0,,0.23076923076923078,1.0,4.0,,,6.0,,2.0,,,,0.2222222222222222,0.2222222222222222,,,,,,,,2.0,1.0,1.0,1.0,1.0,,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2013,2012-13,True
101128-201600-201935-201976-2568,1610612745,"Francisco Garcia, Omer Asik, James Harden, Patrick Beverley, Carlos Delfino","Garcia, Asik, Harden, Beverley, Delfino",101128-201600-201935-201976-2568,HOU,202.0,1,3.0,-1.0,6.0,6.0,,,12.0,,,,,1.0,1.0,1.0,,2.0,2.0,,4.0,5.0,,,,4.0,,,,,2.0,2.0,,1.0,4.0,,2.0,3.0,,3.0,,,,3.0,2.0,3.0,,,1.0,1.0,,,4.0,1.0,1.0,1.0,,1.0,,0.6666666666666666,,,,,1.0,,1.0,0.6,,,,,,1.0,85.54455445544555,14.666666666666666,19.0,14.666666666666666,17.166666666666668,,,,,0.5,0.5,1.0,1.0,1.0,,,,,0.41695,,,10.4,,,,,,,,,,,,,,,2.0,,1.0,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,1.0,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2013,2012-13,True
101128-201600-201935-202391-202700,1610612745,"Francisco Garcia, Omer Asik, James Harden, Jeremy Lin, Donatas Motiejunas","Garcia, Asik, Harden, Lin, Motiejunas",101128-201600-201935-202391-202700,HOU,301.0,3,5.0,3.0,11.0,11.0,3.0,,22.0,,2.0,,,2.0,,,3.0,2.0,4.0,4.0,13.0,10.0,,,,,4.0,,3.0,,,2.0,,,6.0,,5.0,5.0,,5.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,3.0,1.0,,13.0,,,0.5,,0.625,,0.7222222222222222,,0.5,,,1.0,,0.8333333333333334,0.8333333333333334,,,,,0.8333333333333334,,105.24916943521595,14.818181818181818,12.545454545454545,14.818181818181818,10.727272727272727,0.25,,,,0.25,,,,,0.375,,,0.75,0.553475,,,3.675,24.725,6.0,1.0,,,,,6.0,0.5107125,0.5454545454545454,,3.0,,,3.0,1.0,1.0,,,,0.125,0.25,2.0,1.0,1.0,2.0,6.0,2.0,1.0,,,,,,1.0,0.5,0.5,,,1.0,1.0,0.125,1.0,1.0,1.0,,,,,3.0,11.0,1.0,1.0,,11.0,1.0,1.1,,0.8461538461538461,,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,1.0,0.5,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2013,2012-13,True
101128-201600-201935-202391-202718,1610612745,"Francisco Garcia, Omer Asik, James Harden, Jeremy Lin, Chandler Parsons","Garcia, Asik, Harden, Lin, Parsons",101128-201600-201935-202391-202718,HOU,348.0,2,6.0,,11.0,13.0,3.0,,24.0,2.0,3.0,,,,,3.0,2.0,2.0,6.0,3.0,12.0,12.0,,,,4.0,,,2.0,,2.0,4.0,2.0,,10.0,,,4.0,,4.0,1.0,,1.0,,,,,2.0,2.0,3.0,1.0,,12.0,1.0,1.0,0.3333333333333333,,0.5555555555555556,,0.5454545454545454,,0.3333333333333333,,,,,,0.75,,,,,,,99.3103448275862,15.636363636363637,13.538461538461538,15.636363636363637,12.923076923076923,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,,0.3333333333333333,,,,0.2222222222222222,,,0.6666666666666666,0.49,,,10.366666666666667,25.099999999999998,7.0,3.0,,,,,7.0,0.47558999999999996,0.6363636363636364,,2.0,,1.0,4.0,,,1.0,,,,,,,1.0,2.0,6.0,2.0,,3.0,,,,,1.0,0.6666666666666666,0.6666666666666666,0.75,0.75,,,0.1111111111111111,,,,2.0,,0.4,,2.0,10.0,,2.0,,10.0,2.0,0.7142857142857143,,0.8333333333333334,,,,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0.3333333333333333,0.8,1.0,1.0,1.0,,,0.4,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2013,2012-13,True
