EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,FG2M,FG2A,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,FoulsDrawn,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FtPoints,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Charge Fouls,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LiveBallTurnoverPct,DefThreePtReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,PenaltyAtRimFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGA,ThreePtAssists,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,FTDefRebounds,LostBallSteals,LostBallTurnovers,ShootingFouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,DefensiveGoaltends,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,DefFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,PenaltyAtRimFGM,Arc3FGM,SecondChanceFtPoints,PtsUnassisted3s,NonHeaveArc3FGM,Arc3Assists,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,RecoveredBlocks,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffShortMidRangeReboundPct,BlocksRecoveredPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,BlockedShortMidRange,Travels,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,SelfOReb,BadPassOutOfBoundsTurnovers,Offensive Fouls,Charge Fouls Drawn,BlockingFoulsDrawn,BlockedLongMidRange,Defensive 3 Seconds Violations,SecondChanceFg3Pct,PenaltyFg3Pct,OffArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,PenaltyCorner3FGM,PenaltyCorner3Accuracy,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Fg3aBlocked,Loose Ball Fouls,FG3APctBlocked,Arc3PctBlocked,StepOutOfBoundsTurnovers,NonShootingPenaltyNonTakeFouls,HeaveAttempts,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,BlockingFouls,ThreePtShootingFoulsDrawn,3SecondViolations,OffFTReboundPct,ThreePtShootingFoulsDrawnPct,HeaveMakes,Blocked3s,BlockedArc3,3pt And 1 Free Throw Trips,OffensiveGoaltends,Corner3PctBlocked,Clear Path Fouls,team_id,year,season,team_vs
101236-201936-202326-202738-2566,1610612758,"Chuck Hayes, Tyreke Evans, DeMarcus Cousins, Isaiah Thomas, Travis Outlaw","Hayes, Evans, Cousins, Thomas, Outlaw",101236-201936-202326-202738-2566,SAC,105.0,1,2.0,3.0,4.0,4.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,,,,,2.0,2.0,1.0,3.0,,1.0,1.0,0.8333333333333334,1.0,0.8333333333333334,1.0,,,1.0,,0.5,,,1.0,109.71428571428571,9.0,17.25,8.0,16.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.5937333333333333,0.7003,0.4,0.9,4.0,4.0,,,,,2.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,,2.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,3.0,5.0,4.0,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,,,1.0,,1.0,,,,,,0.5937333333333333,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,2.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,0.5,0.5,0.6666666666666666,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,1.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,24.5,1.0,1.0,,3.0,1.0,,1.0,,,,,,,1.0,1.0,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,1610612758,2013,2012-13,True
101236-201936-202332-202738-2422,1610612758,"Chuck Hayes, Tyreke Evans, Cole Aldrich, Isaiah Thomas, John Salmons","Hayes, Evans, Aldrich, Thomas, Salmons",101236-201936-202332-202738-2422,SAC,133.0,1,2.0,-8.0,4.0,5.0,2.0,9.0,,1.0,,1.0,,4.0,3.0,,1.0,3.0,,,,2.0,,,2.0,2.0,,,,0.25,0.75,0.25,0.75,,,,0.5,,0.4,,,97.44360902255639,20.75,10.0,19.5,10.0,0.16666666666666666,,,0.5,,0.5,0.506925,0.65005,1.0,9.975,4.0,2.0,,2.0,1.0,,11.0,,4.0,3.0,,,1.0,,,3.0,,,,,,,,,2.0,,1.0,,,3.0,4.0,,,,0.25,0.25,,,,,,0.3333333333333333,,,,0.16666666666666666,0.506925,,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,3.0,1.0,1.0,,,,,,,2.0,,,,1.0,,,,,1.0,0.5,0.5,0.3333333333333333,,,1.0,,,,,,0.16666666666666666,,,,0.16666666666666666,,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,24.25,,1.0,,,1.0,1.0,,,,,,0.5,,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,0.5,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2013,2012-13,True
101236-201936-202335-202690-2422,1610612758,"Chuck Hayes, Tyreke Evans, Patrick Patterson, Jimmer Fredette, John Salmons","Hayes, Evans, Patterson, Fredette, Salmons",101236-201936-202335-202690-2422,SAC,518.0,1,9.0,-8.0,15.0,15.0,2.0,30.0,1.0,1.0,,,5.0,12.0,13.0,1.0,2.0,2.0,2.0,,1.0,2.0,5.0,6.0,2.0,8.0,3.0,0.4166666666666667,0.5,0.43333333333333335,0.5,0.40625,0.5,0.08333333333333333,,0.8333333333333334,0.2857142857142857,0.8333333333333334,0.2222222222222222,,,83.39768339768341,17.733333333333334,16.8,16.8,16.6,0.06666666666666667,1.0,1.0,,,0.26666666666666666,0.44825,0.3968,0.15384615384615385,14.791666666666666,,,,3.0,8.0,,21.0,,,,8.0,4.0,5.0,1.0,,11.0,,,,,,1.0,1.0,,4.0,,2.0,1.0,11.0,,,0.8,0.8,,,,,,1.0,,1.0,0.2,,,,0.5333333333333333,,0.0625,0.07692307692307693,,,,4.0,,,,3.0,,,1.0,3.0,,,,3.0,3.0,1.0,,3.0,,1.0,,,2.0,,,,,1.0,,1.0,,1.0,0.3333333333333333,0.3333333333333333,0.2,1.0,,0.25,,0.5,0.5,0.5,0.75,,,,,0.2,,,,,,26.066666666666666,,1.0,,,1.0,1.0,,,1.0,0.3333333333333333,,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2013,2012-13,True
101236-201936-202335-202738-2422,1610612758,"Chuck Hayes, Tyreke Evans, Patrick Patterson, Isaiah Thomas, John Salmons","Hayes, Evans, Patterson, Thomas, Salmons",101236-201936-202335-202738-2422,SAC,846.0,4,14.0,-7.0,27.0,26.0,3.0,53.0,4.0,8.0,1.0,1.0,10.0,18.0,30.0,1.0,2.0,3.0,12.0,2.0,1.0,2.0,6.0,9.0,3.0,12.0,2.0,0.5555555555555556,0.5,0.5416666666666666,0.5,0.5576923076923077,0.5,0.05555555555555555,,0.75,0.2857142857142857,0.75,0.3,0.25,1.0,90.2127659574468,15.25925925925926,16.692307692307693,15.222222222222221,16.03846153846154,0.3333333333333333,0.5,0.5,0.5,1.0,0.5833333333333334,0.48265,0.6009,0.1,8.577777777777778,21.0,6.0,1.0,4.0,6.0,4.0,37.0,6.0,11.0,21.0,8.0,4.0,6.0,2.0,,14.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,,5.0,2.0,27.0,21.0,21.0,0.4,0.4444444444444444,0.5454545454545454,0.5294117647058824,0.5555555555555556,0.3333333333333333,0.75,0.5,0.75,0.5,0.16666666666666666,0.25,0.3333333333333333,,0.25,0.4536941176470588,0.07692307692307693,0.1,0.7,0.7777777777777778,4.0,5.0,,1.0,1.0,5.0,,5.0,2.0,6.0,,6.0,3.0,6.0,5.0,2.0,,2.0,1.0,,,,,,,,1.0,,,,,1.0,0.3333333333333333,0.3333333333333333,0.25,,0.3333333333333333,,1.0,1.0,0.8333333333333334,0.8333333333333334,0.4,0.041666666666666664,,,,0.20833333333333334,,,0.23529411764705882,0.058823529411764705,0.29411764705882354,25.666666666666668,2.0,2.0,1.0,,2.0,2.0,,,,0.25,,0.5,,0.4,0.4,1.0,0.5,0.4,,1.0,,2.0,,2.0,1.0,,,,,,1.0,,0.3333333333333333,,,0.1111111111111111,,,0.4,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1610612758,2013,2012-13,True
101236-201936-202690-203080-2422,1610612758,"Chuck Hayes, Tyreke Evans, Jimmer Fredette, Thomas Robinson, John Salmons","Hayes, Evans, Fredette, Robinson, Salmons",101236-201936-202690-203080-2422,SAC,354.0,2,6.0,-2.0,10.0,11.0,2.0,21.0,,,,,4.0,5.0,12.0,1.0,1.0,2.0,2.0,,,1.0,2.0,3.0,2.0,5.0,5.0,0.8,1.0,0.6111111111111112,0.5,0.6,0.5,,,0.2222222222222222,1.0,0.2727272727272727,0.5,,,85.42372881355932,13.9,19.545454545454547,12.0,15.454545454545455,,,,,,0.4444444444444444,0.48797222222222225,0.4064,0.16666666666666666,15.459999999999999,7.0,,1.0,1.0,4.0,1.0,14.0,3.0,3.0,7.0,6.0,3.0,3.0,,,6.0,1.0,,,2.0,2.0,,2.0,2.0,2.0,,2.0,,10.0,7.0,7.0,0.75,0.75,1.0,0.75,0.7,1.0,0.5,0.4,0.5,,0.1111111111111111,1.0,1.0,,0.4444444444444444,0.4568625,,,0.5833333333333334,0.7,,3.0,,2.0,1.0,2.0,,,1.0,4.0,1.0,1.0,1.0,,2.0,,,3.0,1.0,,,,2.0,,,,,,,,,,0.25,0.25,0.4444444444444444,,0.3333333333333333,1.0,,,0.75,0.75,1.0,0.2222222222222222,,,,0.2222222222222222,,,,0.25,,24.45,,1.0,,3.0,1.0,,,,,,,,,0.5,0.5,,,0.5,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,1610612758,2013,2012-13,True
101236-201936-202738-203080-2422,1610612758,"Chuck Hayes, Tyreke Evans, Isaiah Thomas, Thomas Robinson, John Salmons","Hayes, Evans, Thomas, Robinson, Salmons",101236-201936-202738-203080-2422,SAC,17.0,1,,2.0,1.0,,,1.0,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,84.70588235294117,17.0,,17.0,,,,,,,,,,,,1.0,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,2.0,1.0,2.0,2.0,1.0,,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2013,2012-13,True
101236-201949-201962-201977-202335,1610612758,"Chuck Hayes, James Johnson, Toney Douglas, Marcus Thornton, Patrick Patterson","Hayes, Johnson, Douglas, Thornton, Patterson",101236-201949-201962-201977-202335,SAC,462.0,2,8.0,5.0,15.0,17.0,1.0,32.0,3.0,5.0,,1.0,7.0,10.0,19.0,,1.0,2.0,2.0,,1.0,2.0,3.0,7.0,2.0,9.0,3.0,0.7,,0.6071428571428571,,0.6333333333333333,0.5,0.1,0.2,1.0,0.6666666666666666,1.0,0.3333333333333333,0.5,1.0,99.74025974025975,13.266666666666667,15.470588235294118,12.466666666666667,14.352941176470589,0.35714285714285715,0.6,0.75,1.0,,0.6428571428571429,0.5276571428571428,0.4083,0.10526315789473684,7.7700000000000005,,2.0,2.0,2.0,3.0,2.0,14.0,,,,12.0,6.0,7.0,3.0,2.0,15.0,3.0,2.0,2.0,2.0,2.0,,2.0,,2.0,,2.0,,17.0,,,0.8571428571428571,0.8571428571428571,,,,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,0.21428571428571427,,,,,,,2.0,,,,4.0,,,1.0,4.0,,,,3.0,4.0,1.0,,1.0,,1.0,,,2.0,,,,,,,,,1.0,0.25,0.25,0.2857142857142857,1.0,,1.0,,1.0,0.6666666666666666,0.6666666666666666,0.5,,,,,0.2857142857142857,,,,,,24.5,,1.0,2.0,,1.0,1.0,,,,,,,,0.25,0.25,1.0,,0.25,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2013,2012-13,True
101236-201949-201962-202335-202690,1610612758,"Chuck Hayes, James Johnson, Toney Douglas, Patrick Patterson, Jimmer Fredette","Hayes, Johnson, Douglas, Patterson, Fredette",101236-201949-201962-202335-202690,SAC,303.0,1,5.0,-4.0,12.0,12.0,1.0,24.0,2.0,2.0,1.0,1.0,6.0,9.0,14.0,1.0,1.0,2.0,6.0,2.0,,1.0,1.0,2.0,1.0,3.0,2.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6363636363636364,1.0,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,114.05940594059406,13.083333333333334,12.166666666666666,13.083333333333334,12.166666666666666,0.2222222222222222,1.0,1.0,1.0,1.0,0.2222222222222222,0.4667555555555556,0.6622,0.14285714285714285,9.644444444444444,7.0,12.0,3.0,4.0,3.0,2.0,18.0,5.0,5.0,10.0,6.0,3.0,3.0,1.0,2.0,6.0,,1.0,1.0,2.0,1.0,,2.0,2.0,4.0,,4.0,2.0,12.0,10.0,7.0,0.5,0.6,1.0,1.0,1.0,1.0,,,,0.5,0.4444444444444444,0.75,0.75,0.6666666666666666,0.3333333333333333,0.46924,0.18181818181818182,0.18181818181818182,0.7142857142857143,0.5833333333333334,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,3.0,,,,,,,,,,,,,1.0,,,,0.5,0.3333333333333333,0.3333333333333333,,,,,,,,,0.2,,,,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612758,2013,2012-13,True
101236-201949-201977-202326-202738,1610612758,"Chuck Hayes, James Johnson, Marcus Thornton, DeMarcus Cousins, Isaiah Thomas","Hayes, Johnson, Thornton, Cousins, Thomas",101236-201949-201977-202326-202738,SAC,121.0,2,2.0,4.0,4.0,5.0,,9.0,1.0,1.0,,,2.0,3.0,7.0,,,,,,,,1.0,2.0,,2.0,1.0,0.6666666666666666,,0.875,,0.875,,,,1.0,,1.0,,,,107.10743801652893,11.5,15.0,11.5,15.0,0.25,1.0,1.0,,,0.5,0.5503125,,,11.4,,,,,2.0,,3.0,,,,4.0,2.0,3.0,1.0,,7.0,1.0,1.0,1.0,,,,,,,,,,7.0,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,0.5,,,,,,,1.0,,,,1.0,,,1.0,1.0,,,,3.0,1.0,1.0,,1.0,,,,,,,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,0.25,,,,,,0.5,0.5,1.0,,,,,0.25,,,,,,23.9,,1.0,,,1.0,1.0,,,1.0,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2013,2012-13,True
101236-201949-201977-202335-202690,1610612758,"Chuck Hayes, James Johnson, Marcus Thornton, Patrick Patterson, Jimmer Fredette","Hayes, Johnson, Thornton, Patterson, Fredette",101236-201949-201977-202335-202690,SAC,703.0,2,12.0,10.0,24.0,22.0,,46.0,5.0,5.0,,,7.0,10.0,29.0,,,,4.0,,,,3.0,6.0,,6.0,3.0,0.7,,0.8666666666666667,,0.8529411764705882,,,,0.42857142857142855,,0.36363636363636365,,,0.5,94.22475106685633,12.125,18.727272727272727,12.125,17.272727272727273,0.3333333333333333,1.0,1.0,,,0.6666666666666666,0.51352,,,9.49,,,,1.0,4.0,3.0,19.0,,,,10.0,5.0,9.0,4.0,,22.0,1.0,7.0,6.0,5.0,5.0,2.0,7.0,,7.0,,4.0,2.0,29.0,,,0.7142857142857143,0.7142857142857143,,,,0.7142857142857143,0.25,,0.25,0.8,0.06666666666666667,,,,0.26666666666666666,,0.11764705882352941,0.16666666666666666,,,,2.0,2.0,2.0,,3.0,,,4.0,5.0,,,,12.0,3.0,4.0,2.0,1.0,,2.0,1.0,,3.0,,,,,1.0,,1.0,,1.0,0.8,0.8,0.3333333333333333,1.0,,,,0.3333333333333333,0.5,0.5,0.5,0.13333333333333333,1.0,1.0,1.0,0.2,,,,,,24.06,,2.0,,,2.0,2.0,,,,,,,,0.6666666666666666,0.6666666666666666,1.0,,0.6666666666666666,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2013,2012-13,True
101236-201949-201977-202690-203080,1610612758,"Chuck Hayes, James Johnson, Marcus Thornton, Jimmer Fredette, Thomas Robinson","Hayes, Johnson, Thornton, Fredette, Robinson",101236-201949-201977-202690-203080,SAC,1988.0,5,33.0,2.0,66.0,63.0,12.0,129.0,15.0,25.0,5.0,7.0,25.0,54.0,68.0,7.0,13.0,17.0,20.0,6.0,5.0,11.0,13.0,17.0,15.0,32.0,18.0,0.46296296296296297,0.5384615384615384,0.423728813559322,0.5384615384615384,0.4927536231884058,0.5666666666666667,0.09259259259259259,0.04,0.5652173913043478,0.39285714285714285,0.5333333333333333,0.42424242424242425,0.4444444444444444,0.75,93.44064386317908,14.893939393939394,15.952380952380953,13.803030303030303,15.142857142857142,0.423728813559322,0.6,0.625,0.5384615384615384,0.7142857142857143,0.5084745762711864,0.4791906779661017,0.4819818181818182,0.25,8.357407407407408,8.0,1.0,4.0,12.0,17.0,18.0,66.0,2.0,7.0,4.0,30.0,15.0,15.0,9.0,1.0,30.0,3.0,9.0,6.0,8.0,5.0,3.0,11.0,1.0,12.0,,23.0,13.0,51.0,4.0,8.0,0.6,0.6818181818181818,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.7272727272727273,0.42857142857142855,0.5,0.4,0.6,0.2033898305084746,0.3333333333333333,0.4444444444444444,0.25,0.288135593220339,0.4274,0.18840579710144928,0.203125,0.058823529411764705,0.12121212121212122,5.0,6.0,,1.0,,4.0,,,,5.0,,,,,4.0,,,5.0,3.0,1.0,3.0,3.0,7.0,,,3.0,,4.0,1.0,4.0,,,,,0.0847457627118644,1.0,0.6,0.2727272727272727,,0.42857142857142855,0.35294117647058826,0.375,0.8333333333333334,0.01694915254237288,,,,0.06779661016949153,0.4,,0.7142857142857143,,,25.080000000000002,2.0,,3.0,,,,,1.0,1.0,0.25,0.058823529411764705,0.5,0.25,,,,0.4,,2.0,1.0,,,,,1.0,1.0,,1.0,,1.0,,,,0.75,0.5,0.03571428571428571,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,0.25,,,,,,,,,1610612758,2013,2012-13,True
101236-201949-201977-202690-2422,1610612758,"Chuck Hayes, James Johnson, Marcus Thornton, Jimmer Fredette, John Salmons","Hayes, Johnson, Thornton, Fredette, Salmons",101236-201949-201977-202690-2422,SAC,140.0,1,2.0,-3.0,5.0,5.0,1.0,10.0,,,,,1.0,3.0,4.0,,,,2.0,,,,,,,,3.0,0.3333333333333333,,0.3333333333333333,,0.5,,,,,,,,,,102.85714285714285,14.0,14.0,13.6,12.8,,,,,,,0.41923333333333335,,,18.7,,,,,3.0,2.0,7.0,,,,,,,,,,,,,,,,,,1.0,,2.0,1.0,4.0,,,,,,,,,,,,,,,,,1.0,,0.25,0.25,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2013,2012-13,True
101236-201949-201977-202690-2566,1610612758,"Chuck Hayes, James Johnson, Marcus Thornton, Jimmer Fredette, Travis Outlaw","Hayes, Johnson, Thornton, Fredette, Outlaw",101236-201949-201977-202690-2566,SAC,253.0,1,4.0,4.0,9.0,8.0,1.0,17.0,2.0,2.0,,,3.0,5.0,13.0,1.0,1.0,2.0,4.0,,,,2.0,3.0,1.0,4.0,1.0,0.6,1.0,0.6666666666666666,1.0,0.65,1.0,,,1.0,,1.0,0.25,,,96.7588932806324,12.444444444444445,17.625,10.88888888888889,17.625,0.2222222222222222,1.0,1.0,,,0.6666666666666666,0.5675833333333333,,0.15384615384615385,9.42,,,,1.0,2.0,1.0,9.0,,,,2.0,1.0,3.0,,,8.0,1.0,1.0,,,,,,,1.0,,2.0,1.0,11.0,,,0.3333333333333333,0.3333333333333333,,,,,1.0,1.0,,,0.1111111111111111,,,,0.2222222222222222,,0.1,0.16666666666666666,,,,1.0,1.0,1.0,,3.0,,,2.0,4.0,,,,6.0,3.0,2.0,1.0,1.0,1.0,,1.0,,,,,,,1.0,1.0,1.0,,1.0,0.5,0.5,0.4444444444444444,,0.5,,,1.0,0.5,0.5,1.0,0.1111111111111111,1.0,1.0,1.0,0.3333333333333333,,,,,,25.1,,1.0,,,1.0,1.0,,,1.0,,,,1.0,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2013,2012-13,True
101236-201949-201977-202738-203080,1610612758,"Chuck Hayes, James Johnson, Marcus Thornton, Isaiah Thomas, Thomas Robinson","Hayes, Johnson, Thornton, Thomas, Robinson",101236-201949-201977-202738-203080,SAC,1210.0,4,20.0,,36.0,35.0,3.0,71.0,4.0,7.0,2.0,2.0,11.0,24.0,30.0,2.0,2.0,5.0,10.0,4.0,2.0,3.0,12.0,19.0,3.0,22.0,6.0,0.4583333333333333,1.0,0.4032258064516129,1.0,0.4411764705882353,0.8333333333333334,0.08333333333333333,0.2857142857142857,0.6,0.23076923076923078,0.6538461538461539,0.15789473684210525,,0.8571428571428571,84.49586776859503,16.944444444444443,17.142857142857142,16.833333333333332,16.257142857142856,0.22580645161290322,0.5714285714285714,0.8,1.0,1.0,0.45161290322580644,0.47691290322580643,0.6012,0.16666666666666666,11.125,,3.0,3.0,6.0,11.0,5.0,30.0,,,,12.0,6.0,7.0,2.0,1.0,15.0,5.0,1.0,1.0,4.0,3.0,1.0,5.0,,10.0,,6.0,3.0,25.0,,,0.5454545454545454,0.6666666666666666,,,,0.8,0.8333333333333334,0.4,0.8,0.5,0.1935483870967742,0.5,0.5,0.3333333333333333,0.3548387096774194,,0.08823529411764706,0.1111111111111111,,,,4.0,,2.0,,5.0,,,1.0,7.0,,,,3.0,5.0,1.0,,3.0,,2.0,,1.0,4.0,,,,,3.0,3.0,3.0,,1.0,0.14285714285714285,0.14285714285714285,0.22580645161290322,1.0,,0.2857142857142857,,0.5,0.36363636363636365,0.36363636363636365,0.75,0.06451612903225806,,,,0.16129032258064516,,,,,,24.228571428571428,,1.0,1.0,,1.0,1.0,,,,,,0.3333333333333333,,0.2,0.2,1.0,,0.2,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1610612758,2013,2012-13,True
101236-201949-201977-202738-2422,1610612758,"Chuck Hayes, James Johnson, Marcus Thornton, Isaiah Thomas, John Salmons","Hayes, Johnson, Thornton, Thomas, Salmons",101236-201949-201977-202738-2422,SAC,26.0,1,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,,1.0,,,,55.38461538461538,,14.0,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2013,2012-13,True
