EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,OffFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,FG3M,PenaltyFG3M,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Charge Fouls,RecoveredBlocks,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,PtsPutbacks,Travels,Offensive Fouls Drawn,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,Fg2aBlocked,Loose Ball Fouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,FG2APctBlocked,AtRimPctBlocked,OffAtRimReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3FGM,BadPassOutOfBoundsTurnovers,PenaltyArc3Accuracy,PtsUnassisted3s,3SecondViolations,SecondChanceArc3FGA,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,SecondChanceArc3Frequency,BadPassTurnovers,SecondChanceTurnovers,LostBallSteals,BlockingFouls,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,SecondChanceArc3FGM,SelfOReb,SelfORebPct,SecondChanceArc3Accuracy,2pt And 1 Free Throw Trips,Offensive Fouls,Charge Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,BlockedLongMidRange,OffArc3ReboundPct,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,LongMidRangePctBlocked,SecondChanceArc3PctAssisted,Defensive 3 Seconds Violations,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,OffensiveGoaltends,Corner3PctBlocked,Clear Path Fouls,BlockedArc3,HeaveMakes,team_id,year,season,team_vs
101138-1718-200765-201584-2215,1610612738,"Brandon Bass, Paul Pierce, Rajon Rondo, Courtney Lee, Jason Collins","Bass, Pierce, Rondo, Lee, Collins",101138-1718-200765-201584-2215,BOS,53.0,1,1.0,-2.0,1.0,1.0,,1.0,,2.0,,1.0,,,,,,,1.0,,,1.0,1.0,,,2.0,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,0.5,,,,,54.339622641509436,32.0,21.0,32.0,21.0,0.5,,,,,,0.5,,,,,,,1.0,0.49815,,,,,,,3.2,24.5,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2013,2012-13,True
101138-1718-200765-201584-2404,1610612738,"Brandon Bass, Paul Pierce, Rajon Rondo, Courtney Lee, Chris Wilcox","Bass, Pierce, Rondo, Lee, Wilcox",101138-1718-200765-201584-2404,BOS,1401.0,10,23.0,14.0,50.0,44.0,16.0,16.0,7.0,94.0,9.0,20.0,3.0,5.0,3.0,7.0,10.0,2.0,4.0,,19.0,38.0,6.0,5.0,58.0,44.0,3.0,5.0,7.0,7.0,15.0,,16.0,18.0,20.0,4.0,9.0,12.0,1.0,27.0,,,6.0,12.0,19.0,7.0,26.0,2.0,2.0,16.0,7.0,10.0,3.0,2.0,1.0,2.0,51.0,16.0,16.0,0.47368421052631576,0.5294117647058824,0.5,0.6,0.4666666666666667,0.6022727272727273,0.6,0.4666666666666667,0.5918367346938775,0.5833333333333334,0.47058823529411764,0.13636363636363635,,1.0,1.0,,1.0,0.35,,1.0,1.0,1.0,96.61670235546038,14.12,15.795454545454545,13.76,15.795454545454545,0.45454545454545453,0.45,0.6428571428571429,0.1111111111111111,0.22727272727272727,0.045454545454545456,0.09090909090909091,1.0,0.6,,0.4666666666666667,0.42857142857142855,,0.5909090909090909,0.5044329545454546,0.53396,0.4766,0.06382978723404255,0.07317073170731707,0.1206896551724138,0.27586206896551724,7.815789473684211,24.316666666666666,0.32,4.0,8.0,6.0,2.0,,,3.0,5.0,,2.0,9.0,3.0,3.0,1.0,2.0,2.0,6.0,7.0,1.0,4.0,3.0,,,7.0,3.0,5.0,,2.0,0.6,0.8333333333333334,,0.8333333333333334,0.5714285714285714,1.0,0.3684210526315789,0.75,1.0,1.0,1.0,0.18181818181818182,0.5,0.5714285714285714,0.5,0.6,0.6,1.0,1.0,1.0,1.0,0.75,0.75,0.3333333333333333,,,0.75,4.0,,,,,,,1.0,7.0,1.0,,,,2.0,1.0,2.0,,0.18421052631578946,0.3,0.2727272727272727,,,,,2.0,,6.0,,,0.125,0.25,,4.0,1.0,,1.0,1.0,4.0,,1.0,0.07692307692307693,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612738,2013,2012-13,True
101138-1718-200765-201584-708,1610612738,"Brandon Bass, Paul Pierce, Rajon Rondo, Courtney Lee, Kevin Garnett","Bass, Pierce, Rondo, Lee, Garnett",101138-1718-200765-201584-708,BOS,4716.0,15,79.0,12.0,149.0,151.0,24.0,17.0,13.0,300.0,28.0,40.0,6.0,9.0,5.0,8.0,25.0,9.0,24.0,3.0,44.0,95.0,33.0,34.0,173.0,161.0,7.0,13.0,16.0,7.0,16.0,6.0,28.0,58.0,30.0,24.0,29.0,43.0,20.0,100.0,3.0,,10.0,43.0,56.0,16.0,72.0,8.0,4.0,24.0,35.0,44.0,21.0,5.0,2.0,5.0,157.0,28.0,24.0,0.6590909090909091,0.7073170731707317,0.4631578947368421,0.5384615384615384,0.4375,0.54296875,0.5,0.45454545454545453,0.581081081081081,0.5333333333333333,0.5185185185185185,0.2578125,,0.8113207547169812,0.8333333333333334,0.1875,0.8153846153846154,0.24615384615384617,0.16666666666666666,0.8333333333333334,0.8214285714285714,0.875,91.6030534351145,15.818791946308725,15.62251655629139,15.395973154362416,14.980132450331126,0.3125,0.7,0.7777777777777778,0.7142857142857143,0.1953125,0.0703125,0.1875,0.6428571428571429,0.6666666666666666,0.16666666666666666,0.36363636363636365,0.625,0.13636363636363635,0.5703125,0.505524609375,0.5332208333333334,0.5142590909090909,0.14383561643835616,0.18584070796460178,0.09248554913294797,0.16184971098265896,8.241052631578947,25.118181818181817,0.1610738255033557,9.0,30.0,7.0,3.0,,3.0,14.0,17.0,2.0,8.0,42.0,14.0,14.0,11.0,3.0,4.0,5.0,13.0,3.0,13.0,8.0,1.0,5.0,21.0,2.0,12.0,,3.0,0.8235294117647058,0.5151515151515151,0.3333333333333333,0.5151515151515151,0.6190476190476191,1.0,0.2653061224489796,0.1875,0.7692307692307693,0.75,0.6,0.234375,0.3,0.32142857142857145,0.4444444444444444,0.28,0.28,0.7142857142857143,0.3333333333333333,0.3333333333333333,1.0,0.5833333333333334,0.6086956521739131,0.7857142857142857,0.13636363636363635,,0.5833333333333334,6.0,1.0,3.0,,,,1.0,2.0,6.0,,,1.0,1.0,2.0,2.0,2.0,,0.06315789473684211,0.1,0.3333333333333333,,,,2.0,1.0,0.6666666666666666,9.0,,1.0,0.06666666666666667,0.2857142857142857,0.07142857142857142,8.0,2.0,4.0,2.0,1.0,3.0,,6.0,0.10344827586206896,,3.0,1.0,2.0,,,,,1.0,0.2,,,,,1.0,,1.0,0.030303030303030304,0.041666666666666664,,,,,,1610612738,2013,2012-13,True
101138-1718-200765-202340-203096,1610612738,"Brandon Bass, Paul Pierce, Rajon Rondo, Avery Bradley, Jared Sullinger","Bass, Pierce, Rondo, Bradley, Sullinger",101138-1718-200765-202340-203096,BOS,1834.0,9,31.0,1.0,59.0,61.0,10.0,17.0,9.0,120.0,15.0,19.0,2.0,3.0,4.0,6.0,5.0,1.0,11.0,2.0,20.0,37.0,12.0,19.0,65.0,64.0,4.0,7.0,11.0,4.0,8.0,2.0,16.0,20.0,20.0,11.0,10.0,12.0,9.0,26.0,3.0,,9.0,10.0,22.0,12.0,34.0,6.0,5.0,17.0,21.0,21.0,12.0,1.0,1.0,1.0,54.0,16.0,10.0,0.5,0.5555555555555556,0.5405405405405406,0.5714285714285714,0.5,0.46938775510204084,0.5714285714285714,0.4,0.5614035087719298,0.6111111111111112,0.6153846153846154,0.24489795918367346,,0.5263157894736842,0.9,0.3,0.6551724137931034,0.4444444444444444,,0.5,0.6,1.0,94.22028353326063,15.864406779661017,14.721311475409836,14.677966101694915,13.80327868852459,0.3877551020408163,0.7894736842105263,0.8333333333333334,0.6,0.10204081632653061,0.02040816326530612,0.22448979591836735,0.42857142857142855,0.6666666666666666,,0.6,0.6666666666666666,0.2,0.6326530612244898,0.544854081632653,0.48872857142857146,0.603325,0.21052631578947367,0.26666666666666666,0.16923076923076924,0.24615384615384617,7.235135135135135,24.991666666666664,0.1694915254237288,4.0,13.0,1.0,,,,2.0,2.0,,8.0,6.0,2.0,2.0,2.0,,1.0,,9.0,3.0,9.0,4.0,,3.0,13.0,1.0,8.0,1.0,,1.0,0.16666666666666666,,0.16666666666666666,0.6923076923076923,1.0,0.5294117647058824,0.5,0.4,0.6666666666666666,,0.2653061224489796,0.3076923076923077,0.36363636363636365,0.25,0.2,0.2,,,,,0.18181818181818182,0.18181818181818182,1.0,,,0.18181818181818182,4.0,,1.0,,,,,3.0,3.0,,1.0,1.0,1.0,,,,,0.08108108108108109,0.05263157894736842,0.75,,,,,2.0,,,,,0.15384615384615385,0.4444444444444444,,6.0,1.0,1.0,2.0,,2.0,,,,,4.0,,1.0,,,,,,0.3333333333333333,,1.0,,,,,,,,,,,,,1610612738,2013,2012-13,True
101138-1718-200765-202340-2215,1610612738,"Brandon Bass, Paul Pierce, Rajon Rondo, Avery Bradley, Jason Collins","Bass, Pierce, Rondo, Bradley, Collins",101138-1718-200765-202340-2215,BOS,491.0,4,8.0,-8.0,19.0,19.0,12.0,5.0,1.0,38.0,1.0,5.0,,,1.0,3.0,3.0,,2.0,1.0,3.0,10.0,2.0,1.0,10.0,18.0,,,,2.0,6.0,1.0,8.0,2.0,4.0,2.0,1.0,2.0,,5.0,,,2.0,5.0,9.0,1.0,10.0,2.0,1.0,5.0,2.0,2.0,,1.0,1.0,1.0,10.0,8.0,12.0,0.3333333333333333,0.3333333333333333,0.3,,0.3333333333333333,0.375,,0.5,0.38461538461538464,,0.5,0.16666666666666666,,0.8333333333333334,1.0,,0.875,0.125,,,1.0,,111.44602851323829,14.052631578947368,11.789473684210526,13.947368421052632,11.68421052631579,0.4166666666666667,0.2,0.5,,0.25,,0.16666666666666666,,,,0.42857142857142855,0.3333333333333333,0.14285714285714285,0.5833333333333334,0.5332791666666666,0.5877,0.5014928571428572,,,,0.8,8.78,25.0,0.631578947368421,1.0,2.0,1.0,,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,,1.0,1.0,2.0,5.0,2.0,1.0,1.0,7.0,4.0,2.0,,1.0,1.0,0.5,1.0,0.5,0.7142857142857143,1.0,0.14285714285714285,,1.0,1.0,1.0,0.16666666666666666,0.5,0.5,,0.3333333333333333,0.3333333333333333,1.0,,,,0.5,0.5,1.0,,,0.5,,,,,,,1.0,,3.0,,1.0,,,1.0,,1.0,,0.3,0.6,0.25,,,,1.0,,1.0,,,1.0,,,1.0,4.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612738,2013,2012-13,True
101138-1718-200765-202340-708,1610612738,"Brandon Bass, Paul Pierce, Rajon Rondo, Avery Bradley, Kevin Garnett","Bass, Pierce, Rondo, Bradley, Garnett",101138-1718-200765-202340-708,BOS,7397.0,11,123.0,16.0,241.0,238.0,20.0,33.0,30.0,479.0,53.0,85.0,14.0,20.0,4.0,6.0,32.0,16.0,48.0,3.0,70.0,155.0,64.0,28.0,237.0,221.0,14.0,26.0,35.0,5.0,10.0,3.0,21.0,82.0,58.0,48.0,41.0,61.0,34.0,142.0,8.0,,22.0,70.0,96.0,34.0,130.0,24.0,17.0,43.0,38.0,36.0,12.0,18.0,15.0,18.0,202.0,21.0,20.0,0.5857142857142857,0.6307692307692307,0.45161290322580644,0.5384615384615384,0.5,0.4771689497716895,0.5,0.5,0.5,0.5147058823529411,0.5833333333333334,0.2922374429223744,,0.7608695652173914,0.7857142857142857,0.2,0.7666666666666667,0.272,0.2222222222222222,0.9090909090909091,0.7647058823529411,0.75,93.24861430309585,15.32780082987552,15.558823529411764,14.601659751037344,14.920168067226891,0.3881278538812785,0.6235294117647059,0.726027397260274,0.6415094339622641,0.1461187214611872,0.0730593607305936,0.2191780821917808,0.6451612903225806,0.7,0.42857142857142855,0.46153846153846156,0.6666666666666666,0.23076923076923078,0.680365296803653,0.558671689497717,0.5695625,0.55675,0.05217391304347826,0.07228915662650602,0.14767932489451477,0.08860759493670886,6.618064516129032,24.9171875,0.08298755186721991,8.0,38.0,9.0,7.0,,,16.0,23.0,1.0,8.0,60.0,16.0,20.0,14.0,6.0,2.0,5.0,26.0,4.0,22.0,19.0,4.0,9.0,41.0,2.0,17.0,1.0,12.0,0.8695652173913043,0.359375,0.3333333333333333,0.359375,0.5365853658536586,1.0,0.3058823529411765,0.17391304347826086,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.1735159817351598,0.21052631578947367,0.23529411764705882,0.25,0.28125,0.28125,0.5555555555555556,0.4375,0.4375,0.8571428571428571,0.3333333333333333,0.3333333333333333,0.875,,,0.3333333333333333,10.0,4.0,2.0,1.0,1.0,1.0,5.0,4.0,16.0,1.0,5.0,3.0,1.0,6.0,2.0,4.0,0.2,0.1032258064516129,0.1411764705882353,0.4375,0.03225806451612903,1.0,,1.0,4.0,0.3333333333333333,9.0,,4.0,0.10526315789473684,0.26666666666666666,0.12903225806451613,13.0,,7.0,2.0,2.0,1.0,,4.0,0.03669724770642202,,1.0,3.0,1.0,,,,,1.0,0.1935483870967742,,,,,1.0,,,,,1.0,,,,,1610612738,2013,2012-13,True
101138-1718-200765-203096-2571,1610612738,"Brandon Bass, Paul Pierce, Rajon Rondo, Jared Sullinger, Leandro Barbosa","Bass, Pierce, Rondo, Sullinger, Barbosa",101138-1718-200765-203096-2571,BOS,413.0,2,7.0,2.0,12.0,12.0,,,3.0,24.0,3.0,5.0,2.0,2.0,,,2.0,2.0,2.0,,4.0,10.0,4.0,2.0,16.0,14.0,2.0,2.0,7.0,,,,,4.0,4.0,2.0,2.0,4.0,1.0,10.0,1.0,,1.0,3.0,4.0,3.0,7.0,1.0,,1.0,1.0,2.0,1.0,,,,9.0,,,0.5,1.0,0.4,1.0,,0.5,1.1666666666666667,,0.5333333333333333,1.1666666666666667,,0.2857142857142857,,1.0,0.5,0.5,0.8,0.375,1.0,,1.0,0.5,83.68038740920096,20.5,13.916666666666666,19.166666666666668,13.5,0.35714285714285715,0.6,0.6,0.3333333333333333,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.6666666666666666,1.0,,,,,0.6428571428571429,0.5035892857142857,0.56645,,0.06666666666666667,0.09090909090909091,0.4375,,7.57,23.95,,,3.0,1.0,1.0,,,1.0,2.0,,,6.0,1.0,2.0,1.0,1.0,,1.0,2.0,,,,,,,,,,,1.0,0.5,,0.5,,,0.3333333333333333,,1.0,,,0.21428571428571427,,,,0.5,0.5,1.0,0.5,0.5,1.0,0.5,1.0,1.0,,,0.5,4.0,,,,,1.0,1.0,,,,,,,,,,1.0,,,0.5,,,,,,,,,1.0,,0.3333333333333333,0.3333333333333333,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,1.0,0.25,0.5,,,,,,1610612738,2013,2012-13,True
101138-1718-200765-2404-2571,1610612738,"Brandon Bass, Paul Pierce, Rajon Rondo, Chris Wilcox, Leandro Barbosa","Bass, Pierce, Rondo, Wilcox, Barbosa",101138-1718-200765-2404-2571,BOS,54.0,1,1.0,4.0,2.0,2.0,,,,4.0,,,,,,,,,,,1.0,1.0,,2.0,4.0,,,,,,,,,2.0,,,1.0,1.0,,2.0,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,2.0,1.0,,,,4.0,,,1.0,1.0,1.0,,,1.0,,,1.0,,,,,1.0,,,1.0,,,,1.0,,106.66666666666666,8.0,19.0,8.0,19.0,,,,,,,,,,,,,,,0.4357,,,0.5,0.5,,,4.3,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2013,2012-13,True
101138-1718-200765-2571-708,1610612738,"Brandon Bass, Paul Pierce, Rajon Rondo, Leandro Barbosa, Kevin Garnett","Bass, Pierce, Rondo, Barbosa, Garnett",101138-1718-200765-2571-708,BOS,874.0,3,15.0,-9.0,27.0,27.0,2.0,,4.0,54.0,4.0,13.0,2.0,5.0,,1.0,6.0,1.0,2.0,,9.0,23.0,3.0,5.0,23.0,32.0,2.0,5.0,6.0,1.0,2.0,,2.0,6.0,12.0,2.0,3.0,3.0,1.0,6.0,,,,9.0,9.0,6.0,15.0,1.0,1.0,6.0,7.0,6.0,3.0,,,,17.0,2.0,2.0,0.3333333333333333,0.42857142857142855,0.391304347826087,0.4,0.5,0.34615384615384615,0.4,0.5,0.39285714285714285,0.5,0.5,0.11538461538461539,,0.8181818181818182,,,0.6428571428571429,0.35294117647058826,,1.0,1.0,,88.97025171624715,19.296296296296298,13.074074074074074,18.962962962962962,12.0,0.5,0.3076923076923077,0.3076923076923077,0.25,0.23076923076923078,0.038461538461538464,0.07692307692307693,1.0,0.4,,0.5,,,0.6153846153846154,0.4823557692307692,0.54642,0.379,0.10714285714285714,0.12,0.2608695652173913,0.08695652173913043,7.3478260869565215,24.53333333333333,0.07407407407407407,2.0,4.0,3.0,,,,,,,,,,,,,1.0,1.0,6.0,,4.0,1.0,,3.0,5.0,,5.0,,,,,,,0.8,,0.42857142857142855,0.3333333333333333,0.6,,,0.15384615384615385,0.5,0.6666666666666666,0.5,0.5,0.5,0.3333333333333333,,,,,,,,,,4.0,,,,,,,2.0,1.0,,,,1.0,,,,,0.043478260869565216,,0.5555555555555556,,,,,1.0,,,,,0.25,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612738,2013,2012-13,True
101138-1718-201145-201584-202340,1610612738,"Brandon Bass, Paul Pierce, Jeff Green, Courtney Lee, Avery Bradley","Bass, Pierce, Green, Lee, Bradley",101138-1718-201145-201584-202340,BOS,6109.0,17,102.0,-56.0,188.0,188.0,56.0,48.0,27.0,376.0,39.0,64.0,6.0,12.0,15.0,20.0,41.0,9.0,25.0,9.0,66.0,140.0,34.0,26.0,182.0,238.0,10.0,23.0,24.0,19.0,36.0,14.0,58.0,74.0,58.0,24.0,37.0,45.0,22.0,98.0,6.0,1.0,12.0,32.0,49.0,31.0,80.0,12.0,7.0,49.0,41.0,40.0,16.0,12.0,9.0,13.0,158.0,58.0,56.0,0.5606060606060606,0.6065573770491803,0.4714285714285714,0.43478260869565216,0.5277777777777778,0.4482758620689655,0.37037037037037035,0.47,0.47643979057591623,0.4,0.5087719298245614,0.19540229885057472,0.14285714285714285,0.7272727272727273,0.7058823529411765,0.25,0.7213114754098361,0.3157894736842105,0.16666666666666666,0.6,0.875,0.7,88.6298903257489,17.97340425531915,14.52127659574468,16.94148936170213,14.0,0.367816091954023,0.609375,0.6842105263157895,0.5641025641025641,0.23563218390804597,0.05172413793103448,0.14367816091954022,0.4444444444444444,0.5,0.5,0.4,0.75,0.18,0.5632183908045977,0.5129528901734104,0.5087318181818182,0.5386551020408163,0.08648648648648649,0.10596026490066225,0.13186813186813187,0.31868131868131866,8.417857142857143,25.25,0.2978723404255319,11.0,35.0,16.0,2.0,2.0,5.0,6.0,8.0,3.0,11.0,24.0,6.0,8.0,6.0,2.0,3.0,12.0,24.0,5.0,16.0,18.0,1.0,7.0,34.0,7.0,23.0,4.0,7.0,1.0,0.23529411764705882,0.21428571428571427,0.24242424242424243,0.47058823529411764,0.7142857142857143,0.3380281690140845,0.2608695652173913,0.6666666666666666,0.7142857142857143,0.5384615384615384,0.20114942528735633,0.3142857142857143,0.3793103448275862,0.2727272727272727,0.3902439024390244,0.42105263157894735,0.75,0.2222222222222222,0.2857142857142857,1.0,0.24,0.24,1.0,0.1,0.4,0.25,10.0,1.0,2.0,,3.0,,4.0,4.0,16.0,2.0,1.0,3.0,1.0,6.0,3.0,6.0,,0.11428571428571428,0.109375,0.48,0.1111111111111111,,,1.0,4.0,0.1111111111111111,,,1.0,0.17142857142857143,0.2608695652173913,0.037037037037037035,9.0,4.0,5.0,4.0,,6.0,,2.0,0.025,,5.0,3.0,3.0,,,1.0,1.0,,0.2777777777777778,,1.0,0.07317073170731707,,,1.0,2.0,0.058823529411764705,,,0.2222222222222222,,,,1610612738,2013,2012-13,True
101138-1718-201145-201584-202348,1610612738,"Brandon Bass, Paul Pierce, Jeff Green, Courtney Lee, Jordan Crawford","Bass, Pierce, Green, Lee, Crawford",101138-1718-201145-201584-202348,BOS,364.0,4,6.0,12.0,12.0,11.0,3.0,2.0,1.0,23.0,3.0,4.0,1.0,2.0,1.0,1.0,2.0,,2.0,,6.0,11.0,2.0,3.0,21.0,9.0,1.0,2.0,2.0,1.0,2.0,,3.0,4.0,8.0,2.0,2.0,4.0,1.0,10.0,,,4.0,1.0,6.0,2.0,8.0,,,1.0,3.0,4.0,3.0,,,,19.0,3.0,3.0,0.3333333333333333,0.3333333333333333,0.5454545454545454,0.5,0.5,0.6923076923076923,0.5,0.5,0.75,0.5,0.5,0.15384615384615385,,0.5,1.0,,0.8333333333333334,0.4,,,1.0,1.0,90.98901098901099,15.75,15.909090909090908,15.416666666666666,15.363636363636363,0.3076923076923077,0.75,0.75,0.3333333333333333,0.15384615384615385,,0.15384615384615385,1.0,0.5,,0.5,1.0,,0.46153846153846156,0.48116538461538466,0.57545,0.5573,0.21428571428571427,0.25,0.09523809523809523,0.14285714285714285,8.272727272727273,25.25,0.25,3.0,5.0,,,,,2.0,2.0,,1.0,6.0,2.0,2.0,2.0,,1.0,,2.0,1.0,,,,,,,1.0,,,1.0,1.0,,1.0,,1.0,0.4,0.5,,1.0,,0.38461538461538464,0.6,0.6,0.3333333333333333,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,0.2,,2.0,,,,,,,,,,,,,,,,,,,,,,,1610612738,2013,2012-13,True
101138-1718-201145-201584-203096,1610612738,"Brandon Bass, Paul Pierce, Jeff Green, Courtney Lee, Jared Sullinger","Bass, Pierce, Green, Lee, Sullinger",101138-1718-201145-201584-203096,BOS,221.0,1,4.0,2.0,9.0,6.0,,1.0,,15.0,1.0,1.0,,,,,2.0,,1.0,,2.0,4.0,1.0,2.0,9.0,7.0,,,,,,,,2.0,2.0,1.0,1.0,2.0,,5.0,,,,3.0,3.0,,3.0,,,3.0,1.0,2.0,1.0,1.0,,1.0,9.0,,,0.5,0.5,0.5,,,0.7,,,0.75,,,0.2,,1.0,,,1.0,,,1.0,,,97.73755656108598,13.333333333333334,16.833333333333332,13.333333333333334,16.833333333333332,0.2,1.0,1.0,,0.4,,0.2,,,,,,,0.4,0.46894,,,0.16666666666666666,0.2,,,12.725,25.4,,,1.0,1.0,,,,1.0,1.0,,,3.0,1.0,1.0,1.0,,,1.0,,,1.0,2.0,,,3.0,,1.0,1.0,1.0,1.0,1.0,,1.0,0.3333333333333333,,,,1.0,,1.0,0.2,,,,0.5,0.5,1.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2013,2012-13,True
