EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,Arc3FGA,PenaltyArc3FGA,FG2A,FG3A,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PenaltyFG3A,NonHeaveArc3FGA,OffThreePtRebounds,OffRebounds,Rebounds,Fouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,FG3APct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Minutes,ShortMidRangeFGA,SecondChanceArc3FGA,SecondChanceFG3A,OffTwoPtRebounds,ShootingFouls,OffTwoPtReboundPct,OffShortMidRangeReboundPct,ShortMidRangeFrequency,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,FG2M,FG3M,FtPoints,Points,SecondChanceFG2M,SecondChanceFG3M,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,ShortMidRangeFGM,Corner3FGM,Corner3FGA,PtsUnassisted3s,PtsPutbacks,Corner3Assists,DefThreePtRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,LiveBallTurnoverPct,DefThreePtReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ShortMidRangeAssists,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,DefCorner3ReboundPct,ShortMidRangePctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,Travels,Offensive Fouls,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,HeaveAttempts,LostBallTurnovers,BlockingFouls,Charge Fouls Drawn,BlockingFoulsDrawn,BlockedShortMidRange,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,SecondChanceFtPoints,Charge Fouls,Technical Free Throw Trips,3SecondViolations,LongMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveMakes,SelfOReb,BlockedLongMidRange,SelfORebPct,SecondChanceAtRimPctAssisted,Blocked3s,BlockedArc3,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,BlockedCorner3,OffensiveGoaltends,Corner3PctBlocked,DefensiveGoaltends,FTOffRebounds,OffFTReboundPct,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
101162-200769-200782-201162-201609,1610612756,"Marcin Gortat, Shannon Brown, PJ Tucker, Jared Dudley, Goran Dragic","Gortat, Brown, Tucker, Dudley, Dragic",101162-200769-200782-201162-201609,PHX,12.0,1,-2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,360.0,5.0,2.0,5.0,2.0,0.5,0.5,1.0,0.5,0.5,1.0,0.3996,0.3996,1.1,25.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2013,2012-13,False
101162-200769-200782-201162-202693,1610612756,"Marcin Gortat, Shannon Brown, PJ Tucker, Jared Dudley, Markieff Morris","Gortat, Brown, Tucker, Dudley, Morris",101162-200769-200782-201162-202693,PHX,53.0,1,-2.0,2.0,1.0,2.0,1.0,1.0,3.0,,,,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,,0.5,,1.0,,81.50943396226415,18.5,16.0,8.5,16.0,,0.5,,,0.5,0.5,0.394075,0.394075,13.7,25.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.37005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2013,2012-13,False
101162-200769-200782-201162-2742,1610612756,"Marcin Gortat, Shannon Brown, PJ Tucker, Jared Dudley, Sebastian Telfair","Gortat, Brown, Tucker, Dudley, Telfair",101162-200769-200782-201162-2742,PHX,511.0,4,4.0,16.0,18.0,10.0,16.0,3.0,34.0,5.0,1.0,3.0,7.0,4.0,9.0,7.0,15.0,2.0,5.0,4.0,7.0,1.0,3.0,9.0,6.0,10.0,1.0,0.4375,0.2,0.375,0.2,95.81213307240704,14.8125,15.222222222222221,12.5,15.222222222222221,0.3125,0.4375,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.75,0.48878125,0.5051444444444444,8.455555555555556,25.542857142857144,0.625,9.0,1.0,1.0,1.0,2.0,1.0,0.6666666666666666,,0.0625,0.3333333333333333,0.47218333333333334,4.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,6.0,1.0,4.0,19.0,2.0,1.0,7.0,3.0,1.0,2.0,11.0,6.0,6.0,3.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,2.0,9.0,4.0,2.0,6.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,4.0,2.0,12.0,11.0,0.5,0.5,1.0,0.14285714285714285,1.0,0.25,0.14285714285714285,0.6666666666666666,1.0,0.6,0.46875,1.1666666666666667,0.5,0.5277777777777778,1.1666666666666667,0.55,0.1111111111111111,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.25,0.1875,0.6666666666666666,0.6666666666666666,1.0,0.14285714285714285,0.14285714285714285,1.0,1.0,1.0,1.0,0.6666666666666666,0.25,0.14285714285714285,0.1111111111111111,0.18181818181818182,0.3684210526315789,0.5789473684210527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2013,2012-13,False
101162-200769-200782-201563-201609,1610612756,"Marcin Gortat, Shannon Brown, PJ Tucker, Michael Beasley, Goran Dragic","Gortat, Brown, Tucker, Beasley, Dragic",101162-200769-200782-201563-201609,PHX,849.0,5,9.0,31.0,32.0,9.0,19.0,5.0,63.0,9.0,2.0,1.0,6.0,3.0,19.0,7.0,31.0,5.0,2.0,3.0,6.0,,6.0,19.0,5.0,9.0,1.0,0.2692307692307692,,0.5,,106.85512367491165,14.064516129032258,12.90625,13.129032258064516,12.78125,0.34615384615384615,0.23076923076923078,0.4,0.2,0.6,0.6153846153846154,0.512526923076923,0.43904,8.994736842105263,25.314285714285713,0.2903225806451613,14.0,2.0,,,6.0,1.0,0.75,1.0,0.07692307692307693,,0.49916,7.0,1.0,,3.0,8.0,2.0,,1.0,11.0,3.0,9.0,40.0,3.0,,6.0,,1.0,5.0,8.0,16.0,6.0,6.0,2.0,,8.0,2.0,10.0,1.0,5.0,3.0,22.0,10.0,1.0,13.0,1.0,,1.0,2.0,,5.0,3.0,8.0,,13.0,4.0,34.0,8.0,0.7272727272727273,0.8,0.6666666666666666,0.42857142857142855,,0.3333333333333333,0.42857142857142855,0.5789473684210527,0.6,,0.5961538461538461,0.6,0.3,0.625,0.6,0.5,,,1.0,0.7142857142857143,0.75,0.5,0.8,1.0,0.7777777777777778,0.7777777777777778,0.7142857142857143,0.3076923076923077,0.375,0.375,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,,,,0.3333333333333333,0.3333333333333333,0.13793103448275862,0.18181818181818182,0.15,0.2,1.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,0.6,1.0,0.7142857142857143,0.6,1.0,1.0,0.5,0.5,0.038461538461538464,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2013,2012-13,False
101162-200769-200782-201563-203088,1610612756,"Marcin Gortat, Shannon Brown, PJ Tucker, Michael Beasley, Kendall Marshall","Gortat, Brown, Tucker, Beasley, Marshall",101162-200769-200782-201563-203088,PHX,327.0,2,-3.0,11.0,9.0,11.0,3.0,3.0,20.0,2.0,,2.0,1.0,1.0,8.0,1.0,11.0,,8.0,1.0,1.0,,3.0,6.0,2.0,11.0,,0.1111111111111111,,0.5,,88.07339449541284,13.545454545454545,19.77777777777778,13.363636363636363,15.666666666666666,0.2222222222222222,0.1111111111111111,,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.3938,0.3938,7.9,25.1,1.0,5.0,5.0,,,3.0,1.0,0.6,0.75,0.5555555555555556,,,1.0,,1.0,1.0,1.0,,,,3.0,,2.0,8.0,,,,3.0,,2.0,8.0,6.0,,,,1.0,3.0,,3.0,,1.0,1.0,6.0,1.0,,3.0,,,,,,,,3.0,1.0,6.0,1.0,8.0,8.0,1.0,1.0,,,,,,0.375,,0.375,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.125,,,0.25,0.5,,,0.5,0.5,0.5,1.0,0.1111111111111111,1.0,1.0,1.0,,,,,,,0.5,,,0.1,0.1111111111111111,,1.0,1.0,,,,,,2.0,,,,,,,,,2.0,,,,,2.0,,1.0,,,1.0,,0.2,0.25,,,,,1.0,1.0,0.2,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2013,2012-13,False
101162-200769-200782-201563-2742,1610612756,"Marcin Gortat, Shannon Brown, PJ Tucker, Michael Beasley, Sebastian Telfair","Gortat, Brown, Tucker, Beasley, Telfair",101162-200769-200782-201563-2742,PHX,441.0,4,1.0,15.0,16.0,5.0,6.0,1.0,31.0,3.0,,,2.0,1.0,8.0,4.0,15.0,,3.0,2.0,2.0,,1.0,5.0,5.0,5.0,,0.3333333333333333,,0.2,,101.22448979591837,13.4,15.0,12.933333333333334,13.625,0.25,0.16666666666666666,,,0.2,0.5833333333333334,0.4706166666666667,0.41048999999999997,13.175,24.625,0.3333333333333333,7.0,,1.0,1.0,1.0,3.0,0.2,,,1.0,0.29085,2.0,,,1.0,5.0,1.0,,,3.0,3.0,1.0,16.0,,,,1.0,1.0,1.0,6.0,2.0,4.0,6.0,1.0,,1.0,2.0,3.0,,1.0,,8.0,1.0,1.0,4.0,4.0,3.0,1.0,3.0,,3.0,,2.0,,2.0,,16.0,6.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.75,,0.5,0.75,0.375,,0.3333333333333333,0.625,,0.5,0.6153846153846154,,0.5,,,1.0,0.3333333333333333,0.6,,0.25,,0.6666666666666666,0.6666666666666666,0.5,0.4166666666666667,0.2,0.2,,0.5,0.5,,,,,,,0.5,,,,0.375,,2.0,2.0,3.0,,2.0,2.0,,,,,,,,,1.0,,,,,1.0,,1.0,1.0,,1.0,,,,0.16666666666666666,1.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,2.0,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2013,2012-13,False
101162-200769-200782-201609-202693,1610612756,"Marcin Gortat, Shannon Brown, PJ Tucker, Goran Dragic, Markieff Morris","Gortat, Brown, Tucker, Dragic, Morris",101162-200769-200782-201609-202693,PHX,2695.0,17,-37.0,86.0,90.0,27.0,43.0,13.0,176.0,23.0,4.0,8.0,9.0,5.0,71.0,11.0,103.0,9.0,19.0,5.0,8.0,2.0,12.0,36.0,22.0,27.0,7.0,0.13414634146341464,0.25,0.24,0.3333333333333333,94.04081632653062,15.662790697674419,14.977777777777778,15.093023255813954,14.088888888888889,0.2804878048780488,0.10975609756097561,0.4,0.3333333333333333,0.20833333333333334,0.4146341463414634,0.4767993827160494,0.4971625,9.939436619718311,29.663636363636364,0.313953488372093,45.0,20.0,,1.0,10.0,10.0,0.23809523809523808,0.3333333333333333,0.24390243902439024,,0.4903,13.0,4.0,6.0,10.0,28.0,2.0,,1.0,28.0,2.0,4.0,66.0,6.0,,12.0,12.0,1.0,,27.0,20.0,36.0,6.0,2.0,10.0,10.0,2.0,12.0,2.0,4.0,5.0,26.0,17.0,1.0,24.0,7.0,6.0,1.0,7.0,,15.0,5.0,9.0,,4.0,2.0,54.0,27.0,0.35714285714285715,0.4166666666666667,1.0,0.18181818181818182,,0.2,0.2,0.39436619718309857,0.6666666666666666,0.631578947368421,0.3780487804878049,0.6,0.5625,0.39285714285714285,0.6,0.5625,0.14084507042253522,0.2608695652173913,1.0,0.68,0.71875,0.1,0.23529411764705882,0.7142857142857143,0.5652173913043478,0.7647058823529411,0.3076923076923077,0.34146341463414637,0.35714285714285715,0.35714285714285715,0.5,0.2222222222222222,0.2222222222222222,1.0,1.0,,,0.75,0.2,0.25,0.023809523809523808,0.0273972602739726,0.18181818181818182,0.4090909090909091,5.0,,2.0,,8.0,,6.0,8.0,1.0,5.0,2.0,3.0,1.0,1.0,,,7.0,6.0,7.0,4.0,,0.5333333333333333,0.8571428571428571,0.75,0.6,0.8571428571428571,0.5714285714285714,0.25,0.3125,0.024390243902439025,,,,1.0,1.0,0.2,,0.2,,,,1.0,,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2013,2012-13,False
101162-200769-200782-201609-2449,1610612756,"Marcin Gortat, Shannon Brown, PJ Tucker, Goran Dragic, Luis Scola","Gortat, Brown, Tucker, Dragic, Scola",101162-200769-200782-201609-2449,PHX,3474.0,14,1.0,113.0,114.0,17.0,21.0,14.0,227.0,30.0,2.0,4.0,15.0,3.0,83.0,20.0,123.0,10.0,11.0,4.0,14.0,4.0,16.0,58.0,25.0,17.0,2.0,0.1941747572815534,0.3333333333333333,0.32,0.3333333333333333,94.09326424870467,15.424778761061948,15.18421052631579,14.619469026548673,14.464912280701755,0.2912621359223301,0.14563106796116504,0.15384615384615385,0.26666666666666666,0.2,0.4854368932038835,0.5042019607843138,0.5330678571428572,9.951807228915662,26.48,0.1504424778761062,58.0,19.0,2.0,3.0,12.0,10.0,0.3157894736842105,0.2857142857142857,0.18446601941747573,0.15384615384615385,0.47160454545454544,20.0,1.0,2.0,12.0,34.0,5.0,,1.0,43.0,7.0,17.0,124.0,6.0,1.0,17.0,5.0,1.0,5.0,18.0,46.0,40.0,15.0,5.0,4.0,23.0,5.0,28.0,3.0,10.0,9.0,61.0,30.0,4.0,42.0,8.0,8.0,,10.0,,18.0,2.0,24.0,2.0,28.0,11.0,107.0,18.0,0.5348837209302325,0.575,0.7142857142857143,0.35,0.3333333333333333,0.25,0.3684210526315789,0.5180722891566265,0.6,0.45454545454545453,0.5194174757281553,0.5769230769230769,0.43333333333333335,0.5347826086956522,0.5666666666666667,0.45,0.04819277108433735,0.1,0.8,0.7142857142857143,0.7450980392156863,0.2,0.38095238095238093,0.7222222222222222,0.6666666666666666,0.7407407407407407,0.5,0.3300970873786408,0.35294117647058826,0.36363636363636365,0.75,0.3333333333333333,0.3333333333333333,0.6,0.5,,,0.5,0.3333333333333333,0.35714285714285715,0.0990990990990991,0.12087912087912088,0.13709677419354838,0.14516129032258066,11.0,2.0,5.0,6.0,6.0,2.0,8.0,8.0,2.0,4.0,,1.0,1.0,2.0,3.0,4.0,4.0,2.0,4.0,3.0,3.0,0.4444444444444444,0.8888888888888888,0.6923076923076923,0.7272727272727273,0.8571428571428571,0.75,0.5789473684210527,0.5789473684210527,0.04854368932038835,0.4,0.4,1.0,4.0,,,1.0,0.36363636363636365,,1.0,2.0,1.0,0.06666666666666667,,1.0,1.0,4.0,,1.0,1.0,2.0,0.07692307692307693,1.0,2.0,1.0,2.0,1.0,0.029411764705882353,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1610612756,2013,2012-13,False
101162-200769-200782-201609-2742,1610612756,"Marcin Gortat, Shannon Brown, PJ Tucker, Goran Dragic, Sebastian Telfair","Gortat, Brown, Tucker, Dragic, Telfair",101162-200769-200782-201609-2742,PHX,224.0,3,-4.0,6.0,7.0,,2.0,,13.0,2.0,,,1.0,,4.0,2.0,11.0,,,,1.0,,,1.0,1.0,,,0.3333333333333333,,,,83.57142857142857,19.5,15.285714285714286,19.5,14.285714285714286,0.3333333333333333,0.16666666666666666,,,,0.6666666666666666,0.49646666666666667,,8.275,24.05,,4.0,1.0,,,,,,,0.16666666666666666,,,2.0,,,,1.0,1.0,,,2.0,1.0,,7.0,,,,,,,,2.0,2.0,3.0,1.0,,1.0,1.0,2.0,1.0,1.0,,5.0,,,1.0,,,,,,,,,,,,7.0,,0.5,0.5,1.0,0.5,,,0.5,0.5,,,0.5833333333333334,,,0.5833333333333334,,,,,,,0.25,,,,1.0,1.0,0.5,0.16666666666666666,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,0.5,,,1.0,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2013,2012-13,False
101162-200769-200782-202693-2742,1610612756,"Marcin Gortat, Shannon Brown, PJ Tucker, Markieff Morris, Sebastian Telfair","Gortat, Brown, Tucker, Morris, Telfair",101162-200769-200782-202693-2742,PHX,1281.0,9,,44.0,45.0,12.0,18.0,7.0,89.0,10.0,1.0,3.0,7.0,3.0,31.0,8.0,39.0,3.0,8.0,4.0,5.0,,6.0,26.0,7.0,12.0,2.0,0.20512820512820512,,0.23076923076923078,,100.04683840749414,14.545454545454545,14.244444444444444,13.454545454545455,14.022222222222222,0.2564102564102564,0.1794871794871795,0.16666666666666666,0.25,0.25,0.46153846153846156,0.48925,0.4678136363636364,10.14516129032258,27.1625,0.2727272727272727,21.0,7.0,2.0,3.0,6.0,3.0,0.2727272727272727,0.2,0.1794871794871795,0.3333333333333333,0.5118833333333334,6.0,,,1.0,14.0,3.0,,1.0,9.0,4.0,9.0,39.0,,1.0,3.0,,2.0,4.0,10.0,10.0,8.0,6.0,2.0,1.0,5.0,2.0,7.0,1.0,3.0,1.0,16.0,11.0,,20.0,3.0,3.0,,3.0,,5.0,1.0,13.0,2.0,13.0,7.0,36.0,10.0,0.5555555555555556,0.5555555555555556,0.5,0.5,0.3333333333333333,0.5,0.42857142857142855,0.2903225806451613,,,0.38461538461538464,0.25,0.25,0.43333333333333335,0.21428571428571427,0.35714285714285715,0.03225806451612903,,,1.0,1.0,0.5,0.23076923076923078,1.0,0.6,0.6,0.5,0.358974358974359,0.07142857142857142,0.07142857142857142,1.0,0.42857142857142855,0.42857142857142855,0.3333333333333333,,,,,0.3333333333333333,0.4,0.15555555555555556,0.1891891891891892,0.07692307692307693,0.2564102564102564,2.0,1.0,1.0,6.0,,1.0,9.0,2.0,,2.0,1.0,,,1.0,1.0,,2.0,1.0,2.0,2.0,,0.4,1.0,1.0,1.0,1.0,1.0,0.2857142857142857,0.3333333333333333,0.02564102564102564,1.0,1.0,1.0,1.0,,0.14285714285714285,1.0,0.5,1.0,1.0,1.0,1.0,0.08333333333333333,1.0,1.0,1.0,,,,1.0,1.0,0.16666666666666666,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1610612756,2013,2012-13,False
