EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,FTDefRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefFTReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DefTwoPtRebounds,Blocked2s,BlockedShortMidRange,Blocks,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,SecondChanceOffPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,ShortMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceShotQualityAvg,SecondChancePointsPct,Fg2aBlocked,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,FG2APctBlocked,AtRimPctBlocked,PtsUnassisted2s,Steals,BadPassSteals,TwoPtShootingFoulsDrawn,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LongMidRangeFGM,PtsUnassisted3s,BlockedAtRim,RecoveredBlocks,DefAtRimReboundPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Offensive Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,2pt And 1 Free Throw Trips,Loose Ball Fouls,Corner3FGM,Corner3FGA,Corner3Assists,LiveBallTurnovers,BadPassTurnovers,LiveBallTurnoverPct,DefShortMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGA,SecondChanceFG3A,SecondChanceFtPoints,PtsPutbacks,LongMidRangeAssists,OffThreePtRebounds,SelfOReb,LostBallSteals,LostBallTurnovers,Loose Ball Fouls Drawn,ShortMidRangePctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,DefCorner3ReboundPct,BlockingFouls,Offensive Fouls Drawn,LongMidRangePctBlocked,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,HeaveMakes,HeaveAttempts,SecondChanceFg3Pct,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,LostBallOutOfBoundsTurnovers,Travels,Charge Fouls,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceTurnovers,Blocked3s,BlockedCorner3,BlockedLongMidRange,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Clear Path Fouls,3SecondViolations,SecondChanceArc3PctAssisted,BlockingFoulsDrawn,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,StepOutOfBoundsTurnovers,Charge Fouls Drawn,DefensiveGoaltends,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3PctAssisted,Arc3PctBlocked,OffensiveGoaltends,3pt And 1 Free Throw Trips,BlockedArc3,team_id,year,season,team_vs
101109-200758-200778-200779-2199,1610612752,"Raymond Felton, Ronnie Brewer, James White, Steve Novak, Tyson Chandler","Felton, Brewer, White, Novak, Chandler",101109-200758-200778-200779-2199,NYK,86.0,1,1.0,1.0,3.0,3.0,3.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,6.0,1.0,1.0,1.0,1.0,2.0,7.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,7.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,1.25,1.1666666666666667,1.1666666666666667,0.5,1.0,100.46511627906976,14.0,14.666666666666666,14.0,14.666666666666666,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.57935,0.57935,1.0,1.6,24.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2013,2012-13,True
101109-200758-200778-200779-467,1610612752,"Raymond Felton, Ronnie Brewer, James White, Steve Novak, Jason Kidd","Felton, Brewer, White, Novak, Kidd",101109-200758-200778-200779-467,NYK,47.0,1,1.0,1.0,1.0,2.0,1.0,2.0,3.0,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,3.0,2.0,,,1.0,1.0,,3.0,,3.0,1.0,1.0,,1.0,1.0,1.0,,3.0,,1.0,1.0,,,,,,3.0,3.0,1.0,,,,1.0,1.0,1.0,1.0,,,1.5,1.5,1.5,1.5,1.0,,91.91489361702128,10.0,18.5,10.0,15.5,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,0.52575,0.52575,1.0,,24.8,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2013,2012-13,True
101109-200758-200778-200779-739,1610612752,"Raymond Felton, Ronnie Brewer, James White, Steve Novak, Rasheed Wallace","Felton, Brewer, White, Novak, Wallace",101109-200758-200778-200779-739,NYK,85.0,1,1.0,4.0,3.0,2.0,3.0,2.0,5.0,,,,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,2.0,1.0,3.0,1.0,1.0,,5.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,,5.0,,1.0,2.0,,1.0,,1.0,,4.0,5.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.625,0.625,0.625,0.625,0.25,,84.70588235294117,20.333333333333332,12.0,17.666666666666668,12.0,,,,,0.25,1.0,1.0,1.0,,,0.25,1.0,0.25,1.0,0.3943625,0.3943625,0.8333333333333334,10.200000000000001,25.3,1.0,,,,,,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.5,0.5,1.0,0.25,0.4091,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2013,2012-13,True
101109-200758-200778-2199-2747,1610612752,"Raymond Felton, Ronnie Brewer, James White, Tyson Chandler, JR Smith","Felton, Brewer, White, Chandler, Smith",101109-200758-200778-2199-2747,NYK,112.0,3,2.0,,5.0,4.0,4.0,2.0,9.0,,1.0,,1.0,,,,,,3.0,,,2.0,2.0,2.0,,2.0,,,2.0,2.0,,,,,,,,,,,,2.0,2.0,,1.0,1.0,2.0,1.0,2.0,2.0,4.0,1.0,,,,,,,,,,,0.25,0.3333333333333333,,,115.71428571428571,13.2,11.5,13.2,11.5,0.3333333333333333,,,,,,,,0.5,,,,0.3333333333333333,,0.4452,0.475,1.0,12.666666666666666,,0.8,2.0,,,,1.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2013,2012-13,True
101109-200758-200778-2199-467,1610612752,"Raymond Felton, Ronnie Brewer, James White, Tyson Chandler, Jason Kidd","Felton, Brewer, White, Chandler, Kidd",101109-200758-200778-2199-467,NYK,74.0,1,1.0,1.0,3.0,3.0,1.0,,6.0,2.0,2.0,,,,,,,2.0,2.0,,,2.0,6.0,5.0,,,,,2.0,2.0,2.0,,,,1.0,,1.0,,1.0,2.0,,,,1.0,1.0,2.0,2.0,,6.0,2.0,1.0,,0.5,0.5,,,,,1.0,,1.0,,1.0,1.0,,,116.75675675675676,10.333333333333334,14.333333333333334,10.333333333333334,14.333333333333334,1.0,1.0,1.0,0.5,,,,,,,,,1.0,,0.7203,,0.3333333333333333,1.25,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2013,2012-13,True
101109-200758-200778-2747-467,1610612752,"Raymond Felton, Ronnie Brewer, James White, JR Smith, Jason Kidd","Felton, Brewer, White, Smith, Kidd",101109-200758-200778-2747-467,NYK,135.0,1,2.0,7.0,6.0,5.0,6.0,5.0,11.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,9.0,2.0,2.0,4.0,1.0,1.0,2.0,9.0,2.0,,1.0,1.0,1.0,,1.0,,1.0,2.0,,4.0,4.0,,,1.0,2.0,,9.0,9.0,6.0,,0.5,0.5,,1.0,1.0,1.0,0.5,0.5,0.7,0.7,0.75,0.75,0.2,,117.33333333333333,11.833333333333334,12.8,11.833333333333334,12.8,0.4,0.5,0.5,1.0,0.2,1.0,1.0,,0.4,0.5,0.2,1.0,0.6,1.0,0.58342,0.58342,1.0,8.45,25.0,1.0,4.0,2.0,,2.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,0.2,,,,0.2,,,,,,,,,,2.0,,,1.0,0.16666666666666666,0.2,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2013,2012-13,True
101109-200758-200779-202697-203142,1610612752,"Raymond Felton, Ronnie Brewer, Steve Novak, Iman Shumpert, Chris Copeland","Felton, Brewer, Novak, Shumpert, Copeland",101109-200758-200779-202697-203142,NYK,119.0,1,2.0,1.0,4.0,5.0,3.0,3.0,9.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,4.0,6.0,5.0,1.0,1.0,,1.0,,2.0,2.0,,1.0,,1.0,,1.0,,1.0,2.0,1.0,2.0,2.0,,4.0,1.0,4.0,,6.0,2.0,3.0,,1.0,1.0,,,,,1.0,1.0,0.5,0.5,0.8333333333333334,0.5,0.5,1.0,108.90756302521008,16.5,10.6,16.5,10.6,0.5,1.0,1.0,1.0,0.5,,,,0.5,1.0,0.5,,1.0,,0.59705,0.59705,0.3333333333333333,1.4,24.8,0.75,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,0.3333333333333333,,,,,,,,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2013,2012-13,True
101109-200758-200779-202697-2199,1610612752,"Raymond Felton, Ronnie Brewer, Steve Novak, Iman Shumpert, Tyson Chandler","Felton, Brewer, Novak, Shumpert, Chandler",101109-200758-200779-202697-2199,NYK,6.0,1,,3.0,1.0,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,3.0,,,,,,,,,,1.0,,1.0,,1.5,,,,240.0,6.0,,6.0,,1.0,1.0,1.0,,,,,,,,,,1.0,,0.6267,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2013,2012-13,True
101109-200758-200779-203142-467,1610612752,"Raymond Felton, Ronnie Brewer, Steve Novak, Chris Copeland, Jason Kidd","Felton, Brewer, Novak, Copeland, Kidd",101109-200758-200779-203142-467,NYK,72.0,1,1.0,-2.0,3.0,3.0,3.0,,6.0,1.0,1.0,1.0,1.0,,,,,1.0,3.0,,,,2.0,4.0,1.0,3.0,,,,2.0,2.0,,,,1.0,,1.0,,1.0,2.0,1.0,1.0,1.0,,1.0,,,,2.0,2.0,3.0,,1.0,1.0,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,1.0,120.0,17.666666666666668,6.333333333333333,17.666666666666668,6.0,0.3333333333333333,1.0,1.0,1.0,,,,,0.3333333333333333,1.0,,,0.3333333333333333,,0.46303333333333335,0.46303333333333335,1.0,13.333333333333334,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2013,2012-13,True
101109-200758-200779-203143-739,1610612752,"Raymond Felton, Ronnie Brewer, Steve Novak, Pablo Prigioni, Rasheed Wallace","Felton, Brewer, Novak, Prigioni, Wallace",101109-200758-200779-203143-739,NYK,231.0,2,4.0,-1.0,8.0,8.0,2.0,2.0,16.0,,,,,,,,,2.0,3.0,1.0,1.0,2.0,9.0,10.0,,,,,2.0,2.0,2.0,3.0,,,1.0,1.0,2.0,,,5.0,,3.0,3.0,,1.0,2.0,2.0,,9.0,2.0,2.0,,0.5,0.5,1.0,1.0,,1.0,0.6666666666666666,,0.875,,0.9,1.0,0.25,,99.74025974025975,14.375,14.5,14.375,14.5,,,,,,,,,,,,,0.25,,0.4412125,,0.2222222222222222,14.733333333333334,23.9,0.25,2.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,2.0,,,,1.0,,1.0,,,1.0,,,,,1.0,,,1.0,0.25,1.0,1.0,1.0,0.5,,,,,,2.0,,,,2.0,,,1.0,0.2,0.25,1.0,,1.0,1.0,1.0,1.0,0.5,0.5,,,,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2013,2012-13,True
