EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PtsUnassisted2s,Fg2aBlocked,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,DefensiveGoaltends,FirstChancePoints,Fg2Pct,EfgPct,TsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,DeadBallTurnovers,ShootingFouls,PenaltyOffPoss,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,AssistPoints,FTOffRebounds,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,OffFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,LostBallTurnovers,DefLongMidRangeReboundPct,Blocked2s,BlockedAtRim,RecoveredBlocks,BlocksRecoveredPct,AtRimAssists,Steals,BadPassSteals,AtRimPctAssisted,StepOutOfBoundsTurnovers,LostBallSteals,LostBallOutOfBoundsTurnovers,PenaltyFtPoints,BadPassOutOfBoundsTurnovers,BlockedShortMidRange,FTDefRebounds,DefFTReboundPct,OffThreePtRebounds,BlockingFouls,OffThreePtReboundPct,OffArc3ReboundPct,PenaltyTurnovers,Charge Fouls,Travels,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,BlockedLongMidRange,LongMidRangeAssists,OffensiveGoaltends,NonShootingPenaltyNonTakeFouls,OffCorner3ReboundPct,LongMidRangePctAssisted,Loose Ball Fouls Drawn,Loose Ball Fouls,BlockingFoulsDrawn,PtsUnassisted3s,HeaveAttempts,LongMidRangePctBlocked,SecondChanceCorner3FGA,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,Clear Path Fouls,Offensive Fouls,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,3SecondViolations,Defensive 3 Seconds Violations,Corner3PctBlocked,BlockedCorner3,team_id,year,season,team_vs
101111-1894-202688-202713-203083,1610612765,"Charlie Villanueva, Corey Maggette, Brandon Knight, Kyle Singler, Andre Drummond","Villanueva, Maggette, Knight, Singler, Drummond",101111-1894-202688-202713-203083,DET,534.0,3,9.0,4.0,15.0,14.0,,4.0,29.0,2.0,4.0,1.0,2.0,,2.0,3.0,8.0,2.0,14.0,10.0,2.0,6.0,,2.0,,7.0,7.0,4.0,11.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0,,2.0,1.0,,8.0,0.375,0.42857142857142855,0.4666666666666667,,,,0.6666666666666666,0.7777777777777778,0.4,,0.7777777777777778,0.4444444444444444,,1.0,1.0,,0.1111111111111111,78.20224719101124,17.066666666666666,19.857142857142858,15.6,18.285714285714285,0.2857142857142857,0.5,0.5,0.14285714285714285,0.14285714285714285,,,0.5,0.7142857142857143,0.5162178571428572,,0.06666666666666667,0.1111111111111111,7.975,1.0,1.0,,1.0,,,1.0,,,,,2.0,6.0,,,,,2.0,6.0,2.0,,,6.0,,,,,,,3.0,2.0,6.0,2.0,,1.0,1.0,1.0,,,3.0,,,,,2.0,,,,,0.5,0.3333333333333333,,,0.3333333333333333,1.0,,1.0,,1.0,,0.42857142857142855,,,1.0,,0.5,0.5,,,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.5,1.0,,,,,,,,,,0.3333333333333333,,0.42857142857142855,,26.183333333333334,,2.0,,0.6666666666666666,2.0,2.0,2.0,1.0,,2.0,2.0,,,,,,,,,,2.0,,0.5,0.5,,,,,,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,1610612765,2013,2012-13,False
101111-1894-202688-203083-2419,1610612765,"Charlie Villanueva, Corey Maggette, Brandon Knight, Andre Drummond, Tayshaun Prince","Villanueva, Maggette, Knight, Drummond, Prince",101111-1894-202688-203083-2419,DET,90.0,2,2.0,3.0,3.0,3.0,3.0,1.0,6.0,,,,,2.0,2.0,2.0,2.0,1.0,5.0,2.0,,,,,,1.0,2.0,1.0,3.0,,,,1.0,1.0,,,,2.0,,,5.0,1.0,0.6666666666666666,0.6666666666666666,,,,,1.0,,,1.0,1.0,,,1.0,,,96.0,17.333333333333332,12.666666666666666,17.333333333333332,12.666666666666666,,,,,0.6666666666666666,1.0,1.0,,0.3333333333333333,0.4283666666666666,,,,20.3,1.0,,3.0,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,2.0,2.0,,1.0,5.0,4.0,,,1.0,,2.0,,2.0,,,,4.0,,,,,,5.0,3.0,1.0,1.0,,,,,,,1.0,,0.6666666666666666,,0.6666666666666666,0.3333333333333333,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,0.3333333333333333,,,0.4283666666666666,,1.0,27.1,1.0,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2013,2012-13,False
101111-201155-201948-202328-202688,1610612765,"Charlie Villanueva, Rodney Stuckey, Austin Daye, Greg Monroe, Brandon Knight","Villanueva, Stuckey, Daye, Monroe, Knight",101111-201155-201948-202328-202688,DET,540.0,2,9.0,6.0,17.0,20.0,12.0,2.0,37.0,7.0,8.0,2.0,5.0,,,8.0,13.0,1.0,23.0,17.0,2.0,10.0,,2.0,3.0,5.0,9.0,2.0,11.0,,,,,,5.0,2.0,,4.0,2.0,,19.0,0.6153846153846154,0.6470588235294118,0.6052631578947368,,,,,0.8333333333333334,0.4,0.75,0.8,0.2857142857142857,,1.0,0.5,1.0,,98.66666666666667,14.941176470588236,14.3,14.705882352941176,14.0,0.47058823529411764,0.875,0.875,0.29411764705882354,,,,1.0,0.7058823529411765,0.5684029411764706,0.56485,0.10526315789473684,0.13333333333333333,4.7384615384615385,,4.0,3.0,2.0,2.0,2.0,1.0,,1.0,,,2.0,3.0,,,,1.0,2.0,4.0,2.0,,,4.0,2.0,4.0,,1.0,4.0,6.0,3.0,4.0,3.0,2.0,3.0,1.0,4.0,1.0,,,9.0,,,,,1.0,4.0,3.0,0.375,0.5,0.5,0.5,,,0.5,1.0,0.5,1.0,0.4,1.0,0.4,0.23529411764705882,,0.5,,0.5,0.2,0.2,,0.058823529411764705,,,,0.17647058823529413,0.6666666666666666,0.6666666666666666,0.5,1.0,,,,0.4,1.0,,,0.2,,0.6666666666666666,0.49049,0.17391304347826086,0.17391304347826086,24.925,0.17647058823529413,,,1.0,1.0,,,,3.0,1.0,1.0,0.42857142857142855,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,1610612765,2013,2012-13,False
101111-201155-201948-202688-203083,1610612765,"Charlie Villanueva, Rodney Stuckey, Austin Daye, Brandon Knight, Andre Drummond","Villanueva, Stuckey, Daye, Knight, Drummond",101111-201155-201948-202688-203083,DET,876.0,7,15.0,17.0,31.0,25.0,4.0,3.0,56.0,6.0,8.0,1.0,4.0,,3.0,8.0,15.0,5.0,36.0,19.0,2.0,6.0,2.0,3.0,4.0,9.0,13.0,3.0,16.0,,2.0,1.0,6.0,,5.0,4.0,,7.0,1.0,,34.0,0.5333333333333333,0.62,0.6428571428571429,0.13333333333333333,,0.5,0.3333333333333333,0.75,0.42857142857142855,1.0,0.8125,0.2727272727272727,0.5,1.0,0.75,,,92.05479452054794,15.225806451612904,16.16,14.935483870967742,15.2,0.32,0.75,0.75,0.16,0.12,,,0.5,0.72,0.51555,0.3367,0.07407407407407407,0.0625,6.426666666666667,4.0,2.0,5.0,,,2.0,2.0,2.0,4.0,,1.0,3.0,6.0,,,1.0,1.0,5.0,10.0,,,,2.0,,2.0,1.0,2.0,4.0,10.0,15.0,,6.0,3.0,5.0,5.0,10.0,3.0,2.0,,25.0,,,,,3.0,4.0,5.0,0.625,0.625,1.0,0.5,,0.5,0.5,,,,0.375,0.3333333333333333,0.4,0.4,,1.0,,1.0,0.5,1.0,,0.16,0.5,0.6666666666666666,1.0,0.24,0.5,0.5,1.0,,,,,0.5,,0.25,,0.25,1.0,0.5,0.364825,0.05555555555555555,0.1111111111111111,25.07,0.16129032258064516,2.0,1.0,0.5,3.0,2.0,3.0,1.0,5.0,3.0,1.0,0.8333333333333334,,2.0,,1.0,3.0,1.0,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,1.0,0.1,,,,1.0,0.09090909090909091,,,,,,,,,,0.25,,1610612765,2013,2012-13,False
101111-201155-201948-202713-203083,1610612765,"Charlie Villanueva, Rodney Stuckey, Austin Daye, Kyle Singler, Andre Drummond","Villanueva, Stuckey, Daye, Singler, Drummond",101111-201155-201948-202713-203083,DET,1291.0,3,22.0,1.0,35.0,37.0,,6.0,72.0,11.0,19.0,6.0,1.0,2.0,6.0,14.0,26.0,8.0,48.0,47.0,7.0,12.0,1.0,7.0,3.0,11.0,15.0,11.0,26.0,,2.0,1.0,4.0,2.0,5.0,11.0,,13.0,7.0,,42.0,0.5384615384615384,0.5405405405405406,0.5595238095238095,0.038461538461538464,0.05263157894736842,,0.5,0.8461538461538461,0.5833333333333334,0.42857142857142855,0.7,0.5263157894736842,0.625,1.0,0.8333333333333334,,,80.30983733539892,18.2,17.675675675675677,16.885714285714286,16.27027027027027,0.5135135135135135,0.5789473684210527,0.6111111111111112,0.02702702702702703,0.16216216216216217,0.3333333333333333,0.3333333333333333,0.8571428571428571,0.8108108108108109,0.5484986486486487,0.5595,0.16666666666666666,0.22580645161290322,5.573076923076924,2.0,2.0,2.0,2.0,,,1.0,1.0,4.0,,1.0,3.0,7.0,,,,,4.0,11.0,3.0,,,6.0,,,,1.0,1.0,16.0,9.0,2.0,7.0,3.0,8.0,3.0,11.0,2.0,1.0,,25.0,1.0,2.0,,,5.0,1.0,2.0,0.5714285714285714,0.6153846153846154,0.75,0.36363636363636365,,,0.36363636363636365,0.42857142857142855,,0.42857142857142855,,0.375,0.25,0.2972972972972973,0.5,,0.5,0.5,1.0,1.0,,0.10810810810810811,0.25,0.25,1.0,0.1891891891891892,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.3333333333333333,,,,,,1.0,,,,0.42857142857142855,0.57285,0.125,0.020833333333333332,25.245454545454546,0.05714285714285714,,1.0,0.75,5.0,1.0,4.0,0.8,7.0,1.0,1.0,0.6363636363636364,,,,1.0,,3.0,1.0,1.0,3.0,,0.42857142857142855,0.5,,1.0,,1.0,,,1.0,1.0,,,0.3333333333333333,0.5,2.0,,1.0,3.0,,,,,,,,,,,0.5,,,,,,,,,,,1610612765,2013,2012-13,False
101111-201155-201948-203083-203119,1610612765,"Charlie Villanueva, Rodney Stuckey, Austin Daye, Andre Drummond, Kim English","Villanueva, Stuckey, Daye, Drummond, English",101111-201155-201948-203083-203119,DET,220.0,1,4.0,6.0,7.0,8.0,4.0,1.0,15.0,1.0,2.0,,,,,1.0,2.0,2.0,10.0,4.0,,,,,1.0,2.0,3.0,1.0,4.0,,,,,,1.0,1.0,,2.0,1.0,,10.0,0.5,0.5714285714285714,0.625,,,,,1.0,,1.0,1.0,0.25,,1.0,,,,98.18181818181819,11.0,17.875,10.428571428571429,17.875,0.2857142857142857,0.5,0.5,,,,,,1.0,0.5436428571428571,,0.125,0.3333333333333333,2.35,,,7.0,,1.0,2.0,,,1.0,,1.0,2.0,4.0,,,2.0,4.0,2.0,5.0,,,1.0,,1.0,2.0,2.0,5.0,10.0,2.0,3.0,,4.0,2.0,1.0,1.0,2.0,1.0,,,5.0,,,,,,10.0,7.0,1.0,1.0,0.5,0.4,,0.4,0.4,,0.5,,0.5714285714285714,,0.625,0.7142857142857143,,,,1.0,,,,0.14285714285714285,,,,0.5714285714285714,0.5,0.5,0.5,,,,,0.2857142857142857,0.5,0.14285714285714285,,0.5714285714285714,0.5,0.5,0.5436428571428571,,1.0,25.56,1.0,,,1.0,,,,,1.0,,,1.0,,,,2.0,,,,,1.0,,0.3333333333333333,0.5,,,,,,,,,,,,,,1.0,,3.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,1610612765,2013,2012-13,False
101111-201155-201948-203083-2419,1610612765,"Charlie Villanueva, Rodney Stuckey, Austin Daye, Andre Drummond, Tayshaun Prince","Villanueva, Stuckey, Daye, Drummond, Prince",101111-201155-201948-203083-2419,DET,114.0,1,2.0,-1.0,4.0,4.0,,,8.0,,,,1.0,,1.0,,2.0,,3.0,4.0,,,,,1.0,1.0,2.0,,2.0,,,,1.0,,,1.0,,,,,3.0,,0.5,0.5,,,,,0.5,,1.0,0.6666666666666666,,,,1.0,,,101.05263157894737,20.5,8.0,20.5,6.75,,,,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,0.3891166666666667,,,,13.35,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,1.0,,,,,3.0,,1.0,1.0,,1.0,1.0,1.0,,,3.0,,,,,,,1.0,,,1.0,1.0,,,1.0,,,,,,,0.3333333333333333,,,,1.0,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,1.0,0.238,,,27.6,0.25,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2013,2012-13,False
101111-201155-201973-202328-202688,1610612765,"Charlie Villanueva, Rodney Stuckey, Jonas Jerebko, Greg Monroe, Brandon Knight","Villanueva, Stuckey, Jerebko, Monroe, Knight",101111-201155-201973-202328-202688,DET,360.0,1,6.0,,12.0,11.0,1.0,1.0,23.0,3.0,5.0,1.0,,,,3.0,5.0,4.0,13.0,13.0,1.0,2.0,,,2.0,2.0,4.0,1.0,5.0,,1.0,1.0,1.0,,3.0,3.0,,5.0,3.0,,10.0,0.6,0.4090909090909091,0.5,,,,1.0,1.0,,0.6666666666666666,0.8,0.16666666666666666,,,,,,92.0,15.5,15.818181818181818,15.416666666666666,15.818181818181818,0.45454545454545453,0.6,0.6,,,,,1.0,1.0,0.5781545454545455,,0.25,0.5,0.72,,1.0,12.0,1.0,3.0,5.0,,,2.0,,2.0,1.0,4.0,,,1.0,4.0,1.0,6.0,1.0,,,3.0,3.0,5.0,1.0,6.0,13.0,4.0,3.0,2.0,4.0,1.0,2.0,1.0,3.0,1.0,,,7.0,,2.0,,,,13.0,12.0,0.6666666666666666,1.0,1.0,0.16666666666666666,,0.16666666666666666,0.16666666666666666,1.0,0.6,1.0,0.4090909090909091,1.5,0.5,0.5454545454545454,,,,0.6666666666666666,,,,0.18181818181818182,,,,0.36363636363636365,0.25,0.25,1.0,1.0,,,,0.45454545454545453,0.6,0.18181818181818182,,0.36363636363636365,0.25,0.25,0.5781545454545455,0.23076923076923078,1.0,24.71666666666667,1.0,1.0,,1.0,,,,,2.0,1.0,,0.6666666666666666,,1.0,,4.0,,,,,1.0,,0.25,0.5,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2013,2012-13,False
101111-201155-201973-202328-203114,1610612765,"Charlie Villanueva, Rodney Stuckey, Jonas Jerebko, Greg Monroe, Khris Middleton","Villanueva, Stuckey, Jerebko, Monroe, Middleton",101111-201155-201973-202328-203114,DET,137.0,2,2.0,-4.0,3.0,5.0,,,8.0,,,,,,,,,2.0,2.0,6.0,,,,,,1.0,1.0,,1.0,,1.0,1.0,2.0,,1.0,2.0,,2.0,,,2.0,,,1.0,,,,0.5,1.0,,,0.5,,,,,,,84.08759124087592,18.666666666666668,16.2,18.666666666666668,14.4,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.6666666666666666,,,1.0,,,,,,1.0,1.0,,,,,2.0,1.0,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2013,2012-13,False
101111-201155-201973-202688-202713,1610612765,"Charlie Villanueva, Rodney Stuckey, Jonas Jerebko, Brandon Knight, Kyle Singler","Villanueva, Stuckey, Jerebko, Knight, Singler",101111-201155-201973-202688-202713,DET,261.0,2,4.0,2.0,9.0,8.0,,2.0,17.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,6.0,2.0,8.0,6.0,2.0,2.0,,1.0,2.0,1.0,3.0,2.0,5.0,2.0,2.0,2.0,2.0,,2.0,1.0,,2.0,1.0,,8.0,0.5,0.375,0.4444444444444444,,,,1.0,1.0,0.3333333333333333,0.6666666666666666,0.75,0.4,,,,,0.4,93.79310344827587,15.555555555555555,15.125,14.222222222222221,15.125,0.375,0.3333333333333333,0.3333333333333333,0.25,0.125,1.0,1.0,1.0,0.625,0.47149375,0.3537,0.1111111111111111,0.14285714285714285,6.8,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,2.0,,,,,,,,,,4.0,,,1.0,,2.0,,2.0,,,,4.0,,,,,,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,0.25,,1.0,,0.6666666666666666,0.5,0.5,,0.125,,,,0.125,,,,,,,,,,,,,,,,,,24.25,,,,1.0,,,,,1.0,2.0,1.0,1.0,,1.0,,,,,,,1.0,,0.5,,,,,,,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2013,2012-13,False
101111-201155-201973-202688-203114,1610612765,"Charlie Villanueva, Rodney Stuckey, Jonas Jerebko, Brandon Knight, Khris Middleton","Villanueva, Stuckey, Jerebko, Knight, Middleton",101111-201155-201973-202688-203114,DET,1139.0,5,19.0,19.0,32.0,35.0,,2.0,67.0,10.0,13.0,1.0,3.0,1.0,2.0,13.0,18.0,6.0,50.0,31.0,2.0,14.0,1.0,1.0,8.0,8.0,17.0,2.0,19.0,,3.0,1.0,4.0,,5.0,9.0,,7.0,4.0,,46.0,0.7222222222222222,0.7857142857142857,0.8166666666666667,0.05555555555555555,0.07692307692307693,,0.75,0.7272727272727273,0.2,0.6666666666666666,0.6956521739130435,0.2222222222222222,0.3333333333333333,0.75,1.0,1.0,,84.70588235294117,14.6875,19.114285714285714,13.90625,17.8,0.4642857142857143,0.7692307692307693,0.8333333333333334,0.10714285714285714,0.07142857142857142,0.5,0.5,0.5,0.8214285714285714,0.5359142857142857,0.513,0.13333333333333333,0.2,5.294444444444444,1.0,2.0,,1.0,,,2.0,,,,,6.0,10.0,,,,,6.0,10.0,2.0,,,4.0,,,,,,12.0,18.0,2.0,10.0,6.0,6.0,6.0,12.0,6.0,,2.0,30.0,,2.0,,,1.0,,,0.46153846153846156,0.5,1.0,0.6,,,0.6,1.0,,1.0,,1.0,,0.35714285714285715,,,,0.6363636363636364,0.6666666666666666,0.6666666666666666,1.0,,,,,0.35714285714285715,0.6,0.6,1.0,1.0,,,,,,,,,,0.6,,0.08,,25.830000000000002,,,2.0,0.5,1.0,1.0,1.0,1.0,3.0,2.0,2.0,0.3,,,,,,,1.0,1.0,1.0,,0.25,0.25,,,,1.0,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2013,2012-13,False
101111-201155-201973-202688-203119,1610612765,"Charlie Villanueva, Rodney Stuckey, Jonas Jerebko, Brandon Knight, Kim English","Villanueva, Stuckey, Jerebko, Knight, English",101111-201155-201973-202688-203119,DET,115.0,1,2.0,3.0,2.0,2.0,,1.0,4.0,,,,,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,,,1.0,,1.0,1.0,2.0,,,,,,1.0,1.0,,2.0,1.0,,2.0,1.0,0.5,0.6666666666666666,,,,,,,0.5,0.5,1.0,,,,,,50.086956521739125,24.0,33.5,18.5,32.5,,,,,0.5,1.0,1.0,,0.5,0.46485,,0.3333333333333333,0.5,20.2,,1.0,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,0.5,,,,0.5,,,,,,,,0.5,,,,,,,,,,,,,,,,0.5,,25.8,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2013,2012-13,False
101111-201155-201973-202713-203114,1610612765,"Charlie Villanueva, Rodney Stuckey, Jonas Jerebko, Kyle Singler, Khris Middleton","Villanueva, Stuckey, Jerebko, Singler, Middleton",101111-201155-201973-202713-203114,DET,66.0,1,1.0,-5.0,2.0,3.0,,,5.0,,1.0,,1.0,,,,2.0,,,5.0,,,,,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,109.09090909090908,15.0,12.0,15.0,12.0,0.5,,,0.5,,,,,0.5,0.45235,,,,4.8,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2013,2012-13,False
101111-201155-201973-202713-203119,1610612765,"Charlie Villanueva, Rodney Stuckey, Jonas Jerebko, Kyle Singler, Kim English","Villanueva, Stuckey, Jerebko, Singler, English",101111-201155-201973-202713-203119,DET,108.0,1,2.0,-7.0,4.0,5.0,,1.0,9.0,1.0,1.0,,,1.0,1.0,2.0,2.0,,4.0,11.0,1.0,4.0,,,,,,1.0,1.0,,3.0,3.0,3.0,,2.0,1.0,,1.0,1.0,,2.0,1.0,0.6666666666666666,0.6666666666666666,,,,1.0,,,,,1.0,,,,,,120.0,19.0,6.4,16.25,6.4,0.3333333333333333,1.0,1.0,,0.3333333333333333,1.0,1.0,,0.6666666666666666,0.4907166666666667,,0.3333333333333333,0.5,12.2,,2.0,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,2.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,1.0,,0.3333333333333333,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,0.5,,25.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2013,2012-13,False
101111-201155-201973-203083-203119,1610612765,"Charlie Villanueva, Rodney Stuckey, Jonas Jerebko, Andre Drummond, Kim English","Villanueva, Stuckey, Jerebko, Drummond, English",101111-201155-201973-203083-203119,DET,135.0,1,2.0,-2.0,4.0,4.0,,3.0,8.0,1.0,4.0,2.0,1.0,,1.0,2.0,6.0,,4.0,6.0,2.0,2.0,,3.0,1.0,1.0,2.0,3.0,5.0,,,,1.0,1.0,,,,,,,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,1.0,0.75,1.0,1.0,0.75,0.6666666666666666,,,1.0,,85.33333333333333,19.5,14.25,17.75,14.25,0.6666666666666666,0.25,0.25,0.16666666666666666,0.16666666666666666,,,1.0,0.6666666666666666,0.5824666666666667,0.66465,,,4.6499999999999995,1.0,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,2.0,,,,,,2.0,,2.0,,,1.0,,1.0,,,1.0,2.0,,,,,,,,0.5,1.0,,,,,,0.5,,0.5,,0.5,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,0.5,,,,,,,,,,,,0.5,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2013,2012-13,False
