EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,Arc3FGA,PenaltyArc3FGA,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG3A,NonHeaveArc3FGA,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,TsPct,FG3APct,LiveBallTurnoverPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FG2M,FG2A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Travels,SecondChanceTurnovers,ShootingFouls,Charge Fouls,Loose Ball Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,LongMidRangeFGM,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,AtRimAssists,LongMidRangeAssists,BadPassSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Technical Free Throw Trips,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,BlocksRecoveredPct,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,LongMidRangePctBlocked,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGA,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,Corner3Assists,FTOffRebounds,FTDefRebounds,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,PenaltyFg3Pct,DefFTReboundPct,OffFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceFG3M,DefensiveGoaltends,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3FGM,BlockingFouls,PenaltyArc3Accuracy,SecondChanceCorner3FGM,Fg3aBlocked,Blocked3s,BlockedArc3,OffensiveGoaltends,3SecondViolations,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Arc3PctBlocked,3pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,BlockedCorner3,HeaveAttempts,Clear Path Fouls,HeaveMakes,team_id,year,season,team_vs
101141-101145-200755-201601-201943,1610612749,"Ersan Ilyasova, Monta Ellis, JJ Redick, Luc Mbah a Moute, Brandon Jennings","Ilyasova, Ellis, Redick, Mbah a Moute, Jennings",101141-101145-200755-201601-201943,MIL,72.0,2,1.0,4.0,3.0,3.0,3.0,7.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,0.5,1.0,0.5,140.0,11.5,8.666666666666666,11.5,8.666666666666666,1.0,1.0,1.0,0.39735,0.39735,0.5,1.0,26.9,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2013,2012-13,True
101141-101145-200755-201601-202327,1610612749,"Ersan Ilyasova, Monta Ellis, JJ Redick, Luc Mbah a Moute, Ekpe Udoh","Ilyasova, Ellis, Redick, Mbah a Moute, Udoh",101141-101145-200755-201601-202327,MIL,431.0,3,7.0,14.0,14.0,12.0,6.0,28.0,1.0,1.0,2.0,4.0,16.0,20.0,2.0,1.0,,,,,2.0,2.0,2.0,5.0,,3.0,5.0,2.0,10.0,12.0,0.47058823529411764,0.13333333333333333,,93.54988399071925,15.142857142857142,15.642857142857142,14.928571428571429,15.142857142857142,0.06666666666666667,0.09090909090909091,0.5333333333333333,0.4900733333333333,0.48517272727272726,0.125,0.14285714285714285,24.55,0.8571428571428571,-4.0,4.0,2.0,6.0,2.0,2.0,1.0,3.0,4.0,5.0,2.0,1.0,1.0,6.0,13.0,2.0,2.0,2.0,6.0,4.0,9.0,4.0,12.0,4.0,8.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,5.0,5.0,10.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,0.3333333333333333,0.5,0.46153846153846156,1.0,0.4444444444444444,0.4,1.0,0.36363636363636365,1.0,0.46153846153846156,0.15384615384615385,0.3333333333333333,0.42857142857142855,0.42857142857142855,1.0,1.0,0.5555555555555556,0.5555555555555556,0.5,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,1.0,0.14285714285714285,0.4,0.3333333333333333,0.5,0.3333333333333333,0.8,0.8,0.5,0.13333333333333333,0.06666666666666667,1.0,1.0,0.2727272727272727,0.3333333333333333,0.09090909090909091,0.5382,0.375,0.75,6.676923076923076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2013,2012-13,True
101141-101145-200755-201601-202336,1610612749,"Ersan Ilyasova, Monta Ellis, JJ Redick, Luc Mbah a Moute, Larry Sanders","Ilyasova, Ellis, Redick, Mbah a Moute, Sanders",101141-101145-200755-201601-202336,MIL,812.0,7,14.0,29.0,26.0,6.0,3.0,55.0,3.0,1.0,3.0,5.0,27.0,36.0,1.0,3.0,2.0,1.0,5.0,3.0,3.0,8.0,,7.0,,5.0,5.0,2.0,25.0,6.0,0.5416666666666666,0.13636363636363635,0.625,97.53694581280789,15.0,14.5,14.551724137931034,13.576923076923077,0.13636363636363635,0.16666666666666666,0.4090909090909091,0.5034795454545454,0.5279333333333334,0.08333333333333333,0.09523809523809523,26.5,0.20689655172413793,-9.0,3.0,4.0,6.0,1.0,2.0,2.0,2.0,,4.0,9.0,,,8.0,19.0,1.0,2.0,,2.0,3.0,5.0,3.0,9.0,8.0,8.0,2.0,2.0,4.0,6.0,,14.0,,3.0,3.0,4.0,7.0,3.0,10.0,1.0,,1.0,2.0,1.0,1.0,,,9.0,,,0.5,0.5714285714285714,0.42105263157894735,0.5,0.6,0.5,0.5,0.5,0.5,0.5714285714285714,0.10526315789473684,0.16666666666666666,0.4,0.2727272727272727,1.0,,0.5384615384615384,0.25,,0.5,,,,0.5,0.75,1.0,1.0,0.1,0.2727272727272727,0.6666666666666666,0.8,0.18181818181818182,,,,0.4090909090909091,,1.0,0.5,0.3333333333333333,1.0,,0.66475,0.07407407407407407,0.3333333333333333,10.178947368421053,4.0,2.0,2.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.25,0.2,0.3333333333333333,0.5,0.4444444444444444,0.4444444444444444,0.5,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2013,2012-13,True
101141-101145-200755-201601-202397,1610612749,"Ersan Ilyasova, Monta Ellis, JJ Redick, Luc Mbah a Moute, Ish Smith","Ilyasova, Ellis, Redick, Mbah a Moute, Smith",101141-101145-200755-201601-202397,MIL,133.0,1,2.0,4.0,4.0,,,8.0,,,,,4.0,4.0,,,,,1.0,1.0,1.0,2.0,,1.0,,,,,2.0,,0.5,,0.5,86.61654135338345,17.5,15.75,16.75,15.75,,,0.75,0.599275,,,,,,,1.0,2.0,3.0,1.0,2.0,,,,1.0,,,,2.0,4.0,1.0,2.0,,2.0,,,,,,4.0,2.0,1.0,,,,,,2.0,1.0,,1.0,2.0,3.0,,,,,1.0,,,,,,,,,0.5,0.5,,0.5,0.5,,0.5,,0.25,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,1.0,,,0.75,0.6666666666666666,0.6666666666666666,0.25,,,,,,1.0,0.5,,,,0.63055,0.5,,1.675,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2013,2012-13,True
101141-101145-200755-201601-203089,1610612749,"Ersan Ilyasova, Monta Ellis, JJ Redick, Luc Mbah a Moute, John Henson","Ilyasova, Ellis, Redick, Mbah a Moute, Henson",101141-101145-200755-201601-203089,MIL,1107.0,3,18.0,34.0,34.0,9.0,,68.0,3.0,2.0,4.0,5.0,35.0,37.0,2.0,3.0,1.0,1.0,1.0,1.0,5.0,6.0,1.0,7.0,2.0,6.0,5.0,1.0,27.0,9.0,0.4594594594594595,0.11428571428571428,0.16666666666666666,88.45528455284553,17.38235294117647,15.176470588235293,15.294117647058824,14.205882352941176,0.08571428571428572,0.2222222222222222,0.45714285714285713,0.5116328571428572,0.5018055555555556,0.027777777777777776,0.03125,25.6,0.2647058823529412,-2.0,7.0,7.0,12.0,3.0,3.0,1.0,2.0,6.0,11.0,8.0,1.0,,15.0,31.0,3.0,6.0,2.0,8.0,4.0,7.0,3.0,11.0,10.0,20.0,4.0,1.0,5.0,5.0,2.0,10.0,1.0,7.0,5.0,8.0,13.0,8.0,21.0,,,1.0,1.0,,1.0,,1.0,11.0,,1.0,0.3333333333333333,0.38461538461538464,0.4838709677419355,0.5,0.5714285714285714,0.42857142857142855,0.5,0.4444444444444444,0.5714285714285714,0.5,0.03225806451612903,,0.6666666666666666,0.4666666666666667,0.7142857142857143,0.25,0.6842105263157895,0.42105263157894735,0.6,0.5,0.3333333333333333,,0.42857142857142855,1.0,1.0,0.7142857142857143,,,0.34285714285714286,0.5833333333333334,0.5833333333333334,0.3142857142857143,0.5454545454545454,0.5454545454545454,0.3333333333333333,0.22857142857142856,0.02857142857142857,0.5,1.0,0.2222222222222222,0.5,,0.5206666666666667,0.22857142857142856,0.3142857142857143,7.800000000000001,2.0,,,,,,,2.0,1.0,,,,1.0,2.0,2.0,,,2.0,,,,,,0.3333333333333333,,0.2857142857142857,0.25,0.2857142857142857,0.5,,,,,1.0,1.0,1.0,2.0,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2013,2012-13,True
101141-101145-200755-201943-202327,1610612749,"Ersan Ilyasova, Monta Ellis, JJ Redick, Brandon Jennings, Ekpe Udoh","Ilyasova, Ellis, Redick, Jennings, Udoh",101141-101145-200755-201943-202327,MIL,86.0,1,1.0,2.0,3.0,2.0,3.0,5.0,,,1.0,,4.0,4.0,1.0,,,,,,,,,,,,,,2.0,2.0,0.6666666666666666,0.3333333333333333,,83.72093023255813,25.0,12.0,25.0,12.0,,,0.6666666666666666,0.5490666666666667,0.5490666666666667,,,24.2,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,2.0,2.0,2.0,,4.0,,4.0,2.0,,,,,,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,,4.0,,,,,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,1.0,,,0.3333333333333333,1.0,1.0,,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,,0.5,1.0,10.95,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2013,2012-13,True
101141-101145-200755-201943-202336,1610612749,"Ersan Ilyasova, Monta Ellis, JJ Redick, Brandon Jennings, Larry Sanders","Ilyasova, Ellis, Redick, Jennings, Sanders",101141-101145-200755-201943-202336,MIL,4015.0,11,67.0,129.0,131.0,38.0,56.0,260.0,18.0,3.0,27.0,28.0,169.0,154.0,5.0,18.0,14.0,5.0,8.0,3.0,10.0,18.0,5.0,31.0,4.0,26.0,39.0,8.0,148.0,37.0,0.6384615384615384,0.23684210526315788,0.4444444444444444,93.2503113325031,15.178294573643411,15.702290076335878,14.333333333333334,14.870229007633588,0.15789473684210525,0.1,0.631578947368421,0.5244203539823009,0.5093516666666666,0.075,0.08695652173913043,25.81851851851852,0.29457364341085274,15.0,17.0,30.0,45.0,7.0,9.0,10.0,13.0,12.0,22.0,20.0,9.0,2.0,51.0,87.0,8.0,12.0,5.0,21.0,17.0,25.0,18.0,55.0,42.0,60.0,8.0,5.0,21.0,32.0,4.0,75.0,4.0,14.0,13.0,26.0,42.0,20.0,62.0,,,1.0,11.0,,2.0,3.0,10.0,53.0,1.0,9.0,0.4117647058823529,0.44680851063829785,0.5862068965517241,0.6666666666666666,0.68,0.618421052631579,0.5333333333333333,0.6166666666666667,0.5526315789473685,0.6428571428571429,0.05747126436781609,0.06666666666666667,0.5098039215686274,0.4,0.8666666666666667,0.3076923076923077,0.5909090909090909,0.375,0.4666666666666667,0.4444444444444444,0.5,0.14285714285714285,0.4583333333333333,0.6666666666666666,0.4166666666666667,0.8333333333333334,1.0,,0.39473684210526316,0.6666666666666666,0.7142857142857143,0.19298245614035087,0.5454545454545454,0.6,0.3333333333333333,0.17543859649122806,0.07894736842105263,0.6,0.7777777777777778,0.43333333333333335,0.7692307692307693,0.06666666666666667,0.5122307692307693,0.1242603550295858,0.3254437869822485,6.609195402298851,9.0,11.0,13.0,33.0,11.0,11.0,9.0,15.0,2.0,9.0,2.0,5.0,3.0,6.0,5.0,,1.0,6.0,1.0,0.8461538461538461,0.48148148148148145,0.48148148148148145,0.09090909090909091,0.2727272727272727,0.16666666666666666,0.5,0.45,0.45,0.2222222222222222,0.6111111111111112,0.6111111111111112,0.8181818181818182,0.6111111111111112,2.0,,,1.0,,,2.0,1.0,1.0,2.0,3.0,1.0,6.0,2.0,2.0,3.0,2.0,1.0,0.2,1.0,0.4,0.2222222222222222,0.2222222222222222,1.0,0.2857142857142857,0.06666666666666667,0.13333333333333333,0.5,0.03571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2013,2012-13,True
101141-101145-200755-201943-202970,1610612749,"Ersan Ilyasova, Monta Ellis, JJ Redick, Brandon Jennings, Gustavo Ayon","Ilyasova, Ellis, Redick, Jennings, Ayon",101141-101145-200755-201943-202970,MIL,128.0,1,2.0,4.0,2.0,2.0,1.0,6.0,,,1.0,1.0,5.0,2.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,2.0,0.5,0.2,,67.5,22.0,20.0,17.75,20.0,,,0.4,0.39683999999999997,0.3354,0.2,0.25,24.0,0.5,3.0,2.0,1.0,1.0,1.0,1.0,,,,2.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,5.0,,,,,2.0,2.0,2.0,,1.0,1.0,,2.0,,2.0,,1.0,1.0,2.0,3.0,,,,,,,1.0,,,,,0.5,1.0,0.5,1.0,,0.4,1.0,,1.25,,,,1.0,1.0,,,1.0,0.6666666666666666,,1.0,,,,1.0,,,,,0.2,1.0,1.0,0.4,,,,0.2,0.2,0.5,1.0,,,1.0,0.44615,1.0,,9.45,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2013,2012-13,True
101141-101145-200755-201943-2223,1610612749,"Ersan Ilyasova, Monta Ellis, JJ Redick, Brandon Jennings, Samuel Dalembert","Ilyasova, Ellis, Redick, Jennings, Dalembert",101141-101145-200755-201943-2223,MIL,167.0,1,3.0,5.0,6.0,,,11.0,1.0,,2.0,,8.0,6.0,,1.0,,,1.0,1.0,,1.0,,,,1.0,,,8.0,,1.0,0.5,1.0,94.8502994011976,17.8,13.0,17.8,12.666666666666666,0.25,,0.75,0.5640125,,,,24.95,,2.0,,1.0,1.0,,,,,,,1.0,1.0,,1.0,2.0,,,,,,,,,,2.0,,,,1.0,,3.0,,,,2.0,2.0,,2.0,,,,,,,,,,,,,,0.5,,,1.0,,,,,,,0.6666666666666666,,,,0.6666666666666666,,,,,,0.5,,1.0,,,,0.25,1.0,1.0,,,,,0.25,0.25,,,,,,,,,11.05,,1.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,0.5,1.0,1.0,,,,,,,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,3.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2013,2012-13,True
101141-101145-200755-201943-2399,1610612749,"Ersan Ilyasova, Monta Ellis, JJ Redick, Brandon Jennings, Mike Dunleavy","Ilyasova, Ellis, Redick, Jennings, Dunleavy",101141-101145-200755-201943-2399,MIL,15.0,1,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,,14.0,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2013,2012-13,True
